,ampiltude,real_c_-17,real_c_-16,real_c_-15,real_c_-14,real_c_-13,real_c_-12,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,real_c_12,real_c_13,real_c_14,real_c_15,real_c_16,real_c_17,img_c_-17,img_c_-16,img_c_-15,img_c_-14,img_c_-13,img_c_-12,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11,img_c_12,img_c_13,img_c_14,img_c_15,img_c_16,img_c_17
0,-0.896489731613312,0.08646320549338152,-0.035224629297181086,0.040817605011753695,0.001395741547801508,0.03986505494847147,0.00602511287148004,-0.10243687421330192,-0.0923409410130397,-0.06293772373300335,-0.01373834414390825,-0.0421831988673907,-0.11948284638816219,0.01228251832616695,-0.025887697901205504,-0.0014347529993187504,-0.01132462341561735,-0.024197706684403405,-0.09795039676143667,0.1181126863129351,-0.12172048649545679,-0.039591090443657564,-0.03787406022528787,-0.053003689190473054,0.13294805943631208,-0.04421537507537908,0.08696571272150912,0.1551424088453442,-0.18877824893891756,0.03334111113223135,-0.04455035815089257,0.033771853928707886,-0.04460133366633253,-0.16888662555350992,0.11277094226225481,-0.010491052245839719,0.05617531930298802,-0.023313993676020536,-0.014908772267156301,0.00781273433124052,-0.016614662925222793,0.016577875334127103,0.025690675556761206,0.02554259126309454,0.029067742251291724,0.06474448884508255,0.019681168639519252,-0.09300167706153455,-0.0004620158460992841,-0.058031665111498064,-0.033196625357371896,0.06466038481813641,0.03879016845147567,-0.06805772624871906,-0.0872373299994306,-0.05537907737656765,0.008925395444169525,-0.01070819617618957,0.011616746159597059,-0.024836067747124147,0.13335747673432197,-0.13384985112722042,0.1164724292193675,0.09044005436951706,0.02761090819681871,0.05331602167644892,0.08765887554182218,-0.11532685901567273,0.06586175502608375,0.13050568254016842,-0.029087969547935435
1,-0.896489731613312,0.08646320549338152,-0.035224629297181086,0.040817605011753695,0.001395741547801508,0.03986505494847147,0.00602511287148004,-0.10243687421330192,-0.0923409410130397,-0.06293772373300335,-0.01373834414390825,-0.0421831988673907,-0.11948284638816219,0.01228251832616695,-0.025887697901205504,-0.0014347529993187504,-0.01132462341561735,-0.024197706684403405,-0.09795039676143667,0.1181126863129351,-0.12172048649545679,-0.039591090443657564,-0.03787406022528787,-0.053003689190473054,0.13294805943631208,-0.04421537507537908,0.08696571272150912,0.1551424088453442,-0.18877824893891756,0.03334111113223135,-0.04455035815089257,0.033771853928707886,-0.04460133366633253,-0.16888662555350992,0.11277094226225481,-0.010491052245839719,0.05617531930298802,-0.023313993676020536,-0.014908772267156301,0.00781273433124052,-0.016614662925222793,0.016577875334127103,0.025690675556761206,0.02554259126309454,0.029067742251291724,0.06474448884508255,0.019681168639519252,-0.09300167706153455,-0.0004620158460992841,-0.058031665111498064,-0.033196625357371896,0.06466038481813641,0.03879016845147567,-0.06805772624871906,-0.0872373299994306,-0.05537907737656765,0.008925395444169525,-0.01070819617618957,0.011616746159597059,-0.024836067747124147,0.13335747673432197,-0.13384985112722042,0.1164724292193675,0.09044005436951706,0.02761090819681871,0.05331602167644892,0.08765887554182218,-0.11532685901567273,0.06586175502608375,0.13050568254016842,-0.029087969547935435
2,-0.9121955057513794,0.08646320549338152,-0.035224629297181086,0.040817605011753695,0.001395741547801508,0.03986505494847147,0.00602511287148004,-0.10243687421330192,-0.0923409410130397,-0.06293772373300335,-0.01373834414390825,-0.0421831988673907,-0.11948284638816219,0.01228251832616695,-0.025887697901205504,-0.0014347529993187504,-0.01132462341561735,-0.024197706684403405,-0.09795039676143667,0.1181126863129351,-0.12172048649545679,-0.039591090443657564,-0.03787406022528787,-0.053003689190473054,0.13294805943631208,-0.04421537507537908,0.08696571272150912,0.1551424088453442,-0.18877824893891756,0.03334111113223135,-0.04455035815089257,0.033771853928707886,-0.04460133366633253,-0.16888662555350992,0.11277094226225481,-0.010491052245839719,0.05617531930298802,-0.023313993676020536,-0.014908772267156301,0.00781273433124052,-0.016614662925222793,0.016577875334127103,0.025690675556761206,0.02554259126309454,0.029067742251291724,0.06474448884508255,0.019681168639519252,-0.09300167706153455,-0.0004620158460992841,-0.058031665111498064,-0.033196625357371896,0.06466038481813641,0.03879016845147567,-0.06805772624871906,-0.0872373299994306,-0.05537907737656765,0.008925395444169525,-0.01070819617618957,0.011616746159597059,-0.024836067747124147,0.13335747673432197,-0.13384985112722042,0.1164724292193675,0.09044005436951706,0.02761090819681871,0.05331602167644892,0.08765887554182218,-0.11532685901567273,0.06586175502608375,0.13050568254016842,-0.029087969547935435
3,-0.9121955057513794,0.054370819535374044,-0.017239199120926495,0.023886747964754648,-0.007804895068831733,0.08090794878943726,-0.01716619228528122,-0.07661370655273533,-0.0960591836553784,-0.0795044856421977,-0.013241529615531416,-0.01605586533124024,-0.11121895955944343,0.02395434534768994,-0.04459458760510204,0.005375786138536883,-0.0012878719045928046,-0.03306982067501403,-0.12971280280394037,0.10218911614717674,-0.1203485551163698,-0.02362941267843157,-0.004026967309415111,-0.06879072373136655,0.18560833483171732,-0.028129464644018325,0.08033329178829234,0.16488754553561943,-0.16100294257165979,0.03245047818307732,-0.05560669666868229,0.015620940606963549,-0.09513747024930179,-0.13618910943104212,0.08898572981312708,0.02347960849339882,0.05134325090473307,-0.03981664524208106,-0.014751944843586757,0.011708226113288676,-0.000980625041160036,0.05607599259705552,0.03784705051523388,0.004769040479371104,-0.002669437533632364,0.057708329650683,-0.002046829140076794,-0.10767784205393233,0.004129328285354477,-0.049692491540762745,-0.055386232990732705,0.05437210126830813,0.03526996755871433,-0.059186521469356906,-0.06830773460341623,-0.07235613945371101,0.003978332903571048,-0.013862864342058755,0.04843021292727834,-0.040691227562442166,0.161993970320004,-0.12625691716959977,0.10905179916582812,0.06843849701918413,0.03390231925685484,0.010050535072090944,0.07950698281143631,-0.13831053364674123,0.019468219721515925,0.14719925079857882,-0.06578672710272379
4,-0.9121955057513794,0.054370819535374044,-0.017239199120926495,0.023886747964754648,-0.007804895068831733,0.08090794878943726,-0.01716619228528122,-0.07661370655273533,-0.0960591836553784,-0.0795044856421977,-0.013241529615531416,-0.01605586533124024,-0.11121895955944343,0.02395434534768994,-0.04459458760510204,0.005375786138536883,-0.0012878719045928046,-0.03306982067501403,-0.12971280280394037,0.10218911614717674,-0.1203485551163698,-0.02362941267843157,-0.004026967309415111,-0.06879072373136655,0.18560833483171732,-0.028129464644018325,0.08033329178829234,0.16488754553561943,-0.16100294257165979,0.03245047818307732,-0.05560669666868229,0.015620940606963549,-0.09513747024930179,-0.13618910943104212,0.08898572981312708,0.02347960849339882,0.05134325090473307,-0.03981664524208106,-0.014751944843586757,0.011708226113288676,-0.000980625041160036,0.05607599259705552,0.03784705051523388,0.004769040479371104,-0.002669437533632364,0.057708329650683,-0.002046829140076794,-0.10767784205393233,0.004129328285354477,-0.049692491540762745,-0.055386232990732705,0.05437210126830813,0.03526996755871433,-0.059186521469356906,-0.06830773460341623,-0.07235613945371101,0.003978332903571048,-0.013862864342058755,0.04843021292727834,-0.040691227562442166,0.161993970320004,-0.12625691716959977,0.10905179916582812,0.06843849701918413,0.03390231925685484,0.010050535072090944,0.07950698281143631,-0.13831053364674123,0.019468219721515925,0.14719925079857882,-0.06578672710272379
5,-0.9118307501459553,0.05270270052100055,-0.04906179853159213,0.027283010385883676,-0.018017723857498606,0.06473426895300209,-0.05614134001918687,-0.08101688297991015,-0.07485324815370661,-0.09540771500785052,0.016496731730819912,-0.021603354740757672,-0.09191992749808495,0.02990071031327489,-0.04926936589519627,0.00022236708636881857,-0.007226675961814278,-0.027638562012523998,-0.09737867979861635,0.10397011025622056,-0.11846139481579467,-0.048560607387939596,-0.015565249289655917,-0.09639312375363455,0.15275066701099155,-0.002413540859171521,0.09761648225101055,0.16195107183503432,-0.18703276503307917,0.05687725014696464,-0.0719707798493029,0.020673329356280776,-0.1047343707231691,-0.13069224890407222,0.10868865959953167,0.04583835580536162,0.03156763841147108,-0.056691792989269824,-0.01881597222295462,0.02912692855815905,0.027717537886346497,0.009723698739959562,0.04938018557736904,0.020948706492067565,-0.003948645878562861,0.06698735235873829,-0.005283562174640807,-0.11584291588743009,0.009689575947929806,-0.043142990932133835,-0.0636509053160309,0.060837531954237696,0.022714472460273513,-0.03028662358249542,-0.06337927091740683,-0.08053024539564899,0.003664782757959577,-0.004844917925063285,0.033126497334982255,-0.007133701642037214,0.17503361219439298,-0.07911694034529282,0.0963492097922731,0.04851049241470469,-0.006819022729548728,-0.03199084540011338,0.07679032700636967,-0.11739314703141734,0.024883372238941874,0.14768962796958168,-0.05278842116881115
6,-0.8911469856265491,0.05270270052100055,-0.04906179853159213,0.027283010385883676,-0.018017723857498606,0.06473426895300209,-0.05614134001918687,-0.08101688297991015,-0.07485324815370661,-0.09540771500785052,0.016496731730819912,-0.021603354740757672,-0.09191992749808495,0.02990071031327489,-0.04926936589519627,0.00022236708636881857,-0.007226675961814278,-0.027638562012523998,-0.09737867979861635,0.10397011025622056,-0.11846139481579467,-0.048560607387939596,-0.015565249289655917,-0.09639312375363455,0.15275066701099155,-0.002413540859171521,0.09761648225101055,0.16195107183503432,-0.18703276503307917,0.05687725014696464,-0.0719707798493029,0.020673329356280776,-0.1047343707231691,-0.13069224890407222,0.10868865959953167,0.04583835580536162,0.03156763841147108,-0.056691792989269824,-0.01881597222295462,0.02912692855815905,0.027717537886346497,0.009723698739959562,0.04938018557736904,0.020948706492067565,-0.003948645878562861,0.06698735235873829,-0.005283562174640807,-0.11584291588743009,0.009689575947929806,-0.043142990932133835,-0.0636509053160309,0.060837531954237696,0.022714472460273513,-0.03028662358249542,-0.06337927091740683,-0.08053024539564899,0.003664782757959577,-0.004844917925063285,0.033126497334982255,-0.007133701642037214,0.17503361219439298,-0.07911694034529282,0.0963492097922731,0.04851049241470469,-0.006819022729548728,-0.03199084540011338,0.07679032700636967,-0.11739314703141734,0.024883372238941874,0.14768962796958168,-0.05278842116881115
7,-0.8911469856265491,0.039539000189636866,-0.06306980635810906,0.054385570307226114,-0.0035680036805732958,0.0768016393727908,-0.07156656418706527,-0.07389276322828371,-0.04618066815585091,-0.06291964795374697,0.02297224276337046,-0.026417951344352916,-0.0887108928119906,-0.01926390866387305,-0.07605600298616766,-0.007650870407857466,0.02237919287588492,-0.026342958732257206,-0.08721361341447346,0.09646624278730559,-0.08634898343269497,-0.07445597413644073,-0.01902786697844013,-0.04716844921375126,0.13477514041548277,0.002052916036883092,0.10558797620870769,0.1611372129606359,-0.17232241030897041,0.0461819967124058,-0.04512626451474079,0.029754692514442127,-0.07858256854143181,-0.13536281324661772,0.11089625821203784,0.037369979944332624,0.026587956168974722,-0.0318191471363755,0.018554422077140996,0.02535214572958317,0.03338807717087169,0.012976147017293972,0.05079487430839908,0.024426964051259298,-0.03313834488624195,0.05040873582216587,0.006738449770294575,-0.1121343717109342,-0.018450605508646935,-0.050829926683735045,-0.1053726695156762,0.0690261231504592,0.012135191501973997,-0.0056335499076051315,-0.07016785478808119,-0.08393876346566562,0.014575415054541917,-0.008284224061424766,0.033886337376826156,-0.0018912572455253513,0.145290555810842,-0.07550393032764749,0.07889302433859063,0.0273801740622292,-0.017035446455249785,-0.035398994093147666,0.09841589638605432,-0.10211919341645595,0.022620713993947092,0.15469586437423166,-0.08321921431101215
8,-0.9461757678065966,0.039539000189636866,-0.06306980635810906,0.054385570307226114,-0.0035680036805732958,0.0768016393727908,-0.07156656418706527,-0.07389276322828371,-0.04618066815585091,-0.06291964795374697,0.02297224276337046,-0.026417951344352916,-0.0887108928119906,-0.01926390866387305,-0.07605600298616766,-0.007650870407857466,0.02237919287588492,-0.026342958732257206,-0.08721361341447346,0.09646624278730559,-0.08634898343269497,-0.07445597413644073,-0.01902786697844013,-0.04716844921375126,0.13477514041548277,0.002052916036883092,0.10558797620870769,0.1611372129606359,-0.17232241030897041,0.0461819967124058,-0.04512626451474079,0.029754692514442127,-0.07858256854143181,-0.13536281324661772,0.11089625821203784,0.037369979944332624,0.026587956168974722,-0.0318191471363755,0.018554422077140996,0.02535214572958317,0.03338807717087169,0.012976147017293972,0.05079487430839908,0.024426964051259298,-0.03313834488624195,0.05040873582216587,0.006738449770294575,-0.1121343717109342,-0.018450605508646935,-0.050829926683735045,-0.1053726695156762,0.0690261231504592,0.012135191501973997,-0.0056335499076051315,-0.07016785478808119,-0.08393876346566562,0.014575415054541917,-0.008284224061424766,0.033886337376826156,-0.0018912572455253513,0.145290555810842,-0.07550393032764749,0.07889302433859063,0.0273801740622292,-0.017035446455249785,-0.035398994093147666,0.09841589638605432,-0.10211919341645595,0.022620713993947092,0.15469586437423166,-0.08321921431101215
9,-0.9588290141805779,-0.0007203652576055625,-0.05809212953588195,0.03489167718997073,-0.01851479357168835,0.09170695435849639,-0.061332073026347585,-0.04702975784645218,-0.034030650504537886,-0.06863136778295505,0.02402490808705586,-0.03311341442203862,-0.03557345868113565,-0.02113737077372756,-0.08946339747336512,0.009927802433868062,-0.017070938490274176,-0.030383625602172705,-0.09934275792722541,0.09239775432163523,-0.12491360724014414,-0.07185150016626486,-0.060954975666336786,-0.016137301736917405,0.136221052621315,-0.014232404476916719,0.07458858673889139,0.1633930679088373,-0.11954851119830498,0.06930567351635836,-0.05583924425303115,0.024931532832475442,-0.08874077767939827,-0.1317207528462775,0.08986322766104711,0.041267435543001475,0.002801680814393928,-0.019326251084549544,0.0022937987268637633,-0.01925899079847953,0.009788710105622534,-0.012782341632494603,0.07492345732117484,-0.018276876356250044,-0.05384645937173576,0.04325997396079991,-0.02455648549730305,-0.09662622715857638,-0.08103638177790427,-0.05963573343545572,-0.13817525990748225,0.017623059463545598,-0.053898178968372776,-0.003299439394579372,-0.09728932422053259,-0.11180837122089175,0.028173699162072796,0.04383045989377665,0.03711835473491529,-0.003336528497596581,0.161162062456107,-0.10097255737916502,0.07202360430348809,0.017971113062973915,0.013618980386577533,-0.050746886911910635,0.08920864252759668,-0.10081251436867497,0.016256486027696287,0.12864527821163108,-0.0781694141670251
10,-0.811420061232489,-0.0007203652576055625,-0.05809212953588195,0.03489167718997073,-0.01851479357168835,0.09170695435849639,-0.061332073026347585,-0.04702975784645218,-0.034030650504537886,-0.06863136778295505,0.02402490808705586,-0.03311341442203862,-0.03557345868113565,-0.02113737077372756,-0.08946339747336512,0.009927802433868062,-0.017070938490274176,-0.030383625602172705,-0.09934275792722541,0.09239775432163523,-0.12491360724014414,-0.07185150016626486,-0.060954975666336786,-0.016137301736917405,0.136221052621315,-0.014232404476916719,0.07458858673889139,0.1633930679088373,-0.11954851119830498,0.06930567351635836,-0.05583924425303115,0.024931532832475442,-0.08874077767939827,-0.1317207528462775,0.08986322766104711,0.041267435543001475,0.002801680814393928,-0.019326251084549544,0.0022937987268637633,-0.01925899079847953,0.009788710105622534,-0.012782341632494603,0.07492345732117484,-0.018276876356250044,-0.05384645937173576,0.04325997396079991,-0.02455648549730305,-0.09662622715857638,-0.08103638177790427,-0.05963573343545572,-0.13817525990748225,0.017623059463545598,-0.053898178968372776,-0.003299439394579372,-0.09728932422053259,-0.11180837122089175,0.028173699162072796,0.04383045989377665,0.03711835473491529,-0.003336528497596581,0.161162062456107,-0.10097255737916502,0.07202360430348809,0.017971113062973915,0.013618980386577533,-0.050746886911910635,0.08920864252759668,-0.10081251436867497,0.016256486027696287,0.12864527821163108,-0.0781694141670251
11,-0.9439234325246987,-0.0007203652576055625,-0.05809212953588195,0.03489167718997073,-0.01851479357168835,0.09170695435849639,-0.061332073026347585,-0.04702975784645218,-0.034030650504537886,-0.06863136778295505,0.02402490808705586,-0.03311341442203862,-0.03557345868113565,-0.02113737077372756,-0.08946339747336512,0.009927802433868062,-0.017070938490274176,-0.030383625602172705,-0.09934275792722541,0.09239775432163523,-0.12491360724014414,-0.07185150016626486,-0.060954975666336786,-0.016137301736917405,0.136221052621315,-0.014232404476916719,0.07458858673889139,0.1633930679088373,-0.11954851119830498,0.06930567351635836,-0.05583924425303115,0.024931532832475442,-0.08874077767939827,-0.1317207528462775,0.08986322766104711,0.041267435543001475,0.002801680814393928,-0.019326251084549544,0.0022937987268637633,-0.01925899079847953,0.009788710105622534,-0.012782341632494603,0.07492345732117484,-0.018276876356250044,-0.05384645937173576,0.04325997396079991,-0.02455648549730305,-0.09662622715857638,-0.08103638177790427,-0.05963573343545572,-0.13817525990748225,0.017623059463545598,-0.053898178968372776,-0.003299439394579372,-0.09728932422053259,-0.11180837122089175,0.028173699162072796,0.04383045989377665,0.03711835473491529,-0.003336528497596581,0.161162062456107,-0.10097255737916502,0.07202360430348809,0.017971113062973915,0.013618980386577533,-0.050746886911910635,0.08920864252759668,-0.10081251436867497,0.016256486027696287,0.12864527821163108,-0.0781694141670251
12,-0.9361295498747105,-0.0007203652576055625,-0.05809212953588195,0.03489167718997073,-0.01851479357168835,0.09170695435849639,-0.061332073026347585,-0.04702975784645218,-0.034030650504537886,-0.06863136778295505,0.02402490808705586,-0.03311341442203862,-0.03557345868113565,-0.02113737077372756,-0.08946339747336512,0.009927802433868062,-0.017070938490274176,-0.030383625602172705,-0.09934275792722541,0.09239775432163523,-0.12491360724014414,-0.07185150016626486,-0.060954975666336786,-0.016137301736917405,0.136221052621315,-0.014232404476916719,0.07458858673889139,0.1633930679088373,-0.11954851119830498,0.06930567351635836,-0.05583924425303115,0.024931532832475442,-0.08874077767939827,-0.1317207528462775,0.08986322766104711,0.041267435543001475,0.002801680814393928,-0.019326251084549544,0.0022937987268637633,-0.01925899079847953,0.009788710105622534,-0.012782341632494603,0.07492345732117484,-0.018276876356250044,-0.05384645937173576,0.04325997396079991,-0.02455648549730305,-0.09662622715857638,-0.08103638177790427,-0.05963573343545572,-0.13817525990748225,0.017623059463545598,-0.053898178968372776,-0.003299439394579372,-0.09728932422053259,-0.11180837122089175,0.028173699162072796,0.04383045989377665,0.03711835473491529,-0.003336528497596581,0.161162062456107,-0.10097255737916502,0.07202360430348809,0.017971113062973915,0.013618980386577533,-0.050746886911910635,0.08920864252759668,-0.10081251436867497,0.016256486027696287,0.12864527821163108,-0.0781694141670251
