,ampiltude,real_c_-19,real_c_-18,real_c_-17,real_c_-16,real_c_-15,real_c_-14,real_c_-13,real_c_-12,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,real_c_12,real_c_13,real_c_14,real_c_15,real_c_16,real_c_17,real_c_18,real_c_19,img_c_-19,img_c_-18,img_c_-17,img_c_-16,img_c_-15,img_c_-14,img_c_-13,img_c_-12,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11,img_c_12,img_c_13,img_c_14,img_c_15,img_c_16,img_c_17,img_c_18,img_c_19
0,-0.8602475118624039,0.0013089958667454188,-0.0007809408025939825,0.20976380129289526,-0.20970599849702062,-0.017605616059078864,0.14653375993854847,0.15818326054472154,-0.10979683431522201,0.028061487692516852,-0.010802367265283327,-0.1234296280637725,-0.023746268125454426,0.01554811933895831,-0.038492313650934806,-0.044502498533077826,0.013796562525989698,-0.017109127368203025,0.011938528708748217,0.011335598310504093,0.09480852240969123,0.016310431922199598,0.09437699521607941,-0.03315961594416556,-0.0031477240070603135,0.04358418311666182,-0.11393002258287455,0.012408233418674738,0.05420205330870381,0.17235955851360132,-0.13336266302132183,0.009993969941509268,-0.024084477338514577,-0.019185321580802845,0.04684465754927064,0.23385371858726037,-0.0406709107118859,0.05860245537715446,0.14520571997675377,-0.03578947379845079,-0.17719451773494793,-0.022845816683519884,0.05067030536991725,-0.009929460052909941,-0.08018042743346243,0.13751341072781956,-0.06430255702153446,0.08839126247834295,-0.07399755236047999,-0.0838393607365414,-0.12505422968204374,-0.010518608874323977,-0.020182937805494995,-0.018135675004286186,0.12773257381202402,-0.020756963165091347,-0.009275174569649857,-0.0073373062269526095,0.0062828572594332555,-0.04985084199966928,0.0035636937882551865,-0.01343122712669751,-0.008394827246131928,0.014702294515163831,0.015921004811471264,0.21973269247877086,-0.05269220832182137,0.09795942434514192,-0.02265408689712063,-0.015842236815144912,0.02525855799541759,-0.0025782471620956374,-0.046978179398707604,0.03269000670539079,-0.03128499701949598,-0.054855946438794524,0.060156195203479715,-0.10686673216944173,-0.004880116295020837
1,-0.881525991025854,-0.009387539640190715,-0.004381871671707716,0.2257059734636739,-0.21413663919603448,-0.011149989581215415,0.1507798951241346,0.15299546888332993,-0.07795639108348876,0.0284857575098079,0.009705280631805108,-0.09938700816386932,-0.037535935697887116,-0.009050806138733955,-0.029750609135748916,-0.048783289070623626,0.010455944847612947,-0.04119416421458663,0.07401692533968218,0.02738566259934039,0.07229192136623636,0.009545203236170221,0.10362362984581108,-0.01786555846124554,-0.029487440384584833,0.03642132191508846,-0.1241969689044804,0.018315669042391104,0.0497515518133069,0.14675173697039082,-0.11000196339095152,0.05259358181025321,-0.015553683441471384,-0.0054017918883378785,0.06395229890478193,0.20764622003435887,-0.05037069573762584,0.03568942139179226,0.10169382863658431,-0.043722210471304944,-0.17147212946824897,-0.0686814033915995,0.05994643236880118,-0.023028934138813822,-0.06926762139092683,0.13468676473922747,-0.05393999814946812,0.10020547483507947,-0.060268461939287865,-0.055855550703753816,-0.15708770074167727,0.0011498499304390397,-0.016436632537712666,-0.03744778553433596,0.11082553145298803,-0.0027195345323799934,-0.034144131654449024,-0.004643831965112213,0.03934246769588107,-0.06334202112581751,0.02994887668465954,-0.05282222254988023,-0.030124280277149994,-0.0005419828159426848,0.04366387524133419,0.2270747130031618,-0.07152310112255111,0.10335299265834337,-0.044225316539254586,-0.021817023051020526,0.03830687644249319,0.006027012798309875,-0.05529786857481102,0.024747247357004867,-0.027737661175371978,-0.05287719922488546,0.04691100152091686,-0.10298344357424656,-0.010626140100466563
2,-0.9440517856826436,-0.03227271094080017,-0.00818463989810087,0.23139493635922828,-0.20275107895650862,-0.012540273921993497,0.14898683794317846,0.15906159836689926,-0.031029621421389576,0.02801439735004614,0.02446965413285114,-0.09066810814326037,-0.04235632137878107,-0.026075334045405678,-0.03876298441226356,-0.052896003014797625,0.033846566970987674,-0.050600845901815024,0.041604406727319465,-0.0011092740717007776,0.0663205416340726,0.013729182131485804,0.1086438796501456,-0.027282401819099182,-0.009994728235603063,0.0528676921543408,-0.1359306066441607,-0.0015122600089392917,0.038745716314135314,0.15850862662084417,-0.09858165755050187,0.037675583021443595,-0.0022252492529806454,-0.01426172466563538,0.05509872508261501,0.19620741705933742,-0.043584365856201665,0.01892482742962736,0.11847554716626396,-0.05374878081144735,-0.14918762528683469,-0.06471417160744926,0.05343089619614914,-0.01389551735904117,-0.07247395636853485,0.15917929206509548,-0.08184396364509963,0.08642742882208279,-0.042032223128647184,-0.035940708822282445,-0.14734775120159238,0.01988974909432843,-0.030929827853626392,-0.05436660415899393,0.11494071526475183,-0.016298565106405385,-0.01855486172334877,0.019549848093203634,0.048883741212050476,-0.049867753987251746,0.02899819209370956,-0.01677657917876984,-0.04511773537516042,-0.03851217076176107,0.035062953398708456,0.18858740565738738,-0.06631493955143891,0.10133642727768728,-0.045583058123542596,-0.029812682838436397,0.0735499820052774,-0.01732165930278491,-0.03258185734723269,0.04809040640042469,-0.02149127299073049,-0.0449901053913272,0.03181119785772554,-0.11770809829753792,-0.02652495649431791
3,-0.8851716338761058,-0.03520835296766298,-0.026713962871123473,0.21598524194467755,-0.20013030763059073,-0.04345247608596918,0.17244169978383186,0.1489185733241082,-0.01101905976398872,0.030668252809515413,0.009753804457038764,-0.09723336883402522,-0.04942575729714063,-0.03257774654833003,-0.03932051438458772,-0.054837770176775734,0.058563120465042584,-0.04565519589105248,0.029829131874471428,-0.022151475343466245,0.06309142945013715,0.0012305177426532622,0.12504700369322472,0.010708678597193398,-0.017883191976727768,0.06682538941645405,-0.13293517260508575,0.022515027769119605,0.05322005050279158,0.1364972212142554,-0.1169365442429805,0.04397227908501784,0.032652374163785955,0.010153380164875138,0.02971059482087634,0.20635468318538186,-0.04234757197325051,0.004945355285188621,0.12686626522409455,-0.05661184952957688,-0.1281910246745847,-0.032897538403161064,0.03188330753072813,0.006401802773376068,-0.08675704112190225,0.1422415501167213,-0.0668905190019161,0.09278757948481678,-0.07377037486053276,-0.03758069037640119,-0.10101814488908434,0.018498977757033835,-0.01317643599498115,-0.03586137740938802,0.09494171235621184,-0.022291252808793363,-0.0334361695673029,-0.0018810421415770655,0.08993348588747556,-0.05912393582092924,0.03449501950551423,-0.013989474422593835,-0.06430974640677199,-0.033747759843534404,0.022888182755996724,0.19577928304879902,-0.05502284832762214,0.10151608365343551,-0.05369136869889022,-0.05199378450620715,0.07659822690729248,-0.007917838207537544,0.0014221123546995507,0.05378814318705257,-0.023333428932385453,-0.03193873385657167,0.06449118612888081,-0.0904860320102896,0.013097737394335458
4,-0.9162882010667548,-0.017423210689907508,-0.03177825917665862,0.21474492957356045,-0.17438704705632876,-0.011705718783671243,0.11909998790423665,0.10197935024279917,-0.0028112176272239928,0.014401764234927276,0.034744948078779744,-0.11930948504371611,-0.10565054061466862,-0.03673888307867559,-0.018359044283398924,-0.06404797776160097,0.06320606258478625,0.013196150067818973,0.03427639116193727,0.022047319765622762,0.02342322047212435,-0.0042785660822164465,0.13811177190658977,0.08726022961141519,0.0037784731466972993,0.1414886974820877,-0.14325636485566742,-0.01901552791218357,-0.0014075158098485162,0.10816812564358616,-0.11896901738342323,0.001773316814679177,-0.004939566588771109,0.03398037638266539,0.08421347344854249,0.16596586470276325,0.005231447590125539,-0.012731468438162183,0.1490718643545564,-0.030792633642627215,-0.0936578146568113,-0.043453438596381726,-0.011371697557621067,-0.026343415876716472,-0.0006090173843049315,0.12682768180994147,-0.05808030643953447,0.10197445422982555,-0.0949375514150927,-0.009455336372579524,-0.11595039859237179,0.05541188162020104,-0.05601719107436167,-0.0408431121458515,0.09846867787980268,-0.03361545629483316,-0.030620732030579436,-0.022724541355311552,0.16076711627503917,-0.08788714507611357,-0.034494733707688664,-0.005045791253938174,-0.03464222402698332,-0.03230038035341794,-0.02280522778752253,0.1688621222391461,-0.020118150981701336,0.09910515932012139,0.011419104245191141,-0.058582910927953,0.13652567917482888,-0.022248625534968196,-0.0003043138001248141,0.06035665722224584,-0.04068820733018249,-0.0027586437547779735,0.06505778132409822,-0.071217434099281,-0.03335423366617204
5,-0.8959200325729848,0.039882452005180806,-0.019332929469838424,0.2026742434770583,-0.17564894799329026,-0.046144989080072765,0.07144485752451094,0.10564038460773402,-0.05313642434349486,0.06149035520349215,-0.05311352470745305,-0.11023873580198229,-0.10442817743084618,-0.09528743687900579,0.0216745533142798,-0.03196458643720006,0.13033793488557863,-0.0027957785088667374,0.03577413814696165,0.03406432295370017,0.019020438843763286,-0.04674825974970287,0.1209233229347475,0.08297941536682589,0.04009070555422804,0.09339396965818325,-0.130031932272937,0.005774773994497553,-0.024790409597625473,0.05291273178708998,-0.11140381375270397,-0.03652416568916024,0.030559512374848465,0.03300192044518846,0.0537915358332383,0.17011445233728584,-0.02636468061591309,0.029247767107637317,0.1604623723023931,-0.06479805927509907,-0.06077355634505058,0.0014593027024670177,0.04481628955659665,-0.11033706338383807,0.026507920535500877,0.12169825472024709,-0.0489739817506721,0.08552158057983021,-0.10689979526669427,-0.06457840212183384,-0.15378408190066256,-0.01565562645016231,-0.028780540370568774,-0.06894066175594807,0.011871762112119133,-0.02331017924513172,-0.08353890374058345,0.015542239449514661,0.1556748977305237,-0.11988666286977372,0.005466553767064522,0.014113623982902305,-0.05108763002342381,0.008241088419942047,0.01742198431337108,0.18672327655468668,-0.02899462972734703,0.13070873911516476,-0.0019183114572334774,-0.06233994587303066,0.13490074929019574,0.0026386244827482745,0.054823374193074446,0.09395233579907053,0.0005757696778578084,-0.0064839983223813485,0.07349120316443948,-0.07751886430852825,-0.038236941915077115
6,-0.8854352380505216,0.04531575597429012,-0.06236489187953724,0.21430582523574887,-0.1547253440889262,-0.051561329488576856,0.08478336299996972,0.09329314898716262,-0.06237370329635512,0.054640740078569144,-0.019046680508185275,-0.13516505867936798,-0.10101050128004294,-0.10590302500624633,0.027110686845748914,-0.0665643229723013,0.13530709022240572,-0.0037959842377583456,0.02481982869172385,0.003306980710310499,0.04954002825404175,-0.0578617750927153,0.09960756353131554,0.08930410899473967,0.04635066419694228,0.07227204141577548,-0.14423188219194452,-0.032193749296260385,-0.032449128568743026,0.04386474748030936,-0.12008439989227437,-0.0017102581858996976,0.058822101644128544,0.024084015080393796,0.08955583946710216,0.15187996120301153,0.002159214568999885,0.021139405586962395,0.1468263669202917,-0.07389338837698481,-0.04951970208182646,0.013758568242791591,0.044063084718353705,-0.09717916958844341,0.04610407964266959,0.12264806179423549,-0.04867729782337225,0.04769347947223547,-0.11424571061717728,-0.07034211679845243,-0.16115736949331966,-0.023282365405872037,-0.07848404517570533,-0.07885944903166892,-0.006440201863028008,-0.027605198385133634,-0.0765524639513028,0.015984568756238954,0.1543441047671639,-0.13459113707075188,-0.0013853806881388465,0.012220514176985603,-0.06678396373310563,-0.005508003431026382,0.04858178322218433,0.16774525138553942,-0.023492206116114103,0.12265997806666484,0.0017026159280483497,-0.055874676099529466,0.13386677221831855,0.010260645179305729,0.06543065372939369,0.10291755236410118,-0.007427867675004722,-0.04161141670438002,0.1008308702545668,-0.11907550063995495,-0.054062714592288764
7,-0.8854352380505216,0.04531575597429012,-0.06236489187953724,0.21430582523574887,-0.1547253440889262,-0.051561329488576856,0.08478336299996972,0.09329314898716262,-0.06237370329635512,0.054640740078569144,-0.019046680508185275,-0.13516505867936798,-0.10101050128004294,-0.10590302500624633,0.027110686845748914,-0.0665643229723013,0.13530709022240572,-0.0037959842377583456,0.02481982869172385,0.003306980710310499,0.04954002825404175,-0.0578617750927153,0.09960756353131554,0.08930410899473967,0.04635066419694228,0.07227204141577548,-0.14423188219194452,-0.032193749296260385,-0.032449128568743026,0.04386474748030936,-0.12008439989227437,-0.0017102581858996976,0.058822101644128544,0.024084015080393796,0.08955583946710216,0.15187996120301153,0.002159214568999885,0.021139405586962395,0.1468263669202917,-0.07389338837698481,-0.04951970208182646,0.013758568242791591,0.044063084718353705,-0.09717916958844341,0.04610407964266959,0.12264806179423549,-0.04867729782337225,0.04769347947223547,-0.11424571061717728,-0.07034211679845243,-0.16115736949331966,-0.023282365405872037,-0.07848404517570533,-0.07885944903166892,-0.006440201863028008,-0.027605198385133634,-0.0765524639513028,0.015984568756238954,0.1543441047671639,-0.13459113707075188,-0.0013853806881388465,0.012220514176985603,-0.06678396373310563,-0.005508003431026382,0.04858178322218433,0.16774525138553942,-0.023492206116114103,0.12265997806666484,0.0017026159280483497,-0.055874676099529466,0.13386677221831855,0.010260645179305729,0.06543065372939369,0.10291755236410118,-0.007427867675004722,-0.04161141670438002,0.1008308702545668,-0.11907550063995495,-0.054062714592288764
8,-0.8854352380505216,0.06288010806800869,-0.05729376218627918,0.18739584009562793,-0.1601070729416422,-0.06087856421540839,0.05018519130972752,0.08343312656658369,-0.04603174447586916,0.07351962612195356,-0.013665855385353472,-0.13756695853923223,-0.09838026777024714,-0.11718125813154982,0.023694942094802364,-0.0700964334241226,0.13093541380309,-0.009122444199522116,0.02797457926102171,0.02736936390482664,0.042944626854982626,-0.09558870789913118,0.08971233358235928,0.06963201634098859,0.048014868923569855,0.040152365839509305,-0.17971322636330292,-0.04283482847698934,-0.04625833817577886,0.014639323328122927,-0.11491794116342799,0.010838897812407952,0.05657262131025609,0.03592574339784099,0.1121073737550628,0.13047264690338406,0.001583411952501688,0.04068962635887344,0.15060999741266157,-0.06354872115838973,-0.03107996472771287,0.004302213255057181,0.05682744868552443,-0.11312314204321382,0.0501409500573015,0.1435698238327018,-0.027283083554848583,0.020568973698732992,-0.08110489526127149,-0.05553828417754381,-0.16778481991802363,-0.0010502228717428584,-0.07289688772033319,-0.07190956145071088,0.0346631387762253,-0.010828589345819314,-0.08127738242972735,0.030892863567859474,0.13651819379194105,-0.13381628504809212,0.0023892327180447467,0.005535516510995105,-0.0704287823838589,-0.009327482891943647,0.06142354063836143,0.14664624410123198,0.011507464697020107,0.1273636139487484,-0.011753932213890735,-0.05012679039883591,0.12001350359781787,0.01436255080705566,0.09511865060777973,0.08134720884038923,-0.0009698776029279455,-0.03980503063249336,0.13090788866055686,-0.11630714376736237,-0.04609946247218042
9,-0.9503054828042794,0.052614909352684425,-0.05177431601694269,0.1674426591523791,-0.14530955960895417,-0.07336536965244436,0.039414067198929176,0.0726198724557562,-0.031696985329971165,0.05864033408471665,-0.02544722100717136,-0.14119943011001224,-0.04788842633628839,-0.14884860795286503,0.039947381077852756,-0.0716960020098953,0.14963565576062637,0.012175429756378824,0.008906783722503017,0.031290722279484554,0.06246590972768162,-0.08186129000233491,0.11292132083344755,0.06456380469754754,0.05005723200275351,0.037711740048808146,-0.17246759199976044,-0.033135206891100624,-0.05663313951684418,0.038331019335752115,-0.1098051325785577,-0.008187095929343293,0.048295235291568914,0.0374849912376484,0.1064641046962005,0.11250714760252575,-0.008019387442203839,0.04673099438512841,0.13584928847070843,-0.06462777706476823,-0.02405425098672878,-0.005226925259620756,0.04410267168366141,-0.11140832176089023,0.07378307363282707,0.1677053705738812,-0.06484925001136961,0.007198263347243614,-0.08409130088240292,-0.06690447592693947,-0.1598778323631097,-0.008747096880223775,-0.07340368670072818,-0.042271961855232465,0.026490102957221696,-0.014555213764812681,-0.04550074656136622,0.029608068515852078,0.11844914323008965,-0.10653949159625015,-0.02182707749212907,0.011963430670592586,-0.03461175470134612,-0.018812025455421856,0.05696741406569207,0.1343361881067943,0.019378491847034603,0.1441337887059101,-0.024990598269752425,-0.04733698837205509,0.1376727622339456,0.032311779119351736,0.12139248621506528,0.0944647165226417,0.009766727655805656,-0.05627284746355734,0.12815025412686912,-0.08589320592323599,-0.04738289747869699
