,abs_amplitude,amplitude_squared,abs_c_-17,abs_c_-16,abs_c_-15,abs_c_-14,abs_c_-13,abs_c_-12,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11,abs_c_12,abs_c_13,abs_c_14,abs_c_15,abs_c_16,abs_c_17
0,0.896489731613312,0.8036938388881082,0.10310941956476807,0.042241174347422604,0.04345513053034669,0.007936429436390372,0.043188767407318106,0.017638818999806485,0.10560929887635183,0.09580852444123744,0.06932597426851918,0.06618603278356754,0.0465485839280104,0.15141156665616773,0.012291204785320023,0.0635440560417506,0.03322761579299305,0.0656445920113381,0.045718772700918814,0.11927335967376976,0.14683650231971396,0.13372628404233233,0.04058469078793968,0.03935873350727248,0.054261771618117884,0.13524798249519626,0.1404963202151632,0.1596208565192504,0.19399740665946158,0.2093242238891742,0.043289628584511464,0.06947900818791508,0.09393943037425048,0.12365097401652922,0.18127455162257977,0.1724790381292522,0.03092203340090295
1,0.896489731613312,0.8036938388881082,0.10310941956476807,0.042241174347422604,0.04345513053034669,0.007936429436390372,0.043188767407318106,0.017638818999806485,0.10560929887635183,0.09580852444123744,0.06932597426851918,0.06618603278356754,0.0465485839280104,0.15141156665616773,0.012291204785320023,0.0635440560417506,0.03322761579299305,0.0656445920113381,0.045718772700918814,0.11927335967376976,0.14683650231971396,0.13372628404233233,0.04058469078793968,0.03935873350727248,0.054261771618117884,0.13524798249519626,0.1404963202151632,0.1596208565192504,0.19399740665946158,0.2093242238891742,0.043289628584511464,0.06947900818791508,0.09393943037425048,0.12365097401652922,0.18127455162257977,0.1724790381292522,0.03092203340090295
2,0.9121955057513794,0.8321006407130149,0.10310941956476807,0.042241174347422604,0.04345513053034669,0.007936429436390372,0.043188767407318106,0.017638818999806485,0.10560929887635183,0.09580852444123744,0.06932597426851918,0.06618603278356754,0.0465485839280104,0.15141156665616773,0.012291204785320023,0.0635440560417506,0.03322761579299305,0.0656445920113381,0.045718772700918814,0.11927335967376976,0.14683650231971396,0.13372628404233233,0.04058469078793968,0.03935873350727248,0.054261771618117884,0.13524798249519626,0.1404963202151632,0.1596208565192504,0.19399740665946158,0.2093242238891742,0.043289628584511464,0.06947900818791508,0.09393943037425048,0.12365097401652922,0.18127455162257977,0.1724790381292522,0.03092203340090295
3,0.9121955057513794,0.8321006407130149,0.07478178541874074,0.04338842270312081,0.028074839358399474,0.014071209818468657,0.08091389128441143,0.058644651105793734,0.08545208753711817,0.09617749482925617,0.07954928745109151,0.059208018186989626,0.016185806160447794,0.1548036647979521,0.024307653385808828,0.0667684128851203,0.05564650825982717,0.05438735156609296,0.04834856410556933,0.14257789286876338,0.12291689088807903,0.14042501783956723,0.023961975632640534,0.014435909166984326,0.08412876556604593,0.1900163939231069,0.16441810484614344,0.1496470744876561,0.19768712040511158,0.17494506392287282,0.04692974307732877,0.05650768062518733,0.08102699612613262,0.16787180216785402,0.13757356252836367,0.1720060450857404,0.06985116661797094
4,0.9121955057513794,0.8321006407130149,0.07478178541874074,0.04338842270312081,0.028074839358399474,0.014071209818468657,0.08091389128441143,0.058644651105793734,0.08545208753711817,0.09617749482925617,0.07954928745109151,0.059208018186989626,0.016185806160447794,0.1548036647979521,0.024307653385808828,0.0667684128851203,0.05564650825982717,0.05438735156609296,0.04834856410556933,0.14257789286876338,0.12291689088807903,0.14042501783956723,0.023961975632640534,0.014435909166984326,0.08412876556604593,0.1900163939231069,0.16441810484614344,0.1496470744876561,0.19768712040511158,0.17494506392287282,0.04692974307732877,0.05650768062518733,0.08102699612613262,0.16787180216785402,0.13757356252836367,0.1720060450857404,0.06985116661797094
5,0.9118307501459553,0.8314353169117356,0.06143362627326875,0.07497345842024869,0.033142170514485564,0.034249326128220035,0.07041865863079659,0.056977191720331784,0.09487959767745571,0.07772938352290706,0.09548939149085367,0.06898874932793318,0.0222400756587812,0.1478812166319827,0.03143151856479549,0.0654888393719488,0.06365129373918044,0.06126524414168246,0.035774814734232496,0.1019798354938329,0.12176500239688214,0.14324183217617342,0.04869869836606161,0.016301846985839783,0.10192643981160185,0.15291715394755562,0.1750502515773572,0.1256521701231717,0.18844447430506392,0.19322143532806116,0.05728455861108202,0.07876044274590373,0.07952446710552953,0.1573227236629159,0.13304001705346294,0.18337243777442758,0.06991260453190624
6,0.8911469856265491,0.794142949991285,0.06143362627326875,0.07497345842024869,0.033142170514485564,0.034249326128220035,0.07041865863079659,0.056977191720331784,0.09487959767745571,0.07772938352290706,0.09548939149085367,0.06898874932793318,0.0222400756587812,0.1478812166319827,0.03143151856479549,0.0654888393719488,0.06365129373918044,0.06126524414168246,0.035774814734232496,0.1019798354938329,0.12176500239688214,0.14324183217617342,0.04869869836606161,0.016301846985839783,0.10192643981160185,0.15291715394755562,0.1750502515773572,0.1256521701231717,0.18844447430506392,0.19322143532806116,0.05728455861108202,0.07876044274590373,0.07952446710552953,0.1573227236629159,0.13304001705346294,0.18337243777442758,0.06991260453190624
7,0.8911469856265491,0.794142949991285,0.04764716097774793,0.0706417624251808,0.05746352613840306,0.02560199100379904,0.08374518199583958,0.07273344142109432,0.08966749530079035,0.052242996507496926,0.07111281178819308,0.055396431155518816,0.02726380124889743,0.14298160658807288,0.026674388852338412,0.09147784997968537,0.10565006057195493,0.07256330995040411,0.029003695412119265,0.08739537315768325,0.11928647803946865,0.12042368102663524,0.07586919538665543,0.02075302604559396,0.05807879528749126,0.13478840947196405,0.14530505865962784,0.12980625645465962,0.1794137973791614,0.1744840595194046,0.0492238078197364,0.057353888550481534,0.10281551628085897,0.12885476220379427,0.13723989183774032,0.1903386207261197,0.09122473914230718
8,0.9461757678065966,0.8952485835844026,0.04764716097774793,0.0706417624251808,0.05746352613840306,0.02560199100379904,0.08374518199583958,0.07273344142109432,0.08966749530079035,0.052242996507496926,0.07111281178819308,0.055396431155518816,0.02726380124889743,0.14298160658807288,0.026674388852338412,0.09147784997968537,0.10565006057195493,0.07256330995040411,0.029003695412119265,0.08739537315768325,0.11928647803946865,0.12042368102663524,0.07586919538665543,0.02075302604559396,0.05807879528749126,0.13478840947196405,0.14530505865962784,0.12980625645465962,0.1794137973791614,0.1744840595194046,0.0492238078197364,0.057353888550481534,0.10281551628085897,0.12885476220379427,0.13723989183774032,0.1903386207261197,0.09122473914230718
9,0.9588290141805779,0.9193530784344988,0.0028928085816569598,0.0612225407427423,0.03496699371876978,0.026715282285204315,0.09222789341215193,0.06264991172634674,0.08846085337624682,0.03862809059614074,0.08723362786581348,0.049483548333568085,0.041225225222731414,0.10296649327543048,0.08374773796873733,0.10751799937620699,0.13853145387119198,0.02453546750714949,0.06187227489627116,0.09939753444077881,0.13417360996473623,0.167644031056324,0.07717768719401832,0.07507741519913744,0.04047449524793763,0.13626190810228053,0.1617892818214504,0.1255345156337248,0.1785628578891124,0.12089171780752163,0.0706311051048052,0.07545374563267167,0.09262701134654691,0.1343059517537428,0.13272011930509559,0.15692357149838626,0.08839376984557047
