,abs_amplitude,amplitude_squared,abs_c_-19,abs_c_-18,abs_c_-17,abs_c_-16,abs_c_-15,abs_c_-14,abs_c_-13,abs_c_-12,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11,abs_c_12,abs_c_13,abs_c_14,abs_c_15,abs_c_16,abs_c_17,abs_c_18,abs_c_19
0,0.8602475118624039,0.7400257816654567,0.1771993526667068,0.022859160274912804,0.2157969698098792,0.20994094403563768,0.08209055158928115,0.20095293213020346,0.1707535146228825,0.14095517056198978,0.0791396540734116,0.08453241713831437,0.17570837613879017,0.025971645741788868,0.025477342746820526,0.04255068645818811,0.13526301337886407,0.024923817070635512,0.0194615287837023,0.014013012895080161,0.012960327326094678,0.10711564950829974,0.016695211975448418,0.09532793445860878,0.03420574884514236,0.015035479055728166,0.04640107123928929,0.24751263844439214,0.0541334746197077,0.11195495255195793,0.1738419542692323,0.13430032150164709,0.027163839699123258,0.02422208511045811,0.05074471306230803,0.05712318687982082,0.23593709486979667,0.06828834335250848,0.08398223382115133,0.18029198417717474,0.036120658490992705
1,0.881525991025854,0.7770880728541141,0.17172890579303207,0.06882104308412457,0.23353107118953556,0.21537138169622833,0.07015928763049122,0.20217591688815223,0.1622255741219448,0.12695800919077768,0.06666127725625251,0.0566924599621652,0.1858879316041571,0.037553543422404856,0.018763794417460955,0.04782714067737824,0.12108719054625582,0.010803825745037311,0.0535049613753218,0.07416245958745088,0.04793541780777921,0.09611625010957102,0.03143320091070488,0.11631011932558037,0.03502356979733034,0.029492420819716064,0.05685988648540639,0.2588200385799538,0.07383100789408929,0.11470421962276602,0.15327084173718117,0.11214461397977613,0.06506536429170467,0.01668058607688867,0.05556108012378795,0.06857348457644075,0.20949064547620525,0.07302879697051504,0.058943844996542115,0.14473155990721928,0.04499496129492536
2,0.9440517856826436,0.891233774050588,0.15263838118308723,0.06522968907713708,0.23748363573310682,0.20322668481452874,0.07355088593448024,0.2180255143386936,0.17888271705274703,0.09182885090401026,0.05051251567703449,0.043479863431586926,0.17300885994203977,0.04679380386095925,0.04045463257322275,0.06677047707127846,0.12652808052173334,0.03756638550951221,0.053895533205932974,0.04596872001262993,0.048896325463708104,0.08297714824196972,0.03208403943868647,0.10993155231496031,0.052725131525694545,0.039787961612610986,0.06343818703877144,0.23247008279611708,0.06633218026000377,0.10849102279037402,0.1649327132533763,0.1029909669021008,0.08263806271314883,0.017464009139932502,0.03556647605026134,0.0731338272859256,0.1973809142846868,0.06263949656734133,0.037014880823589565,0.16700793897647048,0.059937507086485244
3,0.8851716338761058,0.7835288214188946,0.13293820717090904,0.04237786975848622,0.2183258345615559,0.20023267243650344,0.09703041720114966,0.2235370179722923,0.1632515942134517,0.0934395771861878,0.0798912381769858,0.03882582891005783,0.1402105331693936,0.05277421399178848,0.035141542875876466,0.05321786580808305,0.10964082170017944,0.06266210202657287,0.0565895250658972,0.029888382825489175,0.09262137843805261,0.08646483826977873,0.03451696024566462,0.12582709774636688,0.06519523970506827,0.03819319114362367,0.07063640407419275,0.23664591225424897,0.059451159059590565,0.11462063084737843,0.14667738227816018,0.12797464204586956,0.08832241897316764,0.033598656229269316,0.010252489079334294,0.0614482204145991,0.20766969971154195,0.05304148916075556,0.06468051968874935,0.15582930161198008,0.05810724767195937
4,0.9162882010667548,0.8395840674141497,0.09526465512998263,0.053833624085216525,0.21504580973107904,0.17636557980819234,0.01172155085373857,0.1739829531651681,0.117358893451045,0.1020131964993667,0.09602369229399482,0.036008537916940274,0.16637081521446787,0.11930009789125455,0.06699008304017946,0.044779619435167214,0.11746584175302568,0.0715891419796449,0.033343179313031206,0.04112512335416633,0.16227183977585138,0.09095492030074886,0.03475906761241224,0.1382039129278046,0.09388520307999872,0.032520630840987386,0.14331479312903647,0.2214425487542275,0.027682671487801947,0.09911515375875486,0.10876920219901029,0.13261065021320775,0.13653719539624917,0.022790363232738146,0.03398173900783405,0.1036090497076006,0.17088065561168658,0.005914233615102284,0.06629181849524195,0.16520999867389594,0.045394836601827984
5,0.8959200325729848,0.8026727047655782,0.07269136901153113,0.01938792733283201,0.2075701056959278,0.20742907338972202,0.053216819411878266,0.14111992371260626,0.11644029263354301,0.10068475722215525,0.12332327440962952,0.08361469085907391,0.18921448865572885,0.10559518398618051,0.09953901311040035,0.07226756606335652,0.034097998793887904,0.13240597315331928,0.0835856735071813,0.0390044890655415,0.15935825012123783,0.1213861154657324,0.047066792961852594,0.1217441760886819,0.09744500662440561,0.04092896541791784,0.09500504779183579,0.22753875585919792,0.029564109452399904,0.13303886232636777,0.052947493840780374,0.1276600116328506,0.1397577433931497,0.030673215282220986,0.06399007040927841,0.10826158473530613,0.17011542671003307,0.027150296834910433,0.0790973376501353,0.17820591249617906,0.07523863510747808
6,0.8854352380505216,0.7839955607815838,0.0671246499714841,0.06386452802016096,0.2187888072202784,0.1827121317957186,0.06916759977277805,0.1490998514535385,0.10522875543940545,0.07851844908727049,0.12664001291360313,0.07287516335534355,0.21033613771723428,0.1036590078465837,0.13181500693250292,0.08338946002239522,0.06687514704879076,0.13809437223267582,0.07664652133886328,0.029521692610848874,0.1543795284284663,0.1434189268451315,0.05787835775599578,0.10035441036344625,0.11151377356743476,0.046676784093314584,0.08708293536308291,0.2212268184534343,0.03985374815437633,0.12687953406355776,0.04389777867398019,0.13244713106260547,0.1338776967504805,0.05971030464943049,0.06972237969151983,0.13642679710113728,0.1520614870150416,0.04166739981928963,0.10302300163004076,0.1890422092435127,0.09155877868844246
7,0.8854352380505216,0.7839955607815838,0.0671246499714841,0.06386452802016096,0.2187888072202784,0.1827121317957186,0.06916759977277805,0.1490998514535385,0.10522875543940545,0.07851844908727049,0.12664001291360313,0.07287516335534355,0.21033613771723428,0.1036590078465837,0.13181500693250292,0.08338946002239522,0.06687514704879076,0.13809437223267582,0.07664652133886328,0.029521692610848874,0.1543795284284663,0.1434189268451315,0.05787835775599578,0.10035441036344625,0.11151377356743476,0.046676784093314584,0.08708293536308291,0.2212268184534343,0.03985374815437633,0.12687953406355776,0.04389777867398019,0.13244713106260547,0.1338776967504805,0.05971030464943049,0.06972237969151983,0.13642679710113728,0.1520614870150416,0.04166739981928963,0.10302300163004076,0.1890422092435127,0.09155877868844246
8,0.8854352380505216,0.7839955607815838,0.07014180064783286,0.057455062652040534,0.1958227765334055,0.1960385678168188,0.07886897015669982,0.15208828929982407,0.08778071118951146,0.05041829210228051,0.10946752696783488,0.05719490023419053,0.2169709977777179,0.09838587324725974,0.13800508503893533,0.07571284771364502,0.07819874147709992,0.13138242247350596,0.08178772452392563,0.04167668537988074,0.13923469149881001,0.14053839019921188,0.09561856258492071,0.08988295021769149,0.0990395430511705,0.04891246850085462,0.07338299412712888,0.2319525051360857,0.044353627522517945,0.13550396307440804,0.0187740435174222,0.12537475151293392,0.12050196160897658,0.05836732260091169,0.1016770216525464,0.13851148557567075,0.13047625168029542,0.03983651160763277,0.13708581621301846,0.19029115326773294,0.07850860080966124
9,0.9503054828042794,0.9030805106478745,0.05785270673636404,0.05203749174097374,0.17315337061015196,0.18310292807960843,0.104050081301972,0.17227466445326348,0.09736052127288257,0.032504059349943944,0.10251846499856501,0.0715805138012172,0.21330307157778775,0.048680725968273525,0.16596387953637495,0.058161086768297385,0.07643325361965901,0.1503418894475258,0.047101582005217135,0.030918740555184905,0.12251248439532243,0.12350163216611482,0.08472126127893627,0.11355328428619083,0.07325611537973616,0.05347540348153467,0.06831882319566761,0.21861217195128876,0.0383857770792989,0.1548607811495676,0.04575802711216859,0.1195740674591724,0.137915981673194,0.05810749367960882,0.1270482596400336,0.14233126240031246,0.1129302759704376,0.056841392810213304,0.13640481468410137,0.16072545536339033,0.08013668661611917
