,abs_amplitude,abs_c_-1,abs_c_0,abs_c_1
0,0.41701869289226673,0.27836624180727737,0.8593239837687489,0.3512570812226799
1,0.6539294553369357,0.5016627605414236,0.5560538802041491,0.4394952777918299
2,0.5685534934634591,0.42015064887917997,0.6392313334859762,0.29043226682284423
3,0.00786915180849429,0.6822696626347843,0.33065152828134553,0.15365971615898982
4,0.2208009983525609,0.17768344368617367,0.9817189833121657,0.18072324083789995
5,0.24128405841846468,0.48229635724779024,0.6914605300193434,0.20054667686355537
6,0.27166324335660064,0.18442573376254548,0.845181404962015,0.06628946321370706
7,0.5731103352275199,0.6491777316917652,0.3549191130078926,0.20181532430891122
8,0.4238469640070729,0.4534170671204067,0.6293519195483271,0.5206024448797387
9,0.28165370888401986,0.49749346398702904,0.959057557692808,0.32436553059739953
10,0.6237616644906793,0.2625547048909431,0.6733313493234864,0.05706284066978201
11,0.23205741631300347,0.19959129693375322,0.9555870855549318,0.24248209234256465
12,0.2837681660835769,0.22047236240576232,0.8526456335842514,0.1912566628387269
13,0.02509710564338935,0.1364663053488962,0.3764567310128343,0.8270371498129744
14,0.030526872288477364,0.14761394623792642,0.9280948264606198,0.05009974495754711
15,0.45464039928291766,0.33600021370965044,0.8758757182967098,0.45164205805464763
16,0.5361687116220396,0.3258587131705557,0.5242901536432305,0.2699066341330187
17,0.09125012941049337,0.5489262988402607,0.8021095134328602,0.3622201104815173
18,0.8692487562137572,0.5167041979864931,0.12358918968836657,0.4778820478729545
19,0.1265112320694034,0.05263987572974548,0.337211494660578,0.8223792030617656
20,0.3975783411314772,0.12812554738008222,0.5146758893816622,0.4567072734072651
21,0.017705868537766456,0.0739859715653058,0.3177036715488143,0.6715659988498446
22,0.35541877343131745,0.2744265138952479,0.640169556391993,0.09197434280839585
23,0.7588306373316269,0.36247256512791165,0.9626955238623096,0.18142849671314898
24,0.2553045120767351,0.7391405721263269,0.14291341474162006,0.4157800998963312
25,0.5776893807726442,0.5137098427392452,0.5414150258497431,0.2864817964368
26,0.6284865262690051,0.09156141323251817,0.4598028731711898,0.7499582165146557
27,0.7925243927330415,0.37637795085926784,0.9107621917955893,0.6327931086969288
28,0.2277325749378491,0.3508109518826013,1.0803988006014038,0.6561855126259798
29,0.6839867548047842,0.5196164870503315,0.276944424974532,0.4816165041279416
30,0.39414914439147647,0.20369520562465704,0.8247526731906623,0.42663676475669093
31,0.03927983900328885,0.7036269958194292,0.49455100764407756,0.4182709381427641
32,0.4295722409099586,0.1759529947185232,0.696887495428657,0.6326593843432521
33,0.5132520828708804,0.6013338879456874,0.5742184960826973,0.6937043539021516
34,0.5084225737800174,0.4109562110296457,0.9000120835866762,0.24418710755897485
35,0.24842152792801087,0.3269285695348059,0.4009188962496641,0.660648524621956
36,0.04294215558865866,0.23653462947946005,0.8242743718385069,0.33805744287538986
37,0.24519523206162774,0.3427113112283139,1.172677366273399,0.35937555794564036
38,0.16948626512015785,0.39459834033344854,0.9169086928163946,0.32081882624430186
39,0.6152825142509535,0.26538432592726646,0.8511931047369855,0.43003729554631454
40,0.004605574815164881,0.39021250301698435,0.890319335716603,0.43344285024038715
41,0.7813549524296235,0.6719149441703344,0.07195783691758438,0.4484775857531618
42,0.3262792507387581,0.1261623040898082,0.9920694023171635,0.251818638137145
43,0.34735268724787766,0.3037835898645612,0.20921336715794286,0.8359190567491657
44,0.5140672683447285,0.1951059888726314,0.9717633349637543,0.15959207464292063
45,0.3898345723072576,0.37786372942950747,0.7204243219333347,0.12800989660500625
46,0.3027826619260128,0.12529725321759824,0.7509527058396127,0.4798466326992847
47,0.3159319633942649,0.24001331131458017,0.5774007624162479,0.0522354551387483
48,0.45388666764676044,0.576848649965317,0.5179272251819564,0.4627887770331518
49,0.3572084844686091,0.794608831686474,0.7497626989111382,0.05937715470830867
50,0.5345933554317275,0.5225486543901988,0.8260613701652995,0.04242129569452856
51,0.42499590239648455,0.2799146016594098,0.6048909832690368,0.5969261807003586
52,0.6627564848318073,0.36094818356055486,0.8455654113794487,0.3555595134425725
53,0.2133972250215843,0.9382431621963695,0.14931909016104097,0.32185865465312175
54,0.14510440095270938,0.6781304633545917,0.547030391676232,0.17493342493195937
55,0.014624808585565752,0.6185850655606351,0.5950342880727307,0.19838650817632597
56,0.01024311987599013,0.38403990202727867,0.6683559566325789,0.4871982728635826
57,0.24082692552755147,0.552747850605608,0.3692095151418955,0.11471480001541141
58,0.3369387330507563,0.6367698684544056,0.5239654308802797,0.26045179996288803
59,0.19290508615490687,0.3090587634330366,0.9001678602316142,0.3933516220725301
60,0.5973988251439688,0.11392835843504041,0.6924007481498645,0.32135520312878607
61,0.14198347640331582,0.22450686245503773,0.9644578797970644,0.14626405329765874
62,0.38623540144427315,0.8131318695006724,0.13573814729258785,0.23547067880267616
63,0.7520668204024853,0.38826588399147294,0.9279113048148888,0.27118458984394356
64,0.5677325233092371,0.3597629420153501,0.7501500477931808,0.23528840610812293
65,0.5343197559188777,0.18284256486223913,0.4189908514703458,0.8815526907292504
66,0.5248790037363392,0.41988658796079853,0.4515582052038126,0.36436464854960243
67,0.06502683884536004,0.19535435088335826,0.9530922198537114,0.08749463618553871
68,0.5961521495127828,0.3200017655139489,0.6645971068939824,0.5962738571836966
69,0.3732426115866237,0.08068767549471363,0.8630322343125517,0.4441734934319734
70,0.006499029150434488,0.3303203947468676,0.9148325741912656,0.26680978649440446
71,0.3829983667182567,0.5076401269531268,0.603768048830634,0.3946232454811065
72,0.2263659382646847,0.5375417244863834,0.7395758709254302,0.3571730512127273
73,0.026195308560107655,0.4322495630641544,0.8132131826439652,0.2802728354877897
74,0.5543683207423139,0.18103081422865397,0.8325244877334977,0.2610671169206723
75,0.2814030072782968,0.1927386988786216,0.804152564105254,0.2924249583144924
76,0.29639704578211373,0.7523803666269478,0.5750276593820719,0.5591159688000056
77,0.5339787129629371,0.382769067779701,0.9425213415366185,0.190357560883164
78,0.004895110529065716,0.3443394798814709,0.2955057420502124,0.7686527151810822
79,0.45827323059948577,0.2693903306625737,0.8809498859529027,0.3264990547149342
80,0.11326217951496187,0.5116751735659293,0.9258127704801964,0.32100309657810705
81,0.40947461183430095,0.1638541948742387,0.3455157605839095,0.8483971713081672
82,0.46380564628660254,0.02048735955736995,0.9795656791307399,0.15222490207003087
83,0.21914318239237962,0.49773429473933894,0.6422506813786701,0.21525831839323625
84,0.2120929017592114,0.16818037632490665,0.7033817469802451,0.2953471863356773
85,0.5405131542194527,0.2065540297308115,0.28436329748072225,0.5920098939401613
86,0.13749492124093063,0.24741767281744084,0.9619914618615963,0.22270729052007585
