,abs_amplitude,abs_c_0
0,0.6803414488621041,0.08980714575588149
1,0.07145001306061505,0.3841418047898458
2,0.374879496004743,1.0686913471603823
3,0.06072589049888144,0.734082687829558
4,0.6017679945639418,0.96944299402734
5,0.3523417103125892,1.0300117544759002
6,0.16277419666706952,0.7197783501611082
7,0.12421992694163692,0.904019242294576
8,0.35826582449232974,1.0249519457847283
9,0.4151399520291009,0.7373175246587713
10,0.3195154739059946,0.795816317497791
11,0.29922590409927463,0.8075235811961291
12,0.23845625641831608,1.1318129073926468
13,0.4552282431174718,0.9622258323435102
14,0.6936142900144314,1.08440893847539
15,0.19474171470435075,0.950676751282959
16,0.24960629127729486,1.015522983190403
17,0.5239234169866487,1.148682978136089
18,0.021868429081219554,1.0272851101456077
19,0.22676981366254206,1.2044795673835385
20,0.19702148012429624,1.1159898133984159
21,0.12642847241307342,1.1311379976862599
22,7.959756980518984e-05,0.8463184762544719
23,0.5458851215427286,0.9919553875276579
24,0.7129955085504971,0.8673741483242724
25,0.43895605261734283,0.8470397257009331
26,0.0014450517303332688,0.94472759961075
27,0.32401604661960526,0.7165440908474522
28,0.29607998185696455,1.0353778452682652
29,0.6254803209094644,1.1978278845891572
30,0.1926189969924833,0.8947861524422784
31,0.03781419129118346,1.050013353827334
32,0.32190267730325595,1.1953955144156
33,0.7030438693706097,0.9058391263124036
34,0.267733948361262,0.9998654884119447
35,0.6485623186802094,0.8162071929164397
36,0.01752564737819573,0.9695286211884984
37,0.6886690063664533,0.8288127580782388
38,0.594724118056534,1.0328982593780063
39,0.11929655923073401,1.1106930375112014
40,0.4129060250672267,0.869328976378104
41,0.05118485590865979,0.9016039837725769
42,0.10320577496025679,1.0139364195493246
43,0.0409157582256387,0.8188915827667107
44,0.3061642101881016,0.9845707738044417
45,0.17606802453846493,1.0079329841123545
46,0.367404593436394,1.1368001849979141
47,0.273676631249832,1.221350231122175
48,0.4687738669185454,0.9458788376311404
49,0.3268584411416205,1.0522698820505734
50,0.0883677154055181,1.015913208435597
51,0.12981471124381894,0.8326996279050282
52,0.048471783625601894,0.8792437842480304
53,0.16950813222027505,1.3062428411006355
54,0.6028491090416745,0.8657925116060899
55,0.343009127093274,0.9766238885767496
56,0.34519741029812817,1.0049996576102225
57,0.14671126757771813,0.9151713281146412
58,0.24845463711331228,1.0040247414464198
59,0.12274034349992657,0.95376384111974
60,0.12635702959356132,1.1290084229289998
61,0.1962911400013582,0.9259398834920807
62,0.7836952573634585,0.8243934829229183
63,0.6191426524795425,0.9542486528683023
64,0.7194698380044322,0.9888416373206729
65,0.37194596104844424,1.0507756210750563
66,0.6485093272457589,0.9873427159565554
67,0.8686839602958242,0.941214486544007
68,0.08570388680200003,0.5888415194098947
69,0.29179035977816026,0.9299115683343667
70,0.07234195950124561,1.1891314232652896
71,0.17843395281205776,0.9483132949600916
72,0.1526101223790357,0.806410848529842
73,0.5959399180099556,1.1417542143292432
74,0.36523774596815684,0.9907270072458448
75,0.5754300129689636,0.7527706939743591
76,0.0026591850972292608,0.991366759612474
77,0.39896395467338563,1.1336262260129073
78,0.11817102015371012,1.1738316701313634
79,0.13539892055917152,1.0098930920503761
80,0.02816669590959686,1.1179042765138223
81,0.3928328744252421,1.0741798099222382
82,0.211035641194891,0.9764190243173296
83,0.5450884905039495,1.1752974876953874
84,0.5318826213996777,1.0112474095072792
85,0.19020715614867414,0.9685702674298237
86,0.5794327831212797,0.9275465288035402
87,0.047217601958479405,0.7497665100220364
88,0.021610676311263677,1.0496535236921078
89,0.1745527291032688,1.201534150022112
90,0.20325336538083505,1.0336345423355056
91,0.8538202009011139,1.1179249880270883
92,0.1555314975703576,0.8775734144132319
93,0.618459203974623,1.046684634636406
94,0.05629046651112091,1.230462351702414
95,0.6988517659919092,0.8469435462220989
96,0.173266348356916,0.845338830827284
97,0.6865439039421857,1.0105360533538537
98,0.528567288250018,1.052094605291938
99,0.14103656708708118,0.969392808342998
100,0.17926708224142224,1.027423635433013
101,0.47557013643423707,1.1404044921680474
102,0.41147863794689293,1.0896324428378936
103,0.2221785434993217,0.9726390337113671
104,0.25314622662081165,0.9981188551157208
105,0.18652561248204486,1.0450895470000436
106,0.4437056784480426,1.0070629821639434
107,0.5406243504389203,0.8108207988972768
108,0.00819495390221614,1.2030696933554514
109,0.4797039955165432,1.002882124564578
110,0.07243214070298154,0.7268920254144423
111,0.2018304330079433,1.0816200054823475
112,0.10077158273187686,0.7399044044647618
113,0.49733203540300686,0.7922501314795273
114,0.7838161859489686,0.7694405297684039
115,0.06188587181971672,1.0331641042257231
116,0.035495303683580615,1.0561054069038944
117,0.35765986194825755,0.8665036484118276
118,0.703112223439567,1.1639859781733026
119,0.11242290490647922,1.1051027681785979
120,0.20669653823538814,0.9722728488267923
121,0.4747399714337244,1.1128082773715775
122,0.28938374666639954,1.0829337829233585
123,0.5403291508496794,1.000278997809373
124,0.4608015686194765,1.1273121078754214
125,0.3171136713437096,0.9053394742822891
126,0.13754986562373556,1.113842384421257
127,0.6788988855277738,0.5653121115755969
128,0.8151639211518552,1.0853322989282546
129,0.41023554188846856,0.9865509170001826
130,0.3730147677873308,0.963213496723361
131,0.13557452784865692,0.9619227627423823
132,0.30835673874810876,0.8394588140661696
133,0.46746897255805986,0.9517534141160944
134,0.05593562484520109,0.9889414037235215
135,0.2273271290467523,0.976530065580849
136,0.33039812631516563,0.9514352065754084
137,0.47826967031843504,0.9831021239685919
138,0.6449190831168303,1.1488485275285467
139,0.08323395309113046,1.2003180412954937
140,0.250531081772458,0.9530357112348488
141,0.44188975948865894,1.1908792926195733
142,0.5289651997177296,1.0263326725157607
143,0.49650736828571124,0.9979967152831192
144,0.01934036712721532,0.8788411281818885
145,0.27174618475262396,0.8638763373168212
146,0.5230345536081501,1.1461752550457405
147,0.36319500005461125,0.8705288037757536
148,0.4123198495854907,1.1429898713912494
149,0.18674444939614854,0.9855668808070468
150,0.4420005366861534,0.9914535871035809
151,0.12660181997691183,1.096115401400834
152,0.6635599904077063,0.8681021533812575
153,0.21836793370147836,1.0187438143768912
154,0.2681810245834559,1.137825975666682
155,0.009653028980232459,0.9081733104057861
156,0.049043364318951954,0.8907940385852849
157,0.5161281267397723,0.9609644142536314
158,0.40962196166754994,1.1433691169911895
159,0.18665742345386557,1.1001354200612734
160,0.2932145940669934,0.8907300696626412
161,0.5810950335613007,1.1499042936838806
162,0.016467175672350842,1.0016835445051897
163,0.22169676335097666,0.9888687967853292
164,0.31355499435093603,1.0474776697761656
165,0.29363053466836264,0.9567680881166372
166,0.03626992809662455,1.038166138314338
167,0.25123871621268856,1.1478483262930996
168,0.34150206691982066,1.1221256591896847
169,0.2784686359873644,1.004176408633062
170,0.47538395623713114,0.9149926936099403
171,0.7496615273794197,0.9038953004146589
172,0.26956807282011286,1.0372095807595376
173,0.29008228792893964,1.0736406087100323
174,0.11712342667244391,1.050775876995456
175,0.033018997451242565,1.007863507142323
176,0.133709875551634,0.8257429091506917
177,0.09203410975762527,1.1519005335078716
178,0.33923748328878717,0.7718491453819115
179,0.7246136573387982,0.845965420909514
180,0.3816416230332429,0.9622226421992307
181,0.3136405371313552,0.9915449397953319
182,0.13381540391377456,1.1418706285764773
183,0.2462441136232395,1.077990784808295
184,0.6003123165295066,1.2192496995740372
185,0.017741264762591746,1.1262593335276927
186,0.5227134054222058,1.1160497095051023
187,0.26125143004498336,0.857965182561728
188,0.2573593160609415,0.9764964853254756
189,0.11818613728711924,1.0606826495799517
190,0.05968704310946249,1.1565376974184138
191,0.2654260689247417,0.8878486459716577
192,0.4126666438825989,0.9643474638460743
193,0.44872277160684465,1.0054538965711368
194,0.20941554419619568,1.0579048785416063
195,0.23601046531924558,0.7132187012802809
196,0.18009166357938483,1.0511737283945857
197,0.30141727465979745,1.0186610483288872
198,0.17941544000223208,0.8689524417314765
199,0.18498914712411701,1.1837130202744097
200,0.0942910746470784,1.0877723464179354
201,0.42532961478070813,0.8634389538217689
202,0.01990429675899308,1.134472751761947
203,0.5379707342981168,0.9311105028185666
204,0.39301302413282097,1.142611712290753
205,0.41689025034008437,1.011343650210965
206,0.010403903199450393,1.13472886508656
207,0.42584660105917727,1.087229751875028
208,0.18524016479451288,0.7180190676943073
209,0.08952831785906146,1.1228307983415984
210,0.14507515314012445,0.9000901710660139
211,0.45457618001193434,1.0540003753202445
212,0.43351016736283077,1.044948405422931
213,0.1907551985686346,1.1443937231895422
214,0.30945268293353645,1.1533360024729806
215,0.6864000146218041,1.1806029934249354
216,0.5190325464257731,1.0404944731027181
217,0.4567004321874545,0.9470171651757667
218,0.2587163828298406,0.9375753119846347
219,0.14612494844135085,1.111706311926826
220,0.2286444836017085,1.111706311926826
221,0.26422765171027063,0.9729024763583022
222,0.7601827986793578,0.9433454481556759
223,0.11396787960840993,0.8193836590071925
224,0.3841604638483226,1.0318284777898534
225,0.3385922090870128,0.8921499677597587
226,0.2545177638481597,1.032919736956595
227,0.3320450168255482,0.9873529694466692
228,0.22474121719580903,1.1007471842648655
229,0.0738013141298135,1.046767523725458
230,0.5056094054312081,1.0763315914097742
231,0.03193402166884671,0.8975781051362426
232,0.070210616945311,0.8265639745449341
233,0.7942280177195894,1.0440339005670818
234,0.8385205707766291,1.0557438200610392
235,0.15380393942404047,1.070469654635027
236,0.23175402752854143,1.0463270708476533
237,0.1575490441153688,0.9760192145335743
238,0.14554403527587922,0.9323529442276356
239,0.7853163916951941,0.9039747513776568
240,0.32276961610616234,1.0676363936659388
241,0.6245589475323978,0.8530214980516558
242,0.4822205468945612,0.8566729377118968
243,0.3938040412014353,0.6871906532296016
244,0.5761142826406441,0.9981422014973031
245,0.6891426111263977,1.1858103849656592
246,0.48598664611568554,0.9818513437535653
247,0.6535611474828318,0.8059294151719791
248,0.14393391975608194,0.800445066724263
249,0.6076274437348455,1.012888178027025
250,0.011831405370899578,0.6857924524018317
251,0.1991678491640487,1.3084996262132547
252,0.6263907447351564,1.0787690566988333
253,0.6323425170690912,0.9676277163764524
254,0.032430754685550456,1.0277170209565258
255,0.49699658592319007,0.8186897362714933
256,0.015447217837568254,1.1191039682681747
257,0.718166313077409,1.0434032736222039
258,0.649278927835875,0.6686233808133257
259,0.35344895835887075,0.9420324094225824
260,0.4422369206247736,0.8817865014608525
261,0.5593889607073562,0.8198198585823282
262,0.17251011534592198,1.055947894630891
263,0.7306086234892426,0.8551494118354948
264,0.03988121263843214,0.8371479705518505
265,0.25636996852588706,1.0917676971616934
266,0.7296748158471807,0.6795297589689653
267,0.4249859552552133,0.6957969775683337
268,0.2979304992748826,1.1693468332767214
269,0.23567079184561102,0.7157911218521457
270,0.26496151914037885,0.8907159501742209
271,0.2860999782544631,0.7522782519725425
272,0.321930599652047,1.1671777671133765
273,0.0911087994080665,1.145008670666207
274,0.6644385721139554,1.1159492182808939
275,0.658057172907069,1.0975983193969698
276,0.19961544058425218,1.066941494608948
277,0.4982232485623691,0.8942567509958033
278,0.37841819134677135,0.974232246870042
279,0.004329495466219489,0.9560630513262423
280,0.3973933721811015,0.7063677197830792
281,0.07488969272564094,1.1519426067289504
282,0.8472793478269123,0.9727773730219111
283,0.3179684092184286,0.9922874190904775
284,0.7922987436884121,0.9165464363066976
285,0.33827214043727727,1.0712558824026188
286,0.0354723730216403,0.9299500154788852
287,0.5304655471712615,1.2202071144469473
288,0.26244295187063693,0.7614802193182127
289,0.21577460056339404,1.0299609715612394
290,0.34816282641292584,0.926241215872581
291,0.06598761887840188,0.5423486648328495
292,0.47340324071438344,0.8885626117501033
293,0.09093139308942055,1.0050613090760774
294,0.11129708225757454,1.0534292708974569
295,0.013864333027224646,1.1284255594653376
296,0.5954137268551333,0.886372101028746
297,0.22746204599134212,1.1739191570297847
298,0.3688348464529452,0.8953336232305782
299,0.21687254423189786,0.9388628544789018
300,0.01867933372876185,0.9837507050785012
301,0.8251817148007072,0.8966810073186281
302,0.45679544511647685,1.0618208972337266
303,0.6722922537244512,0.8538517430629308
304,0.6563295920041446,0.7786296507620026
305,0.1957290656337679,0.9644926760489805
306,0.5275960599071672,1.0604351369448681
307,0.15548841872677743,1.1940686366498825
308,0.37672785043259904,1.1895144539422666
309,0.5735487633645829,1.0136756000839864
310,0.5531807910456223,0.9741280150381798
311,0.47206544650574045,1.06573804782151
312,0.4891710052175686,1.0613094514789887
313,0.26450438217157834,0.9477385525388449
314,0.41436871118841706,0.976174297430566
315,0.19019163822586427,0.9189834705376867
316,0.3448827447580044,1.0035539371302227
317,0.6519177707406424,1.1067515818564746
318,0.48303238792340797,0.8475199562208852
319,0.3180162864865027,1.0671473314121191
320,0.3051012868920671,0.9205259336462002
321,0.47969245480311756,0.9696531145142617
322,0.3814341074803225,0.9374143375683776
323,0.43315760324470126,1.0417347928619212
324,0.28046955477689794,1.0528577109851807
325,0.13295267629365512,1.0838437651365465
326,0.0008619521184882739,0.8862678950748486
327,0.7314298397993801,1.0387645125434828
328,0.5873414640137614,0.8121589469026994
329,0.3744368733110023,1.0582583094653844
