,amplitude,c_-1,c_0,c_1
179,(-0.3278865444291681+0j),(-0.3140226158698226-0.037040482459676685j),(-0.3296674904346037+0.5641074398214458j),(-0.3257594216767523-0.46938437851628656j)
180,(0.6125880161997407+0j),(0.10293847482130647-0.4483623545625107j),(0.7464911864950899-0.25530401572196j),(-0.3745927859616195-0.15922976756024682j)
181,(0.17679966300986658+0j),(-0.04221715221418637-0.48083860489774355j),(-0.14907950805875875-0.44488949129299j),(-0.06684602215914578-0.5489597686727261j)
182,(0.08522845678232388+0j),(0.7168371311278556-0.35081216750017025j),(-0.03720265061897765+0.019841269342866008j),(0.06583374464538358+0.05615226812032545j)
183,(0.20355600095617626+0j),(-0.011060732545353925-0.3440576653617647j),(0.026183321565516893+0.47612563347216463j),(0.2798638510945791-0.3403178421576545j)
184,(-0.08783845787236272+0j),(0.22933455512961057+0.30130658615136874j),(0.7956899641646205+0.3500501115001964j),(-0.08033024020502016+0.06167218471600549j)
185,(-0.19902653514718685+0j),(-0.22581629221656052-0.3852557292189579j),(-0.8852359025948472-0.49831544095924674j),(0.28605526325473785+0.37460464759166323j)
186,(0.49396226459795145+0j),(0.3643817505725467-0.057433782081456j),(-0.7418728212164525-0.02189547421154506j),(-0.0978482352665705+0.2544270328593108j)
187,(-0.35959492458265785+0j),(0.5234910775513022+0.11856821949941991j),(-0.33384196138185374+0.13891804674691402j),(0.4995263389498126+0.19518148593604243j)
188,(0.7734733066365822+0j),(-0.4109931079754381-0.25751365639371593j),(-0.012292047201045903-0.49009272014175953j),(-0.4380118810371799+0.05218057816466898j)
189,(0.0384351875427279+0j),(-0.10082017974167681-0.22626943950893866j),(0.5995127048578416-0.10909481123488343j),(0.14398369576632608-0.3156334571260585j)
190,(0.2137487569766201+0j),(0.46446828861064526-0.15440076958636087j),(0.1603650562623825+0.6589869026878414j),(0.22174561542596372+0.1740593633602138j)
191,(-0.00604340686035576+0j),(0.3809982510449205+0.1964606935607182j),(0.7384570748869725+0.4409935236922478j),(-0.2731147312209997+0.24865037056089961j)
192,(0.04816240079358847+0j),(0.03443377543067623-0.14867235619822441j),(0.7230922997319531+0.6419583261987125j),(0.16750838510761887+0.08531027329671455j)
193,(-0.20724671644796155+0j),(0.38593487525933684+0.08133139748999496j),(-0.8297032445427159+0.730967802485858j),(0.05292174421581199+0.18532683578215708j)
194,(0.35981835459669287+0j),(0.07451555772558914-0.3948666534667498j),(0.7518080022350422-0.232578155609642j),(-0.16395873195568555-0.31092255634348814j)
195,(-0.0925131096214099+0j),(-0.12282465329162498+0.014661861949873331j),(0.4841321946885967+0.5879764054886207j),(-0.5194056059189069-0.038068637973765744j)
196,(0.11408889822848545+0j),(0.2572166971917532+0.08407512271142285j),(0.41973053496443713+0.8420606727413706j),(-0.010917623386348857-0.38563880873091644j)
197,(0.8615992039594329+0j),(-0.4657895293309142+0.2844191755620469j),(0.6362249166172138-0.07131893395052213j),(0.4061486575102684+0.11847100268389715j)
198,(0.36649520606498664+0j),(-0.2126775761845734+0.058304738731115684j),(0.26041432359341343-0.9068299293863922j),(-0.13229272810710793+0.05746871873422637j)
199,(0.0746422973833809+0j),(-0.32322893592829927+0.033030824991659734j),(0.10475437043780848+0.09258531958325864j),(0.5916070454460094+0.6830740721465536j)
200,(-0.3798887329164622+0j),(-0.08161859476052774+0.02755920534275501j),(0.128630972420892-0.7823476907711926j),(0.20696846036468175+0.44293827417472886j)
201,(0.2358972143584549+0j),(-0.17188401218801208-0.24621353817208183j),(0.597063970983792-0.17731197938613985j),(-0.2452019295089255-0.4645070644325806j)
202,(-0.09793257720421927+0j),(-0.017938987821323638-0.5296416629543107j),(0.7148352074994495+0.5236722745162624j),(0.4325009867313966-0.2259566188723483j)
203,(0.011761207598427692+0j),(-0.1844036509912846+0.268332176687603j),(0.48668245533788923+0.9092719218737533j),(-0.16063024857612668-0.23576447329773711j)
204,(0.17537287699976073+0j),(-0.09919691729549421-0.28837517177240674j),(-0.047479253864189636-0.09730882961032666j),(0.6163158809144336-0.446548202551565j)
205,(-0.6054219027579822+0j),(0.1936789212685922+0.04230135707873962j),(0.3682748650757894-0.3938064381467674j),(-0.22529859603017982+0.3190083244275665j)
206,(0.1118951967007081+0j),(0.5688273503213421-0.5946305143243706j),(-0.18508833618514095-0.18757712034604868j),(0.3386077955361504+0.035499775130881275j)
207,(-0.8928033012295962+0j),(-0.002511858486376105-0.37449846585461544j),(0.14922986304149477-0.08325443213963302j),(-0.09598821291685791+0.4820294863350075j)
208,(-0.6290631392646064+0j),(-0.08881299902735948+0.15084829624247664j),(0.2778146133266011+0.6738599261934419j),(-0.5161680298111992-0.19821256003423268j)
209,(0.492569147650461+0j),(0.20659172324754485-0.03246486307970181j),(0.42960327019463046-0.5054992889710219j),(-0.10620774237811237-0.08221122775535016j)
210,(-0.08318225783346311+0j),(-0.1792335079261895+0.05090400546894036j),(0.45419458931025924+0.8074530200938159j),(-0.20296581730358232+0.22739911985741273j)
211,(0.45906082226451606+0j),(0.11064341809041936-0.2703633960221327j),(-0.09299354481573521-0.7566521165044479j),(0.10728770273882543+0.4025042454382039j)
212,(-0.05361684907966047+0j),(-0.018926409671011564+0.2556217641111552j),(0.049972620842481164-0.7432796804981442j),(0.2125194990657702-0.35699608599431654j)
213,(-0.1980941508602309+0j),(0.6420642628197527+0.1917037225193774j),(0.04902199216968451-0.12849346167574824j),(-0.192921824239222-0.03321649023289083j)
214,(-0.7596368325682757+0j),(0.08698524513328967-0.12891366125717635j),(0.03679927942082889-0.8571386257586133j),(0.11022665510349294+0.22052180208759203j)
215,(-0.47704068767450475+0j),(0.05814794189231204+0.10242230021365782j),(-0.26012515753831633-0.8868695861477287j),(-0.5078187808226409-0.02438831050204411j)
216,(0.1054564408272078+0j),(0.005448754989807569+0.7869594964655182j),(-0.20351932554627838-0.0127485364881015j),(0.13855994298928653-0.16139949622459754j)
217,(-0.3278871746393166+0j),(-0.4744232973549969+0.1281565071978548j),(0.693289801077224+0.6288150868695914j),(-0.010232403343158652+0.3306254617263498j)
218,(0.6634899958724837+0j),(0.47422344408221195-0.2762123528659791j),(-0.3568992973085684+0.36619493874701786j),(0.03707688932601176+0.14935807833095j)
219,(0.00797295803335607+0j),(0.23174475384893412+0.038057001654538875j),(0.5696255574414136-0.4954318658805913j),(-0.05141539159802418-0.26762979348950683j)
220,(-0.16544730997067164+0j),(-0.2669579691967026+0.14402163487806446j),(-0.890147498989583-0.7147649957774631j),(-0.035706667526270046-0.06317614831149457j)
221,(-0.150725508869193+0j),(-0.2787153533242606-0.025107506335179115j),(0.5018172013829187+0.8726058894912537j),(0.02898010630714351+0.23583849370310528j)
222,(0.5552384448523888+0j),(-0.1563894929206462-0.1848564497593519j),(1.0138034257477473+0.7298703221735303j),(0.04027580535691941+0.0798466380860001j)
223,(-0.13693534576913446+0j),(-0.08568695746565841-0.4706488105561113j),(-0.5515501832547768-0.6888910808456923j),(0.26150988967786026+0.16596690015329169j)
224,(0.20359880129901944+0j),(0.09151361536861871-0.25987183133992625j),(-0.8144104537821379-0.5655423952762362j),(0.2227334375018987-0.21164236720755603j)
225,(-0.5329263651748744+0j),(-0.35078165525351723+0.12261550390261317j),(0.7592652778492666+0.6902112595180923j),(-0.039538738715624897+0.009869738553279134j)
226,(-0.3895375205072526+0j),(0.06194661684943864+0.19010745263598264j),(0.8690621824519797+0.35452652819010316j),(-0.07410222016165285+0.14672184405146488j)
227,(0.16685174656157065+0j),(-0.2542975607239356-0.1709507226217319j),(-0.2585335243317233-0.897217087043054j),(-0.1089824447330253+0.10252414668425512j)
228,(-0.6441581146334858+0j),(0.39308341019533743+0.37108190941599817j),(0.07930301256669678+0.48686482629657774j),(0.004635711408332948-0.19831568945517392j)
229,(0.16106525301874286+0j),(0.130287627755385-0.36258345509030054j),(0.9068879139875193-0.23787770569387423j),(-0.5969777645500504-0.03055027026331153j)
230,(0.623828450494393+0j),(-0.0846381442995572+0.15737488037089006j),(0.7385142400133042+0.7495892961304907j),(-0.051197564623962966-0.03471232504074806j)
231,(-0.47169385063103186+0j),(0.014037279200415365+0.39885401804952203j),(-0.8270569878237699-0.5942428716562184j),(-0.2292330348985676-0.10766864317039729j)
232,(-0.27640232848428725+0j),(-0.11994166941312465+0.07356053585072429j),(-0.07906812035657435+0.6711442318596132j),(0.21654245224362545-0.19757443950778653j)
233,(-0.346704592500768+0j),(-0.1974294193525639+0.34351245813936027j),(0.2752074520163247-0.7004437081301618j),(0.044492795626968694+0.10267808622267657j)
234,(-0.09923909148159483+0j),(-0.31660348345360007-0.15993758724956275j),(-0.8355674455524679+0.1713375996289568j),(0.48647321645645286-0.3340706725333092j)
235,(-0.11433588976811938+0j),(0.09051659961482106+0.13044021746404622j),(-0.5621272990760124-0.11909509727157877j),(-0.03948338253215282-0.43240557157180676j)
236,(-0.31070368016780725+0j),(-0.06747598045589757-0.1903594958335276j),(0.5095015435718698+0.36179223583558606j),(0.6494013648444151+0.09515395518985316j)
237,(-0.5294334722261711+0j),(-0.050283017851353196+0.11485660340499396j),(0.7541242989426574-0.6081967518536459j),(0.2097485312399395-0.0641574216197779j)
238,(-0.05810324061025485+0j),(0.02914692636295526-0.20467125823231877j),(-0.760250687252482+0.7551537837476201j),(-0.33074927598520915-0.021880043406309196j)
239,(0.24150874616492246+0j),(0.007988724252354862-0.25082709657336577j),(1.1283045713341857-0.26049904687464087j),(-0.18245882259487964+0.18971926187272176j)
240,(0.03015135239157858+0j),(-0.3409975677991677+0.1267503447656383j),(-0.4822679524231914+0.46382197755348553j),(-0.2706362833872145-0.6388035571405334j)
241,(-0.5640394768535055+0j),(-0.12833525893285447-0.4336644667229895j),(-0.9794719262439442-0.0661314070548929j),(0.2361093841612869-0.08667934287881737j)
242,(-0.32712285468416935+0j),(-0.5545734961276874-0.1418342729974862j),(0.10183503020958884+0.4293810492797081j),(-0.20502172697746332+0.5732296649621135j)
243,(0.3348170555771721+0j),(0.38212110116206055-0.011240113117189476j),(0.4658568849178766+0.5228079065157003j),(-0.22977051794966843-0.4001821835878092j)
244,(0.4324577022297553+0j),(-0.3226350327265035+0.45896035239018373j),(-0.5158121863585934+0.007263121439422253j),(0.3033934640338282-0.03734379929518632j)
245,(0.32383709135725747+0j),(-0.0955351550306574-0.423231899443654j),(-0.33976108838980196-0.26198773459725877j),(0.4695871315612698-0.2755102822343977j)
246,(-0.47594219088424894+0j),(0.24761209608668994+0.281785412306322j),(-0.9595122849035561+0.02697270473891572j),(-0.16620512680130725+0.2996791235666227j)
247,(-0.48291804145339384+0j),(0.0509205081839113-0.19242468791882927j),(-0.4506106364034653+0.8333530568470338j),(-0.2793840136969233+0.22505608180095904j)
248,(-0.4230915377787265+0j),(0.22566457228066236-0.5319588324707547j),(-0.13394230886548125+0.29283180505218426j),(0.2221339110607457+0.42869714194271574j)
249,(0.14156699418893837+0j),(0.060993482602228755+0.18107926296314744j),(-0.5155276209687939-0.5105941089366491j),(-0.2147644642842804-0.008615058355828454j)
250,(0.10983412500439305+0j),(-0.6040974458213296-0.2322321945517546j),(-0.4790458795272584+0.044140575138419576j),(0.6277373352142694-0.021920847391700693j)
251,(-0.505915525754933+0j),(0.012290625313282889-0.20980557364289318j),(-0.17688314151086704-0.5770658561460891j),(-0.3125776856889331+0.26982527112047777j)
252,(0.3485782878553818+0j),(-0.23152194584249222-0.5616189417867272j),(-0.0314308016907881+0.5979062229833575j),(-0.34621200985512235+0.03745542713165867j)
253,(-0.6531889227734037+0j),(0.7145673273643027+0.21844480712765296j),(0.17418102923485923-0.9302128480226968j),(0.19645665737401344-0.03633951718216788j)
254,(-0.02196392613174461+0j),(0.3099981599859002+0.10908528465561784j),(-0.4424213839943499-0.6629183155784961j),(-0.1514429090607309-0.4143175878889613j)
255,(0.1724532779413765+0j),(0.6284906932429118-0.36346571833754204j),(-0.00923246247160461+0.5093112283313388j),(0.4784466211503363+0.12871522948183226j)
256,(0.2777264972648734+0j),(-0.2883376298800451+0.2705771422484385j),(-0.15304353695405234+0.898734198759141j),(-0.36341701824974804-0.041268553674185623j)
257,(-0.5362207656147414+0j),(-0.4402547015089381-0.4510518264831439j),(0.35428422663666703-0.37695983915967957j),(-0.018028452318721105-0.23810141911300317j)
258,(-0.2941401392287284+0j),(0.3449578683562155+0.26942078544864245j),(0.3280476957811847+0.6245603033664876j),(0.027278051023267788-0.1569963496970896j)
259,(-0.06426801189455544+0j),(-0.07045110610227406-0.024732058067912607j),(-0.9307601298573951-0.11613675983109167j),(0.0672241017904242-0.3405183666980971j)
260,(0.1661483102159238+0j),(0.10313990477148943+0.006767041171488908j),(0.1536203735385281+1.0118313193607633j),(0.147149136732231-0.15116023652042496j)
261,(0.47862040422460306+0j),(-0.09694537631113204-0.34470981302219056j),(-0.5184724626824336-0.5121927207132615j),(0.5722291253689006+0.409350370706463j)
262,(0.06496633773507002+0j),(-0.06954124022389083+0.027575990905014405j),(-0.41224769816450935+0.6111356112451436j),(0.06430148467936336-0.30181653722510804j)
263,(0.28590447596525803+0j),(-0.19908203372210398-0.19961241692606874j),(-0.4187788205615466-0.717317353041397j),(0.2324443812326286+0.2620950654259818j)
264,(-0.13073123389544306+0j),(-0.14807654201485052-0.15097000850305717j),(-0.8065875324761036+0.16783860008042806j),(0.5418150824728416-0.16335352053977886j)
265,(0.7001747846036623+0j),(0.20006143396373635-0.3240213336745329j),(-0.7180943035195118+0.0687700144883477j),(-0.2352974171481097+0.19819826155277678j)
266,(0.6125826660138254+0j),(-0.22895538487128017-0.2819035472999911j),(0.5525719387251712+0.5188875293009595j),(0.4435517256531357-0.1143798215036157j)
267,(-0.3735743155496546+0j),(0.05443904595746299-0.5630255971291175j),(0.06072206894958512-0.26123025776393766j),(0.1919921509730127+0.29582178498368195j)
268,(0.08785385213572736+0j),(0.08785401002058721+0.3715110365443732j),(0.5424791148102195+0.015808161473316845j),(0.3361744187522579+0.04970841823934888j)
269,(0.019188405010896192+0j),(-0.21025425508445492+0.1273514980359806j),(0.826112370920675-0.34637644178099036j),(0.2509333787137716-0.20883230483336224j)
270,(0.4640942353038369+0j),(-0.14999209280982484-0.12353295570116009j),(0.5125488044788081+0.2218401248093034j),(0.3010907764219348-0.5472722617145851j)
271,(-0.6070419707551924+0j),(0.2528788268226134+0.21192155498133763j),(0.570941141384423+0.1749951463535629j),(-0.5796862992381103+0.3674947880928159j)
272,(-0.7779296466747966+0j),(0.5747160157521385-0.3322520871158806j),(-0.04408138155894477+0.5321382892049762j),(0.5877467309967448+0.0439700072518374j)
273,(0.16774931324450298+0j),(0.1896553765522994+0.21873954637020226j),(-0.1620137573634659-0.31020981068699494j),(0.3263911106688281+0.02164501872614686j)
274,(0.44023122265029+0j),(-0.22243792765931525+0.10393137817929819j),(0.7745314141423596+0.48300636338415964j),(-0.18391162318668247+0.37660316653925197j)
275,(-0.21252023058856329+0j),(-0.10216530719564215-0.017451829105544825j),(0.25612164689299094+0.5925675905283128j),(0.31663575107090947+0.3503285611546648j)
276,(0.3688883685730703+0j),(-0.18060275809191909+0.2118625401284473j),(0.05003497426331352+0.40122316287419846j),(0.24998037112776111-0.56265414081681j)
277,(-0.21050068208636125+0j),(0.022681866291853772+0.20151537082439874j),(-0.7278808812987585+0.5590322277782535j),(0.32069131279610064+0.13410029180634636j)
278,(-0.31710593604195136+0j),(0.5372077464400287-0.05192260900829306j),(0.3886441956429552-0.6326230153597321j),(0.05385109271002916+0.13538564042273218j)
279,(0.03310547069458286+0j),(0.1221401968426821+0.14873018646889358j),(-0.8544379835500748+0.23257019231923215j),(0.0005639513039679689+0.15470933916467364j)
280,(0.7640471371611901+0j),(0.014025718976989992-0.22756431281383555j),(0.10983553492844217+0.8820614386612748j),(-0.036726934807173116+0.21723736605954289j)
281,(-0.6179848691443396+0j),(-0.13907777469177518+0.7925927295046999j),(0.0072822066647906525-0.16755712161567646j),(0.13100815540773342-0.3382183684441713j)
282,(0.29629424123139136+0j),(-0.15823609795667815+0.357476262199527j),(-0.7502312428342319-0.1797718997839523j),(0.3605789633103379+0.3659803721790358j)
283,(0.05425877579965879+0j),(0.036579110734106635-0.050698938190024044j),(0.24342589648299615+0.7697871080036882j),(-0.2715256895631957+0.6143775129706013j)
284,(-0.33263358662205855+0j),(-0.9366680023158191-0.03181357209487935j),(-0.21112636495217754+0.07393446648147538j),(0.09024467020184346-0.08281877861034179j)
285,(-0.05674783455152127+0j),(0.20774803719342455+0.04839701552530894j),(0.7878704221077343+0.701704845983447j),(-0.14442975711075742+0.02763568666563164j)
286,(0.032142162237810745+0j),(-0.20614436856907173+0.1511124093607192j),(-0.8231465362759464-0.737774481436915j),(0.08450481146837806+0.013097484059680708j)
287,(0.014123975164144764+0j),(-0.177629002125403+0.2871709777125729j),(-0.2347849145222171+0.11241520067819163j),(0.6862228249074431+0.3196543224527099j)
288,(0.5680611025244189+0j),(-0.33315646968153256+0.012201447016638056j),(-0.48192410717970113-0.8678002214012677j),(-0.05511283886601437+0.2724335731143763j)
289,(0.5900663278555507+0j),(-0.49534489958837824+0.2909401642437966j),(0.32595363336205163+0.11033844883821453j),(-0.3866940034334062-0.07095312064342957j)
290,(0.19108915140988156+0j),(-0.30081539540985097-0.24857774396118235j),(-0.8301141011007533-0.5593935225102147j),(0.2540689186725908+0.04493319200040892j)
291,(0.30342598745997607+0j),(-0.12861890712882962+0.16702811446488314j),(0.19409562016367848-0.0034148330848517428j),(0.3432481051284772-0.9397242466182041j)
292,(0.41699904582468883+0j),(0.22029313438972498+0.15840380753155317j),(0.6414859103738242+0.2738139106316719j),(0.021627103088041916-0.012714658233745624j)
293,(-0.41067085427419325+0j),(0.2836841257310297-0.07476903717417459j),(0.38293695684422546+0.6536843216958448j),(0.30295650536518803-0.23133586883921825j)
294,(0.2076065411158066+0j),(-0.20603408396192952-0.20136232556990263j),(-0.7107651813331874+0.21875512320226254j),(-0.00010224482005465052-0.039863781248538704j)
295,(-0.2869982633675211+0j),(0.20476876865143107+0.209027980542396j),(0.46148277673881266+0.243500144159922j),(-0.4852388040293969-0.039490176224218625j)
296,(-0.33158799100009684+0j),(0.15059633812499024+0.5465465893035218j),(-0.6102499775714225+0.1735784815101181j),(0.1681135159616052+0.1958934983985679j)
297,(-0.2960481232246435+0j),(0.3092548764866673+0.4731616758968527j),(-0.30516624244489343-0.20665356339215402j),(0.2473167159789042-0.1717581188938324j)
298,(-0.39158898015981225+0j),(-0.46099926915049616+0.4942481625041829j),(0.20279718266019497-0.42254814396578205j),(-0.02249508028684828-0.40484294113919295j)
299,(-0.0007084279024690554+0j),(0.01614993451342786-0.1618423330616009j),(0.8500537938342323+0.44165360406248305j),(0.23807867539623923-0.12044360458992585j)
300,(0.10539992336817522+0j),(0.12323448969879888+0.016767769377167313j),(-0.07570309862337143-0.9574620406397419j),(-0.0077484479844601535+0.0014483888427149864j)
301,(-0.2679156810543763+0j),(0.21421858193510435+0.582989475604798j),(0.2682858584050705-0.34257511535488266j),(0.05827331250886378-0.15235776924209166j)
302,(-0.1784653561336489+0j),(-0.4660524203394743-0.02050696269573006j),(0.07448776525902617-0.9821461124903947j),(-0.313745071288861+0.006904599287281932j)
303,(0.3804194335487765+0j),(-0.280936549797956+0.02660981866976701j),(0.07072442319609672+0.8098840167856812j),(-0.03201104935144926+0.21432544555705885j)
304,(-0.12948447725073484+0j),(-0.12182442125038521-0.5375010133713676j),(-0.7474881361455251-0.17171455885487438j),(0.08283590759024863-0.7081992050677368j)
305,(0.37401689749979905+0j),(-0.009189369474958603-0.31522874098724374j),(-0.3318921302876232-0.7770510447490372j),(0.017493380108398286+0.3017284965439423j)
306,(0.22448710221990475+0j),(-0.34274691208156016-0.41925410499415455j),(0.2832469573465055-0.20874882429566466j),(-0.12283264114755854-0.2328047723931928j)
307,(-0.07108062608252311+0j),(-0.32097994686854486-0.3856287885387014j),(-0.2986554386320507-0.5600522359763954j),(-0.23891688040215256+0.17442348026008211j)
308,(0.636619991757727+0j),(-0.2238979188800288-0.001379856956744207j),(0.3194440289467658-0.46696697735709414j),(-0.21562449717508936-0.19188627083615412j)
309,(-0.5143213600261747+0j),(-0.4306151684621929+0.08757720247640774j),(-0.07361558215337774-0.9800152162963316j),(-0.06654719548647199+0.19548960122654685j)
310,(0.4575143837613779+0j),(-0.23782701076233217+0.21204356433231747j),(-0.2352003918641027-0.328679342818159j),(0.4411393250121587+0.22173830790333005j)
311,(0.12013301855079428+0j),(0.1245732810066941+0.902841713884404j),(0.14613045487224863-0.05072881346205843j),(-0.09003112990605555+0.1370556151634932j)
312,(-0.08951890560090021+0j),(0.36526793229999766-0.28991005803702136j),(0.2742501216573497-0.847772284962149j),(0.046987539142668226+0.22422669399134487j)
313,(-0.3144535551180453+0j),(-0.008446641382400595+0.24487185646556583j),(-0.17672056726432794-0.9539042356219055j),(-0.40891124602803686-0.057416294936743134j)
314,(0.2769087014017546+0j),(0.08768681461629055-0.24649707980115249j),(0.6413529834093283+0.6662932990367304j),(0.12122460788836269-0.09818269183640924j)
315,(0.11582398201687916+0j),(-0.11393834415866043-0.27600829458436504j),(-0.18707956418688662+0.4042788797603035j),(0.03359211307060812-0.4356481603923147j)
316,(0.08220661359944939+0j),(-0.07079521166939+0.007036861239497927j),(0.6159708632366776+0.8279446990297952j),(-0.1005895222255363-0.07896537767468953j)
317,(-0.0623365270396804+0j),(0.18823179547854418-0.45912905655929126j),(0.7630659038872603-0.051765289206892606j),(-0.6248753397774331-0.10635396528245211j)
318,(-0.6504107645556427+0j),(0.055870826402006676+0.241258250437842j),(-0.35350364916806737-0.42306204251209767j),(-0.08611999942097534-0.5126302867633956j)
319,(-0.0699022408333031+0j),(-0.16510463970661007-0.20276561857055475j),(0.8554345483139304+0.0315273290893375j),(-0.009092510337426432+0.12637051184987239j)
320,(0.4741631591945493+0j),(0.2187137175347427+0.10395928632950611j),(-0.2456349953630244+0.6785445811120424j),(0.5052732796439585-0.20637145856178354j)
321,(-0.17210427048632473+0j),(0.01709287409267863+0.4530703946491103j),(0.872901449094436-0.13401930566016637j),(0.281189481163906+0.1483441617680825j)
322,(-0.048144887120588634+0j),(-0.34415076026203095-0.6980898038496222j),(-0.09533375819934592+0.43397128681813635j),(0.023164600274892477+0.1302340829625308j)
323,(0.1814812326780782+0j),(-0.14434410726094923-0.7477615461789067j),(-0.04653648710403313+0.378492501308235j),(-0.07409405708797764-0.1672918890599575j)
324,(-0.27394455250141836+0j),(-0.10778496449295262-0.048688677651315126j),(-0.5696410557639111-0.4271530967194896j),(0.3257325917510548+0.04237192068908293j)
325,(0.12401390719220234+0j),(0.09451438274524071-0.25147749930113883j),(-0.009282489522543458-0.005803350262140572j),(-0.8535944469228329+0.04742906813674233j)
326,(-0.27250304955318416+0j),(-0.2171052898740865-0.18042477494267112j),(-0.24165074190208602-0.32513549188674995j),(0.005030931906205988+0.07806651065177743j)
327,(0.6385063572822214+0j),(-0.17655688840810924+0.03252175021485053j),(-0.4344575133304202+0.6204106797054391j),(0.20336572972085795-0.05520075559393338j)
328,(-0.23528186977693277+0j),(-0.24149619909714826-0.524632534911211j),(0.009157124259885532-0.460418798330113j),(-0.668614272668758+0.11187499288538755j)
329,(0.15187679229965118+0j),(0.10496173110997636+0.0594635012594814j),(0.7810930469438712-0.33221090978679285j),(-0.0074170754117617865+0.21931762382481076j)
330,(-0.2566138686640041+0j),(-0.4691376055171637-0.4398582608050869j),(0.07388398263114049-0.49757199693519316j),(-0.33198086171259705+0.2639834850809902j)
331,(-0.593531429518053+0j),(0.4847151140181478+0.3329521641399713j),(-0.4513219256231488+0.4386458796727509j),(0.27302155741948725+0.3232845135671282j)
332,(0.27406490904883096+0j),(0.28858886469383566+0.759114500214552j),(-0.0406398571373084-0.23025200024926476j),(0.19474156247617336-0.03272604983184989j)
333,(0.23902002344862988+0j),(0.3457450196490983-0.476770588914693j),(0.4120586914553486-0.5146131956916085j),(-0.37418698346129675+0.03874457307294324j)
334,(0.2623682673894901+0j),(0.033047797115939415+0.08866589631346432j),(0.9702062141398374-0.2737516647552245j),(-0.07630623700158938+0.06742673336959917j)
335,(-0.8717451643339871+0j),(-0.2365371141371811-0.288788311537324j),(0.1626396740526516+0.022735598808684254j),(0.5891469655087914+0.4286928963049805j)
336,(-0.38134856817048846+0j),(0.050574127911903674-0.18001237038039197j),(-0.8349489146022528-0.3230219108044844j),(0.12185167254535846-0.1087010020885193j)
337,(0.4515291440946867+0j),(0.04618991478243856+0.34268414655911417j),(0.02086256440784698+0.7174798805245228j),(0.012945297121314384-0.440502871109492j)
338,(-0.07315860431121793+0j),(-0.18940200993919817+0.21289034135169624j),(0.4484918066730216+0.39579878589448814j),(-0.44186182498920934+0.6426393999486514j)
339,(0.7596725113786824+0j),(0.457472896222202+0.7269731209293917j),(-0.10464749212152402-0.13807619799663484j),(0.06257227341545854-0.007402703457080537j)
340,(-0.5416476730425828+0j),(0.1941882170517799+0.04435921205452201j),(0.16555166718719105-0.5521719980449341j),(0.41800724493404723+0.4880325515092536j)
341,(0.14093966085481657+0j),(-0.3128480555427362-0.06593248630004282j),(0.25437007468633643+0.9554656816236755j),(0.11984794888053987+0.14381601115844422j)
342,(0.7559938789705706+0j),(0.24966299132456768-0.6000285936812266j),(-0.2871903126207439+0.047599333328998204j),(-0.2947751979657922+0.1306857132752893j)
343,(0.1477698481143166+0j),(0.23361264636376639+0.12611627694641708j),(-0.16138041582533066-0.3484221815900192j),(-0.35363476907678376-0.31836055773102434j)
344,(0.16759276897221587+0j),(-0.3009892043990392+0.2780277513719991j),(0.06648667175640803-0.11566394449909839j),(0.5415994791764789-0.367729582053147j)
345,(-0.4532541013309045+0j),(-0.0864622427695651-0.29351117796711046j),(0.7932157957788597+0.20525128141537127j),(-0.28780831630071485-0.009275839244872311j)
346,(0.39657235324269535+0j),(0.4594765516174614-0.014168560295219401j),(0.06790966713897761-0.06006951382401152j),(-0.6230808967525016-0.45363509931343465j)
347,(-0.7120568488140115+0j),(-0.37592383304902693-0.4311338274488098j),(0.40028650070241917-0.5691613093958572j),(0.04698129666049056-0.244915025125066j)
348,(0.041891297083228474+0j),(-0.2781911371578877+0.15287763605088409j),(0.19038741088934472+0.09224695719677589j),(0.04006891068660066-0.6503360173553409j)
349,(0.35623319921168245+0j),(-0.10737882414744182-0.024653018531460902j),(-0.34619999766684345+0.01179163382001058j),(-0.05250195896025188-0.5219457984983207j)
350,(0.5148133568845866+0j),(0.41988393794856915-0.3683179069621393j),(-0.43451897732719663+0.5669071699475503j),(-0.23542787084581326+0.36328608313900645j)
351,(0.3523200981625681+0j),(0.6223306136293316+0.30291050496387756j),(-0.4292359494877464+0.5262520263227768j),(0.05445701490876526+0.083673944803221j)
352,(-0.8400928681004127+0j),(0.21182253362684678+0.1373548484413926j),(0.3990125998026157-0.3851345633453939j),(0.842398219325905+0.40576997075419624j)
353,(0.10235092330956924+0j),(0.14737346104097154-0.03416884160802859j),(0.7355384716131751+0.1383032071630925j),(-0.3724266606114738-0.48207296490405205j)
354,(0.7147244671981354+0j),(-0.05941436138567313-0.09050788714457214j),(0.38937734660481754+0.8830101354564996j),(-0.2856682111999003-0.17636189940864128j)
355,(-0.15631342770112755+0j),(-0.024039715549558943+0.03963982600644428j),(0.8430036473810618-0.427585106765757j),(-0.13164753357209028-0.40881054948018547j)
356,(0.38021850899715726+0j),(-0.3247971138790898+0.5214733413635508j),(0.6762105202345637-0.18128187842068763j),(-0.11047634967983955-0.21197066972559886j)
357,(-0.17745488646494006+0j),(-0.054056343177670774+0.1960558288820603j),(0.7776086476887434-0.7014913468961915j),(0.009379106385768443-0.262581748462993j)
358,(0.7342795949969488+0j),(-0.09884509654737139+0.2985964994300535j),(0.15524147220600926+0.23220438738704052j),(0.36943336789593-0.14188604945314803j)
