,ampiltude,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6
17,-0.2051018370543597,-0.10167518072494615,0.0139626941180859,-0.013202206145643759,0.019187342693217195,-0.10977306486846486,-0.0852340450383278,0.6267144147692763,-0.33661237317448023,0.21510926085354115,0.08847975365152974,0.23049851977775462,0.12243730612362365,-0.06875715156541479,-0.04841310600172134,0.05179612658953242,-0.07446046394302226,0.017004930162988402,0.07778744479909781,-0.20678114622146654,-0.5584416160610679,-0.012300088100918365,-0.023186599060604017,0.20184297042517924,0.10837594455565364,-0.18108034967135367,-0.07994843732936194
18,-0.6926144806879314,-0.012577751955927585,-0.051608052782195796,-0.02081140579084055,0.05485011075860169,-0.15641125955536206,-0.1122883372713133,0.5472666527723528,-0.3546407624399161,0.22065715836070746,0.012692822578722743,0.3696087485218479,0.15308165069241794,-0.08382084430936679,-0.08096618638441538,-0.009921970327917029,-0.04478898851321612,-0.04424711519995384,0.10036960388059003,-0.18534759804754425,-0.5508491761119915,0.020248008077937585,0.01263406739066604,0.29041033277490175,0.09933843138198215,-0.18185575803999987,0.005870531608378013
19,-0.4084703670705341,-0.006471684718173901,-0.03120038140634814,-0.13856223891789277,0.0896787086360682,-0.1806787586407609,-0.1662837368250728,0.5621623899552025,-0.41234805612775116,0.11717138964081092,-0.03196864424738337,0.28925823724098804,0.17342216015525602,-0.0682509107036003,-0.10022399684902751,-0.03430255514896528,-0.04573010606305172,0.03926626807282841,-0.023207365673837146,-0.3414061717973491,-0.6894997178657435,0.1445037691752606,0.010409647473184607,0.15324397237513449,0.10166968280667936,-0.13085219482711535,-0.06467315859772833
20,-0.8258203507418607,0.07920590736075266,0.06047485149931449,-0.15922499564048437,0.007065616756931804,0.0022419488871325693,-0.15949886838994903,0.48764755019994566,-0.4383543267817534,0.13452240407528213,-0.0884855051832688,0.19492164735644052,0.169615807090102,-0.06723688534026215,-0.08433674855040635,-0.05142938593112426,0.0021416563764044168,0.05148336122286208,-0.08117967920365589,-0.32769030024068124,-0.679595836831459,-0.026602943759677984,-0.006087507258576416,0.22317841699309604,0.1296762911315303,-0.1069453058351754,-0.06315278842846161
21,-0.7779459137992991,0.05155734372701011,0.08048395328869118,-0.05508455363889074,0.04808673185201336,0.08056044334737168,-0.16742071097041708,0.593968236346079,-0.5302896157526392,0.11234104778476968,0.010374862544054758,0.20513330501176308,0.04082304566610709,-0.02602096456088951,-0.007909985310181805,-0.0715475159661103,-0.03977210624575862,0.05385395678922933,-0.07094959054909501,-0.3339130794587903,-0.6436204399555239,0.07964666799422127,-0.009408228938046225,0.2666777570475788,0.0719186018037633,-0.07359811786952544,-0.08780159782608063
22,0.42552370726846134,0.16643464683788112,0.07570545590011121,-0.07965396824117896,0.1022154838519786,0.019678330276150097,-0.011247900497862402,0.5323268829460002,-0.43752845177543087,0.07170024775994868,-0.0007779023085183953,0.0337736833675049,0.10770773263932817,0.05959135282623496,0.030952335127602246,-0.008827303360485182,0.02452863612598792,-0.11143230856764225,-0.056272765765140724,-0.29920035853615407,-0.6500372119657509,0.04212945247218014,0.006366459239579465,0.24127895286908113,0.02567930193449437,0.017354883636772518,0.051326655585532205
23,-0.41157334180380617,0.031667813575826376,-0.020903932979633878,-0.18860248727858323,-0.01534415294782028,-0.1430698059816848,-0.06422240746553891,0.4608464786832437,-0.404971471483948,0.04866480158216019,0.01935521607302466,-0.01907336433264191,0.12758440196260723,-0.011539378842150463,-0.032509372336003,0.008148736280164728,-0.12492695692537165,-0.013934426759214275,-0.09543172473016116,-0.3988837163162119,-0.8256243384893968,-0.0018640830807889752,-0.003067491980048326,0.15864588987910994,0.2021328773178096,-0.011237199086814052,-0.02743747770975881
24,0.6377864383007383,0.1405983957006351,0.031176289825109088,-0.09815885236850905,0.03294412011564617,-0.15328099204888745,-0.07818799913612094,0.5696068027197179,-0.45140073134250513,0.21025765492910478,-0.004297117324053218,-0.015213061506274092,0.01292493695816603,-0.0653991687893968,-0.04141619592174095,0.04032949113383828,0.07351642457009115,-0.0017869919566238512,-0.04612757353066509,-0.2880736833296819,-0.7935712734849588,0.07201370856024215,0.05303310445015513,0.05906311778632703,-0.04043337389766498,-0.02810708931578944,-0.07746054435143501
25,0.0440343191235705,0.11275643232784836,0.0009989429974338535,-0.002999682531649117,-0.009316015977415852,-0.15930996582365348,-0.16829900143844473,0.5117741346010648,-0.502077753768297,0.1252580590966943,-0.03372156017945343,-0.030280085358153127,0.0475749871556908,-0.0028348995909118838,-0.061239081439446445,0.04753064886641649,0.07178029392892005,-0.006617763891748021,-0.031106860310655654,-0.2469934796761606,-0.7896846701746748,-0.033154064489573774,0.06827219389065858,0.06784103003174621,-0.08805966901446437,-0.09048577387346342,-0.01760707445377207
26,0.5203901818531012,0.14019656030610222,0.0377332136065532,0.09060827809940547,-0.03968093904510686,-0.14826296782790804,-0.19771780211068732,0.5325910382602296,-0.43280569150709625,0.06433901140337968,-0.10198673217384058,0.005301336996914239,0.03130287307953875,0.03226555870626514,-0.01599972200203369,-0.0010603996020300526,0.047905848881904245,0.02512870109024849,0.06198185622185471,-0.25201658875988137,-0.9081283229215187,0.05149922564560383,0.059974470247678574,-0.016037088377943574,0.007946074507656567,-0.06736471152115076,0.027397989210330525
27,0.6901418176108571,0.06677651799617043,0.0011526260174651408,0.07833753987686978,-0.17372473314664932,-0.18274149129682646,-0.15026868948508454,0.48590440178121097,-0.4127857572688408,-0.041205147478842505,-0.009268957232498504,0.042297725446290756,0.06333168073667438,0.05056327358935987,0.06997777462739296,0.051020355736735246,-0.01399415346036622,-0.002361688868652498,0.06473999004614774,-0.1917609967940475,-0.9771323484651284,0.10405676587137316,0.0034099399702013514,0.13661854672065699,0.16924726509853258,0.09357167952279674,-0.010899686793110437
28,-0.4782361538373239,-0.05836848009678964,0.03242599130784094,-0.009969686133153362,-0.23568530507573196,-0.10388049191210079,-0.19895967180266141,0.44629337230791094,-0.4579776808214859,0.01582975378227552,0.04127929747741048,0.025694067345656664,0.11016089357302394,0.11614987817921496,-0.008758800790641636,-0.0486399842418791,-0.03228673418534704,0.10003678253398918,0.08890184853169864,-0.08988970325381104,-0.891467156273596,0.11986095938479104,0.04877096562492837,0.18551613412747797,0.25985089511654635,0.14014140220398158,0.06367740593485546
29,-0.9075675511504573,-0.15394689086593355,0.008039509957013136,0.08539965654214442,-0.259077887611827,-0.03372674003844621,-0.08099292998720048,0.34137956710371914,-0.3346970933135958,-0.06067507160371435,-0.0008686583856527923,0.021853088558790618,0.07385931558626832,0.006846207881313279,-0.07329342734010327,0.045049702808098856,-0.0745779487070669,0.17100220500951754,0.022932917169492095,-0.17986562631647393,-1.0339978631441655,0.2132901842434335,0.046861379436413136,0.10890568106676708,0.1670279335942749,0.02023901669506689,0.1173312651399989
30,-0.8815893359531922,-0.14058298061914135,0.046701222869055356,0.030987591409121756,-0.22132452750448273,-0.06705851041394015,-0.09631722301800621,0.31697595737798934,-0.3692067527829438,-0.17042097959836927,0.025972250607734254,0.0759096449189958,0.0858075143513797,-0.011414474660487027,0.026833492276325567,0.05766907647582472,-0.14056596768401536,0.05156198478798317,0.03293335405682504,-0.1164260878756001,-1.0287209285392898,0.18747503751614172,0.03998235445067404,0.07727737876233409,0.09478055807151449,-0.04740560062306865,0.11209614606074242
31,-0.5944088012879345,-0.0995355731674188,0.010057819135287,0.021159305099236247,-0.20911725654668567,-0.08324952461558287,-0.010758975586918004,0.26935061642988156,-0.41258289247056323,-0.19611837560096693,0.0113585249007583,0.04687795463195357,0.10790367702754433,0.029017314596622136,0.044385479720880354,0.009046608673743878,-0.13447996579554744,0.03050999103102358,-0.02792447106114098,-0.0703440251831864,-0.9705836539886253,0.21412260893089247,0.03088494574161392,0.047568772529472,0.09416754087494468,-0.03258834273276531,0.08279996336783131
32,-0.7496338872947369,-0.022678114569503863,-0.03288087102535777,-0.053599334929707775,-0.17442958294803323,-0.10753099968768577,0.1408632960082346,0.3136546942155158,-0.37599866157155326,-0.09308595359853031,0.024010752106298744,0.05863109309955983,0.16264303909369374,-0.07205854554725767,-0.013202915325458843,-0.014177912501492328,-0.11857737110076762,0.11887418176946546,-0.055201501485748566,-0.03369067186774083,-0.8686775979858454,0.21410421889336662,0.07131267198443803,0.021345614726975496,0.027412896338802614,-0.1253875900294415,0.04264304084596682
33,0.0855443664880639,-0.04185001615526563,-0.006387698190630647,-0.09940441631024237,-0.1142441536323994,-0.22886006959750757,0.1281540590346445,0.326481156755132,-0.393038266045924,-0.11644408330128675,0.008161288591017182,0.07553893122626525,0.0007098534901813364,-0.01124184431311201,-0.13874561375355618,0.027585724216566576,-0.12130700054602225,0.10051911078382453,-0.025989270198809124,-0.10606262760509089,-0.7540792097663638,0.1189871993287966,0.0866091131238035,0.0057068621205629486,0.04142603527474037,-0.1554393212839511,-0.03202988674593625
34,0.19128220457931736,0.0170308177460647,0.05043529257197673,-0.10390017951991491,-0.05837958001032889,-0.25910695135302564,-0.01785997751080063,0.2541494249061331,-0.3258065935383985,-0.20168912546198167,-0.09798032428282909,0.08094417303880519,-0.05886513462845459,0.06733138670651058,-0.11618864407600485,-0.02498100962001063,-0.1476159419170104,0.0767341265083126,-0.08147219918591106,-0.03463692732070711,-0.7233071161915516,0.13854432989828178,0.08155122577401708,0.010790375835346727,0.20472062307591407,-0.09736663249682877,0.01642552590555843
35,0.05822404844374501,-0.0690327660812317,-0.08527369342864205,-0.1155022919581306,-0.036211775271094,-0.2551609842443791,0.04825859661830203,0.2616799600610207,-0.19967633090755685,-0.22978337065036805,-0.06756722173507003,0.04309529909449268,0.028893277751454814,0.11142322219856027,-0.08339040057142885,0.07412193841425242,-0.2111697092330319,0.1478062628824749,-0.22632844765330537,-0.11429239489537975,-0.6355307299212983,0.21080455929838998,0.16990479610804438,0.10806295952499559,0.11112404738254014,0.0649813617801609,-0.0070420691491626785
36,0.607032827092671,-0.006263523023880783,-0.019689129851424462,0.05254830927986774,0.053623878469209234,-0.2209841891189127,-0.07498755218580107,0.4144524697386027,-0.2248131470965493,-0.2702977495792872,0.08412142350097448,-0.12082283882715422,0.019929781233469238,0.012876459890325254,-0.06690725590329927,-0.012261777403543454,-0.10573512854037612,0.26641129080967946,-0.2302632691791235,-0.031971980366395696,-0.5324070970180707,0.07082558869107104,0.012459500457719222,0.10751492766011175,0.0619057422707401,0.09885461296838995,0.18884595972937282
37,0.5438563174033787,0.012955408799856186,-0.015185868510094687,0.09141606386967949,0.21727473691149546,-0.18353641797306416,-0.10012834505474767,0.2719228601167042,-0.16862160390924605,-0.2468978906323012,0.06581632525677343,-0.0281971114433046,-0.039923078412956364,0.048647080730840814,0.029245183978711228,0.04089022673513153,-0.13543127300174423,0.2812085138449858,-0.20708633268357168,-0.10802631966616433,-0.632812795660388,0.013031400684988436,0.1256599908216225,0.02337914103346851,0.16476845002371326,0.06517050393742764,0.02831756376758033
38,0.5457585420684372,0.05030308028999373,-0.0147773259876989,0.09168119574493117,0.13437197514723268,-0.1515729853187909,-0.0827785546205513,0.2927840171789805,-0.1131250704421995,-0.15311744487172552,0.11347836807001814,0.010586598381899869,-0.07286216299702128,0.07817590593069035,-0.06926345900397868,-0.055427592205521126,-0.17418819483981537,0.2927153401555082,-0.34249124800720376,-0.17804637664166428,-0.590038673465928,0.10738638960181547,0.10111870594234593,0.03389812863367872,0.15797288550332744,-0.06718148887561916,-0.057106343117459823
39,0.5457585420684372,-0.020894489532109713,-0.1321723356579309,0.2131419051532048,0.08770060861525905,-0.08454806389279329,-0.15454118058689367,0.4362850089616141,-0.23050782360562716,-0.21614266516798766,0.19553102685816193,0.06674744772611596,-0.04514798089131365,0.0049100548148826514,0.035782165579455794,-0.031248226101723495,-0.19329981095528542,0.22877893080305142,-0.39139197686397864,-0.13076033880783441,-0.5217152861642844,0.10359343275838749,-0.006918207234297708,0.017521141650484125,0.16799626658438238,-0.06326412755490117,-0.054124811436866385
40,0.6780201704012079,-0.003940451357131995,-0.16712018475630247,0.17225115448097972,0.10031380592272865,-0.06913912437453565,-0.1287495920274549,0.41441402945383077,-0.25399465565248064,-0.22210694907753104,0.19753736774404637,0.1099132979761629,-0.062124675563078414,0.05476769832757983,-0.00432610140139273,-0.055833747573352216,-0.1748242622981282,0.15811034405321683,-0.34167128679396164,-0.1292192543343265,-0.5511308223969218,0.03428794619456391,0.025725085936401153,0.01042012299118401,0.1551695675389746,-0.12197942400920839,0.02885861938602933
41,0.5751334226848243,0.012834941307388992,-0.2085270084176307,0.2332783599127692,0.017280991565937476,-0.1910978268170354,-0.07175977048694951,0.3462997739001173,-0.25728754909144474,-0.20992301463528093,0.14945906240779386,0.009382896759889223,-0.08120619780152455,0.017941417135153695,0.07473964210969396,0.057134008656726104,-0.21916194996206817,0.16219450422312137,-0.24943551898565802,-0.09949259861611007,-0.48654111233974584,-0.006907489546594656,-0.007030634329844625,-0.09555703944739766,0.09655953205535421,-0.1365019717898256,0.03299771689239464
42,0.8770397084132932,0.07351170827393913,-0.22503594503823554,0.21982775123143536,0.05130165581388825,-0.11463976669097639,-0.14467497719463943,0.40064435950733307,-0.1526569270608603,-0.2831115127381254,0.14327540448756354,0.045110380117820585,-0.1452203929283632,0.06433694730205863,0.1131352176841263,0.00754421443401105,-0.21974565717787375,0.2192730818398429,-0.2530635013940823,-0.08775312655047443,-0.3300214120530416,-0.04720091851183781,0.026304812048855625,-0.14775319008585142,0.16787559227182033,-0.09967672096016814,-0.08230304379124621
43,0.8770397084132932,0.07351170827393913,-0.22503594503823554,0.21982775123143536,0.05130165581388825,-0.11463976669097639,-0.14467497719463943,0.40064435950733307,-0.1526569270608603,-0.2831115127381254,0.14327540448756354,0.045110380117820585,-0.1452203929283632,0.06433694730205863,0.1131352176841263,0.00754421443401105,-0.21974565717787375,0.2192730818398429,-0.2530635013940823,-0.08775312655047443,-0.3300214120530416,-0.04720091851183781,0.026304812048855625,-0.14775319008585142,0.16787559227182033,-0.09967672096016814,-0.08230304379124621
44,0.6207078273391201,0.09918829653900625,-0.21175152415706577,0.26951729167234223,0.10919346199165794,-0.06048905036124798,-0.17095744577955088,0.4067707480666856,-0.16874589059793782,-0.2546166119783688,0.13576841853924032,0.07609289393256029,-0.11303111656690809,0.02536671812726233,0.09297284053273128,0.005671292741494038,-0.2543138086984871,0.2148232051668259,-0.24691252843461578,-0.07460659228605035,-0.3157282826578358,-0.08595992617183082,0.034793322987408414,-0.07034973691514364,0.08421768009221678,-0.037134136884880584,-0.034053155657080884
45,-0.10720371606817125,0.06200018008395955,-0.10306771821790013,0.14652234657354984,0.07043994109766308,-0.18004197243453096,-0.1671162410511972,0.33745217905721975,-0.2673160031654669,-0.22871516951133716,-0.015230792850998057,-0.04363457757241338,-0.009021488606830337,0.0009488556352699601,0.057419503972159766,0.0067810666479302855,-0.25543153049647205,0.24189857395373143,-0.21469766688432027,-0.0926172862368298,-0.24115259674938863,-0.0575428404417023,0.044274320620751866,0.02890382120642525,0.12989583645485422,0.05724122300936445,0.04978499924307102
46,-0.0009400222117789125,-0.11685503028583184,-0.015000302833245167,-0.008710809122552662,-0.06710057466364824,-0.14831791991125523,-0.05462178882721856,0.296371980560726,-0.20252103770929,-0.1126139544571578,-0.10696182152115753,-0.10735378562750825,-0.05327387012919927,-0.06842080703736926,0.051998505180772106,0.04278075064270269,-0.16448121953775854,0.25191278312058163,-0.19779157168939865,-0.132902084811889,-0.2821161826801051,-0.12015519277366138,0.023999178068203453,0.05734753646128908,0.19577364941458356,0.033859054553777315,0.08382448197544744
47,0.2669248876762904,-0.01239448113166642,-0.03640071499084105,-0.11087036051907684,-0.014336655526538945,-0.12242377791043331,-0.12641444215055037,0.14250182588438498,-0.2508461027936261,-0.1125644269845032,-0.10106834647904546,0.021182045784714165,-0.09110041291290821,0.037599592338170715,0.06112536546439465,-0.013738086122337055,-0.11405757569453383,0.2875505147234452,-0.3124603186259425,-0.15123743813194368,-0.5216735169800532,0.03999785379349617,0.16899955037397468,0.05001797864363722,0.00193378943887091,0.07731869080492335,-0.057715482744178224
48,-0.4440932652010755,-0.08008132414341912,0.029575199119376498,0.0013518878068606542,-0.059447098987629024,-0.031646393838907834,-0.09636584623449392,0.2770495464006692,-0.22611283191836734,-0.27992264006499845,0.04351027505891376,0.04678587754232612,-0.08940044852977773,0.012271084899993304,0.10804393047128971,-0.02556932363431456,-0.036771381466762704,0.10091311491421054,-0.18331364027774408,-0.2637212520788845,-0.6144067969067712,-0.015628163037784873,0.2819854610147961,0.057654180172864396,-0.11574603912432418,-0.11298798183073769,-0.022588077043489096
49,0.06128911440441509,-0.016129714375732074,0.04115038119423024,0.02554928152659157,0.10685297819659528,-0.09370160513696615,-0.09112374688392788,0.3830671016002058,-0.12560049445145263,-0.09611670328818298,-0.10062200966242028,0.15708221226652463,-0.08621801710013827,0.11895302809058315,-0.044754988520231576,-0.007953848433739044,-0.06295769138557154,0.05767306709617997,-0.0558573049510284,-0.277642609673822,-0.7282332742896784,-0.07634180973453414,0.32166219360692094,0.0969650838099756,-0.08390590897267758,0.03832581602781952,-0.0019296833150510926
50,-0.5659429596358141,-0.03129935234534822,0.00035714176604152714,-0.014356086030027698,0.04161012599711571,-0.12176405189156649,-0.015464736082936859,0.30682194031645543,-0.046863039780355276,0.018437881221123692,-0.14943781897788788,0.1513107203156922,0.02242930816272908,0.03125436980298821,0.06386421622286426,-0.061849147051039416,0.01975636999916733,0.0712038144189035,-0.16139830231750577,-0.3381182795983014,-0.5023873954625152,-0.15945871084305663,0.3653077343222211,-0.03150721287115591,0.09173467570776353,0.11962809179521428,-0.09101105094767203
51,0.23498651066346865,0.004669484015605879,0.07148830915744468,-0.07949818664321398,0.043531018216334275,-0.03006591241481882,0.12879411514390393,0.24148029170868568,0.06880663510434795,0.12128212746948303,-0.12473833489253643,0.1860368362848419,0.1338277327067055,0.0991828817853987,0.16076060447199392,0.09724984361818591,-0.053746472206697704,0.09676921707098178,-0.26937781587497595,-0.12643268085947432,-0.5076241692652944,-0.06725147668682717,0.41891230297702836,-0.08622915383035867,0.1308969463617393,0.05150536044805217,-0.024595376818867892
