,ampiltude,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8
0,0.7502376717932634,0.022421100603514474,0.10866532199534404,-0.014133830208903297,-0.02164722908552047,0.017602093716212304,-0.11082736234706561,0.06838462415986782,0.13070184966167875,0.167745651497252,-0.04039203716150556,0.0012080304607489933,-0.00772293382870512,-0.03133899293810993,0.12572902893192894,-0.05211593236920761,-0.03566204125406788,-0.048349945579034034,-0.12046773674184034,0.0480286438627206,0.055054196647691137,0.049842804256310276,0.038907001208252454,-0.02623611074380367,0.027143146067125618,0.05058595240580469,0.25046404573810244,0.0610657983713733,0.032148062921791676,0.007433911566746271,-0.12192895129469007,0.07691860138035846,-0.011009934459074486,0.050781505325050935,0.007422517719470334
1,-0.554652635687571,-0.05376447324792498,0.04162521810708042,0.04548956882924347,-0.02303433765985868,-0.04255452272891253,-0.053880578019637956,0.02138832665064469,0.13614634248231366,0.18288463213378492,-0.017071165455206382,0.002010890054643129,0.012030664155326998,-0.024037545076928693,0.1937584587469975,0.0677507456320427,-0.04739446833012077,-0.0758738633673947,-0.03093480119538919,-0.029186297281518114,0.10296104549098935,0.004181653537201749,0.12813401922821668,-0.008887314723373327,0.02897908244396835,0.08804036404737685,0.25313603882708785,0.14963094586476067,0.052089469194424684,-0.09266366217332332,-0.06113347061839607,0.056401505420729546,0.02793481558093723,0.05501633646424816,-0.02376586892727024
2,0.4059315083370826,-0.016691213372265923,0.007821001114475557,-0.07334210874871132,0.012930696643142628,-0.11924691539298599,-0.09773032934682618,-0.09262533301725107,0.019208714571531938,0.03217619233475546,-0.30263078285052203,0.0022218330450995936,0.10284138023548679,0.009395901410992863,0.11834143301385833,0.048250741428398566,0.08090522054027202,-0.04286473818858292,-0.053418424172923085,-0.011301144134431274,0.017134491607591965,-0.16420325101942745,0.08315324068104565,0.024212639615966834,-0.11401803876847552,0.17630467692497231,0.24136148200851937,0.04552491737350929,0.08592492230420214,-0.3322016080219018,0.020601865530612093,0.048623059572407965,-0.014074801414236724,0.07838863031936741,0.0187017223972328
3,0.3719121122656972,-0.026502457616070733,0.011269199238083245,-0.06855205582548649,-0.048504864788665066,0.008037754019009663,-0.22415251677913467,-0.03804860458498242,-0.24770896544376886,0.22797416642411894,-0.40015460453914475,-0.08212098154248125,0.11104404193432152,0.14571799961451587,0.22361425041975166,-0.0591535297760956,0.039486769088214205,-0.04728137456687832,0.038700080170715905,-0.02649488357024055,0.03465940118355598,-0.12603005665428335,0.11982948715014435,0.08275604910669335,-0.13477946692224566,0.2189828562633428,0.20924111902891063,0.2794638840517954,-0.1328796362342972,-0.2836085954297872,-0.058491524006635924,0.15006405980496246,-0.05101875644776952,-0.06243179311636502,0.020120474741675325
4,0.2381053495361929,-0.019753257514099377,-0.02799471808073559,-0.07056020864147819,-0.05940765556620575,-0.05260918566967689,-0.21434112090158514,0.06864151006195907,-0.16602318077382622,0.175184064679823,-0.2596769927217011,0.03263584976147572,0.12900827710647106,0.10575714161053432,0.15620064720252347,-0.04981288429613902,0.041177199155704496,-0.0897496076917382,0.06977168595809304,0.07798456339030461,0.07255690296604225,-0.05727640971521754,0.11537863786660721,0.07612302166542557,-0.13890927304156714,0.2546266465681227,0.19803758994124954,0.32716100329233033,-0.1959386505029247,-0.3266725659850603,-0.023051977913110026,0.17897983272877788,-0.12308461201653997,0.07663426806560339,-0.022298796092513295
5,0.6024022303661741,-0.04953041871082481,0.05166271495501035,-0.1024024343357863,-0.14816106227823111,-0.05569846393665794,-0.40762460904185055,0.1217156713290175,-0.09452433261441652,0.309719284859655,-0.2483111256016613,-0.0930186268762035,0.08497948982899652,0.08905399699920472,0.12768862039646559,-0.0027431983804382387,0.07996904462764659,-0.014865907277838668,0.14356739468315424,-0.06949259000071575,-0.07160109293618426,-0.12892348897963388,-0.03212590497274128,0.044636818128789696,-0.16189663037037966,0.28561567756149836,0.18073159989306356,0.2975297668222343,-0.05403605341693688,-0.289465701122099,-0.10479382166505508,0.13327546156349807,-0.010798524402355111,-0.027718767499111785,0.14950261742596194
6,0.6024022303661741,-0.06512643515614466,0.06101464818859184,-0.09039203770123752,-0.09643441786146602,0.10681694151535531,-0.38530770518841395,0.07477117090174759,-0.16216357785874366,0.3025204058200069,-0.3707406218953456,-0.09727033986033519,0.04128692982330437,0.023562122787891472,0.09003907922956685,-0.014413047977916798,0.10433756593038404,0.04821168413011524,0.10010912569679528,-0.02713485318341755,-0.04228856487695817,-0.07748612401640996,-0.09169053181553534,-0.12168716367608262,-0.22276000319924005,0.2666360870917303,0.1684008917716787,0.16066083946242335,-0.018856976617264667,-0.4159874018817738,-0.17565805224262537,0.15081581792045878,-0.057670429336840585,-0.04013677938522319,0.14112576028857104
7,0.5413056778971285,-0.06422398122366144,0.06505861933552443,-0.022910468659230562,-0.13888677217061918,0.08000887620330446,-0.35640798864026096,-0.006395768191458817,-0.20028495449098724,0.3048561360445458,-0.300427831194001,-0.11272637440952084,0.05323073265309602,0.06418061972795813,0.023171767092064186,0.038238309425525904,0.14335208224985269,0.011863524912329594,0.12593999374532844,-0.04154885038282934,-0.018885752108690868,-0.053674647724215846,-0.019076496497519718,-0.17594203794484287,-0.2190437992041465,0.2796066482194161,0.15630275853665104,0.14436122302238413,0.0031576256800525115,-0.3998878091538116,-0.18115190223440533,0.09332387190002753,-0.038408992088947394,0.013501822766950687,0.11767615223452084
8,0.13447148817708138,-0.012611041856554636,-0.031995377066091533,-0.00926276107751476,0.18252290827919676,0.13208448573675824,-0.3370379465692992,0.015415813208766227,-0.22905363604323295,0.4012926048210061,-0.3204699521710805,-0.19788486243032818,-0.05709904498388401,0.06973950796181,0.10459335034721674,0.02010861685385337,0.043890781042857055,0.07006212569243503,0.06900881325993581,-0.03985842900072271,-0.05866268617483712,-0.15376700031840695,-0.043249722670388194,-0.1616587866711927,-0.10879509330551765,0.35461262246644415,0.16037648865811804,0.2539984376568655,-0.06507440450369055,-0.2263603806074344,-0.060454369585328044,-0.07907400475515704,-0.01350347928348139,0.07842059445425045,0.029680390212390634
9,-0.40124906847726793,-0.10035816805044923,0.026171269377304282,-0.04605165280353633,0.15767561833805438,0.046949509091655496,-0.33276785275394377,0.0717130830533766,-0.26273625663583633,0.3214619552010718,-0.25965819307596727,-0.20877298412000317,-0.03520033234742584,-0.03185724089401398,-0.023201695698504325,0.0643336069677836,0.08404650486081525,-0.004698747380155695,0.05224809882177014,0.0656827866096692,0.008353981882197138,-0.13040894976338377,0.009973105957676797,-0.1262696474008861,-0.05568436452675902,0.2703791685898187,0.1493349187493602,0.25284921597787646,0.16989398575740317,-0.20868285708959244,0.017758694204900834,0.05574382167827391,0.06533836744720611,-0.0044145967164352495,0.01046992042413794
