,abs_amplitude,amplitude_squared,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6
0,0.04452128908290154,0.001982145181603288,0.060857724016006746,0.05115609550969399,0.020245806429758085,0.04479674558486136,0.04999335776327399,0.02381269948657039,0.04337067326460603,0.07030761324876796,0.010874923196661168,0.09919229211958352,0.11881410870747931,0.11113023325022345,0.0596166497483113
1,0.05255154071910695,0.0027616644319519556,0.060857724016006746,0.05115609550969399,0.020245806429758085,0.04479674558486136,0.04999335776327399,0.02381269948657039,0.04337067326460603,0.07030761324876796,0.010874923196661168,0.09919229211958352,0.11881410870747931,0.11113023325022345,0.0596166497483113
2,0.36340612835335684,0.13206401412477647,0.0809215009543231,0.12009849954003529,0.16721501413084425,0.0610844195867159,0.4493178430981433,0.17893619833660873,0.2380673708849179,0.11362661884302243,0.1778017167140215,0.3146878011692516,0.1087072625064328,0.06729679255457369,0.09783425978290171
3,0.2956648416232105,0.08741769857207815,0.06407865685816076,0.012749878647993016,0.09270260484711033,0.09949193116024621,0.43922858260873393,0.33359194717153356,0.3254906687680127,0.24686553954841708,0.16776322075819816,0.182254806427109,0.1343863043844185,0.06973184063581626,0.10966836609988588
4,0.3078209053188455,0.09475370975131364,0.03914692670448853,0.0516930400417719,0.14576207583033135,0.055372990751022144,0.4234519197899141,0.4671629288025982,0.3183432186061184,0.28757325687010304,0.25864699973746835,0.020619501777072526,0.14247687359173233,0.014882821317024206,0.10573123354265587
5,0.5053273397907962,0.25535572034004284,0.15646073041996483,0.0652959758488583,0.07117170637672006,0.07256289185082657,0.4234501766263765,0.4568328817305058,0.31833060637226496,0.272022041740491,0.2263676322103181,0.17656656891270578,0.0612236243832998,0.05731374600230404,0.08971600852328035
6,0.5053273397907962,0.25535572034004284,0.08689866056722645,0.06106342969313947,0.17164652892173538,0.10155212826735918,0.407612711014213,0.5560677796806023,0.4312546835735904,0.3214399094466582,0.3078076749291143,0.31266495280803086,0.025913514664501022,0.06942147723515081,0.10646237277853188
7,0.7555275098527712,0.5708218181443292,0.08689866056722645,0.06106342969313947,0.17164652892173538,0.10155212826735918,0.407612711014213,0.5560677796806023,0.4312546835735904,0.3214399094466582,0.3078076749291143,0.31266495280803086,0.025913514664501022,0.06942147723515081,0.10646237277853188
8,0.412192582600818,0.16990272515113217,0.08620833119052346,0.1450824804397295,0.14502268687752262,0.1560137299640494,0.5513661754260046,0.4154846326975951,0.372286969792957,0.28511949687339583,0.2628252895576915,0.23088862166888854,0.00866945838909483,0.016937833992992982,0.05462295104466758
9,0.3651899527218903,0.13336370156901647,0.07225395226098148,0.15725373592542746,0.36479159330322125,0.024908504211705974,0.5598928676400342,0.42435086653075105,0.2452531009586418,0.26526150553621614,0.31774792045540073,0.2583247145297667,0.055785887381740805,0.11626393666536211,0.11861898240450265
10,0.2696543620782205,0.07271347498781205,0.028788323096592645,0.16548170577538626,0.2809278128653282,0.022890120403153868,0.16556484758074794,0.3944369642763026,0.29103704465172436,0.31676345156033836,0.23593778046934255,0.4349277690874451,0.2214255763408217,0.09478540035564881,0.05402016235931188
11,0.027723005035562936,0.000768565008201848,0.09577105728305055,0.18372121886632917,0.3219317123393752,0.051215961494965316,0.10497875832608061,0.3541602372856827,0.5341464779527517,0.27048138726131915,0.1968758501203037,0.24206977340142563,0.29133497106428363,0.0985093604851346,0.13561347270790053
12,0.11365656466529499,0.01291781469151638,0.034493809794683354,0.15644501580339787,0.2019816430301072,0.025845877987308103,0.11595912166061023,0.30984966680634063,0.8137545402196615,0.3026980592576763,0.18169484999642677,0.23789348846753477,0.1440694831793501,0.06573388502713355,0.14626178741553442
13,0.7278878683612164,0.5298207489074356,0.034493809794683354,0.15644501580339787,0.2019816430301072,0.025845877987308103,0.11595912166061023,0.30984966680634063,0.8137545402196615,0.3026980592576763,0.18169484999642677,0.23789348846753477,0.1440694831793501,0.06573388502713355,0.14626178741553442
14,0.05200902859025924,0.0027049390549024033,0.15936621067191464,0.057633935990848706,0.042031611346415795,0.17240926406703713,0.3807272743885648,0.2794740294066431,0.7388696725458813,0.5100962276367549,0.18313455968095962,0.29355504311953284,0.14778539843051083,0.0217814334032279,0.029734722278184786
15,0.27134853210958537,0.07363002587802668,0.114754074940088,0.23375536602998478,0.137532207175325,0.15233718870740992,0.27741876158365225,0.09846670622479174,0.7562527544156652,0.5140603464776856,0.14592396680343803,0.1559073195567114,0.024468669268181965,0.06158790335995297,0.0923842155517717
16,0.06838477609605062,0.004676477601706976,0.1353047547904987,0.1692859465271818,0.0631848764782386,0.1904857842868878,0.23875166888788785,0.19041933735631414,0.7746989493678158,0.44645831665593966,0.17306486134464655,0.1702200049901528,0.13870775356114062,0.02046431882764773,0.07967169149932692
17,0.2051018370543597,0.042066763563073116,0.11261292647020753,0.05364508884058351,0.0756218152236654,0.025638287179042756,0.13454000274635378,0.2236588582333801,0.8394212269346621,0.3368370257876142,0.21635529224161357,0.22038432683903628,0.2547055417105526,0.21858862497373838,0.10544808449088268
18,0.6926144806879314,0.4797148188586129,0.0819373125132911,0.05255317884921876,0.049387934792093066,0.07047227719996609,0.1858454720966895,0.21670810503797552,0.7764892813554575,0.35521831627196426,0.22101855396019182,0.29068757993324057,0.38272542498940326,0.2377088734376957,0.08402616903143968
19,0.4084703670705341,0.16684804077473686,0.1004327249828726,0.04636948446607315,0.1459134560432216,0.09789847083075422,0.18216310176730505,0.37974788383061614,0.8896271205494384,0.436935073778922,0.11763288362900363,0.15654299500241695,0.3066056950119722,0.2172499540252854,0.09402555107457623
20,0.8258203507418607,0.6819792516994098,0.11569901865138961,0.07938633006454363,0.15923939816749766,0.05196594483851453,0.0812106313878977,0.36444591078718674,0.83645121474875,0.43916082751648605,0.13466007182092507,0.24007975849513544,0.2341161871588079,0.2005163845051219,0.0922446390667208
21,0.7779459137992991,0.6051998447970265,0.05216059393634587,0.1076880391589383,0.06794209655890628,0.07219821633574902,0.10734910074802356,0.37353398653334385,0.8758113589789833,0.5362375110878234,0.11273431504706362,0.2668794931738583,0.21737515522813847,0.08416177286270546,0.09157625880921252
22,0.42552370726846134,0.1810704254474952,0.16928833012910727,0.0762183530238073,0.08334511771404408,0.15121231607183436,0.059614267162447276,0.29941170620697677,0.8401906255411394,0.4395520866502754,0.07198234041823906,0.2412802068749152,0.042427446730287734,0.10909696446900305,0.07864829880713674
23,0.41157334180380617,0.16939261568355266,0.04538402479236687,0.0224360494958604,0.22622476162945074,0.020727066333516876,0.17197727602392762,0.40402071328448236,0.9455342538590548,0.40497576164704746,0.04876138246685261,0.15982222237463772,0.20303076939159337,0.12807831302555803,0.029765289300394532
24,0.6377864383007383,0.4067715408803415,0.1465715189189919,0.05097478692818187,0.12263696416608108,0.03299255052958411,0.16007128275652074,0.2984959132652236,0.9768353370988986,0.4571089525235182,0.21684278088953657,0.05921922914002021,0.04320063616594152,0.03093642618626675,0.10137646279864297
25,0.0440343191235705,0.001939021260676447,0.12831304737575133,0.047541145009083456,0.07184294462097748,0.011427289819480003,0.16231852010513245,0.2988818042098173,0.9410178761083945,0.503171206271978,0.14265578792083636,0.07575981109206115,0.09312029250509286,0.10223039996177115,0.017833836561750402
26,0.5203901818531012,0.2708059413691037,0.14110657896003617,0.037748110633431135,0.10249307497209285,0.046968378106812904,0.16069741170860832,0.3203196688960078,1.0527821545445,0.4358588496784625,0.08795706605983343,0.10323992320386847,0.009552186871920023,0.07428239509709937,0.04232866748902959
27,0.6901418176108571,0.4762957284152176,0.09672637849881012,0.051033373847308494,0.07957767579561772,0.17374078531302556,0.19387036636000718,0.24362462710286795,1.0912793932294944,0.4256992975418448,0.04134600185451476,0.13693261436283988,0.17445267071977646,0.11298920742110297,0.05172473110863278
28,0.4782361538373239,0.2287098188371165,0.05902199640896157,0.05845761694891798,0.03379094325331638,0.25603695219322054,0.1367285459304425,0.21832340633766445,0.9969410538645199,0.47340279436782934,0.051275610116266884,0.19005319366386073,0.2611181203777967,0.1782555331104907,0.13245982873172849
29,0.9075675511504573,0.8236788599012379,0.17050387590476251,0.045761440574428415,0.113379767907992,0.3104240744006874,0.04078494432414633,0.19725997627022315,1.0888946642456392,0.3968814016392903,0.07666454980497406,0.1089091453276875,0.16845144131271733,0.07658208860859812,0.1175308314516105
30,0.8815893359531922,0.7771997572663905,0.14312096543660363,0.07420732173471631,0.14394103685982787,0.22725136908357393,0.07470910003720238,0.15110275109314622,1.0764480973880866,0.41407791053400145,0.17504827606888088,0.08152515605632532,0.12143157900676312,0.09803173205445327,0.1126758012771429
31,0.5944088012879345,0.3533218230485592,0.10898349019837483,0.013527780832568337,0.13613440928969492,0.2113312247121222,0.08780808295803433,0.07116205052310298,1.007264803297062,0.46483667541917156,0.19853538002538584,0.048906075367808825,0.10519062878845185,0.11271736156481296,0.08773732660682992
32,0.7496338872947369,0.5619509649806183,0.026241452961274444,0.03580733000778171,0.13012871182823624,0.2110846998216231,0.12087233620690128,0.14483621623476398,0.9235691833565511,0.4326841920518221,0.11726249162843075,0.03212711447955765,0.06472304043948483,0.20536505520419993,0.08373089584482542
33,0.0855443664880639,0.007317838637844191,0.14491987161202907,0.028315629407220558,0.15683311628432506,0.15217035937380863,0.23033100881479834,0.16635126636593822,0.8217209990733063,0.41065439505805523,0.14512189018879543,0.009958659886198718,0.08615246095957134,0.15544094213942766,0.033945437226787216
34,0.19128220457931736,0.03658888178872382,0.11743019102990597,0.056282942162399034,0.18051513402570085,0.0964173300458798,0.27161393830149433,0.03897044432523513,0.7666584079715405,0.354040206389132,0.21755253562039603,0.0985726947853024,0.22014198295992185,0.11377770079676683,0.06930594157138219
35,0.05822404844374501,0.0033900398171795663,0.10825655499917507,0.11298524038673485,0.24069363420153944,0.15217747538833562,0.34107432342191235,0.12406306331253239,0.6872959407502969,0.2903604645017854,0.2857762011924026,0.12744776449313244,0.1191879134422648,0.07111539128787009,0.11164553364560233
36,0.607032827092671,0.36848885316812063,0.06719979622871083,0.023195107660890533,0.11807303763189332,0.27175447781584045,0.3191475912075804,0.0815189579874978,0.6747059853207446,0.23570578083893376,0.2705847604342916,0.1365132724741055,0.13575890139634963,0.10084359516173604,0.1892844413189184
37,0.5438563174033787,0.2957796939795646,0.03198630024119793,0.04361904681278983,0.16339683730200624,0.35536817465674264,0.2767135087174355,0.1472934866992391,0.6887627140064745,0.1691244000986829,0.2770361017845328,0.06984534992229764,0.16716374970956782,0.07642674121945364,0.05628874560126493
38,0.5457585420684372,0.2978523862406662,0.0856027256567067,0.05736364128128781,0.19684249763395573,0.32208399225562795,0.3745325417637062,0.19634867287632216,0.6586866606368262,0.1559779414990001,0.18349371819084306,0.11843320119248632,0.15832722008406214,0.09910725121881565,0.0968122238786673
39,0.5457585420684372,0.2978523862406662,0.04143601170917676,0.13581597088625913,0.28773996706694543,0.24501264443059717,0.4004198479864766,0.20243824416925407,0.680096646707008,0.2527161570894696,0.2162533544185096,0.1963144744254574,0.18077048255797035,0.07772187603143164,0.054347068470723375
40,0.6780201704012079,0.459711351470883,0.005851692937352021,0.1762003505134581,0.2454261251540167,0.18724780520831072,0.3485964525618686,0.18241182291166172,0.6895536028504731,0.25629855316459266,0.22359176387998772,0.19781200827654022,0.19015395805038918,0.13688847721936276,0.06190574038785497
41,0.5751334226848243,0.3307784538891607,0.07583369845292565,0.2162124145020204,0.32007929254290657,0.16311250678499836,0.3142235789145019,0.12267127552824278,0.5971982814778267,0.25738025629274464,0.21004071484510892,0.17739548789010484,0.09701433905539797,0.15883083725741257,0.03755986912820934
42,0.8770397084132932,0.7691986501336743,0.13492052747372202,0.22516236748328552,0.3108253433361016,0.225194458876743,0.2778190271467996,0.1692083338540186,0.5190665036568287,0.1597875592404677,0.2843309194966235,0.20581264954229778,0.17383083982708225,0.17613747819143835,0.1044654670474969
43,0.8770397084132932,0.7691986501336743,0.13492052747372202,0.22516236748328552,0.3108253433361016,0.225194458876743,0.2778190271467996,0.1692083338540186,0.5190665036568287,0.1597875592404677,0.2843309194966235,0.20581264954229778,0.17383083982708225,0.17613747819143835,0.1044654670474969
44,0.6207078273391201,0.38527820692005094,0.13594950256265934,0.21182745701206945,0.37056049952082737,0.24098178690488586,0.25421392942083354,0.18652772415918506,0.5149240623167627,0.189378680165318,0.25698286795008213,0.15291222631521736,0.11350218564920606,0.11897469241207145,0.042462781335580915
45,0.10720371606817125,0.011492636738825078,0.08450456654437254,0.10329054847142663,0.29447251962991317,0.25194583819283684,0.2801967166183197,0.1910649097373893,0.4147632433924674,0.2734392510859754,0.23296103586443126,0.03267120951545889,0.13702884619024272,0.05794777707808094,0.049794040573638586
46,0.0009400222117789125,8.836417586377187e-07,0.12790208225098393,0.04533433258185423,0.16471171717943406,0.26069625509344974,0.24722401015711246,0.14368891384526433,0.40917709050175544,0.23548257061898104,0.11514279519982198,0.12136544484037802,0.22327596622489682,0.06312321929225773,0.1082032837491406
47,0.2669248876762904,0.07124889566100025,0.06236933113060492,0.038906902500060195,0.1590640355798393,0.2879076904311605,0.335587592311886,0.19711259187821648,0.540786490861894,0.25401495151828435,0.2030556530829791,0.1127679424641761,0.02127013411381357,0.11948834746823521,0.06888255433990642
48,0.4440932652010755,0.19721882819695277,0.134486093661197,0.03909581453387415,0.036796223931492185,0.11712136585496954,0.18602522666263685,0.28077620112563795,0.6739823167161398,0.22665227163670656,0.3973317060652041,0.07222983128256248,0.12484415849520202,0.1440788819900701,0.025706044992286205
49,0.06128911440441509,0.003756355544477481,0.04757285658112994,0.04191202187126447,0.06794436467526871,0.12142380992936494,0.10908725554177309,0.29221388733709497,0.8228390523735784,0.14698148223498494,0.3357156347967799,0.1397391008514789,0.17808712185634523,0.09435260805551696,0.11896867894372641
50,0.5659429596358141,0.3202914335613447,0.07112163925978515,0.06185017818229911,0.024421534792996843,0.08247051456913249,0.20217788287551405,0.3384717551888636,0.588670364617724,0.16620236147896547,0.365772738486015,0.15272316852323461,0.1769468417623275,0.12171258854869071,0.09622809894402827
51,0.23498651066346865,0.055218660193792464,0.16082840554818936,0.12069842762004815,0.09596168482381191,0.10610952322709596,0.27105048750169775,0.1804803227086401,0.5621343509393393,0.0962138979095107,0.4361156635905681,0.1516414163810871,0.22747244892887825,0.1433968765221237,0.10218696883711972
52,0.03810744514960024,0.0014521773758297907,0.13866851709761882,0.08903208302577213,0.07306654705000876,0.24574493040899495,0.21891467004998635,0.1709659250368794,0.6170159952696307,0.18862304927256612,0.37700350966843155,0.1808513836881047,0.10039777238297871,0.25117699860945136,0.03558529680465772
53,0.5342042682965507,0.2853742002662531,0.20875772508364376,0.11459389120613508,0.08037071284899866,0.2232400573006525,0.19379765245562486,0.13427962416003086,0.6351581595757394,0.24229891793028785,0.3462012505756102,0.2213811601560991,0.058157033643365004,0.24588793821696747,0.03609802709641947
54,0.5003455733970738,0.25034569281804653,0.06275387233793835,0.18946886663107057,0.045374348461621736,0.07875408235664247,0.2135704574927042,0.3483007532477522,0.749868287686027,0.2266875324254413,0.3728102312655612,0.2466848593882961,0.12248536579244175,0.15245540219654824,0.07419535537386236
55,0.5934893126277578,0.3522295642033685,0.11581640727802915,0.14464449725914186,0.1041855148681635,0.04213979028647738,0.25728009678959257,0.3275246496925518,0.7653660728043953,0.23997064506129295,0.2649358092648148,0.17168239594433177,0.09789919065453048,0.038134675270197156,0.014960345675950972
56,0.6237058510566541,0.3890089886423052,0.13842501910362873,0.26296461258349807,0.15332709236109396,0.09134232923948887,0.1632925740275943,0.32208500278401836,0.8307158214161868,0.2551741684247622,0.32591845380847007,0.10501961719998365,0.05968642122519626,0.04515583257832185,0.00525283189179588
57,0.3073714135205784,0.0944771858496384,0.06714097261503521,0.196156177361592,0.04735618936160165,0.12449427415880399,0.05678553175632912,0.2696258550254167,0.7227204698463797,0.2785730394769582,0.30993968239976083,0.12986252403670356,0.11456607143442314,0.10837636711904369,0.11680027831143158
58,0.5365673973641031,0.2879045719140873,0.024233986751994507,0.0392678458438531,0.16794994358813303,0.242032044837235,0.09041881056404723,0.2972930494758092,0.6032254501369148,0.2877068511588491,0.2014607387271646,0.12385811569682488,0.06739693856832317,0.14785684595677703,0.0872382775141617
59,0.38602853959004096,0.14901803337801983,0.07810898807694307,0.05207724314880774,0.07524429468840314,0.25097751164023097,0.20815348331603512,0.451432254977686,0.6955873313834675,0.29452384077411986,0.16190044489708272,0.0653300299818182,0.1687624922448551,0.0684180221926514,0.10616804476453816
60,0.20568092141661345,0.04230464143478712,0.06536704391503616,0.12141532358927028,0.15744571021907705,0.18833136219207555,0.19606885967488075,0.43406732320472585,0.7617630471905465,0.19793191017434617,0.2070689737835464,0.1658900735736386,0.11049883097951542,0.11013404223558873,0.13801082630045092
61,0.46899765171985064,0.21995879731873433,0.09705670191696752,0.04687265402421504,0.11483182995208059,0.21245682815869477,0.13433036034103132,0.4890603322133356,0.7822325739344421,0.3267556576527427,0.21511858710147874,0.19996591755505014,0.027266943430276133,0.054401619712942835,0.2193849188887542
62,0.38110386402960167,0.1452401551782931,0.14598358481281665,0.07731486825950108,0.11394439085612922,0.2245352574383113,0.17467432456662185,0.4825748153880561,0.7663179736956214,0.39966509086272745,0.2008466303742029,0.15060450957848953,0.11680201216501335,0.038233718945649586,0.13577660575485107
63,0.007973843114614215,6.358217401648054e-05,0.009898606259757437,0.07472233000841937,0.15909656796296656,0.15947780132183936,0.22586799545966282,0.455867135702688,0.6128622834429192,0.37129028759166555,0.2406766627380261,0.1087330910714099,0.07141134322536984,0.024775390840502606,0.11018557943810782
64,0.38934755265695964,0.15159151675996396,0.03765435095655375,0.057703203777369046,0.06913378248595824,0.05168670970333778,0.18586554356795024,0.6130121120288047,0.6385037633869941,0.45455544928697184,0.2957638972734208,0.21939221977378667,0.0076827852409957036,0.06461552104716471,0.1217244327534396
65,0.826861302494686,0.6836996135632086,0.050048371517257204,0.06810052891525205,0.21866364483749737,0.03842839148891978,0.17491644462457712,0.5056732407729337,0.5896012930967208,0.3587637260276815,0.3137795123779271,0.17591765760284706,0.08519433536472541,0.1845825393817958,0.050424886742921636
66,0.12119193393631707,0.01468748485122464,0.16362762333823852,0.09863230127521827,0.12643133149684618,0.12872246911159058,0.21726574695070547,0.4725776789901593,0.5983828082202831,0.4365650120412989,0.3294820055444824,0.13778222386522493,0.029067939385025224,0.18503119117935216,0.10118613768963258
67,0.7535315639418887,0.5678098178567087,0.046597547224054625,0.06866521184604474,0.137397692867162,0.03366180533584495,0.19425116092420372,0.646280000733977,0.37422368672809175,0.3861667686558285,0.29961737719313924,0.18047740861531902,0.1341453079724134,0.07047364563509188,0.04713302661802567
68,0.09194800544795267,0.008454435705856734,0.04336621331785642,0.16882299901700434,0.10072921112665922,0.2012654078066968,0.22172509514177033,0.5188514465826314,0.2534183019100609,0.3831982884000525,0.2589961555971364,0.3141984644396494,0.12253552004996482,0.10133998226957514,0.14025097286769805
69,0.48211440910523734,0.23243430346689214,0.09675588405602879,0.21453358273683262,0.04984403638101756,0.1393969213406757,0.14199013342497196,0.41322486490465765,0.0923408945905745,0.3066070584779563,0.32003917559873646,0.14575355187116965,0.07167282928194502,0.09096092292267022,0.09082233364058427
70,0.24298458956574526,0.05904151076643368,0.1484957604410091,0.17358317210590016,0.17675459034501387,0.17841954083882436,0.26536153912851457,0.28209122595202013,0.10821311987218452,0.2789368319962313,0.4648886341606186,0.1407302255876546,0.13354428171409163,0.06648563893720244,0.05244099867425621
71,0.08597754192413483,0.007392137715316362,0.10741506129496413,0.08733240159978083,0.05716994475708861,0.17913160758220892,0.27669820242385307,0.33349306334546325,0.07429628440040906,0.43258805776368325,0.33453071779326427,0.16611946315405302,0.15035627040993182,0.17221859250279614,0.10491987352502839
72,0.08597754192413483,0.007392137715316362,0.0811286025199136,0.13248244372455267,0.03369373532888179,0.1642445179284701,0.1729425262777,0.13156945036489842,0.1408315003483466,0.5418238888233442,0.21321884057053386,0.10563967887761197,0.1547456671765322,0.06824487823348889,0.0584155204751674
73,0.47967674783166936,0.23008978241036693,0.02456182304065343,0.01478571817754355,0.12201190501097202,0.06738040853795893,0.14594400348673636,0.1785786501725172,0.3351340251329876,0.46807495957157796,0.17111444427814604,0.22295382589693669,0.09761935830176137,0.06028060039023628,0.10503694625406426
74,0.5735425766342265,0.32895108721222754,0.12800769335620446,0.047760527075665984,0.15958804326672224,0.06519978734458513,0.29052154539449343,0.1559094306185986,0.3395004554693414,0.37599259052730566,0.2122746978622059,0.18772932029345996,0.11496119133950294,0.11490148108750174,0.167165201733459
75,0.6863321791809638,0.47105186017929057,0.06365301649757897,0.14014325036516334,0.20834507310904707,0.17530439127550806,0.26602566696984264,0.19605060304836672,0.3209487389614534,0.391269084332437,0.03961000846958833,0.22445410429438917,0.12667367419299055,0.13708830998649332,0.11224999018456637
76,0.22994717109035287,0.05287570149245602,0.1251587299062413,0.273298066301506,0.10172548087658513,0.19644042501508827,0.3836136666301719,0.27124218181323434,0.3049829231865568,0.42305080339842016,0.033020067412418454,0.20297654001557808,0.2625072171862824,0.09113829597949774,0.19802661116408657
