,ampiltude,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2
33,0.3543529308921519,-0.3110169047604785,-0.1502319707919324,-0.5128955549980476,-0.07488414461472373,0.2895693296116433,0.17697664648081662,0.28861279931744643,0.08919867512695245,-0.3148196310654478,0.0436407854233079
34,0.030964548790788138,0.13051078744075081,-0.22510876303852137,-0.48651768875998436,-0.4166058817522613,0.0827948687149994,0.14080915159213228,-0.27248503639942245,-0.08392628298648871,-0.5807235241422698,0.37472936174210447
35,0.2752577236679774,0.14042728187731887,0.16516500467675976,0.37792490851357313,-0.3933036787480447,0.10131182573657155,-0.18744202928323073,0.24213940931572547,0.2954534722819807,-0.8639125729463596,-0.07625909199589537
36,0.5771961147978757,-0.2982563522407019,-0.3276448379754675,-0.2176175903800489,-0.17480461562473928,0.10106164287022742,0.1597392467345925,0.36247033099810083,0.8164325856540297,-0.4307946314827057,0.31484786612495846
37,-0.513057990129921,-0.04016292589402118,-0.38860419102222,0.4439280473013927,-0.06441340229475204,-0.1366472345592697,0.06209766308528679,0.1443388266131834,0.673978194005795,0.1621313726931702,-0.1340989061320628
38,0.007289768990960968,0.006370198585198272,-0.36629188334272345,0.35785947875310586,0.16170890321336695,-0.1502212368883588,-0.047657017573773275,-0.10375022496596449,0.8175496193414462,0.19762795640470232,0.013826198397860923
39,-0.1503689812817457,-0.0024092488444455162,-0.003632217127352781,0.11200938072216185,0.03319482272085707,0.06395468125351783,0.03151624705896669,-0.17177469347590688,0.8202276088787117,0.046190314575342284,-0.07547170621067428
40,-0.1310598988379505,-0.029972568622227296,0.03631891736699168,-0.27710496109784666,0.09524019041309226,0.10213972228903373,0.2231245326407281,0.022806927446741912,0.8505668490495503,0.031191970147484913,-0.24153494416487217
41,-0.32166956594873597,0.22885332402755057,0.002930825149767391,-0.2486481352833055,0.29242449886009847,0.09128206896516541,0.11874860532696421,0.27921452436647953,0.6707843612226734,0.036564416958007176,-0.06396986859830348
42,0.16466296044518575,0.4243863938610296,0.03329077978676345,-0.4426504005927743,0.14346533492532362,-0.1318644484331583,0.25984457821284845,0.10978203761554063,0.518374699729554,0.17530388359991575,0.12271919313036034
43,0.317485103743854,-0.33677511231658885,0.26430607626255287,-0.09240867709484293,0.4313526017819648,0.058673849497158065,0.2047492549370316,0.21416805021897325,0.15071025713441238,0.30578690694504246,0.17544476877876403
44,-0.4259714862297947,-0.07271125100715453,0.08455089873491861,-0.8084030451007023,0.05986144341184686,0.13989168607974278,-0.38997629696466735,0.1288964682281999,0.24622060838586474,0.2188949362617364,-0.2982197050696068
45,0.3908621381947319,0.12868330562095806,0.06026226195177037,-0.4830915469112897,-0.36588054422127647,0.08267610630367178,-0.0442517724417312,0.18676773305237804,-0.07396961550562227,0.8123519174475174,-0.2231860946535316
46,0.6354621205333376,0.14957107397095704,-0.21020074458384408,-0.37660542131040264,-0.024090504732858835,0.12800220075268726,-0.03730506745216873,0.37417782481268747,0.0039765995049619585,0.5329049297979799,0.021061594400727537
47,-0.24632974362143178,-0.25307021612457825,0.08986572497831068,0.20814508046062022,-0.13490871265933163,-0.25566235854431907,-0.11561416252822349,0.1993363285903798,-0.17305740754344007,-0.45296465439824646,0.3978594164179371
48,-0.3508788554669589,-0.40319098725397645,0.5211326014292077,0.2132363930922057,-0.5524577250511618,-0.24306778390049152,0.02020623037944405,0.15042062795102418,0.20421404399948692,-0.6997813354876394,0.045214443062508894
49,-0.3508788554669589,-0.03080762284943382,0.3969825740791195,0.19663170445231654,-0.7352202566609098,-0.3426865431140183,0.29176253895431586,0.006075970948699466,0.11580057794143105,-0.7239130566677336,-0.04203433279284963
50,-0.3508788554669589,0.2575094428163019,0.4298611320624012,0.10561781543212555,-0.6463820350250937,-0.19407582354477532,0.36705654744227423,0.04055435430254134,0.08973555635604027,-0.49880413191208167,-0.019050889361849545
51,-0.44108007860639176,0.4264570910233565,0.22975993753723165,0.23504517595775387,-0.18141166014963117,0.14634233140916358,0.05045608323050235,-0.1700776824173656,0.20910059508968215,-0.43081309485723535,-0.19042664814505295
52,-0.8536251611504055,0.3579142118375576,0.33597951845920837,0.40665082624750565,-0.25180543896246077,0.13781285736234047,-0.07870660375210853,-0.1751956874201295,0.13975390644667862,-0.5039432045701482,-0.03337985260100368
53,0.14346042799759812,0.2505626977382409,-0.07168004550079576,0.30634206672624564,-0.1694743712732034,0.005776547274498195,-0.4665828132804305,-0.06818785698052054,-0.28578688017564685,-0.33673789800197884,0.16022031106990367
54,0.14346042799759812,-0.18786065254547799,0.378159697729579,0.24966429372982726,-0.16054679134873906,-0.31514731976526567,-0.16497058174918455,-0.23604869808013032,-0.07894294284921115,-0.5236854962602713,0.04645980492433144
55,-0.08085247454921611,0.10665631255243606,0.6632398476892829,0.2118909702571928,0.25315010051407005,-0.15178331321330446,-0.12104255536709685,-0.26255916889466885,0.5419854457279909,-0.3972157693291838,-0.021752428915822325
56,-0.07628176166829825,0.09039990815198053,0.5652806605426166,0.1667883927749103,0.29336348213091484,0.09425734101974728,-0.16307429814137403,-0.39028291882953947,0.4554173579336632,-0.16797247488787165,0.07322186418077506
57,0.09318514369680508,-0.19737575341748642,0.10535428573598658,0.21649486583045952,-0.18394164109805344,-0.16370341065533414,-0.10984701309451778,-0.45343383364276024,0.5612051972907217,0.01935099515382839,-0.03792756546745159
58,-0.3012646818408579,-0.05039159078877102,0.0032168469622910756,0.21234652419401312,-0.40056897198278574,0.09716845746604487,-0.2505806420287354,-0.09077478441187983,0.16178728166815415,0.09227226344421334,0.3593333551588421
59,-0.6435482164264191,0.07584125266958434,-0.1910982616172991,0.7037490964555168,-0.17346389051379713,-0.15523680017867358,-0.25745376299812517,-0.08272591907060553,0.09045461689245393,-0.2280693729109438,0.3296958159864491
60,0.3040325409593458,0.061737533860365096,0.2967227398424459,0.41588827306377385,-0.09832677039228278,-0.18360570401876053,0.1775662539082596,-0.1223510323314614,0.282494835267592,-0.31760056633452577,0.4240356147106821
61,-0.22064491394237526,0.26491126228413286,0.03967416892321099,0.46409801208896184,-0.25634193741507355,-0.003509427624270589,0.15077732880428205,0.14568489512456925,0.40590276252928925,-0.13749044319260204,-0.2250275657351272
62,0.8572363464719077,-0.019874095322661045,0.10373696839645308,0.7918744101195864,-0.4570156096697254,-0.09309027230566796,0.0012206232249202947,0.29637053772941413,0.5975819059655346,-0.1362263761372796,-0.033584695716602664
63,0.5213108050941802,0.08607273803479445,0.43105941536214293,0.46236126940248257,-0.05310992283964291,-0.06674631880397572,-0.03401034526629518,0.18681046955813235,-0.5142168426953806,0.10897548563026356,0.0405724328207763
64,0.5805505556347872,-0.15685124947485352,0.7039060903891179,0.3539478109846274,0.09553999635160887,-0.14431691836762967,-0.24075297506115845,0.34314435064408244,0.25746819345079297,-0.6054546988464141,0.08903764028398536
65,-0.4857239943182141,0.09615332713611258,0.37610649348195285,0.737945242739923,0.12155524820677172,-0.30355055327425334,-0.14350858260178498,-0.09491639235449409,0.013311865988813537,-0.321989996008376,0.15480745204216384
66,-0.6766180145626797,-0.08143290275957847,0.3181122057531975,0.317054268549569,0.1376416803638846,-0.017217127465554066,0.015328262676933102,-0.08064523885965066,-0.04994410208637659,-0.5176771040725204,0.3793591660833047
67,-0.39191663493522416,-0.5350620310208624,0.44119294379238116,-0.13814112336747608,-0.027763631983499258,-0.12462292828983695,0.20618888949427305,0.49129196949737797,0.2811096010453586,-0.18271375149137722,0.0060783783009619174
68,0.19642475999308967,-0.3024703138585245,0.7344189578641905,0.15341043059774284,-0.14030804452062506,0.004335031471242312,0.05052600963471885,0.046649017880856736,-0.006888596104407452,-0.003012639506247791,-0.25526971657186587
69,0.18260913955729502,-0.25114950135071895,0.7149928342750711,0.5313111413331162,0.0813298798563046,0.06471162547612565,0.14618569999607745,-0.053836866587134206,-0.027965940183755533,0.02612332357845734,0.1106363169011491
70,-0.6021786752815861,-0.29071757279736643,0.2923176279342474,0.8258037196210559,-0.1839007068193942,0.006057352676403921,0.08555215481481951,-0.12109936825673473,-0.12583541724639638,-0.3014349852943301,0.17101898565511464
71,-0.1019874473618686,-0.30486955128289006,0.039641170468540876,0.543358271480609,-0.23587472497889989,0.14432472737634236,0.030323478589756134,-0.21434006379381204,0.0025605703873729235,-0.20995014225724257,-0.02632380877223567
72,-0.008994263557857388,-0.027911513054029433,0.3246488959028091,0.7369632782214175,0.037149369467159674,0.2179916309989186,0.06629095092826764,-0.4919697145323567,-0.16946147122201316,0.4192171282453738,-0.032264785951592545
73,0.3465768601493366,-0.22152149829436668,0.1758701185745149,0.39271679556679,-0.16763835751427697,0.2806752873204096,0.16742556389542823,-0.3158319170688381,-0.20673532860148966,0.519636231049213,0.26550474164632043
74,-0.5583689834872616,-0.13035219443716944,-0.027100358761014076,-0.01121595205854689,0.21272695450840778,-0.14008565854003427,-0.28575414878187133,-0.051537969154774196,0.5631188198506665,0.37570672434362906,-0.15187136831026105
75,-0.4700659866356355,-0.11906846265982113,-0.6811049786715112,-0.09407062678332817,0.24056250538905166,-0.07915841220672254,-0.09068180642051316,-0.4356010883254068,0.19746536169642354,-0.16470497383173266,0.046328759709272485
76,-0.22135692444681668,-0.2889215740941014,-0.7693219616020627,0.023645149145585492,-0.2457529123292381,0.4423466072856997,0.06720066218197296,0.07914974957730378,0.12450052240340884,0.14958591626563023,-0.061606164772502234
77,-0.0510139824031417,-0.05691098247024151,-0.38477134305210053,-0.1681945066905855,0.0783658228951358,0.19484854538377305,-0.10169987243020737,-0.1304608234555658,-0.04657053827931451,-0.44610169756706564,0.13836774327564416
78,-0.34234831295812146,0.10324016452418452,-0.3209987654708102,-0.1916494471181872,0.02169662141797346,0.13461324336016606,-0.14812233498642952,-0.3490372536548217,0.07884512025227378,-0.14103240100360848,0.3366186108706462
79,0.2876662421231255,-0.1882981510053274,-0.37257020725364826,-0.25242345016096235,-0.04962893686286152,0.06442397150033574,-0.041855220388410136,-0.1138449554759777,0.060572682211277706,-0.45217112459237774,-0.04148448162304852
80,-0.17136771411259538,0.05932412118075981,-0.48370440578730534,-0.45817475213904807,-0.23489293594110744,-0.00969593255609677,-0.11378741149688908,-0.05476609081918707,0.7422008127086104,-0.14292787662777434,-0.09085344663845724
81,0.24271563761225978,-0.1623599033692692,-0.2608361830872181,-0.3433480986717616,-0.5767685803768252,-0.1155190455996423,-0.0712886983519027,0.003927535044983943,0.534135876628457,-0.4158346237738034,-0.11819607758328923
82,-0.33540866137025666,0.32094064863765415,-0.3380290184587922,-0.45370244619117406,-0.32562291352668826,-0.1582252953849052,-0.11400840138097043,-0.03885492015253478,0.6232060897131292,-0.14227953722473843,-0.0749271104977704
83,0.11422334917004634,0.35162682748624774,-0.5261982566606387,-0.42739845119387543,-0.1689740890497819,-0.04229913364138012,-0.31399450204102625,0.3063663274016588,0.2881717006230067,0.0817235444079023,0.0674038011456814
84,0.5597945435083682,0.31197003790806876,-0.38554569210475353,-0.7754638847095995,-0.3012663476734643,-0.030766139865150227,-0.32504442013623686,0.4226490951593794,0.38872393847764397,0.05440561023252262,-0.15673537268729623
85,0.5883533986128373,0.17847542505657177,-0.41929988351961656,-0.46355439020968514,-0.33461520049218396,0.06494249463273867,-0.3227329653042091,0.07970189078532963,0.01101896469235961,-0.18118810947855216,-0.08944427765540208
86,0.2101548699844256,-0.14204317908710995,-0.44611507328317324,-0.20857747580516325,-0.33728243769446975,0.11150041603167293,-0.2880214772343919,-0.44115965625702724,0.2881672397971348,-0.21368496157721079,0.002588309817758261
87,-0.5067810184343182,-0.12791212989400455,0.14948456065631946,0.6996886782489782,-0.29721901674435713,-0.09896371734663015,-0.06438922591869048,-0.15514766207688038,0.0954899066549787,-0.3738333483320627,-0.13105357728760839
88,0.01932063175087173,0.07418501593255944,0.2756889055017201,0.7426526535507703,-0.03996960634025176,0.13454038623029413,-0.13684925781319934,-0.3799259981771305,0.16187375817528743,-0.5865333059954625,-0.06276873531467288
89,0.04068676892386569,0.18607187817792747,0.0338273585199801,0.7901062971202508,-0.022081905838282734,-0.02698874849366733,-0.23970614024886525,-0.16502900718366353,0.4097527430408783,-0.3754240873773965,-0.19675151509063082
90,0.4324087925854177,-0.11919131507855188,-0.16692425236553593,0.88081241248117,0.13980013250316764,0.12252781757274597,0.17626080172914882,-0.483751230834369,-0.0366686192957523,-0.2987507718688515,0.21146346449848066
91,0.05411978430282993,0.27273991688571747,-0.3639049734330535,0.7407228561482314,0.3543921647363075,0.09946245404564602,0.036004267050523175,-0.17254628428179658,-0.14318208064890883,0.2478854240385467,0.0855843004139114
92,0.7105996587519611,-0.0838546355836997,-0.5506287481811762,0.7491091679050866,0.2004188425154817,-0.0340112893579327,0.10043342272858882,0.27477775587105924,0.29990684754091124,0.04728257051394369,0.060641766495094146
93,-0.3751048644577004,-0.018250621254181233,-0.4364960668744513,0.6346736836027126,0.3325827105650146,0.0769011978485506,-0.009854691766294478,-0.1656203284778146,0.28040631724510073,0.0880220167348184,0.06395832173727284
94,-0.013024656980999694,-0.044750594816087896,-0.1891540497963189,0.01498070778388677,0.3941938621536386,-0.0025608982921129612,-0.2922747890148296,-0.06862062156412835,0.40667021082302535,0.3165676674361169,0.12839801296396075
95,0.7542371559847394,-0.08873176580048242,-0.11191752720232295,-0.699760949812095,0.3047121050235713,-0.0013075882032402841,-0.11474131769470367,-0.046048845630366264,-0.12131790996706913,0.23499697782996712,-0.0068601343425262196
96,0.6192929642999819,-0.30562904705336835,-0.16813814785167264,-0.8278982695830317,0.3786162178671486,0.2550432115291562,-0.0006877465772283653,0.04345502740003675,0.051314516090780055,0.014433422491494072,-0.1488977772405824
97,-0.03814710579860997,-0.17477913574965193,-0.009252604868018169,-0.7662986965666081,0.13779679080684926,0.3045431417429053,0.06073485206219127,-0.04142223093136288,-0.2002499469962566,0.16724670435584826,0.20065966114369044
98,0.3221759361556615,-0.44717414211459294,-0.005491170780109134,-0.7401407563546284,-0.006709627014955574,0.26418847322154304,0.06338974555801899,-0.42427600852089264,-0.09566309797250455,-0.09594166390146283,0.1810471037303491
99,-0.41428188609210964,-0.11718040122404391,-0.09227923178940502,-0.883187871319739,-0.08832925916596178,0.38976530080794225,-0.08434377331858216,-0.10619402052803592,0.3827900374954881,-0.009447517518629725,-0.07538298533749438
100,0.5960202015905828,-0.10690239729925646,-0.04562309191997352,-0.8228883252837779,-0.010931531683673834,0.000737846205822526,0.08848035599415664,-0.25317323815747983,0.2650588015551321,-0.03070516558142969,0.13027139708338115
101,0.8829597082112239,-0.09379390605508137,-0.2543311048802965,-0.8283664042570833,-0.002129305153391381,0.16615980967719104,0.3257964687134526,-0.33034962607414803,0.3223723248043395,-0.11028266508814825,0.12289512616879214
102,-0.7993204788592118,-0.027286460924512354,-0.2733193988029441,-0.6363834934733067,-0.01294727875588482,0.13423406417552258,0.34759047402759724,-0.5797007638055514,-0.39221676656611515,0.18583105094968283,0.11854102081040788
103,-0.7993204788592118,0.24759067540512392,-0.10584257022549932,-0.6504528145988032,0.18420973710608746,-0.22810440501516788,0.19371701153255888,-0.2164023841286174,-0.39305085654012634,-0.01505295269905721,0.1727299617320091
104,-0.7993204788592118,-0.0001651646599348383,-0.23398329001400409,-0.9384000929923921,0.22158954367343942,-0.11294810916412834,0.4134318474303352,-0.03243124802463915,-0.6596917552130713,-0.04424703216077144,0.34522756656001263
105,0.3318286472105245,-0.04601146219229803,-0.14564329560728484,-0.27160406722854846,-0.07453100865780675,-0.5108064395786279,0.40796846348491944,0.16744645711589384,-0.236274514338807,-0.13487225631238853,0.17729463628400913
106,-0.7641788493942073,-0.3918535111817204,-0.12838558197506497,-0.500742070794709,0.2989144707459448,-0.14776178022415842,0.44312029237671896,-0.02182930684458724,-0.1532228902421832,0.36472938227730467,0.29132871275191535
107,0.15536940620596013,-0.5899930142655999,0.08371056725581268,-0.04366654753392095,0.23415795731119712,-0.13834584088186078,-0.3263087118119333,0.1513575358244637,0.04406569275215619,-0.0571302801656582,0.4509938762510023
108,0.15536940620596013,-0.5230144279333212,0.32422080350517174,0.24967731910273527,0.06991584520804528,0.2550797537945432,0.012746522467166788,-0.23220077581990042,-0.34105377215551785,-0.32188725093978304,0.07953429108178414
109,-0.6560244446691628,-0.16490884425413238,0.10665892980863365,0.2856963430033743,-0.13499343038014322,-0.4110200330976591,-0.09048888282129174,-0.15839842403005167,-0.5635260365300235,0.10705860115328852,0.20601352101106551
110,0.13612547745257375,-0.14684083405648984,0.3641738143806005,0.5433999006011744,-0.356746849150569,0.11127814793117302,-0.04247007821903914,-0.16773638807536606,-0.26315788533609363,0.07282587535204599,0.21689043497333793
111,-0.20575081955728655,-0.10219234672662234,0.2574075287831141,0.8203780142753929,-0.26654763957403843,0.20147950742255777,0.275497108930437,-0.09053003121329883,-0.1150086714850013,-0.10418706517034348,-0.030133387476043355
112,0.7010828808631139,0.01864885740728779,-0.2013707359534605,0.7836129137326003,-0.1682294693661841,-0.00767416811002633,0.15936163850806223,-0.03372161731484992,-0.11583295749245472,-0.13273828162573612,-0.07760086435166733
113,0.49060649723868577,-0.15386054745983924,-0.1473931358554074,0.768844204491913,-0.015674882951513872,0.05564447418337953,0.0331103997988178,-0.42459947518199226,0.0616637099825709,-0.38010016609362457,0.05833959737790645
114,0.07528067892213003,-0.1274018351301485,-0.05901250745468743,0.7912087364705067,0.050008578186103464,-0.04193547753938644,-0.21195011753879284,-0.24264818615463538,0.05280183418030144,-0.1535843767305445,0.019320887558364308
115,0.06060688225647697,-0.07208999726234136,-0.1019749775225571,0.8752657160883998,0.0396283890127912,-0.09159117842278314,-0.178501587948834,-0.14440173451063945,0.23714985236489852,-0.26607680641368203,-0.11834481564967275
116,-0.1398858947247866,0.05096952843517594,0.3559981132532797,0.8078440718707374,0.037225081238700414,-0.13038178670903627,-0.20450680558789186,-0.44112288808795164,0.4947313369011973,-0.4281333113183841,-0.0948207764079891
117,-0.5432046702363741,0.16037258960615788,0.12394483555789615,0.3853955399135216,-0.5529835696881972,-0.44759842269517863,0.0299191437963994,-0.19242861484545556,0.47457720860827535,-0.28110118079939245,0.04219120198724276
118,-0.5693705120047537,-0.21642648672160458,-0.18549904851012722,0.6873109725241726,-0.3591693526846695,-0.2837185478083838,-0.3375265259875767,-0.47891612811288337,0.21773064180100438,0.14501199684623256,0.33098165387358963
119,-0.5693705120047537,-0.19479125583094875,-0.028203810279719355,0.338423928596276,-0.2933870163436498,-0.3991697504524873,-0.22850055871956607,-0.39797672622481395,0.3571262778434629,0.1501529049320091,0.3636526565787474
120,-0.4092275983201758,0.018803316297242884,-0.37368168653306516,0.3477606766767329,-0.1694178039031411,-0.2735312023864664,0.2319133479133103,-0.3358319517413705,0.5727936542037123,0.31753780003331794,0.292120604436631
121,0.6897894783387128,-0.04303883988867882,-0.29373320267745806,0.25293655738199955,-0.4177992269277623,-0.11076246382477363,-0.20821880313645755,0.17550675887729603,0.13332000387148008,0.3760277315854055,-0.23585117508664474
122,0.11770003151210467,-0.08316235466471432,0.04576758387558491,0.3509866085922827,-0.4038852118868482,0.06462777821467172,-0.11705868232001251,0.1486701282464209,0.5396974076911568,0.5238403984167799,-0.1076461003765299
123,0.24473457883556637,0.1488981439115776,0.23405382303745875,0.49349764496183673,-0.5837494701337379,0.19575569988144834,-0.36992970295220984,0.17718636015903075,0.27832601548849306,0.5443383265072748,-0.16238387097487791
124,-0.1648829626508715,-0.1953341859509311,-0.13561555097243866,-0.3245151661457151,-0.4959320928972179,0.12458075982970716,-0.19048212423334962,-0.0012555237280068576,0.5338162804917401,0.010747790955500783,0.18610951972094097
125,-0.1648829626508715,0.07208057651002969,-0.09841219168859155,-0.660791335036607,-0.2462218033281887,0.09033501141655909,-0.373285597155375,0.23528799946859352,0.3138679166897539,-0.033450902992446296,0.060033438164427154
126,-0.276495033429931,-0.08459274448000129,0.06419852489944261,-0.7728658866270528,-0.3492725478202409,-0.08495854861424577,-0.22180192485489147,0.027811755326656265,0.4401823114983044,0.21733733325370067,-0.1773985960990582
127,0.2663871983866025,-0.204677640731579,0.03610931718066181,-0.476791137689509,0.10610278801524028,0.021272931389047803,-0.36118318308878183,-0.08925920429925006,0.08185108105858548,-0.11235717213592497,-0.18641930633965959
128,-0.29211609959519713,0.19489622519119681,0.082384723045852,-0.5149116539493658,0.1516216011939126,-0.034430634126879016,-0.3400040282426719,-0.10558691200142271,-0.38295050211163106,0.00424325404956466,-0.4248291075106825
129,0.1600341129514441,-0.1616096746715088,-0.07136594182324055,-0.5622647722466279,0.384904264649932,0.0531238761144731,-0.33736225787026963,-0.5324261536650016,-0.05189244064566633,0.15412992387989044,-0.12598520501549743
