,abs_amplitude,amplitude_squared,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11
12,0.6774001732066157,0.45887099466035297,0.09731844319333982,0.13418822900539054,0.1335432659814684,0.07189911486882135,0.039620144485739084,0.23625415123617238,0.12109139486170602,0.06335744982937831,0.09991696268932232,0.30835086334453715,0.15690670510073243,0.12012387205748534,0.12345951365945036,0.2871610619679605,0.14413917234819154,0.2549264105840828,0.04868491734484113,0.15677225868329503,0.1021432298130633,0.06112685902059272,0.05912398628688655,0.15930290243934808,0.06749573164874688
13,0.6774001732066157,0.45887099466035297,0.09731844319333982,0.13418822900539054,0.1335432659814684,0.07189911486882135,0.039620144485739084,0.23625415123617238,0.12109139486170602,0.06335744982937831,0.09991696268932232,0.30835086334453715,0.15690670510073243,0.12012387205748534,0.12345951365945036,0.2871610619679605,0.14413917234819154,0.2549264105840828,0.04868491734484113,0.15677225868329503,0.1021432298130633,0.06112685902059272,0.05912398628688655,0.15930290243934808,0.06749573164874688
14,0.6774001732066157,0.45887099466035297,0.07111900474351057,0.11108590370175074,0.09504268658989237,0.07049890634958765,0.021555067785762803,0.22205185039264694,0.11323412387586826,0.055058582780181914,0.13998477663835396,0.32242230788991494,0.1347486939185459,0.09615481404780438,0.13015497961031436,0.3205347588110961,0.12515586393620998,0.2881527221980791,0.08161710043605497,0.19135221147032525,0.07741285931138575,0.08411194608271683,0.048648409810713236,0.10514760643082788,0.0754930111846821
15,0.8048155745501595,0.6477281090385033,0.040714690585131344,0.12907434579606797,0.07362548528898831,0.04471391116041548,0.05188749403051503,0.25145493097599764,0.07394236175195305,0.11926219357421745,0.13037991865926904,0.38499948261118744,0.09917434187988108,0.09481932454177515,0.15959521728296003,0.2965888789915599,0.15136862536289925,0.2919141436964688,0.13465279653290924,0.12222944379992058,0.07536478659501956,0.08392326733324308,0.07415287371201736,0.06540751108472924,0.030402568927133677
16,0.6830758340257274,0.46659259502994305,0.03257397871974432,0.09691174557658377,0.055140428146387845,0.026321598479295355,0.06801934145341465,0.18852450157752879,0.10647209123245321,0.12394120130755285,0.1037061025716812,0.3374800709462598,0.11628800947646677,0.023598497833483466,0.115188003934373,0.21319960730130333,0.23344325660526857,0.23861246481170997,0.18465750721747584,0.040573534247221314,0.14382354170266226,0.1431930079806492,0.06270052672234339,0.024431947203622306,0.11897604958040389
17,0.8603821502608375,0.7402574444874624,0.1261935553775349,0.11145252068271456,0.0868062790105763,0.05165917880098782,0.10151003162184408,0.06400003106579305,0.09189504271196333,0.16589113213240553,0.08163433219612314,0.3384018989751796,0.1285886164683737,0.056348449397379936,0.2006655575132733,0.1301242444762888,0.21089149268757046,0.2432989197003519,0.10206834860373407,0.04553115434239767,0.10686262286239182,0.09372602691819037,0.05217760281162769,0.05262152719378925,0.08606972177607557
18,0.8272257409286536,0.68430242645496,0.08956812931363758,0.0482619461538121,0.08874654099572614,0.05397060472302762,0.05106772247426919,0.08651456698646132,0.15938872458840508,0.1751476012513595,0.05177153057695907,0.3065894148361668,0.03513578894334838,0.07755438287177722,0.27875416181560275,0.12055531279123426,0.2131404556355045,0.2711048263642642,0.06564768945745911,0.012839738561563598,0.12174333969371405,0.09780975860606285,0.02146102636879262,0.03920483963467598,0.05419705382576068
19,0.8511680783796475,0.7244870976525017,0.07453118577878975,0.05131357476614599,0.08968828159222951,0.0552676330830681,0.06068815996740344,0.12324547371604017,0.15354106748583954,0.17240316655829985,0.04557487389581848,0.34097036539503084,0.046273674050057056,0.07572953746119634,0.2686972793755984,0.1582645104424764,0.21514902061547328,0.2291730278701559,0.09044195947382117,0.07950369747930626,0.1621278646927145,0.1137110309705319,0.04770233892617559,0.022373996549784534,0.058828764571030305
20,0.9386086033585713,0.8809861102987279,0.06843271174277019,0.09608337941099773,0.09261104474680042,0.05339692244362937,0.09943101734355096,0.11907983531271331,0.1284944379678613,0.11527926924828644,0.04829950343801129,0.3626480774164075,0.03942024001120336,0.029093449627531597,0.3212542433471156,0.169807245438711,0.24197952545434553,0.24884180501493924,0.03839053952079401,0.13760118071615995,0.19743943196593677,0.03919676823378934,0.06890576312620791,0.018822037300713815,0.05359052416099487
21,0.8566433586685378,0.7338378439509131,0.025390310667844793,0.0531223296170297,0.05894591097900026,0.0882694106226379,0.0762420652788206,0.05995203491054087,0.13771021237986797,0.1236150723103704,0.03980161520524781,0.4101679164758552,0.08417540038995426,0.04428761991605911,0.29993870541713047,0.11146710803378701,0.2508874095175778,0.20418612745959014,0.12660001733870688,0.1053747630141011,0.2525099935515983,0.09842114978935773,0.09245512348315309,0.030000042132350503,0.02636474977558556
22,0.4537139288189859,0.2058563292043598,0.01576658897699503,0.06130370014731601,0.041525140588490335,0.05671532952702142,0.07380203943510738,0.06866918108555323,0.08942675727350617,0.1230639404764094,0.04567593081421597,0.3996621890943131,0.1329777375594268,0.046247853769053854,0.2333653744222176,0.16693474412279827,0.21070396388515159,0.21787444171440745,0.12126920933578865,0.10890641955226006,0.2167407177893867,0.11235929602588707,0.07077503828742604,0.07389424257334129,0.054517638521435596
23,0.8111240521002753,0.6579222278955701,0.048112559798718146,0.08933082543201852,0.07102327724300929,0.09678970327261686,0.11457680461511234,0.09020706638901053,0.06742890155543975,0.1657033371347275,0.07716281970320912,0.3606567065232618,0.14386666689813685,0.06705983916547657,0.22087491082057262,0.1975712955167572,0.17722196031511955,0.22643279273345432,0.1326594999983341,0.10646730963722549,0.18393754360982234,0.14004818423702325,0.09874723824264242,0.12418511474543834,0.03012703899757328
24,0.8111240521002753,0.6579222278955701,0.03475166094044031,0.0846209003068839,0.06640226610157633,0.04394907164109916,0.13528552301499905,0.07272223828438086,0.08578907054224286,0.146612413907953,0.07014135136792767,0.34291017275707036,0.1231706367454411,0.07172044949545905,0.19483557333444892,0.19905365437304817,0.1995168667886515,0.16982756383180242,0.1339284051631002,0.08493566837709753,0.1596546720843669,0.1723980513358898,0.11727698560789723,0.10538285527512103,0.016583262902863244
25,0.8111240521002753,0.6579222278955701,0.03475166094044031,0.0846209003068839,0.06640226610157633,0.04394907164109916,0.13528552301499905,0.07272223828438086,0.08578907054224286,0.146612413907953,0.07014135136792767,0.34291017275707036,0.1231706367454411,0.07172044949545905,0.19483557333444892,0.19905365437304817,0.1995168667886515,0.16982756383180242,0.1339284051631002,0.08493566837709753,0.1596546720843669,0.1723980513358898,0.11727698560789723,0.10538285527512103,0.016583262902863244
26,0.8111240521002753,0.6579222278955701,0.05074863330388741,0.08696160094059303,0.07524248214494623,0.041897268776635785,0.13292095476353288,0.06216095516436384,0.06724630753964912,0.13659528038992108,0.05877906619855538,0.3433284030222912,0.14609160718773537,0.09528741948419929,0.19187456996922886,0.2252373492880268,0.2255180248856384,0.16556181340757792,0.1561057673952773,0.08744811077326194,0.1821273683926291,0.16863140864453705,0.11317094050945409,0.0849824991055685,0.03749719563917201
27,0.8742568031088609,0.7643249577821256,0.07251382163374526,0.023974359633917683,0.05369250491488046,0.05942467886062207,0.13035717617394416,0.12558263507382036,0.058260560755015574,0.09465498406448358,0.0475526583188622,0.35704289699108677,0.1314196036384307,0.08521816319456124,0.2654379516073258,0.22475662996558365,0.24218750584739948,0.12090078721810546,0.12014937089983432,0.10468221655076003,0.1420745790847039,0.11531282447989538,0.09983939469606447,0.07386480304908709,0.06584346072384385
28,0.8032736277605503,0.6452485210555952,0.04174365019743524,0.026863621436737435,0.07609178653493352,0.08809838404867416,0.13106468967732443,0.08829722895237045,0.12037419113579502,0.049128500656766876,0.04464172369860219,0.30739063237036224,0.13819239606269434,0.0750781424164162,0.29856995238721545,0.26809769582772036,0.17167213583829163,0.10140996714437231,0.1335858500035707,0.0870241928170058,0.17272931052264054,0.05558715085758208,0.10831680286923422,0.04075323873784382,0.03595413826774719
29,0.9116756738937375,0.8311525343696003,0.07189829822051574,0.013842994569236499,0.028305925647218375,0.12673724691980426,0.1144577945562494,0.07382296861518121,0.0902594031011332,0.05623770751871065,0.03647823228538651,0.32376819741635693,0.16328095629335854,0.11048849249421133,0.295257636724236,0.2917443454157233,0.18114722834549574,0.07520367005476884,0.14066260841271522,0.1076562794351898,0.1860160218406144,0.0619274970326939,0.1401342910729933,0.04405477530183722,0.04063769376997639
30,0.7979705183841853,0.6367569482103255,0.06389156590103118,0.02837378099684365,0.04875816563875605,0.16406395087288156,0.03103922108353715,0.04980331754529096,0.1251455875484733,0.09160330696096294,0.061987805312406,0.3968185890665796,0.18703500477202872,0.09840387082849641,0.3040263203846942,0.2829940343806629,0.14898843436774376,0.0540628679147222,0.11378818630999761,0.11155612150445715,0.18039909839010343,0.08424677319106591,0.11673279864518633,0.05650976974334745,0.10616493384989939
31,0.9027884468802789,0.8150269798205062,0.044824480757940786,0.07291446770453903,0.06388522642569346,0.10449227041867108,0.044142409407970734,0.06990450915965038,0.1664717772057902,0.09088001439371603,0.06691608269291215,0.4192225575605139,0.1743407492413475,0.1034911312128875,0.36698903609095135,0.31809838306068594,0.1917563874920925,0.0934462050017158,0.1661924530031404,0.09868602101812603,0.13985170636900982,0.06974636544225256,0.07718620078861677,0.13333988572097802,0.05389239265768091
32,0.7165622778564003,0.513461498046753,0.058151868635866515,0.05893032724467044,0.10967799113636544,0.09618948550485729,0.027255806804699755,0.07756426176765098,0.11890796780945918,0.0787568979012748,0.04758051649625067,0.4085428807953548,0.19614715501127103,0.052440990016299795,0.37056262278473034,0.3507770489260236,0.23178250951146986,0.05433124380232826,0.23965110876659468,0.1341424528159695,0.11093607739330795,0.11158515216836369,0.0753087257245894,0.0992786735313141,0.01413630275825757
33,0.7165622778564003,0.513461498046753,0.06144655606901798,0.05034565308680324,0.10125671071054654,0.08974479676230468,0.01925861998689782,0.0377565506475472,0.09977344640353653,0.06454503390535075,0.06787787561494171,0.4282577892330153,0.2129910237159023,0.05235603457735932,0.36587992491094634,0.36846669969391344,0.2346349868038712,0.07134260454095906,0.22907392783606392,0.1292784602474686,0.10054719599144103,0.07969666975203654,0.07262650452810632,0.06591144595303701,0.027926273089745997
34,0.7165622778564003,0.513461498046753,0.06144655606901798,0.05034565308680324,0.10125671071054654,0.08974479676230468,0.01925861998689782,0.0377565506475472,0.09977344640353653,0.06454503390535075,0.06787787561494171,0.4282577892330153,0.2129910237159023,0.05235603457735932,0.36587992491094634,0.36846669969391344,0.2346349868038712,0.07134260454095906,0.22907392783606392,0.1292784602474686,0.10054719599144103,0.07969666975203654,0.07262650452810632,0.06591144595303701,0.027926273089745997
35,0.7165622778564003,0.513461498046753,0.06144655606901798,0.05034565308680324,0.10125671071054654,0.08974479676230468,0.01925861998689782,0.0377565506475472,0.09977344640353653,0.06454503390535075,0.06787787561494171,0.4282577892330153,0.2129910237159023,0.05235603457735932,0.36587992491094634,0.36846669969391344,0.2346349868038712,0.07134260454095906,0.22907392783606392,0.1292784602474686,0.10054719599144103,0.07969666975203654,0.07262650452810632,0.06591144595303701,0.027926273089745997
36,0.852253321543973,0.7263357240827347,0.055133169122679786,0.09009904002530596,0.09067821544781403,0.0898290686698361,0.11173832733199857,0.07293326544841705,0.10705682747091262,0.09252237756546346,0.049263332748995414,0.39585543686078206,0.2659376415803435,0.13186286103887482,0.365971968228505,0.38848491151289355,0.17948500990321054,0.07103889608084897,0.23736223193880482,0.1061493733174375,0.07513945471812553,0.09228516232680124,0.09640013857999445,0.0743106416019827,0.03084721283382449
37,0.7090447551876746,0.5027444648591495,0.05055397189525107,0.08183489231059177,0.06729978531608256,0.12967173145436148,0.059742399977031034,0.07403872271652513,0.12873271618787685,0.08724329032175687,0.0516950628407639,0.4096758468163339,0.2909200288337167,0.15270761609423902,0.36914067263326844,0.3106641696896491,0.23476544296161114,0.052790815188718775,0.24574620924147922,0.09653179344844295,0.09360156423705325,0.08448149496907482,0.08656383571485406,0.05382576007882617,0.03260328091956312
38,0.7178357205768716,0.5152881217361165,0.08258329064816831,0.0624003179937396,0.09894822691212078,0.13282349516776976,0.03939539175867977,0.09358085568326752,0.12927661419839645,0.15450977007761033,0.014314099832358849,0.3965339890674146,0.32309550688038413,0.113414787637998,0.29384382771345047,0.3072452648615836,0.21233171659362077,0.09598861969339327,0.2039769549136479,0.15026761216901585,0.13848313450139926,0.07400989623555161,0.08575082025579991,0.09044273061665303,0.07382746776431502
39,0.8314109476589933,0.6912441638872252,0.044281968482737986,0.08116043135404671,0.09160256017453536,0.1426545727909822,0.024916567150514116,0.08747056799766227,0.13173019306745828,0.1289429124621652,0.0062606215394837555,0.4078919294133536,0.3215029437071253,0.10520674915373035,0.31496574212729006,0.29507433352817153,0.21654578598947608,0.1256679141163392,0.17747771929479406,0.13759262579728387,0.14385981096213332,0.09889454593946764,0.07821271202002962,0.06604533420019787,0.07841525365079798
40,0.6549170036169562,0.42891628162661216,0.020519553319545546,0.06787266432354751,0.1008489175295652,0.17585404411248723,0.016640776962650893,0.06205977957441738,0.1260682624254243,0.13707584161850048,0.039602199741825064,0.3835708827549721,0.31776046032691524,0.12348796625175883,0.3100171221714961,0.31190782574772913,0.22187704109321718,0.14000866032911738,0.2070889799960383,0.11945359539991525,0.13813826871942894,0.0779198183768632,0.055102553784007836,0.04847405291756021,0.08603514071273753
41,0.6393470305063291,0.40876462541726094,0.037226768767265064,0.06438253948569171,0.07087188131867235,0.13974638282998408,0.07934175447341851,0.052597588776374535,0.14962964823093744,0.06936206200378829,0.056428186610839794,0.3887802769167006,0.3284425591778847,0.12132577606627971,0.31997488093862225,0.24474989661186122,0.2084412451701186,0.1295502761282247,0.12097040959672915,0.14273645103217547,0.08615985855601746,0.024415078635674246,0.017430344276631024,0.05852674292997864,0.10111010267512009
42,0.5139148537233449,0.26410847687748695,0.021474101712751173,0.08425651563963069,0.05336041063890011,0.12337216534361123,0.08892560026993958,0.06421437346596817,0.15543655871934398,0.08845180216492243,0.0619943539030887,0.3984208876005155,0.3278232286266273,0.0826023123787049,0.3318213964185669,0.2567066593810787,0.24406356107309482,0.10806677457819984,0.12862598076178497,0.13447016348438037,0.09738575836177693,0.025335976545318818,0.03327580450376156,0.02658123646734663,0.07482817868697385
43,0.8343485779757901,0.6961375495702231,0.018530747097468523,0.1031269629586402,0.08247314373266097,0.11781754220136686,0.0699529119626956,0.0736027494577339,0.1652841514922003,0.09790665278265347,0.1147533342005231,0.42206663064482575,0.31775563931781214,0.109115532628769,0.3000867163177887,0.277407364367864,0.21906393369952895,0.15269988504973134,0.1611911641694022,0.13013844119151405,0.05370285308759038,0.017005913569651174,0.02484823378832666,0.0613933406159512,0.06366096015823759
44,0.6951879122056331,0.48328623327682707,0.015118661052421078,0.13232524085008246,0.07154134845780852,0.13740435000989656,0.04868919163360026,0.10689315942783185,0.15850739936887448,0.07921442727757348,0.10037889104839832,0.4068951261125977,0.33757566387037025,0.07676505389195987,0.30897522174601705,0.28380261239144566,0.2594858592467668,0.13887134330609913,0.16831109192415566,0.13381550972937065,0.05660351808489683,0.010693289859616099,0.042167020834815425,0.04723123094585698,0.08576303245930092
45,0.8140682619519738,0.6627071351175075,0.02114406063599466,0.09247740713251147,0.10289510468255492,0.15207680332649903,0.036557701058299454,0.14828780205008127,0.18869458137294445,0.08941613469137225,0.14466570236603926,0.34172667576310356,0.27721024803950317,0.097703930799438,0.316698534541896,0.23859579000759562,0.26387282246603677,0.11302823811219573,0.18812884412342087,0.16722151195514467,0.03052893592544114,0.04530937537713256,0.03514513394534175,0.04701709373898802,0.12198832744068573
46,0.8140682619519738,0.6627071351175075,0.02114406063599466,0.09247740713251147,0.10289510468255492,0.15207680332649903,0.036557701058299454,0.14828780205008127,0.18869458137294445,0.08941613469137225,0.14466570236603926,0.34172667576310356,0.27721024803950317,0.097703930799438,0.316698534541896,0.23859579000759562,0.26387282246603677,0.11302823811219573,0.18812884412342087,0.16722151195514467,0.03052893592544114,0.04530937537713256,0.03514513394534175,0.04701709373898802,0.12198832744068573
47,0.8140682619519738,0.6627071351175075,0.03364175055501806,0.09913660727745335,0.11676224915099072,0.13535387049056624,0.0321107427680162,0.13688015928194236,0.1601439498046887,0.10054736153395098,0.15206088323514483,0.35252567035238014,0.296670335903354,0.09588044748457207,0.33068400042690443,0.1965136176315914,0.2944430623183452,0.11568254010548129,0.16979102002811333,0.15939278796530323,0.031299048531212785,0.03889581135461231,0.03136493607847957,0.05954883741663456,0.10928529130503192
48,0.6376495219534017,0.4065969128474018,0.04205802365450843,0.11794107440324729,0.129164516920796,0.170718627309304,0.04458179812751555,0.12627939139236485,0.19308862300558347,0.1698688487678882,0.185282216071267,0.34341669511626705,0.3011693860033767,0.10876626520800987,0.27236334600128453,0.21615908198645029,0.3009609448680729,0.12631710698790471,0.14819651183531177,0.079316556369836,0.015597962266880176,0.053392316680674914,0.04013287350216891,0.06627752209442274,0.11653612098773991
49,0.8533318625185231,0.7281752675893316,0.047037438069571696,0.10077693426801479,0.11077672183611428,0.1781377726309388,0.042383713618943865,0.11108905004045871,0.18708108469028825,0.14725345087258307,0.20244648702488263,0.3307396718950589,0.2852271870188456,0.11300199234257671,0.3189861405217625,0.20303197094634595,0.3010784085373508,0.11076168291108054,0.14416918032659237,0.07544541121511361,0.021266250174435706,0.04760105943786599,0.029848729292516675,0.08881038471570805,0.11265157459835318
50,0.8533318625185231,0.7281752675893316,0.03175903507257347,0.09991722632200682,0.11482215161066951,0.2182721494780069,0.028820999849962163,0.13517774323852877,0.17588933382402638,0.11605960833770392,0.2302691883258777,0.32367165312199453,0.26619639769618075,0.11157144990017692,0.32782300508890705,0.19955597720902304,0.2963160901686824,0.1260313223175639,0.11950143457978567,0.07858353260565897,0.022102903882425612,0.07155022503741852,0.044927847503645923,0.08035945111169368,0.10615752080236132
51,0.8533318625185231,0.7281752675893316,0.03175903507257347,0.09991722632200682,0.11482215161066951,0.2182721494780069,0.028820999849962163,0.13517774323852877,0.17588933382402638,0.11605960833770392,0.2302691883258777,0.32367165312199453,0.26619639769618075,0.11157144990017692,0.32782300508890705,0.19955597720902304,0.2963160901686824,0.1260313223175639,0.11950143457978567,0.07858353260565897,0.022102903882425612,0.07155022503741852,0.044927847503645923,0.08035945111169368,0.10615752080236132
52,0.8533318625185231,0.7281752675893316,0.03175903507257347,0.09991722632200682,0.11482215161066951,0.2182721494780069,0.028820999849962163,0.13517774323852877,0.17588933382402638,0.11605960833770392,0.2302691883258777,0.32367165312199453,0.26619639769618075,0.11157144990017692,0.32782300508890705,0.19955597720902304,0.2963160901686824,0.1260313223175639,0.11950143457978567,0.07858353260565897,0.022102903882425612,0.07155022503741852,0.044927847503645923,0.08035945111169368,0.10615752080236132
53,0.8210064080978383,0.6740515221377142,0.03229465737295402,0.08877736161846327,0.13774142255393407,0.20257796044630755,0.04410977732558341,0.12062963714980464,0.16914896632592097,0.07952169505823578,0.2264626969024674,0.31590977157596434,0.2544305826333802,0.13566081036544425,0.33732392753767815,0.20212702940360824,0.3000577370213111,0.11511713349779981,0.11717521238401594,0.0616719060629502,0.05148767528209725,0.06375416577617078,0.04910792271371015,0.07555789604355265,0.11368550706598639
54,0.9210014685071518,0.8482437049923301,0.05724100366032205,0.08761812083309048,0.17720589287446917,0.25529309181587656,0.08057584168118986,0.1675502117089404,0.13891815874190733,0.12536870157873786,0.2171199105012042,0.3070960010287595,0.23468539107109387,0.14086157447944533,0.3607067949369965,0.1885491274726014,0.3007612727794657,0.11726274259651626,0.13303766236384962,0.09208038938623424,0.013475991723014582,0.09061038141832603,0.018074848714111795,0.06847102187190783,0.07187411737761042
55,0.6912393910418599,0.4778118957279214,0.07985841834756391,0.09233301903962508,0.1958058638961463,0.20523513897420467,0.0829880161099421,0.1350937198591433,0.12675230256405465,0.09083813409184155,0.20357153085831595,0.275170708250403,0.21011500945941622,0.18203748039635617,0.3505944777404887,0.1633503193853468,0.3051108568523946,0.0856069829591854,0.14553083770674483,0.14825489832390432,0.03958642981015656,0.13408628045906415,0.02646882259140272,0.057933870752169096,0.05707019784936396
56,0.6708135482946,0.4499908165755917,0.08411514201263359,0.10759158147578257,0.1639772037529125,0.1930853691558239,0.11624232174516602,0.13040831623610552,0.08647384347399485,0.08464740030972112,0.21894197289308054,0.2967321360322365,0.19322554800858605,0.16750422576534857,0.2927167926873358,0.16265693503905135,0.3089838945309985,0.05974322316039213,0.19086628646645815,0.18734502811585155,0.046443255646431744,0.11916432134934811,0.07244533017902342,0.05700926194095695,0.043824844413103255
57,0.9180563443082967,0.8428274513247139,0.09674652902467128,0.11443279109264205,0.15888854562013222,0.19865494112479268,0.08934191564578337,0.13145470921991262,0.06831908078550632,0.09344152077973027,0.17998515574508997,0.31194811983971105,0.16844875248277807,0.14446437804840936,0.3028791283323083,0.16592077603708208,0.26763996941284385,0.030443292199595566,0.16990179323819063,0.1795070081378491,0.04772975740649734,0.0906968620934391,0.08481583747346369,0.06601849689895394,0.025124952368848482
58,0.8786390339207666,0.772006551929218,0.09255217672096208,0.16032051493240546,0.11642234772388577,0.1712643568085635,0.08914147614445322,0.08939492553246849,0.08175522970098185,0.10973504981254392,0.11194541874407868,0.2892897432319783,0.18672176932329085,0.07219758855540646,0.33703395303374806,0.16089207155105112,0.2148165762070089,0.030471221912169038,0.049482490797244934,0.16107760049564968,0.07723953561658696,0.11841703675437455,0.058972203306253856,0.029099040072979577,0.0563863580441577
59,0.76906363761711,0.5914588787048616,0.12735060304329304,0.15479278865409415,0.10894097159982975,0.17209073478862263,0.11494183396339899,0.11305332327426396,0.11403746529470328,0.1260966771670651,0.10029576406642518,0.2767761946068637,0.17217689305358164,0.09800852819518736,0.3589066171536199,0.15215471064172392,0.18284089869995926,0.04065708961769252,0.061745397852739706,0.1107966193037025,0.05482532196166443,0.07939424410875544,0.060315505021362646,0.05417960802426108,0.06984987865981737
