,ampiltude,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11
0,0.2463471052219776,-0.30025781066696483,-0.026321361912943413,0.03005805991079619,0.11137573089953541,-0.017240799696185517,-0.035656716462312575,0.05059256029081602,0.027621628341981022,0.09689940220648449,-0.20351803390053416,0.028443372219755052,-0.10837560559472699,0.08901378965543597,0.12171714975283873,0.03746809154942288,-0.001595790530246239,0.010792888855302819,-0.005988418831509534,-0.06609302678753248,-0.010931945623906182,0.00816187812483098,-0.08395148816019354,0.05930494348735679,0.006607537916914487,-0.08647760212828937,0.10096111167565043,0.06511189895952693,0.08277525588524524,0.1201290046283587,-0.10328253691687594,-0.04043333995595187,-0.059242545644316524,0.03668464197745952,0.01587112659614775,-0.0022528080134089183,-0.008953605266293397,0.035105138604493914,-0.06649442725532338,0.03400416220447148,0.1332352390068619,-0.0812213806801235,0.002875169524481049,-0.011856526173327152,0.004003786141184179,0.002211054870512312,-0.0021145671260423687
1,0.8419539047068691,-0.25322980667790923,0.029026269365570075,-0.019637259272706778,0.053812474111570155,-0.041956615648125056,0.00100278292714516,0.006108177052563425,-0.07533815790873159,0.1633368373764032,-0.19519670172301234,0.07910995074264249,-0.02809167396398775,0.05532537533654874,0.19057488558610727,-0.04072108482865064,-0.09895659290712475,-0.08286641857663739,-0.03098037532586369,-0.05595980097171867,0.017982642233858398,0.054472862369287056,-0.11251113008773597,0.04326546353977152,-0.019362974700757478,-0.18548525986000747,0.10782731389321204,0.0834508164899374,-0.024847629747654962,0.11495382796509798,-0.06699472339252494,-0.023774186555777108,-0.04954924976756095,0.052097624563443815,0.05687895229426142,-0.0027184715286445033,0.0516593892933575,0.0021782482725434932,-0.13397717934787118,0.03428422046528673,0.1278749430024324,0.029639343627654215,0.01352501323765252,-0.01591120162287019,0.0015812275590319919,0.039716362772094345,-0.019880483886931866
2,0.6083837446870485,-0.20555045803464725,0.018332848207619712,-0.032467113238936494,0.07941078412286853,-0.020834048490624486,0.04838499976560485,0.05048648873008936,-0.05068470762635346,0.18168100109412313,-0.17993824722144441,0.13681640435587722,-0.04298408461226633,0.0801333210171018,0.1726184867221324,-0.014281398349007754,-0.060564906834655305,-0.0616078064011024,-0.019833419073982228,-0.03697129573544185,0.059174644050742985,0.06683908480854067,-0.02742378155822124,0.08056409116858029,-0.039166897056518685,-0.19896901928205374,0.054806995013653284,0.03041963559370235,-0.05109250671718986,0.15529162690844608,-0.021562007575531658,-0.028774614218675353,-0.02663743402854127,0.07661115289218763,0.06981334198520736,-0.03379400459783806,-0.0021032656554852546,-0.04486372758105445,-0.14373185536797628,0.06156221761057408,0.1177427212655664,-0.004746498270400674,0.05029302483648966,-0.021505710738231164,0.01843370012422785,0.06525091796577218,-0.02886612000694005
3,0.8295374114337836,-0.1307437849333627,0.028877151133348933,0.036386225091549984,-0.03491097807127354,-0.01061928416834692,-0.043327710570777514,0.07517895908596717,-0.03206201047083217,0.18432029557128526,-0.11442237934723658,0.1762914926961354,-0.007449736166196458,0.09076300612931018,0.1406976036689881,-0.0065360384345267055,-0.0489336857227592,0.03605501206932401,-0.01648701287788962,-0.030921870878601234,0.08309025993900371,0.06492638309995978,-0.03943294926860802,0.0016503474482541178,-0.0639681487347583,-0.22154405787859,0.05970024208240973,-0.016427735120738637,0.08320323644526119,0.0715398435361276,0.00356632249475116,0.041018819228057016,-0.05846557606787558,0.14323470579091135,0.06974628610419617,-0.04433396074187658,-0.023223925710644824,-0.13664783569654265,-0.14510793898337937,0.021576407275839316,0.10994093871968019,-0.021169139509346784,0.1291688867892385,0.04254432538865749,0.08694052589598993,0.091984121791608,-0.07947471719720893
4,0.708723633303599,-0.13399699073777024,0.026217948703213388,0.07559769109308637,0.010670135529785699,0.017783699002511633,-0.04006428033866247,0.02940611634021719,-0.04930108944367288,0.1820174389543483,-0.1470421415870494,0.14746093798371732,-0.03049242243961416,0.05252596067409923,0.15365104665869772,0.02349359925221005,-0.059094478057882045,0.012497727051733774,-0.03494393741679195,-0.045405027520386484,0.09180165463716111,0.08411724667695036,-0.05742941401052197,-0.01370591459570349,-0.07624849302419848,-0.20871288593596254,0.030202593312250652,-0.006611200230611099,0.08047380747720363,0.04527960557613924,-0.023763579230805302,0.025306915550842593,-0.07805824835648918,0.11634054187963878,0.04881549897923179,-0.08359319690306113,-0.020337906780000838,-0.12437833308055206,-0.16171592269651125,-0.032733736392476065,0.10233427593584514,-0.06581579699754755,0.1359914064636588,0.05514900200874262,0.03789862425855399,0.09440625067383303,-0.11701690028074821
5,0.9489236030259147,-0.12060328875682218,-0.011100045542129155,0.08582564418351132,0.01448866323369349,0.03957983125470964,-0.09075882362082605,-0.01416578027047332,-0.024104353888036906,0.05520873159810334,-0.14238487179870954,0.14909835689914658,-0.05692421228653134,0.06808508676846196,0.19456198967738617,-0.05144646362994882,-0.01952527327719944,0.014191708069593191,0.008642020779204122,0.010437914245832212,0.08786878015305062,0.08453606086392351,-0.07089749714550757,0.022992982272876668,-0.10827458893305071,-0.17222314040043515,0.05661176454895529,0.04953447771583089,0.016476801291546134,-0.00014173428412552272,0.019536220765023378,0.0293327608149699,-0.07387388536836213,0.13471510914369186,0.010105055843898945,-0.05987737787784612,-0.006337239077755116,-0.13091909085240744,-0.14003128355668853,-0.06987436795024758,0.09687690036250828,-0.10044937174946318,0.06090153433597309,0.028713153111756113,0.08694006515304539,0.054552832104378945,-0.07548751223555535
6,0.8394232442780218,-0.13778998471004783,-0.0012438078178552883,0.13471584680774576,0.033797416595164505,0.11044703511763293,-0.06535145300180047,-0.005888576502495694,-0.01628824125274346,0.04385366848437535,-0.12366940437316541,0.18720747561588297,-0.002209751291714225,0.1041951276152364,0.24004301816683205,0.0024159141968341305,-0.02725908235967518,-0.03596626133185076,0.011079029378344332,0.02078602631609671,0.06489028365220559,0.10974144728605169,-0.05314137458611988,-0.016633663402746284,-0.05036509691897736,-0.1560214406121306,0.10602259934862412,-0.022545933280385202,0.029074819771651387,-0.02917087576442395,0.08921815789955749,0.029449986531871006,-0.03691310347760974,0.15320240673550722,0.03567018651851828,-0.021788825338334546,-0.022308576047298627,-0.09440440842869378,-0.09791443338326956,-0.11121931307726202,0.1184167193020487,-0.005709699429082577,0.08059801280284698,-0.04332010884292623,0.08538908612772678,-0.010103403012218303,-0.0228164307359215
7,0.7914421738604103,-0.12323145351326929,0.018201958237241855,0.1470990449064423,0.05307846106301853,0.1359200057130825,-0.06762216007553766,-4.456819452192031e-05,-0.029434134257753045,0.04219029445339667,-0.1164848319321321,0.2221972022129523,-0.013658668538978088,0.09172083626729391,0.24474440007909357,-0.031926476769321005,-0.04727520374461021,-0.01599968441014664,0.07189627671090001,-0.0027374988690518944,0.05297322394330423,0.09318315547446535,-0.09125709010705885,0.0034849954350106363,-0.07894134147320492,-0.13962901225868507,0.02474465738717234,0.011577472652770909,0.08148805600362406,-0.018774840015502677,0.11721138524735972,0.04499270557063355,0.008831139757619219,0.16204818199374654,0.05877691855582146,-0.009703096378137103,-0.006062913770110603,-0.1257536390870409,-0.11281133787770325,-0.10595908130976295,0.10543137388119847,-0.019016224447323503,0.11629776147275378,-0.007413224461715856,0.09472841684206489,0.05241677427169006,-0.017591014027485995
8,0.7273666661073084,-0.13362116206002597,0.06679932606272346,0.17715747404027632,0.051970224805587266,0.035041538510602765,-0.06506112419567084,-0.05592390182206902,-0.029029416739239974,0.08770505525864561,-0.14302492209990972,0.20086765735082737,-0.04160570339781639,0.05796874964880383,0.24411932969340153,-0.038844166351712936,-0.010271974749450201,-0.03545272948750967,0.16890508255365042,0.013634711141436072,0.04151698447876505,0.07835822661707172,-0.04207037412345509,-0.04034308512558023,-0.043677245021954594,-0.14641466156103616,0.0501837053384188,0.04181006727290328,0.06806989959850886,-0.016651108446467403,0.13524338658616572,-0.007369642388433885,-0.0146397590003428,0.19205904573804583,0.01044519603892926,-0.046813447716882645,0.0005602176198890273,-0.15451836265891208,-0.06564425428612455,-0.17360315552791383,0.12389369043210252,-0.06464075170738283,0.1390276605430495,-0.009139180692834543,0.0928984733094985,0.06385020601505584,-0.020879690634297385
9,0.8465584842241293,-0.09925036880054058,0.07317766740249326,0.13664623285406974,0.05190095710058073,0.051333699749367925,-0.042019990734392165,-0.011332741004326574,-0.01662135228927183,0.07693685499923539,-0.195844187955737,0.18981444496848413,-0.0360734726096017,0.05028506924528408,0.2806624492343545,-0.09525761037853034,-0.027189648710611962,0.028013645624295657,0.1995535362693547,-0.03733579590415658,0.011764935356104393,0.09642509686119291,-0.1307399264349152,-0.008988639551523639,-0.030498047861661947,-0.15090819217954815,0.0026883743484638796,0.044168247039512484,0.10188541948420926,-0.08170148452365242,0.1543402060976836,0.00443146945274063,-0.044543077238946946,0.15329647096022694,-0.04067964736444769,-0.13253472030164612,0.003255052682065992,-0.13683591318093413,-0.052547683219671806,-0.17016671246767462,0.08847977565634264,-0.05470048797520308,0.08327468996659404,-0.029384552228790484,0.03776360264213551,0.06879552761710349,-0.005083368145586686
