,ampiltude,real_c_-13,real_c_-12,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,real_c_12,real_c_13,img_c_-13,img_c_-12,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11,img_c_12,img_c_13
0,-0.23725128271586804,0.0012197190423132234,0.04194760276385362,0.12305158435477218,-0.055062188403454684,-0.04962473322654212,0.017191019006830323,0.11148180593070438,-0.012569089068853428,0.08311087787917618,-0.10051487447175786,0.03211937786176942,0.01886783817610862,0.0777719724120425,0.0188406149124616,0.03659293062324853,-0.156763189152801,0.12348144885296675,-0.019681359575702412,0.04662105490035191,0.017978140248109575,0.025377810679553615,-0.030468190341977702,0.024451642736432973,-0.06552363637624482,0.08125237855506687,-0.09498736521700227,-0.15628784135205404,0.004762717612356485,-0.02822795137867255,0.08095485995273854,-0.024957585945216985,0.15776046691283482,-0.019807975727534625,-0.08250845211193998,-0.07048900757223771,-0.07256535510506218,-0.06675939473735745,-0.008580869860062372,0.030628732214014163,0.07983386337656245,0.03135536289220831,0.006217906690752664,-0.05317013382169979,-0.07689013703777829,0.0788213132246858,0.009978765304777057,0.10279376813620847,0.043064176372420375,-0.12242432446319716,0.047080567714001605,0.027078409037771638,0.04191709986446377,0.09659879007039694,0.04545688788062989
1,-0.0926711319953232,-0.030717992143068744,0.06798692123568785,0.11940576917402532,-0.06961633686045432,0.00981663371836964,0.0351583515352014,0.08002676330987701,-0.011153623505218388,0.1032081864727459,-0.07833317579851876,0.04479670496362251,0.0075751501785769945,0.05238351083015959,-0.03970994164219224,0.022210129056252817,-0.14725293921888208,0.1740849455252131,0.01661892677996992,0.034596011521542486,0.00441627315267986,-0.005967102559093725,-0.03110446994514944,0.03862603243480531,-0.06613663393257722,0.06002238647778538,-0.014150607849842498,-0.11747263665266888,0.02913752589946245,-0.033942851525126744,0.06508718904017394,-0.027176236278766745,0.11562279383488533,-0.02764361908187158,-0.07160210624302331,-0.07178479074631866,-0.055220389718824044,-0.10329279713633296,-0.023596448844507383,0.04730973877890029,0.07501552983169466,0.04589522303086123,-0.03452331589599679,-0.08248502461181315,-0.027492548994097574,0.05003684742090479,-0.05042298662308155,0.060724109748962515,0.12751077761114898,-0.15279174188982209,0.08428209519791187,-0.04405315113033143,0.03696109507705106,0.03223605393819312,0.03579622677151531
2,0.24368246232028537,-0.030717992143068744,0.06798692123568785,0.11940576917402532,-0.06961633686045432,0.00981663371836964,0.0351583515352014,0.08002676330987701,-0.011153623505218388,0.1032081864727459,-0.07833317579851876,0.04479670496362251,0.0075751501785769945,0.05238351083015959,-0.03970994164219224,0.022210129056252817,-0.14725293921888208,0.1740849455252131,0.01661892677996992,0.034596011521542486,0.00441627315267986,-0.005967102559093725,-0.03110446994514944,0.03862603243480531,-0.06613663393257722,0.06002238647778538,-0.014150607849842498,-0.11747263665266888,0.02913752589946245,-0.033942851525126744,0.06508718904017394,-0.027176236278766745,0.11562279383488533,-0.02764361908187158,-0.07160210624302331,-0.07178479074631866,-0.055220389718824044,-0.10329279713633296,-0.023596448844507383,0.04730973877890029,0.07501552983169466,0.04589522303086123,-0.03452331589599679,-0.08248502461181315,-0.027492548994097574,0.05003684742090479,-0.05042298662308155,0.060724109748962515,0.12751077761114898,-0.15279174188982209,0.08428209519791187,-0.04405315113033143,0.03696109507705106,0.03223605393819312,0.03579622677151531
3,0.7356058905443206,-0.06265380535120009,0.03967378587502436,0.10806822200562706,0.015106208973261585,-0.06465875898799907,0.105141405113692,0.08182703355063796,-0.06108497913769093,0.09195251905901611,-0.13355396263371036,0.09859871706002285,0.0351969530801413,0.10650759404648168,0.012269311948031904,0.05156539331091564,-0.10962375910370725,0.15942113731026084,0.05689104456512403,0.0642538149744186,-0.00637203417625834,-0.01937871524736612,-0.009039848872167223,0.10490019964382322,-0.07119552735789327,0.04643076182382797,0.0036649153682868155,-0.047744251260350014,-0.0027491454828755674,-0.07727610875823661,0.06017684295131579,0.00028102687360631595,0.06373197139209066,-0.02544287714054968,-0.06600100536684966,-0.1069101006859259,-0.08554827504310454,-0.13229865539744348,-0.03907718051681535,0.0606811568521147,0.046764171527427484,0.08583306333424003,0.03654485450819045,-0.15036446862804256,-0.037497592849813924,0.03764382397569488,-0.03820627543930642,0.10891394667035173,0.07563708426779718,-0.23672064850931107,0.04738825572405145,-0.07182288926413752,0.03745605530056425,0.04253322353219735,0.06365713590204224
4,0.6803325419021924,-0.07172213265745828,0.009083248645082979,0.11524201004250746,-0.000903028999229144,-0.050582954128055316,0.07911185700335542,0.07959692679932774,0.0050845690459032575,0.07840489011412692,-0.0663131630317844,0.111825470840414,0.026052008596746196,0.16180121344061824,-0.02612478392133521,0.10999441837827309,-0.09782536655938603,0.17307915556005316,0.08580739877424183,0.097740613160132,-0.007172362204002179,-0.017960661449020286,-0.022518774538583565,0.10053889205854456,-0.05416148933036319,0.08918673302930374,0.0009005933886136789,-0.028400282646967392,-0.0063656651442272685,-0.09252955589434737,0.07289827845871488,-0.023369692500286674,0.10501100270904823,-0.011219739842930364,-0.052028504772866996,-0.11798579240071581,-0.0832076074275408,-0.12927281243891237,-0.05329116984457279,0.05217547348138272,0.06560902599303563,0.09920622454352153,0.02950323980643619,-0.18207765721080565,-0.045096890405691537,0.044645000459874254,-0.05554568159408482,0.15053968333861698,0.08971479866096799,-0.17389555168452708,0.08614894221208255,-0.01943634483123631,0.037450198177093434,0.021837677942101643,0.06441030883861132
5,0.9098635801113999,-0.07172213265745828,0.009083248645082979,0.11524201004250746,-0.000903028999229144,-0.050582954128055316,0.07911185700335542,0.07959692679932774,0.0050845690459032575,0.07840489011412692,-0.0663131630317844,0.111825470840414,0.026052008596746196,0.16180121344061824,-0.02612478392133521,0.10999441837827309,-0.09782536655938603,0.17307915556005316,0.08580739877424183,0.097740613160132,-0.007172362204002179,-0.017960661449020286,-0.022518774538583565,0.10053889205854456,-0.05416148933036319,0.08918673302930374,0.0009005933886136789,-0.028400282646967392,-0.0063656651442272685,-0.09252955589434737,0.07289827845871488,-0.023369692500286674,0.10501100270904823,-0.011219739842930364,-0.052028504772866996,-0.11798579240071581,-0.0832076074275408,-0.12927281243891237,-0.05329116984457279,0.05217547348138272,0.06560902599303563,0.09920622454352153,0.02950323980643619,-0.18207765721080565,-0.045096890405691537,0.044645000459874254,-0.05554568159408482,0.15053968333861698,0.08971479866096799,-0.17389555168452708,0.08614894221208255,-0.01943634483123631,0.037450198177093434,0.021837677942101643,0.06441030883861132
6,0.6687236365458371,-0.00910717991724488,-0.0064368211987062655,0.10158516000135842,0.014542490565260418,-0.001851444238591314,0.07197224899406234,0.06383006720206913,-0.04327366917739835,0.1243506709229675,-0.056818282759660235,0.15949529740248505,0.042790107778363895,0.1978114376880528,-0.04552696937672743,0.031284929465785746,-0.0817561428171359,0.1525575422901476,0.01973703300693592,0.10174173040012079,0.0625036044137536,0.00906239065575326,-0.07204207236112325,0.1760658600151898,-0.05776116130138208,0.04425103149160495,0.03939271782219789,0.002248487435985793,0.02595344312161641,-0.06344009998024523,0.026610959047448507,0.007874172824671488,0.07202160142525245,-0.0408870290232566,-0.040588321324897064,-0.16957448717241813,-0.02665722660433282,-0.1231598745278845,-0.065945345755585,0.05634366331091137,0.03658461552637495,0.09017648973183451,0.07370848677366318,-0.20375458004391983,-0.04768644498351178,0.03126524249557842,-0.10615325892760145,0.14058527886279873,0.0420007706575417,-0.21039777678580898,0.14977038285661406,0.033306137298375484,-0.03283642974481643,0.028556485267746633,0.040101891416132976
7,0.9081959199264271,-0.03397479419798025,0.012326038001541546,0.06512474135709989,0.018614829677850775,-0.0274955207063902,0.04459435267602945,0.049985527347106894,-0.0838361337544326,0.08179843116062145,-0.020297462008287574,0.17753054830158457,0.031293437277290455,0.22061818823807516,-0.01598325938760019,0.04566966427529835,-0.07601162902066794,0.12759651145056394,0.034456836869126636,0.09399503137635629,0.0769931077110606,0.019612962509670318,-0.06662052008399222,0.17184363135611724,-0.03654617336886731,0.05946288285216275,0.023286306322665706,-0.014020592948544824,-0.0073536324619561735,-0.04234406542678493,0.047881943814189545,-0.0277176816307459,0.025227908687970403,-0.05450259410472898,-0.08561843808341615,-0.14741532410159833,-0.0545718715092474,-0.15236856079460287,-0.09007986901164795,0.0596415986492339,0.07544815172058544,0.10018532935886411,0.04150031397760896,-0.19040407972809503,-0.07858839567013885,0.029901646167782944,-0.10664618113759337,0.10908242458159967,0.0438024509878192,-0.2137235738794071,0.13902987577706188,0.048647495225054155,-0.04979812252374645,0.032241116512995084,0.03563677786407861
8,0.41054818215286926,0.017666025823048014,-0.002330785435131157,0.05074907728603675,0.02529574162322162,-0.024740323429504527,0.07604354595943834,2.571291864128175e-05,-0.09209819462292337,0.05651773048061139,-0.040352933736520276,0.1271616823525371,0.03794610682994129,0.18558551969638915,-0.035031332745722274,0.05747419432032501,-0.13764658668077343,0.08449526014177526,0.028515815034540617,0.12428270234477537,0.10306765440069747,0.050135876326617625,-0.07855162661277602,0.12408614153342527,-0.04363350723633154,0.07617299904389944,0.016402281435412655,0.012856889194573312,0.008758914268406253,0.003115449893518505,0.0001284637599288426,-0.040638212236881036,0.03590701642986271,-0.03876013619226051,-0.07587426087667022,-0.14506734005539632,-0.02331220873657595,-0.11147805148915826,-0.07419510775605855,0.07077390778442465,0.0564149741133806,0.07355981079413845,0.08650132476059726,-0.22050529631558563,-0.08559618696517121,0.003662796650181783,-0.06830186070447933,0.14623118881495675,0.02718040288612565,-0.22378404437800392,0.12102162053780226,0.046607257329626575,0.02267524088815992,0.05668940200090852,0.028834544733181595
9,0.753297654130667,0.0002978939022054844,0.010019657773626602,0.06275928524730512,0.03811896139044848,-0.05484741547068286,0.024007911504062777,0.01713293530851737,-0.08096042034776581,0.032408620137142255,0.0002625239661594933,0.18513983061044775,0.04644208389510865,0.1507912938655373,-0.041145784193258976,0.09500311219598945,-0.11076844852186779,0.04753354938279889,-0.03673523308193982,0.18359740134051084,0.05771321862652471,0.06366559127869872,-0.08332657648553302,0.1394367983115044,-0.029660801634025083,0.07840559143391322,-0.0003520062988020996,0.0049746934565392305,0.030995305621402694,-0.023107878001875228,0.004062128508075018,-0.043726873067736635,0.06609049591331663,-0.023592114737237983,-0.039937393388036466,-0.08424975585225322,-0.012172086483359962,-0.09564763900539743,-0.11132622729475959,0.07354520627448911,0.09963201881320599,0.07153935848163169,0.03914799505896668,-0.24997861174139266,-0.09499908607598295,-0.003971891601093219,-0.14143604783325794,0.11838844019156265,0.0805336470977612,-0.2331528075341584,0.10660842282579036,0.015898006916519707,-0.007241776102677233,0.04558554701450801,0.020393950412559328
