,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
60,(0.10741974736916535+0j),(0.0815963028980225+0j),(0.14410930538664105+0j),(0.05056080244756423+0j),(0.06438166697177057+0j),(0.9266653884788351+0j),(0.029088131358702637+0j),(0.06788114389404273+0j),(0.05427105986764199+0j),(0.06327033139185048+0j),(0.011539002124855306+0j),(0.006657956646625835+0j),(0.02076749189902017+0j),(0.002556394744141617+0j),(0.004144999042063973+0j),(0.8587087422046302+0j),(0.0008461193859411397+0j),(0.004607849696363734+0j),(0.002945347939157181+0j),(0.004003134834434579+0j),-1.8257654328164512,5.0344975169135315,-0.10741974736916535,0.45282322567563366,(-0.05026463894281661-0.06427614424165562j),(-0.12880902300639763-0.0646198691669791j),(-0.011501946135376619+0.04923514983465077j),(-0.06271773602629106+0.014542511124301907j),(0.27733031589197105+0.8841926476124362j),(-0.004779153673944443+0.028692840153982022j),(0.0368433790249093+0.05701241196783914j),(0.04638355059520366+0.028176482628947196j),(-0.055798634761073475-0.029826954139417293j),0.5140205339420071
61,(0.12096572345488087+0j),(0.06103009078331148+0j),(0.13550133988485322+0j),(0.12004262808100047+0j),(0.07605460190448021+0j),(0.9464840626141058+0j),(0.08490128571679983+0j),(0.09681652383710328+0j),(0.021953825929417886+0j),(0.0764047929769192+0j),(0.014632706250962715+0j),(0.0037246719810192412+0j),(0.01836061311059051+0j),(0.014410232556593404+0j),(0.005784302470848965+0j),(0.8958320807825024+0j),(0.007208228316365681+0j),(0.009373439287900387+0j),(0.00048197047293918106+0j),(0.0058376923898458815+0j),-1.752593930029124,5.036559517544473,-0.12096572345488087,0.4583777066709349,(-0.05612896637880493-0.02396270256599258j),(-0.13203851202727884-0.03043755003630632j),(-0.11967947271064243+0.009330400221640976j),(-0.05137938289990256+0.0560754980688907j),(0.23325874965630713+0.9172908134780805j),(-0.07674564726826848-0.03630886863756837j),(-0.0874932226297814+0.041453290361030376j),(-0.004641719030365522+0.021457514240524778j),(0.00014999734941598813-0.07640464573990936j),0.5139380564520468
62,(0.13708597680492288+0j),(0.08636172524040622+0j),(0.059405382648174916+0j),(0.11905885140727904+0j),(0.040814998014130265+0j),(0.9914775705497549+0j),(0.03252154116636301+0j),(0.08989441726036301+0j),(0.07505060921849241+0j),(0.041280338499496604+0j),(0.018792565036559853+0j),(0.007458347586499417+0j),(0.0035289994875760816+0j),(0.014175010098420548+0j),(0.0016658640628934573+0j),(0.9830277729032444+0j),(0.001057650639835444+0j),(0.008081006254580254+0j),(0.005632593944066858+0j),(0.0017040663466330213+0j),-1.8888049707504297,5.039286937756105,0.13708597680492288,0.46400032078613335,(-0.08426236814035891-0.01892619618090345j),(-0.04325784560854287+0.04071557786503281j),(-0.11847865519864706+0.011739606498543779j),(-0.03427223848673874-0.02216478585508015j),(0.23518676446740394+0.9631796087556039j),(-0.027636124728458666-0.017143373350321674j),(-0.06773289988179518+0.059103811452248696j),(-0.06400464163147138-0.03919183325252569j),(-0.013949976953827478-0.038851827365269494j),0.5138555921960647
63,(0.12347791588238734+0j),(0.07321326478931704+0j),(0.09956805200423431+0j),(0.11847517557020257+0j),(0.047090106920317586+0j),(1.072153201744742+0j),(0.0732914708794599+0j),(0.08039442953919844+0j),(0.07384789303257074+0j),(0.06163404889665897+0j),(0.015246795710657924+0j),(0.00536018214111065+0j),(0.009913796979917906+0j),(0.014036367226390324+0j),(0.002217478169766942+0j),(1.149512488011501+0j),(0.005371639703674718+0j),(0.006463264300933143+0j),(0.00545351130535001+0j),(0.0037987559833957494+0j),-1.7398964840251137,5.036965393807783,-0.12347791588238734,0.46969190376484393,(-0.07094079697332131-0.018099322249759957j),(0.09324840330675503+0.03490748144250262j),(-0.11780440216819371+0.012589283386468031j),(-0.035117780148787595-0.03137227577317849j),(0.3145193305559134+1.024982965086816j),(0.01659167743949007+0.07138876622703767j),(-0.0467092980119188+0.06543321618388401j),(0.019171722485780737-0.07131589137266826j),(-0.05880241341045844-0.0184670560864824j),0.5074659563886516
64,(0.12849123137118965+0j),(0.021193148015767185+0j),(0.08598442878998153+0j),(0.16483753866233047+0j),(0.03701435984429499+0j),(1.0725767809449522+0j),(0.07070775812097883+0j),(0.08876680493544588+0j),(0.10619725386240247+0j),(0.048146513366721835+0j),(0.01650999653928459+0j),(0.0004491495228182165+0j),(0.007393321994339404+0j),(0.02717141415225529+0j),(0.0013700628346829573+0j),(1.1504209510222358+0j),(0.004999587058494848+0j),(0.007879545658447498+0j),(0.011277856727915555+0j),(0.0023180867493719243+0j),-1.6379957365261548,5.037796748078583,-0.12849123137118965,0.46385142980226274,(-0.018169311056815282+0.010909888108450352j),(0.08458312237673589+0.015460187687784527j),(-0.1634204401024017+0.021567890694099583j),(-0.036802108596888976-0.003958236666212339j),(0.3192450593683302+1.0239646200387722j),(-0.041470938669917606+0.05726908681243992j),(-0.08003339607296855+0.03839532746930073j),(0.04731221666682577-0.09507581649392705j),(-0.02890802129079982-0.03850211753167076j),0.5011557737318345
65,(0.0384410346038514+0j),(0.021193148015767185+0j),(0.08598442878998153+0j),(0.16483753866233047+0j),(0.03701435984429499+0j),(1.0725767809449522+0j),(0.07070775812097883+0j),(0.08876680493544588+0j),(0.10619725386240247+0j),(0.048146513366721835+0j),(0.0014777131414145006+0j),(0.0004491495228182165+0j),(0.007393321994339404+0j),(0.02717141415225529+0j),(0.0013700628346829573+0j),(1.1504209510222358+0j),(0.004999587058494848+0j),(0.007879545658447498+0j),(0.011277856727915555+0j),(0.0023180867493719243+0j),-1.706354260916799,5.027589342691157,0.0384410346038514,0.46377700222764595,(-0.018169311056815282+0.010909888108450352j),(0.08458312237673589+0.015460187687784527j),(-0.1634204401024017+0.021567890694099583j),(-0.036802108596888976-0.003958236666212339j),(0.3192450593683302+1.0239646200387722j),(-0.041470938669917606+0.05726908681243992j),(-0.08003339607296855+0.03839532746930073j),(0.04731221666682577-0.09507581649392705j),(-0.02890802129079982-0.03850211753167076j),0.4828470648149302
66,(0.12080492624555061+0j),(0.013827844909142555+0j),(0.09122770961582993+0j),(0.1025433648903998+0j),(0.039177110364595716+0j),(0.9807845692374887+0j),(0.0596166498354074+0j),(0.1720806493328575+0j),(0.12206559872119443+0j),(0.0334632959139626+0j),(0.014593830205192924+0j),(0.0001912092948312997+0j),(0.00832249500175019+0j),(0.010515141683045674+0j),(0.0015348459765197131+0j),(0.9619383712543662+0j),(0.0035541449375975807+0j),(0.029611749874817864+0j),(0.014900010391163666+0j),(0.0011197921734254258+0j),-1.669636293930318,5.03653378477529,0.12080492624555061,0.46370258659535274,(0.011315535587161203+0.007947826697090725j),(0.08938186164185863+0.018258636619031314j),(-0.07668822440131129+0.0680739151306857j),(0.03441072127483727-0.01872827375561279j),(0.31447178854817465+0.9290026186516798j),(0.002505724461997606+0.059563967988357926j),(-0.1538002305922352+0.07718315194777386j),(0.05074723838089247-0.11101679236888688j),(-0.003722834935712741-0.033255566052419895j),0.47684301048196
67,(0.0446975942912053+0j),(0.03812597321996691+0j),(0.11838505877073287+0j),(0.060718572068328924+0j),(0.04351934103943361+0j),(0.9503590176028274+0j),(0.09306429097426311+0j),(0.14231274923533965+0j),(0.1245818154521154+0j),(0.05023817690698719+0j),(0.001997874935421189+0j),(0.0014535898339696344+0j),(0.014015022140149876+0j),(0.0036867449940168532+0j),(0.0018939330445065304+0j),(0.9031822623390112+0j),(0.008660962254542312+0j),(0.020252918594920667+0j),(0.01552062874134494+0j),(0.002523874418937741+0j),-1.8506862965334663,5.0279541816727615,0.0446975942912053,0.4523148641763611,(-0.01873742006463556+0.03320389921817959j),(0.11593679334312126+0.023951661517821046j),(-0.03333420938464513+0.050750127868976744j),(0.04114860656438406-0.014167752902844529j),(0.34271231777272015+0.8864144231598792j),(-0.004903762854678176+0.09293500613013048j),(-0.1394064437233427+0.028614018301020713j),(0.05458632031146977-0.11198643835839482j),(-0.04093681020717624-0.029121332198224933j),0.46513258229419696
68,(0.028429461257012595+0j),(0.16961346385418163+0j),(0.11703063250153359+0j),(0.031114519997715365+0j),(0.02266844039040464+0j),(0.978644285532492+0j),(0.0836863211565137+0j),(0.13415276723163097+0j),(0.12138271387317645+0j),(0.1034511337586456+0j),(0.0008082342673639801+0j),(0.028768727120613777+0j),(0.01369616894370901+0j),(0.0009681133546882295+0j),(0.0005138581897333285+0j),(0.9577446376054018+0j),(0.007003400348711154+0j),(0.01799696495590416+0j),(0.014733763227217424+0j),(0.010702137075949183+0j),-1.4037771752145014,5.02711852392174,0.028429461257012595,0.45786310943964514,(-0.14047752262976415+0.09505152684948243j),(0.10560720075895363+0.05043102310648746j),(0.010325772856825254+0.02935118003756374j),(0.011957119895922953+0.01925838709570072j),(0.2625298239481189+0.9427739544255407j),(0.07774476221751611-0.03097018399126864j),(-0.11340765950388079+0.0716635731857964j),(0.10030596183989328-0.06835552096642449j),(-0.09890157295496305-0.030341653596719236j),0.46505794915144666
69,(0.028429461257012595+0j),(0.18894340244410104+0j),(0.11060894245879946+0j),(0.07984597679876948+0j),(0.055240239152081316+0j),(0.9274900186546635+0j),(0.04847393807915145+0j),(0.06933389328950505+0j),(0.1340604003895291+0j),(0.0621017692503259+0j),(0.0008082342673639801+0j),(0.03569960932715353+0j),(0.012234338151854011+0j),(0.006375380010949635+0j),(0.003051484021579137+0j),(0.860237734704028+0j),(0.0023497226729014093+0j),(0.004807188758680474+0j),(0.01797219095260085+0j),(0.0038566297440207234+0j),-1.34861734076841,5.02711852392174,0.028429461257012595,0.44113601013458,(-0.14298690942708384+0.12350851411803337j),(-0.016138932553264512+0.10942519366167551j),(0.044722677812955615+0.06614576403813174j),(-0.04410609915808063-0.03325862352288045j),(0.1251205366953681+0.9190117442128207j),(0.0193374973217538-0.04444979044081731j),(-0.03303104645563379+0.060960140491359074j),(0.10474192985840601-0.08367388530561734j),(-0.055077555998827854-0.028689589910221882j),0.4649833279840045
70,(0.09411534434878811+0j),(0.21765423524516972+0j),(0.07183927567376701+0j),(0.01797682749455203+0j),(0.11787420506805726+0j),(0.9761417774515228+0j),(0.1331879092402347+0j),(0.07411875787426639+0j),(0.16670657348229712+0j),(0.007719468747602285+0j),(0.008857698041890962+0j),(0.047373366120159674+0j),(0.005160881529331493+0j),(0.00032316632676888165+0j),(0.013894328220426418+0j),(0.952852769686218+0j),(0.017739019167784992+0j),(0.005493590268824124+0j),(0.02779108164220853+0j),(5.959019774520839e-05+0j),-1.0009543913969114,5.032686934024728,0.09411534434878811,0.4577161877980242,(-0.16069028310160646+0.14680599114779086j),(0.05051309180991773+0.051081396663896286j),(0.010629003499357453+0.014497951971900331j),(-0.06968127001645984+0.09507286063498685j),(0.2587366399071028+0.9412269231464856j),(-0.0740510240055062-0.1107044037584817j),(-0.020494061741884756+0.07122909308803489j),(0.04479642076322594-0.16057509872023293j),(-0.0019284507465933444-0.007474709055419613j),0.47068696885747235
71,(0.08465103531790405+0j),(0.21765423524516972+0j),(0.07183927567376701+0j),(0.01797682749455203+0j),(0.11787420506805726+0j),(0.9761417774515228+0j),(0.1331879092402347+0j),(0.07411875787426639+0j),(0.16670657348229712+0j),(0.007719468747602285+0j),(0.007165797780393039+0j),(0.047373366120159674+0j),(0.005160881529331493+0j),(0.00032316632676888165+0j),(0.013894328220426418+0j),(0.952852769686218+0j),(0.017739019167784992+0j),(0.005493590268824124+0j),(0.02779108164220853+0j),(5.959019774520839e-05+0j),-1.0105179620988567,5.0315331555373435,0.08465103531790405,0.4633306875016834,(-0.16069028310160646+0.14680599114779086j),(0.05051309180991773+0.051081396663896286j),(0.010629003499357453+0.014497951971900331j),(-0.06968127001645984+0.09507286063498685j),(0.2587366399071028+0.9412269231464856j),(-0.0740510240055062-0.1107044037584817j),(-0.020494061741884756+0.07122909308803489j),(0.04479642076322594-0.16057509872023293j),(-0.0019284507465933444-0.007474709055419613j),0.45349137587922467
72,(0.11252200641776669+0j),(0.17317234941548248+0j),(0.09748615743545655+0j),(0.06104030872613635+0j),(0.13862509878272652+0j),(0.8765711941046604+0j),(0.3342345809585005+0j),(0.02881450892539297+0j),(0.18423364411711618+0j),(0.09005380907485812+0j),(0.012661201928279929+0j),(0.02998866260207795+0j),(0.009503550891530621+0j),(0.003725919289382037+0j),(0.019216918012520685+0j),(0.7683770583340703+0j),(0.11171275510850441+0j),(0.0008302759246115511+0j),(0.03394203562467221+0j),(0.008109688528890999+0j),-0.30560035259265916,5.035248816536646,0.11252200641776669,0.4519520982723029,(-0.1538079220546038+0.07957251859356264j),(0.05018038461348184+0.083579183362687j),(0.005943925288887203+0.06075021844851394j),(-0.08111875539434615+0.11241292423824284j),(0.176938109234777+0.8585277886210163j),(-0.28982770224770105-0.16647119305850594j),(-0.017701382079483928-0.022736248527135614j),(0.11740259747146174-0.14198121612250733j),(0.004513728456503975-0.08994061810056647j),0.4647595363143131
73,(0.024779560558391728+0j),(0.15798906309580776+0j),(0.13475932622640185+0j),(0.059829028382407036+0j),(0.11806840528260688+0j),(0.8657897495035477+0j),(0.25355307516101067+0j),(0.03556702357288529+0j),(0.17706203450134766+0j),(0.13467630952680906+0j),(0.0006140266214670029+0j),(0.02496054405789112+0j),(0.0181600760049938+0j),(0.0035795126371828663+0j),(0.013940148325977912+0j),(0.7495918903454158+0j),(0.06428916192360513+0j),(0.001265013165834178+0j),(0.03135096406175643+0j),(0.018137708347760878+0j),-0.692622107905851,5.026981681573828,-0.024779560558391728,0.4518795800124547,(-0.14209604820784486+0.0690598084388087j),(0.08223402620061365+0.10675973463731815j),(0.020760397066820587+0.05611166145117086j),(-0.10728396091331072+0.04929807356001989j),(0.18180906732406413+0.8464852942515716j),(-0.2060646952746544-0.14773795478809415j),(0.0035228682251786207-0.03539212575280277j),(0.08056434785981553-0.15767165222600754j),(0.053017325691993314-0.123801742815802j),0.4589803948197556
74,(0.024779560558391728+0j),(0.08893492227817093+0j),(0.12748858627525225+0j),(0.026026525212289403+0j),(0.09550086140034121+0j),(0.9238893749224211+0j),(0.255831929880355+0j),(0.05643364104526548+0j),(0.12599443871191846+0j),(0.1373779973958937+0j),(0.0006140266214670029+0j),(0.007909420400624305+0j),(0.016253339630462438+0j),(0.0006773800146259359+0j),(0.009120414528207183+0j),(0.8535715770945418+0j),(0.06544997634630688+0j),(0.0031847558416258723+0j),(0.015874598586331373+0j),(0.018872714168506177+0j),-0.8289407516361709,5.026981681573828,-0.024779560558391728,0.435371076809281,(-0.07320336534331554+0.05050433350750582j),(0.11622689766427421+0.05238938718672673j),(-0.006356793157083804+0.02523828828157703j),(-0.09447895486249053-0.013933471078617171j),(0.18620491754663107+0.904930553012768j),(-0.198997360271319-0.1607794357228366j),(0.029357792839010445-0.04819622227153929j),(-0.00772257591304756-0.12575754612586312j),(0.11628886707288238-0.0731410525178006j),0.4589067488301385
75,(0.013034676099165865+0j),(0.09665460497266706+0j),(0.026241885647296834+0j),(0.04377360321938026+0j),(0.11914379524329347+0j),(0.9736181151009099+0j),(0.2674209343215171+0j),(0.00946568718821593+0j),(0.08627689093563844+0j),(0.1069140702824453+0j),(0.00016990278101016584+0j),(0.009342112662422318+0j),(0.0006886365623258036+0j),(0.0019161283388077375+0j),(0.014195243944975837+0j),(0.9479322340526487+0j),(0.07151395611339316+0j),(8.95992339451552e-05+0j),(0.007443701909520049+0j),(0.011430618424359655+0j),-1.3261279430615565,5.026668297439152,-0.013034676099165865,0.4353012190677214,(0.066911916937271-0.06974889270950517j),(0.007829200352193304+0.025046759953555268j),(0.033229973353110225-0.028493810025325184j),(-0.06526548610680642+0.09967778221960046j),(0.32266118419463985+0.9185978414228728j),(-0.22833752852751263-0.13919744674145612j),(-0.0011237236457980887+0.009398748805720336j),(0.08538167592990878-0.012396423876267104j),(0.10383564366303663-0.025471111664835833j),0.47615484295928473
76,(0.19209134932650357+0j),(0.09592456873486807+0j),(0.0271360506878974+0j),(0.03030151986512105+0j),(0.13790585953835602+0j),(0.9649933514720359+0j),(0.17870560390188517+0j),(0.07406527791049793+0j),(0.09786662609165205+0j),(0.1002778097315985+0j),(0.03689908648607682+0j),(0.009201522886970428+0j),(0.000736365246936137+0j),(0.0009181821061363258+0j),(0.019018026095012776+0j),(0.9312121683852321+0j),(0.031935692865937476+0j),(0.005485665391959293+0j),(0.009577876502563228+0j),(0.010055639124566671+0j),-1.4895800237780326,5.050571698855718,0.19209134932650357,0.44064076927505785,(0.0597825763040954-0.07501710776493212j),(0.02472845272845816-0.011174474152842593j),(0.029817817314370776-0.005392576076712879j),(-0.03875895525101111+0.13234715517480114j),(0.33732957081416814+0.9041133386028332j),(-0.1508370815902191-0.0958324980540686j),(-0.06521985799694609-0.03510036345705669j),(0.08583627524982754-0.047010747215919385j),(0.09632765848388873-0.02786792664655859j),0.46446131495916887
77,(0.13409409893882768+0j),(0.11559856905930184+0j),(0.060268031962260535+0j),(0.027643828805452755+0j),(0.09018271641316013+0j),(0.8755942962492006+0j),(0.18514486224531895+0j),(0.054392666632508295+0j),(0.08683920300107797+0j),(0.06699008176278741+0j),(0.017981227370216107+0j),(0.013363029168558178+0j),(0.0036322356766040572+0j),(0.0007641812710251795+0j),(0.00813292233965646+0j),(0.766665371624133+0j),(0.03427862001583813+0j),(0.0029585621833951815+0j),(0.007541047177862428+0j),(0.004487671054584943+0j),-1.6296375864808081,5.038759021530917,0.13409409893882768,0.4405700659816598,(0.11025092061342402-0.034752894447091044j),(0.060238294304878565-0.001893033502844546j),(0.02651831778650607-0.007807694461174513j),(-0.018759946582037827+0.08820990162048446j),(0.305766695995371+0.8204706571500332j),(-0.17982595795172124-0.044059560399349385j),(-0.044627751600693544-0.03109543327342419j),(0.07641499960696024-0.041252818242281275j),(0.056673606819990056-0.03571796949153352j),0.4586858817551862
78,(0.04180705627772191+0j),(0.11443358180386558+0j),(0.054013000386260716+0j),(0.05422370734605324+0j),(0.1298069323677328+0j),(0.8599879859152891+0j),(0.13080472700699877+0j),(0.037462518027340394+0j),(0.07279165103609857+0j),(0.07804100105700544+0j),(0.001747829954608607+0j),(0.013095044644461996+0j),(0.0029174042107262006+0j),(0.0029402104383504275+0j),(0.016849839690721152+0j),(0.7395793359186354+0j),(0.017109876607375472+0j),(0.001403440256948804+0j),(0.00529862446056115+0j),(0.006090397845979523+0j),-1.7879921283818108,5.027778907174028,-0.04180705627772191,0.4350917130902571,(0.11174748813200204-0.024648398338432853j),(0.05400955933434562+0.0006096812577082713j),(0.0501882482605359-0.020526815994918506j),(-0.007298589668817803+0.12960158285903525j),(0.3253912480729362+0.7960526814201259j),(-0.11329844087799476-0.06537078783364171j),(-0.03129751307850562-0.020588975983510543j),(0.06431455695031482-0.0340919671601077j),(0.06249153387155866-0.04674618744196537j),0.4474213608102198
79,(0.23792904822744612+0j),(0.08468992547621343+0j),(0.11757933226450078+0j),(0.049427840676875265+0j),(0.10958490374406342+0j),(0.8851156062457097+0j),(0.14111429947048776+0j),(0.06943691752363017+0j),(0.12453021693997111+0j),(0.08490233932542203+0j),(0.05661023199041838+0j),(0.007172383477166584+0j),(0.013824899375765877+0j),(0.0024431114339785653+0j),(0.012008851128595645+0j),(0.7834296364197101+0j),(0.019913245515046505+0j),(0.004821485515183417+0j),(0.01550777493111627+0j),(0.007208407222929103+0j),-1.513882428876098,5.061821013858477,0.23792904822744612,0.42968148182744453,(0.08130091087987619+0.023718038857987674j),(0.1167997429595304+0.013517374758195652j),(0.03939177793218566+0.0298563103098815j),(-0.04124710621706169+0.1015259935056736j),(0.2967712873293623+0.8338803507917567j),(-0.05899826487147975-0.128189119106113j),(0.06176469903641489+0.03172707783777931j),(0.10885124610561375-0.06049116590355468j),(0.033830125926615315-0.07787123861040386j),0.4529095807260693
80,(0.05475414918336439+0j),(0.031538059792893314+0j),(0.08401718756985599+0j),(0.07016634588276126+0j),(0.05021005044101893+0j),(0.8515349306247904+0j),(0.11790931586536571+0j),(0.06938485640598244+0j),(0.16753897612570892+0j),(0.07171366502995914+0j),(0.002998016852794123+0j),(0.0009946492155001136+0j),(0.007058887807148364+0j),(0.004923316094539288+0j),(0.0025210491652896652+0j),(0.7251117380741665+0j),(0.013902606767838582+0j),(0.004814258298478802+0j),(0.028069308521250863+0j),(0.005142849752029184+0j),-1.797899251860098,5.0286532969179545,0.05475414918336439,0.44583113894842535,(0.01943150524156135+0.024840809559015735j),(0.07647203352136503-0.03479821685453993j),(-0.037709296082948644-0.05917199577053154j),(-0.023760966283604024+0.044231952778043815j),(0.3200095571181467+0.7891169884289744j),(-0.025539580026872212-0.11511010650629062j),(0.06921141045084714+0.004902954403537654j),(0.16586201581125135-0.023645300426915088j),(0.062326362320080916-0.03547216249363974j),0.4641632849631465
81,(0.09105889661237779+0j),(0.07756026950292254+0j),(0.07637880151823306+0j),(0.07151863329130835+0j),(0.05477667085705675+0j),(0.8125478432148616+0j),(0.050552917428295374+0j),(0.045036135194995816+0j),(0.18281910692326592+0j),(0.0661714967355743+0j),(0.008291722652263706+0j),(0.0060155954053659755+0j),(0.005833721321361642+0j),(0.00511491490785664+0j),(0.0030004836701823306+0j),(0.6602339975131233+0j),(0.00255559746051205+0j),(0.002028253473301941+0j),(0.033422825856220535+0j),(0.004378666980226121+0j),-1.7214296377850467,5.032301948465196,-0.09105889661237779,0.4402873662372825,(0.0760024370690984+0.015466899008001335j),(0.0527268643180733-0.05525938020413485j),(0.02743710881029635-0.06604634712070455j),(-0.04699563074571145+0.0281406176370575j),(0.29087108736887135+0.758701527641782j),(0.022107880858153933-0.04546250174015637j),(0.043311916245520325-0.012342260102711076j),(0.18041533591183984-0.029548814257741904j),(0.05469095858081278-0.03725004737900264j),0.46985686691490625
82,(0.053786858349142985+0j),(0.07640865337336426+0j),(0.14690129321424245+0j),(0.12401579668629241+0j),(0.08278787419699356+0j),(0.7745040734217791+0j),(0.03203343466450447+0j),(0.05265295941487732+0j),(0.13416096042044512+0j),(0.0346835335595213+0j),(0.0028930261310707727+0j),(0.0058382823103309296+0j),(0.02157998994801683+0j),(0.015379917827735817+0j),(0.006853832114057233+0j),(0.5998565597469285+0j),(0.0010261409364050766+0j),(0.002772334135144718+0j),(0.017999163300936243+0j),(0.0012029475001744403+0j),-1.5492694689502522,5.028580053554874,-0.053786858349142985,0.4512274390681837,(0.07337786968037864-0.021306584698170157j),(0.1384890117540297-0.04899779149522003j),(0.09729914199637116-0.07689469939147833j),(-0.05395063974938025+0.0627945904094439j),(0.15364962723994624+0.7591102369194833j),(0.03152206852649268+0.005700888721609633j),(0.05254172883731181+0.0034206528515934136j),(0.13246426603700504-0.02126926242759251j),(0.022013557688763494+0.026802066675126416j),0.46978147573407836
83,(0.18460016246540936+0j),(0.04800676772474904+0j),(0.07785600570332342+0j),(0.18952453581077958+0j),(0.1166951765368466+0j),(0.7617159512761889+0j),(0.0047653905295224714+0j),(0.0888898182611345+0j),(0.12527391558325676+0j),(0.10864764496307415+0j),(0.03407721998225553+0j),(0.002304649747378006+0j),(0.00606155762407593+0j),(0.035919549674291465+0j),(0.013617764226965796+0j),(0.5802111904285893+0j),(2.2708946898862457e-05+0j),(0.007901399790497518+0j),(0.01569355392556094+0j),(0.011804310756022212+0j),-0.9397761411959751,5.048874410976087,-0.18460016246540936,0.462439346166255,(0.024746335880794636-0.04113719251301554j),(0.07510581542233297-0.020510341631049957j),(0.14863593160482047-0.11758787994627082j),(-0.11189773673650483+0.0331158684049453j),(0.07223416629606028+0.7582832027996548j),(-0.003164942909835235-0.0035625950199743633j),(-0.014039906281637891-0.08777403273235396j),(0.1252728189673074-0.0005241693859490073j),(-0.08355157845547694+0.0694510222647622j),0.47554397229113154
84,(0.05059222153577439+0j),(0.04800676772474904+0j),(0.07785600570332342+0j),(0.18952453581077958+0j),(0.1166951765368466+0j),(0.7617159512761889+0j),(0.0047653905295224714+0j),(0.0888898182611345+0j),(0.12527391558325676+0j),(0.10864764496307415+0j),(0.002559572879924874+0j),(0.002304649747378006+0j),(0.00606155762407593+0j),(0.035919549674291465+0j),(0.013617764226965796+0j),(0.5802111904285893+0j),(2.2708946898862457e-05+0j),(0.007901399790497518+0j),(0.01569355392556094+0j),(0.011804310756022212+0j),-0.9905366939425779,5.028347202464783,0.05059222153577439,0.46811178170868445,(0.024746335880794636-0.04113719251301554j),(0.07510581542233297-0.020510341631049957j),(0.14863593160482047-0.11758787994627082j),(-0.11189773673650483+0.0331158684049453j),(0.07223416629606028+0.7582832027996548j),(-0.003164942909835235-0.0035625950199743633j),(-0.014039906281637891-0.08777403273235396j),(0.1252728189673074-0.0005241693859490073j),(-0.08355157845547694+0.0694510222647622j),0.45817093855147517
85,(0.02111825328321272+0j),(0.020330069281196215+0j),(0.03247049522001244+0j),(0.08630013383644532+0j),(0.1325137951677089+0j),(0.8027509278595173+0j),(0.10193115920827792+0j),(0.10502257750334278+0j),(0.1308869803445872+0j),(0.11820328275272647+0j),(0.0004459806217339249+0j),(0.00041331171697823804+0j),(0.0010543330598328509+0j),(0.007447713100188374+0j),(0.017559905909749512+0j),(0.6444090521793161+0j),(0.010389961217543299+0j),(0.011029741785445638+0j),(0.017131401623724354+0j),(0.013972016053521004+0j),-1.3677495061532106,5.02686317744114,-0.02111825328321272,0.4622909560765358,(0.018522829668423113-0.00837952851017422j),(0.03047819368809595+0.01119878427972247j),(0.04388994237156854-0.07430602976077222j),(-0.09538333034680442+0.09198872866662464j),(0.019904509083931522+0.8025041200501364j),(0.1018895167804705+0.0029133464925273807j),(0.02890726357053739-0.10096589472841372j),(0.09535350181180931+0.08966109142738357j),(-0.09258603523924548+0.07348361812130781j),0.4753913771166536
86,(0.05016468687406926+0j),(0.03977656063978796+0j),(0.04340597978772352+0j),(0.08625341283646816+0j),(0.1595149762748852+0j),(0.8164159496912582+0j),(0.12533814334519333+0j),(0.11704121705470855+0j),(0.14674981449331057+0j),(0.10424060233138711+0j),(0.0025164958091734167+0j),(0.0015821747763307289+0j),(0.001884079081332263+0j),(0.007439651225938211+0j),(0.025445027655977188+0j),(0.666535002910279+0j),(0.015709650177220237+0j),(0.013698646489647397+0j),(0.02153550805382106+0j),(0.010866103174410389+0j),-1.348459170353466,5.028317096318753,0.05016468687406926,0.45654251061588424,(0.03548644981414052-0.01796904716225139j),(-0.0049022036584843096-0.043128267767474804j),(0.0443157338512415-0.07399842538300487j),(-0.13391989287370093+0.08666308296312597j),(0.026276229688816224+0.8159929917981034j),(0.12216042426407557-0.028044267165345776j),(0.009856925864660988-0.11662541533536322j),(0.13093094698396235+0.06627665634070493j),(-0.0603830928319786+0.08497049649410696j),0.4637165984988866
