,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
0,(0.752254167190527+0j),(0.12115541058789554+0j),(0.04905639477183134+0j),(0.023547225737075808+0j),(0.03580335385931151+0j),(0.16775750048503063+0j),(0.19471740124951112+0j),(0.01834066974751437+0j),(0.011613094283050344+0j),(0.18842087779453717+0j),(0.5658863320555133+0j),(0.014678633514721552+0j),(0.002406529868009761+0j),(0.0005544718399128054+0j),(0.0012818801475750763+0j),(0.02814257896898506+0j),(0.03791486634936311+0j),(0.0003363801667873888+0j),(0.00013486395882701658+0j),(0.03550242718886391+0j),0.24458753980684989,8.918891391795896,-0.752254167190527,0.5034130638806521,(0.04234933951182572+0.11351284930629514j),(-0.027323085682587248+0.04074283810428229j),(-0.0021993270467724996+0.02344429142572111j),(-0.034069506179313945-0.01100676593158795j),(0.12926707079754507-0.10692335281128967j),(0.18164760653821999+0.07013567842617004j),(-0.00471314783456904-0.017724739893067148j),(0.011528533677108785-0.0013988817258028564j),(0.10298225662749712-0.1577880921006786j),0.19752889578165797
1,(0.746187324267818+0j),(0.1265414958432409+0j),(0.054858244107820815+0j),(0.024528350869873452+0j),(0.030061612056453264+0j),(0.15324508375442333+0j),(0.18698167175769614+0j),(0.03634731531029483+0j),(0.024172121975316874+0j),(0.19333014223168057+0j),(0.5567955228979657+0j),(0.016012750170244953+0j),(0.003009426946593257+0j),(0.0006016399963956218+0j),(0.0009037005194326962+0j),(0.023484055694900224+0j),(0.03496214557330282+0j),(0.0013211273302659928+0j),(0.0005842914807895968+0j),(0.03737654389532184+0j),0.4392150207931911,8.930039911587288,-0.746187324267818,0.4971532776921929,(0.0438081345882492+0.11871645848046006j),(-0.031996054154172754+0.04456096346755197j),(-0.017673472582469818+0.017008479158123143j),(-0.027672464194281206-0.011744583638806476j),(0.13559741087391255-0.07139606333119189j),(0.17311128425455005+0.07067268805587623j),(-0.029459381312397462-0.021290189829044737j),(0.024014757092973665-0.0027537106883381776j),(0.10910843475364951-0.15959916466238303j),0.21533386375219316
2,(0.31356040744511987+0j),(0.13020128842772752+0j),(0.06967370438920385+0j),(0.023828550134893833+0j),(0.03597562369874887+0j),(0.15314165070416647+0j),(0.1943777694113005+0j),(0.029353049070285485+0j),(0.033754010847798666+0j),(0.1717877744903543+0j),(0.09832012911714959+0j),(0.016952375508240292+0j),(0.0048544250833141645+0j),(0.0005677998015311489+0j),(0.0012942455005139815+0j),(0.02345236518039693+0j),(0.037782717241312706+0j),(0.0008616014897225876+0j),(0.0011393332483133102+0j),(0.029511039464348816+0j),-0.1084992925217581,9.529985766137626,-0.31356040744511987,0.5095063304553344,(0.05959619946586102+0.11576125654754098j),(-0.047461199233496766+0.05100842725111695j),(-0.01702801106344394+0.016668732427943634j),(-0.035939066286184915-0.0016214237543554734j),(0.1376864547970806-0.0670433094783395j),(0.1815429150082495+0.06946140836191132j),(-0.019497023735961586-0.021942368950547207j),(0.03369970354384157-0.0019139564703780083j),(0.10674373371603162-0.13459871758939515j),0.23186198317564408
3,(0.6224622880658721+0j),(0.13860426970518422+0j),(0.0725799452058306+0j),(0.016404877644320692+0j),(0.03965322896346439+0j),(0.175686347296753+0j),(0.17048962830718983+0j),(0.031071946043220354+0j),(0.03060096728644321+0j),(0.189563032668123+0j),(0.38745930006420076+0j),(0.01921114358050745+0j),(0.005267848446081371+0j),(0.0002691200105251328+0j),(0.001572378567228931+0j),(0.030865692626475306+0j),(0.029066713360323744+0j),(0.0009654658309127971+0j),(0.0009364191988659675+0j),(0.03593414335433586+0j),0.22986211694680603,9.143291576895583,-0.6224622880658721,0.5094245772947507,(0.0648507725795408+0.12249702394892754j),(-0.05203589266679643+0.050597572278233j),(-0.014631650569497603+0.007418545149640412j),(-0.03949909615864101+0.003492845527555172j),(0.15170227812599393-0.08861214046539498j),(0.16218358191972868+0.05256614039484356j),(-0.017414394819596637-0.025733337987521223j),(0.03050922675475191+0.00236775879115625j),(0.12153653505036519-0.1454751319033161j),0.2405765582412296
4,(0.47665528335403773+0j),(0.12949607938736582+0j),(0.07582174482145564+0j),(0.022568554779480436+0j),(0.051376773535458775+0j),(0.18242033247114844+0j),(0.1624729199917639+0j),(0.02615385198374072+0j),(0.03773179668868616+0j),(0.18930758965054034+0j),(0.227200259149318+0j),(0.01676923457669895+0j),(0.005748936987769935+0j),(0.0005093396648344092+0j),(0.0026395728589138174+0j),(0.03327717769888433+0j),(0.026397449730650106+0j),(0.0006840239735874183+0j),(0.0014236884813563482+0j),(0.03583736349929737+0j),-0.05221908053073923,9.35445446506212,-0.47665528335403773,0.5220825420805314,(0.0625154770016558+0.11340656820464322j),(-0.031222734921479055+0.06909470176354325j),(-0.01801259017953662+0.013597288695121175j),(-0.048651729144621715-0.016510060876695258j),(0.15521491337990342-0.09584105781633158j),(0.15297379261670763+0.05474000824909177j),(-0.017796447087860066-0.019165344886967604j),(0.03558002584724622+0.012559866323557715j),(0.12127902201989148-0.14535736072588842j),0.25272112877631747
5,(0.471028213076651+0j),(0.1389989901206288+0j),(0.0595492010564319+0j),(0.013359352109422264+0j),(0.06623594443447363+0j),(0.18509320846992813+0j),(0.1667200630822012+0j),(0.01911240972443862+0j),(0.037770998877719515+0j),(0.20012187655148864+0j),(0.22186757751418293+0j),(0.019320719254554662+0j),(0.0035461073464593497+0j),(0.0001784722887835251+0j),(0.004387200335126679+0j),(0.03425949582169228+0j),(0.02779557943413314+0j),(0.00036528420547481594+0j),(0.0014266483562206888+0j),(0.040048765474489254+0j),-0.03993509593863945,9.36162476278394,-0.471028213076651,0.541705109959397,(0.06778517191834817+0.12135027697765936j),(-0.033180040290908354+0.04944888545511464j),(-0.009809777337068837+0.009068657970210132j),(-0.05802132158253638-0.031948811823643404j),(0.15701452751559936-0.09800986670098766j),(0.15335582831193148+0.06540312956498746j),(0.002925474847441543-0.018887186195720176j),(0.0352974117824517+0.013443997831029598j),(0.12074807010545782-0.15958906303471018j),0.27550104452248575
6,(0.21904726683312886+0j),(0.12091132857520769+0j),(0.04722472300911094+0j),(0.028382707773410183+0j),(0.0475900591052092+0j),(0.232310434353812+0j),(0.15039402676163507+0j),(0.039888164494022244+0j),(0.03259446036836302+0j),(0.20274213047407214+0j),(0.047981705107063954+0j),(0.014619549377821835+0j),(0.002230174463287252+0j),(0.0008055781005507986+0j),(0.002264813725637305+0j),(0.0539681379096568+0j),(0.02261836328557941+0j),(0.001591065666702177+0j),(0.0010623988467047874+0j),(0.041104371469165686+0j),-0.2563445369220426,9.599635938351904,-0.21904726683312886,0.5551651676632403,(0.06997958472160734+0.09860226721538007j),(-0.01826647228973738+0.043548943194703454j),(-0.028164280121755963-0.0035144595280157424j),(-0.04200582185017777-0.022367938133150165j),(0.22445720371740857-0.0598924169575627j),(0.14622590380191355+0.03516174544718925j),(0.034153125291313424-0.02060654506553741j),(0.017013567523775745+0.027801751146622235j),(0.12078198164397978-0.16283760124528676j),0.3003343088110382
7,(0.6367771219196741+0j),(0.12132622857196801+0j),(0.05884107398294615+0j),(0.033991047107957965+0j),(0.05055620756911707+0j),(0.28720761267866163+0j),(0.15613538965650414+0j),(0.031674497019235234+0j),(0.0450339695043293+0j),(0.19576663325670648+0j),(0.40548510300030344+0j),(0.014720053739497424+0j),(0.0034622719874665424+0j),(0.0011553912834954176+0j),(0.0025559301237716497+0j),(0.08248821278057611+0j),(0.024378259903188385+0j),(0.0010032737614215415+0j),(0.0020280584093168613+0j),(0.03832457469666581+0j),-0.1940647612619696,9.120093467988372,-0.6367771219196741,0.5550760882850468,(0.0796952736914138+0.0914806924479044j),(-0.04408989927662722+0.03896604636402581j),(-0.03371153320369667+0.004350150865369415j),(-0.034868120420477-0.036607981399071496j),(0.27707840185913973-0.07560272484349471j),(0.15432976428195858+0.023676650098007724j),(0.026990388016362058-0.016576872930313513j),(0.016600570014246308+0.04186262634521355j),(0.1279902083590056-0.1481319724464781j),0.31549551663663683
8,(0.8517216179732126+0j),(0.13305415795554215+0j),(0.029392840690197247+0j),(0.04044894383069822+0j),(0.059839517288483024+0j),(0.3639685789821547+0j),(0.15544828789901824+0j),(0.06750185415744611+0j),(0.04424709239474863+0j),(0.18231477469732327+0j),(0.725429714522907+0j),(0.017703408949258356+0j),(0.000863939083839315+0j),(0.0016361170570189797+0j),(0.0035807678293186583+0j),(0.13247312648628898+0j),(0.02416417021073606+0j),(0.0045565003146931255+0j),(0.001957805185389422+0j),(0.03323867707293574+0j),0.04986787620458749,8.72825704288408,-0.8517216179732126,0.5618848370605216,(0.0927374259483187+0.09541058000944373j),(-0.004855211222354236+0.0289890670395865j),(-0.036081182242830016+0.018282924956873493j),(-0.026342464508273964-0.05372934387231045j),(0.3405420230027905-0.12846889528386185j),(0.15531802107935141-0.006362588995857626j),(0.05735931283104449-0.03558664842667121j),(0.03871573348675406+0.021421885210504983j),(0.09613606805964421-0.1549081453344762j),0.3397116222025249
9,(0.6064422191112067+0j),(0.12911180660424645+0j),(0.04707471170239612+0j),(0.028679472649211907+0j),(0.048284484514631826+0j),(0.46042764246287127+0j),(0.13184068980140445+0j),(0.06909416856328303+0j),(0.03555953709346704+0j),(0.15212767885830544+0j),(0.3677721651205248+0j),(0.016669858604612335+0j),(0.00221602848186371+0j),(0.000822512151436894+0j),(0.002331391444843721+0j),(0.21199361394391758+0j),(0.01738196748731016+0j),(0.004774004129451368+0j),(0.0012644806783016582+0j),(0.023142830674815713+0j),-1.0369720557477367,9.168759839297575,-0.6064422191112067,0.5687771042235937,(0.0949569547556189+0.08748162863225445j),(0.008090933933498877+0.046374187539486515j),(-0.02863717599123432-0.001557017239457066j),(-0.03217293893270557-0.036004075398156234j),(0.4324450480570175-0.15806610754643585j),(0.13065871013024016-0.017614452997809303j),(0.0561606724219027-0.04024901244218429j),(0.032518279910456395+0.014388959307985633j),(0.08979527035456002-0.12279918605905818j),0.35247974568611073
10,(0.28848177012870974+0j),(0.09250131967748752+0j),(0.052647607141639526+0j),(0.02494036649136163+0j),(0.08390410122245594+0j),(0.5009733129630382+0j),(0.1359936745656359+0j),(0.05199177631261288+0j),(0.03935577469674577+0j),(0.17575426530030896+0j),(0.08322173169659372+0j),(0.00855649414207674+0j),(0.002771770537740413+0j),(0.000622021880723434+0j),(0.007039898201948132+0j),(0.2509742603011622+0j),(0.01849427952186409+0j),(0.0027031448041407746+0j),(0.0015488770019810145+0j),(0.03088956177125139+0j),-1.6167043379292352,9.550822328694167,-0.28848177012870974,0.5617045363528188,(0.06947886795300429+0.06106702096914286j),(0.01641917546784962+0.050021807391340614j),(-0.02169891427884613+0.012295486970540106j),(-0.008699385040953623-0.08345189573555153j),(0.45872250564542566-0.2013651487113513j),(0.13570317520435096-0.008884129744736562j),(0.04932371585224478-0.016441285189053544j),(0.026666671101799443+0.028944181700809386j),(0.08636032884019115-0.15307336598463311j),0.37027331279410175
11,(0.2820071130604598+0j),(0.10776955328178683+0j),(0.05112583338811211+0j),(0.03039016912228276+0j),(0.09714026517877318+0j),(0.5320883676415129+0j),(0.11320053499831119+0j),(0.052956717969881995+0j),(0.05571951536360148+0j),(0.14005343390175334+0j),(0.07952801181669494+0j),(0.011614276614555892+0j),(0.0026138508396289987+0j),(0.0009235623792809484+0j),(0.009436231119002372+0j),(0.2831180309794098+0j),(0.012814361123903877+0j),(0.0028044139781416228+0j),(0.0031046643923546215+0j),(0.019614964347672792+0j),-1.9278920881702275,9.555927256530179,-0.2820071130604598,0.5685945918871635,(0.06342211539722932+0.08713157804778024j),(0.014577323189021656+0.04900359668709849j),(-0.019273932403383848+0.023496338203872077j),(-0.02852945671546577-0.09285634721720824j),(0.5061940250697314-0.16396841147950997j),(0.10871632936826697+0.03154553617541423j),(0.05290861256974375-0.0022566998219470443j),(-0.004618906262940001+0.05552774169087732j),(0.06368542528830595-0.12473624554843869j),0.38419010301099055
12,(0.1737140669817574+0j),(0.12615100415041067+0j),(0.05494698358013153+0j),(0.013191731607360162+0j),(0.11356718400887654+0j),(0.5443952951296641+0j),(0.08008848361280213+0j),(0.06590946123340091+0j),(0.04427786237927454+0j),(0.1335224017638039+0j),(0.030176577067342496+0j),(0.015914075848156926+0j),(0.003019171004555244+0j),(0.0001740217828006251+0j),(0.012897505283706024+0j),(0.29636623735931406+0j),(0.006414165207398077+0j),(0.004344057080077177+0j),(0.001960529096877975+0j),(0.017828231772774657+0j),-1.941196652769337,9.624384756037973,-0.1737140669817574,0.5755691631449786,(0.07228690982656655+0.1033860653854414j),(0.013204087340190965+0.05333688294293033j),(-0.012474436145192709+0.00429071388700468j),(-0.009280061037694692-0.11318739219030839j),(0.5236181289245219-0.1489640641930022j),(0.07922281971173392-0.011743510732322762j),(0.06588507531776698-0.0017927438326066593j),(-0.00817472522257615+0.043516697535697174j),(0.04163573821795907-0.12686487723487633j),0.393736294953247
13,(0.24123505734201228+0j),(0.1292378844170748+0j),(0.06058227443150469+0j),(0.023326239791633303+0j),(0.07488654497321384+0j),(0.7216585713432399+0j),(0.13412402925226483+0j),(0.05804969312443846+0j),(0.04790094867142265+0j),(0.1349966129909849+0j),(0.058194352890803956+0j),(0.01670243076860118+0j),(0.003670211975294147+0j),(0.0005441134628167768+0j),(0.00560799461802518+0j),(0.520791093593166+0j),(0.01798925522286239+0j),(0.0033697668718414777+0j),(0.002294500883622267+0j),(0.018224085519037748+0j),-2.7122534680665753,9.585465243601433,-0.24123505734201228,0.5972020354639541,(0.09796737696424922+0.08429011697314148j),(0.0395315195491485+0.04590719918955454j),(0.019095313234964995-0.013397106974095099j),(0.008333927066988125-0.07442136976478801j),(0.7215741567642718-0.011037657500395993j),(0.13345002680203816+0.013429280300808684j),(0.04467468178356692-0.03706669231774683j),(-0.047340218844124496+0.007307842596325357j),(0.07211532611778294-0.11412039808011344j),0.413612538263242
