,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
10,(0.045058579708190716+0j),(0.11588421421248198+0j),(0.07120382248737135+0j),(0.02206647617891084+0j),(0.12375677638109399+0j),(0.9540267948942761+0j),(0.1127684482860003+0j),(0.04072936129138461+0j),(0.08821342687142761+0j),(0.05086771155789253+0j),(0.002030275605319376+0j),(0.01342915110364441+0j),(0.005069984336813089+0j),(0.00048692937095443957+0j),(0.015315739700240104+0j),(0.9101671253762451+0j),(0.012716722928832323+0j),(0.0016588808712041387+0j),(0.007781608680400707+0j),(0.0025875240791369525+0j),-1.8278512191509821,6.540770884656176,0.045058579708190716,0.5300755718483702,(-0.05330918137858649-0.10289452018639951j),(-0.025805100972497372+0.0663632511305188j),(-0.022066457280148787-2.8880059005475644e-05j),(0.09543788067763696-0.07878674147343087j),(-0.9496446790358274-0.09133514633034456j),(-0.11025106209231239+0.023694434712594442j),(0.03863347503267333-0.01289711123096739j),(0.07137023155747599+0.05184494891339912j),(-0.045992587055281496-0.02173030177193372j),0.4700021946124702
11,(0.01001399987264346+0j),(0.09376549192817332+0j),(0.10765546573744159+0j),(0.021990284593147974+0j),(0.14351129835930834+0j),(1.128171914916325+0j),(0.08644444588743441+0j),(0.027896795597000524+0j),(0.08766782947731096+0j),(0.0509363153080014+0j),(0.00010028019344930323+0j),(0.008791967476532336+0j),(0.01158969930314546+0j),(0.0004835726164876412+0j),(0.020595492756774414+0j),(1.2727718696059673+0j),(0.007472642224785576+0j),(0.0007782312045808279+0j),(0.007685648325262871+0j),(0.0025945082171561374+0j),-1.6775509888122544,6.534822505650106,-0.01001399987264346,0.5170578452973534,(0.014612072250150886-0.09261994828917099j),(-0.034950002749136205+0.10182434193738171j),(-0.013968327469588544+0.01698406441903643j),(0.13375673309058617-0.05200604878000353j),(-1.1208274328694197-0.12852134193710402j),(-0.08644164956748877-0.0006953019754347596j),(-0.003955475128114526+0.027614949232104252j),(0.08591225819451635+0.017456580913272485j),(-0.020560868424526188-0.04660213414410824j),0.4641578622788975
12,(0.10890472447623725+0j),(0.10602675967240462+0j),(0.10197022027895107+0j),(0.08257883332123968+0j),(0.14236819797426023+0j),(1.0089483475021723+0j),(0.1056372327320143+0j),(0.09323456098972124+0j),(0.09742051331302268+0j),(0.07759440854626423+0j),(0.01186023901324515+0j),(0.011241673766629845+0j),(0.010397925823737806+0j),(0.006819263712697085+0j),(0.020268703794438153+0j),(1.0179767679273641+0j),(0.011159224939277752+0j),(0.008692683362946051+0j),(0.00949075641417283+0j),(0.006020892237644563+0j),-1.507811994675293,6.570670581440295,0.10890472447623725,0.5299054782732526,(0.0521964748150513-0.0922886871913972j),(-0.018648020819179708+0.10025057178522846j),(-0.022094579320098492+0.07956816748778975j),(0.13011350892932494-0.057785626141252745j),(-1.0089161016037567-0.008066464655737876j),(-0.10528382920427679+0.008633669403123276j),(0.07516135418525138+0.05516751036602291j),(0.0920455274733314+0.03191202416533653j),(-0.07713264100062478-0.008452687733100026j),0.45275895908744906
13,(0.06450944357386049+0j),(0.08560182987033128+0j),(0.2003176727531708+0j),(0.12149688025288163+0j),(0.08558908294313507+0j),(0.9280828203301701+0j),(0.11179792686955639+0j),(0.04782583012904266+0j),(0.1117550437977033+0j),(0.09183954678776224+0j),(0.00416146831020909+0j),(0.007327673277149142+0j),(0.04012717001724643+0j),(0.01476149191118306+0j),(0.007325491119046855+0j),(0.8613377213920026+0j),(0.012498776452330678+0j),(0.0022873100275320447+0j),(0.012489189814226581+0j),(0.00843450235418157+0j),-1.3864209971266006,6.547309192668763,-0.06450944357386049,0.5168919289221797,(0.023005065597232817-0.08245265449951358j),(-0.0524230641962202+0.19333647446233576j),(-0.0591592828888898+0.10612102128822248j),(0.0855880625461316+0.0004179337822184867j),(-0.9249812861458958-0.07581122391761724j),(-0.11110775499252845-0.012403355709280748j),(0.031160249901400372+0.03628152220641139j),(0.11113283534439372+0.011776362874098962j),(-0.06766237956901398+0.06209915253238363j),0.4526863113622383
14,(0.03685620134483493+0j),(0.09011049918977233+0j),(0.17699657378369427+0j),(0.08590058232032521+0j),(0.12680182099954126+0j),(0.9315193042232464+0j),(0.027334215909203697+0j),(0.10329169490546786+0j),(0.14700301179298814+0j),(0.09059806848823695+0j),(0.0013583795775710121+0j),(0.00811990206422996+0j),(0.03132778713116673+0j),(0.0073789100429709695+0j),(0.016078701808799705+0j),(0.867728214140561+0j),(0.0007471593593709645+0j),(0.010669174236444253+0j),(0.021609885476209408+0j),(0.008208010013799276+0j),-1.267808570429502,6.53870301826685,-0.03685620134483493,0.5041979695237615,(-0.06350564007986148-0.06392914626582347j),(-0.029111711689944926+0.1745860686700066j),(-0.05761712516037153+0.06371167029065437j),(0.11371596689477452-0.0561015212091994j),(-0.8752633020181415-0.31881399950576295j),(-0.020465728957810438+0.01811941769473853j),(0.04372008594122434+0.0935827351691337j),(0.12455836067751602+0.07807112309643839j),(0.04543550312355691+0.07838128009740926j),0.4755384166496323
15,(0.2405769752929419+0j),(0.07453809991623116+0j),(0.16641856832603252+0j),(0.06035408583157221+0j),(0.08009137085939272+0j),(0.9990899102022626+0j),(0.027752317978463326+0j),(0.07792795781196543+0j),(0.13830863488768064+0j),(0.09563080547531179+0j),(0.05787728104110077+0j),(0.00555592833912206+0j),(0.027695139883686357+0j),(0.003642615676564785+0j),(0.00641462768613678+0j),(0.9981806486679652+0j),(0.0007701911531777387+0j),(0.006072766608743464+0j),(0.019129278484493743+0j),(0.009145250955856924+0j),-1.3535236089822082,6.702760550634912,0.2405769752929419,0.5041170681195891,(-0.048854225912876637-0.05629558552476094j),(-0.02870538242575678+0.16392419255093926j),(-0.015612988067325008+0.058299659348699046j),(0.06457476618840616-0.04737855272008061j),(-0.929808409005059-0.36556390851866943j),(-0.020227052488663664+0.01900151311865936j),(0.03623172921345108+0.06899295911139498j),(0.10534995957599966+0.08961397492483515j),(0.06353321493582666+0.07147574102991151j),0.463860026998771
16,(0.10534101053129494+0j),(0.047713371081614796+0j),(0.17761378952591808+0j),(0.1319142668699368+0j),(0.124644783480614+0j),(0.9288363492769899+0j),(0.07653867019709498+0j),(0.11409355401375905+0j),(0.08740106659777074+0j),(0.06912047987976742+0j),(0.01109672849975439+0j),(0.002276565779971875+0j),(0.031546658229757135+0j),(0.0174013738038329+0j),(0.015536322048929144+0j),(0.8627369637382064+0j),(0.005858168035539675+0j),(0.013017339067490554+0j),(0.007638946442427956+0j),(0.004777640738809334+0j),-1.3524111204366753,6.56837147236027,-0.10534101053129494,0.4978485278555454,(-0.044426952568544495+0.017401484575868032j),(-0.05406057954955168+0.16918661876319807j),(-0.05307787133124423+0.12076470253669647j),(0.1205192048386434-0.03180319660018876j),(-0.8993172133641353-0.23230478575606817j),(-0.053821407125493645+0.05441896884884476j),(0.05456650589446563+0.10019897954550137j),(0.08191951686871184+0.030465377043863952j),(0.06159701566484053+0.03135998086725699j),0.4695498890870073
17,(0.08793910905827218+0j),(0.010749421766418618+0j),(0.11613540872788379+0j),(0.14293496803174718+0j),(0.0186734046226723+0j),(1.0121232907245803+0j),(0.045254945032818496+0j),(0.13744458451768968+0j),(0.14922536653756216+0j),(0.024066652289672644+0j),(0.007733286901962688+0j),(0.00011555006831235438+0j),(0.013487433160392626+0j),(0.02043040508623659+0j),(0.0003486960402020393+0j),(1.0243935556271533+0j),(0.0020480100499234237+0j),(0.01889101381324034+0j),(0.022268210018269778+0j),(0.0005792037524320055+0j),-1.6686917484446138,6.558197265184015,0.08793910905827218,0.5102188558984383,(-0.010633432092470798+0.0015748619771797398j),(0.008849479815288035+0.11579775415521423j),(-0.1294298249403372+0.06064920034221604j),(-0.011663503253760987+0.014582823185225354j),(-0.9339749183935415-0.3899800090247329j),(-0.037850269904343106+0.024806594246123394j),(0.0745256282237151+0.11548568981090662j),(0.007304613294483869+0.1490464781297694j),(0.004011376015248614+0.023729993992757218j),0.469474547162501
18,(0.05763298336326174+0j),(0.0794476313740412+0j),(0.06403507290016325+0j),(0.09302375755228588+0j),(0.12155712173325058+0j),(1.0912547433041688+0j),(0.0861031737297653+0j),(0.1155242615038944+0j),(0.1108687383997282+0j),(0.06338885387383222+0j),(0.0033215607713500046+0j),(0.006311926130945536+0j),(0.004100490561329221+0j),(0.008653419469146465+0j),(0.014776133844072298+0j),(1.1908369147838473+0j),(0.0074137565263381455+0j),(0.013345854996020177+0j),(0.012291877154347366+0j),(0.004018146795438054+0j),-1.5098801506069188,6.544736188629962,-0.05763298336326174,0.5164773708725848,(-0.07612771467774057+0.022726574508492466j),(-0.029580287561281764+0.05679346044326847j),(-0.075194617255711-0.05476485191172888j),(0.08912941894368004+0.08265640037428601j),(-0.9391307756198561-0.5557610107478705j),(-0.08328007611086172-0.021867451824737726j),(0.025845676727345085+0.11259598567678046j),(-0.03779906459119815+0.10422623407941878j),(0.057479193452595626+0.026726187821631855j),0.4811398506257944
19,(0.07363650654222931+0j),(0.05348354147584114+0j),(0.1377338817545291+0j),(0.013419551783174354+0j),(0.0993538597292531+0j),(1.0420762809899131+0j),(0.12522817375185344+0j),(0.1156871708158133+0j),(0.1930951302195124+0j),(0.10791780124826214+0j),(0.00542233509574378+0j),(0.002860489208798019+0j),(0.018970622183170607+0j),(0.00018008437006129796+0j),(0.0098711894431001+0j),(1.0859229754017683+0j),(0.015682095501224395+0j),(0.013383521491367163+0j),(0.03728572931449045+0j),(0.011646251826259411+0j),-1.2100132885237942,6.551162665258623,0.07363650654222931,0.5163944991693008,(-0.03384424552844313+0.04141323765909249j),(-0.011143249173417195+0.13728237389056813j),(-0.0036357245384167347-0.012917657571791117j),(-0.009541498735429498+0.09889463708908536j),(-0.8518124808326144-0.6002819944822226j),(-0.10074892264162433-0.07437573588057056j),(0.013557609545999296+0.1148900026754521j),(-0.08568602238407456+0.17304229217878017j),(-0.09272148457043786+0.055217552692178096j),0.4870416728046272
20,(0.037109934692805005+0j),(0.06749661138531678+0j),(0.11315426191727838+0j),(0.07003959734162846+0j),(0.16580084617729654+0j),(1.0023936815349381+0j),(0.10217081977622178+0j),(0.071186070299439+0j),(0.1699110879905808+0j),(0.03351637277207109+0j),(0.0013771472529042525+0j),(0.004555792548500474+0j),(0.012803886990044037+0j),(0.004905545195777449+0j),(0.02748992059310755+0j),(1.004793092781167+0j),(0.01043887641374519+0j),(0.005067456604676673+0j),(0.028869777822142895+0j),(0.0011233472437964282+0j),-1.5263723486485121,6.538760821622873,-0.037109934692805005,0.5037127557733647,(-0.05610133550531912+0.03752909142278951j),(-0.04796738843571904+0.10248422628239374j),(0.05942540881318194-0.03706974484891482j),(-0.009735308917724499+0.1655147859056224j),(-0.8318671580794678-0.5592764290491391j),(-0.0839076783204381-0.05829560817608022j),(-0.07025217128588232-0.011492999360294274j),(0.0019257732570919315+0.169900174277442j),(-0.004293639419364392+0.03324021516676612j),0.4869635242248985
21,(0.03737501856422647+0j),(0.02083322981789882+0j),(0.09251225551595847+0j),(0.05558054508820125+0j),(0.16326876889310937+0j),(1.0512430407593836+0j),(0.15564779857212377+0j),(0.08154836242655727+0j),(0.175607036728623+0j),(0.04876796824122217+0j),(0.001396892012676273+0j),(0.0004340234646453886+0j),(0.008558517420649989+0j),(0.0030891969923015714+0j),(0.026656690895871558+0j),(1.105111930745035+0j),(0.024226237200348416+0j),(0.006650135414453137+0j),(0.03083783134860794+0j),(0.002378314726376854+0j),-1.4215092727098169,6.538821631680054,-0.03737501856422647,0.4913424537576504,(-0.0007085259876075164+0.020821178054333846j),(-0.04549606574389035+0.08055200445971283j),(0.01670413957160318-0.053011024452220994j),(-0.011329261077078582+0.16287522444902094j),(-0.7963155575828686-0.6862896352827428j),(-0.14892176726493458-0.04526084881039101j),(-0.07320834631244522+0.0359259438936575j),(0.0015067924946472364+0.1756005721089371j),(0.0376700570259524+0.03097227034039236j),0.4868853881845497
22,(0.06408375822866826+0j),(0.0974227675932829+0j),(0.11276077104952842+0j),(0.029879704194352142+0j),(0.14767836995328643+0j),(0.9213246012295347+0j),(0.16597156169493593+0j),(0.07130103010754675+0j),(0.2449766439793115+0j),(0.049160530019342626+0j),(0.004106728068710407+0j),(0.009491195645534814+0j),(0.012714991487684166+0j),(0.0008927967227419849+0j),(0.021808900952059732+0j),(0.8488390208307612+0j),(0.027546559291455917+0j),(0.005083836894397288+0j),(0.06001355609536634+0j),(0.0024167577117826873+0j),-1.0928832961840174,6.547141647643403,-0.06408375822866826,0.4852327618832955,(-0.09525154194483057+0.02045334697957762j),(-0.0536096908352465+0.09920177688042414j),(-0.029691957532216033-0.0033443057047860478j),(-0.0983220819197664+0.11018924248320468j),(-0.6898473129902623-0.6106960828357068j),(-0.1274404540232884-0.1063272776374625j),(0.04856125522159445-0.05220767554393179j),(0.03454678040109094+0.24252850566332432j),(0.04906542438910188-0.0030564425890263584j),0.49285768704692773
23,(0.08190087035125879+0j),(0.09489553127942923+0j),(0.1236043040477203+0j),(0.06034331070305113+0j),(0.16314842203694166+0j),(0.9331832378688063+0j),(0.16566622536082634+0j),(0.07266828692201438+0j),(0.24918868799560295+0j),(0.061009926404516+0j),(0.0067077525642937+0j),(0.009005161856805131+0j),(0.015278023979121287+0j),(0.003641315146604965+0j),(0.02661740761314403+0j),(0.870830955439309+0j),(0.027445298225304098+0j),(0.005280679924180205+0j),(0.06209500222496995+0j),(0.0037222111198844587+0j),-0.8678310738327029,6.55507998407116,-0.08190087035125879,0.4791990421430684,(-0.08078274592817174+0.04979266830678573j),(-0.016650953550105686+0.12247762948797429j),(-0.03284437137389097-0.050621758322473315j),(-0.12735761423972014+0.10196786605745295j),(-0.702237053254465-0.6145682032742947j),(-0.12922856986244877-0.10365941807964338j),(0.0461644413767279-0.05612062256029292j),(-0.02486887680672043+0.24794463331829167j),(0.05599201334890901-0.024230261266029583j),0.4807539664846477
24,(0.04610878494189377+0j),(0.01395900881640424+0j),(0.11637643605616031+0j),(0.05415826216084789+0j),(0.1571512962367662+0j),(0.867713356862714+0j),(0.13970212687786468+0j),(0.09227636431270572+0j),(0.0861008987303595+0j),(0.0353096733761992+0j),(0.0021260200488178098+0j),(0.00019485392713645128+0j),(0.01354347486913357+0j),(0.002933117360283128+0j),(0.024696529908895853+0j),(0.7529264696779596+0j),(0.019516684254198998+0j),(0.00851492741077119+0j),(0.0074133647621756225+0j),(0.0012467730339338703+0j),-1.3441825866686186,6.5410652967066945,0.04610878494189377,0.47912215195760416,(-0.006059299464249532+0.012575325726954217j),(0.06663275357756031+0.09541253072739289j),(-0.016611539073081907-0.05154778491755588j),(-0.13206969699676263+0.08517115147794563j),(-0.6675635791083385-0.5543332368945819j),(-0.03882168083070493-0.1341997069731446j),(0.09034667818926098-0.01877245724292119j),(0.022484371004038318+0.08311328307032748j),(0.029564957092536176+0.019305086015098852j),0.49269953615210016
25,(0.14291401971193898+0j),(0.06356662965929757+0j),(0.08597984224029664+0j),(0.036601988249949896+0j),(0.13949932604857018+0j),(0.8772704889178037+0j),(0.10950449144736937+0j),(0.12727285794122167+0j),(0.13254131734381927+0j),(0.02743254726214892+0j),(0.020424417030224483+0j),(0.0040407164062422896+0j),(0.007392533271666299+0j),(0.00133970554384947+0j),(0.019460061968005288+0j),(0.7696035107260824+0j),(0.011991233647146993+0j),(0.016198380368526392+0j),(0.017567200803235004+0j),(0.0007525446492900341+0j),-1.2335502277551922,6.59620066411379,0.14291401971193898,0.46735575205169994,(-0.06351445078219363-0.0025750627329431406j),(0.04129435291166073+0.07541425388660632j),(0.009717376078882515+0.0352884987778034j),(-0.10626029961455863+0.09038147317802205j),(-0.8010155514623687-0.35773956594360606j),(-0.03858535482876975-0.1024812375017248j),(0.12701398879475945+0.00811338517334876j),(0.02308374526855985+0.13051567533293174j),(0.023567801867086877-0.014039350570584468j),0.48657296937671696
26,(0.0038999758762996717+0j),(0.06914500774872472+0j),(0.05625295802225188+0j),(0.08146581371370247+0j),(0.11863614223422231+0j),(1.0249805342108484+0j),(0.10024815100982323+0j),(0.06543961599639658+0j),(0.0609780707292866+0j),(0.0382325590473515+0j),(1.5209811835719392e-05+0j),(0.004781032096571202+0j),(0.0031643952862532325+0j),(0.006636678804035674+0j),(0.014074534244218628+0j),(1.0505850955111562+0j),(0.010049691780888324+0j),(0.004282343341755843+0j),(0.0037183251098658783+0j),(0.001461728571309219+0j),-1.7697796786644715,6.534559710276747,-0.0038999758762996717,0.46154432741516394,(-0.0583292784464663+0.03713121830058642j),(-0.03111003554013422+0.0468674831300425j),(-0.01822705304768711+0.07940058778896082j),(-0.10706865177277816+0.051096360455302435j),(-0.8827731000908271-0.520861545199093j),(0.030107759240397443-0.0956201579919767j),(-0.03821768068861591+0.05312016777589128j),(0.03967882326564068+0.04630244155678975j),(0.01554524889456357+0.03492955493726321j),0.49254143600560457
