,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
10,(0.809847164821979+0j),(0.15635180807140397+0j),(0.06509325611871163+0j),(0.03999695138691007+0j),(0.7778034427161988+0j),(0.03857766569289792+0j),(0.2878224816388321+0j),(0.06268812448142681+0j),(0.09401109439007029+0j),(0.021072779173940525+0j),(0.6558524303701977+0j),(0.02444588788719714+0j),(0.004237131992136188+0j),(0.0015997561202468473+0j),(0.6049781955011712+0j),(0.001488236290312993+0j),(0.08284178093673586+0j),(0.003929800950998864+0j),(0.008838085868418704+0j),(0.00044406202211366144+0j),-39.896997088445566,109.0829562454598,0.809847164821979,0.2637381107145931,(-0.08778631542111139-0.1293810291811836j),(0.05231123462365589-0.03873843987933708j),(0.022545267241587202-0.03303735832738844j),(-0.7427550553420188-0.23085303390912107j),(-0.0247731688766491+0.0295723924314895j),(-0.2569478644413221+0.1296903076400847j),(0.056511864007039156-0.027133193277769127j),(-0.07002100138158013+0.062730735958854j),(0.014510351337232184+0.01528109047757213j),0.21447841839268297
11,(0.809847164821979+0j),(0.15635180807140397+0j),(0.06509325611871163+0j),(0.03999695138691007+0j),(0.7778034427161988+0j),(0.03857766569289792+0j),(0.2878224816388321+0j),(0.06268812448142681+0j),(0.09401109439007029+0j),(0.021072779173940525+0j),(0.6558524303701977+0j),(0.02444588788719714+0j),(0.004237131992136188+0j),(0.0015997561202468473+0j),(0.6049781955011712+0j),(0.001488236290312993+0j),(0.08284178093673586+0j),(0.003929800950998864+0j),(0.008838085868418704+0j),(0.00044406202211366144+0j),-39.896997088445566,109.0829562454598,0.809847164821979,0.2541029741912502,(-0.08778631542111139-0.1293810291811836j),(0.05231123462365589-0.03873843987933708j),(0.022545267241587202-0.03303735832738844j),(-0.7427550553420188-0.23085303390912107j),(-0.0247731688766491+0.0295723924314895j),(-0.2569478644413221+0.1296903076400847j),(0.056511864007039156-0.027133193277769127j),(-0.07002100138158013+0.062730735958854j),(0.014510351337232184+0.01528109047757213j),0.20664288473800962
12,(0.809847164821979+0j),(0.13494712005290693+0j),(0.06455695269999447+0j),(0.00029660635666700375+0j),(0.7827574899662867+0j),(0.1259329835877441+0j),(0.1983905421339223+0j),(0.06797932099878551+0j),(0.06704107108168696+0j),(0.04866126306228229+0j),(0.6558524303701977+0j),(0.018210725210573674+0j),(0.004167600141909323+0j),(8.797533081527382e-08+0j),(0.6127092880983215+0j),(0.01585911635531103+0j),(0.03935880720819159+0j),(0.00462118808345592+0j),(0.004494505211779803+0j),(0.0023679185228166386+0j),-40.5184942824151,109.0829562454598,0.809847164821979,0.24481983782280314,(-0.07787177643591628-0.11021212113596375j),(0.06096966878113383-0.021220264622010678j),(-0.0002666567339506716-0.00012988270498428406j),(-0.7482211776674558-0.22994424843480452j),(0.05015213977900086+0.11551570988787017j),(-0.15309233180086462+0.12618060529243616j),(0.062227217103022606-0.02736716161879436j),(-0.06696888978167065-0.0031101468116878084j),(0.04864150840767409+0.0013864280157329916j),0.20156809783950644
13,(0.8499268194280676+0j),(0.07919136615963257+0j),(0.08762926415386793+0j),(0.061613505795170276+0j),(0.8582389809224681+0j),(0.14906616374046888+0j),(0.1594409658434514+0j),(0.056747900672498026+0j),(0.08606495979351363+0j),(0.07871604795462464+0j),(0.722375598383111+0j),(0.0062712724742289986+0j),(0.0076788879361483625+0j),(0.003796224096371482+0j),(0.7365741483748365+0j),(0.022220721172300284+0j),(0.025421421589092642+0j),(0.0032203242307357023+0j),(0.007407177304259117+0j),(0.006196216205594766+0j),-45.145485328547004,107.74443030662212,0.8499268194280676,0.23880749190026138,(0.060648891720826194-0.050921355120072155j),(0.08556295017444095-0.01891743887513578j),(-0.04339205540262428+0.04374189781327585j),(-0.8064174203136822-0.2937091973184742j),(0.03080238497788625+0.1458490118306407j),(-0.10344221574638698+0.12133066220280252j),(-0.021902547816591372-0.052350765322749876j),(-0.0690384430157784+0.051389402508846466j),(-0.06727825112498276-0.04086383647136575j),0.20404059948082148
14,(0.8499268194280676+0j),(0.07919136615963257+0j),(0.08762926415386793+0j),(0.061613505795170276+0j),(0.8582389809224681+0j),(0.14906616374046888+0j),(0.1594409658434514+0j),(0.056747900672498026+0j),(0.08606495979351363+0j),(0.07871604795462464+0j),(0.722375598383111+0j),(0.0062712724742289986+0j),(0.0076788879361483625+0j),(0.003796224096371482+0j),(0.7365741483748365+0j),(0.022220721172300284+0j),(0.025421421589092642+0j),(0.0032203242307357023+0j),(0.007407177304259117+0j),(0.006196216205594766+0j),-45.145485328547004,107.74443030662212,0.8499268194280676,0.23008314492961782,(0.060648891720826194-0.050921355120072155j),(0.08556295017444095-0.01891743887513578j),(-0.04339205540262428+0.04374189781327585j),(-0.8064174203136822-0.2937091973184742j),(0.03080238497788625+0.1458490118306407j),(-0.10344221574638698+0.12133066220280252j),(-0.021902547816591372-0.052350765322749876j),(-0.0690384430157784+0.051389402508846466j),(-0.06727825112498276-0.04086383647136575j),0.19658639035277506
15,(0.8499268194280676+0j),(0.10668165406840005+0j),(0.01986072131346731+0j),(0.05772532536385594+0j),(0.854534205126654+0j),(0.18359239172686992+0j),(0.15299884732966998+0j),(0.054568384718207096+0j),(0.03656633117111907+0j),(0.05697824513602794+0j),(0.722375598383111+0j),(0.011380975314769774+0j),(0.0003944482510912146+0j),(0.0033322131883630297+0j),(0.7302287077314423+0j),(0.03370616629999246+0j),(0.023408647284207662+0j),(0.0029777086107542574+0j),(0.001337096575315954+0j),(0.003246520418781292+0j),-48.01819146085174,107.74443030662212,0.8499268194280676,0.22167752426633805,(0.09171883213731652-0.05448514610548943j),(0.01981102959753464+0.0014040503469680346j),(0.033408629255168784+0.0470752236282921j),(-0.8109583810042919-0.26939786935003796j),(0.03384163544054791+0.18044641866964695j),(-0.06396394596163724+0.1389865493536134j),(-0.01706448224125743-0.05183157393512247j),(-0.0364235828931334+0.003227876165994334j),(0.01980141244391692-0.05342681427904142j),0.1941418992192254
16,(0.8499268194280676+0j),(0.10753559188977344+0j),(0.032772837395208615+0j),(0.05414193694739443+0j),(0.8221447188477363+0j),(0.1329234794778004+0j),(0.14650369690758774+0j),(0.04898150873772968+0j),(0.03288991224130305+0j),(0.05105353001794121+0j),(0.722375598383111+0j),(0.011563903523083906+0j),(0.0010740588709327841+0j),(0.002931349336415634+0j),(0.6759219387292235+0j),(0.01766865139648522+0j),(0.021463333207590335+0j),(0.0023991881982242894+0j),(0.001081746327240616+0j),(0.0026064629272928245+0j),-48.04605300916517,107.74443030662212,0.8499268194280676,0.21357898589175248,(0.10380365940656662-0.028083871116522018j),(0.026526414100020927+0.019245992464068856j),(0.03552451144848438+0.040857782890927105j),(-0.7872336116219917-0.23703413142798377j),(0.03074397205664091+0.12931921581368216j),(-0.05862001600687813+0.13426476429407563j),(-0.021384967677557393-0.04406666944136027j),(-0.03256897539016468+0.004583466949315056j),(0.0071454723213927596-0.05055101534684575j),0.18937411460444242
17,(0.8499268194280676+0j),(0.10753559188977344+0j),(0.032772837395208615+0j),(0.05414193694739443+0j),(0.8221447188477363+0j),(0.1329234794778004+0j),(0.14650369690758774+0j),(0.04898150873772968+0j),(0.03288991224130305+0j),(0.05105353001794121+0j),(0.722375598383111+0j),(0.011563903523083906+0j),(0.0010740588709327841+0j),(0.002931349336415634+0j),(0.6759219387292235+0j),(0.01766865139648522+0j),(0.021463333207590335+0j),(0.0023991881982242894+0j),(0.001081746327240616+0j),(0.0026064629272928245+0j),-48.04605300916517,107.74443030662212,0.8499268194280676,0.20577631117777798,(0.10380365940656662-0.028083871116522018j),(0.026526414100020927+0.019245992464068856j),(0.03552451144848438+0.040857782890927105j),(-0.7872336116219917-0.23703413142798377j),(0.03074397205664091+0.12931921581368216j),(-0.05862001600687813+0.13426476429407563j),(-0.021384967677557393-0.04406666944136027j),(-0.03256897539016468+0.004583466949315056j),(0.0071454723213927596-0.05055101534684575j),0.18245571573043384
18,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.1982586913461361,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.17797492329027917
19,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.19101571249532256,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.17147297073216355
20,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.18403734117458567,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.16520855381270108
21,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.17731391048493048,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.1591729946494977
22,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.17083610668789442,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.15335793238897785
23,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.16459495630354404,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.14775531162438
24,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.15858181367982024,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.14235737123687725
25,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.15278834901601251,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.1371566336443651
26,(0.8499268194280676+0j),(0.09259005491088591+0j),(0.03843004377415017+0j),(0.029467993323072858+0j),(0.8592817858733586+0j),(0.1339870808777737+0j),(0.15032959347527683+0j),(0.05825733471721051+0j),(0.015356684602472208+0j),(0.05241807510088766+0j),(0.722375598383111+0j),(0.008572918268400868+0j),(0.0014768682644830983+0j),(0.0008683626304886665+0j),(0.7383651875337083+0j),(0.01795253784214707+0j),(0.022598986674441997+0j),(0.0033939170483531004+0j),(0.00023582776197980703+0j),(0.002747654597282299+0j),-49.89274393389213,107.74443030662212,0.8499268194280676,0.14720653682377108,(0.09037459758083945-0.020133315189064045j),(0.02324977340666518+0.030599285956077846j),(0.026184271491713568+0.013518378487707119j),(-0.8329694220167418-0.21101452442617163j),(0.0369695267619197+0.12878583747115507j),(-0.06403519158192826+0.136009120699708j),(-0.043866822483384915-0.038335609210814636j),(0.005812438842764223-0.014214194197313217j),(0.024966892638801905-0.04609022531128307j),0.13214589444302272
