,abs_param_0,abs_param_1,abs_param_2,abs_param_3,abs_param_4,abs_param_5,abs_param_6,abs_param_7,abs_param_8,abs_param_9,param_0_squared,param_1_squared,param_2_squared,param_3_squared,param_4_squared,param_5_squared,param_6_squared,param_7_squared,param_8_squared,param_9_squared,field_energy,surface_energy,param_0,real_group_sampling_width,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,complex_group_sampling_width
10,(0.17792130745006662+0j),(0.13231885774342117+0j),(0.0781612422234302+0j),(0.0546704104453304+0j),(0.2756976173151849+0j),(0.664346654912932+0j),(0.31954582855186314+0j),(0.04381540049709952+0j),(0.06455193649240513+0j),(0.28287459047913005+0j),(0.03165599164474113+0j),(0.017508280114523732+0j),(0.006109179785909729+0j),(0.002988853778260891+0j),(0.07600917619327013+0j),(0.4413564778940024+0j),(0.1021095365448967+0j),(0.0019197893207212285+0j),(0.004166952504919505+0j),(0.08001803393873554+0j),-1.5989196769898708,12.5908188012984,0.17792130745006662,0.7289753682640034,(0.08407298757713791+0.10217638119633199j),(0.0006669301940976438-0.07815839679795082j),(0.002192129880266293-0.054626443640868064j),(-0.25369487300621196+0.10792630635592099j),(0.21425543263985913+0.6288490180308062j),(-0.30917671581607115-0.08074215096271019j),(-0.04336723480415487+0.0062507812441747615j),(-0.06450299067677255-0.0025133043332829503j),(-0.27429213162799954-0.06915099757562224j),0.45737181537199606
11,(0.15859936444281458+0j),(0.13825016255798736+0j),(0.045622403259076946+0j),(0.04682184086452307+0j),(0.21561567140968055+0j),(0.7546784107581991+0j),(0.2905371889421266+0j),(0.025576495792234533+0j),(0.02894393860599638+0j),(0.3144447034446353+0j),(0.025153758401664717+0j),(0.019113107447309933+0j),(0.002081403679133835+0j),(0.0021922847819427225+0j),(0.046490117757447325+0j),(0.5695395036645211+0j),(0.08441185815839297+0j),(0.0006541571370101908+0j),(0.0008377515820276876+0j),(0.09887547152438467+0j),-1.509513888724924,12.585581895914618,-0.15859936444281458,0.7288584000601145,(0.07817902176306106+0.11402257672707085j),(-0.04442782150606617+0.010371709374975733j),(-0.0322641418856677-0.033930958287738136j),(-0.1803872839111094+0.11811242762986521j),(0.1828610922731331+0.7321894048654336j),(-0.2903916948171134+0.009193570559768126j),(0.024196875519188716+0.008286636960738447j),(-0.015565795578591432+0.024401999713818356j),(-0.28952262274217805-0.12268709159840374j),0.45729842748801197
12,(0.028026359920913825+0j),(0.13218961435071128+0j),(0.035392399286692994+0j),(0.06161397554324327+0j),(0.1641911287237475+0j),(0.7999564020882713+0j),(0.2930622454394434+0j),(0.09370403207003199+0j),(0.0361896393224339+0j),(0.3155730822552666+0j),(0.0007854768504166048+0j),(0.01747409414218977+0j),(0.001252621927268707+0j),(0.00379628198224338+0j),(0.02695872675157822+0j),(0.639930245242012+0j),(0.08588547970200856+0j),(0.00878044562618158+0j),(0.001309689994287854+0j),(0.09958637024408924+0j),-1.5748390141545778,12.566946247762317,0.028026359920913825,0.719795270647326,(0.09103399124179352+0.09584835199824163j),(0.016198995440619465-0.03146767347586244j),(0.000858103048910366-0.061607999816589j),(-0.12878093014729458+0.10185381083678634j),(0.1645676500606564+0.7828459195751903j),(-0.29259689108632947+0.0165087561198057j),(0.0541278269852983+0.07648937162790131j),(0.035659502240949714-0.006171701079569259j),(-0.2618151649195104-0.1761794246280161j),0.4572250513795272
13,(0.15412046531890974+0j),(0.08398830135959352+0j),(0.044650294967532304+0j),(0.07583034228829014+0j),(0.18827435155264702+0j),(0.8010287227123966+0j),(0.2546524742760674+0j),(0.04822300960677571+0j),(0.051209137140998014+0j),(0.2073213692047057+0j),(0.02375311783011726+0j),(0.007054034765269899+0j),(0.001993648840687641+0j),(0.005750240811559244+0j),(0.03544723145256972+0j),(0.6416470146102535+0j),(0.06484788265492318+0j),(0.0023254586555351824+0j),(0.002622375726725542+0j),(0.0429821501289139+0j),-3.020489410176699,12.584468787838977,0.15412046531890974,0.7286245199539466,(-0.00427577469304026+0.08387939267808427j),(0.041877330190989534-0.015489934046421154j),(0.05434882522340134-0.05288143349414252j),(-0.15895291446310295+0.10090194466042367j),(0.20354947161238318+0.7747351981268007j),(-0.2533975528829117+0.02525000688861581j),(0.04737666155795425+0.00899503169300932j),(0.03483887054680379-0.0375317042745009j),(-0.19383927623265654-0.07354240354050018j),0.4571516870446523
14,(0.05580985978481882+0j),(0.05621894404513931+0j),(0.04890571475250447+0j),(0.08133598122982884+0j),(0.23582773638994825+0j),(0.841585148809937+0j),(0.2661365150026113+0j),(0.04966029756028577+0j),(0.04566043764902455+0j),(0.18583966218211614+0j),(0.0031147404492011367+0j),(0.0031605696695505042+0j),(0.0023917689354533336+0j),(0.006615541842619069+0j),(0.05561472125080692+0j),(0.7082655626974437+0j),(0.07082864461773515+0j),(0.002466145153776125+0j),(0.0020848755663004583+0j),(0.03453638003996305+0j),-3.2558660292043182,12.568662199352612,0.05580985978481882,0.7195642987681459,(-0.03793716100519218+0.04148905258518963j),(0.014196061012072977-0.046800008410200475j),(0.052511275624178726-0.06211366818133189j),(-0.1652806676495378+0.16821718744566486j),(0.19544613485184298+0.8185758187663003j),(-0.26606378603794684+0.006221444919694389j),(0.0495489913094134+0.0033230428820285327j),(0.04170925727145802+0.018579919918120864j),(-0.1570417647804353-0.09936933206281243j),0.45146714680937683
15,(0.08421656092342195+0j),(0.0681946103368459+0j),(0.03421749823774334+0j),(0.07133036696409077+0j),(0.2714312921705891+0j),(0.8474601926932213+0j),(0.2584612018845132+0j),(0.08511597047782167+0j),(0.02513320056317809+0j),(0.18586455190130574+0j),(0.007092429133768441+0j),(0.00465050487899425+0j),(0.0011708371856499684+0j),(0.005088021251231851+0j),(0.0736749463693957+0j),(0.7181887781996318+0j),(0.06680219287958711+0j),(0.007244728430381411+0j),(0.0006316777705489354+0j),(0.03454563165347317+0j),-3.0091668988318228,12.571623785008942,-0.08421656092342195,0.7106167386384687,(-0.02464430741073899+0.06358587100322874j),(0.010481181323803289-0.03257271901004774j),(-0.028631572835992457-0.06533187803950771j),(-0.1802450964795382+0.2029449471272386j),(0.1686964433523141+0.8305000229981401j),(-0.25798135619149914-0.015742069024812462j),(0.08057822519661662+0.02742039486485834j),(-0.013331223693530654-0.021306248974936493j),(-0.1738580692653865-0.06571912510666318j),0.457004993688176
16,(0.12270307421314165+0j),(0.09949253910472006+0j),(0.03543764969056327+0j),(0.07872755479233327+0j),(0.2822161502933803+0j),(0.8578426591658089+0j),(0.25824957601586995+0j),(0.04861067244767323+0j),(0.029998980777714148+0j),(0.17146203464873885+0j),(0.015056044421355748+0j),(0.00989876533750425+0j),(0.001255827015591079+0j),(0.006198027883579837+0j),(0.07964595548641581+0j),(0.7358940278846662+0j),(0.0666928435123766+0j),(0.002362997475814977+0j),(0.0008999388477016627+0j),(0.029399229325885325+0j),-3.1982104238484244,12.57767359922318,-0.12270307421314165,0.7193334010044972,(-0.07220622566083308+0.06844725205091218j),(0.008505253372060897-0.03440185577360799j),(-0.029509988046877836-0.07298759133615086j),(-0.2142612346754081+0.183679282451194j),(0.16914363797646195+0.8410020556554864j),(-0.2582385043889375-0.002391309963453596j),(0.04665625478235142+0.013645195692964159j),(-0.027910427576118658+0.010997585199483476j),(-0.15371072360103755-0.07597527739949861j),0.44578175240667883
17,(0.05160530443143202+0j),(0.10227717957429143+0j),(0.07046716116565008+0j),(0.10144838887944488+0j),(0.26195117450991867+0j),(0.8424827291614402+0j),(0.26284538604554913+0j),(0.04799258556923798+0j),(0.029872290483383964+0j),(0.13640438963345217+0j),(0.0026631074454607773+0j),(0.010460621461671857+0j),(0.004965620802745703+0j),(0.010291775606235076+0j),(0.06861841782712585+0j),(0.7097771489353085+0j),(0.06908769696543376+0j),(0.002303288269620629+0j),(0.0008923537387236723+0j),(0.018606157511274635+0j),-3.355179470930488,12.568328433869713,0.05160530443143202,0.7103887120172984,(-0.06250058619673267+0.08095862021265336j),(-0.008313226065494433-0.06997507467041165j),(-0.030309048902135212-0.09681496351743904j),(-0.20686691874533125+0.16070001790895475j),(0.15971706868327296+0.8272046946835657j),(-0.2628039743571809-0.004665621877518362j),(0.0455246511014836+0.015191919289833569j),(-0.025973940592804928+0.01475493642158829j),(-0.12786972422390588-0.047492011309028526j),0.4348341342509733
18,(0.05160530443143202+0j),(0.10211009202149254+0j),(0.07217087512614435+0j),(0.04488385783703788+0j),(0.26732800870940204+0j),(0.8268420485107162+0j),(0.2661077187731754+0j),(0.04829970982116661+0j),(0.04895689889580591+0j),(0.13607247746290269+0j),(0.0026631074454607773+0j),(0.010426470892637676+0j),(0.005208635216473521+0j),(0.0020145606943354267+0j),(0.07146426424053413+0j),(0.6836677731853975+0j),(0.0708133179906634+0j),(0.002332861968808898+0j),(0.002396777949494162+0j),(0.01851571912289216+0j),-3.2104293430852917,12.568328433869713,0.05160530443143202,0.6844361024138443,(-0.059499770109590226+0.0829834215343257j),(0.012955659942835034-0.07099849358908357j),(0.009460422098792401-0.043875518322272926j),(-0.20894781902518664+0.16674853272263593j),(0.17280342370162408+0.8085831744121285j),(-0.2652112805078416+0.02182417654928485j),(0.045387424214928675+0.016517980867618298j),(-0.048755117152215616+0.004440326673555957j),(-0.12797011567762526-0.04625330924752706j),0.42415537040039825
19,(0.060254686046691625+0j),(0.10849017853761977+0j),(0.0888518911982731+0j),(0.08125575302658158+0j),(0.26104761954557665+0j),(0.8274184704726747+0j),(0.23810361970443783+0j),(0.03858483650481686+0j),(0.07024132293298009+0j),(0.10590232304058901+0j),(0.0036306271905853743+0j),(0.011770118839124615+0j),(0.00789465856950976+0j),(0.006602497399916822+0j),(0.06814585967041213+0j),(0.6846213252793404+0j),(0.05669333371635555+0j),(0.001488789608103448+0j),(0.004933843447375195+0j),(0.011215302025393267+0j),-3.377564093805695,12.56904407016724,0.060254686046691625,0.6843262807860344,(-0.019416945151139012+0.10673847047865298j),(0.06049249984912979-0.0650793057085952j),(0.0797026602117835-0.01581086193355078j),(-0.19599142624529278+0.1724332349309381j),(0.16304798926769054+0.8111945996338384j),(-0.23749833601567275-0.016966853159680165j),(0.03847542400745231-0.0029036796569543097j),(-0.05557852836674046+0.042951957254153406j),(-0.10497282061677392-0.014000319894626457j),0.4240873122821059
20,(0.18759892593324745+0j),(0.12103701718751389+0j),(0.1297394587718087+0j),(0.10820250274403265+0j),(0.2677969150210341+0j),(0.9386437943309498+0j),(0.1632625177293432+0j),(0.03379617918943368+0j),(0.0051885395730786295+0j),(0.11684558005246032+0j),(0.03519335701130806+0j),(0.014649959529650532+0j),(0.01683232716240185+0j),(0.011707781600072392+0j),(0.07171518769478297+0j),(0.8810521726360024+0j),(0.0266546496953241+0j),(0.0011421817278043102+0j),(2.6920942901402962e-05+0j),(0.013652889577795911+0j),-2.8848271157101113,12.5937164651564,-0.18759892593324745,0.6675204273038914,(-0.06204684595408619+0.10392376261856781j),(0.0723851601152615-0.10766947458537078j),(0.1078137592738287-0.009163782587845809j),(-0.19459675955482672+0.1839763269161115j),(0.230872289119792+0.9098077592286129j),(-0.1630121855793194+0.009037535503533686j),(0.02556125421196931+0.022108912476994237j),(-0.004859504509946561-0.0018182845814701271j),(-0.11668708286889475+0.006083935350051101j),0.4292893089617257
21,(0.10955924439154363+0j),(0.0972929209802325+0j),(0.14888954201482016+0j),(0.0602623619357749+0j),(0.19894583695060436+0j),(1.0157634134644193+0j),(0.19042725233206168+0j),(0.017555986301168156+0j),(0.04096318681374038+0j),(0.05812727455809747+0j),(0.012003228031645984+0j),(0.009465912472865764+0j),(0.0221680957213829+0j),(0.0036315522660783322+0j),(0.03957944603997644+0j),(1.0317753121328888+0j),(0.036262538430738685+0j),(0.0003082126550068039+0j),(0.0016779826739373935+0j),(0.003378780047552446+0j),-3.4706166882613,12.575335229764832,0.10955924439154363,0.6674133198914327,(-0.025151551609115294+0.09398570063855338j),(0.13699668733722667-0.05830954793178436j),(0.057225770578237314+0.01888818275550299j),(-0.12319069760538737+0.15621619014517815j),(0.28889328676209675+0.9738151677791231j),(-0.18517785139382165-0.04440384875105299j),(0.01552201894130436+0.008202413242003392j),(-0.04056759225372262+0.005679184155589444j),(-0.057061213102007916-0.011081426211444353j),0.43455511507084515
22,(0.22946612423244+0j),(0.08566890625953329+0j),(0.16192427237366444+0j),(0.05472876999328612+0j),(0.10596038327674519+0j),(0.996378830481053+0j),(0.14299051694372694+0j),(0.04106073389125627+0j),(0.05993986736988258+0j),(0.08690667505504612+0j),(0.05265470217025759+0j),(0.007339161499704702+0j),(0.026219469983740668+0j),(0.002995238264978015+0j),(0.011227602824154744+0j),(0.9927707738307909+0j),(0.02044628793583426+0j),(0.0016859838676885615+0j),(0.003592787700319114+0j),(0.007552770169123375+0j),-3.6022404973979434,12.608538639459734,-0.22946612423244,0.683996921620288,(-0.0076923455977263465+0.08532285343862946j),(0.13371982419254327-0.09131527036403049j),(0.017297216913224882-0.05192344896128205j),(-0.041282727394241464+0.09758759779320059j),(0.30247447572162733+0.9493576593506357j),(-0.1426002736850577-0.010556982560414728j),(-0.03920727795672721-0.012197262927087124j),(0.030315218003789307-0.05170856077770723j),(-0.050769551745483504-0.0705352591594165j),0.42915155623890827
23,(0.12300596787713813+0j),(0.10709641910071341+0j),(0.1453660617900711+0j),(0.0669621351444346+0j),(0.1282290866540391+0j),(0.9969481827565871+0j),(0.1434686921128745+0j),(0.014741245439296379+0j),(0.07202332806401263+0j),(0.06245548329797032+0j),(0.015130468133391538+0j),(0.01146964298419565+0j),(0.02113129192035477+0j),(0.004483927543101524+0j),(0.01644269866412907+0j),(0.9939056791016613+0j),(0.020583265616578778+0j),(0.0002173043171015763+0j),(0.005187359785416389+0j),(0.00390068739398305+0j),-3.7469958716002063,12.577730906569476,0.12300596787713813,0.6754916308558786,(0.003692694282758386+0.1070327379502633j),(0.10296058161394107-0.10261778868243922j),(0.004882555628939189-0.06678389172271887j),(-0.0632309876714291+0.11155510235854141j),(0.3066654622060439+0.9486105488511156j),(-0.14315420858995503-0.009494112889702798j),(-0.00043875649650723485-0.014734714447126181j),(0.03206519198943775-0.06449173007523434j),(-0.03848815737923196-0.04918687970927331j),0.42381518899449977
24,(0.0942577788885953+0j),(0.09160037111115127+0j),(0.1415982813631324+0j),(0.09015042727306917+0j),(0.16105792692177584+0j),(0.9130786582444604+0j),(0.06933099366477392+0j),(0.050646250117656104+0j),(0.0479487219875862+0j),(0.0556086173110566+0j),(0.00888452888101132+0j),(0.008390627987700636+0j),(0.02005007328499281+0j),(0.008127099537516932+0j),(0.025939655824340085+0j),(0.8337126361415043+0j),(0.004806786682544922+0j),(0.0025650426509801812+0j),(0.0022990799402428323+0j),(0.0030923183192475443+0j),-3.7915582403380474,12.572971098468019,0.0942577788885953,0.6837774369129241,(-0.04780478049973374+0.07813661721032536j),(0.08208740167502794-0.1153764784140833j),(0.02495137182207129-0.08662868221157285j),(-0.14501168578889967+0.07008043099897089j),(0.2536343045524277+0.8771443870285613j),(-0.06932248302838195+0.001086291546785776j),(0.019149362217330133+0.04688650741577656j),(-0.009386580652768976-0.047020974510232086j),(-0.040385249698341744-0.038227606857481056j),0.43974436042589393
25,(0.22059889133619087+0j),(0.10392240776909217+0j),(0.05471085959473508+0j),(0.09955967614187836+0j),(0.14123046070747888+0j),(0.8743740424479327+0j),(0.13976909388110964+0j),(0.09431136711508106+0j),(0.06594075960675294+0j),(0.056133386196707755+0j),(0.04866387085875655+0j),(0.010799866836525467+0j),(0.002993278157594816+0j),(0.009912129113475703+0j),(0.019946043031646737+0j),(0.7645299661067393+0j),(0.01953539960434644+0j),(0.008894633967115593+0j),(0.004348183777515579+0j),(0.003150957045908741+0j),-3.7894076614466576,12.605073490032265,0.22059889133619087,0.683667720971704,(-0.09478657153482337+0.04260719062786563j),(0.03132188128491156-0.044857751954023764j),(0.0373109512669596-0.09230396540252357j),(-0.08360581839945902+0.11382491010935795j),(0.26950300617386025+0.8318041210345086j),(-0.13881071123167654+0.016339707821823174j),(0.06848988220799605+0.06483648665875118j),(-0.06449575649411406+0.01372884451683841j),(-0.05169609556860371-0.02187397423584779j),0.4451384116897886
26,(0.13410805850386637+0j),(0.05761452191520435+0j),(0.06626011497599889+0j),(0.1180074617488204+0j),(0.1888134642002206+0j),(0.8786062651741552+0j),(0.11258415802781678+0j),(0.10302433147718403+0j),(0.0870135664940365+0j),(0.07436987263350933+0j),(0.017984971355676446+0j),(0.0033194331355175626+0j),(0.004390402836632593+0j),(0.013925761028399312+0j),(0.03565052426328799+0j),(0.7719489692032778+0j),(0.012675192638832423+0j),(0.010614012876320692+0j),(0.007571360754012113+0j),(0.005530877955524401+0j),-3.7133554387936805,12.579939802379682,-0.13410805850386637,0.6751665237158287,(-0.03583123993912771+0.0451171295623095j),(0.016041845421896298-0.06428889509155199j),(0.01215716392450562-0.11737957400549727j),(-0.15066109678234596+0.11380579150301876j),(0.3341858956082832+0.8125692317456817j),(-0.11229004281733686-0.008132584024347817j),(0.07716858299412337+0.06825703388662435j),(-0.08137856439412042+0.030804058355419814j),(-0.053751446356820304-0.0513970813380903j),0.4396032528284585
