,abs_amplitude,amplitude_squared,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7
0,0.17915262199280363,0.03209566196689639,0.09287572684254405,0.10132227365150202,0.12253648991616974,0.1075881424129137,0.24677402025597345,0.02273227358288418,0.2021155969050131,0.07868369164956954,0.10002864880916477,0.022729978515354663,0.029199122175792267,0.09747971473315686,0.06687809986032336,0.06128026439014605,0.02818156265227074
1,0.7715739390175903,0.5953263433711201,0.012720737891793123,0.055424703391773335,0.05259583606170586,0.07111821975217,0.25099031518251574,0.3613972798734298,0.3202056305409145,0.17664517156926757,0.08740517497546578,0.10244501702113784,0.10225102032056087,0.10335143185421962,0.17869838272698335,0.13854026911734924,0.09466080684015492
2,0.11483023611445431,0.013185983126101327,0.012720737891793123,0.055424703391773335,0.05259583606170586,0.07111821975217,0.25099031518251574,0.3613972798734298,0.3202056305409145,0.17664517156926757,0.08740517497546578,0.10244501702113784,0.10225102032056087,0.10335143185421962,0.17869838272698335,0.13854026911734924,0.09466080684015492
3,0.4639696006620895,0.21526779033853877,0.07964017802379485,0.22604208964252345,0.17328860101375912,0.10205345189062213,0.2441279457953645,0.3653585484743038,0.27389220256773456,0.21325805127768613,0.12252026361390761,0.1979413439237585,0.15436804337478668,0.1082636377674048,0.1411442828536001,0.08620818108061169,0.017223872825038965
4,0.7620874191712506,0.5807772344590973,0.07964017802379485,0.22604208964252345,0.17328860101375912,0.10205345189062213,0.2441279457953645,0.3653585484743038,0.27389220256773456,0.21325805127768613,0.12252026361390761,0.1979413439237585,0.15436804337478668,0.1082636377674048,0.1411442828536001,0.08620818108061169,0.017223872825038965
5,0.762308625003139,0.5811144397541764,0.048028642027503565,0.2807922881814177,0.19867503315137228,0.1309313508314583,0.14614783011904223,0.2879807499909985,0.16940380466916657,0.19657561509924162,0.044558353148147656,0.2740987257990916,0.24157398696194726,0.1392219438278406,0.12319550797416559,0.12115695035546818,0.12490012362283122
6,0.8332088701773929,0.6942370213422875,0.1238211801363066,0.2596552238194779,0.268762936084027,0.1399942530880404,0.11185306171815271,0.4489533934284951,0.20463474982853364,0.1902041607241182,0.1256994491122312,0.14483824492640857,0.27894509529545425,0.13861117020858957,0.08801017318400509,0.07136475704536267,0.06578182658553576
7,0.6513034513063121,0.42419618568351364,0.02906574207723969,0.13770237914394826,0.2488373875218575,0.12556782867248847,0.15740340758444085,0.4280148494088726,0.34367364989067173,0.22677469964933986,0.1712760909367044,0.24761582757380107,0.2850944514628647,0.17040276332391818,0.07947581629246156,0.02595229262908456,0.044868003042583364
8,0.6441764192564691,0.4149632591260862,0.02906574207723969,0.13770237914394826,0.2488373875218575,0.12556782867248847,0.15740340758444085,0.4280148494088726,0.34367364989067173,0.22677469964933986,0.1712760909367044,0.24761582757380107,0.2850944514628647,0.17040276332391818,0.07947581629246156,0.02595229262908456,0.044868003042583364
9,0.7245333034324482,0.5249485077827359,0.02906574207723969,0.13770237914394826,0.2488373875218575,0.12556782867248847,0.15740340758444085,0.4280148494088726,0.34367364989067173,0.22677469964933986,0.1712760909367044,0.24761582757380107,0.2850944514628647,0.17040276332391818,0.07947581629246156,0.02595229262908456,0.044868003042583364
10,0.8228056882427605,0.6770092006046428,0.02906574207723969,0.13770237914394826,0.2488373875218575,0.12556782867248847,0.15740340758444085,0.4280148494088726,0.34367364989067173,0.22677469964933986,0.1712760909367044,0.24761582757380107,0.2850944514628647,0.17040276332391818,0.07947581629246156,0.02595229262908456,0.044868003042583364
11,0.8396409745737391,0.7049969661831383,0.064965114244891,0.19065743700515236,0.22132679103919425,0.13975766210541143,0.13515370211161176,0.4075005590995858,0.3100409162065735,0.2262083074712882,0.13020984654946635,0.25052323226767326,0.302208309515366,0.19032297765083067,0.08358946945657789,0.08783457991566726,0.030944776707770766
12,0.8084340494448639,0.6535656123018205,0.064965114244891,0.19065743700515236,0.22132679103919425,0.13975766210541143,0.13515370211161176,0.4075005590995858,0.3100409162065735,0.2262083074712882,0.13020984654946635,0.25052323226767326,0.302208309515366,0.19032297765083067,0.08358946945657789,0.08783457991566726,0.030944776707770766
13,0.8316393126846052,0.6916239464025226,0.064965114244891,0.19065743700515236,0.22132679103919425,0.13975766210541143,0.13515370211161176,0.4075005590995858,0.3100409162065735,0.2262083074712882,0.13020984654946635,0.25052323226767326,0.302208309515366,0.19032297765083067,0.08358946945657789,0.08783457991566726,0.030944776707770766
14,0.8316393126846052,0.6916239464025226,0.1680832196179757,0.18398598396517177,0.19243626844650732,0.19071436984206394,0.14211645593496142,0.4146558957042207,0.282910418570163,0.19460922948668177,0.13910497726233098,0.1434226897756431,0.32212553007799766,0.12766773726856842,0.07555841160871683,0.1419320217387418,0.0863073351530314
15,0.8982807917310632,0.8069083807929858,0.1975092412792516,0.1917169298559443,0.21919925241574112,0.17275018194378056,0.14382549429004965,0.3123355611509336,0.29538478428110715,0.2849778496377338,0.08817812204183818,0.045781388153758186,0.3288580558788999,0.17042908032902326,0.028519236517702613,0.047962484138238705,0.10930140846354397
16,0.792692634602294,0.628361612952726,0.17077439970301964,0.18278692933173254,0.20003213342174783,0.09448665276633553,0.09989744791695486,0.29147647418613365,0.3374569855798782,0.21476402242115825,0.07015475482073118,0.058325887727561324,0.4554324538863622,0.16627962447219383,0.05611789814800286,0.02874213213341182,0.1303854980491808
17,0.6824596090393145,0.46575111797009394,0.13310796038646416,0.21887848552471456,0.23093742535932543,0.20284269609435238,0.1302586094875873,0.2823891110025829,0.4136784692500327,0.27630852170382236,0.22613100136120132,0.05472968371578937,0.502211227502095,0.18677520163282485,0.04084136196995823,0.012091662323799842,0.0889721714937995
18,0.6824596090393145,0.46575111797009394,0.20596700592941056,0.2724309818250773,0.22158109438873186,0.1689495227707755,0.1986179621585107,0.3140866326280685,0.4332807658448375,0.2680129584984204,0.2579620377336663,0.0636724707435893,0.4848500056783772,0.2322215519691528,0.07519071956754401,0.09786745725109666,0.0703898070537622
19,0.6824596090393145,0.46575111797009394,0.1686032622282968,0.2913259038848625,0.2014205417279495,0.14857050711550734,0.22671281482019834,0.24330909914998247,0.44768633101418964,0.22354528482612815,0.37571065488453287,0.07836564760977247,0.538054200708983,0.15379355471315487,0.04496702164335911,0.09377763042364301,0.04604814132640951
20,0.8976714717257395,0.805814071150255,0.10850343587641158,0.21201797410941015,0.1256480704676243,0.22309233641028306,0.25118715866140157,0.18589325713165605,0.44579683709726153,0.2864528816091568,0.41009943696290413,0.17368958464944662,0.4509920357671735,0.25906602831800835,0.1585303504845965,0.11874860641199637,0.14471246766856521
21,0.7169688048298728,0.5140442670991763,0.03755685821093455,0.14035872918321396,0.12946038790802172,0.2319047681790157,0.20973497046219203,0.21728428742854808,0.49323125027168824,0.2072454800469286,0.3310959154909795,0.18274899794067628,0.40807999548093554,0.20040784949156232,0.21195830037054048,0.0724520005950776,0.053256804424252784
22,0.4876488339491136,0.2378013852519302,0.14359323056640486,0.1349175406625674,0.2126918006681157,0.26961471653805497,0.1933900875844183,0.28291994166504514,0.4323027369594958,0.2779692716378639,0.3557468600855851,0.16441866284464943,0.3433782352353341,0.10636201557669411,0.14598693391548548,0.09411937776059404,0.08193788532261362
