,ampiltude,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7
0,-5.405145698553697e-22,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
1,-5.115547816727756e-24,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
2,9.175250626825769e-23,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
3,1.6465852736280634e-21,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
4,1.2951386694016688e-21,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
5,4.083534251852406e-21,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
6,4.130512521810115e-21,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
7,5.72067333149046e-21,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
8,-4.902434955074542e-22,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
9,-8.334879049596465e-21,-0.02487073873999228,0.15075235586778307,0.060106719486685285,-0.06385421237792781,-0.026218438293940903,-0.042202435054179484,-0.017206094647518638,-0.047565498635416766,-0.06729467669415473,-0.03000308159104545,0.01717564780046836,0.011948871705004189,0.06472034337336006,-0.04310205799799909,-0.0262038444803796,-0.050219686181116246,0.09702485917923252,-0.016030500945779676,-0.1034383849725978,-0.01667274198361968,0.06752534384501097,-0.03841105602523171,-0.0361861114152919,-0.0685122572293812,0.13307155098028553,-0.014854551186808587,0.03678837256185203,-0.049363939510977804,-0.007639554314824434,0.01071282855337115
