,ampiltude,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7
0,0.8611283954359994,0.08053417884129584,0.09803143441591063,-0.008837404637634695,0.3294902507178947,0.1718132282474863,0.014327487206091644,-0.3243601493399322,0.12839985744367363,0.0332603264978626,-0.2884395267054977,0.05543598945707842,0.015895599915357852,-0.07946965296587569,-0.022854457209926814,0.01213454691080712,0.0064153253892528,0.20079193325754593,0.02566317487300146,-0.14021637587298608,0.3247165252027492,-0.0037418258265911053,-0.35239862981649256,-0.1858813735138906,-0.14325321094447735,0.12133978237626436,-0.0919556087830154,0.08370265595514717,-0.0038098108073688075,-0.007063054139717473,-0.06205644884169914
1,0.09511887616214175,-0.03202452546369568,0.0772167565117496,-0.14156453076261685,0.06594874897117962,0.001824634784736913,-0.12217745869443707,-0.3676301135512744,0.06895056782930406,0.3051834154431777,-0.4117092603441269,-0.06817225849953763,-0.04940927664492106,0.05999325146878923,0.042331084354150936,-0.07813865142551052,-0.03074501698959993,0.03339910676993881,0.1456856093534432,-0.05745161174159709,0.14761517017980622,-0.06568741112554376,-0.32158815327408224,-0.006554174824140134,-0.11485558409483716,-0.21114385866617397,-0.011719126193714938,-0.1288169458600325,-0.1494409295626624,0.08756373990885069,0.028039634815928704
2,-0.5933184721737651,0.13013560464471846,0.01369820408441649,-0.15808768119910704,0.01785053926016076,0.03837194380999268,0.06212710541636045,-0.3873442488390257,0.00721664456229891,0.04290497294336951,-0.2751709162109782,-0.007751679313274968,0.11538373211898191,0.014127938025779923,0.035183014369548175,0.11928794564501218,-0.0064870236326343145,-0.1665058442745158,0.12591043863131612,-0.1161039069257164,0.009562947469210353,-0.17149504030122467,-0.34228771046083445,-0.01844614109912876,-0.04126603739387849,0.08353742623916444,0.4061830881223501,0.14089636343604864,-0.10641905230736917,0.04442411519996339,-0.14482569058852363
3,-0.6016039807502581,0.041287586981047654,0.05210645433097192,-0.029857556593430982,0.03879107940198158,-0.055604629542327644,0.04504176081363777,-0.37205656074321025,-0.012701163662888515,0.0207165294116086,-0.08426854150157724,0.16641124223123002,0.1180121562703794,0.12957135627412514,0.058326426078658525,0.008512499718930693,-0.00228414509419601,-0.08787465922503077,0.03962246896085661,0.04195186587413705,0.04542140871348038,-0.19026795961399418,-0.38865318342228805,-0.03872526645880506,-0.21915968908489342,0.12070877750300867,0.48217180639581086,0.19774667164005436,-0.06136038656215076,0.06105548495026594,0.019365479117348795
4,-0.5887438579960519,-0.04070054314672286,0.08390533447886778,-0.005563688382655585,-0.0034489107205966027,-0.06985460921623536,-0.12570827623978692,-0.16084219868350427,-0.18136220826064223,-0.09610736625033567,-0.06230232110812702,-0.2039143482343362,0.037170373005449155,0.15234822936684872,0.02129819035398573,-0.05046344432421376,-0.01985152594661943,0.006128334222875162,-0.016047887204086266,0.03758916360843409,0.11319123165262411,-0.2536592872516804,-0.171287234966684,-0.04913208920192359,-0.47490272037679004,-0.030019948248962435,0.11789273380104985,-0.09955007460868598,0.12707842619512189,0.03486565806389528,-0.06421694681789782
5,-0.3190596211557187,0.007359679010581923,0.23114864931440154,-0.0866064460618248,-0.05790764976033086,0.19699662868955847,0.0064483087592982005,-0.08293038243020179,-0.2721093696575816,-0.04427776202728126,-0.07418989850788738,0.07877914685049345,0.026381564545100704,0.1233872370006467,0.0412480038363835,0.031973457172857905,-0.01597868252131248,0.004016195305480027,-0.0040609288236108584,0.038556754909206,0.011366327114616735,-0.3140826096262102,-0.1320919933076069,0.034766331027759244,-0.4478743392361274,0.14672693902279427,0.17521863449117625,-0.12442893836895993,0.08590546207916594,-0.21465166487203363,-0.03600959319114485
6,0.5427691604702489,0.14820500813933324,-0.02216886512179736,-0.24487588712715072,0.12010125236772556,-0.1886379377454483,-0.15008058310667655,-0.11370515615975224,0.008538114405290446,-0.36168783039734764,-0.26225992770665624,0.24501300660886405,0.14146332478292908,0.02666824938866688,-0.04935711674437828,-0.08815287540884573,-0.07510850536190322,-0.0335690606646665,0.12541847598821293,0.06118357114357944,0.2508058344473842,-0.07179023113281838,-0.08189167467977657,0.10132946034388797,-0.5607917169159828,0.054141340615216,0.0018682307928535383,0.12932265629072293,0.08468650362451467,-0.08980584173508832,-0.07574350143672678
7,0.6547459766900435,-0.05514923832453327,0.04374231493032882,0.08552843618023556,0.24042193807362158,-0.2510397976925293,-0.3802729504523627,-0.0013216749758527147,0.26169046257743434,-0.20624379087748332,-0.3207845572460171,0.0702183615872486,-0.0765009659950108,-0.013029933720243608,-0.12017409353784644,0.08868004887191563,0.07396543538209681,-0.09590547115819915,0.011515493097164,0.06353690617851526,-0.01708322892540949,-0.16339888719502066,-0.15473590700982298,-0.16953569061206616,-0.4923785647794563,-0.22517887205537615,0.05562084565115597,0.11505749240162949,0.03503683107790978,-0.11022708543871276,-0.016915432205867855
8,-0.8119541655789733,0.04604197944002501,0.022654303066992253,-0.060531967055523835,0.06720664478950525,0.03911088848642662,-0.35156888662740304,-0.24418996303612403,0.6312948422380639,-0.04830609185246934,-0.012554550756973697,-0.09546307830208281,0.029234900215104026,0.046826092857677394,0.10656654556868583,-0.019504176164955624,-0.03166793888549966,-0.1200970376574028,-0.0322538683203922,0.1813785423068517,-0.02618421202248447,-0.1820075875087767,-0.28351041605684335,0.009921130005011124,-0.6846181588172482,0.013835182770899308,0.12792463862775974,0.155411191418594,0.03724903875327401,-0.033868763286490876,0.022796659116312033
9,-0.6248364385287692,0.0353621106179921,0.1076609222170388,-0.026470021348027582,0.21252849839248428,-0.0018056491458139953,-0.2965399485858713,-0.22407068342393865,0.5984176001046604,0.09032964526539294,-0.14288814908093017,0.14704132444845663,0.024786730433420487,0.015479312166260584,-0.060074912665519904,0.03908404952021734,-0.0035298136282591267,-0.09727500150600185,-0.0038897153453983993,-0.024609595383924918,-0.2288246922583329,-0.1833093787705419,-0.1983947788291869,-0.10214904638503267,-0.34157974194692964,0.2559562681603816,-0.1443157749008909,-0.1165817185098389,0.0027272968768831396,0.050382534744705096,-0.01019827134152743
