,abs_amplitude,amplitude_squared,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7
0,0.8611283954359994,0.7415421134261789,0.08078929608241313,0.22344476408039587,0.027142186081661527,0.35808442772772964,0.3673698506145686,0.014808043427720758,0.4789512509393461,0.22591681745936099,0.14706369968366548,0.31292283929622444,0.10737310144417124,0.08519861918255987,0.07956092257449418,0.023920972976468908,0.06323171729103205
1,0.09511887616214175,0.009047600602348858,0.0443939894677836,0.08413042148488617,0.20313742427904308,0.08746385071885918,0.14762644667982366,0.13871613962840476,0.488437141007886,0.06926137460091918,0.3260808523347076,0.46269454730475196,0.06917221080514918,0.13796768519940056,0.16103347990511166,0.0972590831204114,0.08301728715880854
2,0.5933184721737651,0.3520268094226109,0.13029718750555142,0.16706836017842408,0.20210183943557,0.11746811888888813,0.03954561968228735,0.1824015517349955,0.5169104795234752,0.019807576332997574,0.059529173902081386,0.2875717905342126,0.4062570486881239,0.18211312656480333,0.10735275183645203,0.056668743690216496,0.18762754230296297
3,0.6016039807502581,0.3619273496545569,0.04135072136648786,0.10216182416568798,0.04961263682051156,0.05713761363141118,0.07179818379357884,0.19552661372014163,0.538031022689533,0.0407549484197555,0.22013664826795468,0.14721343706698073,0.510080731280785,0.23028377097030509,0.14336608178287094,0.08443781274773388,0.021153827854770574
4,0.5887438579960519,0.3466193303280753,0.045283742058795824,0.08412883949251851,0.016984973127278487,0.03774705559298992,0.13301098207212428,0.28309999068210706,0.23496708224744137,0.1878994751842653,0.48452989553674786,0.06915762075382982,0.2355414148274552,0.10626313558313236,0.19839079967438758,0.040856174864799526,0.08167236663447275
5,0.3190596211557187,0.10179904185203073,0.017592133760737982,0.23118353726985827,0.0867016011522867,0.06956952817069934,0.1973242638580675,0.31414879652079775,0.15596712161861676,0.27432135685829884,0.45005771180632187,0.16441695677639037,0.19211383045331232,0.1271949199122109,0.15034679467713563,0.21857889891941112,0.04815592139473945
6,0.5427691604702489,0.29459836155757885,0.16615057031283062,0.040228601948073005,0.2751254154299726,0.13478775982327754,0.3138277204927957,0.16636712028445863,0.14012533289584722,0.10168853883885534,0.6673120982112616,0.2677901313422759,0.24502012916046434,0.19166695512980045,0.08878625694104392,0.10247543209504373,0.11622395386813732
7,0.6547459766900435,0.42869229399179903,0.09226225728345967,0.10540991183726622,0.08630017367715698,0.24867578642444016,0.2516203821951314,0.4138921516316976,0.15474155144270196,0.3118080316401452,0.5338287668623641,0.3919288922593672,0.08957843923036003,0.13816882555743473,0.037381261411781254,0.16306999454821952,0.09027891733199206
8,0.8119541655789733,0.6592695670010468,0.05588132267593017,0.12221503958815691,0.06858885519703782,0.1934293377779625,0.04706670327775378,0.39588817102206625,0.37417495113958127,0.631372795309521,0.6863202618984654,0.01868231856632409,0.15961802055830826,0.15813702225833756,0.059834554066682366,0.11181914755979472,0.03000167586550717
9,0.6248364385287692,0.39042057491331644,0.03553784534280818,0.14509755370307226,0.026754287799028845,0.21394857983619497,0.22883181631049154,0.34862339200425607,0.29927940028801336,0.6070733495982119,0.35332161683415686,0.29313927467735074,0.20602959491490755,0.11918757945476688,0.015717736904376514,0.0784053246857078,0.040392668459192205
10,0.707362842973974,0.500362191620223,0.07209759804673108,0.07219253191173428,0.09846396736998318,0.19329370329849732,0.16465130545625586,0.1521427960657836,0.29785768692968184,0.5800802862017891,0.307903276922443,0.20817854033279085,0.2189472906403094,0.0664946502109949,0.1252195916591724,0.07475535260201664,0.06583052207755034
11,0.35261975382318594,0.12434069078632426,0.09760886889985027,0.030644952755420757,0.06039567447062404,0.10197864666956256,0.10973457989843999,0.2879139148840391,0.20474364570545384,0.6448823361862956,0.2718311807406378,0.14684471059096416,0.14929775320684774,0.20134854648127554,0.13804610634175138,0.03512780723235826,0.1515634431164459
12,0.03546472448586849,0.0012577466828585598,0.05475344761739224,0.03869744558590035,0.11256578670042139,0.08132541783716227,0.37054336008739186,0.18822921258898673,0.3587770609315901,0.5682004337924434,0.34802954570385536,0.1111874642751751,0.19765453872311242,0.11150711455729195,0.23225439013420146,0.02369908775864829,0.01294104083274225
13,0.25179003091601904,0.06339821966868982,0.19005454367889196,0.11848823248499189,0.07164013583881074,0.21773517113455676,0.31052652214527654,0.15823156365740768,0.29898495672045605,0.32172052613142577,0.5099054224621455,0.3313240354654547,0.26507500331537787,0.1677802442227656,0.12568394928868615,0.06313237013465497,0.1435474925271803
14,0.28501430374738057,0.08123315334060412,0.0567897345069292,0.053355695688122665,0.08401072854993556,0.07050975125179157,0.18385847832690388,0.09555224164843584,0.14199130489914566,0.13691812861569821,0.6692682162250506,0.3647716829805321,0.19785895976738432,0.1143555035079073,0.036669604087856786,0.09856816307781611,0.08278365781091081
15,0.508724545381333,0.258800663073444,0.06302413696651248,0.06390633911214139,0.06651597928497652,0.20020185431449733,0.30636128900249704,0.1305171499808434,0.16740269308443423,0.16103432729774436,0.5771776543723424,0.37783986135405045,0.34696415624124605,0.06005879759481385,0.07114237229357924,0.1367599606449666,0.1324170753702774
16,0.26014595867672097,0.06767591981583021,0.043862684602944096,0.138101226215761,0.09487085326932093,0.06026317805106138,0.1558699070948763,0.07996156921193448,0.2459668425147074,0.16357923906811028,0.46802265669144033,0.29730763807392674,0.4281230718159118,0.03260817051612984,0.08440174262723124,0.21456413728136328,0.11497507473553926
17,0.5408549899827508,0.2925241201892415,0.1413642205653661,0.11881150476466197,0.15694863445195079,0.07281635731157525,0.045123764979321405,0.23789183628913715,0.5976040835073256,0.3749928484078297,0.44712430414628596,0.30099652354790407,0.18129307998396416,0.0734488580507827,0.08590104331049465,0.08790275524723064,0.05518105936391526
18,0.11966780882357031,0.014320384468634572,0.096079177035808,0.11646245550103707,0.1471496741819525,0.08969276083645761,0.11335517558683819,0.1566853682243502,0.47603082995878304,0.5079349035188467,0.5365112146947828,0.2573317049747057,0.15369277233624706,0.04069945639111549,0.07825020140092016,0.18969539009921793,0.09182832461767992
19,0.7377124851046932,0.5442197106793423,0.06857704977580303,0.1460331947079243,0.16881421479312148,0.04215940747655724,0.17590690064828532,0.19115146755596157,0.4433540127193362,0.4507442561084345,0.43530784851444365,0.1319836506672253,0.10175033844528787,0.16058799694439435,0.1834243750456391,0.09685164114656296,0.15658526517149934
20,0.4951169263624172,0.24514077077056728,0.07855822347854383,0.03208483787638081,0.1788605367119179,0.10741312600224366,0.135854914188999,0.06892622255219846,0.3683437120006929,0.500771901747271,0.19741242647202514,0.1536248783033513,0.03558836156283709,0.12629957458800167,0.015139878765753047,0.11675236006983884,0.09124266206842335
21,0.8442166034770533,0.7127016735863322,0.07039823077033722,0.07878898578058768,0.11465849643238485,0.11562219115735518,0.17146982703753666,0.10600501322158076,0.3759352862222558,0.49481981645314255,0.23167995495333094,0.18926128096024714,0.18828427988306848,0.42853510809116646,0.14047058305986845,0.07972277234073008,0.005303573557001701
22,0.32317837489935886,0.10444426200259055,0.09299004330075945,0.10136847259079512,0.09137153955836366,0.051872272623085594,0.14885426141501276,0.31960167372553405,0.482733070929495,0.30392956074311506,0.03887450747228526,0.22395952599759067,0.1259490077703686,0.3382480571308695,0.013364795485967947,0.14661497798736697,0.04189020286537915
23,0.7426030861917586,0.5514593436215245,0.11165661202243955,0.1286339906040575,0.20653831622235672,0.15779115210866954,0.0812711028599657,0.21138694447907458,0.17153818076594773,0.7216649656076586,0.27434070342744526,0.1520871786451158,0.027702797502773654,0.05902257246052559,0.11468490809199101,0.046543203528862404,0.09893744883105675
24,0.3210294692310866,0.10305992011479319,0.04618411565865838,0.12521998907110193,0.12055117636886349,0.09369484482800254,0.14131546562754882,0.1713768071271231,0.0831131700886187,0.6710782179729732,0.5024304690444292,0.20705687938429512,0.10686148183678586,0.051956823905526854,0.11604683647181163,0.09007503938333274,0.061687787322232346
25,0.14760322127521164,0.02178671093081909,0.039869036252039455,0.07622736891833932,0.1340690868086133,0.18606494906880025,0.2811881619487355,0.35171492538660853,0.14741534952267293,0.5299579985443972,0.6223757136274916,0.2544557130357715,0.07560311635828142,0.30907542000621296,0.14172036019722703,0.05361397320372308,0.08334691794249034
26,0.14760322127521164,0.02178671093081909,0.04993643870666099,0.06573399537247238,0.12996359097518764,0.15836068940677125,0.2876405816952934,0.33928878610027147,0.1808166890604247,0.5573632135849887,0.6286134089884929,0.27175995419299737,0.13404494935867178,0.24031292624903147,0.1294962382995882,0.06564196145872171,0.07030199273201997
27,0.14760322127521164,0.02178671093081909,0.04993643870666099,0.06573399537247238,0.12996359097518764,0.15836068940677125,0.2876405816952934,0.33928878610027147,0.1808166890604247,0.5573632135849887,0.6286134089884929,0.27175995419299737,0.13404494935867178,0.24031292624903147,0.1294962382995882,0.06564196145872171,0.07030199273201997
28,0.14760322127521164,0.02178671093081909,0.022217035384391452,0.06668190635302927,0.13939756800690886,0.15640635875349215,0.2806275535966818,0.37215659591715133,0.18193620153517087,0.5399910133892966,0.6126657554750514,0.26206283171840505,0.12964879704630486,0.2640848966695334,0.1200699607403173,0.06285560596288357,0.05582482248529015
29,0.14760322127521164,0.02178671093081909,0.022217035384391452,0.06668190635302927,0.13939756800690886,0.15640635875349215,0.2806275535966818,0.37215659591715133,0.18193620153517087,0.5399910133892966,0.6126657554750514,0.26206283171840505,0.12964879704630486,0.2640848966695334,0.1200699607403173,0.06285560596288357,0.05582482248529015
30,0.14760322127521164,0.02178671093081909,0.03553635515049636,0.061336237986993954,0.13948391113299502,0.15605678567290057,0.2830842714447796,0.3752161510614799,0.19578415231542382,0.5232582188819506,0.630766186086485,0.25852666742445934,0.10622664408151224,0.26779051594612086,0.11982007790413442,0.06240906410118104,0.0525383494390482
31,0.14760322127521164,0.02178671093081909,0.03553635515049636,0.061336237986993954,0.13948391113299502,0.15605678567290057,0.2830842714447796,0.3752161510614799,0.19578415231542382,0.5232582188819506,0.630766186086485,0.25852666742445934,0.10622664408151224,0.26779051594612086,0.11982007790413442,0.06240906410118104,0.0525383494390482
32,0.14760322127521164,0.02178671093081909,0.03553635515049636,0.061336237986993954,0.13948391113299502,0.15605678567290057,0.2830842714447796,0.3752161510614799,0.19578415231542382,0.5232582188819506,0.630766186086485,0.25852666742445934,0.10622664408151224,0.26779051594612086,0.11982007790413442,0.06240906410118104,0.0525383494390482
33,0.14760322127521164,0.02178671093081909,0.03553635515049636,0.061336237986993954,0.13948391113299502,0.15605678567290057,0.2830842714447796,0.3752161510614799,0.19578415231542382,0.5232582188819506,0.630766186086485,0.25852666742445934,0.10622664408151224,0.26779051594612086,0.11982007790413442,0.06240906410118104,0.0525383494390482
34,0.14760322127521164,0.02178671093081909,0.03553635515049636,0.061336237986993954,0.13948391113299502,0.15605678567290057,0.2830842714447796,0.3752161510614799,0.19578415231542382,0.5232582188819506,0.630766186086485,0.25852666742445934,0.10622664408151224,0.26779051594612086,0.11982007790413442,0.06240906410118104,0.0525383494390482
35,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
36,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
37,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
38,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
39,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
40,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
41,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
42,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
43,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
44,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
45,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
46,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
47,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
48,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
49,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
50,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
51,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
52,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
53,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
54,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
55,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
56,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
57,0.14760322127521164,0.02178671093081909,0.0342679693152905,0.0634861654525284,0.142021368040911,0.15375239952548875,0.28276339158209546,0.37550157550081864,0.1949774667282543,0.5241416463282352,0.6301169673029183,0.25963928453231844,0.10545422808894653,0.26720441139519147,0.12125053726412618,0.06434986970027534,0.0522296268649077
