,ampiltude,real_c_-17,real_c_-16,real_c_-15,real_c_-14,real_c_-13,real_c_-12,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,real_c_12,real_c_13,real_c_14,real_c_15,real_c_16,real_c_17,img_c_-17,img_c_-16,img_c_-15,img_c_-14,img_c_-13,img_c_-12,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11,img_c_12,img_c_13,img_c_14,img_c_15,img_c_16,img_c_17
0,-0.5638885472050554,0.060429580547723606,-0.02264876098266731,-0.0017410795097530876,-0.0026755479069676224,-0.03249927047634829,-0.05914998638290868,0.06268911336913624,7.75348664343672e-05,0.013670507023340541,0.08876190525360053,0.007286344812913361,0.011397186238528595,0.025556340882328558,0.1180950062422272,-0.09929207349905002,0.0019156165066833474,0.02919282866372753,-0.003728783216655522,-0.16462023617656324,-0.08712242318320404,0.0021160708915298537,0.18386660768807153,0.005426250479959832,0.014151141496220727,-0.03785596383368469,-0.07448524189066143,-0.00729880781917636,-0.00904293325145038,0.0027528113899407355,0.1835113564434231,0.09220133438501618,-0.22025009968771475,-0.01779915080953031,-0.03671323569779476,0.058341465028141026,0.0023725841210729356,-0.026922055214032764,-0.00023484023804442932,0.0009713930875881637,0.09650929024870526,-0.06914932502424334,-0.08534899206831327,0.02516629959066136,0.12527890184658488,0.042250576730199385,0.04714502138856913,-0.08998694877864882,0.029120512551274576,-0.08285990582426818,-0.032382104133438235,0.06663818623850198,0.05056886771172763,-0.13104995921807058,0.04584015192271854,-0.06914500897137832,-0.0018341599314138817,0.0477163517395736,0.0022857017222952876,-0.02686861658330513,-0.05952870965513121,0.040587286143498026,-0.009455701184799565,-0.007817035237642822,-0.03600794753672178,0.007768713737304364,-0.034422021537629195,-0.08151472542738633,-7.163000486003008e-05,0.0171610616461306,0.116016518582315
1,-0.7364898049160515,0.060429580547723606,-0.02264876098266731,-0.0017410795097530876,-0.0026755479069676224,-0.03249927047634829,-0.05914998638290868,0.06268911336913624,7.75348664343672e-05,0.013670507023340541,0.08876190525360053,0.007286344812913361,0.011397186238528595,0.025556340882328558,0.1180950062422272,-0.09929207349905002,0.0019156165066833474,0.02919282866372753,-0.003728783216655522,-0.16462023617656324,-0.08712242318320404,0.0021160708915298537,0.18386660768807153,0.005426250479959832,0.014151141496220727,-0.03785596383368469,-0.07448524189066143,-0.00729880781917636,-0.00904293325145038,0.0027528113899407355,0.1835113564434231,0.09220133438501618,-0.22025009968771475,-0.01779915080953031,-0.03671323569779476,0.058341465028141026,0.0023725841210729356,-0.026922055214032764,-0.00023484023804442932,0.0009713930875881637,0.09650929024870526,-0.06914932502424334,-0.08534899206831327,0.02516629959066136,0.12527890184658488,0.042250576730199385,0.04714502138856913,-0.08998694877864882,0.029120512551274576,-0.08285990582426818,-0.032382104133438235,0.06663818623850198,0.05056886771172763,-0.13104995921807058,0.04584015192271854,-0.06914500897137832,-0.0018341599314138817,0.0477163517395736,0.0022857017222952876,-0.02686861658330513,-0.05952870965513121,0.040587286143498026,-0.009455701184799565,-0.007817035237642822,-0.03600794753672178,0.007768713737304364,-0.034422021537629195,-0.08151472542738633,-7.163000486003008e-05,0.0171610616461306,0.116016518582315
2,-0.7364898049160515,0.060429580547723606,-0.02264876098266731,-0.0017410795097530876,-0.0026755479069676224,-0.03249927047634829,-0.05914998638290868,0.06268911336913624,7.75348664343672e-05,0.013670507023340541,0.08876190525360053,0.007286344812913361,0.011397186238528595,0.025556340882328558,0.1180950062422272,-0.09929207349905002,0.0019156165066833474,0.02919282866372753,-0.003728783216655522,-0.16462023617656324,-0.08712242318320404,0.0021160708915298537,0.18386660768807153,0.005426250479959832,0.014151141496220727,-0.03785596383368469,-0.07448524189066143,-0.00729880781917636,-0.00904293325145038,0.0027528113899407355,0.1835113564434231,0.09220133438501618,-0.22025009968771475,-0.01779915080953031,-0.03671323569779476,0.058341465028141026,0.0023725841210729356,-0.026922055214032764,-0.00023484023804442932,0.0009713930875881637,0.09650929024870526,-0.06914932502424334,-0.08534899206831327,0.02516629959066136,0.12527890184658488,0.042250576730199385,0.04714502138856913,-0.08998694877864882,0.029120512551274576,-0.08285990582426818,-0.032382104133438235,0.06663818623850198,0.05056886771172763,-0.13104995921807058,0.04584015192271854,-0.06914500897137832,-0.0018341599314138817,0.0477163517395736,0.0022857017222952876,-0.02686861658330513,-0.05952870965513121,0.040587286143498026,-0.009455701184799565,-0.007817035237642822,-0.03600794753672178,0.007768713737304364,-0.034422021537629195,-0.08151472542738633,-7.163000486003008e-05,0.0171610616461306,0.116016518582315
3,-0.7364898049160515,0.03584427309855975,-0.04141987681895472,-0.008132503079634238,-0.00978476896675668,-0.02082740845787737,-0.07377025500680866,0.06294583564751326,0.0072325228711635405,0.04165502961034461,0.07083653435058915,0.008320806944820736,-0.004706741108275009,0.028929280684093887,0.12386557134869743,-0.09367101972861286,0.01866663763794412,0.050970716498200994,0.03524686254296304,-0.17609161925496106,-0.08744217669134358,-0.0007957695756930245,0.15783091732462246,0.010671184858004931,0.0010675042892987572,-0.051448800613709766,-0.06352476643950625,-0.0057099979374144495,0.008530152213966804,0.027388935485209175,0.17506818904273735,0.08132879252163784,-0.20988413770035397,-0.0006377505753814156,-0.030443528798366554,0.04884483110776849,0.014388282076093304,-0.02335579858265932,-0.006746751607192957,-0.0034183329719025585,0.12079320043085168,-0.07072071798024261,-0.09690849523622758,0.0455625280290186,0.13981402732226017,0.02932075622818642,0.049075812396576254,-0.09245071329212716,0.016273633579420792,-0.09588300508129662,0.014144854860638358,0.0996949180342723,0.05271162350732996,-0.1183360816062769,0.030974673991035446,-0.08436666222141191,0.011109149673347037,0.029639279630516557,0.035203803187580984,-0.003244599960249738,-0.07252728667665305,0.047983216049255116,-0.014053244961297746,-0.013393260342317274,-0.05135655562762776,-0.0002838893235490069,-0.04908908485630273,-0.11099669679411421,0.0208903133005726,0.026337263084384246,0.15539986228911695
4,-0.8893563817545529,0.038771826510201966,-0.042705339633353656,-0.017192999007271614,-0.01336506653123462,-0.00039125403514970666,-0.07074053685827003,0.0772192664926955,-0.011476796919843211,0.008664099119415215,0.08539037029148466,0.011134706997649294,0.008300912652442026,0.0267421999067709,0.11425628474735432,-0.11169020953980016,-0.015548338606586623,0.04947082075541193,0.023292296266309048,-0.1936864691827428,-0.08858622826193101,0.01156549871581307,0.16073910525184115,-0.01290129388372933,8.905843637176851e-05,-0.04974353487350027,-0.06421907485743776,-0.017722966441917246,-0.01131243704727179,0.02719161535812616,0.17231892207522667,0.08580909105899907,-0.21876306623977826,0.0003940019101870123,-0.03859467949441445,0.03817133023715165,-0.014343499521475955,-0.036191725509480306,-0.004182293667682368,-0.017933808451237668,0.0919117438899612,-0.07415226801816961,-0.10418050829089763,0.05148516497856015,0.1545313196405397,0.040099014533636866,0.05006485209843319,-0.08242788746686652,-0.0008281940642156475,-0.06226569113108901,-0.004509996960359974,0.11001813623522422,0.018199474217321127,-0.1368481895814812,0.039115114802043556,-0.09327068834045446,0.013125231137360754,0.01595905407751643,0.033210206005344564,0.008344295474172663,-0.06027278385896485,0.03974918926606653,-0.019122417415216586,-0.014577994420866661,-0.03142975039699379,0.030658349435923837,-0.039987316867054375,-0.10813843039602733,0.005678322638371239,-0.016407899006129958,0.15928994702739316
5,-0.8893563817545529,0.03062184797435709,-0.059610171960810976,-0.007988441817033672,-0.020369452514260037,0.00617596865698218,-0.09253367186937292,0.08166233174938736,-0.023345827120585888,-0.005494340371635991,0.08984359241693408,0.02082497115017451,-0.0062856204437955945,0.04138255730686791,0.10171680122372366,-0.1019117103487793,0.0004631319063618071,0.08396446585608568,0.0535061457306713,-0.18414830600050772,-0.09215475220637076,0.00917553258303731,0.14660390195679704,-0.025679352389871433,-0.0035105506396240914,-0.03177644250308552,-0.07156429695208343,-0.03990784590233148,-0.007129940913857131,0.0260574119847931,0.17497547342450012,0.07276811340035476,-0.21228445669742918,-0.007385439917544366,-0.04414442061293183,0.01858356684190845,-0.005017062129410046,-0.024582762566755914,0.01882792683361776,-0.005841948476327399,0.0956076386791881,-0.09011231953213081,-0.09801441631639743,0.061075153658928176,0.1449361408168956,0.005996526823288537,0.047358285800493144,-0.0690876759879297,-0.008350121440770564,-0.03462456150324136,-0.01532958259590674,0.11100232663541378,0.01200470119533139,-0.11488422847152775,0.03978670103715498,-0.08901555685195081,0.0012637284909971583,0.018879993364985206,0.02055091534164085,0.036202233951628346,-0.0672878882401381,0.03153791335288228,-0.029289002023527702,0.007166087455675631,-0.043508747566319096,0.05072380898884675,-0.05381788150710033,-0.09492830614204774,-0.012509123596779899,0.010758263813308862,0.16799124826852638
6,-0.8893563817545529,0.03062184797435709,-0.059610171960810976,-0.007988441817033672,-0.020369452514260037,0.00617596865698218,-0.09253367186937292,0.08166233174938736,-0.023345827120585888,-0.005494340371635991,0.08984359241693408,0.02082497115017451,-0.0062856204437955945,0.04138255730686791,0.10171680122372366,-0.1019117103487793,0.0004631319063618071,0.08396446585608568,0.0535061457306713,-0.18414830600050772,-0.09215475220637076,0.00917553258303731,0.14660390195679704,-0.025679352389871433,-0.0035105506396240914,-0.03177644250308552,-0.07156429695208343,-0.03990784590233148,-0.007129940913857131,0.0260574119847931,0.17497547342450012,0.07276811340035476,-0.21228445669742918,-0.007385439917544366,-0.04414442061293183,0.01858356684190845,-0.005017062129410046,-0.024582762566755914,0.01882792683361776,-0.005841948476327399,0.0956076386791881,-0.09011231953213081,-0.09801441631639743,0.061075153658928176,0.1449361408168956,0.005996526823288537,0.047358285800493144,-0.0690876759879297,-0.008350121440770564,-0.03462456150324136,-0.01532958259590674,0.11100232663541378,0.01200470119533139,-0.11488422847152775,0.03978670103715498,-0.08901555685195081,0.0012637284909971583,0.018879993364985206,0.02055091534164085,0.036202233951628346,-0.0672878882401381,0.03153791335288228,-0.029289002023527702,0.007166087455675631,-0.043508747566319096,0.05072380898884675,-0.05381788150710033,-0.09492830614204774,-0.012509123596779899,0.010758263813308862,0.16799124826852638
7,-0.8893563817545529,0.03062184797435709,-0.059610171960810976,-0.007988441817033672,-0.020369452514260037,0.00617596865698218,-0.09253367186937292,0.08166233174938736,-0.023345827120585888,-0.005494340371635991,0.08984359241693408,0.02082497115017451,-0.0062856204437955945,0.04138255730686791,0.10171680122372366,-0.1019117103487793,0.0004631319063618071,0.08396446585608568,0.0535061457306713,-0.18414830600050772,-0.09215475220637076,0.00917553258303731,0.14660390195679704,-0.025679352389871433,-0.0035105506396240914,-0.03177644250308552,-0.07156429695208343,-0.03990784590233148,-0.007129940913857131,0.0260574119847931,0.17497547342450012,0.07276811340035476,-0.21228445669742918,-0.007385439917544366,-0.04414442061293183,0.01858356684190845,-0.005017062129410046,-0.024582762566755914,0.01882792683361776,-0.005841948476327399,0.0956076386791881,-0.09011231953213081,-0.09801441631639743,0.061075153658928176,0.1449361408168956,0.005996526823288537,0.047358285800493144,-0.0690876759879297,-0.008350121440770564,-0.03462456150324136,-0.01532958259590674,0.11100232663541378,0.01200470119533139,-0.11488422847152775,0.03978670103715498,-0.08901555685195081,0.0012637284909971583,0.018879993364985206,0.02055091534164085,0.036202233951628346,-0.0672878882401381,0.03153791335288228,-0.029289002023527702,0.007166087455675631,-0.043508747566319096,0.05072380898884675,-0.05381788150710033,-0.09492830614204774,-0.012509123596779899,0.010758263813308862,0.16799124826852638
8,-0.8893563817545529,0.03062184797435709,-0.059610171960810976,-0.007988441817033672,-0.020369452514260037,0.00617596865698218,-0.09253367186937292,0.08166233174938736,-0.023345827120585888,-0.005494340371635991,0.08984359241693408,0.02082497115017451,-0.0062856204437955945,0.04138255730686791,0.10171680122372366,-0.1019117103487793,0.0004631319063618071,0.08396446585608568,0.0535061457306713,-0.18414830600050772,-0.09215475220637076,0.00917553258303731,0.14660390195679704,-0.025679352389871433,-0.0035105506396240914,-0.03177644250308552,-0.07156429695208343,-0.03990784590233148,-0.007129940913857131,0.0260574119847931,0.17497547342450012,0.07276811340035476,-0.21228445669742918,-0.007385439917544366,-0.04414442061293183,0.01858356684190845,-0.005017062129410046,-0.024582762566755914,0.01882792683361776,-0.005841948476327399,0.0956076386791881,-0.09011231953213081,-0.09801441631639743,0.061075153658928176,0.1449361408168956,0.005996526823288537,0.047358285800493144,-0.0690876759879297,-0.008350121440770564,-0.03462456150324136,-0.01532958259590674,0.11100232663541378,0.01200470119533139,-0.11488422847152775,0.03978670103715498,-0.08901555685195081,0.0012637284909971583,0.018879993364985206,0.02055091534164085,0.036202233951628346,-0.0672878882401381,0.03153791335288228,-0.029289002023527702,0.007166087455675631,-0.043508747566319096,0.05072380898884675,-0.05381788150710033,-0.09492830614204774,-0.012509123596779899,0.010758263813308862,0.16799124826852638
9,-0.8893563817545529,0.03062184797435709,-0.059610171960810976,-0.007988441817033672,-0.020369452514260037,0.00617596865698218,-0.09253367186937292,0.08166233174938736,-0.023345827120585888,-0.005494340371635991,0.08984359241693408,0.02082497115017451,-0.0062856204437955945,0.04138255730686791,0.10171680122372366,-0.1019117103487793,0.0004631319063618071,0.08396446585608568,0.0535061457306713,-0.18414830600050772,-0.09215475220637076,0.00917553258303731,0.14660390195679704,-0.025679352389871433,-0.0035105506396240914,-0.03177644250308552,-0.07156429695208343,-0.03990784590233148,-0.007129940913857131,0.0260574119847931,0.17497547342450012,0.07276811340035476,-0.21228445669742918,-0.007385439917544366,-0.04414442061293183,0.01858356684190845,-0.005017062129410046,-0.024582762566755914,0.01882792683361776,-0.005841948476327399,0.0956076386791881,-0.09011231953213081,-0.09801441631639743,0.061075153658928176,0.1449361408168956,0.005996526823288537,0.047358285800493144,-0.0690876759879297,-0.008350121440770564,-0.03462456150324136,-0.01532958259590674,0.11100232663541378,0.01200470119533139,-0.11488422847152775,0.03978670103715498,-0.08901555685195081,0.0012637284909971583,0.018879993364985206,0.02055091534164085,0.036202233951628346,-0.0672878882401381,0.03153791335288228,-0.029289002023527702,0.007166087455675631,-0.043508747566319096,0.05072380898884675,-0.05381788150710033,-0.09492830614204774,-0.012509123596779899,0.010758263813308862,0.16799124826852638
