,abs_amplitude,amplitude_squared,abs_c_-15,abs_c_-14,abs_c_-13,abs_c_-12,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11,abs_c_12,abs_c_13,abs_c_14,abs_c_15
10,0.8808064594681428,0.7758200190408051,0.05276393148873646,0.021808991377172782,0.09332332095331185,0.06650867126151769,0.012885068686774793,0.17476053700848124,0.061668739826300396,0.05196170675106104,0.09623940766004026,0.04139715416413357,0.14290175794876595,0.08289028522983158,0.04589785669239197,0.2542249271727389,0.1539968433850824,0.15115720442142028,0.15402071800706912,0.048318956742303826,0.09259895024145043,0.03639604708838255,0.28687435088675883,0.14911251341906073,0.029155933162038277,0.045193906707211184,0.14936533434512797,0.0689985707805012,0.11648173522554353,0.04774200174212717,0.056466306751773505,0.0638336220843073,0.02163118041884074
11,0.8460286235574904,0.7157644318785819,0.05276393148873646,0.021808991377172782,0.09332332095331185,0.06650867126151769,0.012885068686774793,0.17476053700848124,0.061668739826300396,0.05196170675106104,0.09623940766004026,0.04139715416413357,0.14290175794876595,0.08289028522983158,0.04589785669239197,0.2542249271727389,0.1539968433850824,0.15115720442142028,0.15402071800706912,0.048318956742303826,0.09259895024145043,0.03639604708838255,0.28687435088675883,0.14911251341906073,0.029155933162038277,0.045193906707211184,0.14936533434512797,0.0689985707805012,0.11648173522554353,0.04774200174212717,0.056466306751773505,0.0638336220843073,0.02163118041884074
12,0.8804886650640972,0.7752602893063559,0.05276393148873646,0.021808991377172782,0.09332332095331185,0.06650867126151769,0.012885068686774793,0.17476053700848124,0.061668739826300396,0.05196170675106104,0.09623940766004026,0.04139715416413357,0.14290175794876595,0.08289028522983158,0.04589785669239197,0.2542249271727389,0.1539968433850824,0.15115720442142028,0.15402071800706912,0.048318956742303826,0.09259895024145043,0.03639604708838255,0.28687435088675883,0.14911251341906073,0.029155933162038277,0.045193906707211184,0.14936533434512797,0.0689985707805012,0.11648173522554353,0.04774200174212717,0.056466306751773505,0.0638336220843073,0.02163118041884074
13,0.8804886650640972,0.7752602893063559,0.013325844351836499,0.05001273900245992,0.06513105990950416,0.03470893060924815,0.028082588480689254,0.16791449876603534,0.04997504008181841,0.12213051105666597,0.07008899910882925,0.014297760716445252,0.15260806052971723,0.14504626799144593,0.028111192433091743,0.24492822521529567,0.18124310283010756,0.10179050406008723,0.14215850292214796,0.05064531654304622,0.09955598209453073,0.05300854364378118,0.28590477944311704,0.16139402484531465,0.061167509329392876,0.03990977364893382,0.13722543000540963,0.09967784277070618,0.10174318693743421,0.030469724784583863,0.03966635541348922,0.06765045474981332,0.0016991278555459391
14,0.7535557270699706,0.5678462337999521,0.031012691129597276,0.05167938294495522,0.0637029362675348,0.038567968545309333,0.040531952857431316,0.1505993064057528,0.07126478707066833,0.1201380464248864,0.06165332899405338,0.011297949496910776,0.1270852000849803,0.15349742446901735,0.039635569004939926,0.22356815642553904,0.20377505308849722,0.10111050680709606,0.13652624432005517,0.043479615131148334,0.10886350131131545,0.044265483893017384,0.27631478729140707,0.15794879566029002,0.07520458673435075,0.04170256370639742,0.16885711095739125,0.11083796748810736,0.09851264373894635,0.030379451308228292,0.04567179362517359,0.10601895812921787,0.01836629939663158
15,0.8711574998399713,0.7589153895274295,0.03514224988104602,0.04483472775691724,0.0587209007200217,0.09766803842429043,0.062265506857026746,0.14180851981294484,0.04928601380338182,0.12923984345074463,0.05797452308847736,0.01558321647859649,0.12804238634806966,0.19326052645783628,0.06646688822902977,0.2568780078466255,0.1639248016920324,0.11089056144180238,0.17911203825272187,0.04095196550580676,0.09672519651966485,0.04587850603214825,0.28334841894170326,0.22191683164301923,0.049118937500892745,0.01870248580119219,0.1362881024020415,0.1544061733939379,0.10218545508184657,0.0360828182801106,0.008112046152318503,0.1312223007056409,0.038784887641465406
16,0.8281207360985587,0.6857839535564187,0.018539630056706908,0.058321167731620376,0.05633795245920379,0.0846969450816686,0.06062714533039213,0.15910540618451743,0.03735080476811178,0.12663624304947962,0.04261647932096457,0.0027396570452366993,0.13221710063326153,0.22219637882117263,0.06752562265554761,0.2199445837028581,0.17587722512741172,0.1065844565636116,0.1638032131806217,0.040987445601357655,0.06503784896371949,0.06919635989041213,0.28216775700827906,0.24586564532711697,0.053992255957585875,0.03696656184724484,0.12626014584166914,0.15673167159589374,0.10623693742374234,0.051019081808170524,0.027927058916730512,0.12784848629347623,0.020777401808623024
17,0.8281207360985587,0.6857839535564187,0.018539630056706908,0.058321167731620376,0.05633795245920379,0.0846969450816686,0.06062714533039213,0.15910540618451743,0.03735080476811178,0.12663624304947962,0.04261647932096457,0.0027396570452366993,0.13221710063326153,0.22219637882117263,0.06752562265554761,0.2199445837028581,0.17587722512741172,0.1065844565636116,0.1638032131806217,0.040987445601357655,0.06503784896371949,0.06919635989041213,0.28216775700827906,0.24586564532711697,0.053992255957585875,0.03696656184724484,0.12626014584166914,0.15673167159589374,0.10623693742374234,0.051019081808170524,0.027927058916730512,0.12784848629347623,0.020777401808623024
18,0.8281207360985587,0.6857839535564187,0.018539630056706908,0.058321167731620376,0.05633795245920379,0.0846969450816686,0.06062714533039213,0.15910540618451743,0.03735080476811178,0.12663624304947962,0.04261647932096457,0.0027396570452366993,0.13221710063326153,0.22219637882117263,0.06752562265554761,0.2199445837028581,0.17587722512741172,0.1065844565636116,0.1638032131806217,0.040987445601357655,0.06503784896371949,0.06919635989041213,0.28216775700827906,0.24586564532711697,0.053992255957585875,0.03696656184724484,0.12626014584166914,0.15673167159589374,0.10623693742374234,0.051019081808170524,0.027927058916730512,0.12784848629347623,0.020777401808623024
19,0.8281207360985587,0.6857839535564187,0.018539630056706908,0.058321167731620376,0.05633795245920379,0.0846969450816686,0.06062714533039213,0.15910540618451743,0.03735080476811178,0.12663624304947962,0.04261647932096457,0.0027396570452366993,0.13221710063326153,0.22219637882117263,0.06752562265554761,0.2199445837028581,0.17587722512741172,0.1065844565636116,0.1638032131806217,0.040987445601357655,0.06503784896371949,0.06919635989041213,0.28216775700827906,0.24586564532711697,0.053992255957585875,0.03696656184724484,0.12626014584166914,0.15673167159589374,0.10623693742374234,0.051019081808170524,0.027927058916730512,0.12784848629347623,0.020777401808623024
20,0.8281207360985587,0.6857839535564187,0.018539630056706908,0.058321167731620376,0.05633795245920379,0.0846969450816686,0.06062714533039213,0.15910540618451743,0.03735080476811178,0.12663624304947962,0.04261647932096457,0.0027396570452366993,0.13221710063326153,0.22219637882117263,0.06752562265554761,0.2199445837028581,0.17587722512741172,0.1065844565636116,0.1638032131806217,0.040987445601357655,0.06503784896371949,0.06919635989041213,0.28216775700827906,0.24586564532711697,0.053992255957585875,0.03696656184724484,0.12626014584166914,0.15673167159589374,0.10623693742374234,0.051019081808170524,0.027927058916730512,0.12784848629347623,0.020777401808623024
21,0.9049570647740988,0.8189472890845524,0.01084857766877141,0.04404510187792829,0.06248006421471673,0.08827400800384172,0.05877950184110869,0.1400875147424057,0.04960096377878404,0.1112885918246839,0.03712059470117088,0.004191711097155875,0.1463809317015157,0.2134423248099186,0.05330961530384681,0.23623220102448161,0.18361634962941314,0.09246592285690873,0.1940710711419408,0.012389659350947645,0.07031932482293839,0.058494586661775066,0.2759668573419396,0.25921379892211976,0.07777843666277356,0.0526351800530366,0.10524285884135066,0.133812311481098,0.08670913210715361,0.07182381958925574,0.01520119563079947,0.1348049138350734,0.024606526131546437
22,0.8757125925058715,0.7668725446733546,0.03530524892542994,0.04288496883397276,0.05213597768546984,0.09230521446252606,0.08241255537959416,0.15268489849960623,0.06293176446498229,0.10151949549181825,0.08156445657376915,0.022960085265600644,0.15746897573401772,0.22395992295934858,0.052988760859658306,0.23718341100733145,0.1968656878256821,0.13354206354286113,0.19665609595122446,0.04243381377961189,0.07195448184275816,0.10433969761370337,0.26573563967709285,0.21975951663132295,0.1014306455702649,0.05642909620437336,0.12978025006284022,0.1742634810599944,0.14453831234706963,0.07949452154335268,0.06145320369463994,0.09278732248142411,0.04779243014216801
23,0.8860199256559369,0.785031308659352,0.030358633936004634,0.04356775829442749,0.0682393448481644,0.10582952809188124,0.06147138984685495,0.12008471065288648,0.0823793317361476,0.09067048723838529,0.10411813505923785,0.05706027439288817,0.1573598514332393,0.21456394337819504,0.05226490433689526,0.24338988315215687,0.18512952124673357,0.1329246873867052,0.23742976950915545,0.055680358901612395,0.06433366505998767,0.11440210760147211,0.2890791544189078,0.24712692202712647,0.09372049880548564,0.05141665663846695,0.09823187841649587,0.18663913493245307,0.16495611333290164,0.04384572094479661,0.09423601932616321,0.09354627764350076,0.02344426492772185
24,0.8860199256559369,0.785031308659352,0.026000817976497198,0.04342774423844214,0.07545838891314081,0.08581127412194009,0.06916998870743767,0.12746570396092244,0.09193455304058172,0.07551820192047477,0.08998323060895272,0.0690676961704703,0.16007021405741959,0.19195739973227313,0.03929046196184708,0.22639631015505635,0.17141068190521902,0.15300596722627,0.2591226906183626,0.03757179967963709,0.0814351842775916,0.11559491969661215,0.2948425188927912,0.2559001324966055,0.093631746056276,0.050578887941835286,0.08678054293285407,0.1934504949750283,0.1656613773255366,0.04275929827189506,0.09984379124034284,0.09872160154260425,0.043178116883243675
25,0.9338984901299838,0.8721663898670635,0.029017603501190068,0.06553345963684301,0.09773050676960193,0.0750672549210198,0.05813381226265668,0.11704418295156198,0.059641579462471714,0.06173977475268243,0.09801157294575219,0.09426516055724452,0.1690229084573654,0.19669129549465983,0.04354283811188401,0.24189396116270062,0.1989659795749484,0.14544430519977422,0.2515497141760139,0.04484205349978124,0.07798579267317313,0.08307928479482832,0.276388814497279,0.25627942833271994,0.07973784038191202,0.035717398996099714,0.11480609058072695,0.20579885873382042,0.1403253433166304,0.04269792300772715,0.11866776220259007,0.08826860756445207,0.035240651184501356
26,0.9366528992343072,0.8773186536440332,0.05187528275627081,0.05540065744327838,0.11741965489373488,0.09110832796713943,0.05727722365727104,0.10054317818545981,0.07423594449113899,0.07683713529454575,0.10240358945464684,0.08192601480036146,0.13409238984114416,0.12237770792256537,0.007734767150739844,0.21364197399609175,0.2690664453702459,0.16714849361235068,0.2529637500311103,0.050298902272019615,0.07482079086986423,0.1273769460610967,0.278821222995283,0.2668233544634112,0.09745419963192437,0.08512712681361702,0.11353903010822436,0.17218355150657483,0.13642661350906934,0.0808177176229783,0.15757119651442214,0.06821653537277149,0.06531324015190854
27,0.9257280855901712,0.8569724884504433,0.061847039046060065,0.07207553966226736,0.12429455113934676,0.07422915049657054,0.06300158791150111,0.101043301858517,0.07983588828998038,0.062467649135169764,0.10739008666797469,0.09108054636669186,0.12083776860315651,0.11857196139618478,0.03433569863229854,0.21709127010387197,0.25263799559151684,0.15581429430728969,0.2584030279730459,0.05641995853337471,0.06402725856584349,0.1377148839604161,0.28882112332633547,0.26666459292358796,0.10827209166755244,0.09446315963143152,0.12847483022496445,0.1832982579942556,0.10358964513550477,0.06734428492116257,0.16615775424990598,0.0858605081666069,0.04548831217399949
28,0.9257280855901712,0.8569724884504433,0.04997536855770542,0.09019942824339122,0.1438101806209489,0.10679340752777661,0.04053883296425405,0.12279025970169935,0.11233723481269528,0.07200355047589183,0.13558184243897084,0.09716180508953383,0.10968816616554049,0.13777971774558936,0.04327933165325886,0.23777758516034123,0.24557930717295418,0.1684159582920026,0.22595806514988473,0.07581238017407085,0.07908403736073576,0.1497147466622087,0.30485875112348765,0.25501018380577095,0.09176235730952445,0.0984536410858599,0.13969430523164944,0.18629361839682723,0.14018480058166854,0.0670848797641717,0.14696246480738884,0.07002819089067858,0.054768652279900396
29,0.9139534412056449,0.8353108926916403,0.07272857486856503,0.08700040782527407,0.14393758693315664,0.0879745076624927,0.07136530910596971,0.15451950980822277,0.09477504871090164,0.09730719523814478,0.12213322314741804,0.13093297584441105,0.09113746655918052,0.17314211427820297,0.038879053397030336,0.24375344348456718,0.24516843145343853,0.1560207331360429,0.18637999991202545,0.08156281430014203,0.08514946064461959,0.14366436275151645,0.31115231152972106,0.2543200022536913,0.132140361281908,0.07249834532674895,0.10914317547860648,0.19234320172565467,0.16939775437611926,0.10440483632812957,0.13442796771996984,0.07544558838256314,0.031103531107825978
30,0.8911462204725425,0.7941415862624974,0.10238691594151124,0.08318863711485534,0.1529057398354478,0.10207545399937877,0.11098334389294742,0.13506432229652218,0.09548271682712951,0.10203919328111545,0.10635529881997435,0.15647686357701204,0.0875461371912123,0.17060572993797005,0.03151825752199224,0.24637764243552904,0.23369286625630353,0.16728137130452672,0.2024422339478326,0.10529752845446298,0.09538209316034545,0.17980491721814817,0.3101100945349316,0.2661426704243584,0.1107488370078736,0.09339312282977208,0.09701464918553147,0.12592716371107113,0.14720771125211538,0.10007408297400416,0.11115006801562269,0.10749030871458548,0.06269820033821084
31,0.9259633424039614,0.8574081114759159,0.09185183289868956,0.09858258301904926,0.12631473205270408,0.09446128778698895,0.09046209715180158,0.15571604154262575,0.08675785419653241,0.10953749036662623,0.0998132130535199,0.12930544565517457,0.07206330483464558,0.19489768456221443,0.041296855759380524,0.21486636045739452,0.23696090046363988,0.16678280982228227,0.17924287057348617,0.10234859909499831,0.09385043719815012,0.17617206479426828,0.298677650120681,0.2548389605212538,0.09415399754013845,0.10279266000136099,0.09412982311447719,0.14969689119664678,0.1285271837296734,0.10594498201065485,0.11140815369679986,0.10652364965818356,0.05455696105543439
32,0.9459539354597077,0.8948288480117089,0.06098106211939384,0.10551864108967006,0.13241050858169018,0.08720888888132142,0.0774061281827886,0.12824743765780255,0.08262859301708898,0.09739886009506532,0.07659460296273492,0.11172238270926965,0.10438893455046212,0.1827711893343535,0.029448394099954575,0.27966228090847467,0.19045590858865807,0.16450419271487393,0.19599484878440762,0.1191592347910069,0.1165800088621209,0.19771070270981672,0.30381248259053273,0.2826814729024789,0.09072737753988473,0.10318413893059947,0.0979213846608747,0.1194764417953504,0.09155735765013841,0.10730247395891848,0.09111252110619651,0.12740564480390515,0.045823534060219565
33,0.9459539354597077,0.8948288480117089,0.05842065439137267,0.11284237086983392,0.13108464863521235,0.09637822786418328,0.06274800755739492,0.11468875721451209,0.07727808728682697,0.07278535990394228,0.06944776702298422,0.09514205897758264,0.10618104192347959,0.2134946564175454,0.025629729358352425,0.26764642688421586,0.1878743833082729,0.15547136226593103,0.20954427293867572,0.12609688950619208,0.11878201910186108,0.1999602036681801,0.29424754089295657,0.27734944907411635,0.09288893382418043,0.10966641426342337,0.0892098554687315,0.11665743602923515,0.10123726549814574,0.11135984981073364,0.10789974306461465,0.11773183337198816,0.03176763422926927
34,0.9542835449682783,0.910657084197224,0.045339177086341005,0.13490553054561724,0.14009927276382056,0.06824365139158864,0.07615789013196544,0.1271829754473401,0.09388661878242227,0.08766010015281486,0.0791982185582605,0.13368505034024253,0.11547419916550919,0.2187193500621779,0.010342873095226083,0.30658892270286897,0.16246032211902764,0.1132359995233496,0.20582612871795034,0.10697619963282097,0.10615196894481596,0.1967666973684503,0.3155724015198499,0.28149401504634497,0.0822005994777472,0.11469423615508234,0.09766173099036174,0.10759010674730703,0.08069149138339098,0.11973237591634937,0.11837268965747012,0.109465726579116,0.04802889843896973
35,0.936059856850181,0.8762080556063814,0.05530005115095427,0.10955302130144436,0.127609065659499,0.05927601370497227,0.05927295248535701,0.12224370486326372,0.097951048060821,0.11244728411452636,0.08230910148341049,0.13990024498143935,0.09900353631144071,0.20519389781254022,0.04548641570124482,0.3446947242759511,0.16865496008478933,0.11713797784098814,0.20859804310513644,0.11163491546241622,0.1181761102615174,0.22803547787702452,0.32778675647127836,0.2495694877213257,0.1154106942560752,0.10993264886775614,0.09736013811221858,0.1292517552507846,0.06290799165259627,0.1393879150435241,0.1060593447238956,0.11144211389760257,0.03729301719358108
36,0.9604896244378446,0.9225403186527518,0.09474631723165004,0.09842928809513174,0.12343477352361444,0.07657862917986807,0.07396076278824261,0.10304908893620271,0.08182389242340285,0.11436268633396988,0.06908958130743398,0.12102461848190665,0.09216381365294705,0.2269916454580941,0.06029725879495325,0.3316562424063097,0.16796562239413484,0.1052158072261016,0.2203747652660508,0.09088899816291979,0.10607310653317861,0.21555154221195408,0.3234783873753662,0.26548399008488743,0.09752444778079397,0.09259686640473046,0.09003215063295576,0.1237794334000009,0.0756606863581964,0.14319227438097767,0.11828973190827809,0.11596974364911658,0.030870275063193467
37,0.967655087398131,0.9363563681674846,0.08242978146180063,0.09916926790933349,0.15108662458794267,0.07242958529808302,0.12104836859331948,0.12196600734314243,0.06821463733442655,0.1520682960200988,0.09511131445772494,0.10252849502125196,0.10082951758088335,0.2167309203621867,0.028292315734426546,0.34385573943970066,0.12979122622533287,0.12591987007558647,0.22072138529497026,0.09080531368090884,0.12126168562683252,0.1956024566448508,0.320679946928327,0.2085083849013053,0.11604895638685096,0.08151777506720005,0.05792250137245468,0.12113888909151922,0.09606285101371898,0.19559372159639818,0.1364896670993302,0.09234042548446401,0.041968158733068084
38,0.9355014414295617,0.8751629469167876,0.08459352114181391,0.13283813946221312,0.11891465499587414,0.08393425289371309,0.11402016513948782,0.10977137725718997,0.0733860953553571,0.14875845284093217,0.08260591374978403,0.13709482488640998,0.1018879562133943,0.20679698248196576,0.005124619090569334,0.32261726553660514,0.15732473545487766,0.12987127231440418,0.23385724089905288,0.08887937920193745,0.13645369314609596,0.20366018335512737,0.32722932827666307,0.19866681864425062,0.11351031498300547,0.08910547685960739,0.10253586057337971,0.1254897285225181,0.11681339488291934,0.17722754477223795,0.10674730816788651,0.11351490768851163,0.04286324764421798
39,0.967548291385581,0.9361496961631571,0.08063666972774905,0.1402738215034476,0.13995757881162424,0.08275684370798962,0.11138833998400856,0.08573566622477977,0.07557800415601765,0.16029015837939503,0.08558909358818349,0.13337202393756284,0.0936396280304791,0.20381335301381628,0.04712849275859672,0.3216072624741003,0.15906186421650056,0.14324192692647486,0.22932811312123855,0.0961214806596068,0.14970886879721976,0.20812466973867022,0.351711193623313,0.19825706476920657,0.11879675205089582,0.09059139784365472,0.09587208679181634,0.1394266961744347,0.12870974842830266,0.17493917080920923,0.12418430139591256,0.1207793605278984,0.03886269519953695
40,0.967548291385581,0.9361496961631571,0.09802713974129783,0.09896288271241956,0.12074111804645923,0.11439279561468405,0.08590326749351461,0.07892327816355264,0.08264397432503505,0.16388600979378665,0.08669855492994427,0.08398146067861333,0.05285410127818023,0.19989052871103846,0.0422172703540538,0.327847854380984,0.16306203676718947,0.12807827333369678,0.26371665220852814,0.06528471729606578,0.17231157120005844,0.21081944053435364,0.3069704873767264,0.1620443860846201,0.1242031325954762,0.0732305991649058,0.08491207677229747,0.13808946217778612,0.15742689043326097,0.17191685276921456,0.14429016265408393,0.146275131964771,0.09527317158315406
41,0.9613352151516736,0.9241653958907147,0.0855464254219314,0.11234654641939736,0.11858014367918476,0.11181717604876311,0.07252007614919335,0.08697283274809764,0.08013593561726137,0.15652035102113052,0.08311364789575948,0.09079774028543197,0.06853531295195045,0.20064196626865222,0.03732363854259227,0.35319278721620573,0.15461156838938928,0.13850814924908136,0.25194834591590565,0.06623270872959237,0.1734644068378193,0.2003457095233983,0.27043549145827783,0.1670946847432197,0.10053644289084518,0.07095343831380153,0.09032900772953165,0.15634580159822067,0.1786689333427153,0.18373266696349902,0.16523074723438325,0.15688335654646612,0.09137963913469074
42,0.9613352151516736,0.9241653958907147,0.07455563496656993,0.12321528077607047,0.13234007891121152,0.13030577077111316,0.07152526037949719,0.08706651583927195,0.08708032292933934,0.15860007333902676,0.06425491609025515,0.09934418589306189,0.07435561507492099,0.20857037832463776,0.02100696064773572,0.3620703845821848,0.15155711769330318,0.16752206129155764,0.259940350703428,0.07353583030511664,0.15362357981138605,0.18772528283331916,0.28001567783122244,0.1712944880589214,0.12226889454827199,0.0893886471598428,0.07183366119055093,0.16219896934147404,0.17781116814154602,0.23543559260859304,0.1685354581203078,0.14971093607175626,0.05719009452085916
43,0.9613352151516736,0.9241653958907147,0.10835489516395495,0.12167848424263751,0.12877112622108303,0.10144661161537734,0.08576639445568308,0.06575142112760289,0.0809216244258145,0.18015489706008514,0.0827365569730491,0.11458046574491801,0.07613024179345154,0.20110650584513937,0.024208492136116682,0.3538534540949722,0.17507468943047885,0.17456858543637943,0.2899706972227173,0.07536564645540973,0.18277279726463638,0.23396374192978026,0.30928204843308976,0.12002581060696356,0.12090705847704986,0.09680646003348845,0.08070988394188963,0.16191308858703243,0.17312650799516838,0.19187699539506145,0.1850376057909607,0.10285028391002504,0.05332593895989948
44,0.9529798651911346,0.9081706234597131,0.05748618456595266,0.10115413578427264,0.07889104019789828,0.07485689441462319,0.11274479230021914,0.047514475511498386,0.07382116274118705,0.16724084717102838,0.11262434206006197,0.1232212973824723,0.07986200424876667,0.2145843863600326,0.05093456821680853,0.36299923046105903,0.2389919377202091,0.14966015061080062,0.2889665427118839,0.06577468019496603,0.1852826382821085,0.21507993406714127,0.3232045080411231,0.12477067849298375,0.11055361505185095,0.0778363394390452,0.09097762964226312,0.17678824447702318,0.13667937173560793,0.23603128412025992,0.18926231697055446,0.13235133740611976,0.05507753716442152
