,ampiltude,real_c_-15,real_c_-14,real_c_-13,real_c_-12,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,real_c_12,real_c_13,real_c_14,real_c_15,img_c_-15,img_c_-14,img_c_-13,img_c_-12,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11,img_c_12,img_c_13,img_c_14,img_c_15
0,-0.10751427212956444,-0.059198211890988076,-0.05458396432828338,-0.010203279214997661,0.06927426411180393,-0.028979918726818557,0.0665067978989123,0.016581164889760764,-0.007502074094415018,-0.03557039644201397,0.01585534368000991,0.05301427817990139,0.10732305064866,-0.01536618932907365,-0.14782622038178067,-0.06029648597408134,0.0592464164500572,0.06295212222153959,0.012111730164470345,-0.007980237319831905,0.18637617681623556,-0.21604431355897297,0.003951314955900703,0.05626378782831371,0.08517983084733927,0.03516000387346556,0.0016509141445469333,0.0354638589749441,0.0446112346090275,0.032635817335811536,0.02302422787024745,-0.010720543144892902,-0.0286744340704031,-0.03845898544287278,-0.05301239942745009,0.016951978712502657,-0.023611526560272475,0.07793998011300086,0.09103321167208621,0.09098103684309111,0.009844198949459532,-0.013651649343246336,0.09251834677967481,0.044332830743590554,0.07091963217512617,0.009152370667725798,-0.04320193357178704,0.14802935427555922,-0.035917232266923185,-0.026564712814335655,0.023315900091965092,0.10364264197977627,-0.02598778746916866,-0.10404239388726028,-0.03567574098815691,-0.05311335991269141,-0.07641892526436214,0.10844190930483018,0.050422244263871534,-0.028129187848942822,-0.0774601979616475,0.028269583046719234,0.057859137867534875
1,-0.36496180109200094,-0.05802449607561361,-0.03909333405822442,-0.04461487985604263,0.05639465874927062,-0.01994266054942271,0.06867368600268178,0.008760586015827555,-0.009944404976295965,-0.01635582882444423,0.01226170480158103,0.027751926247644436,0.14515627587718755,-0.03035819871262007,-0.15442762600920892,-0.04632377269931113,0.0481465957690492,0.050255387170450944,0.003543795842374055,0.044700669108057936,0.13876586990428713,-0.18157114930377222,0.02020003434332199,0.03035124508323691,0.07037308681848466,0.050920370875959714,0.0266111174524327,0.032345228482841104,-0.01685979498094742,0.021987235405329375,0.016074785545502037,0.033339000336516184,-0.006414810133009683,-0.0335753127360238,-0.06947687860316099,0.04804545790018808,-0.0331052240698364,0.12673408623333024,0.07494735901161245,0.10349669264445466,-0.03219056650592618,-0.02811900163277495,0.09160095966029169,0.016411024666232177,0.027790487406269302,0.04822849339296377,-0.05691229333566162,0.15830227799502444,-0.07917841697617506,-0.016065136161967402,0.03211298327852505,0.09702891035964532,0.014641954210524617,-0.11491949138633142,-0.058987206450466824,-0.01899004159445835,-0.13831511752626324,0.090634273828719,0.053582273138758234,0.0038782645104378476,-0.06923561308013684,0.0308768372141736,0.04946165530585465
2,-0.37315948577877245,-0.05802449607561361,-0.03909333405822442,-0.04461487985604263,0.05639465874927062,-0.01994266054942271,0.06867368600268178,0.008760586015827555,-0.009944404976295965,-0.01635582882444423,0.01226170480158103,0.027751926247644436,0.14515627587718755,-0.03035819871262007,-0.15442762600920892,-0.04632377269931113,0.0481465957690492,0.050255387170450944,0.003543795842374055,0.044700669108057936,0.13876586990428713,-0.18157114930377222,0.02020003434332199,0.03035124508323691,0.07037308681848466,0.050920370875959714,0.0266111174524327,0.032345228482841104,-0.01685979498094742,0.021987235405329375,0.016074785545502037,0.033339000336516184,-0.006414810133009683,-0.0335753127360238,-0.06947687860316099,0.04804545790018808,-0.0331052240698364,0.12673408623333024,0.07494735901161245,0.10349669264445466,-0.03219056650592618,-0.02811900163277495,0.09160095966029169,0.016411024666232177,0.027790487406269302,0.04822849339296377,-0.05691229333566162,0.15830227799502444,-0.07917841697617506,-0.016065136161967402,0.03211298327852505,0.09702891035964532,0.014641954210524617,-0.11491949138633142,-0.058987206450466824,-0.01899004159445835,-0.13831511752626324,0.090634273828719,0.053582273138758234,0.0038782645104378476,-0.06923561308013684,0.0308768372141736,0.04946165530585465
3,-0.1946241569859546,-0.0248559176496667,-0.018473797061191122,-0.03195710492943277,0.07288058807248157,-0.0357617825233648,0.07225317528024194,0.004286043483906971,0.010090518054487723,-0.04260283232445919,0.02390478512153994,0.008166154317430976,0.1444840824217818,-0.038198051431325965,-0.16595366577426354,-0.07692958019515542,0.04966678063309497,0.045844642666266144,-0.0035833198496043406,0.05344493030388237,0.14278520067169026,-0.2064340557264898,0.041185930984657226,0.056559355011627066,0.052508027701012046,0.04540246261243889,0.05827207179585409,0.06327313391341469,-0.04271044314876116,0.04804586108661677,0.010023443520573192,0.015885332278464198,0.020392979123917125,-0.028203602203924497,-0.084293970683861,0.053932408279418434,-0.03347445164883464,0.0994366812781832,0.042580569310104524,0.08796090414823571,-0.018113173351138295,-0.06075097396811378,0.04553509173790066,0.0026688017779550686,0.013896725524047164,0.0717949344563517,-0.08648397952023286,0.16176190734070198,-0.10961378360649773,0.017645514888289335,0.002039956801600174,0.1056783506343772,-0.005912740927968254,-0.09166261745861201,-0.06213647821144279,-0.0003763628263298395,-0.13299936051749575,0.09555978003094032,0.06590086760881289,-0.012910317352338215,-0.07199768331987824,0.0068594810648052035,0.046497069390671865
4,0.48197187056727553,-0.032906277031987695,-0.0345949858091773,-0.05249095491873382,0.07726196017718687,-0.020253962741123243,0.06843513088729423,0.002662847785477252,-0.0009215936225322099,-0.045944376411368525,-0.010919948888559416,0.033511900065256,0.15511783122339465,-0.03719805891703205,-0.15967486492660407,-0.06384481984174979,0.04996069541072861,0.012488600544804856,-0.02805468337187169,0.039122372461779464,0.13453966343481114,-0.21754911330231866,0.03510132867763876,0.058796111712248494,0.022081507055704483,0.06796390896352449,0.05019234687477114,0.06676868194602723,-0.04819719484115951,-0.00014913253575122437,-0.012165972147188724,0.014150463706549262,-0.012184543899397104,0.0010550898008380924,-0.0887144395752592,0.041480280519658894,-0.03874296644486388,0.13898586617003433,0.03834544050980774,0.07372350860149221,-0.006634852931291102,-0.059165703436974845,0.06168248098378275,0.0005742597867252606,-0.003707420569219253,0.07432840912843987,-0.0649047958476347,0.1345494372113916,-0.103438804333808,-0.009685923343641645,-0.005820400770848886,0.09038016427110247,-0.0211711700535761,-0.09181652707123175,-0.04234584636506511,0.0197676203698936,-0.14234764150279572,0.07503678351888558,0.07268083843201818,-0.0208006498433633,-0.04086238357297367,-0.031418134536197476,0.022358204964921104
5,0.871107064188844,0.036288387339113576,-0.05364324289420132,-0.034226463216050565,0.07612927619331891,-0.015204207990547145,0.08646353732965642,-0.03549230548637117,0.0025753439659585552,-0.02754799361883974,-0.022482595757059187,0.10710940988371559,0.10667118233672042,-0.03336521833562491,-0.16379878467218328,-0.09191373553873149,0.05623476686902996,0.06446193811254766,0.01728224410345764,0.05435254892638619,0.1116678433081405,-0.2952126914173428,0.0038855274381171118,0.07123243706474505,0.011259662242196287,0.045809224644990675,0.07325582925285111,0.01972783524959878,-0.06668985796492326,-0.03830516212742524,0.001509838947240917,-0.04901603300118456,-0.001646931024272883,-0.018423414356632247,-0.11823493092389518,0.07167667294934768,-0.0472444531868547,0.17529783599655813,-0.03376723188703673,0.062280511036838765,0.016873650515040875,-0.03562139960113951,0.04771491507813687,0.02488358933695494,0.0552374430316893,0.10905898158374651,-0.04407182511465565,0.14847444937367812,-0.08316337179038286,-0.06143826816058148,-0.04090836235187009,0.09936065364417337,0.013971162752608396,-0.06030193252975966,-0.0005017077167549025,0.020105018673871683,-0.1191853123593799,0.03444803885343443,0.09533176500201826,-0.044336955028191447,-0.027976529164718177,0.01918806451165075,0.009725584743465264
6,0.7685790100292345,0.01578755707113808,-0.0507395421066838,-0.016279310940076067,0.07112033560378435,-0.03885249405908553,0.08758045654037155,-0.0407172551317084,-0.01603473783461004,-0.01835189298434005,-0.01542451543072014,0.07998182229533998,0.13922456920566106,-0.04930155656433626,-0.17685821553716335,-0.09516954736823058,0.07947254409666651,0.07205969099030969,0.01436288539607427,0.09124893280677202,0.08418265855365281,-0.31659408417449264,-0.002596762689371772,0.04553859739263594,0.016535774169950057,0.05187138767951942,0.05406196436961025,0.02970283589046948,-0.044157812326096155,-0.031091717895328087,-0.011394401641390613,-0.04933740201185756,-0.024878433888545996,-0.015191233592973533,-0.10947035639634596,0.07894523316082161,-0.03564038210165022,0.15250680839525274,-0.03833979690250241,0.07495747628470613,0.0073203919784804675,-0.022870891082497423,0.06087109130820316,0.01754134289312661,0.04440780570160445,0.14659876696120683,-0.048918704281571156,0.15072383708457188,-0.0825407542407765,-0.06949640365786544,-0.05894775766254809,0.0658477658262199,0.024101043294068144,-0.06505469828817478,0.015039062209185041,0.009189766802615133,-0.131176019704672,0.03266499228688743,0.10644841115980232,-0.05624394067780272,-0.029803159933172046,0.060608130983357045,0.009330604209137682
7,0.8410880108184471,0.03044802224274084,-0.0457826974852896,0.001561703626035426,0.08297359019806873,-0.014358779485928449,0.07316085965747708,-0.04424302335494157,-0.013425839200945075,-0.001968497425821787,0.003047194643833297,0.030032439381318568,0.0923557225082465,-0.001262908655583303,-0.22259151635228686,-0.11824801262202758,0.03785935265174927,0.05649784685884335,-0.01861405368192497,0.0516297725422723,0.04752927409065541,-0.303673304271815,-0.009991585156923569,0.05485712181778652,0.017988129858145876,0.04747406212374199,0.040815587972541464,0.055340730219781864,-0.05390236697274584,-0.03237490687189607,0.02851464068669607,-0.014774423473020278,-0.033748124243237546,-0.02874405986949205,-0.10044681509870121,0.013397598451653267,-0.02282084128322579,0.14719126407441088,-0.0590673515171654,0.06713129882672998,0.06580747934135799,-0.038161434692004836,0.07044068405399073,0.021012285472392395,-0.019612663604312765,0.14442698045910357,-0.012538387940371824,0.11355890558030973,-0.15459784533038395,-0.09924844324879133,-0.03296229109578193,0.02173085633815909,0.049809470031308936,-0.1088001540339932,0.02633207587815367,-0.026830506214861213,-0.14639808269331228,0.04459416775557269,0.126297416456478,-0.02312621288709958,-0.049418171399980074,0.029796908802422948,0.013158481398000573
8,0.9540305973515715,0.05312047271312128,-0.045074860148131085,-0.02049126469292296,0.05581114734478216,0.012046771919311517,0.0654568312137298,-0.04437902804168761,0.00797317743621766,-0.008527231143813329,0.03621492441525741,0.04758745484946475,0.08660186747275041,-0.0075010201663202785,-0.23228423425794603,-0.139999110474256,0.04360385396674868,0.06844287823732118,-0.012851886608593911,0.026763881678496956,0.04573439601680153,-0.31438776256852474,-0.035522344117276006,0.05017637658729479,0.02039755226074779,0.09439082055789669,0.06320805305680148,0.04722324270762032,-0.06637622900680645,-0.04766856437427775,0.03269028769661925,-0.0159963970313223,-0.03199866664822112,-0.02073788337889885,-0.09420793167258287,0.016603762834408745,-0.012819505930480585,0.12718610108920916,-0.05892933859506122,0.05553528045413479,0.07500497323694938,-0.03574149074637108,0.0903175782123514,0.02595799229647362,0.015771403778239993,0.14112476197786705,-0.0058340571560978405,0.14080984342844127,-0.1332193802105178,-0.06611923885546152,-0.05859823730934094,0.036849219668607054,0.012208216394300947,-0.12204238148566682,0.040707870991761166,-0.030332138281286204,-0.13156784631551935,0.02431306566610272,0.12345463205088641,-0.023222454094458785,-0.027830474042245323,0.009103374273956667,-0.006064056063271386
9,0.9047255801844795,0.045921526408702125,-0.014444011990370466,0.00902543280496855,0.04773974769084609,-0.009514887086474149,0.06439421390223106,0.018291201737105175,0.028513089325745623,-0.01404975774655194,0.005138165421847817,0.00950550213444442,0.053922880218458424,-0.04540859283922794,-0.21695421460180195,-0.1539962567729198,0.01804255324451866,0.06518885002684693,0.01515494374654653,0.0655865507041017,-0.03254730420598953,-0.28686788636372496,-0.02523059850209268,0.009893895033297816,0.03284920203870731,0.1077749597280552,0.06666861683516112,0.018446383145857646,-0.04566562748920132,-0.05397830760642837,0.062013890236629274,-0.01260836169058542,-0.02598549361553381,-0.01634021488572384,-0.09288586435210608,0.04630680126490044,0.008688608564928667,0.1624642437935389,-0.05889367886943767,0.043439874603701537,0.09520833941424785,-0.0410770450371831,0.14258526520654147,0.06295333489521122,0.006683782261307398,0.13251861138157045,0.0004250558769735135,0.1500765362104208,-0.1395449583739605,-0.045880815824303284,-0.06536795814890435,-0.01628942087928654,-0.0019258686113583295,-0.14696243927403957,0.027425887034320844,-0.03103899368343465,-0.10341451135913152,0.017779153496111852,0.1150118497807502,-0.01392656441347883,-0.01657667355446139,-0.01513303426684357,0.01757660893892269
