,abs_amplitude,amplitude_squared,abs_c_-19,abs_c_-18,abs_c_-17,abs_c_-16,abs_c_-15,abs_c_-14,abs_c_-13,abs_c_-12,abs_c_-11,abs_c_-10,abs_c_-9,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8,abs_c_9,abs_c_10,abs_c_11,abs_c_12,abs_c_13,abs_c_14,abs_c_15,abs_c_16,abs_c_17,abs_c_18,abs_c_19
88,0.8598761290752087,0.739386957353365,0.03597198966430858,0.0632637162772439,0.0568366038109782,0.053079332169537266,0.0347686248304287,0.09243033576528155,0.061378071348742035,0.07407532227270743,0.07664198137588814,0.1265449197658823,0.08271413155447291,0.05745007182324388,0.13668248113220466,0.1932544764580424,0.08927503667644576,0.15961649115189055,0.007394120998478263,0.1062062681032453,0.08543076022441783,0.3995049272454818,0.1285319227794103,0.13964838789210796,0.2088591967942895,0.30531774646902854,0.07388425517411121,0.05688226028689962,0.07935234782292822,0.037116070599134285,0.07336034954278856,0.03521934570336555,0.05417352662316449,0.07377793709160599,0.06331087058159834,0.057436928664687296,0.01353086820264971,0.0038047329597617496,0.021989152977909047,0.013861956381094371,0.02267567434046475
89,0.8598761290752087,0.739386957353365,0.03344729909362218,0.06587128759808589,0.049234957441534305,0.05218149886939268,0.03706048391920768,0.10186779182981592,0.055602264340952626,0.07505374583623842,0.07555260673158752,0.11892536279232656,0.08249841118338058,0.05634365541114003,0.1338114035280604,0.19687296128402756,0.09349714667313816,0.159481608656859,0.010361196217530714,0.10719053963297538,0.084993793961653,0.38454257428027555,0.1400502729321324,0.14652318537970183,0.19960986275339074,0.29693914875266664,0.0772416065653515,0.06146746722287093,0.07565635230727923,0.03167937483661872,0.07460852633031936,0.036015626104728776,0.054842634621628916,0.07545664709651193,0.055711249195321735,0.06474605492557388,0.014035068909969617,0.0011658603098941886,0.025900542001081193,0.016071555800909822,0.03166254230996271
90,0.8598761290752087,0.739386957353365,0.03151192956083649,0.06309737511204157,0.05706746195566601,0.060857179236777734,0.03986705854675428,0.09755880244356768,0.04868516410005075,0.08158072383430455,0.07996358723380666,0.12865055637191103,0.09010860027143014,0.0411624594423761,0.12902748557342822,0.18045915290180517,0.07828509480862242,0.1529350324859681,0.01142638578237857,0.10858792047567253,0.08580770410787482,0.38097972874943997,0.14943992764612604,0.14312558931967262,0.1935531553740932,0.30274656954565643,0.07054115605470926,0.07102518584349936,0.07679868505603257,0.04185435417351105,0.07002917487615004,0.029221501882268373,0.06885313023680958,0.07845120857311397,0.05163462975354177,0.058519778975776454,0.024591866778883052,0.0029951298629999606,0.02039108049763616,0.03235342370041263,0.034394359913442286
91,0.8598761290752087,0.739386957353365,0.03151192956083649,0.06309737511204157,0.05706746195566601,0.060857179236777734,0.03986705854675428,0.09755880244356768,0.04868516410005075,0.08158072383430455,0.07996358723380666,0.12865055637191103,0.09010860027143014,0.0411624594423761,0.12902748557342822,0.18045915290180517,0.07828509480862242,0.1529350324859681,0.01142638578237857,0.10858792047567253,0.08580770410787482,0.38097972874943997,0.14943992764612604,0.14312558931967262,0.1935531553740932,0.30274656954565643,0.07054115605470926,0.07102518584349936,0.07679868505603257,0.04185435417351105,0.07002917487615004,0.029221501882268373,0.06885313023680958,0.07845120857311397,0.05163462975354177,0.058519778975776454,0.024591866778883052,0.0029951298629999606,0.02039108049763616,0.03235342370041263,0.034394359913442286
92,0.8598761290752087,0.739386957353365,0.024627870517307714,0.05804057810406683,0.05368186353126313,0.07262319287089627,0.04063565828427706,0.08863382190733222,0.03888803692693606,0.07349899254156188,0.08322989703865001,0.1241215432675396,0.08791089698711847,0.05602723870735711,0.13002170441913016,0.1836031981037118,0.07534766024473659,0.1477701088345539,0.008187338862871327,0.10269495857823108,0.08473494097474008,0.38351630772399853,0.14359778160715397,0.1461691235075746,0.20142062760893883,0.2921883604847663,0.07261829866770572,0.07783404440315221,0.07762264351704933,0.04213578393169708,0.07557574756251217,0.024709440868233734,0.06037475461694857,0.09327355352980263,0.06856263401510959,0.06718093239586284,0.022313719012704472,0.005406940343376208,0.020905225755509297,0.0338835067982853,0.04133029751442297
93,0.9127409320418185,0.8330960090245675,0.016823615504698634,0.04632624543434813,0.039086428256491015,0.06460255328147212,0.03957444678407065,0.0871683952298523,0.05362277781476165,0.0830827756413636,0.07442544190220593,0.1354023873855744,0.06577236792390703,0.05192263747415217,0.10779923557510071,0.20990622662299202,0.054429976207247245,0.14753697154445106,0.019764710216604222,0.10433225318189274,0.10284644256506677,0.37826933794638495,0.12552679886082485,0.15052852876196277,0.2052036228546451,0.2885697918007097,0.059065098709760455,0.07643979146701423,0.07176697920875742,0.05750030507992589,0.05029802741757731,0.014293919153257905,0.06052234818262632,0.09902184417220694,0.046110728803054286,0.054327229383838466,0.026316082455679735,0.023727187401649554,0.014041291602147205,0.04670712698844934,0.046398433210149956
94,0.9012392798214541,0.8122322394930933,0.025808343314923765,0.05154830496555718,0.04852733272171221,0.05671538847933737,0.04247690960969372,0.08129492651858602,0.0666061594920016,0.07251854198185977,0.06544915810726024,0.13722834894945218,0.052214225543175244,0.039983858475361796,0.10174080124772537,0.22011376179537334,0.05824929570565861,0.14680047626561019,0.02550308868903782,0.0850922107633462,0.1038718078349051,0.38258218308318215,0.10587568190926755,0.15490892941789544,0.19981463826120127,0.29695525266040695,0.07756517584786686,0.06411733191948306,0.05607030244490441,0.043266234449717896,0.04785287483044883,0.014181670330976611,0.027217942774784853,0.09187873605796863,0.059564191041188076,0.07427966493432174,0.013790065999411606,0.01957392498999132,0.017629217086911595,0.04233450002335556,0.0388505664325656
95,0.8196840412857671,0.6718819275385671,0.029762170922640017,0.048664091576925465,0.05105689366382405,0.07391414180125594,0.012259096998599013,0.07894914501739612,0.09444120139655729,0.07891502633728019,0.050075723143529184,0.1381533471446221,0.05153143914831291,0.04664412461461737,0.12343447217317986,0.21242460194439983,0.08091307785820813,0.1534261445652714,0.018725630086760436,0.07830024526623199,0.10530288213435683,0.3931299278608964,0.11052097126014698,0.17561172562299643,0.22351533388104033,0.3035629291327869,0.07951736715587374,0.05425913179621634,0.04617751673839153,0.030988006649921487,0.039769630832368716,0.03492765154739896,0.03939465974815408,0.06878116537484208,0.06070393431839963,0.0751288255766814,0.019929712696000492,0.028149369171281968,0.020072493767111402,0.027732992228469675,0.016149047891861584
96,0.9310443975131817,0.8668436701406835,0.04249281083885632,0.05734067299264309,0.035560076222402884,0.08015552587808913,0.016315225418096786,0.0720786355554927,0.11253569568920468,0.07868285539439555,0.03775620826135256,0.13035878839797127,0.05059900704215356,0.04147882114004073,0.1015469696153438,0.2054131245702956,0.058221591508902805,0.14510240121173548,0.02498917995005766,0.08853172614225295,0.09074162715225506,0.38997352776094774,0.11670662779545392,0.16969470849448953,0.21000649659355766,0.3011228487800937,0.0777309389917618,0.03985692241433314,0.023177616889634153,0.0239449654127036,0.03068814623314318,0.02914336207224253,0.039975978447033655,0.0852870575442512,0.06072309955610569,0.06520990581318546,0.02687840616058491,0.02238495966225967,0.024393672494421464,0.027874271199918046,0.010864113361368515
97,0.8272440945080697,0.6843327918984762,0.03771340132331954,0.03666194566453601,0.046852309888401694,0.058282823917969566,0.0250647330540477,0.06946139592804824,0.11171405665576906,0.09405427636057714,0.04452591780983783,0.1290406889502208,0.058665833472593396,0.03408976513693217,0.10304817447477119,0.18304870004403895,0.0619726277554296,0.17224519890979328,0.03885760018730785,0.08620409816523228,0.08982525414912827,0.4012326512231368,0.12490646199312895,0.1559791960186009,0.2026618898136486,0.2871381909417512,0.09159967153305879,0.021116928040229035,0.013109314034722666,0.027749911890916582,0.04596370589307799,0.0508110420920833,0.03540549477078944,0.06925515405888838,0.05565966568865929,0.04844163100991732,0.032894272854472356,0.04813550402904567,0.024931732437038227,0.02766284601806904,0.022213895811006204
