,abs_amplitude,amplitude_squared,surface_energy,param_0,real_group_sampling_width
317,0.10725781589278066,0.011504239070089631,4.7919509531524245,0.10725781589278066,0.7510098916860021
318,0.01700175533175116,0.00028905968436072904,4.767204251519657,0.01700175533175116,0.7508348868730532
319,0.01632237439364634,0.0002664199058463617,4.767153373791995,0.01632237439364634,0.728713050189876
320,0.17668584194649922,0.031217886744343303,4.83335708866023,-0.17668584194649922,0.7616010125098922
321,0.09446447945052806,0.008923537877859239,4.786336065113177,-0.09446447945052806,0.75028181829019
322,0.13616063712653748,0.018539719102704615,4.8070244865094205,-0.13616063712653748,0.7391655419998046
323,0.056441290126197106,0.003185619231109555,4.773682496748344,-0.056441290126197106,0.7609782850981235
324,0.09296938008545386,0.008643305633473585,4.785723539194466,0.09296938008545386,0.7720040087173669
325,0.2514345725459849,0.06321934427138214,4.8954730841551894,0.2514345725459849,0.749672927791418
326,0.14339317750451047,0.020561603354840047,4.811294401748051,0.14339317750451047,0.771592017369966
327,0.04772312402148139,0.002277496566369694,4.77165807185352,-0.04772312402148139,0.7714219287986211
328,0.07847797660118011,0.006158792811415373,4.7802685619555945,0.07847797660118011,0.782464608768116
329,0.09595348938448792,0.009207072125059034,4.786955244232374,-0.09595348938448792,0.7822942036943232
330,0.0029268401373156536,8.566393189401914e-06,4.76657363931602,0.0029268401373156536,0.7934256108778236
331,0.08900867860827114,0.007922544867590503,4.784145562414188,0.08900867860827114,0.8280317549539727
332,0.17335321132261122,0.030051335875861902,4.830977354568029,-0.17335321132261122,0.8161336484051732
333,0.01722932855764045,0.00029684976254712474,4.767221757063137,-0.01722932855764045,0.8159601342673244
334,0.16485851661048734,0.02717833049901033,4.82507972147808,-0.16485851661048734,0.8157876891235766
335,0.04058800728243481,0.001647386335158981,4.770249859448856,0.04058800728243481,0.7928856412388268
336,0.17320952427159567,0.03000153929839249,4.830875579817857,0.17320952427159567,0.7927200518317051
337,0.08275399498986866,0.006848223686783206,4.781786679888292,-0.08275399498986866,0.7705960133033894
338,0.06983840011696749,0.004877402130897645,4.777437898686226,-0.06983840011696749,0.7597200821310699
339,0.0618458948989494,0.0038249147158518956,4.775104037538557,0.0618458948989494,0.7810805366988932
340,0.1825546904883767,0.033326215019307014,4.837636375873856,0.1825546904883767,0.7594713026984312
341,0.05022808081475591,0.0025228601023336507,4.772205640197469,0.05022808081475591,0.7699341391477962
342,0.0758632882836168,0.0057552385092031495,4.7793783611069225,-0.0758632882836168,0.769778908708574
