,-10,-8,-6,-4,-2,0,2,4
0.05,6,9,24,155,1,50,0,9
0.15000000000000002,89,0,18,1,8,1,8,123
0.25000000000000006,35,53,20,1,10,3,17,401
0.35000000000000003,6,68,78,235,566,692,23,9
0.45000000000000007,51,125,109,225,726,3,2,7
0.5500000000000002,12,0,8,590,698,36,12,15
0.6500000000000001,0,0,0,384,3,73,0,50
0.7500000000000002,195,48,4,753,113,1,168,27
0.8500000000000002,8,27,33,657,39,114,110,1
0.9500000000000002,1,6,0,775,5,146,0,19
1.0500000000000003,0,493,2,577,17,12,0,98
1.1500000000000004,149,0,0,689,75,58,5,6
1.2500000000000002,17,59,2,732,35,0,185,52
1.3500000000000003,0,9,198,391,17,7,1,84
1.4500000000000004,2,0,2,448,58,38,0,58
1.5500000000000003,0,9,23,634,1,12,3,135
1.6500000000000004,5,0,14,769,4,23,43,3
1.7500000000000004,82,62,65,716,349,27,11,90
1.8500000000000003,10,0,44,532,1,0,0,10
1.9500000000000004,1,1,14,724,64,44,3,2
