,0.0,0.025,0.05
0.95,0.8618047815097991,0.004804683868540876,0.0026013034011129975
0.975,0.9475491924720846,0.003360310400585795,0.002468140058106508
1.0,0.9524859554639833,0.0031421888568503157,0.002465071872379847
1.025,0.0065860033437575285,0.0027872324548145326,0.0021265190908620083
1.05,0.004665568854768647,0.0025830472559744324,0.0021109281417879947
1.0750000000000002,0.003978228577127597,0.00209664914336253,0.001682216062358198
1.1,0.0033985893883622283,0.0021404846091317973,0.0016049054890644365
1.125,0.0027456231660395757,0.0019439078371931795,0.0017870302341315711
1.1500000000000001,0.0028816753702478647,0.002136746140024711,0.0016646195863822173
1.1750000000000003,0.0024197889884730616,0.0019244620709668397,0.0016884114536716737
1.2000000000000002,0.0023482612987307133,0.0017824383749621899,0.0014406912442663767
1.225,0.002428987964644556,0.0017527472231360687,0.0013934268139261998
1.2500000000000002,0.002180745209645018,0.0016549460223017048,0.0013028740538416292
1.2750000000000004,0.0019653744046004037,0.0018045891662849876,0.001478760496090236
1.3000000000000003,0.002191010105233392,0.0016779744859469297,0.0015669056052537282
