,0.0,0.025,0.05
0.95,0.15387681526632155,0.15706802287496868,0.11968710738558633
0.975,0.061990418203556164,0.14269949489851005,0.10542572075312409
1.0,0.0608634438157323,0.12300271526300328,0.10463225755876375
1.025,0.18087621099716658,0.11300956435315972,0.10092336249964431
1.05,0.14846837822237613,0.10671905211879358,0.09948481710062601
1.0750000000000002,0.14387051732679076,0.1086129892585077,0.09946296202437245
1.1,0.12969301522862411,0.10430252175774532,0.0872201788190691
1.125,0.12080378381744758,0.098876516517608,0.08902642383569292
1.1500000000000001,0.11269309156751607,0.0960130489332013,0.09009605851367924
1.1750000000000003,0.11513740534411167,0.096384521643653,0.0907496684984747
1.2000000000000002,0.10978651049571336,0.09433063944992381,0.08464089560267979
1.225,0.11325457450105371,0.08989469536592744,0.07966624511933557
1.2500000000000002,0.10197060528860023,0.08635792145888767,0.08282987113228928
1.2750000000000004,0.10300894295498103,0.0917383907720883,0.08553796332164668
1.3000000000000003,0.10286324423014961,0.0848187002640751,0.08656443377315204
