,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
115,(-0.4401537228367699+0j),(0.189571761407464-0.10961148067959292j),(-0.14387552952536486+0.043820276279589065j),(-0.23748464949911757+0.053630485798731344j),(0.05185240229238186-0.0631910880863508j),(0.6274891233555205-0.016002236262090554j),(-0.23486746229589098+0.34400767078718375j),(0.2956045153616944+0.28262688553744236j),(0.03836588405080142-0.018149826791365432j),(-0.1772319481743307-0.08142234416920235j)
116,(0.2969630152601409+0j),(0.12082324476013392-0.1512985879131569j),(-0.012128595254922256-0.18942780366037856j),(0.29330634315053283+0.198374521417422j),(0.0827681777892319+0.1927471227349554j),(0.25698589974850167+0.3555614282555733j),(-0.08876877657847626-0.3845463616047884j),(0.28393012111841487-0.3670912188863796j),(0.22486603511604294+0.0018936175632740873j),(-0.11833465379453856+0.03485360660750453j)
117,(-0.21221366011641163+0j),(0.02077991777068202-0.1305920801630121j),(-0.09029208064602795+0.03043231777366879j),(0.42546874494491144+0.11788376178268348j),(-0.23988580491730643+0.09296856164788127j),(0.21465289082641203+0.6366838444285555j),(0.24908853681628365-0.2215708379377936j),(0.33296161729098916-0.1322395439689178j),(-0.022952271374573667+0.21966344989218434j),(0.002932509645937067+0.038668270175845856j)
118,(-0.2824594333525219+0j),(-0.22946399351425212+0.08582197276225673j),(-0.00475397596294474+0.08508558065024324j),(0.11458079800336525-0.32249006262891267j),(0.0405716344886273+0.1555479362256742j),(0.2248064064266302+0.5166230131271307j),(0.055806806964825935-0.23020005042293362j),(0.36758376158180783-0.014345747270530992j),(0.09851671535349459+0.19431266570971362j),(-0.08379751035499403-0.057633571131159196j)
119,(0.5354603382931673+0j),(-0.01732391010075189-0.0680802010650646j),(-0.012580637236743502-0.07744429635350225j),(0.18871777288541383+0.4431752946265196j),(-0.3483531812332006-0.09633886933825961j),(0.21535827369331795+0.6078265675644172j),(-0.24007732601880777+0.25799759763535046j),(0.28241094413623-0.2105939849654271j),(0.22894339265196015-0.15459907411196258j),(-0.32830892541096457+0.21732064513757388j)
120,(0.5714394681665658+0j),(0.048118525190191705+0.19367782568608405j),(0.23958164893983797-0.17774544888243551j),(-0.19823437981215947+0.302842309822148j),(0.06914789233732704-0.11741841331125463j),(0.2241532445075976+0.012796895151314151j),(0.13962763123027933-0.05831875180443169j),(0.10495597200486614-0.1120098144626199j),(-0.0709548600631219-0.0304155620055149j),(-0.16833727058444306-0.015414848262111489j)
121,(-0.32894098350216944+0j),(-0.19123570470264278-0.06080401791208539j),(-0.09565671808808827+0.07935645082925186j),(0.15213741474708642+0.2628931393265672j),(-0.03209507708972162-0.2735986423735446j),(0.3698797451999949-0.18964624649127898j),(0.19486037759497818+0.5862427104998656j),(0.08067252181683392-0.2306380004731564j),(-0.0692962839943517-0.04427856097449505j),(-0.06295298421959666+0.13298641343533468j)
122,(0.2503773293303894+0j),(-0.09112154022630126-0.17166644406263573j),(-0.12021248384363549+0.12258350871317752j),(-0.07355420028113716+0.018687103520293857j),(-0.37238865053747805-0.22368193203641618j),(0.09901453155656414+0.01468320267973465j),(-0.035960260565878144+0.043189183956218735j),(0.16191463192845787-0.20408873165656427j),(0.08088255958339584+0.3575134051368596j),(0.3353005624119061+0.10877859052528993j)
123,(0.4576212940713608+0j),(-0.13190017844988497+0.04643088942964019j),(-0.17385834746815976+0.10347046168171468j),(0.11682187742843698-0.30588902521406125j),(0.5942515480112969+0.42537395599010674j),(0.1418894057081365-0.30223201422286444j),(-0.07576101645462685+0.4517201370084045j),(-0.184930726114291-0.01125296450645863j),(0.0016616072104955054-0.0076940031155870725j),(0.12469085197190052+0.0886972686651659j)
124,(-0.23437322388893161+0j),(0.054742834963646785+0.03700199327953254j),(-0.04176129423807007-0.2612513429625097j),(-0.01958004795535712+0.21618590886346253j),(-0.1738151120482064+0.13337634306288984j),(-0.2568556308056209+0.2288224001366474j),(0.1334370130249506+0.4386107274861359j),(-0.04045832985175016-0.01113363596181622j),(0.05613441462221296+0.22655594788529526j),(0.05684232681608689+0.03373953722884224j)
125,(0.3750176371905414+0j),(-0.0015210025970002746+0.19284235854727352j),(-0.19166922279951423+0.0018890248048116093j),(-0.012631105341141452-0.2659192612950824j),(0.1687068435182312+0.001163881974954012j),(-0.27915671778623974+0.07212078852060377j),(0.7919297483440167-0.1501139046995745j),(0.20508916601903615-0.03132317246001852j),(-0.07460618263930922-0.10961975836073015j),(0.03724041945450139-0.03987405821434886j)
126,(-0.23407163056686447+0j),(0.003005747686450927-0.0417509211757141j),(-0.017715706837106347-0.07915680509468337j),(-0.03185074417900055-0.16122704449805803j),(-0.1857411506150986-0.34152169452290165j),(0.5287359284457308+0.3488398001132245j),(0.28448062215858094+0.12913658545279255j),(-0.17835825166301172-0.08633117996076756j),(0.12600477589254888-0.11652901396363655j),(0.04525659893357302+0.13021551881953425j)
127,(0.2782754832195259+0j),(0.12896065990283034-0.06622584335737583j),(0.04563597433042302-0.09174712191151063j),(0.038342787365852504-0.22511836729881268j),(0.40508492427155735-0.2872343172777273j),(0.19226528733642956+0.6831764987538842j),(0.19005749007542477-0.03365872616893763j),(-0.15078838163206779+0.23555422747475474j),(0.057554780528169334-0.03400203030375594j),(0.07062751818460784-0.0014445404080753593j)
128,(-0.5918453303139817+0j),(0.020156030264046935-0.04586676782994884j),(-0.05474243732994419+0.029606509884673934j),(0.5646620269212963+0.12251297490812278j),(-0.1680385304878042+0.3012027805792573j),(0.6759722844160814+0.07066933330960459j),(-0.15344288334161574-0.24273383172392865j),(-0.05752829665893652+0.2243403246351654j),(-0.13088817297663888+0.07138384135642656j),(0.023852825992917985-0.08792037443884969j)
129,(-0.48292568563585675+0j),(0.13485364725654275+0.08845190767855371j),(-0.05566779876098836-0.25545760640738735j),(0.11518446638673034-0.2498896449984505j),(-0.01068672130051599+0.3560811911300187j),(0.8474690011675226+0.22740915227151026j),(-0.24098181782637368+0.26843207717428036j),(0.19370290099644846-0.13256720689296878j),(0.07583267596908727+0.049097333426853726j),(0.012740065491229406-0.06395154171278664j)
130,(-0.37871867821215355+0j),(0.013729604919032422+0.16112218228260985j),(0.07519299887085727-0.023894232662927457j),(0.11972548543929873+0.046475961654811236j),(-0.1216162309378339-0.3195745094941986j),(0.4223694772470647+0.32435861870069077j),(0.308198734907921+0.08712608049503548j),(-0.15289963526195202-0.028416670116839068j),(0.32201191479968455+0.26230825923467227j),(0.035914022845186355-0.1470107540065069j)
131,(-0.6381228554293298+0j),(-0.07719039308257138+0.23136131837470844j),(0.19993620228320996-0.02034034339845927j),(0.1275318811464858+0.21130239126209704j),(-0.30222400114610604-0.5161557236103922j),(0.003979540387942966+0.2411422020348814j),(0.40177982007436586+0.5158488036632095j),(-0.050382906155482535+0.13865889582934218j),(0.31616290869283825+0.31744026351795374j),(0.00636405060492112-0.0868866751428111j)
132,(0.3783501898345062+0j),(0.04056919080408912+0.07454805371863987j),(0.0016633291837579983+0.060181964939110814j),(0.17321677553710596-0.08174459072104198j),(0.14962356524943649+0.1620287131162354j),(0.20043466837242993-0.4657524675723284j),(0.74406606083345+0.25947987940033235j),(0.1416241443475012-0.12077455239249471j),(-0.2170059077625468-0.12812114840798844j),(0.008269107346034489-0.015125727856020905j)
133,(0.0888925070004869+0j),(0.0540427973027917+0.003867275456778602j),(-0.031852788118333406-0.028719490235473696j),(0.14090197814765731-0.046430246304034875j),(0.15346906114202627+0.0974595069382474j),(-0.04902231186978073+0.32519679606629487j),(0.7257724281893467-0.1479607051803429j),(0.14196064871753064-0.23232980463722444j),(0.07399826264133463-0.010695292947434437j),(0.05378909161024261-0.11202763090221525j)
134,(-0.631519074215057+0j),(-0.0066926338507796584-0.14079446222936223j),(-0.13235308546424107-0.09430832815936914j),(-0.12708905383256952+0.008620066337063366j),(0.09796128423223231-0.1202066170918939j),(-0.2025640683514323-0.08691836360093799j),(-0.3880441855991715-0.28287709968060826j),(0.07720096018271229-0.2413402401640286j),(0.27884787867829225+0.04671800518618648j),(0.006323866700061834-0.11586766185619266j)
135,(0.07344154890037613+0j),(0.10693403225131831-0.15225225448264618j),(-0.06815688386557776+0.25005504449478233j),(0.2305066850981821+0.15102063323939977j),(0.27852293784788273-0.23566353649967453j),(-0.39258858457206036+0.479143812633402j),(-0.1001858942105773+0.06521642234128508j),(-0.080096931087556+0.16119422799358943j),(0.059564320858077835+0.08253929888254033j),(0.0503578174943973-0.12832318854223432j)
136,(0.5707554787596179+0j),(0.02585412658788374+0.014706492796823688j),(0.06757188615215237+0.08536180692300246j),(0.24530227266488902-0.24024493018131027j),(0.5300057295416538+0.10414433554993996j),(-0.14204067180284455+0.43058901248691994j),(-0.06909396820025065-0.3226749566782816j),(-0.40427067038264763-0.003657053672308168j),(0.15570092031142205+0.01338615800597306j),(0.1196953616400302+0.05371462442502972j)
137,(0.10174280631664928+0j),(-0.126851063872958+0.022087945980135734j),(0.053102822336258626-0.026574106702704645j),(0.28919898162381213+0.12776884267695943j),(0.007357423844556071+0.17195936518290794j),(0.40208488761965244+0.4670337000815561j),(0.02511778926910676-0.20583133943739795j),(0.11977632990886483+0.03158587167328346j),(-0.06752516005938493+0.012970394915695451j),(0.026561229385979962-0.2069939405839818j)
138,(-0.11514130730441052+0j),(-0.15437274343169724+0.19365874244689865j),(0.07405852337880081+0.37270464439192924j),(0.33638802107549687-0.2102550545193005j),(-0.1351093117111904+0.04704943142495427j),(0.5377799097368784+0.49332896200854837j),(0.05579497479143194+0.023179596182521862j),(0.25074613882668834-0.04748071597977306j),(-0.06645304204355026-0.06512581864850321j),(-0.15089835637501123-0.06288011800844742j)
139,(0.19613523131552552+0j),(-0.04540974356588505-0.012364221678700767j),(-0.14164128241426116+0.07219982507661898j),(0.2089405647044007-0.19342332459212247j),(0.11552936099067525-0.020780165366803435j),(-0.16280117058637933+0.6240384857776247j),(0.08688405233537712-0.17741895106912672j),(0.4442352691548378+0.04145397069425702j),(0.05828238527664016-0.0567852235015803j),(0.09117655906048615+0.05262257033842423j)
140,(-0.28258593126880044+0j),(0.08952095801226508-0.054278678755864965j),(0.09435174101941488-0.19310894920255894j),(0.1348847410267069-0.34433303199756793j),(0.012422677952162686+0.39541122362852443j),(-0.14764005446499825+0.2520309267870124j),(0.30079076912941677-0.40106674520381125j),(-0.16813079315714846-0.013448444026516237j),(0.19353243244186763-0.1995246415080374j),(0.02322585986188413-0.1972863893987175j)
141,(-0.33773075601749253+0j),(-0.029782637705690354+0.1700964149324349j),(0.2656986144438682-0.004005642556026534j),(0.10138407342328212-0.4006816954618254j),(0.2718677755170374-0.15276498637528876j),(-0.9222997876686628+0.04325715610340622j),(0.03471033632977316+0.11216108749799014j),(0.014276859659679834-0.21667394382231314j),(-0.09970097558069646+0.100557051461643j),(0.028636984063124343-0.045682396717667384j)
142,(-0.15684204464789492+0j),(-0.1821730648723246-0.09986017874088392j),(-0.003240323319803546+0.1394795412226363j),(-0.5649797179173168-0.11790755488917848j),(0.23001672041437687+0.24836091650015563j),(0.03345626932474127+0.288958693197579j),(-0.20927529062488776-0.17746922184096572j),(0.3306032831378393+0.029237637140295872j),(0.05007778808221158+0.05470206807186629j),(0.1563553520158301+0.08202235516078331j)
143,(-0.21581253928940602+0j),(0.07241705365402204-0.12020090277695589j),(-0.10575759118217669+0.002040823172963488j),(-0.13878783691572122-0.029825420994328493j),(0.4994597381998861+0.27424213699446126j),(-0.11632288055011884-0.271565496653552j),(-0.22385784259436753-0.4716547995514953j),(-0.1762846630343878+0.05784394261925462j),(0.20676082410826502+0.036780576422881774j),(-0.011376043730603793+0.11258496998506205j)
144,(0.42966762947582054+0j),(0.13412023832996767+0.04367234621573363j),(0.1724154058551526-0.023781899118816115j),(-0.35764214137201167+0.05345540713484516j),(0.0546231551286431-0.10792907987085429j),(0.21227764087890882+0.37111312669309027j),(0.46309822472829004-0.5324068729793531j),(0.10156827946689169+0.18815879493306265j),(-0.1217214438014966+0.14823103707753046j),(0.1203587753593123-0.010164680705324051j)
145,(0.17771532114615168+0j),(-0.13017810761176263-0.07069362005489407j),(0.10709358123219263-0.05386619286024906j),(0.0257013350764004+0.04927802941024709j),(0.1059441032285144+0.10307808918471303j),(0.7249726761429873+0.42545624258690934j),(0.04648206126175505+0.014340366929718393j),(-0.10579645945839392-0.2389710511430387j),(-0.047525016965211456+0.06739463550647067j),(0.08145535903311996+0.12395999528825488j)
146,(-0.21792994750620742+0j),(-0.06534237531722292+0.0033301369161086933j),(-0.24547070140815858+0.09174774080002682j),(0.36619859196443416+0.10587584835942007j),(0.33556714560761397-0.5863858714713228j),(0.22314792303854775-0.025091043996453975j),(0.02170719083995051+0.00913152613763283j),(0.04118442533504013-0.06070050770374481j),(0.2213466292143237+0.23003492676158288j),(-0.14348176716696437-0.07537948987155216j)
147,(-0.710256820423572+0j),(-0.11861472397663711-0.006760341935083597j),(0.14312154967989787+0.12911781161538188j),(0.11440090852833912-0.039433276653842414j),(0.054152912963597734-0.2578876938658087j),(-0.03963782330368875-0.29425690771944907j),(-0.2477332454752015+0.03908779247649374j),(0.038985541505983046+0.5463258274431297j),(0.32993879853402364-0.03287533484177045j),(-0.35621072628303746-0.05603423674125363j)
148,(-0.5481541295514556+0j),(-0.10175217637098923-0.0891794137771116j),(0.21224597252782154+0.12746904187016087j),(-0.06068294848525096+0.014367035879705281j),(0.15155261961821145-0.19620226261075688j),(-0.029161493881210927-0.17443361439686447j),(-0.08121637346672016+0.11286540302401575j),(0.21367855682522918+0.5221926300736521j),(0.34525660823196413-0.0738470137218614j),(-0.2758781364104652-0.18296310751053174j)
149,(-0.18948404385214335+0j),(-0.05150830122197386+0.08064322583175426j),(0.14100795391583187+0.1749506045064657j),(0.44525276915286877-0.4065897101382896j),(-0.2103780290257497+0.22937151250230745j),(-0.19603296360581815+0.40567670057298566j),(-0.015547566420692174+0.016354751807037615j),(0.022250276707399985+0.1216125076752582j),(-0.05232522087738531+0.03793027987836796j),(-0.09465193980840628+0.16670465561245665j)
150,(-0.6892682439189288+0j),(-0.0742899576094329+0.0852207923678228j),(0.13388990720326535-0.09642631270548525j),(0.24636447488363292+0.13444332647908186j),(-0.09495945670491882-0.4228431260259704j),(-0.35051605764208493-0.692491803986591j),(0.0420249430301305-0.012606746693744515j),(-0.025546126999713432-0.08806806318121718j),(-0.007261955862788369+0.17147395919825376j),(0.04351381443532446+0.07137461523605257j)
151,(-0.3786240054379344+0j),(0.10944373242054971-0.15444066155547478j),(-0.14895734278415004-0.04469916066970818j),(0.07915684948005708-0.05372248428146355j),(-0.13629099074869155+0.011154138903416391j),(-0.06251912281023408-0.0023201479985499388j),(-0.1814940415030683+0.38164565249314875j),(0.043631403299323544+0.26369337311657454j),(0.0023444790310587355+0.05952898167690667j),(-0.06965826278123947-0.13639928706255358j)
152,(0.8369696157839513+0j),(-0.2962979903593882-0.15694793674906135j),(0.3888184683387905-0.19962134370277526j),(0.21717867456265175+0.1144845399274442j),(-0.3946100302757633-0.06756126380518998j),(-0.17076417781957604+0.5838881688807396j),(0.21810273277385295+0.14172956300563674j),(-0.2469071320163845+0.3040475188911145j),(0.08557349777470774+0.054540313430709204j),(-0.10927098495208529-0.04467766366841906j)
153,(-0.30095926622771174+0j),(-0.034117075117840165-0.10758762770388125j),(-0.025762330174918385-0.12698308945535472j),(-0.05736106203809613+0.05941545186378548j),(-0.24820256493759063+0.024750966025769344j),(-0.36184344178193606+0.38908615239674543j),(-0.018972513894573717-0.13036060523171264j),(-0.2675278918276131+0.247303758405656j),(-0.16450449699553607-0.09173558417079564j),(0.02190700051794429+0.13335166787180586j)
154,(-0.023035709062750348+0j),(-0.04113415866329362-0.021953174379134598j),(-0.008512866518114642-0.01711291961814181j),(0.12447929662411844-0.078751021003615j),(-0.2933528509391736-0.12802136169193437j),(-0.1609047552422625-0.5308036861764828j),(-0.3897520875310106-0.5593930509423144j),(-0.16350671976671438+0.40892683465519164j),(0.09908919034337811-0.13490276473506962j),(0.05226028837016336-0.06443718356245999j)
155,(-0.17716225179888506+0j),(-0.06581477018080278-0.08490551116522643j),(-0.1536528033275581+0.1473649417406164j),(0.39544402293156755-0.014242605631926891j),(0.35461503011412254+0.037582271343992335j),(-0.08050413888807832-0.44695585562327916j),(0.5305268187008882-0.15792719193938018j),(-0.17344256541482944+0.24420330821514302j),(-0.01886078800272602+0.005428487952878869j),(0.039803227062668034-0.17455973387723037j)
156,(-0.28620288045536724+0j),(0.17946799750891027-0.016099935373068044j),(0.15277308719350075+0.15265542456396802j),(-0.20558870202410112-0.3495307260110091j),(-0.2887142014411983-0.8004294829009139j),(-0.1477530164270605+0.16668856454658318j),(0.12746927052787496-0.20301973816762867j),(0.013360344534808914-0.04511884578328011j),(0.03268277859715375+0.21757354500645049j),(-0.13227033212184677-0.08220546438987215j)
157,(0.6500590083485429+0j),(-0.06347011671943699+0.07374896079857873j),(-0.25437567860741295-0.0755575745691449j),(0.01022840246061326-0.2922428569892592j),(-0.026391710413754335-0.15564793050293682j),(-0.6107508861408105+0.19455328744871608j),(0.47583383141175734-0.13058222488035562j),(0.2578808264982791+0.21609434427184515j),(0.0744894018634524+0.36356995728656627j),(-0.04803215752579422-0.09334266385384363j)
158,(0.7745304255883361+0j),(-0.03037835731988826+0.10239019606255802j),(-0.32458442032366736-0.09353458225383059j),(-0.034551703753511874-0.2636553690754562j),(-0.2377815548151269-0.004544558386154085j),(-0.5387411878814562+0.31466512866131086j),(0.47669068311301477-0.20482572812500158j),(0.09910958184567453+0.047086458942471036j),(0.1385704946817466+0.28490794146047627j),(-0.05866262386302163+0.007539676657121068j)
159,(0.11019680940502968+0j),(0.015434102539128788-0.13187782541000348j),(0.015847540514813192-0.27332996910532226j),(-0.3262725868041819+0.06784207465578537j),(-0.0763519476297056+0.451481400877307j),(0.06106000935187762-0.5188202582035085j),(0.13102672868269202+0.20240982176979133j),(0.017841207403832892-0.005097134069802873j),(0.17138164934686695+0.13599600414137253j),(-0.1065090010997479+0.005047991675782258j)
160,(-0.09925456937651878+0j),(0.12621325830980137+0.08964907995102528j),(0.09101252116962252+0.12158220439711476j),(0.02184354688269213-0.034700196903215776j),(-0.5000527714151328+0.11841201773397309j),(-0.25430038349850936+0.09355622372754291j),(-0.10397626317803306+0.14988062204306743j),(-0.025068364616372955-0.07771898002578617j),(-0.11209004524212682+0.10373786999690118j),(-0.06082791580293616-0.11438659050529934j)
161,(0.04212066426535277+0j),(-0.23215030443749451+0.027703215938741605j),(0.10294407544904258+0.020978663847657703j),(-0.07148418162014064+0.019557462067427395j),(0.17587209944825144-0.49746600974425537j),(0.2840345020729019-0.42339815925246543j),(0.1825543911658288+0.53066829349261j),(0.11307371573114097-0.14819326889874548j),(-0.08168544928976006-0.22407838629305218j),(0.026918257523441857-0.11106036219588866j)
162,(-0.3995238820651494+0j),(-0.28106470058054256+0.11423779603530762j),(0.20586704385167218+0.282004451145397j),(-0.06622384059445491+0.012247146533116555j),(-0.008819707673794797-0.36701406702328054j),(0.6304543091748654-0.08083072827032124j),(0.21086586159273268+0.33498974011160443j),(0.28165924546795357+0.01181355343052046j),(-0.02074763186590767-0.13913022037009393j),(-0.04296427663731443+0.16292126021534j)
163,(-0.22091365014878583+0j),(-0.04518284213905664-0.2564986427962147j),(0.1956215152059438+0.3008923815807608j),(-0.23898336943680204+0.18334802958691399j),(0.04184910333848797-0.023894977746999474j),(0.1748159872566435-0.8681978020441631j),(-0.2820678642645945-0.1980999543193838j),(0.17039868727667962-0.4051770323531338j),(0.2686448046247154+0.08010349118735693j),(-0.1300036318640824+0.10617707009895665j)
164,(-0.4172040988813909+0j),(0.10690739952629938+0.0386829457532354j),(0.04735554934558056-0.014703765465444628j),(0.10272570139449907-0.08066854610381331j),(0.22558040744095342+0.09162807779609751j),(-0.004703102263441804-0.6308320930021575j),(-0.09324407837817159+0.02075493361943237j),(-0.12949915767275866-0.28402380387388915j),(0.21780866967997486+0.041713017425540615j),(0.12716562767317618+0.1383463065353437j)
165,(0.01430354978906602+0j),(-0.04311073666680362+0.00297505173060943j),(-0.05129209279584618-0.12499313092086961j),(0.13288451745846316+0.11582906550424102j),(0.18585532928968218-0.09304005353642195j),(-0.27683024412234003-0.37674549628227916j),(-0.35046338539448124+0.06927783480048168j),(0.18275451723834332-0.24595464938586614j),(-0.015989320396413494+0.04955499878371961j),(0.040803185485736915-0.19903174158100956j)
166,(0.6945048988451505+0j),(0.15004094050268307+0.14514660696798526j),(-0.17244229698228666+0.15231056083925237j),(0.0574541012256197+0.15694771580283104j),(0.0279554351332383+0.6860115540801607j),(0.0029298564467521264-0.3433535385432186j),(0.20382798581798656+0.057987844589713816j),(0.030228237199820276+0.1483583240077932j),(0.10325508711782938+0.005447827913043286j),(0.08822379694977317-0.21175544102424498j)
167,(0.4026789793210013+0j),(0.0989331496013368+0.05968082706569611j),(-0.30843636464537527-0.2506557426027322j),(0.14616746152431329-0.02176361898129646j),(0.26688200812241175-0.5840097591110205j),(-0.2004301802165537-0.07428634346151175j),(-0.2954626067158357-0.15574221084895679j),(0.01622061523591215+0.10265324374642348j),(-0.13467801039432864-0.050441780488474475j),(0.02312471002394919-0.08529459013651661j)
168,(-0.07333088559046363+0j),(-0.2609548673964579+0.0524918462387012j),(-0.10617462116687798-0.10913190485110477j),(0.11782894949380009+0.012773413349278367j),(0.399213110355284-0.09337684520191279j),(-0.14921752998834653-0.1652524250470747j),(0.2294447908844043-0.5401446204907643j),(-0.508350670517966+0.300540669535308j),(-0.04224987195723878+0.42455725537982164j),(0.24413377634166172+0.0670963574225721j)
169,(-0.07333088559046363+0j),(-0.2609548673964579+0.0524918462387012j),(-0.10617462116687798-0.10913190485110477j),(0.11782894949380009+0.012773413349278367j),(0.399213110355284-0.09337684520191279j),(-0.14921752998834653-0.1652524250470747j),(0.2294447908844043-0.5401446204907643j),(-0.508350670517966+0.300540669535308j),(-0.04224987195723878+0.42455725537982164j),(0.24413377634166172+0.0670963574225721j)
170,(-0.07333088559046363+0j),(-0.243941450319631+0.028342153715984395j),(-0.08477131940921528-0.09639808223290826j),(0.16431790510952077+0.05607092210378778j),(0.4854180313895399-0.008008434771595763j),(-0.028904331545125485-0.07908342183958775j),(0.1734723215715557-0.6998197327812736j),(-0.40642299324212505+0.2377217078455536j),(0.004149204919802182+0.365054748244613j),(0.25232745796380973+0.11920104721132399j)
171,(-0.07333088559046363+0j),(-0.243941450319631+0.028342153715984395j),(-0.08477131940921528-0.09639808223290826j),(0.16431790510952077+0.05607092210378778j),(0.4854180313895399-0.008008434771595763j),(-0.028904331545125485-0.07908342183958775j),(0.1734723215715557-0.6998197327812736j),(-0.40642299324212505+0.2377217078455536j),(0.004149204919802182+0.365054748244613j),(0.25232745796380973+0.11920104721132399j)
172,(-0.07333088559046363+0j),(-0.24956446128273516+0.02852198555169591j),(-0.10848008784562956-0.10388554715930927j),(0.17506944300269064+0.06916814019940826j),(0.48375440047231394+0.007393806365768856j),(-0.01292762103029337-0.05761860094198326j),(0.1394794076653864-0.6998705303310252j),(-0.41581734232071693+0.22056033970629912j),(0.013303363098124407+0.35231790624948667j),(0.2491729268446666+0.09317166706649033j)
173,(-0.9198680348757201+0j),(-0.2602386758760171+0.03458633310707647j),(-0.13238381527809875-0.08628592931189419j),(0.17579843809967508+0.08860317916779087j),(0.4977864339041928+0.011998644020194295j),(-0.02324095578702929-0.06976410944131853j),(0.12738418278344524-0.6969869203079903j),(-0.4342167029925585+0.2480145497993272j),(0.011296284307408205+0.36574717802280543j),(0.2587373872120639+0.08716630968365241j)
174,(-0.8779740079232187+0j),(-0.24488342291760326+0.03936357189201493j),(-0.12458466585397346-0.0354436581257175j),(0.21942792813865034+0.09251746482425702j),(0.4444468474590759+0.010063597893195182j),(-0.05755266464554317-0.0899666653190716j),(0.11911192057095549-0.7149301333062856j),(-0.43098591798480423+0.2652363679396005j),(0.051869111781986825+0.3338580452238455j),(0.24432304585372297+0.10147836325308458j)
175,(-0.8779740079232187+0j),(-0.23760997777868867+0.04300036386637287j),(-0.11987054542067063-0.033700233503720395j),(0.23972537021312376+0.09446704159936141j),(0.45188989034783655+0.0060596643255209455j),(-0.04566864774149401-0.07017251833456346j),(0.11587803679209571-0.7056141549102001j),(-0.44912431106086337+0.2768359154968985j),(0.05341339012574646+0.34119226039943j),(0.23102326613614843+0.1115095195536465j)
176,(-0.7699615138647228+0j),(-0.23239332435697127+0.0498546406410804j),(-0.11384846563895805-0.04354172630544688j),(0.23530889146566647+0.10029736864598213j),(0.437784554912568-0.011581575775147065j),(-0.0024553363599875365-0.08744794260978733j),(0.12791663848659945-0.7555443792793761j),(-0.447633558066445+0.316975183679059j),(0.07085477140512858+0.34182913547697796j),(0.25429572873421746+0.12295851895646687j)
177,(-0.7940601112565513+0j),(-0.21224596287465172+0.025044982272608596j),(-0.07252223445419256-0.05176391931984179j),(0.24612943053181607+0.13819787048750654j),(0.444382413605132+0.014060739535261265j),(-0.040300756177072496-0.06799529923169824j),(0.11043732343705229-0.7539257266764972j),(-0.4587725287940783+0.3243098861892458j),(0.11650807959580438+0.29067916566151264j),(0.268712111369638+0.12279786305648621j)
178,(-0.8707808758163508+0j),(-0.2168542949559003+0.03506957292739218j),(-0.09378588805318332-0.07145221244448867j),(0.22156765405722786+0.13520552261085383j),(0.46363924455935696-0.023338456790044135j),(-0.016473106865342407-0.015634407371362236j),(0.13071732755085846-0.7370860715167495j),(-0.46454954810382404+0.3380097817044558j),(0.12238685258595283+0.30650789955672747j),(0.24050292979960272+0.14425405741234196j)
179,(-0.890638045884667+0j),(-0.17925119149580296+0.08220241380896562j),(-0.0886305370389114-0.1306984696130414j),(0.22093535777722098+0.14316692156315766j),(0.56670352458154-0.027009174797050374j),(-0.019848954029709133-0.023361341905997285j),(0.12282998341856807-0.6467711219533203j),(-0.4694875780164634+0.2874386940600599j),(0.11674283454548713+0.2762591473440423j),(0.2525290413329581+0.14467916276375387j)
180,(-0.9324774304590948+0j),(-0.1584846997385579+0.05662054032289429j),(-0.16343977172565877-0.08731756271356503j),(0.18583818185960005+0.17783633852023495j),(0.48151587791712636+0.05401844454074645j),(-0.02253096059909934-0.05798703832265263j),(0.083990998254484-0.6192583681716323j),(-0.48292189674095454+0.3278715806081002j),(0.10218228426395788+0.3020307499657498j),(0.18336553316004567+0.09017984312833313j)
181,(-0.9345265114750299+0j),(0.05202906971357928-0.07619794030486751j),(-0.15721300004502792-0.12693816971372718j),(-0.2069375262108868+0.2571280014697339j),(0.21049214327914229-0.07323516791199282j),(-0.5032081119384988-0.2646893047238422j),(-0.05183157191106127-0.6331291739862862j),(-0.349401741376204+0.24902689745771633j),(-0.06942642173571176+0.22991675804316664j),(0.2822829979051792+0.027394306966052776j)
182,(-0.591949044947923+0j),(0.09181785608073639-0.2719013470726068j),(-0.18877813885662126-0.182685051792241j),(-0.316769374354936+0.32641199956050404j),(0.18878073649758126+0.19682866561161866j),(-0.5235495971238386+0.002200017443023318j),(0.3202942122414898-0.35081815498343893j),(-0.09959609568970035+0.2644879399099021j),(0.29173240780000653-0.0007467891562670786j),(0.10786679180556953-0.1245288372505272j)
183,(-0.40298385144823246+0j),(-0.007149437660267197-0.18259874903656936j),(-0.27689003847922217-0.027007870017842422j),(-0.2659711772910184+0.1459634394141971j),(0.025790967134869815+0.5970778928909477j),(-0.33676903412589415-0.1966376481730079j),(-0.08957023497262961-0.4310510996363778j),(-0.13803844645050672+0.045606441887321034j),(0.31173678014055556+0.08890464549184161j),(0.04271027270993648-0.13951666790381256j)
