,1,6
4,(-4.7394431573062444e-05-0.0016771807081137071j),(-0.002171643800263295-0.0005211405586626417j)
6,(-0.002602469476553705+0.0015227973151515492j),(-0.004323427585415142+0.002810083087353534j)
