,amplitude,c_-4,c_-3,c_-2,c_-1,c_0,c_1,c_2,c_3,c_4
117,(-0.13304196741418584+0j),(0.17187569564950433+0.159311745475485j),(-0.08854065834316466-0.05146050388238618j),(-0.281017240931428+0.04741002854691718j),(0.12645604573524322+0.49278660712711325j),(0.3899901702230981-0.21190004444102187j),(0.6843325091221891+0.03305332342977151j),(0.09203636310235168+0.27206986103551667j),(-0.13226995743097525+0.09870934599803906j),(-0.0736128977649264-0.14383941620919966j)
118,(0.6871024486475776+0j),(0.08573551482208244+0.13793392340550617j),(-0.1889743357299396-0.20698678363435402j),(-0.2962303980306753-0.0049213054525167055j),(0.22729913112944528+0.3428673221214635j),(0.30829468439406205-0.18315498303506633j),(0.530118228959347+0.3068491299084892j),(0.06941351872294224+0.1693434964461598j),(-0.20887918195895183+0.2095065229461848j),(-0.0805264766087605-0.20740925489711604j)
119,(0.5374955392858435+0j),(0.0987252859228739+0.05591805554013297j),(-0.14102470458693134-0.16523088979654957j),(-0.06395708625594085-0.014725325935452983j),(0.25577131813673515+0.12324826253909696j),(0.31892921941950714-0.06806744616365401j),(0.48968672546128555+0.5198089975466413j),(0.14739594120372415+0.0814772626844291j),(-0.12657216377510974+0.23174739368292435j),(-0.01428927027447106-0.132469100883962j)
120,(-0.09839062346656535+0j),(0.015484880686644296+0.14500131574734576j),(-0.13766055000319313-0.29858854027612824j),(-0.14850077750521806-0.19691405129687406j),(0.39651980479051435+0.30653237008091083j),(0.4325354328006426-0.07659059648178751j),(0.04651326821280449+0.4804837883450438j),(0.010184176713260065-0.02136882150578065j),(-0.06327413246375815+0.20129989530236705j),(0.041708924176694584-0.10502717024536996j)
121,(-0.021499736317284968+0j),(0.11703973133397964+0.04707597892619285j),(-0.1839520062938537-0.22526965115493625j),(-0.0453349925430191-0.040519001272004015j),(0.3601242129884935+0.07164242741393077j),(0.4685315305216722+0.1057704585832903j),(-0.008591939002441047+0.29819880575283986j),(0.13101107497740855-0.08665744364286201j),(-0.057211932538027796+0.22965893746074914j),(-0.04249239039519099+0.15128080805254035j)
122,(-0.4116719389340583+0j),(0.13651883338535162+0.04765599894408831j),(-0.21159568643972917-0.15400032887337345j),(0.07983051766961134-0.06428011263560277j),(0.371012342518026+0.04134889206849099j),(0.5796065821596318+0.1183465812433527j),(-0.18648759829092582+0.539922962389454j),(-0.06020356538358674-0.07405218315702392j),(0.04998821052252509+0.23807217066800965j),(0.06602166505627897+0.015050898113496497j)
123,(-0.43368187680862713+0j),(-0.0020525704021793004-0.05029462436745501j),(-0.31282433533713416-0.12394412547756385j),(-0.011887360758019577+0.14885351356675408j),(0.4947080674039631-0.12933529289193144j),(0.5355650316611513-0.04462432869486034j),(-0.17946163188897465+0.31532356318120636j),(-0.012759896034737109+0.06105815775227681j),(0.10888020680873954+0.1608654074652825j),(0.14219224130397454+0.008361682237785762j)
124,(0.17740281483416653+0j),(0.06258468431673314-0.09038821007558347j),(-0.21348300539431722-0.09722406474938075j),(-0.056182110356423925+0.10055455161016229j),(0.414331555355481-0.2507366205725705j),(0.43319769971947386+0.014124247720343226j),(-0.2210467199124779+0.3400740165911228j),(-7.420042426884961e-05-0.035573685828406316j),(0.03510279232881674+0.18250003363814296j),(0.09497612764863708-0.18071021181857477j)
125,(-0.1840035999792895+0j),(-0.09165236474201627-0.07654221398642488j),(-0.13061650113725315-0.09568288316614226j),(-0.008748257735921118-0.008205924263050862j),(0.23220187622928315-0.3703355920111612j),(0.37822639208322906+0.10662010089588907j),(-0.21397082216760754+0.19639866431616643j),(0.13653937120834875+0.0634999315104741j),(0.020197522417415733+0.281162866449905j),(0.06998691950649284-0.0973783788880507j)
126,(0.309795360137038+0j),(-0.12561931393398654-0.02770867484999858j),(-0.25039158097827774-0.0378290706994898j),(-0.12660868118205063+0.12010917992576646j),(0.17622991248383482+0.08466441674447586j),(0.2536741806744891+0.23770471658591577j),(-0.4143083055727161+0.37080944854307024j),(0.025449901185491657+0.06805018273483843j),(0.031029345056921273+0.1947774436487888j),(0.05873237027573376-0.1483436195917327j)
127,(0.5605654886957566+0j),(0.009017685098843403+0.15991698275225175j),(-0.40770306855373595+0.04654240718417769j),(0.31921287769884926-0.15512103011995365j),(-0.06713948757111517-0.23153722238298888j),(0.23351853260173736+0.28808982201723315j),(-0.19101272098269476+0.4860455690697183j),(-0.03453799372742798-0.08025163597865756j),(-0.11946342743349916-0.0562983790976765j),(0.1046990225045681-0.09410169235782817j)
128,(-0.8576811882423393+0j),(-0.10988522138312222+0.050740273687992284j),(-0.3208861495108195+0.038975914898797384j),(0.21340892668082934-0.05810291177346918j),(-0.3123203587281811-0.2209595452023378j),(0.07703514134889633+0.37669207811599537j),(0.12506516660612274+0.5123604163624665j),(0.020261233355438515-0.14985352140004102j),(0.1532603834604965+0.17962486037721012j),(0.009527232956835344-0.10839599757991861j)
129,(0.4475360428746485+0j),(-0.10963970702498857-0.1360211862167325j),(-0.09711766521574881+0.03866357438057458j),(0.2927863276128721+0.032190310523660955j),(-0.5968359856315604-0.26826601865373817j),(0.14190583534113896+0.4947559195150568j),(-0.0035362928134277903+0.4541734703696515j),(-0.0029741697926943533-0.07419087221560168j),(0.05417436773938213+0.08976948463596524j),(0.02089573151778666-0.23361208548582185j)
130,(0.5505709803769874+0j),(-0.036923115201001694-0.06661775324751835j),(-0.1506646369644309-0.016643917952921417j),(0.003528529946028815+0.05918734011420374j),(-0.16619387497042115-0.26369551769881894j),(0.43099316548130756+0.6532334169271282j),(0.24421888153066687+0.23183004263226126j),(-0.06300586073270394+0.03817819553463904j),(-0.04991243834584308+0.028073964163240844j),(-0.06514859778699605+0.19998913471524138j)
131,(0.20571274557981784+0j),(0.021411717184267938-0.02187562249519683j),(-0.06953809042958742-0.1897432432801077j),(0.006913534676060061+0.006019628081514836j),(0.06507287259761775-0.20004145521159344j),(0.26259328917665953+0.4897503797053784j),(0.11094536432643151+0.16328225510006625j),(-0.18605371881350766-0.03600103413007714j),(-0.037933163897571016-0.02528970823200915j),(-0.10614228559578733+0.1031941311141311j)
132,(-0.5959371862494153+0j),(0.004721794158452882-0.03448642938303612j),(-0.07007587012317629+0.06670574537262419j),(0.09317928724495833-0.09879037363234992j),(-0.10461646213124581-0.27493073228872034j),(0.24079612648478563+0.6195473016263353j),(-0.06771603794557098+0.09611365262650028j),(-0.14607211300950934+0.10345689614347521j),(0.05620819004524191-0.19387089462942586j),(-0.18235952126898597+0.008271581563206794j)
133,(-0.002557509819700432+0j),(0.15303018389289602+0.13417596217630123j),(0.16739706154463405+0.32878127897070736j),(-0.032062683730975275-0.06710568436031591j),(-0.18653613311846806-0.395528415484202j),(-0.10400033902868319+0.5373870249167705j),(-0.19015024053248408-0.06030524116789552j),(-0.17405212644569956+0.07523718442606254j),(-0.13555248202704787-0.22119862468296292j),(-0.24980998249736305+0.006940812442669954j)
134,(-0.1269758376709164+0j),(0.04561432988582424+0.10236486128938185j),(0.24426350625333904+0.0381749014945767j),(-0.02661602639676884-0.28850312946407963j),(-0.1887263103558784-0.338560550721037j),(0.06182106310708645+0.4709364470043774j),(-0.22986007816161946-0.23521397269185088j),(-0.09537004601862598+0.1159599051121134j),(-0.04028866788975821-0.21824063529517038j),(-0.09077901240063563-0.030597395311213676j)
135,(-0.1762307314792832+0j),(0.03665259104328665+0.09926673360069868j),(0.2237429871143081-0.06493772305282465j),(-0.06750994609184935-0.18674400833194357j),(-0.24427520255981908-0.23584841183785307j),(0.022751920501080082+0.338136041024416j),(-0.42353836166879766+0.11268769592603614j),(-0.12537641297090793-0.053840506558845175j),(0.07585579153743141-0.04656230957187214j),(-0.12810242758680598-0.17617043900490992j)
136,(-0.419907754929557+0j),(-0.20575627622200393+0.0004722012680290523j),(0.3216420142305574-0.13167816684655442j),(0.08238797698262729-0.20275332504402135j),(-0.4026172131763666-0.13419185829570066j),(-0.23777481603397838+0.4629117183855368j),(-0.3778075152579124+0.13510434910169067j),(-0.3461857639867854+0.015559178504870985j),(-0.10514036349468317+0.05986343569068399j),(-0.012413169560252554-0.023911489205173664j)
137,(-0.504669378914937+0j),(-0.31018486630394787-0.12184811100911203j),(0.08433389095572+0.28930173170033235j),(-0.15918125128139204-0.12554746800709748j),(-0.19419176679370145-0.06840728226665546j),(-0.22430655298802563+0.24696808808653448j),(-0.4199115943751196+0.10946110753767554j),(-0.2336539338894934+0.049117431320882816j),(-0.054117882256881106+0.06619975698429428j),(0.03962368754505953-0.04858571683065793j)
138,(0.3127346425318608+0j),(-0.21226742057668985+0.064232889284266j),(0.05680474071384914+0.07508204691112066j),(-0.025592328263941352-0.11200476161862902j),(-0.28489672394315124-0.2025558506238404j),(-0.2404719372653592+0.4608740652841042j),(0.046261208897997154+0.24882954116089492j),(-0.2029311466539017+0.06756124611514791j),(0.1350592059250518+0.0655195292815412j),(0.05637524835476128+0.08712898664109281j)
139,(-0.8275092025059212+0j),(-0.20985507946063353+0.03907555599184351j),(-0.0001788191384575824+0.10348278828958114j),(-0.018505254065409787-0.16702237988322183j),(-0.29449244857932044+0.059237684380265804j),(-0.21824206054654646+0.769128107223507j),(-0.10049262421162974-0.19572297025149019j),(-0.015958072977325183-0.19867522152070602j),(-0.04087114996789955+0.01226150856043217j),(0.04533830026954489+0.1362379851105535j)
140,(0.6315390367481184+0j),(-0.10017903746204415-0.03673801501147034j),(0.11433080682501866+0.0240252583671016j),(-0.002347323157810565-0.12427221803669374j),(-0.277717713596016+0.13418295697363802j),(-0.4198829674973134+0.7991130283570489j),(-0.33753852663962836-0.2983203905136361j),(0.021061832328964768-0.1546703458136879j),(0.07031353736993276-0.09648170290527358j),(0.14249432172362947+0.1348739503025185j)
141,(0.25813121876479744+0j),(0.09596708534720005+0.038538760278778776j),(0.03326117720059919-0.10889028887295904j),(-0.12396277172152903+0.07141382002600771j),(-0.12766597581788747+0.10271771634191665j),(-0.6045341016296683+0.5048415427944711j),(0.030963275275878818-0.2100100234664326j),(0.006214779731481695-0.18507314036875702j),(0.03334309589693299-0.08965864544861847j),(-0.047630965673474406+0.009460102518415225j)
142,(-0.0648653837002856+0j),(0.020054843348510508-0.021394492706159597j),(0.07724822288914701+0.039442702784102626j),(-0.16919449886360216-0.04180537147853329j),(0.21624625897128022-0.11770238256905735j),(-0.743795667918319+0.6629107946226112j),(-0.23147381903791492+0.0945642300751903j),(0.00936542875197317-0.1850591652469189j),(-0.03610339246477107-0.1146037523524613j),(-0.009264502114761278+0.08378239605251972j)
143,(-0.317673337813824+0j),(-0.03895460282657967+0.0026905523648898047j),(0.02870924777898967+0.03146384509909556j),(-0.23828896302173536-0.010578397283410063j),(0.12006989438186795-0.25136713447309866j),(-0.7825707770400239+0.7713760984116302j),(-0.1158327954950106-0.029472296843798262j),(0.04401144117031254-0.21072860507708344j),(-0.03719648714307577-0.04655681785525878j),(0.06216799686442866+0.02532915224432769j)
144,(0.22069124006571117+0j),(0.08642652634646257+0.035086922313099324j),(-0.032273250989722044+0.02458559495077033j),(-0.23195299913407294-0.06916904700129653j),(0.18976083864116028+0.04681192703175993j),(-0.6779768207492634+0.6752598731546247j),(-0.18974929440058072+0.12934584826207549j),(-0.09524410784044424-0.09344230283212537j),(-0.0954854348876204+0.06727198960162444j),(0.056342521190120405+0.11288197863290325j)
145,(-0.393411755946553+0j),(-0.05372684987189608+0.03235982093093984j),(-0.15869666066902002+0.05690922636500194j),(-0.20741617547723412+0.06825123654186722j),(0.23776565348512005+0.03576315142079402j),(-0.5153466486446512+0.3338528294646923j),(-0.22039814497609056+0.03518925787581041j),(-0.07969601481589728-0.2826269284236485j),(-0.06848713472072893-0.1565400204130408j),(-0.02260408249001199+0.0703668890382615j)
146,(0.09258989470120838+0j),(0.03243165242875746+0.013145868801665031j),(-0.08601987430169158+0.007791204647971325j),(0.011309679964667543+0.25125945973268093j),(0.2808890949237433-0.0885485534201237j),(-0.3394843203344986+0.4266326815130389j),(-0.4566861229428513-0.04088200827345481j),(-0.02929278083767816-0.2565153296955477j),(-0.08288199840373779-0.129488506137376j),(-0.07451280091834372+0.06408419862589837j)
147,(-0.15331957231412008+0j),(0.12642452145787503+0.014475074268147758j),(0.0388573355539332+0.16614565101042075j),(0.1525944749573916+0.10057060165278742j),(0.20845148221711252-0.0008311802897631969j),(-0.2226915783232216+0.37341308193470485j),(-0.39045935190825154-0.12382611553031257j),(0.06698308451116104-0.09264716801215372j),(-0.21428208235526663-0.017162319856532573j),(-0.03505318869209705-0.12830244128782464j)
148,(0.5404906943191277+0j),(-0.10389244168796553+0.055169301521371464j),(-0.05558586024659319+0.02575397608768459j),(0.08846095500749862+0.15262936493321433j),(0.38800256803996597+0.16334488156822133j),(-0.37908622225414224+0.2441311279741692j),(-0.5503568265921858+0.07903342212880367j),(0.2184668756001342-0.3057827333397045j),(-0.1502711232491901+0.04892856790966739j),(0.0754391668821116-0.01478678292053924j)
149,(-0.14464823727430443+0j),(0.043856142267421516+0.04904241422278482j),(0.028999890458935335-0.019387205892412548j),(-0.01041418988069982+0.019743021736673888j),(0.19690853000171896-0.009284107869242504j),(-0.38791981081794014+0.2658933078023248j),(-0.1660110036336833+0.19525458549280983j),(0.397821677286293-0.3644090592175331j),(0.09548862419152332-0.027142337127878245j),(0.02109118024434744+0.03596378831601056j)
150,(-0.6344792123461653+0j),(0.021625050599248213+0.2001473215146651j),(0.33368406763042535-0.2644293534519679j),(-0.04599661201652394+0.021242629515638527j),(0.1868195184509644-0.4443719584364749j),(-0.05158915580793377+0.11491243206987742j),(-0.034634237894058485-0.0307235683780641j),(0.25450415246419644-0.06332370318893847j),(0.112369678152444+0.03189042433676855j),(-0.1118535433773344+0.08736011986627706j)
151,(-0.5255137862322483+0j),(0.09119359983537355+0.24731324364074886j),(0.32366949993588573-0.09677300715185781j),(-0.3381222909158615-0.016564471033646246j),(0.2508212089688263-0.5477441050087368j),(0.08886446332125418-0.0671547492659453j),(0.1119934916866867-0.36534739966903795j),(0.21393481673401887-0.11227460765928449j),(0.054801151818580564+0.015052667941565283j),(-0.11610945425813882+0.04686422539569842j)
152,(-0.43847792859414125+0j),(-0.02568513741718117+0.04911276945868193j),(0.13705459662370192-0.14959872828717408j),(-0.2676257545422196+0.1357669267315202j),(0.36184002209761656-0.1919543164123443j),(0.31095177701213295+0.3590900764397668j),(0.1452827086110647-0.2941334620117353j),(0.005754527252738936-0.05432779798910775j),(0.005921981596790038+0.22216840878080923j),(-0.06939544802583981+0.2929435448771369j)
153,(-0.6425090467121646+0j),(-0.0378282587027008+0.15664053535628397j),(-0.028809724261335455-0.1401468013408902j),(0.07211833620426891+0.1888994021893884j),(0.38942013913435003-0.2519428822996311j),(0.5937228280429615+0.4335288536112172j),(0.0005406086289896734-0.10482983015573877j),(-0.07462269388312062-0.0092303135286032j),(-0.023528596575511318+0.26492112562052705j),(-0.11974982604804865+0.24766560340638596j)
154,(0.19029483765940874+0j),(-0.15565271750926277+0.16901971941341332j),(-0.15040969214826283-0.046578132821145674j),(0.10150451835856973+0.14018049994024817j),(0.4493297947760126-0.10569481121355598j),(0.0700825827253185+0.5135647952172466j),(0.18647676224297047+0.029881370899463487j),(-0.14972294117949791-0.10649194125259905j),(-0.27028184945824263+0.12275614985663874j),(-0.05958155453966503+0.13235840592046877j)
155,(-0.052462461744697556+0j),(-0.11815973398966251+0.15620499891316372j),(-0.3394258818016924-0.09831672413523772j),(0.01852380295822316-0.12719649207255687j),(0.17326794771336784+0.01922133517103862j),(0.05990014048767729+0.6088094400836919j),(0.1501421563177574-0.14397209809940686j),(-0.12386673745052695-0.12410317288636959j),(-0.09624384343852664+0.028648102106223455j),(-0.03516036715659926+0.11610673827357613j)
156,(-0.4923069151170267+0j),(-0.07217288861134456+0.05051532720392493j),(-0.18571864756858875+0.17350230084292675j),(0.07823062388791081+0.08863539440972058j),(0.5325172313171656+0.05717337978422091j),(-0.11408758274585114+0.39706459229376967j),(0.0761399241799634-0.28043736079246806j),(-0.35740805408310977+0.4396538268304503j),(-0.01799183318327322-0.01914669934908146j),(0.09858420217577758-0.172068863448838j)
157,(0.12491143175645014+0j),(-0.04754467166638299+0.01193417809060246j),(0.04432461039032868+0.195105101045403j),(0.23279067442685003+0.12270496533773032j),(0.5312389973829276+0.27633443197316565j),(0.007553376784537068+0.47708725178057376j),(0.09002668179969506-0.02432300017906093j),(-0.38912373123485744+0.2336687226340265j),(0.1851899362449192-0.07164466861597071j),(0.04071591379057307-0.14426813576871125j)
158,(-0.6959042150295867+0j),(-0.18113186410576446-0.06131981471898604j),(-0.2275254504069153+0.16634283746077963j),(0.20030013903566324+0.13787608352457514j),(0.6096957761298487+0.2559688388207292j),(-0.06606176346165649+0.5126630688289093j),(0.09998333668945332-0.1202512062751757j),(-0.07006873704472226-0.035340543623063866j),(0.1985552808339075+0.016063591393165585j),(-0.015347774004121642-0.12517478570779658j)
159,(-0.2939675102326269+0j),(-0.04875626013626956-0.12846163706634395j),(-0.21356980028490152+0.09319796803937996j),(0.1646967066599212+0.18838355309919247j),(0.4995784702184714+0.26870551513112506j),(0.01792715623631312+0.6623812210952932j),(0.0574636014706449-0.05777969026388227j),(-0.31498353413246105+0.008315267638283372j),(-0.015487623412158672+0.08987439827225228j),(0.006245022018688193+0.023203469587376346j)
160,(-0.7230515794585741+0j),(-0.02021765563362292-0.19084794206434602j),(-0.1745209115532805+0.05393543484578463j),(0.17104509655818675+0.23203011384330857j),(0.6043499200550054+0.06917143220969138j),(-0.1770257418652107+0.5958480860747148j),(-0.10870322624464265-0.13262764291604295j),(-0.2217184322369962+0.035412599498048855j),(0.05353674681557877+0.1551433339000253j),(-0.061713797872505166+0.10941559979857285j)
161,(-0.43310584260229884+0j),(-0.014753648620139524-0.15363568780990908j),(-0.07378999809516093+0.04045152357900654j),(0.2341349444086822+0.20704343011527201j),(0.5989071653203816-0.17709671758805035j),(0.04160434107111764+0.6099567490528157j),(-0.06870467822174166-0.006065680059429909j),(-0.28976041005525044+0.00853406325464219j),(0.11205395830560898+0.21095262777364235j),(-0.026426985311334042-0.12479825985412854j)
162,(0.07547464288439576+0j),(-0.020145814574924505-0.006211110301495456j),(-0.17211833004840382-0.007546147756281894j),(-0.09089480959597253+0.10043029308806393j),(0.4672261924560817-0.1667440939371051j),(0.1428529240040878+0.5752193741375805j),(-0.020583055201147935+0.050102934834150896j),(-0.06925253869588475+0.07535125302274998j),(0.0026486911070341818-0.09328658700171835j),(-0.12324163333671921+0.1659174308864452j)
163,(0.21680574693272442+0j),(-0.0927960911864047-0.01787565777944386j),(-0.017415015740732995+0.2726819652110922j),(-0.07405067907074038-0.01562351380780326j),(0.31769319290231235-0.1952003702607379j),(-0.16264366071387598+0.6666175099166731j),(0.14830452853894768+0.513458708264639j),(0.2117717287279749-0.035245251503143164j),(-0.014112823578076233-0.05591541031357642j),(0.018678476180575464-0.03376555050581122j)
164,(0.34290860401673895+0j),(-0.0663688144046683+0.2289505001959647j),(0.12084831756027499+0.06713731650704696j),(-0.05239760444804807+0.0988383412793919j),(0.20599067131456697+0.020420740417193495j),(-0.09799010947373003+0.5877816538650706j),(0.022146324663103935+0.416426248467643j),(0.23654257083712502-0.12143542828722337j),(-0.14261733545718572-0.17582616841243676j),(0.07864717054816431-0.021011720938164988j)
165,(-0.17656163839058509+0j),(0.09420484665434567+0.09743613805225321j),(-0.07849222506277667+0.15046921741731778j),(-0.2670730404133771-0.061888413227044636j),(0.2670138278068772-0.29189848382843087j),(-0.0654202674278489+0.2341183109904425j),(-0.034721426647517456+0.5145471791402092j),(0.02656763985621608+0.24878590870323145j),(0.007598487273987304+0.03355714800541493j),(0.06458110489204362-6.238913264346863e-05j)
166,(0.46545426271938606+0j),(0.05271708070513513+0.10996661301865668j),(0.09249315103733628+0.06386771797065861j),(-0.1470724437118628+0.05674744420138641j),(-0.07620259720491251-0.053763096304369984j),(0.07652548953188529+0.22625488842165997j),(0.27016900487162177+0.12251889253288634j),(0.21201448516187849-0.11381653763840992j),(-0.09564926069577544+0.1330120849879712j),(0.10942054499244397+0.14133424615463255j)
167,(0.4070347938517076+0j),(0.01445191429955818+0.044156909280964066j),(-0.18151353338622092-0.005164918155877877j),(-0.09170910721484139-0.03913158352703455j),(0.10399481578136091-0.2234800710585435j),(0.22474575392578036+0.39995553424653285j),(0.016901224104845514-0.04571643495424582j),(0.20911087665638084-0.14742582619756736j),(-0.20208128398886877+0.04001134739232002j),(-0.015286097546959088+0.051836212559385905j)
168,(-0.14857795431284215+0j),(-0.0020810585293424763+0.13718091518873232j),(-0.15789163607553844+0.010993833815257533j),(-0.15984729832703162-0.0152136346687579j),(-0.05178200276850978-0.4804421191807802j),(0.23765878504426163+0.7156620205917515j),(0.2881130593369695+0.12692557122813325j),(0.06057891788710792-0.2080994411042527j),(0.07117384475629021+0.027612602869429716j),(-0.11325408168861614+0.05424979321363865j)
169,(-0.026863696333858433+0j),(0.14117794838157327+0.14356072980354306j),(0.07126888023706433+0.061658189331806904j),(-0.23657192570781704-0.02325724448935441j),(-0.18528918629278682-0.34079204281827347j),(0.22265317147737693+0.7570344724082331j),(0.15988888924770178+0.449576838259046j),(0.0897770340117691+0.01698195957515748j),(0.02279919931646156+0.2893364478561977j),(-0.015137498639000706+0.017985587445439707j)
170,(-0.28780176785165723+0j),(0.19787605064791727-0.15410143698426895j),(0.0017311226391968013+0.025667848880667303j),(0.1495948467079528+0.09168961288224924j),(-0.28027481459192277-0.280498086187986j),(0.27424621498164964+0.7667510217160953j),(-0.06061654972375524+0.5717426155553689j),(0.15659847454314454-0.18093370742863532j),(0.05067613903207144+0.01828648644570581j),(-0.043829032366509105-0.030670258315240916j)
171,(-0.4926754450191252+0j),(0.21351771393381208-0.01593507863148165j),(0.13701344434996138-0.06048794798303226j),(0.2877431378807882+0.12075011881757308j),(-0.23077747268498278-0.19953578098022093j),(0.19125622747572368+0.7654477435621999j),(0.019336885389839804+0.45968058921806093j),(-0.039083327887560915-0.10701168753379034j),(-0.015772170134709544+0.029408216427188674j),(0.029490519932388395-0.05387175420066648j)
172,(-0.47900004900673654+0j),(-0.10457493151789876-0.004721642141457441j),(0.036611248139258465+0.05139275826716059j),(0.3972380721235369+0.006017261745158209j),(-0.18827033914468516-0.5272066426171039j),(0.1797546306735991+0.6291115154356537j),(-0.17644348920137048+0.05859675520146736j),(-0.1332030229926637-0.09976302226739829j),(-0.045943326314315185-0.08320264519779975j),(0.08498072290346206+0.004535846317008103j)
173,(0.11822857670924757+0j),(0.0036034250663061623+0.08815745760069915j),(-0.006856096070531916-0.13298475278920732j),(0.09256492071846578-0.00824351110520433j),(-0.10346378023361828-0.633225190336154j),(0.14567538639726635+0.5178536297935543j),(-0.019128074595769026-0.061303934887588236j),(-0.15353102586425554-0.3649190337415748j),(0.02502734709316834-0.21157407297328942j),(0.047357359531613435+0.016740251963685608j)
174,(0.3308346720219227+0j),(0.26963863242561636+0.04020041677101709j),(0.18981783275237052+0.24591375008306418j),(-0.02011481580154062+0.04549730695044385j),(-0.30164755278387834-0.46773917699096357j),(-0.0981239600582975+0.5690282055516805j),(-0.11537959578330455-0.2889431720718523j),(0.015713253400482262-0.1402449550443005j),(0.04727168920239326-0.11535839352453967j),(0.0828636848340573+0.01775236137467559j)
175,(0.4668115863123796+0j),(0.14714986956606851+0.02045212608853661j),(0.24210457922138195+0.028759091897855804j),(-0.18033218692826386+0.08624725400134492j),(-0.27280740986712104-0.28186990239870785j),(0.07367798090758627+0.866454831378862j),(-0.23921108668765806-0.05345268520276907j),(0.01773016536602212+0.045477920283237556j),(0.11601767515026569+0.0431366896549053j),(-0.23033912059146416+0.16257007070788473j)
176,(0.2793649510407103+0j),(0.044638433654640375-0.0195662960434386j),(0.22352442651173896+0.09903098675977597j),(-0.1857632047476952+0.1380366955786268j),(-0.42371822073140014-0.21497560766028748j),(-0.00181347464626571+0.6413886320456784j),(-0.14728071810770074+0.003428391891099338j),(-0.019580628610254548+0.07182822274216415j),(0.08533346547360882+0.04831911229095498j),(-0.28152661063606604+0.16909492965541242j)
177,(0.501300666798367+0j),(-0.043236653597262545+0.009302495036726754j),(0.17788483426153784+0.08308838143772092j),(-0.08072230767157673+0.23666901646454291j),(-0.1669016872191782+0.28392654218901653j),(-0.3861709679818539+0.6945164690631135j),(0.19300540317598505-0.4101228686577204j),(-0.09781779792167788-0.09564569335030458j),(-0.01901616741629457-0.08210693230536528j),(-0.12666616583873241+0.14992007997032625j)
178,(0.38041914396351945+0j),(0.009691214658668198+0.1990699549790481j),(-0.028859329635476657+0.1579845068433004j),(-0.0035769895090715653+0.24549793692909322j),(-0.18922923198451794+0.3670214267705456j),(-0.35455942552216607+0.29362736945430257j),(0.3387556838207697-0.4538397484454879j),(-0.08032117996564492-0.12867959728814607j),(-0.09488406575475969-0.06478118689759241j),(-0.004811843225548781+0.08469683622307686j)
179,(-0.3178647926418078+0j),(-0.17954001302642753+0.17182469516424273j),(0.00921281155592589+0.12332879160975269j),(-0.10063002373435223+0.2762112176975356j),(-0.10244106863379462+0.500329051870803j),(-0.8492593596582085+0.3643674094261068j),(0.30862981126601546-0.17441219648908757j),(0.14837075636721622-0.035864763747331746j),(-0.05773208798273668+0.09417400094698378j),(0.021119093721672793+0.03453634622060823j)
180,(0.062442677463169394+0j),(-0.1984464227302444+0.002439638684469142j),(0.07023960968660611+0.19877131933727027j),(-0.06310479256572266+0.28178701391666816j),(-0.08893434663166475+0.46016610722494444j),(-0.6966284957840495+0.2636119215834742j),(0.3469815248179546+0.008707843731623907j),(0.21104797649708268-0.03202069371810838j),(-0.05366532130866803+0.10104719038860555j),(-0.006918519806981034+0.0271516845753002j)
181,(-0.22840342323265395+0j),(-0.22060258647679698+0.0021671837428937544j),(-0.0701279304068016+0.21795281940832698j),(0.049465071449907284+0.3085230499740901j),(0.020740742629188264+0.37287933129598605j),(-0.8737334700138177-0.17977774060675805j),(0.27758129212576155+0.2717170265998528j),(0.03761943647498549+0.0126383605824745j),(0.0066452397441887495-0.0516197387273229j),(0.07894639281538948-0.03565215622767169j)
182,(-0.33823913261279587+0j),(-0.0966804501819954-0.0787060484340871j),(-0.09898831689116727+0.0873131014546981j),(0.0635871121541683+0.3233432906963055j),(-0.053687713239789714+0.4393545011055142j),(-0.6131906892563265+0.1745258122377548j),(0.29700471929423206+0.29082066392034245j),(-0.12860828253818757-0.1595072699166292j),(0.05765098106939302+0.010634190025993036j),(0.0460201206440724-0.05075272261839434j)
183,(-0.5939851767376334+0j),(0.025356932680975282-0.12009462339730599j),(-0.17788431619143763-0.03253412282958644j),(0.0622798652081875+0.13995836163960648j),(-0.06431743030532133+0.3329932134996405j),(-0.5443469631546803-0.14265068385981833j),(0.2867136239890822+0.2930117055185004j),(-0.019464097108488235-0.0521717531204848j),(0.15795837731317616+0.10261368656626497j),(-0.04020704782078004+0.03800605110791118j)
184,(-0.24135698138879386+0j),(0.02219923901414611-0.2349180094865593j),(-0.1617883320521141-0.053643056402374406j),(0.14883150566213876+0.24884400424745662j),(-0.06973374639802336+0.5906616399904457j),(-0.2493387553943667-0.37943261080797835j),(-0.07999789702854117+0.20183914621530968j),(-0.062079154746601105+0.028548169971167298j),(0.023117849938399167-0.03470851591483899j),(0.07163958774973497+0.1369821730897909j)
185,(-0.308753627151682+0j),(0.005917141236183872-0.08057594793662225j),(-0.21061258629153728+0.050450989939607276j),(-0.026588667053003986-0.007153885007066478j),(0.05687563191681534+0.2970881053505976j),(0.2144063930290493-0.32536540462089586j),(0.0061848387870283295-0.18324587111539453j),(-0.2645857622891168+0.010318510589242179j),(-0.08224953594257897+0.05775689507118363j),(-0.01203811762255195+0.05034588416453028j)
