,abs_amplitude,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4
0,0.6002830343999559,0.05302977549487878,0.23245379934826382,0.2073749141343933,0.17935974666741786,0.669329150223409,0.4582897743836206,0.14545620057713907,0.2188650864675843,0.19243324139585344
1,0.07924596158729544,0.16647788922013165,0.1319892710878197,0.5448971532390202,0.5732524877791161,0.2604816763250479,0.2211357420676879,0.22173036245754266,0.10792441808204213,0.2767169101712092
2,0.810645800108365,0.06615377348703073,0.10968997384090262,0.13746434281601724,0.19247304872506335,0.6354432369537044,0.5516892642398193,0.33696220432128415,0.16818446143008292,0.1119117077832505
3,0.401707461630442,0.1711820603065868,0.23037171107669152,0.1969330104755754,0.388175313983186,0.1108906634572764,0.35872214651774825,0.32896346179570096,0.10566602800685795,0.17421560634258298
4,0.1395901547163152,0.18404515022876639,0.14748756709880348,0.3477941373382687,0.49093526712716895,0.08992360163435129,0.2343815324153619,0.09290013562022699,0.29025218071816355,0.16484199178054532
5,0.6044943427008909,0.05198655746855018,0.2331032514844121,0.10611938085350599,0.07238440805068437,1.0493459917486565,0.2538126356812412,0.021541581719139773,0.13839964293854215,0.1919402628329356
6,0.5714507104866022,0.14423862859646325,0.46442052076865437,0.2506885906841584,0.23206675939807775,0.47821416112517057,0.6665692701221141,0.06350110958489565,0.16099062480933168,0.08884474262463808
7,0.029821458908168397,0.12231592338896716,0.06937936800699428,0.07279143022311534,0.42515551527185014,0.5071338240954437,0.319895318980429,0.2880093650278499,0.23540383149117813,0.17204616035956563
8,0.4172511094675,0.03835738821777179,0.17484982581216466,0.4781911119211217,0.2744885210604358,0.6944939127152383,0.6120707155198635,0.03583829467230111,0.2064103272527157,0.04960598725211995
9,0.1733828040284877,0.10091753932611164,0.18236063045378942,0.15883387422162348,0.39507080512698695,0.3153960649825234,0.6263833370676866,0.19931913192110687,0.15258780400787308,0.19910729406912905
10,0.0982036342674503,0.1142465482392151,0.24985342443490952,0.2698441084571911,0.3709889613305825,0.28189685000745285,0.56469687415398,0.25305984627251904,0.24290908680401985,0.07581602395157791
11,0.0982036342674503,0.15172252203248046,0.32214826422537934,0.43477795321408824,0.40756242102289214,0.3556999061715249,0.582315604604507,0.28691443730447874,0.12258388293581389,0.04891436751558525
12,0.2780933301791113,0.10734878870886902,0.096605933447702,0.25763880693465896,0.26399558611039087,0.4136111104212095,0.623976824013061,0.5189263663079416,0.11018249812360864,0.05267904821669213
13,0.24314690251184223,0.1308689002657967,0.20263437368264697,0.0785719772968684,0.1470141090934379,0.16277311002814798,0.6538047537995874,0.14883862946711843,0.16635038198802998,0.05080439040120787
14,0.04539138538313292,0.11317084062627657,0.06220752552881491,0.4167686785504515,0.3649570574977145,0.5203256005190054,0.09106342457611602,0.25396223289803177,0.10546772316208128,0.15959801854112207
15,0.4608182141902042,0.08331783896995773,0.24604322384717237,0.42923924265234875,0.8749845064549044,0.2933972648513791,0.396427903990794,0.2907067354364197,0.033855843623531015,0.14690970689113353
16,0.563274830138687,0.14557673325685921,0.2546686459308583,0.30380167770451855,0.1548690242139227,0.7548511312217951,0.23313850292753846,0.24765862873578148,0.2707625752724835,0.18833286503805347
17,0.749632994526516,0.1322321782397825,0.08399401542657983,0.11479154463416363,0.49127831205499795,0.5669575539608285,0.2045884515008872,0.1640974533858848,0.0627705792948384,0.09434007442231195
18,0.5356965998476249,0.17207427125113794,0.18253151405364815,0.15620864539776483,0.3562163347080624,0.38959120397080005,0.4912929952712718,0.007125291999307433,0.0970304806446711,0.14103539044058722
19,0.13309710115052698,0.29922854214114925,0.12145049868842256,0.26405352818386263,0.22531135724273532,0.43602833547196995,0.5548692831129003,0.42202279153688965,0.1323679608773649,0.1204668646641831
20,0.26061175185200475,0.15158670267206695,0.2268400165119008,0.08854250476655116,0.7268475703819866,0.05453538049999013,0.6319196632505331,0.06704779132603696,0.17856436205491558,0.10881561507344577
21,0.5324922996355714,0.028621487173768254,0.10665533839948134,0.3463875377937755,0.4555683792489336,0.24748807411645893,0.6872667344528388,0.25945981570931226,0.10770069410242623,0.310226423710329
22,0.5766798523048496,0.16187199806569755,0.135814369237297,0.3962364492423842,0.4851735624615777,0.3587575541158652,0.698254476142324,0.3385575374590054,0.16508296058101468,0.06534148891958254
23,0.1593165911203165,0.16002277133858986,0.2181069570568535,0.36554689235331445,0.47572195625835434,0.2678586358309165,0.21242235131579895,0.0338285336319402,0.3488700992722943,0.20610847809582378
24,0.4542540297390362,0.14391022492678945,0.1584499425344854,0.2854186016923476,0.12540170681791066,0.34327785155357354,0.35312886932464893,0.5057708051742683,0.10957972193151287,0.12656806312780475
