,1,6
4,(-0.0007446840174937819-0.0011947365892184746j),(-0.00046151668722741856+0.0033546413559476466j)
6,(-0.0043970518943918764+0.0017563736622401222j),(0.0048224555487912865+0.001740448128424049j)
