,1,6
4,(-0.0036806933656637775-0.0012099393928014471j),(-0.008285902605951016-0.0035331794496451224j)
6,(-0.007416994286973076-0.0036360454045216905j),(-0.004380030260443749-0.0037645218850486583j)
