,1,6
4,(-0.0002826950680058221+0.004659004535737577j),(2.0210320459726055e-05-0.005175848632914499j)
6,(-0.00021717135805864328+0.002945807257253972j),(-0.0055540968425102566-0.004519870406095838j)
