,abs_amplitude,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2
0,0.27234255932753365,0.3184340138880977,0.5191535846638277,0.692426462635508,0.44248284659556614,0.2656193396014848
1,0.13914204062158952,0.27043045369678576,0.461780683505277,0.8104915444038515,0.3992341227809699,0.038536792851070735
2,0.07116527475751461,0.15467086207552533,0.25625020538125337,0.7779292791558374,0.15027231557783186,0.17053040376175368
3,0.3826056170130899,0.30995774287531064,0.21788814697514555,0.6296174941649828,0.3261615352892408,0.11431511037936522
4,0.22111994779512428,0.21977888882556804,0.033949585643345666,0.7419324396073874,0.2767072667932023,0.051171618549483405
5,0.17699097221872187,0.27774966525909633,0.5171846959657261,0.5577976967465973,0.2752818835348381,0.007670340933601299
6,0.17617527736209576,0.11447059429348191,0.43022978919756727,0.48858281128928466,0.3566339602793003,0.1412555411639316
7,0.46212344550084744,0.24468372581791678,0.6823755151664722,0.5321679065968793,0.11966068083234474,0.21429456207365707
8,0.07673924586731706,0.057060160062334,0.44812644062939144,0.7020026571956857,0.14539884757881114,0.16876234779615965
9,0.702839709485475,0.2773321093268528,0.3780227102450344,0.5416438333967053,0.2619885295535379,0.26803571843079277
10,0.491274155020353,0.18014801956187665,0.6316092091390878,0.2988589590202922,0.3570943018511126,0.36042808450149233
11,0.19121129989828417,0.0583410805976393,0.09010548349883393,0.2817169548121802,0.9561030112928587,0.07174303814171437
12,0.4839573605568006,0.13986703410835483,0.29365346811984205,0.643024881197308,0.42273898278340893,0.3219995701553909
13,0.08953158881014273,0.14507456450610046,0.35747519921204796,0.6262667813530358,0.20930406838791332,0.25003199462811315
14,0.0652234750290317,0.16260516089262975,0.14419339221703084,0.9136729438556039,0.25801769770394767,0.05742413996846116
15,0.09926208320473673,0.09626280201592304,0.1691193305726479,0.9263238884623826,0.3144851508479351,0.3072770425048982
16,0.6925618970626568,0.14678046989979895,0.0614636805764274,0.9776018408148309,0.09662641306069848,0.27328395711094494
17,0.5268847038752319,0.20927212258231176,0.1807215229821033,1.0071617608727592,0.04030210130955423,0.2118120007942026
18,0.050307342171746566,0.1340368819329348,0.1543489520468393,0.7698460617733441,0.08385244548164769,0.35106892459261246
19,0.41621929554680326,0.1192204138674889,0.32576315113307047,1.0085355644802765,0.20819084169066948,0.0907598210856049
20,0.4136950380290858,0.39788528669041134,0.04367594754623078,0.7032009262052029,0.35737825148891433,0.3601809873478312
21,0.4091222571950545,0.21953327446355989,0.27860663037799827,0.878013019899573,0.27637857384085984,0.2535360467582967
22,0.2700199823328112,0.0863303462959661,0.29239148835802853,0.5103762027742881,0.1546404409842239,0.12522411374293113
23,0.38191830735205856,0.39260188344341485,0.5003465654896081,0.31064176406224403,0.5083995343777996,0.2659006196561078
24,0.6882374753111001,0.3876998842110104,0.2477409579241103,0.4520395467647806,0.6345757438659264,0.18688975814968592
25,0.32161181004062867,0.05693387842647596,0.2396281823607042,0.2535611797888258,0.39695341394478856,0.41131776379660173
26,0.35146731573031936,0.17914807630663743,0.3802882120302767,0.39765402883129564,0.1789005963682036,0.2494917702357442
27,0.39069786516277993,0.3654159527473168,0.5767090686805507,0.38639234727658656,0.2710896016336782,0.22896752496616682
28,0.04243876806421476,0.0849276074603244,0.6859660040513391,0.45548873740917306,0.04394347485520744,0.20402612615127344
29,0.47908592069691563,0.29511526652661424,0.6430268279027768,0.12305332216436136,0.393637401856992,0.19910157646098525
30,0.2584065776713003,0.12171756588278379,0.4080571355910864,0.26935190185667596,0.604889578116666,0.20679857290045306
31,0.3112326745573347,0.29774630535622143,0.20245639333726173,0.51983377350904,0.562575961847432,0.07567739539371449
32,0.10529071815000979,0.26908788705677056,0.5236312917665634,0.3286951880680549,0.3403177636173608,0.11442679675495213
33,0.36121954738261663,0.11417274937994748,0.581995240101367,0.3977274669869029,0.33614285501881147,0.3134656499646284
34,0.5378911705690569,0.36676306682646004,0.4426252548252209,0.3977438470004254,0.26216539672466543,0.4245359800395478
35,0.39093248510845613,0.05707144323190103,0.2860846051311721,0.6866761494839663,0.45321845221398405,0.37482069578733285
36,0.12292352643282983,0.2452877277741696,0.13415740984173583,0.6477117222951276,0.6807632554302608,0.21041895739433922
37,0.24548374477390547,0.061203331113674674,0.2099540061945255,0.7894705792848655,0.4608243738037046,0.18185022480525115
38,0.17710942708918576,0.33908993116950814,0.09124472539208965,0.920343699015516,0.285745428634601,0.15530565542088692
39,0.10591572631585444,0.34820551903326386,0.1834729255634732,1.0064084505118611,0.15299282725829735,0.19455709774587876
40,0.03624941020517097,0.14353906021414362,0.18615402370102938,1.1996027449231212,0.20137763296933825,0.05565549997368172
41,0.01594924776038694,0.17843919778518252,0.19602607801628277,1.1535555987332915,0.04346767959314138,0.13352585617378085
42,0.023028555440625542,0.08423763815612012,0.32827288538316346,1.1315138512932605,0.07759794354872453,0.12101135647364136
43,0.4375240884804214,0.119598571762792,0.20877033180288726,0.9968120703904133,0.27988896199831775,0.2675231731111324
44,0.2012074501734453,0.23864602800060467,0.05880930510761664,0.9089884499943433,0.3287777662325077,0.5354193806558418
45,0.7068186290044571,0.11841904131139343,0.2048914359834657,0.7665130868870588,0.4308901641784802,0.21848189128335938
