,abs_amplitude,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6
15,0.644297553216687,0.02005952063552741,0.03762212867988854,0.012368292241312388,0.008918324525394416,0.07328811929919153,0.09884195867699563,0.09357659217273503,0.09217864932349708,0.1978415070848895,0.161162409775468,0.022598309667772303,0.044658512477404294,0.022434119259022393
16,0.08872352828732194,0.006022142322635897,0.061377885196584006,0.04484438088888856,0.027373622221813193,0.0514860875258771,0.10584169470069761,0.11091190688132568,0.09534685193277045,0.20076702969448942,0.15099069119086458,0.005780389692875674,0.02716722133483151,0.028945288203517543
17,0.37045360354288,0.040882724671883634,0.04271869840918037,0.06338882719266013,0.05089435031983674,0.05818605541073211,0.13571940520887277,0.06786860070163038,0.16248804657509822,0.18273975108032867,0.13631310843679273,0.015240678902407994,0.03882842176409941,0.028453271645522523
18,0.795964982656231,0.06586228953872746,0.07552636314262742,0.05293997920583814,0.03787983185170975,0.07350116534174607,0.08827082553623118,0.08019611529688289,0.11205658846721359,0.22141668312248117,0.15143048712965754,0.029717758005168883,0.07889405705481795,0.009874850539331619
19,0.4079980566880536,0.0401865612927991,0.06681873712039006,0.01265681512560776,0.11725762080094511,0.11259246066072506,0.11582334531832827,0.09537333735910879,0.09136195334920329,0.23310189311521565,0.08379494116371602,0.0942292512246505,0.07611970733425572,0.018732844735052805
20,0.7108989429779026,0.049445285523663514,0.05380849101940844,0.08918945715969132,0.03091864995232727,0.1691906906484234,0.13565761491025852,0.16173101211101748,0.07576069069166093,0.24951849808390664,0.11522318853312928,0.07632233408462513,0.06163528812176177,0.09672458964615643
21,0.6879431484792146,0.1644863974025165,0.019772775283084694,0.09115215384094441,0.06511980991582562,0.12206411225451586,0.13120488732647206,0.2455664134286615,0.11742874751932968,0.4712056256102688,0.2176973175080686,0.09931809944009899,0.14730542799707141,0.07119647852386765
22,0.1469150586994563,0.05317653289190674,0.06704714531955128,0.052393142972512734,0.030618622570626378,0.21272725334483877,0.15353127100544506,0.32897789598442223,0.101618434425864,0.5189317464994703,0.2487432615108702,0.13033842575101995,0.11535719493073854,0.13898245271878934
23,0.3066550522711651,0.08749191016940787,0.05606234962852595,0.11413977656528654,0.09456294120254456,0.1816171561125757,0.23792294048210552,0.41277499586118876,0.36247452092115096,0.6654776099485833,0.2803610057276021,0.0770685085188562,0.13593801979457387,0.0495410945777769
24,0.6332175587895685,0.050389253660031226,0.12113692719190275,0.13894696570782566,0.22346869934172028,0.02881336044102087,0.3839093097803733,0.4566388877842969,0.35988020652252717,0.4925186807303445,0.24170141729755773,0.11440549908649619,0.04122244456535391,0.16426957831200004
25,0.3837928343721747,0.1051618108711207,0.06850357984510293,0.17788964617327105,0.2977555720285333,0.010504803904121016,0.2336530655368512,0.3294666375343615,0.35859717975829236,0.4798580423802452,0.0873713090221224,0.0653786410366986,0.12097390486770805,0.07061720192920755
26,0.6458287360053229,0.09305139290353548,0.21008951034938259,0.1893925023307543,0.18468917069683333,0.10368581877638176,0.30905348677236033,0.14701283579027263,0.36543676729873525,0.5203371122885577,0.01594458287044901,0.14205582165272146,0.24046768233613225,0.12239897448984413
27,0.30195338160465435,0.03444415035415875,0.2243044012263439,0.19897664367018192,0.21865150973592143,0.09418650373613692,0.34504301514172125,0.16503109116699066,0.44928808033750944,0.7756231002164137,0.16172824394040455,0.08793365183991078,0.2470095295268902,0.08380098842821494
28,0.5033276972580132,0.11499587127753039,0.2354475685131612,0.28736828945403287,0.026085356077680522,0.1590185973688005,0.287078076588735,0.2564956093794559,0.5454344188145032,0.6936531179082411,0.11010388629787822,0.07838325826462697,0.16390233960416084,0.08678926787580296
29,0.00256415426601643,0.06593196554764198,0.15022812660385837,0.26659113920853184,0.09162997092419381,0.13726812332926025,0.29719769891420905,0.4030946547341463,0.5812421249985719,0.5676322862333169,0.09464558004279208,0.09371659072354149,0.19298461024019817,0.0303529325652354
30,0.18228116915255343,0.06856859412813365,0.05714613814260325,0.2796924066824835,0.2987918426889192,0.15910323393148176,0.17675615759988889,0.4307637184931541,0.5716279440352127,0.43318063612737057,0.19125145195600918,0.1431027207202671,0.2556280529600998,0.03203233112570571
31,0.08427837307185782,0.09999583866886973,0.02326210251364157,0.10142056080852642,0.24803120039217844,0.11660487058375264,0.10571938172445278,0.3865081512917166,0.5122468945255357,0.4432661436006068,0.19807038226276327,0.18640730928655438,0.20435039295155405,0.15603150669656599
32,0.24703328289647297,0.10512615096442923,0.04987665482887496,0.1419803880691681,0.2200508592325303,0.2947552405013457,0.0313216449664142,0.457622639158336,0.5110467133578414,0.4608915647763885,0.22849690196996617,0.03216685469503992,0.10619839492126826,0.059320811613157116
33,0.615883048120637,0.030364837554470683,0.04615136235157696,0.1693168820054548,0.14222527245061178,0.2814320788745165,0.09296181130036021,0.30976568869265314,0.3372915755079336,0.36934865164243924,0.22307656845454454,0.08054677906602653,0.10865873704599918,0.12395589118038358
34,0.531729453429284,0.0863325363976224,0.15531042459206684,0.14113829715831008,0.06650277579136021,0.2690159391582618,0.05598825714001408,0.2027598921554211,0.37746467655012256,0.3322828302100353,0.19159312484233126,0.10386825540623701,0.11120374074283354,0.03666769453234813
35,0.5506462469576568,0.050397322379490295,0.15427750562318204,0.050196719939979144,0.11144264439028458,0.2898631926807495,0.027741452538549396,0.24182322853873714,0.351857930180065,0.28897527743078116,0.20673893122697334,0.08130920264667776,0.12478636118377909,0.08577196125827533
36,0.5377614105495179,0.05943786615754865,0.16257542931106078,0.12659043617208948,0.15916483100820786,0.3341756099903236,0.08351637762115896,0.26266059020739113,0.408610862434035,0.4146763777310414,0.23039106662561482,0.11206027284279398,0.14027578029800064,0.15767562093030865
37,0.8549627701989979,0.10738710881654011,0.300445523283298,0.11111603236074433,0.10832477168833983,0.1854666429233073,0.04892619629690239,0.5078536509442468,0.3284323317656213,0.36470194504926273,0.29520696872875646,0.07341334171752327,0.24448863545697505,0.19228038375776296
38,0.8549627701989979,0.019182383562188123,0.31623129561520136,0.12431050374052019,0.14028504816128318,0.25451387653101365,0.11784572936060342,0.45350858919695763,0.3478256168938272,0.3716974951335094,0.13605954664723108,0.1379929607517466,0.2437620275419246,0.05595453384038542
39,0.33044967254886215,0.08964405067580611,0.1787680142983587,0.18732321193785964,0.1710330279456543,0.11324646906514468,0.053334142601907136,0.5259073363470478,0.3275666664761362,0.38248919209811394,0.10003998151086013,0.1198050035729561,0.08640330921274603,0.08389926760819101
40,0.633796811501357,0.07440448481494101,0.11559428450934832,0.13377098865061496,0.17446165970757743,0.09380140086514957,0.22798034078168358,0.511270264501442,0.5330396045304033,0.29418537131465616,0.018313890058182652,0.19495309435534064,0.2394539554142173,0.09841424033233478
41,0.39059683541789747,0.044582362746736263,0.077647572299057,0.23041831510372274,0.13789394632037946,0.0895559507916261,0.2282012932764978,0.47926674627207516,0.49433062692364066,0.3220464160459479,0.0048462286925462375,0.19419518675144046,0.22901292003251483,0.08651787223811856
42,0.3572481990105043,0.16950258775197247,0.0670327219575264,0.17001239886677783,0.16455178457274347,0.06572575749755664,0.32828034384953436,0.6726490244850978,0.5295087536956135,0.3613524984121573,0.09418677753115158,0.1479848594325588,0.14092025802995845,0.06662630355480274
43,0.3532029541383367,0.15374868643288458,0.007178398262808805,0.2415174113778297,0.13910943694695393,0.14345625196385217,0.158361572256607,0.6239337492315149,0.4456706065166506,0.33820963810677557,0.09293617221367342,0.09994860965548799,0.06981216723846306,0.10432846723175641
44,0.3886040264426477,0.049545451587684405,0.0780523964678001,0.10791379030509515,0.24809227124368613,0.25683287403991895,0.05986064169505171,0.5545070097889864,0.6211976142646162,0.13628681296997178,0.25528341433429375,0.11099447137999101,0.04097430621973241,0.1144151600043126
45,0.05993511956098078,0.06784798070278118,0.09423859633664627,0.167162560100078,0.14166278233310065,0.26383720433499097,0.055402923223006016,0.4907030964513179,0.6761937989820458,0.19601445559464947,0.3846441200284372,0.14356739926329848,0.0415070254874571,0.11522753572353354
46,0.05993511956098078,0.03502800093717215,0.06891473688150593,0.1815462583186488,0.061721989910320206,0.2652229812698724,0.08800288190951484,0.5862730535911623,0.6827195027065127,0.23326291888808073,0.36324000467449474,0.15845289620806746,0.03849802809825422,0.15817219429896445
47,0.7417796982649181,0.06348949412211245,0.011206445093720433,0.16832134640859436,0.08439002696500164,0.2837031478868098,0.14744274726174375,0.5483817606578967,0.6543929314126796,0.11335718514058701,0.36125166062933417,0.12932471993725794,0.09223923897557397,0.15063264141090252
48,0.5487158241583885,0.10214945511403647,0.047362215330748754,0.14417160516317612,0.016244234794470073,0.33725592579364433,0.14692452851824156,0.520568153158284,0.4658627573068616,0.21932544302308146,0.21911420639395346,0.16376637393075755,0.14181346518489388,0.11578011467781323
49,0.17646846433077562,0.057956419110296656,0.16810852385764508,0.2036724835365059,0.11030775127252251,0.15096119835648358,0.15107480079199534,0.4850980454708347,0.3431596600492809,0.14824185277878035,0.2324361673160946,0.1469752833675709,0.042871973963045026,0.16725213410122158
50,0.4789174040443763,0.0359309176366128,0.16961719172580972,0.1497259155979561,0.20725259265403614,0.013759917326782247,0.08315578103286617,0.7027361209341785,0.28056561237088906,0.17564799949707438,0.1645588012225008,0.06671187380130789,0.09242563381089179,0.11828756295966479
51,0.41281122838993545,0.037377409984012226,0.03370081652062122,0.1403879676228579,0.12876229889592208,0.17175118260842617,0.12105282144839644,0.7714653540938008,0.358468096419104,0.17093114373216112,0.17347274422598055,0.15907837538694858,0.027874363980934368,0.07817650602772641
52,0.6928771424146842,0.020215440432685357,0.05762847605743802,0.17496950653422882,0.03630272270613206,0.1178954847530885,0.24216227453685574,0.8198728461913684,0.5371206784694906,0.08522684299370956,0.12633912188784124,0.07462499042874428,0.055537388908056526,0.01786422024812009
53,0.3493620859784583,0.03178217092837987,0.0840485212801446,0.19428630131319324,0.1659624027103683,0.27094301240298324,0.24998594575269026,0.7467310315616027,0.45723650075623434,0.1914136187229252,0.15466820712213045,0.14487998361086346,0.17019906217637648,0.06034351711024411
54,0.8549955741655348,0.210800933257772,0.07654083874436894,0.17276222736231056,0.08328170572652734,0.20626707733216731,0.24347239900548234,0.7165789067369905,0.5084445263527547,0.08019504363752507,0.21221732941856766,0.19262647863366678,0.14700908591620496,0.14351841227265366
55,0.07256476825705276,0.19325774794234388,0.09546257508232876,0.1685425205624677,0.03617174203097383,0.11849583538731748,0.25300889890174094,0.7859200406154068,0.5441391225203818,0.1309137181055411,0.07692539480724876,0.24631383568797596,0.15023013511214378,0.09497390326057235
56,0.8029103345234059,0.16803806792985143,0.21232908642674303,0.1807959704500781,0.04180691984796852,0.11798708917663837,0.2657670435078705,0.7624700852810437,0.5970805438618003,0.11204574712794997,0.06793669759784139,0.16557240071726145,0.1740022448616331,0.09727901697942516
57,0.5644090453763515,0.12786028299345847,0.1462872653768016,0.20361368852322997,0.06434166259535004,0.09514409412789843,0.3184458991775342,0.7414050144157319,0.5136468276930104,0.09936093122411106,0.07517530174135076,0.15619841854895924,0.180601652031072,0.13673490412431163
58,0.7298297909949472,0.1468822790918518,0.11433689284395941,0.2499256916703858,0.1288276538991093,0.23374895492239395,0.3564542455351554,0.6585473598026299,0.47801978180899973,0.07084354265315217,0.11394763456874299,0.18476905451292622,0.220705910407174,0.1366984592713817
59,0.7471939474017518,0.19438148910287506,0.0994885535657017,0.18810942829778934,0.2093275682573665,0.1377979913885731,0.3540027787456948,0.6349322743086555,0.4485255472313418,0.08676485711093533,0.13132078652681833,0.17355394682187425,0.2544971443062007,0.1611768497465367
60,0.7631707988821661,0.168466226997163,0.052129079210685755,0.15775302529474378,0.21090008737399565,0.15901569868013268,0.3113443024958803,0.6318431985841114,0.4321718107448143,0.08365676432741452,0.13700546755473172,0.17404646629385148,0.2412257772230953,0.1855562444667229
61,0.362621436599684,0.1520037433447596,0.08754049364178008,0.18849907583821948,0.23589255059598968,0.17937085371423872,0.34271446376087816,0.544254518205586,0.2798841122506472,0.03111044413937068,0.10250631314658501,0.09047331608477872,0.12112875524287246,0.19570465912485766
62,0.5746506102327863,0.15396871697963335,0.034148582306132026,0.29312525066786493,0.17288678273484756,0.3318636297843811,0.3819763733547557,0.5055271195994514,0.22812778792116745,0.07852177161545239,0.10583182132473154,0.0948471117939181,0.11576429702792934,0.1902827759874902
63,0.2832281339931052,0.05132715333876908,0.0808994234095125,0.2675231126910967,0.22254224306340503,0.35609011481866204,0.43224840704977024,0.38933167331658797,0.3446271277729949,0.23038706582499707,0.023807960267922694,0.10771489559255681,0.03568988541828804,0.1492305650947417
64,0.19377017130496427,0.02380105209756223,0.04148729527517588,0.3120316500077544,0.22673882354929276,0.3765469099453817,0.4334721827369674,0.38698881050535233,0.31478263275402407,0.1900844596077207,0.04471927560725598,0.07676168591313226,0.07998755260255254,0.09724293681363351
65,0.06653333510387935,0.08449328421548287,0.13645012936924703,0.21652878276365523,0.19670267187719429,0.2864679836090614,0.3691458583908162,0.5341274604483943,0.3307904074723396,0.23803687724041506,0.23729406391308572,0.09716581121895844,0.14649964625758274,0.08910164836544342
66,0.3469620332286395,0.009940825182212887,0.08883632045961057,0.15814037179061796,0.21011250194292974,0.32217407051105157,0.29742450499953577,0.5524637140394442,0.2978300353133966,0.22093714642940887,0.25872597299295885,0.11188027905003052,0.12395027283767678,0.08414556699446586
67,0.41636818982970086,0.1286677552301082,0.0965036845142511,0.2015919831253831,0.15280357361079272,0.28591703071296193,0.1424106025157111,0.637787486842906,0.3361115194274657,0.21853927302420234,0.247343635822394,0.19173613191332176,0.024491027188887637,0.07252103462354596
68,0.1867256271541206,0.126636260750703,0.1511943731689462,0.23881431606849762,0.1468178654413759,0.2294566816710739,0.05258924003767597,0.465233941016595,0.4637087814850851,0.2732384751842099,0.3095493090854548,0.18435939421087735,0.07343927685977855,0.09221898239616655
69,0.3095049437054892,0.1640000047319139,0.07562249133316701,0.2505466557580857,0.10394914310300403,0.21741141684853196,0.01900408619474939,0.5609019848096526,0.3873756660770252,0.27273649380722426,0.32072567171720173,0.18651217406522835,0.0951626558680712,0.09876597174783737
70,0.21586908133336663,0.19795608999490386,0.1143079546181988,0.14011330798184504,0.19391511837371012,0.19512183404991737,0.010294834402731537,0.40803638482341464,0.297486521876451,0.34218711497230203,0.28860000288437737,0.21542601085115254,0.03800623061526124,0.06918253405291219
71,0.48416142530531087,0.20288343002590578,0.038735262025574445,0.04518546263884637,0.23225710578192688,0.22441502267581165,0.08859282533285229,0.41807521122669844,0.41103222646699533,0.1946116109437586,0.33707800815078676,0.1476435374622129,0.12020198896228014,0.018441429289418533
72,0.32377505475622226,0.16097875403061712,0.195780014202407,0.021655841858255837,0.1042786305001451,0.15611318248407624,0.17969193968066502,0.3996884958798273,0.55036590334422,0.18905315849303814,0.17597371145050325,0.12357903163425084,0.11480156582878373,0.06655213218049412
73,0.4586634292585288,0.10779135390715666,0.17790354858912907,0.0942239856759117,0.20201963293067246,0.16447145833292437,0.2567407021440252,0.40245421411108967,0.4100862721383904,0.29034693136022366,0.321109511449062,0.05227108130967346,0.06651885155183453,0.056626435502764805
74,0.8475018378365793,0.07806867869106537,0.09959142771065879,0.20207815560387474,0.2575274794661119,0.1658870929338436,0.2880943910710284,0.3148084325170132,0.27110491026941963,0.3713256022262369,0.09138564129471176,0.22367137841719564,0.09541666762668873,0.040276922178134195
75,0.13971974613805227,0.06830592364654094,0.021841556661595735,0.16782196272213054,0.28215827633211277,0.04714847738087811,0.37665421005254224,0.3081139859346689,0.22107952602759812,0.19823708157577916,0.08303337363347991,0.13895640134354495,0.07162945919566978,0.03357307769758951
76,0.619306428692459,0.10195706305789681,0.19940196732745824,0.07308573762534706,0.13946233234340072,0.2591300969190229,0.2761194731766864,0.47305190727801133,0.2051940579995617,0.038659763624414555,0.21898922321889763,0.04782196697177933,0.09516215689361752,0.008239627474186627
77,0.31408486680383463,0.1334267094820279,0.1035224107052366,0.06834122781888825,0.1735911636646958,0.2119958406812028,0.3276255967626607,0.4686116019252616,0.37505029918536165,0.3415918805825968,0.3020438275226925,0.1637598028063672,0.09124551032455026,0.08960697877234931
78,0.4324295984826421,0.07996610604884509,0.1709211289924802,0.14363842898123347,0.256351036141339,0.10067897066422896,0.35645311839673155,0.5197993210981524,0.4577014680558408,0.3682611725228309,0.27094980992214907,0.16951641201752563,0.022639386987088377,0.1421759583224858
79,0.6514223300844789,0.09996741001438017,0.05316602371324026,0.16956396437347462,0.17543757663179685,0.1098073357025598,0.36010604847843264,0.45656517600580676,0.5298004977031316,0.33814694820028557,0.16399929293353657,0.1544272376940693,0.08907768927509416,0.12481774466869099
80,0.24572470204036345,0.04798333191671327,0.012707276205807309,0.10046574187841141,0.22133538347538337,0.16477155552872566,0.40232682248486556,0.4764484002970929,0.43751929408663526,0.40832442577287575,0.15190465945045026,0.14843448093010753,0.06220364808124025,0.1573173509745157
81,0.1720937054468244,0.03912793647612292,0.11577686224790676,0.052356888241613456,0.15143399594453744,0.17730444514862376,0.5597133022624441,0.2155804768402213,0.36555213568101996,0.337806943401464,0.1513546842342887,0.21870164352057594,0.02924748272121185,0.086102873917768
82,0.09082633382106967,0.03468467487714607,0.17062709480182117,0.11310848033023875,0.163803116388135,0.3555076151732324,0.6353724366487805,0.3101376200687032,0.41568289935114966,0.39123967991506037,0.1318421910735064,0.09668822877319258,0.0955466070501712,0.01277994257742435
83,0.2645450969947748,0.11980223508852139,0.06038750161221228,0.08951695032888388,0.09425024170386669,0.342286480519479,0.5460630327078626,0.34798565452580865,0.5406971448267629,0.13071223543169094,0.07886981773595213,0.05603309371103304,0.11519466882397095,0.09831592452819486
84,0.11863032993059666,0.03094414409488052,0.022128443984174247,0.11367529934912973,0.2115706550911205,0.2774893966511456,0.4907652536191351,0.5690456398403889,0.4607350544452253,0.21396125668920385,0.15881362540999422,0.16526251463874267,0.10466495938903723,0.08835285448702541
85,0.11716242288198903,0.07005264308626717,0.16488443011351964,0.08793021161956988,0.16153352660526202,0.2301117592744872,0.6666165657493235,0.5635895964625199,0.20150942695620172,0.06305657237918474,0.08968366702589538,0.1762101231945303,0.019455574131871493,0.04373294789060872
86,0.5126861454127404,0.08086727228859235,0.2746967044489993,0.0414454380784433,0.19398472443965495,0.2508684329280284,0.6655809570933728,0.5300252791597598,0.13444383301061258,0.051413159018559494,0.026716888384191784,0.1621983505353888,0.09845270736025433,0.09365507396499954
87,0.6291512445679792,0.048484987268295344,0.18729096228766015,0.1087816431213821,0.19706633103609128,0.3881377947851015,0.6895701091290116,0.43473857150268974,0.28886746361222937,0.1255667227365894,0.11832759819677774,0.1619338448158823,0.10297943299587593,0.02135209903676433
88,0.6031155937343856,0.03316805560279581,0.15107304961746845,0.15889955160940875,0.26889675394143103,0.3327446487427015,0.6182620432096879,0.3544363095392406,0.37136480865401367,0.2289588239033609,0.0838024719652086,0.07423594065782145,0.22162336969362556,0.1119119074924874
89,0.6072116875144888,0.08112282113914507,0.1200414651348478,0.1830553499798381,0.2887049216266801,0.3982132922134263,0.4771731252760699,0.3343339358399793,0.3436966528838903,0.21480560536428545,0.17533168575360403,0.23630139006289091,0.15363513121540062,0.08343990055176284
90,0.675375516298337,0.15600306530891012,0.13816348142524895,0.211381363372622,0.14063249962795085,0.4483653042242799,0.4776312583715103,0.3206795604640181,0.3244201888783437,0.30368702904184797,0.17623562918282024,0.09632928852823051,0.16836083052147807,0.09825907455242076
91,0.675375516298337,0.10164191362040566,0.1213019998684078,0.22690772181691016,0.21805400575401404,0.46040705757398,0.45202424057522184,0.28733607534639166,0.4186190049918541,0.21911076906229635,0.17870777138458066,0.13049077461149408,0.20290913604585314,0.11352359478148501
92,0.6560842049483523,0.06984048093050645,0.12143414818154369,0.20900216143757724,0.19982280869390576,0.3929675067958666,0.46456501628684127,0.2967949645501836,0.274696583306135,0.2443353065419403,0.15114529468827403,0.1142526842043644,0.2295028027459927,0.10006087706049374
93,0.47681917241434063,0.08369111799037805,0.11719080241415969,0.19739999436378772,0.16016948200904343,0.34240242589855563,0.3992026591869363,0.31470167392194875,0.2769731868178601,0.2331681468631527,0.11468268740322389,0.1537228086772344,0.1569280268335081,0.10090339193557339
94,0.26742237894602267,0.1028343669897718,0.060200455074825854,0.1672417001019461,0.19960978838706536,0.2445336654464435,0.4207816991044652,0.3508259764263215,0.3866878722814109,0.12802163545993578,0.14730582401328768,0.1253664936049634,0.13723916517018342,0.21410964770546753
95,0.4740595987510729,0.10816128387084668,0.13129522631857093,0.048430900244920756,0.10908085040670572,0.41530205098737166,0.3030995577647712,0.3370589824610695,0.44203735852813986,0.1461679408967066,0.08660972269178024,0.1067733545384567,0.1847348595455384,0.247564502851674
96,0.26682431468591694,0.082642642213411,0.15866800687151064,0.16308906002089257,0.206108583853648,0.27114075266745813,0.35328159372858503,0.36616133768467635,0.42218503174993344,0.3168023798151076,0.12653924125425844,0.2399380937461248,0.0689881324293034,0.24565388688147272
97,0.6909435900572624,0.13151369902023857,0.1571917845551611,0.15433942088256672,0.2906890080582636,0.24547628596969606,0.35463316235896886,0.24250369161909793,0.39058385834880965,0.3523043156335023,0.22401489331922453,0.22059345531017044,0.16516446614826152,0.13326782600070225
98,0.32701168160178584,0.08333349231526818,0.14365541042618013,0.191694230751415,0.1730976629315326,0.22264043876978143,0.443456334519332,0.049016233226581184,0.22664724931292043,0.2867488538589473,0.1317579695630898,0.18301990483411135,0.10879759985512254,0.16110007074860078
99,0.43550929583770015,0.03773716188610921,0.08359808774693289,0.13927792425673624,0.14215274185960866,0.2974824144534939,0.447305101550713,0.12093338123479547,0.49721019170915215,0.29542041855216483,0.2390265627665609,0.19547663927736206,0.10760588713770564,0.060538358452841425
100,0.043353078449232196,0.15306834435670671,0.06318527579749321,0.25377450499709875,0.0773237593709152,0.17764316721270437,0.27877889837074193,0.12519409333897025,0.7393687259265316,0.2587461156835204,0.19276383784590514,0.10088116063269682,0.0343406727659553,0.025519277254985675
101,0.40633938562475425,0.07023163666348865,0.10460768899648805,0.18774232718202677,0.05511433126026666,0.24008468302812186,0.19839749538907753,0.16493536567370481,1.0595647074326644,0.2112855653074861,0.14927918929662726,0.050212785880098657,0.0792801153320437,0.08181516691313406
102,0.12187014291489834,0.08986365489704251,0.13739203995716956,0.1820284138769062,0.1911793782816644,0.21994005248111545,0.21135390343881993,0.14380951830036948,1.0948078159667711,0.13694725384167714,0.11014259206436515,0.06045648173220955,0.04529388698498483,0.06639739001067967
103,0.5232768204844784,0.13872573114405945,0.18131904185132117,0.1681499931513119,0.2035039743320864,0.23403531237584496,0.19631401706809018,0.16944747451559855,0.9466130084810173,0.16029790286856263,0.11017013899822374,0.07960762617756918,0.07758174860067998,0.05249458087196157
104,0.8024472597660779,0.17860971008265025,0.09803312877590571,0.22323882047308952,0.21328830110887242,0.19392246424575832,0.22739168962856615,0.2089166686475487,0.7555222047368786,0.09342019921015554,0.23726621035286896,0.12372205987560865,0.1236999624149031,0.028383959284104303
105,0.37201893654661805,0.12173310517682231,0.09866049970922743,0.09918574076195452,0.08843180156564821,0.14117417218960196,0.15465822815485986,0.28374542187039153,0.5672292490646255,0.12851190845836757,0.3231072180319785,0.05992099781313256,0.10055414642496088,0.016081442571597486
106,0.3105994271482088,0.10250555228680731,0.10895137633111789,0.026766895630342635,0.16331277206714076,0.1878567514865346,0.35235874949966606,0.3966136736541028,0.6463432852326292,0.17392239685197397,0.31371501043795297,0.12106275048241955,0.12727842570649905,0.04204346265021445
107,0.2906658676063738,0.09666114016978883,0.147753812556644,0.22108078845642798,0.21044843159272725,0.36511209560246305,0.4189177477748179,0.3839111814909092,0.689941163610515,0.16451116610213837,0.22023133003594983,0.19135305963830898,0.021969581729948638,0.02041761507065061
