,0.0,0.025,0.05
0.9,0.13735560138242134,0.1883275449709653,0.8950409210927917
0.925,0.14017116472276717,0.19977017053676072,0.7120853802683763
0.9500000000000001,0.14109436842025155,0.20858066730059402,0.65550501148429
0.9750000000000001,0.1455020722790325,0.23574026680738058,0.6199289220948507
1.0,0.15458218510911453,0.24397651232966103,0.5823449961667193
1.0250000000000001,0.15816484073763895,0.5954092493396828,0.5743768181940475
1.0500000000000003,0.16376033791406158,0.6608801700339835,0.5503511022169482
1.0750000000000002,0.1645724598359837,0.6156045855702322,0.5388495368059658
1.1,0.16559459502319865,0.5969786325764345,0.5227347570382666
1.1250000000000002,0.1721255334282443,0.5759133322097093,0.5137078534476275
1.1500000000000004,0.17877379012482644,0.554311100926173,0.5082309621109354
1.1750000000000003,0.18418725013083367,0.5486150485977994,0.5019512607589129
