,ampiltude,real_c_0,img_c_0
0,0.6382534701689688,0.0,0.0
1,-0.9008113111400963,0.0,0.0
2,-0.9175306637448397,0.0,0.0
3,-0.9175306637448397,0.0,0.0
4,-0.9175306637448397,0.0,0.0
5,-0.9645187715599982,0.0,0.0
6,-0.9645187715599982,0.0,0.0
7,-0.9924707347204851,0.0,0.0
8,-0.9946143496998919,0.0,0.0
9,-0.9946143496998919,0.0,0.0
10,-0.9946143496998919,0.0,0.0
11,-0.9946143496998919,0.0,0.0
12,-0.9946143496998919,0.0,0.0
13,-0.9946143496998919,0.0,0.0
14,-0.9946143496998919,0.0,0.0
15,-0.9946143496998919,0.0,0.0
16,-0.9946143496998919,0.0,0.0
17,-0.9946143496998919,0.0,0.0
18,-0.9946143496998919,0.0,0.0
19,-0.9946143496998919,0.0,0.0
20,-0.9946143496998919,0.0,0.0
21,-0.9958135509532958,0.0,0.0
22,-0.9958135509532958,0.0,0.0
23,-0.9958135509532958,0.0,0.0
24,-0.9958135509532958,0.0,0.0
25,-0.9961891119627545,0.0,0.0
26,-0.9961891119627545,0.0,0.0
27,-0.9961891119627545,0.0,0.0
28,-0.9961891119627545,0.0,0.0
29,-0.9961891119627545,0.0,0.0
30,-0.9961891119627545,0.0,0.0
31,-0.9961891119627545,0.0,0.0
32,-0.9961891119627545,0.0,0.0
33,-0.9961891119627545,0.0,0.0
34,-0.9961891119627545,0.0,0.0
35,-0.9961891119627545,0.0,0.0
36,-0.9961891119627545,0.0,0.0
37,-0.9961891119627545,0.0,0.0
38,-0.9961891119627545,0.0,0.0
39,-0.9973814373093947,0.0,0.0
40,-0.9971575332384166,0.0,0.0
41,-0.9971575332384166,0.0,0.0
42,-0.9971575332384166,0.0,0.0
43,-0.9971575332384166,0.0,0.0
44,-0.9971575332384166,0.0,0.0
45,-0.9970713881308778,0.0,0.0
46,-0.9970713881308778,0.0,0.0
47,-0.9970713881308778,0.0,0.0
48,-0.9970713881308778,0.0,0.0
49,-0.9970713881308778,0.0,0.0
50,-0.9970713881308778,0.0,0.0
51,-0.9970713881308778,0.0,0.0
52,-0.9970713881308778,0.0,0.0
53,-0.9970713881308778,0.0,0.0
54,-0.9970713881308778,0.0,0.0
55,-0.9970713881308778,0.0,0.0
56,-0.9970713881308778,0.0,0.0
57,-0.9970713881308778,0.0,0.0
58,-0.9970713881308778,0.0,0.0
59,-0.9970713881308778,0.0,0.0
60,-0.9970713881308778,0.0,0.0
61,-0.9970713881308778,0.0,0.0
62,-0.9970713881308778,0.0,0.0
63,-0.9970713881308778,0.0,0.0
64,-0.9970713881308778,0.0,0.0
