,ampiltude,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8
0,-0.533739692020885,0.07873926495225825,0.0758423945885936,0.07178351043204922,0.015377198964328202,-0.0004095143087333303,-0.1941357004332789,-0.20338608043251408,-0.12367421613244205,0.17805335492359992,0.1963840843319015,-0.01797495835344072,0.2098115956184166,-0.2050262157119925,0.06467406488435153,-0.12229658377687261,-0.032028566312697716,0.020228781248226572,0.08795989638827177,-0.023930677644132564,-0.12034097945338786,0.0945433968313274,-0.09394596501557145,-0.11011546467697031,-0.05647899741045808,-0.11558048596087991,0.3140360593726165,-0.3628219640914357,0.06971641538231946,-0.04571696889698664,-0.09950349115779865,-0.017861430619164995,0.0682116034344395,-0.0737387050630334,0.03940785545811576
1,-0.6104597685654135,-0.044138470593092956,0.01670912453314812,0.048289552794404125,-0.13480486004222456,-0.02188609979308707,-0.0094103480905708,-0.12126330164372497,-0.2625809153035951,-0.03061014692700814,0.07547386084868185,-0.4733518837092277,0.010518834410546206,0.04055067631761833,-0.007268693084266854,-0.0007446797326456298,-0.09849271865662744,-0.031878533111814565,0.01969137695928624,0.10360002662850346,-0.129586103374909,-0.04520900912614539,-0.05089569511153341,-0.08553929016724315,-0.16439631903427684,-0.1676319952727927,-0.03581571243281032,-0.21279421495365614,0.5156220857875885,0.018808322627365544,0.09049228184456158,-0.08488462783963077,-0.14404346056216616,-0.041268146533430854,-0.029734580143736547
2,-0.45130743874645696,0.03073311459306022,0.012200620728170535,-0.008065807689252958,0.06602287315941854,-0.124091076078184,0.2079862149841854,0.19871912605739023,-0.17176429478184405,0.17771568396011878,-0.2517060472154349,-0.18449968534406222,-0.16519079442240067,-0.2762978073803588,0.06909880433635736,0.09137287027499919,-0.0003192727940351664,-0.026001204189871372,-0.049641086921612926,0.00834448044895064,0.10487740054902858,-0.10252955043161102,-0.2781707500287496,-0.03577088741216604,0.19615175854427294,-0.11159937850374772,-0.05799087914225646,-0.2725669149220687,0.06804161638624674,-0.1998625660660449,-0.03213647086818962,0.14464056973844372,-0.09851593235606299,0.009210062838907405,-0.023384263301350346
3,-0.3729921033135334,0.05892326747541916,0.0781837064724426,0.0658062132312911,0.11048023012269009,-0.026941811766189528,0.03382938546248711,0.20209455298448198,-0.6468269194355973,0.12302831810760179,-0.21126747365136653,-0.1728623699495246,-0.2523764037785351,-0.03533985304231723,0.013284568379494295,0.03439654681849026,-0.029546822010840756,-0.07822733584710514,0.05356895116339322,0.13373545562714456,-0.12981742336672408,-0.0504808258218737,0.1274302850852191,0.03338148328368538,0.09835789336545717,-0.13730181739595151,-0.0820721100330256,-0.11742343449023013,-0.14157186299932215,-0.05830067930830203,0.11014951443301346,0.061313123141447726,0.0034479462695197333,0.056095754298890285,0.004665745559750246
4,0.23939611083594442,0.012496891513684008,0.00806814887000162,0.007074355768469827,0.07105183598934414,-0.0789858571619865,0.134577204869695,0.47327523799190174,-0.4081643305355196,0.23004869889654275,0.17444969666297627,-0.0956269992569298,-0.23234678149180613,-0.07093701260969798,0.003295866443649407,0.10508561477936171,0.061758491670359475,0.09700899118376405,0.03466221184440871,0.03881784019933756,0.0914981096275121,-0.1270567320963088,-0.1614618937971359,-0.04124763298934257,0.18267004938580275,-0.36673414249946723,0.048178345475887355,0.1790330251063073,-0.0348844282805666,-0.07448657666983241,-0.06312075526925218,0.12271562952014119,-0.03310034434173043,0.05951818529779279,-0.10692299464499495
5,-0.18521068963642331,0.09503339782060069,0.04978223708007759,-0.12056376146989704,-0.0040596192615682675,0.013771428957771219,0.042323418276710746,0.23180897348667706,-0.34798975821922845,0.15593583550399143,-0.025075502467461912,-0.156389179931034,-0.0969460509024007,-0.1414681001387835,0.09706181151021423,0.16095285508899165,-0.03824936853130717,0.014874278278972922,0.0033023855764266405,0.03452510747282747,-0.07561746609294004,0.06694446156757843,0.11650692769497904,-0.08385633489717896,-0.19570558764230878,-0.5644907918933961,-0.2850866450023236,-0.0041106076751736,0.21043375821093796,-0.24451387778986033,-0.19661149060790098,-0.10855074421746176,0.11458076634520545,-0.042991241922224456,0.09118130717939818
6,-0.9778480659101852,-0.02353729946175736,0.12477290454286288,-0.17021253697759234,-0.22198121020749254,0.09719831210653734,0.11390050014040407,0.26366502004759945,-0.5135987971156192,0.022726056514767244,-0.13443124643106885,-0.15774403983855875,0.2623567374009405,-0.014256484361133585,-0.14398524766385745,0.1866523243786215,0.1204724488369125,-0.009947184948322807,0.024403525930243135,-0.019204309356866234,-0.11284375453805262,0.15989583701720134,0.17000963433513835,0.15240023815604886,-0.08824827333092193,-0.6027763443885414,-0.30377559607122856,0.1545103778685227,0.16374205628353045,0.08876859947327835,-0.1273904922150545,0.024061967739012292,0.06043336222249957,-0.022788394423703492,0.02134544514995245
7,-0.7037393563633576,-0.011949716809277073,0.1313361244036334,0.008249489572450565,-0.05981450425716788,0.08967275453735252,0.031789519804897914,0.14303975859718243,-0.38502827694518293,-0.23854895910946164,0.02016517985684636,-0.03401171399091545,-0.02553365906600957,0.03462922262754563,-0.09515866717260255,0.09818887148959748,0.02717009292940899,0.10119380133860095,0.0688355644796863,0.06694139031724368,-0.04944757144835617,0.09308656131196051,0.06357273699537375,-0.004974776649595808,0.2496914201786149,-0.721151753087576,-0.1653490918388104,0.0035198485270457776,0.3844554959856218,0.11811635080872993,0.06470020739243333,0.05227146324335246,0.07981627530643406,0.030638368978235152,-0.07275017969935113
8,-0.7184686120436129,-0.023692876095830234,0.12111847747957913,-0.11324731487977716,-0.057502758434467005,0.12496446719473012,0.045562635815659884,-0.19327266251341518,0.014049960585946463,-0.41555809233066576,0.09390142519768399,-0.20949651453295437,-0.21563570502515889,0.12548465716822896,-0.17612858158088668,-0.01676768393624763,0.07339792271764299,0.06146511508847937,0.005103023335253138,-0.06679648908832445,-0.06889730217120547,-0.030809754068943908,0.14275704597213654,-0.11246307131495836,-0.04658307965157055,-0.3487507147110971,-0.09171826031782844,-0.3108918731909356,0.08128752911544769,0.0023297167137157244,-0.08621690785694328,0.06276561400137548,-0.009537741938488338,-0.09956024483366044,0.02775525280512592
9,-0.6692831422416784,0.007932975824786751,-0.1729092973754262,0.06747017592819202,-0.08166967901911878,0.17759510602392375,0.020516580097052102,-0.07608438625599875,-0.35897047908399604,-0.45166471707215805,0.041709658192391835,-0.22614326947816416,-0.07360143048931918,0.07601567686239781,-0.07501629904989732,-0.10924802949432888,-0.009215045098516044,0.12959160726678698,-0.05132680107625721,0.03916827289779777,0.0942192733463923,0.03843313760709042,0.05709890075359922,0.04813381343688044,-0.013275991315613014,0.05811519460090761,0.2690423839338862,-0.362044284045914,0.20433459643856586,0.12659835112339762,-0.10257343778559977,-0.006610136247705352,0.059594849318150275,0.07599958152296184,0.03862457852088993
