,abs_amplitude,amplitude_squared,abs_c_-8,abs_c_-7,abs_c_-6,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5,abs_c_6,abs_c_7,abs_c_8
0,0.012829294046405815,0.0001645907857291437,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
1,0.4809343116279895,0.2312978121010881,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
2,0.12813133540422983,0.016417639112471242,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
3,0.28060794811878353,0.0787408205474339,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
4,0.9144991398552014,0.8363086767959031,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
5,0.1701675863833329,0.028957007455529066,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
6,0.6096354929757016,0.3716554342957267,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
7,0.26194142658415276,0.06861331096094109,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
8,0.717881586981896,0.5153539729276455,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
9,0.5047664507883651,0.25478916984148303,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
10,0.4387255116080111,0.1924800745357111,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
11,0.7347927483810438,0.539920383073368,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
12,0.9207738843900818,0.8478245461747997,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
13,0.3820214378725998,0.1459403789942486,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
14,0.8736552746264588,0.763273538882633,0.022126035890280265,0.06996077512638209,0.07516688857035016,0.0071084964805779895,0.04152177463206827,0.1014060269465166,0.09625505266739194,0.0949477456489347,0.03366159672479844,0.004978693249833503,0.23022550902300742,0.16696137403960404,0.06370887616886593,0.06747000989064826,0.022239197526175453,0.032533075389614016,0.18463009739258535
