,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,1.1,1.2000000000000002,1.3,1.4000000000000001,1.5,1.6,1.7000000000000002,1.8,1.9000000000000001,2.0
0.005,0.6639525165598674,0.2398498640815555,0.05943717738201659,0.00856343102050826,0.006731350954468384,0.0033550063947514076,0.007386379215107883,0.00745415006696485,0.0008465416048731519,0.006256865103628776,0.006950716661832912,0.0008789076414661329,0.004086906774678733,0.0057724340611118655,0.0012111799411931704,0.001415955206482113,0.006277473749537609,0.0004087103974604338,0.0015808541517765584,0.0017571993607069635,0.004682649591891292
0.10500000000000001,0.6554888578266778,0.3095768509258961,0.08202171441105155,0.006351551229748175,0.04421767244392716,0.01371262720735108,0.018988849146457782,0.015263819652713569,0.013670907960412166,0.010546061795893527,0.01031104400940177,0.017165470911008743,0.011663938415341272,0.019349145757718927,0.014324521999341528,0.014694432465133722,0.007206309818640838,0.007328408907752586,0.021790333216301982,0.007003883183450877,0.009121717359650623
0.20500000000000002,0.5834176216843956,0.15113687244104923,0.09656082824105958,0.034393899252304475,0.033064777421704106,0.06563838872555429,0.037169898405979854,0.04840722544915259,0.011087332307354553,0.027412305307147927,0.027587019305941193,0.04399753793741733,0.029307792737128933,0.006744042264605864,0.013694645278548172,0.010732070725729168,0.03977278844224889,0.017007290004242226,0.03552683380724306,0.007026080669910369,0.038933471575424955
0.30500000000000005,0.5958858892356798,0.28675884897361026,0.07502592072237857,0.04732555408064315,0.08828261702484813,0.0831749897469377,0.01607412457420338,0.017268179209639217,0.013951910791125658,0.03281805183293569,0.017317525666989814,0.0328963579813103,0.04428488437197425,0.018174965569828515,0.028534210610772354,0.053236721660276876,0.0155453145705585,0.01137021456530924,0.04501836089669574,0.036773107283170736,0.004731461393941889
0.405,0.4996931119388989,0.0796911700535965,0.06591642712551671,0.09641239579431984,0.04338310530259024,0.019530849128601285,0.03792709299249454,0.016046928212222547,0.030748854356957324,0.026214821356604724,0.03274760240513673,0.026464657718650947,0.018112049398224986,0.01909110685260333,0.016951865441156108,0.028359614701649393,0.06014174089987348,0.005220817401348865,0.023714787358200772,0.010529856400008107,0.019320659279260778
0.505,0.1004928147640043,0.1343029412870142,0.06755662912121622,0.130947121113413,0.08629411867899,0.04659115989778208,0.03553350041969796,0.014320101717799164,0.05100088757399568,0.02083988070976113,0.03937594465829566,0.022138136693306762,0.04060358440398974,0.03690290691647344,0.02438048810955357,0.011229463829736698,0.04162864458449786,0.032064942666197804,0.015303470938698634,0.06636148496857418,0.01796639458290212
0.6050000000000001,0.10314109695192364,0.15236848953043208,0.06494025959047507,0.030850114045397187,0.10090848477191783,0.027693489008857465,0.05365497574180031,0.07937235099026604,0.08593598899797099,0.07523354928019742,0.04899870100311873,0.04505836188498473,0.08258856025040073,0.032153411470364365,0.038966620061462016,0.03366968634521285,0.021542565047124772,0.0319674176780099,0.046248824275523424,0.02857036327481917,0.01621426993023145
0.7050000000000001,0.08139403951967826,0.07774093355243843,0.11016208503387291,0.0758426445595651,0.081985162542227,0.053593843238883485,0.04190200475794105,0.1070184918797357,0.039330377764792465,0.07062066030518056,0.03794822488658583,0.04594788240822746,0.028440118410133764,0.04046230702735567,0.023345984811716555,0.014003497843412488,0.021638377083359354,0.01744470552644052,0.060151932244201685,0.03560946198588797,0.04931457141292938
0.805,0.04371999244510539,0.043839562955859536,0.029504556983644698,0.036637632832917294,0.008084558619412773,0.10193533901148524,0.05214309202644188,0.03882061006385462,0.0459985818886875,0.052420639276743404,0.08337060557777173,0.07972626252558718,0.05940094460221415,0.03788985842613899,0.03218995215215587,0.02292573846922282,0.005473958660413398,0.002905919169282338,0.02787182504280244,0.025729653966062235,0.039881065116620054
0.905,0.10206269261931111,0.010079125449778556,0.09824597936301076,0.11518564072338389,0.1255083105486295,0.027017067874590194,0.03130186525313087,0.09785450945668424,0.07530895364582274,0.04730913608153491,0.0281830794596393,0.030766183880384074,0.043400480359582445,0.026053470219068668,0.03285653311882384,0.013208855171196465,0.03415571989646465,0.049824301080088354,0.021347245654221227,0.028737998538295947,0.021401625011584147
1.005,0.11887294695244617,0.03456877402692233,0.06713335854036076,0.0815322288670582,0.014109041055503221,0.009459185678636406,0.013475780224125575,0.043743331543405775,0.03300138552771311,0.049306092532938446,0.05342236246523213,0.03223133959682504,0.041057273321025885,0.036050084024454795,0.0326578241141893,0.026769278498399482,0.02400521567253424,0.052314261494375805,0.042409801204511675,0.03050641260728518,0.061075350143471444
