,0.0,0.5,1.0,1.5
0.005,0.0008061674233629407,0.013120670520259812,0.012614728580524672,0.020378471348321606
0.505,0.009026483128933296,0.060279009738730745,0.04237184249291928,0.032789508128339
1.005,0.02300981098637978,0.04862591400922443,0.040389825505247834,0.03682465512588199
1.505,0.08118450704105008,0.04630181001484036,0.03798173378400751,0.032271760731479734
