,0.0,0.5,1.0,1.5
0.005,0.0027622924324826235,0.0015004939653821096,0.0017102803502870483,0.0011668241838611716
0.505,0.09269226835130441,0.026818979974018383,0.027486270020625744,0.030014890545910205
1.005,0.03325493759572189,0.044927635625515806,0.038889490599153476,0.03597489659542555
1.505,0.08058134108679764,0.04557138525366461,0.037454190565241026,0.029666616070533794
