,0.0,0.5,1.0,1.5
0.005,0.00024167650447768044,-0.00016127870793241622,-0.00015007545423048705,-0.0003097109311490434
0.505,-0.009033089152370723,-0.001701500443305488,0.002833276057496491,0.00020145361139876304
1.005,0.000449194281490685,0.0001822273675857144,-2.986173874108064e-05,7.736801760540812e-05
1.505,-7.66072471363818e-05,-9.767246918861391e-05,-1.1914280718735365e-05,-0.0001599359315378416
