,-5,-4,-3,-2,-1,0,1,2,3,4
0.05,0.24262230898819676,0.24775291778341618,0.23938606410580726,0.2290656618827643,0.2377842941835572,0.2796409349689077,0.22807869717950482,0.23749899808821306,0.24761626766384398,0.2456818729412116
0.15000000000000002,0.3475302592219286,0.3417045191958037,0.35286285034017567,0.3629980119400423,0.3614794061382756,0.3714034430556603,0.36414231332761277,0.35049511111184595,0.3581570234294832,0.38073186969084405
0.25000000000000006,0.4074143954478319,0.4184419977455647,0.42843617331262157,0.4137173588919782,0.42978366011303365,0.4439325287820204,0.4451054299202737,0.4505429706279529,0.3564889017000428,0.43369434143611474
0.35000000000000003,0.4450223327014343,0.4557209342885979,0.45707429939639205,0.5804586881796859,0.49196462972635874,0.38625772193785207,0.42149652202336657,0.5161393553899902,0.5250660683754312,0.6095397646318733
0.45000000000000007,0.45716966460944425,0.42143855707114863,0.41164876747831064,0.41521672220971784,0.4513193795986806,0.5204567698094144,0.6508852331512996,0.8950951191446191,1.0262851289012989,1.1712532766923311
0.5500000000000002,0.45491741399720714,0.48603499371680525,0.45927162241148684,0.46320809525426926,0.6195029105712669,0.8948386412247501,1.0550420605211293,1.2380408994610066,1.228297050158983,1.11397419044442
0.6500000000000001,0.46767977835231433,0.39152818034888004,0.45841804834211075,0.5389423924050675,0.85665010331843,1.1300227235051883,1.3053980142516644,1.2048315949483037,1.0581691800803663,0.9558674989205533
0.7500000000000002,0.329951842681794,0.4550255900398648,0.47083018853235076,0.635228047711678,1.0280027914785026,1.2779279734337305,1.2224097772321827,1.0348971605702846,0.8959305467359533,0.8500268239545788
0.8500000000000002,0.5093547333394607,0.515550622965126,0.473259516346785,0.8040539222817351,1.2195906284984477,1.250490924809488,1.034844735455602,0.92231652994879,0.8150323457444929,0.7387156034099476
0.9500000000000002,0.48068106248163306,0.39254548121777255,0.4966037542229504,0.9404367659534373,1.2890511221657954,1.1457455589753323,0.9420574666836055,0.8308087138134915,0.7502843811193721,0.6990818688698691
1.0500000000000003,0.44784322383461467,0.3763368458653968,0.5529346759501756,1.0791748809558754,1.343328542153331,1.037969915269922,0.8650590882942933,0.7675085486307858,0.7080559184517783,0.6596653300587876
1.1500000000000004,0.3197890001242958,0.3709972982493562,0.556201108990358,1.220450926099918,1.1766129237549405,0.944192145592276,0.8107184355055326,0.7408983306971899,0.6765959995787824,0.6282508662366569
1.2500000000000002,0.4562116103915908,0.39937622497197633,0.6437475939083929,1.308448407577084,1.139653855350817,0.865196825314128,0.7637676741653355,0.6878062668633489,0.6313742121572572,0.6201392816755071
1.3500000000000003,0.45881202048557623,0.3483166785189761,0.7597328602925623,1.4251643696631757,1.012008443935435,0.8168131823026737,0.7090310123387836,0.6590171854430468,0.6199201981769175,0.5910032982246787
1.4500000000000004,0.4522179281803897,0.45111139282085744,0.7772643961189237,1.4048428844449572,0.9405100524159081,0.7836002040452815,0.6771192745774728,0.6418638146646113,0.5864987096821286,0.5612217104255771
