,-5,-4,-3,-2,-1,0,1,2,3,4
0.05,0.6916750343984756,0.6913862108580389,0.691182891464405,0.6905332881455,0.6911488181022334,0.6923739805564706,0.6903414074040771,0.6918365739181592,0.6891696126508698,0.690625977935402
0.15000000000000002,0.6902784271287891,0.6875841237652109,0.6842738009334045,0.6870283864696514,0.6841617082737645,0.6836511947878052,0.677831416584175,0.6783744961158957,0.6743259471728487,0.6719683008759704
0.25000000000000006,0.694542454613373,0.6897919518813144,0.6877227886221247,0.6825720567315251,0.6698576021484247,0.669540255970225,0.6606241204562174,0.6571330797305027,0.6511965720868174,0.6447596669717067
0.35000000000000003,0.704599149694838,0.6932134835230844,0.6850466677803065,0.6658493181016772,0.6618502194115176,0.6050737468722696,0.6320146433243852,0.6057736943450797,0.5930790470679941,0.5675231593267863
0.45000000000000007,0.7124581984201731,0.6903142088774948,0.6816866456437367,0.6810863326759469,0.6499075817049851,0.6137759048584577,0.5771477007410643,0.5304021374621772,0.47214973324856496,0.4157144255755709
0.5500000000000002,0.7284651533304773,0.7067002834709174,0.6861982210184581,0.6740033348193142,0.6127884985002332,0.5600329236269282,0.4936332506741473,0.4105623657668243,0.32759564194727614,0.27752944095852045
0.6500000000000001,0.7362083552410171,0.7191600392753594,0.6596429309447074,0.6418409501212358,0.5780935892217943,0.48796287809572164,0.38195466880120343,0.2925627513634512,0.2327153639268953,0.18813584354195703
0.7500000000000002,0.7526565745078204,0.7242374059516162,0.6838923001293571,0.6290597897102876,0.5424027600751536,0.3996745417680736,0.3115461727973296,0.21882803059161837,0.16923419182165111,0.15304816592226825
0.8500000000000002,0.7253538248193037,0.7487616285650789,0.681268243393929,0.6099845908200904,0.48228599299289426,0.33503319915959734,0.23802815578101402,0.18730102340373403,0.14383136760138482,0.12614966316001547
0.9500000000000002,0.7772447279804139,0.7457865863087559,0.6963241800533119,0.5835118649213206,0.4289472208756225,0.27610920442569215,0.18946512419320496,0.14074404995713383,0.12237457080261065,0.11009870772014622
1.0500000000000003,0.7841262634999642,0.7411858483484636,0.6783355149913259,0.5510691726500343,0.35240796051620593,0.22444910146683714,0.15768568900456736,0.12423179205090046,0.12250395110375556,0.09652243787669437
1.1500000000000004,0.7942078686014705,0.7717510417643836,0.6745168912052375,0.513010871213826,0.29865616745881934,0.18953963271972346,0.14242865674121527,0.115371315773097,0.1021767301763006,0.0927275337138689
1.2500000000000002,0.798130342850643,0.7646277575983879,0.673965953327677,0.47632938595174823,0.2705645035244358,0.15926584737993518,0.1355170605355409,0.1083740925415787,0.09476908545991775,0.08874007298495697
1.3500000000000003,0.8067873497123076,0.7743929001575528,0.6547294332074465,0.4263443143688747,0.22560723961064208,0.1510389435452897,0.10858338976945182,0.09791830937192085,0.08915128150365141,0.07962144433072188
1.4500000000000004,0.8096326378845661,0.7725920977340327,0.6726855094538579,0.35848894757069577,0.19013999232442833,0.1298988286566842,0.1073780113019566,0.0920900146719937,0.08010266240775976,0.0750992725247822
