,-5,-4,-3,-2,-1,0,1,2,3,4
0.05,0.4791298385322277,0.4787411995023256,0.47844518403183317,0.47756577040177034,0.4783397619226355,0.4801184112853553,0.47727864235627165,0.47934396326649203,0.47569622226168473,0.4777174815080349
0.15000000000000002,0.4784361195072684,0.4748645177064844,0.47058650837256644,0.47426587760808525,0.470509079056324,0.4697720705900684,0.461880981224981,0.46237061775303584,0.45702223279906434,0.4542931273060225
0.25000000000000006,0.4857409354267994,0.47940347802769206,0.4766450699979408,0.46976302044314305,0.452709280094635,0.45299135349427566,0.4413414703490244,0.43659015911924254,0.4291514772381699,0.42179407488361
0.35000000000000003,0.5008745701661595,0.4855960804192301,0.4748013434543517,0.4510620325420668,0.4450414623277131,0.379070853416132,0.40760236716674636,0.38010329264937504,0.36526772443183597,0.3381893533305105
0.45000000000000007,0.5128969282715795,0.4853464870608025,0.4721365821376483,0.4696652780758447,0.4341010097267816,0.39169956479331675,0.3519295188834092,0.30529529136087874,0.25553271473160893,0.2067643077924565
0.5500000000000002,0.5359340925314428,0.5060344355380706,0.48454845968222304,0.4647396366124933,0.39490146993573405,0.3383994754604028,0.2772216884257377,0.20388653835335754,0.14505099016993056,0.1091729956681916
0.6500000000000001,0.5482203015229089,0.5238966259613484,0.451851532987456,0.42797950187832595,0.36004187741481364,0.27583688963670944,0.18911172715169178,0.12264773860510185,0.08231895412032597,0.054907479352805766
0.7500000000000002,0.5723695820069206,0.5316378558071322,0.4832159603676903,0.4187611265848246,0.3298445715561998,0.20443745403753147,0.13620417178031538,0.07302686830017593,0.044286472039770354,0.036569454853434484
0.8500000000000002,0.5332165184869835,0.5656907879767711,0.47862555246536315,0.400056377951874,0.2778681649088902,0.15479299433708946,0.08526308200925928,0.05443671943376366,0.03241009074898292,0.025820875965315765
0.9500000000000002,0.6094717792651824,0.5649551685229187,0.49827490150215364,0.3748619481749398,0.2325785962089492,0.1146247240140624,0.05765264531243415,0.03228368584227215,0.024402293663213205,0.01944299886166089
1.0500000000000003,0.6205027360465939,0.5605378347843272,0.48063147941420686,0.3458496497622442,0.17497880899602025,0.07959988940471252,0.04028033850556544,0.025033314694873406,0.02389309505452392,0.014774439341854712
1.1500000000000004,0.6372909392728398,0.6023205467062389,0.4813267806990658,0.3155655551148767,0.13589298342533557,0.05871508854969261,0.03225741414827289,0.021278415519793866,0.017094684213593506,0.013256676601191003
1.2500000000000002,0.6425303552249076,0.5923541651910019,0.48154393837755294,0.28200757531248644,0.11124784008891968,0.04054138474772578,0.02941902187137322,0.01913583221991024,0.014537574945379456,0.012714690111821955
1.3500000000000003,0.6564403864356138,0.6092750824612908,0.46140745592033616,0.23991994582416254,0.08560219662005153,0.036859573257246904,0.019560349719453366,0.014675774450414904,0.012439056715853112,0.010129420093469019
1.4500000000000004,0.6605143427723846,0.6087474067882602,0.4838326554535423,0.18384530675623553,0.06124995853243281,0.02757015279397055,0.018631138538112123,0.013829432687377139,0.010653295545466863,0.008955046591173965
