,-5,-4,-3,-2,-1,0,1,2,3,4
0.05,132.26826803635208,132.2804352832068,132.2923325411708,132.30529519981494,132.31179207846242,132.33006248904763,132.3402961072993,132.35217197260263,132.36649285425972,132.37959845149692
0.15000000000000002,44.019259272243794,44.05829312791069,44.10060615139591,44.133739903686916,44.172517898761875,44.207928339263,44.243954758038086,44.27385188525785,44.31255593932817,44.35547323407348
0.25000000000000006,26.312419568672727,26.37546266019283,26.43728889610088,26.499269525700456,26.558690178588396,26.624957054545874,26.681598545832745,26.73620538056594,26.793742500639684,26.857534500985143
0.35000000000000003,18.682062307564614,18.773332025710765,18.858296239060184,18.957634203848603,19.032148230125756,19.143820154297522,19.19211099630463,19.27951168226314,19.348219062751248,19.423240158218366
0.45000000000000007,14.408410288359876,14.531164428284946,14.644095079284808,14.737568389165071,14.865093576852235,14.967169002556531,15.06311645930316,15.155018162997365,15.235420159246539,15.29524419566043
0.5500000000000002,11.660288002441343,11.813824758276322,11.97047869104605,12.08321681459057,12.224902241254517,12.341358555398658,12.447881820397845,12.521413032540435,12.571462271069086,12.599877270624498
0.6500000000000001,9.749600894770486,9.915023190877003,10.11573881914469,10.253893347299844,10.403955554437282,10.530824710116047,10.616770649298797,10.659412262106564,10.6778544218567,10.683127463173848
0.7500000000000002,8.323386581649252,8.525418425071395,8.733173025972302,8.916668054088904,9.075689675304874,9.190001953166457,9.248203326007388,9.261550113635714,9.26255223471798,9.270857141918395
0.8500000000000002,7.2456226630670955,7.443705100555498,7.687135929367744,7.893276305595984,8.062721943792242,8.151866477435508,8.180042035575323,8.188968980980437,8.18281463865062,8.185558253303075
0.9500000000000002,6.3516421295133965,6.613934659532373,6.860809599757454,7.098691098320946,7.258024914633097,7.32017176599741,7.328512479794413,7.324148733223501,7.326557713525327,7.327873842930872
1.0500000000000003,5.643756863828127,5.930742054871402,6.21626792478402,6.458592157126034,6.600508957306033,6.634635866706048,6.634701889550267,6.631583339293744,6.6444000614537995,6.631235493030382
1.1500000000000004,5.057571228808943,5.359565761590442,5.680028623686035,5.934203968623349,6.050042570196711,6.065448912675507,6.064365950162314,6.061633098001083,6.063534608911407,6.0617412060532025
1.2500000000000002,4.565142014830486,4.899294630710437,5.236533875828618,5.494904606180591,5.584366260987071,5.581595619048553,5.589816947963718,5.5841608110039305,5.582333288823825,5.585928178950691
1.3500000000000003,4.152901928025479,4.508598518376696,4.872174869181216,5.122537099838743,5.180999053898406,5.178815651097614,5.1684652830408675,5.1693175488592225,5.172183860442606,5.171037558102382
1.4500000000000004,3.7957321892388833,4.191885544596364,4.551276825207288,4.796106902832973,4.826548350123125,4.821130126465061,4.82075880609472,4.819678388921176,4.817404096928821,4.817562469622149
