,abs_amplitude,amplitude_squared,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3
25,0.2995283219945326,0.0897172156768604,0.10041944594319598,0.33511861596514325,0.18682841404767664,0.4988389504010595,0.5194045619979734,0.36072440050616195,0.09784988442253481
26,0.6776979454606784,0.45927450528162467,0.19953423134788464,0.44684360606138745,0.22341587797187157,0.3737643835079793,0.3302392204631059,0.5494613958305367,0.2907378027569083
27,0.145704398740085,0.021229771812209686,0.11482009356218226,0.1072995954965825,0.36272492568209924,0.2519408630694961,0.7291534761000531,0.1541064034146244,0.21983941656950137
28,0.1471450056152111,0.021651652677500507,0.13303768876300398,0.29047945139415215,0.457807108702481,0.39128826587853005,0.578932339900388,0.23083028644161305,0.29932010072068527
29,0.3689246495785936,0.1361053970666881,0.07908643915199004,0.132001311122543,0.07649079597995978,0.477584071154845,0.8121634278795008,0.39310481884219844,0.06643008646838967
30,0.4034477766337287,0.16277010847069906,0.07379985674956177,0.13749319695027493,0.030197281946510952,0.7150965230094326,0.6348727187853671,0.42956845750782563,0.2163715317496746
31,0.4511643923761214,0.20354930894811482,0.117466014034179,0.14591219859394966,0.24453615453082359,0.5756236618362238,0.6954018333455454,0.43182762886416626,0.11279871518496452
32,0.29477257442551175,0.08689087063344386,0.33273606175568815,0.18194948574868744,0.19815609774231696,0.6667731988102644,0.2611735247491414,0.10891686313483039,0.08189928997963411
33,0.09652046136483892,0.009316199462081363,0.13578633164517195,0.2519979449882369,0.09620644320782536,0.6392712927600922,0.35950574300127036,0.2148456105143682,0.10226809221422478
34,0.043789642793718775,0.0019175328160014867,0.38790202989034167,0.15202839236470425,0.7100049756638215,0.4712582966422475,0.3192162181816334,0.21780320002526438,0.1497792214848764
35,0.10439585760076342,0.010898495084198873,0.11706359097627005,0.22466562583145816,0.7569391307574546,0.28370335559108817,0.2591515960851168,0.4020435419248145,0.09474835864749961
36,0.20884426768440084,0.04361592814463367,0.057414069070022944,0.23486545890364968,0.5243913909107705,0.22374791887610346,0.6503625526278858,0.10586689322334165,0.3094516942225854
37,0.23327398489169193,0.05441675202724931,0.3162709978350603,0.3818650529524708,0.314413359833934,0.3696836972957694,0.637198665715187,0.22611026198906942,0.1858956668264064
38,0.5554072714686359,0.308477237200235,0.10479384117200366,0.2263680309805582,0.13182665165341154,0.6669220564495625,0.33585999327384103,0.23926279924353905,0.18228422852506143
39,0.369346823702388,0.1364170761790429,0.24033523214736247,0.19826767427539752,0.09627848711116845,0.6756135592853836,0.5289067694381872,0.34756280755328334,0.029113018321727472
40,0.4188686861148889,0.17545097620761335,0.040961990237741865,0.12204428281015921,0.2159618321921686,0.6036713902002715,0.4314516510055713,0.04566937390221212,0.0735596482199001
41,0.43689450354928583,0.19087680723157693,0.23361355792801383,0.2891935197953237,0.2748423915774791,0.48231892632773127,0.29469977243906353,0.06602084190727585,0.2024881178677048
42,0.45620741910194695,0.2081252092436595,0.16788639763169133,0.21745678680020353,0.13685708326210913,0.6144121416352548,0.4354895594131766,0.2946364708837159,0.26671496441494985
43,0.6509407332702397,0.4237238382303974,0.24113606415022512,0.1843953214758907,0.2518781337758561,0.646112981389939,0.3213059257261228,0.3773396759827828,0.25119185270077593
44,0.9313922078885586,0.867491444915524,0.203777487067755,0.060376990183113564,0.3699198035046594,0.6692391435084574,0.25232078283596543,0.4393569945191431,0.07012639139596209
45,0.6402218314632927,0.40988399348221277,0.044895361081749345,0.2641208831328722,0.5891751998278802,0.7886549587281736,0.35793172281798874,0.22177674888558246,0.29239602602036685
46,0.31398290058396783,0.09858526185912182,0.03592949606647362,0.26038506979665194,0.3363926009747447,0.5011349262729583,0.6219851703078411,0.2585459041307123,0.2018972576424964
47,0.11067476580916241,0.012248903786912945,0.17483079755539216,0.30429548599715767,0.32796462945196203,0.2865800902568662,0.514130286105131,0.20024760389803561,0.16132384398513572
48,0.5518793817081088,0.30457085195452444,0.08170564807885196,0.12093068046223761,0.5940042556305007,0.5007485494616662,0.4269183097140421,0.38116345603863666,0.22019116683223253
49,0.7291635962609265,0.5316795501121675,0.027968240734302492,0.24167442589786706,0.3787848223816926,0.6152253527775154,0.6869429455349176,0.12869112299841498,0.1993097338802582
50,0.2131976819430238,0.045453251585878734,0.14086646658423133,0.1357280666361116,0.3985843955415266,0.32735603932303003,0.6725619790125847,0.25824687405881186,0.19005068149284626
51,0.39137672768652687,0.1531757429746138,0.1638896191111756,0.032523880748671366,0.3941836582703351,0.14603579194132218,0.5858525350168516,0.33044905994961443,0.24808664053691548
52,0.22987219889869442,0.05284122782652093,0.18909636942777036,0.39223047960222246,0.21718307370042686,0.26044694115373934,0.5940797809331183,0.10845456563884735,0.15344690244548378
53,0.39777387841657885,0.15822405835056724,0.14061358160075266,0.45300903501434436,0.46092596820724463,0.3122181544142716,0.274346958743884,0.1067118937277773,0.34929548729201554
54,0.3730925058221697,0.13919801790066572,0.04944652007985737,0.09158062952493683,0.5691302555781979,0.17691686642323792,0.42979363832640505,0.13790179712264736,0.11817908073533517
55,0.006327553100917663,4.003792824493273e-05,0.3076051804396614,0.1979754362387268,0.5265821822926732,0.05453743411719887,0.4808405167076045,0.2136507632388652,0.2698340935117515
56,0.6547918401309565,0.42875235390208405,0.38520923775225824,0.39643734108439455,0.3768361394469861,0.6725120629595981,0.2390496864140464,0.12979622817680886,0.13213592639340566
57,0.6172266823112889,0.3809687773570007,0.1925438534135079,0.3207941692443584,0.3766398724093743,0.60763623344509,0.8935840681838496,0.2360336620734127,0.13846735476688415
58,0.5750182411385963,0.33064597764212494,0.3016804742946288,0.11881003870803354,0.3793085887841339,0.26301747589823604,0.45330599605767413,0.3575422252359131,0.36624125091632065
59,0.3257952676997878,0.10614255645557638,0.1047520821945779,0.06867811990504101,0.3471235550615962,0.2954769568438966,0.2693077747019624,0.5776216636065358,0.24670529929099275
60,0.5569242903592537,0.31016466519215835,0.14196024346943772,0.2929085400065251,0.4003084843309933,0.23190600392361235,0.4051609426671885,0.23241988110998865,0.21647999517047264
61,0.28441073572862235,0.08088946659769626,0.2749533877119022,0.14243944351974372,0.04896858144139625,0.4085281482311909,0.32678225482441303,0.2439057502897382,0.30396011837190917
62,0.24100798380478722,0.05808484825764858,0.050939747300705225,0.07829106697264654,0.3257302057351317,0.5058223466653984,0.3118571673676583,0.31089801247092846,0.15495419231225602
63,0.3892224032420655,0.151494079185529,0.2797918862915671,0.18260804909961662,0.6105017393177273,0.2966900748265913,0.3788456931569548,0.28722235458613493,0.16631790193530493
64,0.19854309247114718,0.0394193595680065,0.37963810257540304,0.11940573598998822,0.30162816120801067,0.5955175439644963,0.32103317352062805,0.1288476542007293,0.2512832492415489
65,0.6509246837437636,0.4237029439069186,0.11575456316234044,0.5184782223441463,0.4468560525851358,0.5730958445975932,0.2909875012733538,0.13978356073343723,0.025622949567290214
66,0.04443892472624844,0.001974818030825175,0.2322957384428521,0.12655644660404738,0.22587903909764692,0.9970438707664331,0.28712267354523435,0.08443214502760864,0.17208904828721733
67,0.0726805190634445,0.0052824578513317195,0.12466720841285828,0.329150836635023,0.3733791472050948,1.006876336789416,0.24032445804604477,0.025515158163747897,0.08905209148903966
68,0.45765573658361547,0.20944877322789163,0.09832609845695166,0.1880248206880814,0.11704610640977046,0.8617986411184547,0.03655056704813269,0.17613843026275391,0.09262761492645163
69,0.8072292933452211,0.651619132034625,0.025282757612471774,0.12532101938056503,0.28331615988238323,0.8892325312902823,0.4078197991023343,0.3331064864265141,0.11926487557884334
70,0.046365491433037614,0.0021497587958270842,0.12898521610088384,0.06417573136075061,0.3949683862151125,0.7405312597876326,0.16084684335797036,0.2294844496570906,0.12913709069774437
71,0.11603490339155575,0.013464098805087678,0.1896937185755522,0.3787879339480035,0.06737024046374314,0.4052524478929674,0.4210443094337534,0.27664202822438355,0.3217425100945241
72,0.5201014253001685,0.2705054925992667,0.26037524902094583,0.11931040263543016,0.7131328108034477,0.5544133354215774,0.3830008679218527,0.02672296293571391,0.09396492483031398
73,0.008838059510872118,7.81112959177171e-05,0.2231343218628821,0.12925614767128973,0.11362930272493546,0.42592978697482015,0.6119663226169482,0.04462889535448715,0.41043855525693135
74,0.4573583260120415,0.20917663837253686,0.19335582915711688,0.2129534596379243,0.22238612460717766,0.573785646561074,0.3362883075719972,0.4863047207169719,0.0804880285978478
75,0.2525755310441369,0.06379439888222775,0.17945440445780578,0.08600716752129675,0.4554701948079486,0.6564586486643216,0.5064031315090248,0.2563594059808224,0.3603559051439066
76,0.1983231161299211,0.03933205839148217,0.13158197708899805,0.09273825947345231,0.5016214026670106,0.5002736786721287,0.5633071190896247,0.2898527138170981,0.1646317302242966
77,0.18633335186118594,0.03472011801582452,0.11775034645917673,0.07767795471687887,0.7060679811740697,0.3827504174372786,0.3255652851611463,0.03594519865584338,0.2103252696940031
78,0.023908541777908632,0.0005716183699460024,0.12345675819103974,0.14816629166913156,0.3695222890130054,0.5109045784137274,0.4934327567324755,0.27667547361711936,0.06148247738804802
79,0.1738579112371883,0.030226573299758044,0.37733247705373457,0.6064752396378679,0.24846530386228244,0.279260770200845,0.35010743733085964,0.27916819433364093,0.3460932346598827
80,0.38107401059752233,0.14521740155288057,0.19944003431591295,0.16601500149645845,0.58117936595215,0.3517681467105861,0.6711399872249498,0.1927800629699922,0.18243356128080043
81,0.5672283487363805,0.3217479996102009,0.25161896516267024,0.22472320894270845,0.5694471246676011,0.38421097927487674,0.39615746332103907,0.1406690875771849,0.21853122967367694
82,0.06982349334208304,0.004875320222491915,0.16305035558029865,0.034888184713033905,0.8900733310187254,0.21821872151135102,0.23416981748730414,0.22549978940896617,0.27676821280198083
83,0.2444194578504704,0.059740871375917874,0.1056139499530236,0.10319458332933185,0.8225066637322531,0.0852852964709187,0.524827734061927,0.22502207263229915,0.3287279049321934
84,0.5321672124315593,0.28320194198717635,0.16028551868584015,0.21728830709396724,0.8292873420922865,0.1885571253513524,0.4558677723872413,0.254187340240565,0.14951550694521706
85,0.5037040236025679,0.2537177433934163,0.10685643502068506,0.11424641645625969,0.6656916272672285,0.4833924201286259,0.6575126121286231,0.38132687480489363,0.19278801881161695
86,0.5230854729997956,0.27361841206341986,0.12222366658337026,0.2546779354569697,0.5269613863960622,0.6609216324854783,0.4307878380568747,0.209500259961526,0.21306715530573125
87,0.5564443034266868,0.3096302628160107,0.104004530071529,0.25940206166196494,0.36217694992372934,0.5002305552089183,0.2721111608165929,0.2992056869871239,0.04090377302888222
88,0.2655623605021881,0.07052336731549412,0.14673701992003665,0.15878254487124777,0.13672612746122081,0.7594278555813021,0.17383425013572465,0.27403438256052953,0.22518146332662647
89,0.31886898272742903,0.10167742814562543,0.140213868972312,0.0667560330887463,0.35250098829814935,1.0326247178764119,0.32361105991187233,0.3767556163257949,0.10409025541421299
90,0.723607185620561,0.5236073590817091,0.16013792659348644,0.3785272474267654,0.4941257601670449,0.44448554568184573,0.6954149983668432,0.1705641501901013,0.1388067274157944
91,0.5816319255746365,0.3382956968476595,0.435670266638602,0.1730731653834058,0.449540224295593,0.40042591218223156,0.5158181159049423,0.414396615343329,0.30787718340944736
92,0.5883963809522625,0.34621030111772005,0.0832275133176757,0.049066165788889025,0.40506483954858874,0.3367305073427354,0.3438473142804274,0.3406589693506791,0.1265502650314194
93,0.004524887247435834,2.0474604602007437e-05,0.1523883951526578,0.1631233902622002,0.6866868694357072,0.27040784698833825,0.11934410698828582,0.08183697485132033,0.17635022765174413
94,0.19066128160790757,0.03635172430436984,0.184138348100285,0.3167646199839653,0.2894252983775958,0.2291104560691868,0.5870421088452753,0.16707392638068572,0.21381166673193802
95,0.007077753873701471,5.009459989669619e-05,0.07645373460252497,0.21873373384732467,0.3078132309638864,0.5242962075503407,0.35685812398231587,0.3068672468495483,0.43371994757633514
96,0.2797644904505666,0.07826817011706518,0.12090731649701031,0.16318369726178716,0.510088445661336,0.5076859242115422,0.37915996593746804,0.37391521864211374,0.21150792554342357
97,0.4880659435347684,0.23820836523848374,0.0467276073275326,0.4682673416016227,0.44100007811853675,0.2936141702665886,0.3466906271983557,0.41438160169993826,0.2124268451771312
98,0.6845835167615391,0.46865459142159643,0.06248919079695434,0.2784012445353424,0.4573770217952325,0.4137228813153582,0.5787626022649478,0.2613343213679185,0.1253378596088514
99,0.2614672523810432,0.06836512406769213,0.061797405674327024,0.49632215372512783,0.2762516176505,0.37616513368395155,0.4055428159191892,0.28511601204174214,0.3845512174635545
100,0.2614672523810432,0.06836512406769213,0.16534571117549263,0.5249327842636333,0.436598782957691,0.4085741070245354,0.1403132206264559,0.5180121424317033,0.20564309894031318
101,0.5901113696842089,0.348231428630573,0.09033253938632363,0.3120285738657665,0.21807506301788615,0.5881109195324905,0.3166328502633746,0.32218698664872525,0.34427732794173993
102,0.2639693207685522,0.06967980230701079,0.08014674029166904,0.3632463731138957,0.22296866984179115,0.41940563961346167,0.45661636329020167,0.3293970793889427,0.1848458961648108
103,0.3281855268988766,0.10770574006589324,0.07547855956802013,0.19582104388246735,0.5214990212529671,0.44086082060736603,0.15407241573454367,0.11591286765340043,0.22582896744579506
104,0.2227770389005515,0.04962960906129784,0.1597866104188132,0.4594702866524758,0.5138180612345127,0.1649047610739956,0.4913694723986312,0.13045811450713563,0.04593373953643504
105,0.34508630812244434,0.11908456005357859,0.12007680155069714,0.08568539692312233,0.2618909061430526,0.42261096952439137,0.30770568748695054,0.28525269291234195,0.3931025050187495
106,0.7402450867817558,0.5479627885045292,0.21875078666900435,0.256478579045468,0.1430744243178752,0.7823812371507726,0.20132241205500942,0.3898162903858894,0.17077417217236074
107,0.015344986076294517,0.00023546859768167262,0.18368647001346242,0.36586017468949394,0.511178641352825,0.405684018577498,0.3057426756127895,0.07353512818109845,0.09240586773616458
108,0.2035278098007155,0.04142356936227622,0.3904679054154684,0.23060536269504878,0.297231980339774,0.22851722596149007,0.47111123370472463,0.3030126460366268,0.08647435653309352
109,0.09062502945319517,0.008212895963392492,0.17784826657332276,0.21628545003767688,0.8703647462801372,0.11658952007356631,0.148819652310036,0.09392840809991516,0.1445383001860045
110,0.7041893482475072,0.495882638185249,0.295776408229405,0.3843134940847591,0.8938133746532854,0.17504386843950553,0.4061343814393227,0.2681898190102872,0.11214253298704686
111,0.10211258905514964,0.010426980843545866,0.04791304827583027,0.3312604616159231,0.49483959403194294,0.11314403406316657,0.40825137626805946,0.05497475904303862,0.17085851198532778
112,0.3372836718333781,0.11376027528540589,0.11282284011335501,0.2286425362307298,0.4354890924892698,0.33807504239742364,0.5501052515393436,0.36096944358618394,0.17019331357499695
113,0.3961601100845582,0.15694283282220928,0.25339984161006207,0.0844596215364075,0.3681474569334245,0.5617152803743048,0.41940668003174664,0.35640061529932987,0.18278359653914256
114,0.3942643402929692,0.1554443700266502,0.14027490470449983,0.3043289546706893,0.8270314234013663,0.025466819060720725,0.0277918029289106,0.16455065758729284,0.3673403681750307
115,0.04380859460173986,0.0019191929609795907,0.23487058716328793,0.4388850949411109,0.6681207170494143,0.26509256967100836,0.3539109412965488,0.31557466390718475,0.13037941531947253
116,0.06190128605744921,0.003831769215566156,0.07908301349330439,0.05767251179543952,0.6815978048188313,0.5789887672023957,0.05804432140204079,0.527628246973373,0.1197565934108399
117,0.0911886068215991,0.00831536201406419,0.02492794508832397,0.18774872183014588,0.5139291836071901,0.17670642649562307,0.6019392926580647,0.1932893643240376,0.0821471774447999
118,0.7887561057467941,0.6221361943528478,0.21933227964703328,0.08954940265729769,0.8105573058023456,0.4656213437393519,0.3120673698898078,0.07988260444307833,0.3003630321537261
119,0.12485751422074087,0.01558939885738251,0.24305702665221332,0.45584614939865875,0.5896406664117834,0.3922288502308269,0.23569888286676846,0.1555139754315698,0.17753525638803705
120,0.6853322669966282,0.46968031618673767,0.16957244832831758,0.2968077831308528,0.4529841351208429,0.6322754461403324,0.28007786134172497,0.3879092539561357,0.12638355968809573
121,0.11127783690369686,0.012382756985965759,0.3348465235023669,0.05889234601063214,0.5141435446573591,0.5089463411414277,0.19802144639000788,0.20840612937644898,0.3085209324812173
122,0.015684845314705764,0.00024601437254624734,0.03812208124155196,0.3445935873035957,0.3349554935923406,0.4848911952777567,0.23624487197122632,0.16962179117427226,0.3108857141103493
123,0.22591754526631835,0.051038737259159,0.14118621252858152,0.1699600204701452,0.44718247545548045,0.7158579004933646,0.16122130873627408,0.11328891455852214,0.1886411367684573
124,0.7066034967719667,0.4992885016503707,0.30020152729260835,0.15212385400310202,0.3317620817865118,0.8643164593946401,0.10923038048754605,0.234960960456954,0.08259074955329944
125,0.737421179504967,0.5437899959824968,0.07555814124360642,0.13661610607970823,0.4228068849949679,0.6235331049897922,0.4669153570149399,0.22411563394791323,0.12641843745295914
126,0.12060875420425127,0.014546471590701498,0.07472373942894617,0.22840618504646434,0.6198871655096273,0.6710605837248789,0.4622097598721237,0.1968449594986815,0.08201551222623148
127,0.10594271816392,0.011223859531959783,0.07886484140802097,0.22268413254180175,0.5803008728279351,0.2837404382819186,0.3494945280764498,0.16781009140881314,0.2823956423678177
128,0.6894356920800464,0.47532157351389254,0.2943797119563442,0.23028548782392705,0.48266225609959895,0.6664409358790917,0.3487767260373941,0.15370518398433317,0.20826125087359423
129,0.12223860595513203,0.014942276785854039,0.1891534468995442,0.2455286009265117,0.4271466500417342,0.7310615641690179,0.5953795192591146,0.2879604010775238,0.13524384974256556
130,0.2366171446382013,0.05598767313673547,0.05243460820458415,0.07196616114181405,0.22208821161418854,0.7071036804197051,0.4445284317810209,0.16901866205888966,0.2192941270338372
131,0.09587391952637647,0.009191808445350112,0.06935245357152674,0.3418522707410288,0.7721782114708341,0.5459071230284828,0.41839400473108895,0.1673238590922507,0.21502630029172065
132,0.04069173006326254,0.0016558168955414247,0.19769859045539048,0.3380571224025948,0.4838777230857908,0.708940284901027,0.3118468140753771,0.18666945033007434,0.259229079271381
133,0.030707714413478582,0.0009429637244997602,0.15568563539891275,0.48925337386677237,0.5873217000133757,0.17964758692251126,0.09521645509637383,0.22187614256040503,0.10707884768102331
134,0.15629590483814015,0.024428409869172964,0.1296260831189726,0.23015328572532637,0.4125229533869086,0.44392690996060735,0.42610605736762613,0.22799626409279516,0.18650584511782456
135,0.3875544856946524,0.15019847938204653,0.1415555522989255,0.2428473771910587,0.49277020130640975,0.19933420668301122,0.3485572308027249,0.1489532890593834,0.2544938302984751
136,0.6095689427287949,0.37157429593950086,0.22652089117082047,0.15439405563314312,0.5713487930690352,0.4752949615148655,0.11888577536068218,0.17481951848677799,0.25099166830020453
137,0.4502319369103778,0.20270879701407038,0.21656325350928954,0.26433269624313216,0.13513471072891964,0.31136595069105205,0.08237029848291738,0.33047421741430105,0.10610463467909796
138,0.5320954993681923,0.283125620447886,0.21815637951599903,0.27167725322318254,0.44841905413834926,0.09673919621344215,0.5307088439410568,0.5041498357200698,0.1302281532335884
139,0.7628400501041832,0.5819249420429528,0.22227776167608554,0.2017428580879307,0.10497771705742293,0.15737306286864672,1.0737059538091056,0.18369813023386863,0.1523013043185958
140,0.5011195963301617,0.25112084982610416,0.06549876478834443,0.10003756661911163,0.05018915055820905,0.3456987321420816,0.8327473986394813,0.2867090395598655,0.2831710604355204
141,0.42295890477435205,0.1788942351279194,0.16854212212898578,0.2691947052986757,0.36140248526159663,0.9228557052963994,0.3746752010741594,0.2764168705953188,0.19829320614159246
142,0.3080530089357752,0.09489665631438479,0.09410894215067514,0.22619807520141527,0.3661393788734258,0.49181504536752185,0.4393815183301222,0.26592118243876073,0.04517699326434686
143,0.5911264416704378,0.34943047004195354,0.13407692357780873,0.18626053002102677,0.24431228620565792,0.9193374739568996,0.10583091333719079,0.13580527192124295,0.0552982348602541
144,0.18975782813176728,0.03600803333728533,0.021332745994319877,0.18388694965525637,0.1284837018070354,0.8021526081111165,0.29862544116894973,0.1116686134090433,0.12388644039203565
145,0.21153697644484676,0.04474789240342765,0.07140483476183339,0.3402876183608632,0.3315683158821898,0.8705854465171561,0.2750264739238028,0.1508182235034085,0.10008753552720105
146,0.6436617282729034,0.4143004204432609,0.04784902361470386,0.19448032566772908,0.25603843006094074,0.6365026192399913,0.4044492513534312,0.27658495481316253,0.21506294389240838
147,0.021990670900539577,0.0004835896066558381,0.23257878839225563,0.08748405590729368,0.34364112545341124,0.767953425712954,0.2500136167766911,0.31951532594321425,0.21401300408483817
148,0.08577748145335029,0.0073577763244798535,0.2501392006351329,0.23101357261145455,0.45296650744076833,0.6761915828542219,0.6419862021233219,0.09770857036007739,0.24001520781119057
149,0.8154628434746166,0.6649796490877071,0.4775211158759299,0.16096007865559375,0.141819052041211,0.6998607759448585,0.3060916429613238,0.00518945170315923,0.18491813836884297
150,0.0384217165235802,0.001476228300618356,0.17594094705831137,0.4317089606294782,0.4870738527215001,0.5362688161282881,0.28929085918402225,0.2847399446754597,0.17119001594242722
151,0.521750385288813,0.27222346454902485,0.3682579859871582,0.14582400679850424,0.1065539614292754,0.6371134609642441,0.4478723726643032,0.22656358173258137,0.14362278427102373
152,0.30827714890842567,0.09503480053910765,0.09832561460866546,0.12395399520827254,0.2711142377269869,0.5670723661696184,0.44912203478813606,0.11330290349078673,0.29181179990686784
153,0.7050528144928178,0.4970994712242437,0.05422368690044386,0.12473799598177915,0.2819118268654325,0.7344462093180245,0.33254214371277235,0.16218295839762,0.22625799616707393
154,0.030274742848605873,0.0009165600545492124,0.15123046385264335,0.34937366527541447,0.38608492871829475,0.597586496341867,0.3754771151739069,0.1633247032988646,0.0839411720055795
155,0.14817018513899494,0.021954403764124036,0.08532115325854488,0.28374723624388176,0.27086759414366607,0.7414953468780356,0.17369587204333709,0.23465911823161914,0.2433298917309559
156,0.3315157900109691,0.10990271902659696,0.18827116307245717,0.27352745140930557,0.2637669979245712,0.6309105810375331,0.06655159450506959,0.22042059619089946,0.1722725283461714
157,0.002802979207322698,7.85669243668338e-06,0.12412098104647382,0.1985991125289596,0.5634459718978738,0.7317662040388914,0.4123800442399777,0.20213861130026597,0.13818166706268992
158,0.106051568157967,0.01124693510876392,0.09115541243220981,0.1351746402856431,0.431099220075161,0.4481197255049063,0.18429567980397554,0.3460794009068177,0.12957110706286928
159,0.05286525277264742,0.002794734950715906,0.212727273132603,0.3871792007542271,0.3973849830457543,0.4762726437912767,0.3965541759177196,0.23877492952242074,0.3214255259835177
160,0.19243235431876116,0.03703021098866124,0.14454067559872275,0.06618710458343094,0.29581021180663364,0.19556036075954294,0.14626127882569864,0.6246822612174486,0.1795638113341255
161,0.60579468536527,0.3669872008168065,0.20407294169459947,0.1693115329667005,0.5140692207792429,0.5742852514481416,0.13050425473826444,0.1885053616886182,0.23161128541274628
162,0.25951801582910217,0.06734960053987413,0.3746543608342836,0.40775071198044094,0.5475531373976399,0.4550902766287729,0.43653580287505994,0.2978598652508122,0.09646527949911228
163,0.012939295331094947,0.00016742536366529549,0.21224839644516527,0.34684771293645805,0.3160600115204833,0.6008138237646372,0.4722223219232453,0.11900836232450125,0.2427204486739922
164,0.29037666201275214,0.08431860584166809,0.03329169979886699,0.21240894443530134,0.5221546797283126,0.7410855620892092,0.18454558852932637,0.23635041185827127,0.08029409844749702
165,0.4518880241818263,0.2042027863989548,0.16687808932719445,0.2085818395366627,0.49031248559069185,0.6907504276828765,0.34290634341447196,0.3801286306903304,0.11985686301493371
166,0.09545671485977114,0.009111984411819653,0.14159221417820983,0.1550599243419933,0.660097283429511,0.39085381913175665,0.12836567400889437,0.2509667820628371,0.28149538848847533
