,ampiltude,real_c_-1,real_c_0,real_c_1,img_c_-1,img_c_0,img_c_1
19,0.38456577930432695,-0.19455834984082354,-0.36529613513082304,-0.4503697282053161,0.309133818065959,-0.47090193596933516,-0.013527223505118313
20,0.1266730189574689,0.6266000800404412,0.6029935987526156,-0.5679172447195602,0.3115551654196839,0.09662588107071263,0.03226584743056787
21,0.3926702251647222,0.4046511656487357,0.9568761487742465,-0.34220087440247005,-0.012592648993854039,0.32233423981084364,-0.16799261093272355
22,-0.3944291273324425,0.23690052811363876,0.3175559887407834,-0.19746587825012363,0.39600830792165453,0.3147612310431732,-0.2858931291793199
23,0.21524952497003025,-0.47886159075123513,0.6172886703609788,0.00573761314637267,0.340036313585749,-0.3389428410460487,-0.23021339346319153
24,-0.009940380203686872,-0.8387515580432643,0.18862136335287655,0.01059679478000676,0.3545114418370329,-0.3864962028506437,-0.08188234104310976
25,0.6273640941053337,0.1350326914184334,0.3796495303083346,0.47735365430943166,0.5825479295250606,-0.575570051968709,0.14172825494112642
26,-0.5361501745151236,-0.1851355529340493,0.31314422377921985,1.055879367530935,0.11935042653479624,0.23098551399035164,-0.20528375183371433
27,-0.16470527460476692,-0.19701029105019585,0.6293326175314903,0.19971580030448893,-0.2620182056915651,0.32299125525848027,-0.09702540861838502
28,0.052583349416257974,-0.2538511641745205,-0.13272949682485252,-0.003468336843278408,0.14634234596380766,0.7562670891534564,0.008081863100508097
29,-0.4624741031272843,0.27738748579963124,0.007915396602105051,0.5476910589677558,-0.3996558037526985,0.5053104666084782,0.2319142504160144
30,0.743750685664212,0.11851977197151013,0.2609932679186886,-0.6096615765345199,-0.14115002874578628,-0.28634654792323344,0.30995703858433576
31,-0.30424400145992764,0.287574330563022,-0.6988283480599197,-0.17688615254884182,-0.09993618054689168,0.23361292730035668,0.32709193305949724
32,-0.16159473285194975,-0.32468126006188935,-0.016006667427895416,-0.15023159249371437,-0.18125430421619276,0.7786574047599041,0.12103908105065818
33,0.07958751264055353,-0.6100574376364001,-0.2651192857528981,-0.033760939933432724,0.1035556828464434,0.7740407860247008,-0.43625798409867367
34,0.622807946985386,-0.10555286017709581,0.8422933974517806,0.3407488810467826,-0.1990530508207885,-0.03956648471172916,-0.5601769587717564
35,-0.6949990350715216,0.2879675320247525,-0.24012834433316568,-0.36228949502317803,0.5914991260390912,-0.2795967199804088,0.08032907513062126
36,0.3701234983681739,0.09265968361325186,0.5979007092093995,-0.06265747313845958,0.13293985040150125,0.30891249099358165,-0.3702064988847398
37,-0.23528018617520086,-0.10122183179698353,0.546702636952294,-0.0004710802114214485,-0.0074389189651302735,0.7019464449239241,0.062459142806784745
38,-0.462213867534935,0.9726169999632217,0.07387330286136129,-0.06357712306861651,0.1485659076635264,0.11253971337260354,0.13351825161991793
39,-0.4857035491904997,0.7285248794427526,-0.12761132648822915,0.20575149047760072,0.044742732014514994,0.4215286394319622,0.16633940940438444
40,0.3765934845055426,0.45896024440366573,-0.46991154686898023,-0.6756797279931194,0.15570547524482076,0.007391819622230483,-0.6206727151457253
41,0.18259893713606845,-0.14929602002635356,-0.3596121986681546,0.160660278403781,-0.29135516760363017,-0.5489972463047823,0.21571117968741135
42,0.05933627196268616,0.41042691413242405,-0.3140308098942597,0.025986536405772392,0.11554837986780558,0.5328422302157798,0.19251502897529899
43,-0.048115199122144015,-0.41334873786196064,0.15994990873040782,-0.1336059643041738,-0.44839858391181553,0.2737455078882629,0.29484538490396406
44,0.18348331535478188,-0.37922573738898796,0.367099861138662,0.07818050229343756,-0.12541806927570315,0.7907328830919738,0.3101061003950736
45,-0.0026448534375790866,-0.0007731495632074675,0.8095643126198356,-0.06340392692306307,0.19189367670109903,0.5825847700029256,0.18367009446415172
46,-0.3404701662723008,-0.299723600255108,0.5347623365564339,0.3163624817459603,0.32231335036632913,0.10298171130788106,0.6505758745348972
47,-0.6455294369304279,0.04178880509591108,0.9647670408494642,0.05062670890052194,-0.0017642337706022249,0.45370266312808905,0.0031976706502363297
48,0.184407544622533,0.11757952772150798,0.7711567031331116,0.05600568646447199,0.5009747307185395,-0.19246690631116506,0.2649322314734585
49,-0.37624532343301115,0.0802711735885844,0.5313820757240718,-0.04861766597704792,0.23257209977966437,-0.0625742396428714,0.5742224524696606
50,-0.5599746778920041,0.4425164477879352,-0.3985062355935712,0.28268073172512054,-0.1334763767906935,0.7427521549941909,0.2980693825659143
51,0.6691010016547081,0.8579145142134073,-0.39774121717259014,0.2800085295949489,0.2920666793726937,0.0815664014120839,-0.13832470592039708
52,-0.9093067575953018,-0.010579177882781406,-0.48455676609986964,-0.2514681884167757,0.47834764020106835,-0.4167155785777543,-0.1487521895345078
53,-0.15243553904791413,0.2863496901724253,-0.5740281016325961,0.031986659388303196,0.24138885538423063,-0.3895625134091012,-0.445213277214649
54,-0.04955617837136811,-0.06165235112194577,-0.14545924080370723,0.11712592776657121,-0.029811143077939826,0.26086228976609727,-0.8623013767300813
55,-0.7350801430457208,-0.4166038575078516,-0.18102202604755113,-0.17562568672080234,-0.06396487093142292,0.9704619935272037,-0.18968165333701154
56,0.3979664243138127,0.330765204746466,-0.9462919888717546,-0.08110199703182344,0.07021274560931745,0.5544027096082452,0.3977401326659013
57,0.0180459811702324,-0.527351486159011,-0.7441265255421646,0.09224321188211175,-0.22033830270487842,0.2577067315239338,-0.2961785482796906
58,0.5159193739441217,-0.3461588080517993,-0.39331488879021087,-0.3230711503047043,-0.36846197810385806,0.6338860316988877,-0.25870773689874194
59,0.7572031933546404,-0.3299626946315468,-0.2303007826910354,-0.14475755868392937,-0.4209362830020629,0.6901337750505596,0.013529541477460966
60,0.5344041644266101,0.009726747966388755,-0.09711989774905802,-0.488108910012441,0.1184641618224858,-0.17403387933573317,0.8752584110285079
61,0.21888479036107533,-0.03257995255529361,0.9749552649654477,-0.12916415713692056,0.1251165276226124,0.05599459536246934,0.18583599002912804
62,-0.3478332628905223,0.4956145799248921,0.3323077732172057,0.09610712116789816,0.13309468566305127,-0.34692716617351177,0.39472974399368754
63,-0.319159553132538,-0.32873856929791934,0.07973420557264285,-0.4235886164390767,-0.2879188224899879,-0.189889006107001,0.19128026246617774
64,0.3871966464934945,0.055766834016404365,0.20678517228670606,-0.7299483731968813,0.24012042250995796,0.12431122412667724,-0.18415851797090285
65,0.1760879309360771,-0.21268357133913546,0.48198597398955156,-0.19631942902171368,0.07464065545630533,-0.0898069816702993,-0.4759298970894187
66,-0.13983604850657105,-0.45857600473044746,0.6625020099125791,0.3898879867247315,0.015897958071729112,0.19881896363332674,-0.005002667922789972
67,0.2231415988848489,-0.11539436563217637,0.6258792775285185,0.13913479192465936,0.12535224901855724,-0.43131682896870027,0.45112788217809563
68,-0.39836474756290624,0.2280425617235235,0.16723179251806633,0.20090915908721318,-0.2274586652931702,0.43615720999788926,0.25952657905319443
69,-0.17921071762502577,-0.2183436055839331,0.4582096285646505,0.16994249873459644,-0.2642101521274308,0.8853465635452535,0.08729997810504866
70,-0.3455484088720894,-0.06651328521346614,-0.596588535420149,-0.048244080880871884,0.30441453349819614,0.2548351500470102,0.03301787243940779
71,0.061090450700546195,-0.0975784563299315,-0.29819648172581287,-0.5206916340028724,0.4539853411378474,-0.5547805353865727,-0.30248694296292317
72,0.373755724408664,0.9254365035173591,0.28774005381022494,-0.2515476509082121,-0.13364383646655817,-0.17953116395165297,0.226835291722394
73,-0.30101567054691275,0.5791488588677145,-0.8561821995480893,-0.21980692775243024,-0.1356797045512395,-0.5582072457516247,-0.2449058432689763
74,0.6344077960412552,0.29936284294777943,-0.566702297472177,0.11543886194657743,-0.4850877877824944,0.22333839753148002,0.020602109588975653
75,0.4123835379308344,-0.15467746965003837,0.00948229531053002,-0.5357353749259666,-0.4830278773149721,0.042144420868180044,0.21138141526240523
76,-0.19286244000644337,0.03395039192873973,0.3144126923898188,-0.1419824766626946,-0.19734412067528434,-0.8890940546885153,0.12469580861983254
77,0.33782728982236,-0.26923065373142374,-0.17845879591306385,0.42811862982427673,-0.04754835715676092,0.31032094013053074,-0.5511304913966837
78,-0.30431557589753366,0.1348962753961335,0.5100200189057705,-0.05625937783104554,-0.5159656551459958,0.11950302149771394,-0.1250258888569445
79,-0.19489589365316107,0.1815811689212275,-0.33934757228525153,0.02219428681940637,-0.6375778711748752,-0.30487737893541367,-0.20190204971181216
80,0.31794677919799685,0.1386652077451821,0.050621306935765414,-0.1122349133201574,0.10556570020237693,-0.8617851838098053,-0.110232366319527
81,0.11753928201409636,0.034065758839745636,1.0010012253151745,0.34666364348364365,0.35335342381614676,-0.24356129487265818,0.1624849421402431
82,0.17055344209008855,0.2112587481124563,0.6400176712142497,0.07795126652943199,0.21677498003850837,-0.5049398477756962,0.13980688144944114
83,0.10592929590912381,0.08836169731143542,0.013473486698820994,0.03293190608705835,0.1618279647852468,-0.3986039351726279,-0.37875047392433436
84,0.05806584972180473,-0.17398718195317237,-0.8630313145919948,0.13914208232330078,0.12102180304257784,0.10615752530980893,-0.0003903074785952809
85,0.8483285816484614,-0.2661578066847273,-0.8667507299052999,0.32439811692253395,0.12799393567606948,0.016673109111074724,0.3256098984203464
86,-0.0242506645219846,0.5873983604852895,-0.5343905068414503,-0.37466970712294395,-0.5463423613076673,0.44689480443712803,0.08344746025165087
87,0.4451929632726432,0.3621785291635498,0.2805544559466532,-0.3007457705359,-0.029467390585642267,0.2600420600474695,-0.7241047717098733
88,-0.1013873730345251,-0.4273535420779116,0.5178504920417212,-0.28879122518306755,-0.46546096573120954,-0.534351587022302,-0.3193137561784498
89,-0.12951201419610217,-0.3218729965564595,-0.5935129778464837,-0.11107178608959212,-0.17680619919721868,0.7397373402201463,-0.36767579120335503
90,-0.12530201957183024,0.0739956621236389,-0.26903474319150095,-0.027020077353497027,0.15440790273099603,0.8919679728264314,0.08527386492297759
91,0.14513274406370705,0.2490353675909917,-0.36187949643314027,-0.29364960606997215,-0.2814085521633725,0.4386559564002211,0.419874824966797
92,-0.11197270151589056,-0.25018009388059936,-0.7038575431478511,-0.04071798695186199,-0.21881093284580136,-0.08097559489243944,-0.35187563080933587
93,-0.3580417176147316,0.05743344999160807,-0.8722376146015152,-0.11368354527788035,0.09509476652936089,0.5555035867016517,-0.06633137094428079
94,0.274536374500586,0.15943827588546552,-0.5813028154576372,-0.13829717335836994,-0.0863374281225142,0.5942839727168145,0.27724683849945464
95,0.1869344273451039,0.14930784445006615,0.228760114583327,-0.3783619067251505,0.1965610774886055,0.6960010967726986,-0.08668626957903497
96,-0.1575156386453494,0.11213758972475377,-0.20392674505303102,-0.42941262690402754,-0.29400859978976446,0.803527275977168,0.010895909660516567
97,-0.5847153736228825,-0.12579166909594605,0.5099473553046243,0.0841366222799785,-0.23380123279130702,0.2054456836496052,0.5715029854431118
98,-0.11445568865495645,0.3211256336954143,0.3013436275928585,0.08571722459291257,-0.21926531584798384,-0.5135439964013969,0.5592035675572711
99,0.6444862597198097,0.238027088973785,-0.059333459667503974,0.3655730307909663,0.05848530055025729,-0.906331672437803,-0.1722866232634228
100,0.2476933640954241,0.18506303245230651,-0.08331450781116649,0.22226968495548483,0.10701067747046789,-0.796646103766081,-0.04004122117521919
101,-0.024657100763774475,0.19594017233651298,0.524057332877234,-0.2593637841719627,-0.016556165471685827,-0.7655634826711706,0.17156772682839028
102,-0.00870517801037013,0.018870070922500162,-0.06187620471200048,0.16788052076623738,-0.27126088708951923,-0.7799921312175875,0.16042603496467295
103,0.24130939084032244,-0.24420402026634863,-0.5076828787311151,-0.016262833019060452,0.22823294255611148,-0.7733302340899811,0.33780949382658876
104,0.24333993349049482,-0.3721398523860535,0.02087215493142737,-0.10021309797338915,0.5477187989492786,0.02419707738174856,-0.3305687185709421
105,0.11438909341728642,0.1362299716444105,-0.23202771168359704,-0.015579502285733043,0.1857653220571575,-0.7758000508639562,-0.06356470887694254
106,0.41678021774282886,0.10459110972900691,-0.3652794821641684,0.3865539099331739,-0.027196741531003918,-0.6735622310009324,-0.469071379962623
107,-0.11662748355285855,0.9319189685280103,-0.4246333647434707,-0.2857667223197254,0.09181967138759348,-0.2614300499167184,-0.1104868778796712
108,-0.05407062615319307,0.4277373742357369,-0.20884585141243897,-0.09179536392740884,-0.5889192200390267,-0.012625759975143674,0.12251493180638813
109,0.5364571947738109,0.018609100092053285,-0.13971116257620375,0.4598707406488588,-0.7807060557275692,-0.25755042230814024,-0.12791749154139542
110,-0.07429804596661739,-0.023500482909196013,0.27049801756983466,-0.22188186711442232,-0.33197749802452786,-0.8434101034606803,0.17159075732543227
111,-0.6252767036167678,-0.03991982516737765,-0.29176669873877226,-0.13787895750364032,0.06599877405706955,-1.0299025356553968,0.15966553408376108
112,-0.03541461095077972,0.0395068738944232,-0.9288567753524324,0.1699794947693242,-0.28038637126494814,-0.5703047579301869,-0.23408149158492858
113,0.09532907848925923,-0.3087878905538247,-0.6850990140940303,-0.07928890908013056,0.1296262757827849,0.29027209544150906,-0.10226037255336787
114,0.21738017395731024,-0.3301867935104644,-0.4420621921635379,0.28356526836144524,0.016985358564247044,0.21279046383382869,0.12463552246101328
115,0.3862074204851682,0.18564264647863796,-0.22049161812308937,-0.09877788455840207,-0.12832176736085849,0.5732061786125011,0.4330432124439714
116,-0.6426391895228878,0.398987184296524,-0.35596672393586526,-0.07481243611660227,0.37960119269773057,0.4299821305840652,0.29505096591543534
117,0.0030058674331051582,0.5667713775552929,-0.6217375076987983,-0.17562543821980514,-0.08338437058987705,-0.0837953348245363,-0.20299288354255896
118,-0.12974757487049468,-0.49707721520855463,0.2662801075821567,-0.7656271455034629,-0.12398776609661966,-0.37012537064828727,-0.03907000142130368
119,-0.5396057916115008,0.38600872781696555,0.23547750880173451,0.18602453860197687,-0.20435607308037237,-0.8487549641496377,0.3177903139671613
120,-0.4499365007731402,0.11268518900061669,0.8507770698222883,-0.024159207272342456,-0.06134933239331272,-0.5270925765692012,0.03796900341698256
121,0.09513925360395975,0.11268518900061669,0.8507770698222883,-0.024159207272342456,-0.06134933239331272,-0.5270925765692012,0.03796900341698256
122,0.5159954959686249,0.2114552026867791,0.5074005100597794,0.46818874818335776,-0.2661210420375601,0.40058142749518894,-0.1826903802385523
123,-0.32030106553732457,0.05151481670655991,0.7758736379777434,0.14043164279140188,-0.4155444235627801,0.04552623176554382,-0.3904019161291386
124,-0.8016665174793925,0.016920517685713843,0.9060202383872968,-0.2326152960484698,-0.16400910817090086,0.11462602261791417,-0.22417826527150042
125,-0.7760051770890569,-0.2332742772336044,0.7295779981307512,-0.04979891936090887,-0.21750152902179914,-0.03830649843030022,-0.3256440899870011
126,-0.5015230414932336,0.31167631412233127,0.3629881107210635,-0.3384828558750019,-0.23797782023541753,-0.5380838598530798,0.25499640874169227
127,0.46820134984980416,0.2239774438645559,-0.07989605969851088,0.6688264506987308,0.2549784561659835,-0.12013881475909725,-0.6662450393219915
128,0.3324305527955233,0.18764242408942122,-0.3565129631750886,-0.06028357802203365,-0.04131995461450366,0.6329175384996291,0.12852899858831549
129,-0.11415554540062106,0.5815664528107906,0.024047365702987294,0.19715750416458827,-0.0392496247680309,0.6257300834792687,0.11336272959706314
130,0.015408656642045937,-0.1427111700797906,-0.2409304759786313,0.1015938708314072,0.030641214731189692,1.1147296440656205,-0.07259161222337969
131,-0.3241199476454586,0.14644613732006917,-0.21724868306840361,0.28728092160593044,-0.17152451424043452,0.8881960106476613,0.15740580642261578
132,-0.4151588285044207,0.09306992505096441,0.7518385298964085,0.23830741353343626,-0.08691798790765379,0.7441164801810162,-0.1993684572262751
133,0.4695170490436978,0.11582323367555526,0.38247381741017467,0.07925122656882758,0.06452259152862333,0.3328948793961494,-0.25644183799403025
134,-0.23663084553021926,0.40985981104521074,0.15529186350282484,0.21687502943259632,0.5464134571914974,-0.5970177074552521,-0.2001808313681428
135,-0.6693756113693271,0.23977847798587676,-0.42356666773919677,-0.1543296963491897,-0.023222253836723217,-0.9614412423766574,-0.21338881481367583
136,-0.027566842541490444,-0.14702944042872976,-0.10041730185034925,-0.1671086651385136,0.10573026962633425,-1.0734319657879834,-0.07973021304480372
137,-0.11229684033592023,-0.3646527594908781,-0.2163895528740855,0.47560208316059044,0.18669262724855856,-0.3553943845604382,0.29098440558404104
138,0.4408950755631883,-0.02136420179035195,0.7393436851592126,-0.03525773788375343,-0.12225047901379212,0.4631648782387993,-0.09215302929633026
139,-0.01992156993423527,-0.7003476691346209,-0.6811056142372092,0.08103809480794874,-0.05466694797646408,0.24368259131883832,-0.37228113692673576
140,-0.2617421654384135,0.22656007079046026,-0.6329029649876603,0.080696480917548,-0.2368467424062384,0.7696489835768978,0.10234146705163295
141,0.2947916160493004,0.13804436368411901,-0.8109011159465009,-0.36353517890682513,-0.01235695653619195,0.4777071331180183,-0.19213545555674064
142,0.09688220391834423,-0.3101596400067559,-1.0019565698531592,0.24011464985157344,-0.3405732657200869,0.3041664325736426,-0.3879473832939973
143,-0.14952553868088547,0.10367864387008485,-0.8928537355364347,-0.06423174989650587,-0.22818453998507382,0.2295238392157517,-0.38859268808058994
144,-0.2941808659852038,0.3190637228037018,-0.6348008252770141,0.2017024161672891,0.16598473938118036,-0.6856085126072324,-0.3749819320263406
145,-0.6428629724184264,0.2606144920806801,0.09342467130477117,-0.7577729712995681,0.14634355066767862,-0.04541634519777819,0.42215592138491204
146,0.6045151467480454,0.11023759782362885,0.8019689230335778,-0.16138065596707168,0.16160912594572407,-0.37438861751302277,0.30050655685203864
147,0.07412345203320042,0.2983094636436244,0.7541377517192305,-0.39483491983377683,-0.04313356126785778,-0.03087571378979337,-0.13526922187347945
148,0.3644856399024048,0.012906022802619821,0.36439696937090754,0.2852067838613205,-0.12375016912215772,0.6965214302466893,-0.3366490518469015
149,0.24130639220153594,0.06178019469477647,0.7115507754797012,-0.008666929217817781,-0.011087694581780688,0.5835710364155418,-0.3120844228276809
150,-0.19318862971574785,-0.07573918846863166,0.7646017519918379,0.15701873473736036,-0.0634006274049275,0.6666930488964833,-0.03526146262949483
151,0.21324723640206666,0.06610922440935112,0.296718866199913,-0.14677045741616984,0.2511491747217913,1.0556980945442547,-0.22704551506840526
152,0.0019054600451914247,0.41439839896921965,0.5076656782308011,-0.16803059747241927,0.19070539159340671,0.5195602185408209,-0.14245859887861068
153,0.07033713519157889,-0.1592126580334527,0.8257344964151149,0.29393244310103456,-0.0038123711613932063,0.44380946636019214,0.1181831557315922
154,-0.42008433624123437,-0.003903716593294887,0.16878022942797893,1.078516231053487,0.13999445817900394,0.14295909706895366,-0.10191229947575593
155,0.269964791097897,0.18610541149356846,-0.016283192562717624,0.26401900082134133,-0.17479619623249174,0.7870138157620498,0.5170887481704916
156,-0.07414407367769707,-0.21696610856252807,0.7041301674792915,0.5518614920312178,-0.2959357625094517,0.37716338294923235,0.13954448110500137
157,0.455307669670189,-0.11343311486312688,0.7497175371746707,-0.10610915759728862,-0.34183370349322206,-0.7057272491800026,-0.13467924217207103
158,0.09965624125259634,0.06445156249777861,0.42172058642303084,0.11748629313210511,0.038074414361553094,-0.8069543054513294,0.06733259699044422
159,-0.28411439765918955,-0.4134502828434206,0.7426258153790158,0.46475838608427195,0.5383686642575042,-0.2631787029523809,0.20544473855068046
160,0.20561551650877438,0.3188051443514991,0.5886999318241977,0.048273681929568185,-0.02269717943036653,0.6314227196317892,-0.15714730054831888
161,-0.39444801474770297,-0.2542104249996786,0.4711393124387638,-0.0628280584564504,0.31322735062649576,0.1178097172215283,-0.11742594593055561
162,0.026034633547300484,0.10572493365960056,0.5439501150912722,-0.07045565635666032,0.35358673021008674,0.11403246473484623,0.6397692009689965
163,0.11326853002788106,0.18382674483008932,0.4935709200542005,-0.6227801268203723,-0.05921569058498147,-0.3191745643176397,0.3781122917282465
164,-0.405987282383311,0.3474749897048135,0.37997860118586974,0.014515633517202337,-0.20293934661786,-0.48074549434312647,0.15318811082165074
165,0.2215434289995653,0.1827020104220729,0.1781435885971927,0.26373655290073955,0.41960632554520055,0.5648724857575025,-0.22251926488399854
166,0.2332840356280673,-0.5868487024280706,0.21815772824109525,0.2277160179185833,0.4146883150416644,-0.1697889754356313,-0.2555752530883873
167,0.5330362182210082,0.010199777578240657,-0.3954147108673743,0.5452778648830949,-0.22125456406947047,-0.2302868386312102,-0.5360156847328847
168,-0.08649110649739516,0.01663649167373321,-0.12412584782864397,0.018315696592443198,0.09257794233392691,-0.9502989552911937,-0.17693380435303094
169,-0.05788250342006429,-0.38052165227845797,-0.3669505131251853,-0.25049510512394846,0.16043165934634102,-0.9117816973869365,0.10720847041755653
170,-0.04634334067855472,-0.22822400998776146,-0.24004235618634545,-0.21197840329027054,0.1158581451682768,-1.0034400178789051,0.01884439381282671
171,0.20627957206682374,0.26434237013476314,0.0829036829223248,-0.20469323399995437,-0.5678266457554845,-0.1395383038720937,-0.25945540043523174
172,-0.04742863411739806,-0.34348902503609036,0.8035089150614387,0.14070912636473093,-0.1591390909169103,-0.007828401662099638,0.02565124729214771
173,0.23466098097174398,-0.004403372854604237,0.48464683889030336,0.039220514024958616,0.16187131196751012,0.8832451042734786,-0.010271059558064122
174,-0.07572186212532772,0.08288673303253258,0.5886819595383236,-0.14171759549079346,0.03204580188883176,0.6422816296516085,-0.34242881704610917
175,0.41511019863892784,-0.5713319794249694,0.7907343540593853,0.029567794973271083,0.2638778419169523,0.29050934548371327,0.4388868908552498
176,-0.4269384597571112,-0.08943541458622545,0.1761054187697706,0.050393787672188675,-0.2297370400620677,1.0150553850672552,0.05384366727433182
177,0.5029002798722829,0.4343052396693104,-0.3401990775242336,0.22730511908051018,0.021353095252203635,0.4810132002607829,0.6033909144806596
178,-0.2780961089256115,-0.20828823329599644,0.24871985367275723,0.6720637575686395,-0.18607819060161465,0.20776022348341583,0.19697332944368762
179,-0.47047159264355914,0.09544293258719327,0.19554275972987786,0.05789814965564474,0.07274724546060285,0.5258766672633632,0.4077868133619372
180,0.15787043731025224,-0.5388580298577926,-0.1859169434079257,-0.0446062325195587,0.357374902999558,0.11582534133658431,0.20779683616745637
181,-0.08413331914578427,-0.5071609236108835,-0.29247342436958057,0.3055158790643178,0.39592009500647507,0.42630431974984495,-0.3327660973252867
182,0.12993906700938135,0.3952654125699664,0.2159328734986936,0.14687859670494263,-0.06492642736406146,0.5209295940765639,-0.46707683221229696
183,-0.3261472267855879,-0.05714215498287756,0.981016174151405,0.10607759321306634,-0.3286490909177459,0.26947203481994586,0.043630031818556986
184,0.015816569246610013,-0.14151010228494826,0.5982549476558372,-0.23654928048377852,-0.23341078867478668,-0.37153303444186453,-0.10217126128129062
185,0.43697765510991754,-0.8542384673971875,0.1436300400115666,0.06883447086453504,-0.2000085898461445,-0.059707396747703784,0.13721434066670468
186,0.5043388880461342,-0.5403085976835695,0.0991849677456784,0.12227485195417061,0.2726842545499143,0.11968766454549462,0.20153771068009585
187,0.5958316662721406,0.2513402475890211,0.3239702197001991,0.2691373386406474,-0.13090576525989633,-0.5256268661637267,0.30556831233292064
188,-0.24519732202063843,0.72007555220559,0.27585567128202393,-0.09068474698732251,-0.42922001727839376,0.12768861224434735,-0.06183919635687056
189,-0.2922131643389553,0.18580742231869393,-0.7992271054014596,0.12711341517231026,-0.012937323469139839,-0.5974240818233977,-0.2808276159837051
190,0.15454343231570206,-0.02681543765562111,-0.5140539980286548,-0.065706020987673,-0.014856609032964319,-0.6932817934146143,0.23754805843744903
191,-0.1340376456193681,-0.2867935516779009,-0.5080159004811511,0.10848199860476655,-0.06415746896793384,-0.7981087749159919,0.10849594843492034
192,0.2505168040883355,-0.04576412593148718,-0.5731240288150191,-0.2454666278409329,0.2423361918384593,-0.8131223469568863,-0.25903407915162935
193,-0.30485550134870676,-0.18224667125876653,-0.08085761559548231,-0.09818351980673687,0.3367500711440739,-0.762488942359573,-0.48047922681568805
194,-0.02634365077595663,-0.45624958872169286,0.02714258471671504,-0.5815892835277665,-0.12556612835611664,-0.5638991146738138,0.046406048182651066
195,0.25204473427964286,-0.12904694854642013,-0.3544475022321471,0.484638520425476,-0.23616351125320742,-0.8351419724185094,0.13682666877707128
196,0.30597089029862723,-0.18113443264181137,-0.31307463834592497,0.5333164499416244,-0.32258654148665045,-0.3856042286928604,0.21594465011896533
197,-0.5027916619422406,0.10794993041405565,-0.19370880795026585,0.2293230843894064,0.07829843263551373,-0.7528478567014651,0.1521446349232491
198,-0.21387093326854803,-0.21465717274854992,-0.5065349160150241,-0.17707769722552658,0.10276284393684106,-0.7444698180467068,0.1631504309969443
199,-0.3305837563996303,0.21309685720005161,-0.6376324503780205,-0.5062029200888287,0.45782089307399565,-0.4934443500429823,-0.22272252677205956
200,0.1502263478891822,-0.5105141587134931,-0.0721962803199502,0.035268154683864045,0.0798173816701101,-0.16197939353002455,0.9077869404138237
201,-0.08157633505999345,-0.7620273910466673,0.6392766826165782,0.2527010460204193,0.028695735238069953,0.26211627433234147,0.22881902141551036
202,0.26338140744616156,-0.2859418697105701,0.5620652690502733,0.05236257987136089,-0.18068662630289475,0.7085096284764312,0.361631643090443
203,0.3087061913109364,-0.0791205062738054,0.47783334278253176,0.08406092360820297,-0.2184270233444171,0.8281126201194857,0.3494182516714751
