,abs_amplitude,amplitude_squared,abs_c_-5,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4,abs_c_5
10,0.24208221402070296,0.05860379834516543,0.1885469455589051,0.08487229672966516,0.20070057613623943,0.40011144428802264,0.5594931117369085,0.08806445845798767,0.22155917850385373,0.38468298497881237,0.12966644545498282,0.14710487785534554,0.14925851763449632
11,0.2099200549619583,0.0440664294752316,0.17665693175120115,0.053342783246848297,0.27968844037713425,0.465871830771091,0.48190705715486665,0.2541612149346634,0.19141740412677585,0.264647395100632,0.16416774789429897,0.06413481962986096,0.11219800690868544
12,0.447522590152091,0.20027646869643642,0.06905821635808536,0.03143602179542972,0.1955884388067624,0.5087899973968211,0.2587463607870517,0.03575898248719429,0.19561611457514871,0.2852145753323443,0.12466388162533856,0.05429679329882965,0.0345457338156223
13,0.7408567206607061,0.5488686805481354,0.10231309615981721,0.20728169875017805,0.13649377818790548,0.5735847191760888,0.40973060332378014,0.1154001046420767,0.2378701283857739,0.27535950582783025,0.28967521575292154,0.26164284812166927,0.02130912470037438
14,0.8739328707557295,0.7637586625873505,0.24028195155373014,0.15989913862775182,0.09983436520119346,0.5489499648242798,0.5664797010941737,0.17667657899867995,0.20816340522464627,0.2718706732451152,0.29233133042298837,0.2100547636679382,0.1462502071895053
15,0.871428761685766,0.7593880866931876,0.10485819017848332,0.09212489477212384,0.010831598566411211,0.4994518462147754,0.6568199520012586,0.26924235377819755,0.23049421118358426,0.21456211615211052,0.1652513201691965,0.13313342264403968,0.1267910674718467
16,0.05015709104489374,0.00251573378208576,0.15883133238971534,0.16569852888088735,0.33997045762442574,0.42204930655990364,0.5173253980348388,0.03784403360098646,0.19761857080645207,0.12151186868219369,0.15422263570689482,0.23442292232864936,0.05583510700546563
17,0.5443268194193743,0.29629168633921216,0.03928352973233523,0.07049515547584832,0.17595362311042564,0.2339152643759704,0.603752763915092,0.08558646625773636,0.41016589508357737,0.13642765304367252,0.2007457692498343,0.1607328135996134,0.05124551884723367
18,0.2658433316966655,0.07067267700758333,0.07139397304707834,0.08199391643907664,0.35732166920038705,0.20686378901689575,0.6956099343406705,0.10401851929226562,0.1795090172119813,0.29189828270406326,0.1392945698428514,0.08844432806963896,0.06903583276223253
19,0.540099087062131,0.2917070238453473,0.048584580715663885,0.10327083492951696,0.3016698338687725,0.17483778073047337,0.5815061491490763,0.09344344078970945,0.14648038098983165,0.21976246976039937,0.24196031646526278,0.06580390796669805,0.17436272916062448
20,0.542527379703018,0.29433595772742266,0.09923883186093223,0.06434894100007119,0.31097585457290816,0.17818541497418372,0.4989768780887905,0.32438199405326296,0.38999588532771534,0.32808214132666835,0.14564135589341567,0.173860533272625,0.18837578318512288
21,0.5665701854090404,0.3210017749944344,0.23037563617311077,0.16764636533003804,0.4518065609335054,0.17601425297520337,0.4792848771266107,0.33661303127632136,0.4941619647097662,0.371064097977224,0.12228051503276986,0.14891387153496183,0.10465860963712277
22,0.6134007371100221,0.3762604642871184,0.23355501867365708,0.20689818958641218,0.3651079785946095,0.3874441702317888,0.44075787079555,0.2737990285209065,0.4644880156985936,0.36943124086243545,0.1665296552976463,0.19813102081647252,0.09075223229828243
23,0.6339278086738647,0.401864466610048,0.0394193922189348,0.09067838537553956,0.18698547954279954,0.3769120337356022,0.48237114327683767,0.3638331572001622,0.3524151977419211,0.4018721574362205,0.1483334361826314,0.17831585183310258,0.2339628601461551
24,0.5065181433943218,0.2565606295876307,0.16407859831737165,0.292962403246071,0.1451483997475479,0.3618576841736044,0.1462697856025377,0.18890812274595686,0.5157586842577921,0.3550483143624438,0.010666442331504277,0.031328559377220545,0.028199362919812627
25,0.09352172354528121,0.008746312774880007,0.0838448240879941,0.14379114449349856,0.19013847319056543,0.3353550585336359,0.3699353388376259,0.33157626139169233,0.46295457550271296,0.10767009884729532,0.08884863546417103,0.10717696638601554,0.14588777878931736
26,0.3823416806544534,0.14618516076567203,0.14855213417525714,0.23280815639752156,0.04183900158986853,0.31847582698897203,0.3068924883322804,0.0973582187511424,0.45772606057613463,0.234427764315035,0.26076198128075345,0.21172329893953282,0.08832245053806168
27,0.43785275370030863,0.19171503392294312,0.05895136278963077,0.04324322370854599,0.3101400634943058,0.3896513241159923,0.14561991223449053,0.20458585719448366,0.5105266079996583,0.15963051931052705,0.37510464425055856,0.1418901264868365,0.11498025482168121
28,0.6780303403531164,0.45972514243936285,0.05630901575834534,0.07953477242484683,0.13954596023821453,0.4029070864754984,0.17053492980874943,0.2833708262921162,0.44123972846208787,0.2451014469113777,0.2598689662964612,0.24854893932390934,0.10481193414876142
29,0.36209125767820743,0.131110078886986,0.11897123232333809,0.2503384277451249,0.27874483929413363,0.17975646496611616,0.21697901746366857,0.4225136293012795,0.20422703058663755,0.14740141420053401,0.06898379556571507,0.2564811994715782,0.24584093906818358
30,0.39959342152346977,0.1596749025248334,0.10861710280813311,0.20865118434920563,0.12720874274051808,0.31270619774913555,0.2439314343320964,0.4251647620810818,0.19494980700991457,0.2950750426029379,0.10296764790427616,0.2465600853379641,0.1481215010764419
31,0.6580914309697675,0.4330843315158363,0.17003430733841263,0.14764798339907795,0.2537514526741476,0.4506636618513449,0.22326167300339703,0.3236169452917869,0.18962188543060454,0.30256900549112786,0.06633862949071934,0.2848422903494487,0.10078530268383774
32,0.11611315046215853,0.013482263710247865,0.14787108738354315,0.0817623897773594,0.33249300706319024,0.24203638206457534,0.34926793881353035,0.15828419170856076,0.27572866797283024,0.2947063972743741,0.07630651628736555,0.19281020326925277,0.15210734841525375
33,0.35428593092835453,0.1255185208537708,0.10285985404839397,0.23250264104614965,0.17369894668533245,0.23074392337724525,0.424781470756405,0.12324225263657977,0.28314889271706645,0.29989698336692905,0.13541340528396445,0.2169008564029093,0.11361416879103349
34,0.3668152945496982,0.13455346031558185,0.12534764714827698,0.14132045937158982,0.14061480467510384,0.2718052097969955,0.17252793311032993,0.29453113509672135,0.15176281912460657,0.4300375455505879,0.22283714277190736,0.058211377245854644,0.1285608292765869
35,0.4621011848449641,0.21353750503511967,0.16753870407786262,0.019215645329480138,0.2849050207214131,0.14017503487848365,0.28422009964419603,0.42935214439385094,0.11722498840120267,0.39002738297678197,0.14588114065501215,0.09801610328241556,0.33815047219914246
36,0.6443781424545094,0.415223190473124,0.09310029488017285,0.18575076491680206,0.3539645408082035,0.3641960552824209,0.5247848512834151,0.5657439303237254,0.20470682137281032,0.30281939604906344,0.11602673119478396,0.18668526208470929,0.20905473071254504
37,0.8320685682320902,0.6923381022398005,0.060574845957063056,0.16986457984728787,0.3800001807048499,0.38434696903293725,0.5291136520091323,0.4895368722933228,0.2068031051803612,0.37161426874058806,0.09052910148632909,0.13454885131085417,0.24684414983995626
38,0.8320685682320902,0.6923381022398005,0.04613302279228019,0.18638604977449394,0.41167757696408697,0.3127029069277012,0.4511003507630203,0.479596658990255,0.2115021666120517,0.43979480805575977,0.05503776065987974,0.19695661341232423,0.3273382325482492
39,0.11569451855999885,0.013385221624829918,0.050161845182783105,0.11644389076705762,0.3114003508881443,0.4458845028286399,0.37031036711684956,0.3951077091333708,0.13126081080419286,0.28807087425901196,0.09495899480476483,0.1391192258687157,0.17122271703375042
40,0.03362037127999404,0.001130329365004648,0.04560287605946753,0.08817431214241424,0.06685535192558692,0.29254771861144574,0.6213598967936468,0.4847162432659045,0.3196602812242616,0.17642670834526067,0.03659936351341018,0.15211841688286543,0.05093913612416737
41,0.3570728086280956,0.12750099066155657,0.061081800493259224,0.10572397140543656,0.06551503747351602,0.24670626021822364,0.7742215982434691,0.32583614355304424,0.5765001226191345,0.13467820396367233,0.05317996958497062,0.20513599776079675,0.14991715564408917
42,0.48942151297194514,0.23953341735974787,0.03245887073171494,0.1279070211612848,0.0515466004078755,0.16176486311923619,0.701820988455887,0.22862730223295916,0.6250236476203322,0.04469405783207799,0.18088139238695777,0.15499381545438212,0.11691303654869814
43,0.6098405663170098,0.3719055163258512,0.08092157772260411,0.1107495596437909,0.13345340680834097,0.2536689978301642,0.6210610732870974,0.31871971564683815,0.26785590796446396,0.2858809856223622,0.13377350280256095,0.09103025712999302,0.1215948763489663
44,0.5860547813034799,0.3434602066886696,0.09988277364094235,0.0468187908005025,0.06240195663432899,0.23759634244720318,0.5000769926119121,0.11147160701514346,0.3426131741439664,0.38269578952518013,0.01863117500020118,0.17562837248199,0.03431622384305955
45,0.5075276560923413,0.25758432169858586,0.14595888252844694,0.15334184225223083,0.20966124448689297,0.021091239474575328,0.613640764200978,0.0795942017040517,0.6267909154130499,0.2112348729424734,0.08462165567704673,0.07971499510806912,0.06099637267420283
46,0.7309985149459636,0.5343588288532042,0.25157360565229075,0.0893583508559319,0.30746830459094376,0.10324698915118039,0.6075709669405875,0.08931201309978563,0.6240262135302946,0.275343734342445,0.2558919080877644,0.05303226710285167,0.05086718777218521
47,0.3992195611570658,0.1593762580104402,0.10736849445369959,0.1680267646906161,0.3346894503207447,0.15882168179091102,0.4157856845786664,0.29241576874138153,0.5158809804364896,0.2163320611353898,0.046786608723090324,0.18830786091785703,0.16452545192866527
48,0.2889685917321384,0.08350284700765528,0.11576205562587752,0.04710908903933313,0.5047015246663737,0.14227200577006296,0.37172045499110806,0.2663686741079837,0.5639804188507365,0.09688476152243608,0.2121583378375061,0.1715152929197329,0.11379218893307476
49,0.7712361703619222,0.5948052304745238,0.06227843762953831,0.16474228452923642,0.30002088911538244,0.07481355130033539,0.34069361664023323,0.12789808134624933,0.6872373204419585,0.1783843133132441,0.11759758888607047,0.04581130787678678,0.09315555547201128
50,0.43825539220266574,0.19206778879471237,0.09542805474427238,0.1969918512500477,0.20286061058204072,0.28153647784523267,0.47988237789278304,0.3176178511536253,0.8305982581175366,0.17359703656730152,0.08296373997131125,0.12516228125997514,0.04747097432914725
51,0.7945205324246127,0.6312628764442901,0.06759685275464347,0.3064814249526287,0.1129189186864335,0.13923813937296628,0.39886710768285927,0.2706469965147788,0.6512002008529914,0.24013312643482584,0.380218238087781,0.1502670781417004,0.21408651915971008
52,0.8333960483355981,0.6945489733813905,0.07584941619637328,0.12848474244105934,0.13153578472125824,0.21527777762467254,0.3239729572709097,0.49576494095101276,0.6079522356443426,0.4078885572162275,0.49717983225428564,0.2413853929186837,0.1485958197926905
53,0.8298610536537838,0.6886693683713683,0.05789307946042924,0.047327673113907204,0.1200410815422878,0.2429244375193066,0.3312175252992328,0.4262859559007987,0.49124342352426836,0.35584791015925343,0.5030377058494171,0.3065485699273031,0.06950510487767764
54,0.41023535419195406,0.168293045828998,0.06916206577109917,0.15052201556074943,0.1338608789001288,0.10914411203124376,0.2599929940134851,0.1798394975643371,0.38118763613996504,0.24094206857845166,0.295360273604559,0.11666454265440514,0.08118541751815375
55,0.5807311758244088,0.33724869857440043,0.13202462479165464,0.2342183473706323,0.13015733536853533,0.07345685207797673,0.3218079802471537,0.27159684301217385,0.4356967703518555,0.23358730119836127,0.3516228842372777,0.09597002064063272,0.17161867911932535
56,0.6290864501795439,0.3957497617994998,0.11319599478652374,0.09028635092546199,0.03689187008775636,0.11374543708046325,0.4814524326563796,0.20458408143297618,0.6003481043595822,0.37740483893297894,0.20742105755072401,0.023338468011809086,0.09684499674899755
57,0.8321406077127004,0.6924579910044623,0.2201784235704168,0.16487633624390086,0.060781887597699494,0.4230666069176858,0.39444618285722627,0.11977698216989155,0.6125331784419407,0.42547826662606875,0.1659797536459459,0.14012060495156703,0.07401415857508899
58,0.5722603647540038,0.3274819250683854,0.027996637126562484,0.20457573863670503,0.13712783489738264,0.31853505652369674,0.43917132087777694,0.12314705429914428,0.4396031565417818,0.4476235807523278,0.20203341239509548,0.15904897876367527,0.15953411453909808
59,0.10343251865997755,0.010698285916346603,0.09889278760976093,0.14195447045341067,0.13383370394810218,0.23823381537552937,0.40905892431701835,0.16065412989896782,0.7251496324234014,0.4579520970622239,0.215706587669722,0.2776370810987247,0.030827397063087507
60,0.7272134917363873,0.5288394625634286,0.01872548318762363,0.21343838575628254,0.12883692118746093,0.31047652380852486,0.5345371677820225,0.12449501244773663,0.6420940620924165,0.6354723759155576,0.224994243187788,0.23236523780120988,0.043097772372714255
61,0.2369821438450037,0.05616053650137403,0.14351680930461766,0.19064523679886305,0.21748454782518678,0.23097052591969164,0.4449340765927094,0.2880845558501783,0.5635033735769747,0.29427475322292757,0.3848344018217197,0.18947180172811443,0.07008159144300692
62,0.5662644339893129,0.3206554092012369,0.15278802517371776,0.24436240267418372,0.1671531050975154,0.08284605640544777,0.3599489262101617,0.30849823296487056,0.19154440137829243,0.07994369393462374,0.06986115148186132,0.0723006979945097,0.13166017506271233
63,0.026894608822321864,0.0007233199837057131,0.11976638231208653,0.09553576728178349,0.3001161667183707,0.30274033149901053,0.12108141115567275,0.7392204915683284,0.17174692172871622,0.2680776863389209,0.3021404941654597,0.05933966599455039,0.16316071896652018
64,0.1805315550727984,0.032591642377002836,0.047694521411016176,0.14914727384049856,0.0890644643039325,0.03526420379746049,0.25539838765882694,0.7797488698851042,0.2508109926183313,0.25879719265674384,0.1880600736820236,0.04781774796024064,0.05096779345236308
65,0.483452202006393,0.23372603162483022,0.12642806303733867,0.15365389845353217,0.37510385807265106,0.032843070717368035,0.08461418120630501,0.6345912027341162,0.11166659008322051,0.16603443079517835,0.10056133243555772,0.03145162218021315,0.21221065421142485
66,0.12616291371663685,0.015917080797471554,0.06127329118367003,0.21519951675931462,0.3352794793800588,0.1928386005762948,0.33722304292475824,0.15462594071468339,0.336247559064468,0.199882115570756,0.06876930227484465,0.1538369266318816,0.0831375409379729
67,0.12616291371663685,0.015917080797471554,0.08232650871658054,0.21946306490606593,0.1727638006188277,0.10872408862630932,0.32121660672775254,0.4470932613903587,0.35324937302069614,0.14001183360495206,0.22780640479976696,0.11074113488509194,0.1008716693374642
68,0.40403328938151983,0.16324289892845095,0.02757884550932222,0.2868520958073187,0.19236827882415702,0.20191024366911023,0.4126299989426758,0.17189763942975775,0.38914958391900545,0.23373297351211605,0.34318298866891755,0.21139414344812082,0.05654133537350452
69,0.6442316523364235,0.4150344218721185,0.10344846353546348,0.26537942651160307,0.18415763704791724,0.15079633418917598,0.641160146447178,0.2931553391698469,0.20632490674015722,0.27355684385676277,0.4096590619198682,0.2588862934151878,0.11699803598413276
70,0.4738675445753813,0.224550449801901,0.11124156956286671,0.11080759834804184,0.34169831594860794,0.3762499233977995,0.3994814860782072,0.48057556816915264,0.36953224111160793,0.5231805576482309,0.1786919626217966,0.11989216006908068,0.08057038127351987
71,0.33767203063237217,0.11402240027138968,0.18645492123682872,0.06705980328997423,0.2230075149966158,0.25880806784268406,0.24731526560949263,0.2075067855160279,0.7854260445326307,0.10325956414661058,0.14895046492018,0.16178868453745193,0.07870134940895039
72,0.39786737004948924,0.15829844415009722,0.08752263938251462,0.01577751715987876,0.19381112120555116,0.20792547478059853,0.09058198604912164,0.24313320758213772,1.037962081348738,0.1453726234201292,0.17050531857156154,0.10121008639026925,0.015722785996105448
73,0.4092867591386178,0.16751565120619294,0.04449412253940647,0.017378570050902854,0.1937733628705338,0.16284474134070998,0.09936741227762866,0.1757219157444674,0.8549264177325292,0.3427815961062491,0.14502829109743465,0.06509056484375979,0.14123580347679
74,0.12415288449748635,0.015413938729046187,0.05682882755707425,0.2308252186430944,0.17620103053851105,0.24364250127671197,0.23331283941536612,0.20102283752246536,0.7666272464483408,0.2691509646293529,0.143760458374401,0.22291474137250894,0.12499299682050882
75,0.7143068584699407,0.5102342880571958,0.08939886173651156,0.019484998909033192,0.20809598880531457,0.30494086879433396,0.1985876040182238,0.2215201368128056,0.5321488315235384,0.7003525079559676,0.18260817610028837,0.09232297720012438,0.06745903604962383
76,0.32213870460994903,0.103773345007776,0.08245967736199868,0.15961952240494517,0.30952023371239434,0.18816468883611653,0.11397107487121667,0.3624352775822425,0.33937911208151095,0.514680933834764,0.25323810779745975,0.14440755335855346,0.07928474806009443
77,0.20052651808374106,0.04021088445478893,0.11339901287935905,0.04389003786608763,0.17703563825542612,0.5553116537177939,0.5071720041712348,0.35059733826565764,0.43989211530507205,0.18011298179932891,0.2811985602316024,0.1984780077249569,0.18882687884267793
78,0.20052651808374106,0.04021088445478893,0.13435470037477912,0.06960251184735859,0.2167004036815326,0.4906549094273873,0.5551083003905407,0.2654703472628248,0.44870187616797763,0.08399175956721776,0.23208953492348408,0.10479502229590403,0.06752027822757083
79,0.7587464069627373,0.5756961100788638,0.049463259189840916,0.03988128924234183,0.13802525920301753,0.3850651434867894,0.6144643664924856,0.21888787932696865,0.3345861592618997,0.08035128455596692,0.19789972185196422,0.06470148346232683,0.056659165772839255
80,0.8466040972175127,0.7167384974254798,0.0771291040636552,0.1679728398428602,0.18304167468968413,0.41520809851062446,0.7150334025739893,0.21475034193867745,0.12841104979869314,0.37075820976512336,0.18003908932606041,0.17172415370225902,0.12643177882760379
81,0.5006179353401699,0.2506183171842545,0.2259631609486937,0.296040702351064,0.18454418379580748,0.26256905553505744,0.5703115076677221,0.44648669937113855,0.3016020827214903,0.3084539202504683,0.1770840985593706,0.1502974369717522,0.07988461751664287
82,0.6413647627123218,0.4113487588490328,0.07538221952096022,0.23503927173072967,0.13670690169572708,0.12214835991098262,0.5332207864424233,0.5964007575216593,0.2759527300747818,0.3480522887725383,0.10042665360253056,0.22032426827903073,0.23266185229196637
83,0.052567755555561924,0.0027633689241493113,0.06707916473038442,0.13731285431529006,0.21257259778603013,0.112307863130091,0.3472865904012913,0.4856821461744454,0.24229690165193085,0.32817911024942487,0.11901964713754073,0.19879675823314163,0.04750493200566711
84,0.24280228457813668,0.05895294939636247,0.051740860359249304,0.026027559512207307,0.2091537843817014,0.11567367992281924,0.4229589582136091,0.5105889773982746,0.28829865812586947,0.26143268112275,0.09446202865114792,0.15095281642158417,0.11530533475164129
85,0.006844790474142104,4.685115663490649e-05,0.015791817250430787,0.08084561829548194,0.1962825769587651,0.13166736314881175,0.27200234351922925,0.4136507955252788,0.24406338878935188,0.2836961249199014,0.265533505990016,0.07547748485588533,0.17010665080381818
86,0.7546403813611094,0.5694821051808407,0.04463598484139967,0.1958552277193216,0.2909222515257517,0.15760406038120867,0.5863875045522391,0.37839182169872626,0.1613298231300222,0.4265793334905683,0.278519721997145,0.018268631377843833,0.026259614850676155
87,0.6311330377413547,0.3983289113286302,0.0799745779115397,0.1696371680955016,0.162862739666867,0.4755095105250708,0.4007464182086512,0.5101661327131253,0.47202983795477416,0.3037765731447248,0.14341337475286284,0.0802314958553075,0.22921822442896295
88,0.14584357653875402,0.0212703488176154,0.30051433038091424,0.3414571294836065,0.20853770754695503,0.21333835282215674,0.10324068798887823,0.4006315368460031,0.25249076889785477,0.28327359530148016,0.2928673963044293,0.13458126498926742,0.16961935067058334
89,0.1929278339067828,0.03722114909596318,0.0742079734909894,0.12851290921779662,0.2868439829175192,0.242662669985921,0.36627911215660247,0.662641586321664,0.5803936295089311,0.17569065562040034,0.23044093586784503,0.14455147483598577,0.16407732856884732
90,0.18453948464300818,0.034054821392307054,0.025345804438350463,0.09404972980059922,0.1342279605645767,0.16700497352818908,0.03741045345288321,0.6282428443532886,0.46726373227426937,0.3778047879492593,0.02229276122373426,0.26732781645513604,0.05082061138365788
91,0.5730890988665067,0.3284311152396247,0.05914493952701146,0.10188775647226979,0.16991002629369603,0.248721672385598,0.11646304849905126,0.6913924368958319,0.32202031875550285,0.2897241153291235,0.1933566185679443,0.01231754464205504,0.0763431105427066
92,0.4901947849033193,0.24029092714641148,0.12891055128259185,0.10460040814355191,0.0471493193769668,0.3330468604829258,0.14086145339491565,0.7330158571924803,0.19992460573366888,0.1805067349803345,0.12066838728354232,0.09073771989443208,0.12669280850954343
93,0.5567487634388747,0.30996918559071607,0.14219446684171216,0.09296798168192802,0.10591977190636598,0.3234532107775144,0.3446439543269472,0.5050497131368267,0.25899872633813614,0.3597637839814942,0.08814404618015861,0.07649024719544842,0.22575955287425892
94,0.725355776708144,0.5261410028038749,0.16819018926315724,0.3025510328174305,0.22406983418574342,0.07814970782345847,0.10331946437418511,0.5442399456151216,0.17809847659855707,0.3893586019175385,0.09824299864636887,0.06160291546024702,0.10410649707909583
95,0.7618269955152384,0.580380371095775,0.060952408868784516,0.12749923961434897,0.25902062761336675,0.04504840073777571,0.20499098892429118,0.5585414137307981,0.11222237472228772,0.23887441210837101,0.1545349394784328,0.20637426112328466,0.19809513396215797
96,0.5572505191173363,0.31052814105654075,0.09550033069598647,0.05831360467413551,0.11922131896398713,0.319008999658609,0.06463208651623276,0.6442305544176037,0.29098816070159916,0.2255975337422743,0.04221060584314253,0.1470995485278072,0.03151042707921499
97,0.021532200569462215,0.00046363566136354894,0.04234364141282515,0.06700418522618751,0.28270513396358243,0.396813408905899,0.104662840928725,0.7125548642437132,0.392805296450319,0.3101362561975401,0.04069460960836305,0.16410352530909889,0.1661392755933625
98,0.27806985994760525,0.0773228470112808,0.1448423844809708,0.14603529397219087,0.09143510752695462,0.2699103790565051,0.44104497948943006,0.4549851581629004,0.4002384896980902,0.33825462952454455,0.0351612635383034,0.09113758340903393,0.06618126202231302
99,0.634836504277096,0.40301738716276336,0.13832030617440183,0.10148684371940192,0.11421863833701976,0.2759178359359913,0.4425468097614056,0.5793131686830387,0.2906215382154796,0.38685064905631,0.33080156040304787,0.1080519804771848,0.06551736700521806
100,0.48375674178033795,0.23402058521792857,0.067030440556832,0.13686995873929267,0.09805404101758668,0.07234808803340367,0.29658281826086436,0.43091148614251346,0.22748096115542,0.42942666567487553,0.3294743955288174,0.1875120070569832,0.06787544642589285
101,0.5908413781054354,0.34909353408153004,0.08471865059089488,0.1546352370135491,0.1364214357994337,0.07762463469749224,0.1803901235034919,0.30400254681182864,0.33552716666722926,0.5558270759528217,0.1989914281079534,0.21369742620872315,0.038214895227895444
102,0.12125706152385318,0.014703274969399516,0.10753931270493475,0.24203178546304346,0.07235426597480897,0.16240979026829758,0.38844690767975293,0.4779586439798453,0.4270857016442077,0.08307679760184475,0.31763469537456457,0.13339941366918212,0.1617121691491464
103,0.09476881645308854,0.008981128571919185,0.16325937245867936,0.06473321329057022,0.13223508708692158,0.20787014121778913,0.451174025604827,0.5246073526260588,0.4599150060343936,0.0603706958769423,0.29868850040612704,0.07499200982187106,0.08530094499442917
104,0.40251792744970927,0.1620206819184094,0.1131342837464021,0.05063913634118783,0.18613021896982218,0.20880617769609375,0.2822469444123544,0.4002621035409681,0.53046593784046,0.12786395106846418,0.12105197059424724,0.024097959490783166,0.16010050397408132
105,0.24759642886250188,0.06130399158546396,0.021243170489283245,0.07700507623238328,0.07793563156745217,0.30090489047005525,0.4143256657679,0.4358026480457417,0.46277115844631883,0.11594416553694689,0.2507948567435763,0.12841062976902257,0.13176669141982145
106,0.12544959814611914,0.015737601675022778,0.07427637374919585,0.15456834613221762,0.10414653538817929,0.2611872469913991,0.13531643786739644,0.7499288709166624,0.11007502119097864,0.2807844031036796,0.23564600554018741,0.2689354526466511,0.0553537757713867
107,0.32287834542550786,0.10425042594471358,0.11041405009094378,0.04530044376961356,0.14440027239756645,0.11326800007061913,0.2600159539471772,0.6642843831214786,0.2721856025786607,0.13306471408099935,0.14226035151458438,0.14609051626866099,0.05278498279713838
108,0.005685291727692901,3.2322542028973334e-05,0.0919169241881478,0.15929303550893237,0.1294605876900759,0.16201893814264354,0.10730242112762678,0.7135485694425014,0.05775804203159848,0.07852640555437979,0.22818784871996436,0.17813393073127576,0.14870135616698624
109,0.6858208465149265,0.4703502335144503,0.22348749102483054,0.20066682019455404,0.07863675729691487,0.11217090073318137,0.21734169049180593,0.562094712368034,0.30865583939069224,0.17324886362029712,0.23050081263150776,0.18861998692168036,0.014265317802393465
110,0.1270936607825945,0.016152798611121195,0.09251646757752728,0.10041308289328453,0.21231433452585477,0.27560375973279566,0.49738512101177706,0.5743133844869663,0.3434029392367931,0.09120969475373994,0.07716251631642215,0.08008525734668538,0.07928967861571738
111,0.30051717412489104,0.09031057194401008,0.13927767015472953,0.23631720654701452,0.260656146652021,0.06459303899722883,0.5604742340590826,0.6023519659653941,0.2714501425644292,0.19900507170130674,0.12789695330550874,0.12611061005621482,0.05917166785720943
112,0.3586386320886995,0.12862166842645356,0.08838542499071524,0.268564635632583,0.3575100687189992,0.12433604185598382,0.3013610671438634,0.5129069319304564,0.4783681258166542,0.15331369969945022,0.07261508080590887,0.21154345973669966,0.0647595214504868
113,0.790896579915864,0.6255174001226107,0.2007785324836297,0.17912425261609272,0.4155358642961626,0.279336948876025,0.12144023833254328,0.08310002365760537,0.16966363599389944,0.06530135820703943,0.1742163543003385,0.1052523593882328,0.05978114892867099
114,0.2949053371925895,0.08696915790467491,0.15206515659863282,0.05341046375903116,0.1920024507471304,0.2859507296552069,0.33076169400156585,0.2591359794912392,0.4492391284389265,0.2756526878044747,0.21797891237852132,0.04350625077010387,0.10287734698357552
115,0.49380922965577057,0.24384755529322555,0.1202207486643755,0.0585707101263267,0.22559868697321797,0.15056805505323434,0.5291581304413279,0.4094163182677556,0.4155999182881644,0.35552155866017826,0.3238403546436658,0.12671211936136564,0.11450293235225327
