,abs_amplitude,amplitude_squared,abs_c_-4,abs_c_-3,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2,abs_c_3,abs_c_4
12,0.17433364440042692,0.030392219569934507,0.06404524897650603,0.18046705054845943,0.19627172030065404,0.3313005156570322,0.6906605799087817,0.21336302014248165,0.35713901774580853,0.17548154808538982,0.12219922788627642
13,0.08897714220875876,0.00791693183563768,0.16495171411301693,0.05195290956082511,0.3125163623373798,0.13558282971480295,0.7094474138074909,0.2669795969832431,0.21292606569319927,0.3324193895810731,0.13147829803396965
14,0.49299005072658175,0.24303919011539765,0.3093852615395811,0.10070499900787869,0.5396693132375586,0.13038044566244114,0.7084979075984486,0.08562754884027142,0.28088815491745994,0.1864507429707934,0.07905888102645182
15,0.7553918604385739,0.5706168628168499,0.17092832047583384,0.24210909018467586,0.5684139833924271,0.22045088648005562,0.5120432805341364,0.3865723486325593,0.4106533685576592,0.30279468776419344,0.2667210261903882
16,0.7553918604385739,0.5706168628168499,0.24760033974249326,0.2048895019801902,0.6114111975893499,0.22220709915104198,0.6151782523402467,0.4461048797168884,0.3854188398251375,0.3442575619826951,0.29903613328981066
17,0.6122104729263184,0.3748016631606664,0.14172945653936078,0.1976995007061749,0.5533464015694243,0.19569681931408217,0.39025692750737057,0.31236235762465686,0.05774063271528685,0.17720778465249123,0.23824063416319835
18,0.3809667336829595,0.145135652173063,0.17123390324047333,0.13831082141442805,0.27520799447201455,0.28022240028997625,0.5607009506545573,0.22755115611514293,0.0953009228961257,0.1552139182001164,0.16031556342819706
19,0.4052671920169417,0.16424149692529671,0.055629674651816674,0.12263053485739801,0.11024339427745262,0.08851744307495626,0.5210554789558555,0.09144921837773974,0.09697442383071779,0.169935824303099,0.03221970080146742
20,0.04578672547250395,0.0020964242294944425,0.17640619043417735,0.1823376957274906,0.2744542204255802,0.22133506130095779,0.34041137766867935,0.5422010575432545,0.17357469681340923,0.1003258121880255,0.20179716506364298
21,0.32692160637477974,0.10687773671466642,0.08125856248044423,0.15943983130151437,0.24371146668476312,0.346465220221057,0.584691972116233,0.5495028536629007,0.1369893504154996,0.13828071032592426,0.12700918464113867
22,0.3992704106266224,0.15941686080195167,0.15578669260033656,0.2359925521080083,0.4735450274301597,0.48299492852049675,0.5463616002103647,0.4725235230935768,0.23986156848831408,0.03280868613590717,0.1265474945302743
23,0.3992704106266224,0.15941686080195167,0.06395366750759882,0.2124675706473221,0.6030011774814041,0.3256279694237353,0.42133939465990594,0.3762670513751643,0.271347213230168,0.13424405360117503,0.11057214118520567
24,0.25247937882712645,0.06374583673293163,0.10687096921453434,0.22015196511396135,0.5380710311973447,0.14756003043278465,0.3579865665317849,0.27660949539709373,0.13560400289728683,0.15149569765122173,0.12701964069792893
25,0.6790056552840253,0.46104867990768866,0.20805940030143627,0.319143991938011,0.49781260279781286,0.26016033168985725,0.37580130934118794,0.42244610446851133,0.13544444873709563,0.135489041062766,0.2791342240835815
26,0.1901129570719175,0.03614293644662875,0.28421677334483286,0.2064645391974368,0.11918530284461393,0.5174230457926827,0.4117306142733071,0.2928767467956313,0.14359765833395288,0.32481051433638486,0.16835795201035078
27,0.6110070089782365,0.3733295650205307,0.037255603103505536,0.33207473272069465,0.2115718689754696,0.5730398893231649,0.3813945432393553,0.17728458166540506,0.20068153129344943,0.18800384223414882,0.10248785100442209
28,0.6527137717711652,0.4260352678597407,0.07869671836457487,0.17714166401137452,0.01164174893054482,0.2656881415296715,0.4980906531932432,0.38184924212829585,0.06431647544657638,0.15085398260771427,0.10934475526506439
29,0.04446055477029094,0.0019767409304820406,0.08602481366201693,0.2593248407036463,0.3347753667935841,0.2145253515917714,0.7500945077987423,0.11972120510216384,0.21874095298160992,0.20808017221273145,0.16669223524795543
30,0.340534873475027,0.11596400005265263,0.04881809058522909,0.15165432872148657,0.12921141219570156,0.1625512579749321,0.7851201940961487,0.08146206896515104,0.5183022095333149,0.3241993670787261,0.023837246610917774
31,0.18393797433602743,0.033833178402841085,0.1341074001905763,0.02875706026588334,0.08898124902126144,0.3959172420581888,0.7629366132685055,0.14847548994698745,0.14308980946389913,0.24308895722882173,0.17984146424319514
32,0.6811446236829782,0.463957998372226,0.20907891983326446,0.17908606173727956,0.05138110911544209,0.37662286951430685,0.8244770132742545,0.2466895638798004,0.23476763535537978,0.17489294255890633,0.2058124412932187
33,0.031475853509280116,0.0009907293541376613,0.012580776161119984,0.03938836219269475,0.05722365274067291,0.10522077661915848,0.6450921297567016,0.30767797432239025,0.44754658388892554,0.06352422517458244,0.09239670625268243
34,0.11522373263109115,0.01327650856144118,0.16888810111875144,0.034680917681751154,0.16916137427150962,0.14303863252891102,0.4938826001947339,0.34046582098741496,0.4111152470296641,0.14932677646138265,0.14760847928694024
35,0.40126573060403065,0.1610141865571865,0.2143281204474142,0.14241022522591384,0.2865222146597699,0.3173475016832521,0.10885864313825531,0.7605372028578119,0.10357635388013765,0.1943876851144093,0.028484458415596978
36,0.7540645335513807,0.5686133207600613,0.14138647320630848,0.15776771096149134,0.20077792299126415,0.13913569561590236,0.06967407812297985,0.6995587917265623,0.30284428571999905,0.22537833016744657,0.07775569284990533
37,0.19206079638354867,0.036887349507482944,0.10315209324165779,0.17185290072402995,0.18799955071622768,0.18299807966163256,0.29656915023319036,0.8649004553422094,0.1887020488870932,0.18308193762481056,0.059711658042884044
38,0.14552168155018536,0.021176559801193557,0.09596718283685592,0.23439446649473422,0.22687205592710413,0.1467456188835791,0.43942779005557875,0.7878635747231038,0.15234195307705004,0.15221744099772477,0.13729240300287548
39,0.0860717546298372,0.007408346945058901,0.06717757678813431,0.15494834980046568,0.21622184521158938,0.22543956131827236,0.21306886022330968,0.556013371639436,0.2868536054054465,0.3129280883643408,0.04826123325175051
40,0.4879982079070304,0.23814225092047328,0.09496901224783004,0.0634353288065954,0.13298825262354,0.4246334771632891,0.5649017947400723,0.5120417687118132,0.020631203130282175,0.22042870103257303,0.32010032994234067
41,0.39311340083941926,0.1545381459195339,0.08014232053485908,0.28391358238275466,0.27848607059737,0.4184356737237472,0.12309023216870034,0.35711444228809097,0.2280504778655155,0.2799286400197775,0.2520913214222372
42,0.32059742022687426,0.102782705856127,0.16827960960007424,0.2079992711661314,0.3189218692947852,0.5679074551580359,0.1285978380775789,0.372494874206532,0.1272926995241734,0.29134427189656986,0.3541951764478088
43,0.41540263416100953,0.17255934846790552,0.09811692636339998,0.04514702851858918,0.2888007845432483,0.29162512061239193,0.2594653097030738,0.5451641883853693,0.15780692858003756,0.1425110706290415,0.26374972753266235
44,0.3306347058977668,0.10931930874410273,0.20781896665551705,0.12466043395356512,0.21836104729840083,0.315887523688767,0.28866789138101867,0.7119449336235606,0.35520285117571754,0.07522715244953784,0.09121195857163363
45,0.4162184620725718,0.17323780817005688,0.1838653639701344,0.14557556172666736,0.15145742937765053,0.3631737816836088,0.1921817364143602,0.6441409342846536,0.3724801652160119,0.10224042849212135,0.09518201062705103
46,0.023339404031244522,0.000544727780533673,0.07817199856414941,0.14430908070881693,0.34684965806257323,0.5708230338853373,0.07306760159781787,0.6389065784880223,0.16618523104531352,0.20866794015717788,0.25370627605401774
47,0.12745444932385702,0.016244636652447637,0.05519140028959986,0.09559190928882853,0.5834455096185287,0.1966557451639462,0.3529798550708342,0.6890042984529295,0.14630266157840932,0.06794737310209771,0.145039121572004
48,0.5789934743299286,0.33523344331664173,0.28791956613100417,0.4379058878626191,0.4981177236463462,0.1669927110962234,0.43652043243375654,0.5555239306252979,0.12246717965046293,0.1817366602985815,0.03242624893782341
49,0.7989098997842028,0.6382570279732049,0.28791956613100417,0.4379058878626191,0.4981177236463462,0.1669927110962234,0.43652043243375654,0.5555239306252979,0.12246717965046293,0.1817366602985815,0.03242624893782341
50,0.8584553894603058,0.7369456556934453,0.20568899036042573,0.5692413311287573,0.627906747102353,0.22436838736032055,0.4037370400529757,0.4215069505376577,0.1054496316073111,0.11076712090618701,0.1765597181227183
51,0.7959111791634687,0.6334746051173831,0.18897470992555226,0.48935358238481164,0.5287675205503897,0.1613198164182679,0.647435972291118,0.3462568040236436,0.30618886013965946,0.3652056994627317,0.025614946386983493
52,0.7959111791634687,0.6334746051173831,0.13065680870786517,0.31205011902881175,0.4747001363325417,0.08550322342213383,0.6428586317951256,0.4287215332197037,0.27956710427858145,0.3562026039741634,0.06028659856375514
53,0.0448023101677808,0.002007246996370035,0.09393608626433712,0.20637176657104506,0.18705030522367364,0.30113129741835376,0.5722843504932638,0.2762869604677112,0.29358146031335003,0.246244560020582,0.1812267498161211
54,0.6124006666124182,0.3750345764673342,0.14057052990767877,0.2117639125224182,0.011222839996678507,0.3571976706657866,0.6455901455498652,0.36943431734676213,0.25908647394651113,0.23443232628504435,0.02331807991995644
55,0.05592187065477949,0.0031272556175298877,0.015509677073605625,0.35973328320976433,0.05980544812160901,0.154837949450542,0.41340562519836765,0.52668024391947,0.3201953677786258,0.3220077987864964,0.11778446295129312
56,0.062388764146025344,0.0038923578916683775,0.16236719747789619,0.21846748829539947,0.1851685490224476,0.19664614795765045,0.34979385287920994,0.4091356400589481,0.44877337737337236,0.20218416424943655,0.08871417673065825
57,0.010289889865320978,0.00010588183344043537,0.1292940248735007,0.20634278925315674,0.2524746708401433,0.18112427420467847,0.15837448605627105,0.5307376521926502,0.4344610693718502,0.17349077721905787,0.1566918073047545
58,0.5397179724739645,0.29129548981140707,0.22233903471107505,0.1510616125255676,0.4320288859861745,0.23255421891619238,0.23205832087348086,0.3410635821825203,0.49164036965226354,0.1921841305453026,0.09456001385885386
59,0.19672512180666246,0.03870077354984618,0.135677709771031,0.32539599727166746,0.5047728720446593,0.17590072905934198,0.2256527028065134,0.3025581675186913,0.5442129519418187,0.11732598049384535,0.12126514835005955
60,0.7013978801938247,0.4919589863403908,0.2392026976746683,0.22711651586105894,0.40937761673761025,0.09175200006855361,0.13688771069171315,0.33864308747667693,0.31833823532344724,0.3194407046714311,0.14330063943014829
61,0.013340729198552125,0.00017797505554910124,0.138825787847302,0.10224898330247963,0.24974238615837135,0.08679095546000876,0.22328521652992886,0.41426452275834397,0.16717832239792466,0.25172659288936966,0.26553145027811514
62,0.03638968712638313,0.0013242093291560542,0.14766003690712923,0.154263673606644,0.12702836314039576,0.29362071175153515,0.660975280560703,0.3746373487452098,0.23565400080415522,0.40325503882242075,0.01838422367185506
63,0.1424924032443265,0.020304084982343748,0.19066214172802953,0.08790732804904566,0.18478263395649905,0.3736857764291219,0.5752106307079607,0.28165366162267186,0.20027091204485117,0.1604153369010664,0.14243629825875187
64,0.3105055537237607,0.09641369889329925,0.051207168383730246,0.0628694529612396,0.11245207851773477,0.18312639337579895,0.7690317416577858,0.4283734972908118,0.2586404147517544,0.1790649678728217,0.05969778121162629
65,0.22053933453455857,0.04863759807694594,0.15675943389868757,0.14293860090207333,0.16817579670087382,0.21806101795268445,0.6518387484149195,0.5904619182789108,0.3700798142861919,0.09650240063232801,0.0866455291160159
66,0.16224329025317197,0.026322885232175006,0.06072402447603251,0.2668927979023087,0.24906340226603774,0.41874174459504376,0.8207285032713723,0.47946874879433105,0.2178138450519072,0.09781533514338862,0.045957563456550804
67,0.13184067748646833,0.017381964240090957,0.13925125908839162,0.20498079855465842,0.1295399380617468,0.3292615882505357,0.6330841216475342,0.3531165838951752,0.3096859986208173,0.06713593180120539,0.04872151589120213
68,0.5142650811809075,0.2644685737220054,0.11044035136040035,0.2502235137516247,0.055518757017319696,0.341811002967788,0.6514321154790161,0.158333039943407,0.3938480664687534,0.1986824766547234,0.12115518775225774
69,0.5812794436156492,0.3378857915701187,0.26190181319405637,0.21946596824331138,0.3476426994334666,0.1895781649290449,0.36717754223898164,0.26566683119553225,0.18753249949243275,0.36100313976562604,0.24231163507838596
70,0.3887024672804389,0.15108960806990065,0.06201653758898801,0.22961120143176084,0.21613820220736535,0.22766520715394367,0.06340332795580608,0.5689041965701778,0.06076049639318965,0.3026552803226697,0.1052978941769314
71,0.6398942493902695,0.40946465040273644,0.1585599252264335,0.4357346743962939,0.19982704561404013,0.8034934854305225,0.11239658822593676,0.4598255078114086,0.011140172458017465,0.1544209250883381,0.1522475787873157
72,0.0776811516342305,0.006034361319220313,0.183182193917277,0.24393634365500697,0.27479452701385687,0.35618601694779267,0.23546427076880494,0.3829530748990491,0.19776459109799585,0.2537048122573974,0.13904885419358198
73,0.9029834297925567,0.8153790744799293,0.18645390331575973,0.20032789708903925,0.17452659386499153,0.36311793342464754,0.36284791746554124,0.2528292455532723,0.43301421426729836,0.3377033238339905,0.02871907318431611
74,0.17300987410826074,0.02993241653895623,0.23984686067458647,0.06984270183276933,0.37428840611121633,0.15654678296594837,0.09181408367842325,0.3707715711559116,0.4952048875408819,0.13905794363375001,0.16751966040282248
75,0.512044837680682,0.26218991579543593,0.05381352713264802,0.17370256776894347,0.25906724178003876,0.34911616711768084,0.37685814014212327,0.058294324433449375,0.37723562592886867,0.1601508574394361,0.24300257522468807
76,0.3984431387490907,0.15875693481622716,0.09763113195863758,0.0542722867281096,0.21356471144148248,0.07863821120028286,0.862887375226765,0.08778659347353783,0.1655713860077579,0.10239808939612735,0.12764469219000274
77,0.3652352137796484,0.13339676138466547,0.31580461938192245,0.21795159855959872,0.0964342305384423,0.27330980356876666,0.6014844854311283,0.5545339076016621,0.3546023287349749,0.11187155466116702,0.1675058280494612
78,0.07274310827038943,0.0052915598008376,0.04657769989949196,0.1450637573763378,0.31012812697476894,0.29643031035841355,0.5759444690401914,0.15228529777232852,0.4116445880411934,0.07824449278851651,0.10557587352012589
79,0.18855818210184944,0.03555418803755421,0.09471744977344185,0.11557857797199465,0.5531995442181772,0.38563477954124786,0.5382342560731905,0.16933563412608205,0.3310540087740753,0.12004856512382531,0.12192012220187688
80,0.15779512878007815,0.024899302666721447,0.19602851675994748,0.2738807053544122,0.17705619936680936,0.19315011482924446,0.4272539048275612,0.5062566990281224,0.1479111684826441,0.38025135341353095,0.2427300219075058
81,0.26163215808965534,0.0684513861466504,0.20368077150651676,0.05683417724811058,0.2103554989602701,0.30796913805978227,0.3615109575123741,0.41748040448791207,0.4018616305817419,0.3881416456032892,0.07015786385936956
82,0.003007908068509535,9.047510948604761e-06,0.11759038809652853,0.05459418973052216,0.21326675239161583,0.5243299759110924,0.3210686517045107,0.5211182957078794,0.3144516486211542,0.08306442848823273,0.027358368447700884
83,0.32640052336108594,0.10653730165039081,0.2005650471105323,0.1505174941686319,0.13992770111009378,0.3622924904159193,0.7095600118616154,0.4679371313769483,0.41457556248808075,0.13576265310942162,0.0906783382718427
84,0.5969190310106611,0.35631232958270664,0.21936805447187185,0.08353358632628108,0.17235109831556822,0.2278937305906163,0.4976732397517602,0.5587613947278586,0.332988629826968,0.05785840259299867,0.19979459378484066
85,0.7613792143222553,0.5796983080019747,0.0815875175912129,0.16415683349401156,0.18448403559337326,0.09163560923595682,0.5965616588885485,0.3062342238055119,0.32846877722946394,0.2491211545458178,0.24101062329887724
86,0.4604233302797791,0.21198964306592255,0.051266647555266116,0.16388368799102881,0.15178437870788025,0.28064138905010755,0.5197430697130863,0.38762258822498236,0.5305462020132788,0.14512814589499282,0.11442147431330321
87,0.007524314618434558,5.6615310477187985e-05,0.09742753703165588,0.0889843673835256,0.11484269963951446,0.1489654553529809,0.5955092792966421,0.24717656200287094,0.3245920822771115,0.3230645893267572,0.07792400508098996
88,0.050910591790434556,0.0025918883564522623,0.1291376812940911,0.023208216492183877,0.17617529911008115,0.19434003780230175,0.6074472474837735,0.2346942835949262,0.21304526467062163,0.15234917661117714,0.10584841061401105
89,0.7295954494617316,0.5323095198752662,0.08910108523802993,0.07336562298148736,0.12010871719323667,0.5299723552483642,0.4729175558249914,0.06094736223709151,0.2783317778914132,0.15646670737470206,0.11689684107936468
90,0.5010266898840864,0.2510277439762045,0.15937653630939025,0.23220302422239536,0.24296007950785836,0.5497120566892032,0.20593077687624398,0.17093396838481006,0.1644541316427555,0.19480644156916405,0.3601509323097299
91,0.5805640507341869,0.3370546170048876,0.09485188043752782,0.07442761732484969,0.2544712898802138,0.5956229887243709,0.7524011757764797,0.3494348514186392,0.04007259097864922,0.11685616925505059,0.06565815143268836
92,0.19679137264571095,0.03872684434778307,0.16754663393939456,0.2249240226802439,0.15782082554335267,0.6444794331537299,0.7092083419877038,0.4246444138759926,0.19572423487488863,0.3268714407247043,0.08965599028964827
93,0.3246757219234055,0.10541432440648453,0.18815656711509768,0.0894609546515746,0.21711510998279793,0.32923329134576296,0.5035505752448841,0.2433549706943292,0.16701783075962842,0.28671514074587495,0.13945213538703846
94,0.17266086901282812,0.02981177568826499,0.3207565393336523,0.07860120773787242,0.12798481754897806,0.14459614628657708,0.6813585530919997,0.22703386385266822,0.13634855259690654,0.04433239005865244,0.05448282387858487
95,0.024753837850361893,0.0006127524883220091,0.08181756776338217,0.038938947116566106,0.4433909621049335,0.27269512321884626,0.33168404207544305,0.5512060220655708,0.281588626956251,0.0903211737228539,0.07681794806677261
96,0.491483565450584,0.2415560951080185,0.12620226501513876,0.14754220276769928,0.26493794266592796,0.1718064763946332,0.47341869498485045,0.31025666505843724,0.40212741940629854,0.02390488575777152,0.16885388211704197
97,0.05811007481831909,0.0033767807953906425,0.13719593096285485,0.006908506263613532,0.3775846572335888,0.3372878957496366,0.3067140810322788,0.4158199753783098,0.21446156195630706,0.16116081606590682,0.2499376137668287
98,0.008195275345053491,6.716253798124162e-05,0.04987212146928502,0.13919729028327518,0.339316267442884,0.4646011949153814,0.5593348728053364,0.5461615315065478,0.10979400533793425,0.1397123166943535,0.017827670620023557
99,0.6407234223937031,0.4105265040038996,0.12519509731253153,0.18535797671375034,0.3508365012824067,0.47212355681840024,0.2525214016608144,0.3315469859319705,0.18785941951171015,0.4187222915203263,0.14631212541666927
100,0.005948552680773794,3.53852789959411e-05,0.22732503417895425,0.14430159399952483,0.5914878731789566,0.3410560119991568,0.1664236008364434,0.14863389537300903,0.4341007012578237,0.15631490329355735,0.05938343084199512
101,0.5832170060075414,0.3401420760964006,0.06234969802693296,0.1646246873467604,0.6236497336926387,0.22128967495254317,0.2736367404210152,0.09362202915338508,0.5055777607857163,0.2114807210834082,0.059906872466837506
102,0.6100271052124973,0.3721330690939392,0.04915710865444579,0.1811731283239292,0.48451562441030804,0.5084300030292984,0.15866057148904933,0.36003560357538716,0.23271585179914092,0.18727892228669346,0.14437830132216503
103,0.2385194377124369,0.05689152216665706,0.062015123447874104,0.043050833135228464,0.20745464768612232,0.7195447450607807,0.17643031826302674,0.3527628110844777,0.18610200017479672,0.1301836521946034,0.13115001337079263
104,0.7227025600281364,0.5222989902712221,0.17409736549407615,0.06047318584209034,0.34053151691498723,0.6439499604979155,0.14342762951814497,0.16814821121148754,0.38721472796580836,0.3300670004381331,0.09228095309951118
105,0.8301327736543139,0.6891204218950044,0.04556195834119248,0.03355431187108548,0.35149062363695427,0.6966962775085784,0.19842529011000135,0.14628696244193304,0.4051108158069534,0.4163806601783031,0.23876637563635938
106,0.387403859126769,0.15008175006631347,0.1451247772372808,0.08365668170228746,0.335662759535397,0.6993164474358283,0.08405522104790196,0.3312232203052997,0.23993018539651367,0.42686201802962115,0.14421374841809775
107,0.15422708814725283,0.023785994718380495,0.10269373363014597,0.23509395255035298,0.6002709875780908,0.22517584178922526,0.48196353683506393,0.17824282847764905,0.44643842287168195,0.30357009196521123,0.04085730188586825
108,0.7697413554416708,0.5925017542771805,0.10423355036818031,0.10144943199424435,0.5142935410791116,0.2659196053427419,0.3838341158379471,0.2622765939803301,0.4265110329340425,0.413900086480463,0.07867264903365753
109,0.6113848626128857,0.37379145023217714,0.10423355036818031,0.10144943199424435,0.5142935410791116,0.2659196053427419,0.3838341158379471,0.2622765939803301,0.4265110329340425,0.413900086480463,0.07867264903365753
110,0.31892452243434743,0.10171285100997658,0.016659309946489814,0.23017253975948543,0.01895454504079418,0.2994646720866263,0.4095151959600479,0.45545859447094306,0.36677176883736573,0.3061545703606231,0.11783837764232247
111,0.46043718509137443,0.2120024014148686,0.09397963322438475,0.2384373830718473,0.10452137884184418,0.3269260655181061,0.43912772965442537,0.3833661099785224,0.40586357158693365,0.10335714794560863,0.2230423298722744
112,0.27762339160314253,0.07707474756523183,0.06222528945164473,0.19864701920138972,0.3021389452795836,0.29598537418085413,0.34944975516067067,0.5891857653500443,0.22477183298488432,0.1792700696848798,0.10733667841248057
113,0.035496013751359246,0.0012599669922366847,0.1357288033331134,0.2288549487973465,0.4747797731032978,0.08011398176525453,0.32367437257455683,0.5378021868056178,0.13187644455682693,0.19846413947648517,0.07078177438308933
114,0.25052792890566145,0.06276424316176016,0.07799233298658066,0.1544551071351123,0.44033065444220876,0.4567813381206484,0.5504164268841011,0.34750739073738246,0.26230949351296445,0.03910424892512557,0.054861420296873104
115,0.025522630249619316,0.0006514046548587829,0.08326252445444277,0.269311170507112,0.2925621409692655,0.2565646923052912,0.6149829994846837,0.2699149450746602,0.06666190620277992,0.15506993078413372,0.12496381257932845
116,0.013174287567124188,0.00017356185290128294,0.0582550000119591,0.267837631203202,0.31957092182174696,0.36920355193806464,0.6731954730426197,0.08672482451861771,0.03490808870505474,0.3061926860537038,0.09412381460766424
117,0.18159259471874534,0.0329758704566865,0.004976145679384009,0.11461014081270962,0.33484429731836085,0.4103408319739979,0.6353089732157047,0.23162315926312776,0.5030123722896022,0.13833103431583502,0.19953780611738556
118,0.1241012485491578,0.015401119891459841,0.07753242574464897,0.09393461413205031,0.19507097286908331,0.05346256638739372,0.6372429801624236,0.12061890148382104,0.19651157964865557,0.14120453379098172,0.10920257517638839
119,0.5193266714691184,0.2697001916991936,0.11160987588409389,0.19279020384212936,0.15208599904932474,0.08169132335417165,0.8917678177746433,0.11956252457596561,0.22588366713474875,0.3202006430487072,0.1345235742201355
120,0.3398850138707725,0.11552182265393524,0.11717199841456083,0.058565318793873736,0.13720886378151725,0.1136046008930633,0.7337818062061673,0.03374525808142832,0.0858160160117519,0.16594468872957832,0.36299270773208403
121,0.04797372268622355,0.0023014780683746796,0.03495739724330143,0.15532303813266599,0.2511623247429633,0.11450084349630817,0.9572922203253343,0.039128411820244145,0.11909015276885297,0.05105322282958105,0.1441014815486413
122,0.13538721696625233,0.018329698517867084,0.131010076025081,0.11199608226946764,0.08194941299726599,0.37419153264770527,0.6899586749398824,0.1420684628386059,0.2010410696294536,0.01843734487433355,0.17037803178784489
123,0.19593263505328817,0.03838959747892501,0.1887482197953326,0.11752995438513507,0.41896100612022313,0.47625927246846617,0.4487478086719406,0.08552333113324169,0.3099307517158084,0.2920796581037628,0.05656234657020788
124,0.06314431919393859,0.003987205046466002,0.2241987751326551,0.2157809940585709,0.06437868377020753,0.5033144648953064,0.3923224212484218,0.11320313312509149,0.3520592919150599,0.27004866775734143,0.10134440182346625
125,0.19399270774140376,0.03763317065684169,0.09177740458206404,0.014213154125710553,0.18618288074886083,0.51797197728374,0.8071682357014748,0.251351233030787,0.2854340415396483,0.016884676892801116,0.20963141548049571
126,0.38577771084543633,0.1488244421851451,0.17749830559827984,0.21974642746232162,0.08423122815699335,0.5387472324105403,0.3702603928518285,0.20707954619380425,0.24110050808506958,0.15930398617011482,0.04307640988783765
127,0.49452460835781714,0.24455458827145243,0.1713454952537202,0.003436035865735277,0.25487516811132144,0.6273976858833056,0.5394143774007883,0.4692733278755229,0.3059252633771588,0.01570618254670786,0.09404768697938826
128,0.46888518073308777,0.2198533127111004,0.24877717969678537,0.08469444616153739,0.07486981046131225,0.46872861497762125,0.34281337287584396,0.43520366476864103,0.37506238597005725,0.12323010435780449,0.0881719486807612
129,0.0017212401591081838,2.962667685326766e-06,0.2299345119401616,0.23115625937571643,0.24662948888948702,0.37930064056129237,0.03439185258039104,0.49093431861649933,0.47363243107995207,0.19470545964739877,0.19072569729242853
130,0.09421493535655545,0.008876454044239923,0.059448777161358976,0.179327898763995,0.07173633856089022,0.5865056889557686,0.4187893037711263,0.27665985311499264,0.3560367827321764,0.2898331063848261,0.04029264631247624
131,0.11359510761816266,0.012903848474781956,0.04216402026501423,0.16522196287316568,0.2596418821201787,0.1427427429884848,0.5145267603032219,0.17395383949722992,0.3288378007107012,0.10622463826791663,0.23203125804054217
132,0.4859527962060203,0.23615012014044987,0.12426693708200491,0.2000191876533818,0.30788373959712734,0.49986641128988024,0.4838631388944493,0.3164144634851115,0.24758171791900016,0.2292531489867325,0.29716128279371856
133,0.8508319400150146,0.7239149901497134,0.37386789499412243,0.21955711981882808,0.08244946676170123,0.40864778301533505,0.6710849200939482,0.25685423751210523,0.17025173204763808,0.479227534849563,0.14098062901090494
134,0.3061419829156306,0.09372291370351427,0.0440731181030426,0.24287725389635267,0.0766924894270793,0.3020465706025241,0.46185694145660977,0.4635644353846442,0.2043564210198389,0.2690917423237839,0.1447304121908861
135,0.36196601763793623,0.13101939792466677,0.21830525486865346,0.15818791907457797,0.1368522253031277,0.5364448475506078,0.2726127123550313,0.28922283666002024,0.16710674985346108,0.19812460850906463,0.08218919271409117
136,0.17371530849190764,0.030177008404438637,0.19628130259271945,0.06533921596657545,0.07399471398955265,0.26036046749821734,0.436901271599253,0.5725468978382071,0.19298663007940628,0.1945686772099631,0.08436694865811681
