,abs_amplitude,amplitude_squared,abs_c_-2,abs_c_-1,abs_c_0,abs_c_1,abs_c_2
37,0.6186897343449507,0.38277698738382565,0.12941472347730604,0.36514319141549245,0.5416537194600546,0.5423776812237388,0.14009359846316516
38,0.025279686709617943,0.0006390625601364341,0.1078337197665876,0.5440708008011708,0.749212172744086,0.38740955811656186,0.13335275254230303
39,0.4113630871164838,0.16921958944200383,0.3257831254619321,0.5950431346859295,0.5738529317628835,0.38599351097593415,0.16597089293240785
40,0.35289285455107294,0.12453336679320472,0.17840062923164207,0.1407517727711089,0.4746301123762907,0.7109526371675162,0.4076618821310429
41,0.013312652990023793,0.00017722672963278944,0.5265092046977234,0.3782363577289836,0.216489401208498,0.2045079925906488,0.170720607336422
42,0.23390661870448204,0.054712306273763944,0.6612635089249711,0.6855868704411444,0.2611186994500462,0.06294002865317065,0.1606913654115218
43,0.17130592285618787,0.02934571920561019,0.6469334298431115,0.4460607789637967,0.2973551397966336,0.1966128106346464,0.45544646652245735
44,0.7116449904177988,0.5064385923867489,0.5106170246857697,0.5100154704657366,0.5341946561491705,0.5105248258928654,0.4368664368817222
45,0.042189733357087256,0.001779973600742121,0.09362526627819726,0.11293796243686599,0.8428735446220296,0.4676345876469435,0.3131989394555791
46,0.36196639721700863,0.13101967271426126,0.05062790261973468,0.2222532116739301,0.781525627055814,0.35033654551764276,0.07560801873583968
47,0.21804978038807513,0.04754570672728779,0.18524391018828262,0.15361613036919486,0.8006416673134366,0.34819590254064864,0.3533216441748075
48,0.33546146144902605,0.1125343921175164,0.34815508874027606,0.3665921349695893,0.12942481905102438,0.25848348984476516,0.13814861179288404
49,0.08456143452161735,0.007150636208353779,0.2207106039323197,0.551523831447287,0.3166137807394165,0.3965274104449715,0.08406120045333756
50,0.679980340093581,0.46237326291378206,0.1364350224409777,0.5446254996765876,0.49772451305454807,0.40824842659824107,0.2716573816625814
51,0.284310347249107,0.08083237355290779,0.24200752512942986,0.23991471485043894,0.8174708283358554,0.18637411390978217,0.2113419222012449
52,0.17130255443121906,0.029344565154660766,0.42028893095546643,0.46426486126391153,0.571129702698305,0.38379185977877217,0.23028065646266416
53,0.05677033784056133,0.00322287125853147,0.31029577317579315,0.09538010993275615,0.5739037727342458,0.552812124811306,0.4398025678080185
54,0.31740258051755005,0.10074439811919984,0.33069611520789455,0.32952320807880425,0.4223905000524508,0.5486293312978898,0.539511176319268
55,0.15262406963641678,0.023294106632381798,0.2348313649976796,0.35501878701635936,0.7386308276533554,0.5247751009179965,0.19606401537805396
56,0.7377474103505997,0.5442712414790161,0.08955738215375135,0.37615538034836843,0.6325415673726065,0.6283297965124319,0.3824938504601697
57,0.07877711607567096,0.006205834017199737,0.18363814526124217,0.4655636248935651,0.38111858219699496,0.29723618274993163,0.06874503508046667
58,0.19295972618502943,0.037233455929401534,0.05055023101629513,0.4215254099337592,0.7448446121245916,0.6028787636721503,0.4297855701184793
59,0.43254431957814865,0.18709458839932358,0.19760973251474195,0.021283332088638047,0.9826522894767364,0.09020075701394543,0.22493984382409096
60,0.31861104723506484,0.10151299942022472,0.12706525815570763,0.05616650858468974,0.991628950680815,0.13385242844226145,0.24600999542956453
61,0.022604310636946456,0.0005109548593715707,0.2540678415244994,0.1646529841065705,0.6944647862908052,0.5707269958361849,0.21970443547895116
62,0.22318217456812833,0.049810283044958506,0.08465570351594295,0.46157499544464625,0.8578561628136743,0.2968400871970571,0.3380365356697657
63,0.4446058526675261,0.19767436422621792,0.12286251081487835,0.44670471169917053,0.5428784174261126,0.15623083023035048,0.1929038401639427
64,0.10655791415547544,0.011354589069165673,0.472036649913873,0.5545157038769292,0.4012242756854333,0.1721195941752268,0.28328796621082225
65,0.43139875383764675,0.18610488481267454,0.1655989623078667,0.6130969805807871,0.4241900676896356,0.34740238112176886,0.36962809695901855
66,0.16292359076304785,0.026544096427125092,0.07964034543887571,0.2157426604064702,0.5598024310771197,0.5844860188206003,0.27166440904942596
67,0.4018017631878513,0.16144465690086615,0.37035155114437573,0.490203325468015,0.9557864515914969,0.19510210066165354,0.08101943761771481
68,0.08948087635898049,0.008006827233971153,0.12016495388442643,0.33422122215911143,0.9913053131663705,0.2735120383661134,0.17235862923866552
69,0.15806270304059172,0.024983818092498285,0.13710590577991508,0.10488987452102663,0.4064760440529649,0.6592770189040127,0.16239822702836226
70,0.1471003532098003,0.02163851391444801,0.3104053621526147,0.23629719451431916,0.4126035706944911,0.32794847003299554,0.4007012699780679
71,0.20741862219930066,0.04302248483505622,0.19342954530110706,0.16384967331238293,0.9000896026673154,0.17573681077145945,0.32020282922486154
72,0.15049382724219404,0.022648392038003343,0.12744777855987935,0.6390775413200076,0.3112372860802441,0.2783529377300173,0.3240398611212129
73,0.22580246220262223,0.05098675193676664,0.17121814441559496,0.3900298396668523,0.5274293799364792,0.31936123053463944,0.2710340093577754
74,0.5421737517713406,0.2939523771098113,0.2781549193106186,0.30207316077915297,0.7032995974219336,0.12882761068919454,0.18544003513606824
75,0.5661669376915905,0.32054500133507335,0.05024156639250577,0.1568545332249253,1.0468637686754434,0.4601400112338819,0.08978522988940943
76,0.46589459918900844,0.21705777755348682,0.18927456813807594,0.45988099459390874,0.6771729967521505,0.4658120054696083,0.11862300769676389
77,0.2891047900430537,0.08358157962583818,0.2540513038180327,0.09192310195803075,0.8636723354101408,0.06828011474700466,0.4093731767710627
78,0.5724066164233279,0.32764933452520284,0.08883105371581955,0.15040650278692425,0.3557897528197935,0.3672098767231664,0.42379437463567937
79,0.02789413913881182,0.0007780829982953935,0.2412921501233273,0.08784514072948033,0.4400381786355397,0.40797590609422674,0.2152077903136974
80,0.03955920300615079,0.0015649305424818496,0.25377403555006994,0.4197588972089787,0.6954461433835373,0.5475451338127026,0.5159946403185106
81,0.19643922733839025,0.03858837003730377,0.2433581561796334,0.25151044406441886,0.6452810933221587,0.15389705926373012,0.2295239998395387
82,0.37596028239969564,0.1413461339420589,0.13862931339593482,0.31441063151200516,0.8480123368724257,0.3466666293105106,0.40801774624806697
83,0.6547117590659126,0.42864748745918163,0.19052245002101453,0.747402076307999,0.21352558486400033,0.1673041499116224,0.24436736710862964
84,0.2497609289852802,0.062380521647590184,0.26386296291476197,0.27271377996423896,0.5019635250716337,0.6508471470281199,0.057459835770587345
85,0.6512566978952234,0.42413528655339033,0.03916518880724507,0.15324623696892492,0.4667404248006452,0.7556592792978872,0.14800093177693177
86,0.4902780099596943,0.2403725270500381,0.30306467574638696,0.4549771245131847,0.20464850438487858,0.6903279924327236,0.4150118540433267
87,0.2539498488892199,0.06449052575085762,0.3342814850049251,0.45696508118730206,0.3761898112337243,0.32432849638051603,0.3954167142313025
88,0.2736416724019855,0.07487976487495555,0.26045214255646865,0.43579007428404143,0.7337368891461512,0.27410575487658184,0.2984473182611079
89,0.05920631107832064,0.003505387271502873,0.36680924028915385,0.37391475435246435,0.11511840356356531,0.06319201672471561,0.14128877837851428
90,0.1920258568279957,0.0368739296905259,0.19541517530504446,0.4419971942594519,0.5581825787523023,0.4672597514567356,0.369532740433733
91,0.44353987844946885,0.1967276237749696,0.320466971051991,0.21666213669381856,0.7669618332078293,0.20954128240076833,0.5043431578111879
92,0.33118237685923635,0.10968176674213324,0.10356087054166568,0.8359606305127525,0.07258397393144231,0.311130554935951,0.11132743705802561
93,0.2554887548641439,0.06527450386203061,0.17307015085340582,0.7368883416483777,0.565666627309732,0.3046901431179708,0.10280406729100731
94,0.5206495352619351,0.27107593856846907,0.26216950234906705,0.45198797217881886,0.5314487983671432,0.531779426355015,0.11033238198763166
95,0.17938146672894437,0.03217771060582737,0.20045894060653419,0.10152667836430126,0.5622309351345803,0.35588908884911374,0.15846320421092935
96,0.5567204307564454,0.3099376380216421,0.1667541037123902,0.08680895616435048,0.9402428025358311,0.13816665471060707,0.26821049829732335
97,0.028307748220114323,0.0008013286092933856,0.23399348127526295,0.2033474176742648,1.13864326993649,0.17722566584410207,0.14008865650766975
98,0.47982331869034556,0.2302304171590169,0.24870000657131786,0.2742525220003293,1.0001101339928675,0.07018735553731388,0.13848991242430053
99,0.0497282311160665,0.002472896969932925,0.16737453569481073,0.49630056771546344,0.6869404404339607,0.4304378876477413,0.2188291346357814
100,0.4281468443655874,0.18330972034021054,0.15019009499018413,0.5173438299941315,0.4582683171831464,0.2179971305497505,0.23089049499638634
101,0.3454073758216786,0.11930625527201831,0.17420024034099574,0.5889667362171954,0.4879987295652415,0.37946784385325305,0.15980838105104148
102,0.14156592119017808,0.020040910042423712,0.2954123490192125,0.490520828821007,0.8740295567815165,0.37864665452719276,0.06274203018292046
103,0.37233823861510196,0.1386357639349966,0.6284860093799759,0.22155557291059663,0.47528891904053566,0.44491448046928284,0.10447769149807484
104,0.04595384476118003,0.0021117558483346333,0.3224549924901112,0.17335720219070766,0.8385914153827885,0.15207201562871345,0.4661448993966067
105,0.6609576732057187,0.4368650457695177,0.45123339728777495,0.3015704365020963,0.5120221660987211,0.36556814023110945,0.2933151868450531
106,0.2178383278693058,0.047453537088895166,0.23666253674922508,0.6554340721903651,0.49764602170286,0.32297126033922674,0.35250576230744735
107,0.37022573233317446,0.13706709288163535,0.25380326774217454,0.213744900109101,0.7450776721189518,0.25825521783817096,0.3719650999873251
108,0.36168374075223747,0.13081512832453174,0.15589887415019063,0.3287573853875575,0.8977759182532689,0.488824810038623,0.2340751112677194
109,0.00973146590141366,9.470142859037678e-05,0.22040230511234565,0.22257242435321214,0.9988182679727355,0.2921784443274211,0.14172489858595838
110,0.13277335743018415,0.017628764443283436,0.40506035106422733,0.2990507162508172,0.7942809805529091,0.22680036018016433,0.2467962096251213
111,0.09469830326447126,0.00896776864116977,0.26536115356108014,0.1272179129888055,0.2109730224391172,0.5955023976930194,0.2112713435116963
112,0.19135674807406033,0.03661740503347939,0.04878138639576811,0.30900235769648143,1.0422115087758883,0.17104733649397255,0.16510471805646013
113,0.39434764409060474,0.15551006439981027,0.13018772306940074,0.4294943364644047,0.4592612832660082,0.6431328346331526,0.2593860612792404
114,0.1726563367907874,0.029810210634013807,0.2768003690476509,0.2384024305090851,0.11855461036724955,0.7796883971405382,0.20393429419418285
115,0.5853639736150182,0.34265098160636376,0.1787797278624086,0.4203541504167074,0.36975195453528675,0.21623908858218965,0.554236624803667
116,0.4667908448340852,0.21789369282091897,0.06436706318259505,0.5590966138293844,0.702271775902644,0.42743466010399184,0.21935353132080712
117,0.1527412037920549,0.02332987533584605,0.153009574098758,0.09512480830149204,0.5935899732163156,0.3716780450374086,0.26989834211041436
118,0.7650652763094663,0.58532487701448,0.06012734522876524,0.5079716147658427,0.8239625305929903,0.05666757171670132,0.1270326047197396
119,0.2755109306619395,0.07590627291420803,0.24727791425069123,0.08140825976009121,0.2074250829236934,0.7630737093247717,0.2721787551691443
120,0.4434479184723227,0.19664605639743574,0.17772987213172978,0.5855998429211171,0.5143978384935706,0.5073435550918198,0.12326260903072479
121,0.5350654904695427,0.2862950790914122,0.030623780367603264,0.1999053464527818,1.0322277106285325,0.20237476604349194,0.16443360332442603
122,0.07417194536328975,0.005501477478974839,0.19723871691523473,0.32084542801635313,0.847015690016053,0.2840791511428304,0.04932502155631548
123,0.43775858832099157,0.19163258164878738,0.31645454503557413,0.2942540936514374,0.749445939918705,0.27261235078488516,0.018413755520333665
124,0.3965355772191498,0.1572404640005243,0.2249303784904102,0.340686728046342,0.5461848419186733,0.5146212185160429,0.24165673703072496
125,0.036099321226509606,0.0013031609930147271,0.2042779977967234,0.6294852585063201,0.3720248103348245,0.569207504579438,0.0008757814446724709
126,0.26500357526297713,0.07022689490216039,0.16654531397697572,0.6067934760444536,0.8216208918913167,0.10914103143197722,0.29509932202373457
127,0.32802213789459267,0.10759852294893917,0.6199376304950276,0.38840068310631704,0.3781394290872757,0.25110253341407107,0.1836065060724361
128,0.2273754987552591,0.05169961743420283,0.14594453674396984,0.1957794411937327,0.1430912245776323,0.2717837121677761,0.6379497293370643
129,0.584423987941846,0.341551397681851,0.29108833818666063,0.591755096900296,0.24671928142002666,0.6902763973705431,0.22787229672375223
130,0.3592954770759853,0.12909323984725987,0.3042786577614343,0.13891187371453304,0.704000271824687,0.25764027803818873,0.05567960120939281
131,0.38121458455718876,0.14532455947911002,0.20907979345742714,0.4764732738249757,0.7193416889546389,0.42583829321775807,0.08892956727579109
132,0.12455389592314275,0.015513672989633078,0.16185524615105823,0.4055906679412043,0.780572204373101,0.22478845727325392,0.1785577061488602
133,0.6599606539518664,0.4355480647645752,0.023052300361225197,0.05186956791661293,0.8677690451785786,0.3471663846328997,0.26946744946445716
134,0.40066596804181975,0.16053321794688852,0.07169891501293177,0.02253436322044475,0.8430925365821451,0.1810928010248912,0.128245473250901
135,0.47145643545115146,0.22227117052830575,0.13890121184952842,0.5445138805365417,0.40856947092664847,0.3804550377593319,0.3421061463832859
136,0.5609111642233473,0.3146213341503909,0.2011615231458039,0.12817316452376903,0.5537275610534282,0.5558151621359491,0.28807897085840384
137,0.22170318308093515,0.04915230138821865,0.3133507151291493,0.42553063627336657,0.34194726720343277,0.4677272518398313,0.23680356754681278
138,0.31072221931401894,0.09654829757542929,0.10786996598240073,0.6620573756494937,0.4063792840489723,0.4340888703586649,0.02309463919924914
139,0.16377884885556027,0.026823511332452456,0.2623831763707639,0.45795747053761726,0.3949368948615091,0.5549129122526599,0.3939955501237578
140,0.173100560101976,0.029963803907617804,0.4423767988005156,0.22218152859012774,0.5557954142180328,0.37892449361963143,0.10680570989923702
141,0.5542003199960044,0.30713799468367364,0.1579520505487129,0.3630359538070495,0.37901065415829066,0.5467576650203585,0.11758992079284951
142,0.532236550153103,0.2832757453188765,0.35217732877563124,0.5813165220268119,0.28012691236979764,0.8229577227718592,0.3309614536493051
143,0.23675264832076512,0.05605181648689589,0.126925603951483,0.5988049566291426,0.2568620813878207,0.3269215035946221,0.05005107431765128
144,0.6095548257780299,0.37155708562928436,0.31893381572566226,0.22332843659073776,0.907020120029163,0.2883210123358885,0.36876463796218206
145,0.5915118362570274,0.3498862524321604,0.30843011654043273,0.16206757850519027,0.23763339694708605,0.8520378038753026,0.16389780654808433
146,0.3279275671439336,0.10753648929293909,0.3118060478697962,0.3956146684946411,0.6286607345237719,0.5386781627325289,0.44931648070506736
147,0.05713204125042745,0.0032640701374405437,0.22530721216163946,0.57129925733059,0.7941431476366101,0.3341853332679388,0.1548808014473843
148,0.28603708598039523,0.08181721455615601,0.20018081777977476,0.28160141681911477,0.947387482213053,0.25970705969284386,0.2007647497091509
149,0.15907317278730498,0.025304274300619788,0.21404757979441863,0.35402544118393625,0.8998039576918715,0.5307817650412152,0.39101147439424283
150,0.7390154058183691,0.5461437700368887,0.16859447051521698,0.6614560417382317,0.5801306925659769,0.5564112150203488,0.33761478787313287
151,0.24140429388771142,0.058276033107424546,0.5382459418458228,0.5413195935277875,0.3893837777288451,0.017684799164963586,0.30160822173074875
152,0.7027056318135529,0.49379520498248464,0.46187570564921737,0.5762861812060371,0.6381424005765469,0.5672277284393842,0.17004945320883677
153,0.7624962072238637,0.5814004660307772,0.03223185300667698,0.09408085824781462,0.5427396083880256,0.6404045537090126,0.22094139165434168
154,0.21605903795268672,0.04668150788104052,0.3485524090266784,0.6445169501859439,0.2985565287204822,0.3539822401059545,0.4118940159045778
155,0.33478646786951594,0.11208197906854643,0.07531408003767408,0.2749734493782844,1.0263141598841676,0.09380212115600385,0.07917671887729678
156,0.5935533808186566,0.3523056158812572,0.4353161743624408,0.29033256042376987,0.49092401813634956,0.38728678070803585,0.08355984891534925
157,0.34881551013856027,0.12167226011322405,0.23020202771132206,0.44172554939595793,0.5709923040170933,0.590424124576201,0.055763815027789036
158,0.8233036117707524,0.6778288371547658,0.2817657344820149,0.301951732805265,0.19483662056212056,0.6454991815795309,0.5430397388887598
159,0.18602658858924986,0.034605891662154026,0.22277406365464958,0.09920770141408163,0.6576292457961549,0.2238986145827725,0.27858510919559804
160,0.17894296817642125,0.032020585859787704,0.2364971514176502,0.20076462964106756,0.6207952836366898,0.06808605436390255,0.24793986765758452
161,0.0678259568012984,0.004600360416011596,0.38618625179894767,0.5950489682669695,0.06854092051966275,0.09688962879615262,0.2532412432222989
162,0.6063640122378551,0.36767731533718967,0.3933968596030006,0.33693327405147483,0.6836278453663294,0.08079775817898643,0.015708184635422118
163,0.5700404512219192,0.3249461160292892,0.2512599327610766,0.3027470435242755,0.6700736428473476,0.3419475009696402,0.10014503482950972
164,0.25544133219868376,0.06525027419543832,0.242802667850714,0.3546211898161377,0.9022171788391913,0.1431921021342458,0.13836318058097508
165,0.3692378508297814,0.1363365904853959,0.11469695415796746,0.14728042932186425,0.8647658514665022,0.2025454660309994,0.34316639545079675
166,0.584406560532046,0.3415310279928959,0.17240558695516656,0.2042271300991326,0.9126120544219534,0.17894303006171783,0.17716876469743723
167,0.5982726422301134,0.35793015444100135,0.28728283587915515,0.13381355861387934,1.062242053344424,0.08103529173256792,0.19287151225415847
168,0.32291513534012517,0.10427418463173135,0.07578323068309098,0.34771297460534334,0.7165163485857863,0.2609921967316263,0.11874865193574625
169,0.3946370371568017,0.1557383910958989,0.15532812042775482,0.48365990675033166,1.0500303831437219,0.4206133989175969,0.2068714708473864
170,0.1264933619529075,0.016000570618149267,0.24035919555733762,0.4280873207270074,1.1522471279488142,0.05048051585577395,0.2828824594699619
171,0.11833945265900814,0.014004226055633628,0.27648903850703943,0.5355049812798084,0.6092343146772287,0.6556064627810576,0.10120752197279848
172,0.7015616997598192,0.49218881856988667,0.2461284071326805,0.4280795195833923,0.06066976624167643,0.8906920995819888,0.06632629319774008
173,0.4247852873499798,0.1804425403490049,0.1378789335071239,0.3086239175283886,0.2694288041840306,0.9065998947264537,0.04226187367293574
174,0.18461487274183724,0.03408265123748476,0.04153494407495777,0.10776276050183692,0.27619904352555863,0.9114539418221708,0.18007616010848135
175,0.5550685987753164,0.3081011493463932,0.26401186584543895,0.2781889569064365,0.370289232983795,0.5124145049739325,0.12532878843513515
176,0.38310031328544536,0.14676585003940637,0.07549088678020213,0.29885119341217997,0.39711206456918213,0.44884138373996274,0.049601051398539764
177,0.22174477298776674,0.049170744347396204,0.2648965021651668,0.31172044784256125,0.523569084124061,0.641409735611502,0.3175820856720446
178,0.7737409113707827,0.5986749979288895,0.4509112201850502,0.5923372695900734,0.6857244675357621,0.49212660189302243,0.1282892443970922
179,0.3080439050760634,0.09489104745451075,0.5872637937234727,0.8216780337171454,0.2935971975226017,0.44852393463390333,0.1701301654124446
180,0.20934269237016667,0.04382436284879024,0.2766659865470757,0.02175089803682164,0.24159854836210146,0.36684077019648625,0.1586995737927689
181,0.1517403053834377,0.02302512027785893,0.33043928577614573,0.042536111726687025,0.49475942520673094,0.4069682165105303,0.28664369740520357
182,0.7893904670545889,0.623137309476662,0.21837555579346954,0.49356190987615983,0.4948762586695727,0.4108039934613404,0.33570121915317835
183,0.20521560732255784,0.042113445488766256,0.18783387003175975,0.3595244875928069,0.32237727619159184,0.5919777237139712,0.2500361624101399
184,0.7090910106895858,0.5028100614407783,0.3143983959600587,0.33534080806958877,0.7292654983053788,0.26786850383969407,0.04819142863805408
185,0.42441095010152896,0.1801246545660825,0.012848307112533779,0.6240722274184126,0.4024211752125597,0.6501407820356507,0.21396327951503102
186,0.501976490271811,0.2519803967856056,0.18625512068701836,0.32555360738885697,0.4078392992028976,0.45925542475313375,0.1328670302154888
187,0.24314486659420842,0.05911942615111541,0.2637382683916173,0.4257081640067161,0.14168876941105604,0.5565726455965169,0.040700138020169585
188,0.37908454103779454,0.14370508925383532,0.035168076412618626,0.7168732799562382,0.5950592449047097,0.4785899110526288,0.23625761122150704
189,0.2495141886732215,0.06225733034925598,0.266742922619955,0.3342358994114522,0.24341254680025648,0.47012546530349897,0.4170307036490003
190,0.3155171108187637,0.09955104721942003,0.2675834543587877,0.4954099503132155,0.6340635771224592,0.42261341162419913,0.32844519304072817
191,0.15954981010751712,0.025456141905344773,0.24971149783401653,0.6271888023369547,0.6311522736463849,0.10284895191468175,0.17780077446613868
192,0.10943055232621934,0.01197504578242143,0.2975981910207133,0.6286158278305617,0.4278134119791183,0.14591146261179788,0.05238841076021337
193,0.37322500811101716,0.13929690667946884,0.3450373361878198,0.3987754804645887,0.6149931584499713,0.1475778903085918,0.19006993774597222
194,0.18163815148088253,0.032992418073392024,0.3164145004657778,0.7370572448546279,0.22151996748274105,0.2567008151929961,0.23004214116551944
195,0.23527694406542313,0.055355240408764245,0.14144571026090905,0.5925120721416777,0.6684999549993897,0.37934438619544236,0.19535393031569223
196,0.47037905443340833,0.22125645484966733,0.23611021557385334,0.4413675458959482,0.8686819859012412,0.3650253789896507,0.10841808569763604
197,0.7768242788771162,0.6034559602529517,0.5471435383879718,0.4859595487427455,0.1179348919485375,0.655752614227914,0.2502532012008763
198,0.25946285041189276,0.06732097074386424,0.1320789797131931,0.1808243740805033,0.2773924741701551,0.9257863518913575,0.2223598048445297
199,0.5131600438383375,0.2633332305921644,0.2254879107458351,0.1810021317779013,0.49409146111590246,0.3157074298451605,0.021769248922146992
200,0.1993211406980342,0.03972891712916554,0.3732780175346449,0.5061611933254053,0.7584289082383404,0.40944910163331544,0.47186772294036794
201,0.3127925814061273,0.09783919898270878,0.34733223521100925,0.39540879459664885,0.3080112917888906,0.5388642964457031,0.41730114267189156
202,0.6238270741070066,0.38916021838890863,0.416679799206055,0.2789812513537942,0.14356929276474004,0.535553620191808,0.2999469853129981
203,0.47585859501521277,0.22644140244985228,0.26528437677668165,0.604998298385151,0.3686981334653788,0.5931475353090733,0.2541567211351879
204,0.12554090822563918,0.01576051963811836,0.24406919600420238,0.24737024486428422,0.40460018397617714,0.6853754286554501,0.11991954259525135
205,0.03149315681768097,0.0009918189263430455,0.07230547470721291,0.15424208766748462,0.02215943955033525,1.0295124116717806,0.15527300413352044
206,0.02076018030481272,0.00043098508628833395,0.24549218951991805,0.29286903609207005,0.596934458430219,0.5246742375318509,0.4977144192611462
207,0.3643996201330305,0.13278708315309692,0.19696194091053928,0.35058426746741506,0.8040265608334558,0.11492987598815158,0.35890121659934665
208,0.07856037173959185,0.0061717320078628615,0.15804221786381212,0.12620294843397906,0.78787589279701,0.02478073230762186,0.21147753044870213
209,0.174411951143708,0.030419528701755186,0.29555566513364695,0.1261331304505045,0.7856661495108828,0.15696240192523608,0.2806248539401288
210,0.32031166476388573,0.10259956258381192,0.24791850916399136,0.5307224997278602,0.5507890396453895,0.4258740336870953,0.1581733546511357
211,0.3021597714571183,0.09130052748701797,0.13677851662788235,0.29271575923857396,0.48524762226655943,0.6318052288669509,0.28645906772207697
212,0.10185416599893315,0.010374271131338231,0.14190234301687898,0.23937296784890455,0.1552140972096412,0.8429504358318182,0.20681995029033962
213,0.24722820158619163,0.06112178365954261,0.15502937169323688,0.048238106838125946,0.26022604848517217,1.1364497838495218,0.08292450764989592
