,ampiltude,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3
10,0.570789474954646,-0.058938378822748626,0.1341521646536511,-0.4126939531107019,-0.2848008856395817,-0.1688634070114177,0.3403381756167868,0.121425562092533,-0.07694432216906646,-0.07372922981903854,-0.2737044493273207,0.49338502684643715,-0.11869848544430481,-0.23445063268236718,-0.18576954854244948
11,-0.3063622309973986,0.05564040274825824,-0.10469568777139808,-0.39926955909270434,0.003474358377229779,0.21179831554712836,0.07133896762633893,-0.008316998665424277,0.2944947285782525,-0.4414603398014532,-0.0899657496657824,0.03465104586558884,0.10812316629605313,0.17684002814033817,-0.12235557812395272
12,-0.0963658705780196,-0.07354069834424877,-0.02853921231889752,-0.24161376064470758,-0.3758561786794539,0.34668727614184686,-0.12730550098645652,0.2659025540496016,0.17429371499019874,-0.21012534662652765,0.06472524134655533,0.07050499139433566,-0.19618341737534312,0.11356020600759825,0.010932230015346281
13,0.242058675182889,-0.06380714490377513,0.012928757456423356,-0.5120843077066835,-0.060658275191869684,0.12375606464898362,-0.3234053218127179,-0.03478427698346084,0.023315572102848,0.11404215519802766,0.4866615865650906,0.1230607981116885,-0.30530800801732283,0.27359146242521304,-0.2628945406454055
14,0.057600144849083934,0.07986326765266218,0.2998547504924874,-0.3673330258975256,-0.32082251883849394,0.04799957023421403,-0.0743033604592056,-0.037386689555973546,0.0726768603219013,0.1642060014290524,0.056639006126054964,0.04263731126950766,0.0857051782022919,-0.01867086694365136,-0.1954546229080456
15,-0.33304334844335237,-0.049824640801508696,0.15790554795444114,-0.06621154093659876,-0.5745490879713837,-0.34843926399322994,-0.13609042845871933,0.23517825396054634,-0.1659135151610308,0.26591381673794273,0.08727731340541711,-0.04873349040822014,0.2313749873422352,0.2986016220760307,-0.15977345034722024
16,-0.4172012690245416,-0.11863943641413112,0.1922347069987541,0.0008149929035376896,-0.8224866956886933,-0.3083451291485541,-0.2868583676537825,-0.022531901719122893,-0.10594684988417892,-0.029819474054240916,0.04756644432409031,0.3146272537958281,0.21766453146185089,0.2178718921171655,-0.1084398103311799
17,-0.4775723420739336,-0.036677284083752704,0.18320382695790616,0.1240256094619619,-0.769027282190621,0.05711114184437907,-0.0004931772458170447,0.018211499841298523,-0.1286917908894577,0.05541896470355177,0.015078154075629083,0.12430759750577984,-0.07944337636143149,0.5336770955257433,-0.09304326608224914
18,0.3587897218193257,0.0481936217416188,0.24967290308103404,0.018061359385069614,-0.6786768953134955,0.4281877049301354,-0.051132604011010274,0.1023674501270015,-0.06093877109358051,0.2547710692822713,0.1268625292702812,0.006044547367769562,0.24054527946239262,0.06718159336908897,-0.0687259643878047
19,-0.5973944087504408,-0.16894077980432706,-0.1914562925982276,-0.2662531595549386,-0.6762004014911076,0.3604210923764881,0.2592824983936224,-0.17933926441793221,0.08406949284829249,0.11864196463332652,-0.10007521132710134,0.2848053840262174,0.22855975744751414,0.11226495832420272,-0.25598980699281404
20,-0.023308871511878673,-0.038201990372058035,-0.07844813938741482,-0.3368418972241972,-0.3824145334706203,0.1451499714907879,0.07419730884481962,0.01817879725795346,-0.39985833225590983,0.019188013089729204,-0.11254651265260446,0.30923428648679707,-0.3962241833202886,-0.3590562046837344,0.15516469803392444
21,-0.26335667090661274,0.013857764217083887,-0.06993600073364653,-0.02364402259736531,-0.4169547074448672,0.0019507272167500755,-0.04320018975815035,-0.005887094098225715,0.04071333133637211,0.07527548266539219,-0.27402193697959104,0.33463819287788577,-0.8664192935873644,-0.32194848708421353,0.03174200280448028
22,-0.32291548133973536,0.0045484249379167535,0.28850792010515897,-0.0584404433548175,-0.14190047766739425,-0.22186049163428892,0.1932368090733899,-0.04101777081677904,0.2149306405692037,-0.08248035827889,-0.5717082601675793,0.15625146933058753,-0.6918356338648477,-0.16183758201657833,0.08975259385337356
23,-0.5010537648093971,-0.0019121161852409252,0.13177086573888408,0.17883024629999048,-0.6487189263844049,-0.1043325171413595,-0.28178618258022764,0.016779824032363527,0.16214788293875504,-0.3096508982621097,0.14284204114541027,-0.003850554237901843,-0.3469869579637786,-0.038625292295428625,0.19579472582324392
24,0.04106944571496268,0.15848382474989,0.00683641001305426,0.11613962135202985,-0.8085532209505416,0.06637639400349482,-0.172203998558312,-0.03234822799975011,0.0745089349231885,-0.13900399960801896,0.1611111606346745,0.2983977630702981,-0.37701771396268086,-0.14689585827537502,0.10459782087558764
25,-0.2995283219945326,0.0616699038436679,0.10616269598133776,0.10183799963588187,-0.47624993408403926,0.18046091986273832,-0.35261712436560877,-0.046290187711875604,0.07925205412764526,0.31785840990662373,0.15663294074278317,-0.14841259623825398,-0.48704717987747437,0.07604772662386901,0.08620799500685968
26,-0.6776979454606784,-0.19580632962637187,0.36580010839188676,0.21401926049522801,-0.3296587563819446,-0.03733715154921709,-0.43642030176818175,-0.23635555163019134,-0.03838998251939886,0.2566310366624199,0.06411248448639263,-0.1761389188107203,-0.3281217454638913,-0.3338340092210661,0.16930600451697767
27,0.145704398740085,-0.07006793309008891,0.01685493191466869,0.2714626466101364,-0.029792871111801462,-0.11487154597217204,-0.13859935082440433,-0.050695745669753614,0.09096229239696585,-0.10596751607866492,-0.24057722919367208,0.2501731066983783,-0.7200481370260976,-0.06737212720735965,0.21391425957286347
28,-0.1471450056152111,-0.10415419474064061,0.17398737462936623,-0.45678525589760127,-0.35567808779816534,0.14244181894570623,0.22550300386756458,0.049598181350414716,-0.08277034704126005,-0.23260848039533763,-0.030570881130385294,0.1630938529634633,-0.561135440333238,-0.0493053383055251,-0.2951822201660739
29,0.3689246495785936,0.078301489923134,0.05740669782482921,0.0202349825848252,-0.27265561055399734,0.6513208409867108,0.2949947806915477,-0.05350370987627798,-0.011114923911515029,0.11886470116447165,-0.07376576000719881,0.3921038931893727,-0.4851706871621005,-0.259825860840878,-0.03937396878234149
30,-0.4034477766337287,0.07370699459001882,0.015264302586682224,0.02204914484925053,-0.2617305531980354,0.527279079387518,0.3073556750142073,-0.09975106912583735,0.003701054547392467,0.13664325916103323,0.020632766377145,0.6654773886037229,-0.3536101546875816,-0.3001025636715115,0.1920061560470207
31,-0.4511643923761214,0.11745710324194136,-0.14234496821982665,-0.18190690544550975,-0.08690997328052702,0.3687269920154701,0.2659536189611187,-0.03164268194686118,-0.001446841763934753,-0.03206680091647353,-0.1634252386382263,0.5690248295198738,-0.5895965698505794,-0.34021136608281066,-0.1082695286153428
32,-0.29477257442551175,-0.30675407645620345,-0.15019831207280765,0.19778945172864898,-0.5556166414682611,0.1488686220365547,-0.045016996215081956,-0.07970125782536139,0.12890005186262257,0.10269412064325444,0.01204872845337274,0.3686144956118821,-0.21459203946751565,0.0991783904230285,-0.018846835284032845
33,0.09652046136483892,-0.13205889230406193,-0.22728471509240106,0.029457284502510516,-0.534138692894535,0.06163872452076181,-0.1505288691444828,-0.03716641015726832,0.031597101529678304,-0.10883300309952199,-0.09158574181846582,0.35123160805952125,-0.3541822227192509,-0.1532961053366157,-0.09527549864030566
34,0.043789642793718775,0.322870163113628,-0.05378497523917683,-0.19312487086267055,-0.44538155302645105,0.07221395674874634,-0.0995544239188012,-0.034882468325457404,0.21499498264849534,0.14219637310254296,-0.6832348422919169,0.1540118644062824,-0.31094073133134936,-0.1937192572240585,-0.14566066247322618
35,0.10439585760076342,0.11623673632628745,0.22133677615911518,0.0031433048519449586,0.147800785319924,0.008739021908719198,0.28761458346870394,-0.014294164012732459,0.013889041020624215,-0.03853147998365107,-0.7569326042036099,0.2421621808467564,-0.2590042070112809,-0.28092144983887224,-0.09366391162861137
36,-0.20884426768440084,-0.03920750594631685,0.20320382248792523,0.31879091460908193,-0.035530493345751035,0.46428983706581134,0.10243532353171864,-0.29863260489549065,0.04194218407101488,-0.11777092303415872,-0.41636364349452687,0.22090883921653048,-0.45541892479129786,0.02673581069865946,0.08111053168708907
37,0.23327398489169193,-0.31215997472972934,-0.07026710881031711,0.26366906753324537,0.07361549889448252,0.6063906541790889,-0.15929199953097997,0.1629889297057354,0.050828085231685395,-0.3753444445916742,-0.17127283400531368,0.36227999443632886,-0.1957358273629826,-0.1604740149126577,-0.08939691123418719
38,-0.5554072714686359,-0.10226617624681678,-0.054299470234285545,0.11796835877722302,-0.08572148969462773,0.2571561021528748,-0.09843911862566941,0.034383040638647444,0.022877463658328434,-0.21975907940808928,-0.058836488793590505,0.6613900933514556,0.21603859425446362,0.2180743612304194,-0.17901214060900433
39,0.369346823702388,-0.2225696785251074,-0.04536272351397532,-0.08316052799301689,-0.1928716711351504,0.5284251533734412,0.1275392025074169,-0.028383557892366337,0.0906849602335302,-0.1930085334330318,0.04851673592007281,0.6474984169585273,0.022566081622532375,0.3233166513158467,-0.006476223990252973
40,0.4188686861148889,0.040847519925181576,-0.04752910495817825,0.10033488547104522,-0.1467371164152088,0.29705168909176727,0.041333638827057644,-0.05593564715292307,-0.0030601895690877887,0.11240903499505989,-0.19123917935744922,0.5855658511324562,0.3129070487591504,-0.01942220414717151,0.04777264095503976
41,-0.43689450354928583,0.03463584085369549,-0.24815406918255584,0.26677598993791934,-0.04697622868626147,0.26002354838887004,-0.008468592814479828,-0.1314237522310639,0.2310317142215392,0.1485006728595786,0.06609774126754643,0.48002581246465437,0.13869286268188705,0.065475449611958,-0.15404296552297814
42,0.45620741910194695,-0.1147358390790374,-0.07999411868119816,0.12380189335973488,0.0282031840492454,0.3821993968867662,0.26588344939706043,0.17880345732819578,0.12256235042041094,0.20220879086203833,-0.058334830415084825,0.6137644989719631,-0.20874572421315563,-0.12695133442202003,0.19790451205152454
43,-0.6509407332702397,0.20501113281146072,0.17954320996864873,-0.16542137131817392,-0.6202876783136879,0.13224413467602245,0.375931911688262,-0.05184878025678159,0.12695289227592688,-0.04202226001003259,0.18994305511290188,0.18084573772364773,-0.29282927918927576,0.032564226464024126,-0.2457825275505407
44,0.9313922078885586,0.056091027991122554,0.024451900740702318,-0.21541675153366785,-0.6252647143115091,0.21312043357526916,0.31495613246168275,-0.04755289519818935,0.19590574472063899,-0.0552040351218879,0.30072626121376206,0.23858974881767325,-0.13507575002065958,0.3063285870722373,0.051540594956691055
45,-0.6402218314632927,0.00994356117057521,0.05991098574613359,-0.5501476045627066,-0.7736567665650853,-0.17015811032939138,0.2074358232646913,-0.08628553645209522,0.04378034990618146,-0.257236301275335,0.21086732626497265,-0.15307465980558074,0.3148989293227022,0.07845575551072373,-0.27937473441898286
46,0.31398290058396783,0.03173697538067591,0.20662767005112442,-0.24932763525686608,-0.4657256112002935,0.47475275674812945,-0.22537035206169284,0.17072773694785506,-0.016843190947000347,0.158446806664732,0.22582230245875398,0.18502937443205178,0.40183998313125274,0.12670512599873818,-0.10777078676628739
47,-0.11067476580916241,0.13081214947455644,-0.1725190567913249,-0.3187320505578074,-0.26862323107873043,0.5138747146078927,-0.19362966811204574,0.06398576474502636,0.11599133296803181,0.2506649513635243,-0.07727016318591583,0.09984842440648012,-0.016208910426079845,0.05105540611652787,-0.14809187873794616
48,0.5518793817081088,-0.06804164212811514,0.10594873845297784,0.1289462180605668,-0.48590553338931414,-0.03315472771604262,-0.011952210926489678,-0.13189416333888487,0.045234365967643575,-0.05830175209444663,-0.5798395713945557,0.12101620721873943,-0.42562895484115015,0.3809760161391874,0.1763181205323934
49,-0.7291635962609265,-0.021719937727345595,0.01801598036574377,0.1395838394140441,-0.5517057292006607,0.011178627523126601,-0.1015310965824138,0.0031722490171071788,0.017620067959350404,-0.2410019763083381,-0.35212823437089613,0.2722554371677186,-0.6868519845693744,-0.07907491109932235,0.1992844872427174
50,0.2131976819430238,0.09344336224584537,0.094927829834882,0.20690814446033368,-0.3180643511892558,0.32296397428753454,0.1540883909973939,0.0894613117511455,0.10541204608638463,0.09700935622720333,-0.3406736563416458,0.07744059002757506,-0.5899439693104127,-0.2072395129336635,0.1676780702288157
51,-0.39137672768652687,-0.15100375741259783,0.01450423273695467,0.33373827745537554,-0.14558821317144288,0.2768606934496596,0.27975825854399894,0.2421901228308606,0.06369986263473042,-0.029110651859174302,-0.20976062215893404,-0.01142474128703358,-0.5163054805134699,0.17587466559460152,-0.053767328518956194
52,0.22987219889869442,-0.18904716146177852,0.04575271651420976,0.1911094803294144,0.2178649585146017,-0.2940838350229099,0.012254069665433895,0.14465522166015485,-0.004313661322826262,-0.38955286940357636,-0.10317777876164139,0.1427146418829205,-0.5161835759608783,0.10776006024750423,0.05119393241943114
53,-0.39777387841657885,0.13638078419674157,0.39348187270832347,0.36075874719433665,0.2673197689190824,-0.004938916874576399,0.10667577440177753,-0.07216654822090815,-0.03424121832635821,-0.2244753920913788,0.286890004166333,0.1613081432876293,-0.2743024988441126,0.0027762238291430402,0.34175916485216007
54,0.3730925058221697,-0.038415117023163,0.0864148522708623,-0.3847265386661886,0.1685630429590138,0.22532274401094132,0.02361931266792565,-0.11761470115968026,0.03113257348990653,0.030323011248699787,0.41939806659120227,-0.053722231649620394,-0.36599485321139213,0.1358640265808082,0.011535908918155355
55,0.006327553100917663,0.30734653251060423,-0.17244922567691517,-0.4253698148031416,0.01731157344974489,0.3411441763429176,0.2092555655891123,0.08578377121447839,0.012611740047461392,-0.09723959027755391,0.31040186108084966,-0.05171693286324988,-0.3388631780747924,0.04311330308072388,-0.25583506917060983
56,-0.6547918401309565,0.3486774122430041,-0.22499980201718003,-0.3584226943639961,-0.14309095431222127,0.20115863228585598,-0.0004035236216061236,-0.1319124897749145,0.1637382638273595,-0.3264010638743299,-0.11635569671555317,-0.6571129686897011,-0.12915090875227203,-0.1297956009178009,-0.007681021105725383
57,-0.6172266823112889,0.11908470810101501,-0.303050467762892,-0.16739988356805477,0.3622123512441944,0.8864654814820486,-0.17977674893861723,0.1191269229664266,0.15130091798736212,-0.10521080272419935,0.33739423894007353,-0.48787703860859066,-0.1125674777757699,-0.1529451214418014,0.0705831747705444
58,-0.5750182411385963,-0.24263201477172197,-0.00408794931495092,-0.37764442638033363,-0.18609156895160808,0.4517478225294632,0.1951352052975687,-0.28072583492438175,-0.17927859319630737,0.11873968994486561,-0.03549215053050464,-0.18587124735420504,0.037553041178161564,-0.2995975541958314,0.2352140716002342
59,-0.3257952676997878,-0.05598127930585778,0.03631587114320678,0.11045604662128924,0.19754607956346434,-0.06159236235301586,0.11537382697328863,-0.22210634551257535,0.08853866438669122,0.0582910083700839,0.32908087796679497,0.21973206064394732,0.26216990371645965,-0.565982037097574,0.10738843504450005
60,0.5569242903592537,-0.1375661152313596,0.24003876914946676,0.06766916507251719,-0.18262183772824933,-0.21384412008719447,0.20807442455353412,0.0951956951006298,-0.035046749721683645,-0.16785947132635415,0.39454754685052285,-0.14293235826983153,0.34413090789276446,0.1035569166299234,-0.1944257388910115
61,0.28441073572862235,-0.1872305974174962,0.10891565769095546,-0.048431891956195475,-0.209768620156242,-0.002786425484870944,0.032663519247500356,-0.2929258733321756,-0.20135557803283993,0.0917952862622089,-0.007230062926839913,-0.3505600859980385,0.32677037488295185,0.2417087287103391,-0.08115532202663747
62,-0.24100798380478722,-0.022234597123261833,-0.07686414231115264,-0.3125877333038111,0.3206821844499014,-0.1547676817252356,0.30309638344452705,0.05496706685486172,-0.04583099983445639,0.014879341197993268,-0.09159189874785133,-0.3911766646446717,-0.2707431578673334,-0.06921095651139203,0.1448772697027273
63,0.3892224032420655,0.08992799676869812,-0.08007218130449642,0.4736642201338803,0.10093522856540987,-0.020987209787138195,0.18616037742584954,-0.09389085844708543,0.2649461360951736,-0.16411625567599283,0.3851682493079268,-0.27899297506399123,-0.378263924064831,0.21872584403921885,0.1372812849744315
64,0.19854309247114718,0.37767012581814813,-0.04714770191222961,0.2592683226847104,-0.037714725603479965,0.12196156059605237,-0.09133647591418217,0.24538791464840265,0.0386052456481808,0.10970334539888156,0.15414111873858496,-0.5943220883007463,-0.29696409924046563,-0.09088105501483099,-0.05411139153541162
65,0.6509246837437636,0.11527258070814173,0.1880288774595288,0.16165913367964313,-0.19625695224566672,0.24926185241205864,-0.1263721574333318,0.020640970919823698,0.01055229973935598,0.4831819618802584,0.41658931362904267,-0.5384441064681373,-0.15014078336487793,0.05974547411280404,0.015181760899674653
66,0.04443892472624844,0.2263288413934128,0.11661852344888854,-0.18635398718702414,-0.6597740730105419,0.1460687543750408,0.03614946197747469,0.1610258308156986,-0.05231219410639691,-0.049159476865037216,-0.12764611926406044,-0.7475256870609811,0.24719091540565807,-0.07630205444614352,-0.06070685587735729
67,0.0726805190634445,0.12305736126714686,-0.15259864188399708,-0.3193017660838346,-0.8726349669244013,0.19264493527265275,-0.010655202451670738,-0.08779391420954372,0.019969944702525954,0.2916400654105934,0.19354164860140055,-0.5023028688822336,0.14367941414454807,0.023183829641260326,0.014916555444859494
68,0.45765573658361547,-0.0836959471555323,-0.17278903448257532,0.01575842626841993,-0.632820960065401,-0.02438776243548464,-0.06882503654264112,0.05428441466314156,-0.05160436093494905,0.07414366296160828,-0.11598044243418837,-0.5850081455292048,0.027224639482101638,0.16213531682002888,-0.07505382982661915
69,0.8072292933452211,-0.02523947392750137,-0.11160615317794755,0.22565407981673805,-0.5220372945314126,0.3747022678632806,-0.09443889167515959,0.03711665368685854,0.0014787793459397486,0.057003723311766785,-0.17131340494124025,-0.7198691254827131,-0.16098198345772302,0.3194389253653738,-0.1133422452835958
70,0.046365491433037614,-0.1257424189444048,0.038280682623580586,0.11166943362491666,-0.6226779793670839,0.1577376183394517,-0.12180254422996198,-0.09588145568582818,-0.028740738518721054,-0.05150838605081627,-0.37885348580059364,-0.4008225052738227,0.031473016678115216,0.1944922951006695,-0.08650511342946161
71,-0.11603490339155575,0.04541784007220679,0.3776275395417569,-0.03831293282312482,-0.3024778255521805,0.32783477548269135,-0.17352362915373237,0.32149496634517916,-0.18417634666318106,-0.029626681964673406,0.055415417336994746,-0.26969744450488753,-0.26420195020241555,0.21545385098767345,0.012618613895237218
72,-0.5201014253001685,0.16033968637565843,-0.0898848899887666,-0.023451022999062193,-0.5118507792021021,-0.246768187919047,0.016861294205631233,-0.033997951512884,0.2051498361580507,-0.07845813360471804,-0.712747118804926,0.21303268839189798,-0.2929080508624547,-0.020731944090573995,0.08759878076374206
73,0.008838059510872118,-0.17339345536288292,-0.1202317478658359,-0.06294914909030427,0.19870485574432403,-0.30587519183063466,0.02789897824180486,-0.08312971105561487,-0.14044086025985525,0.04744974726959373,0.09459927624755736,0.3767393843707385,-0.5300407031916352,-0.03483368073610746,0.4019319081401812
74,-0.4573583260120415,-0.18107004072175398,0.002377594509548636,0.06841396802630233,0.27480264491628215,-0.2231799894688182,0.22072149273052952,0.0011405016411786956,0.06782416252382725,0.2129401864752382,0.21160131709584237,0.5036997861291242,-0.2515561927489291,-0.43332932515399747,-0.08047994783531134
75,0.2525755310441369,-0.17944787082017305,-0.036521193215531,0.09256069066878549,0.002970703581160302,-0.2690077434751202,-0.01905271983608086,-0.3016163379986407,-0.0015313188473426304,-0.07786806348658129,0.4459659369293893,0.6564519268967226,-0.42904424661399504,-0.2556504232378424,-0.19719016969507874
76,0.1983231161299211,0.08824861937484801,-0.05779112791569804,0.3461530344658863,-0.25783213621888157,-0.4143229934432865,-0.05942650702385621,-0.11316187731407353,-0.09760121860449698,-0.07252978908280924,-0.3630456009149239,0.4287147572745221,-0.3816429843731534,-0.2836954105551941,-0.11957422849176219
77,0.18633335186118594,0.11748468560204918,-0.04341099056130736,0.651945581246224,-0.3296506238966187,-0.23844310521516027,-0.009529151304304803,-0.05629903377319854,-0.007905234989790733,-0.064415452707278,-0.2711069035136314,0.19449511102591,0.22167011633824374,0.03465909089730587,-0.2026502846483552
78,0.023908541777908632,0.0630438718846073,0.1428769991947959,0.3608091404515986,-0.4614175581812324,0.18034386586121157,0.1756949260240086,0.05901211730198433,-0.10614632052425595,0.039235355077690486,0.07977146259151596,-0.21935661659995012,0.45929508538938635,0.21373022872461317,0.017252971839908544
79,-0.1738579112371883,-0.0844428042229211,0.3535407198904098,-0.07472080424812486,-0.23431689810725653,-0.09693626924218532,0.2604876507494074,0.17385940305722694,-0.3677624383409439,0.49276888667323554,0.23696372852377587,0.1519281706417961,0.3364202392541037,0.10040450455313382,-0.2992547995369921
80,0.38107401059752233,0.1328192269998712,0.1508686918551878,0.31484182583965725,0.28883330344138314,0.4468503749208759,0.18614102320788362,-0.04204471490007161,-0.14877963646645068,0.0692792792960023,-0.48851210845842297,0.20078882404989157,0.5007530577893443,0.05015647672869667,-0.17752252316415307
81,-0.5672283487363805,0.0849627304877337,0.14416650433297526,-0.1329337492453151,0.15250898244322603,0.2712707864107412,-0.13986708547762,-0.07217541039434033,-0.23684053297018606,-0.17238485915508478,-0.5537135054374077,-0.35264583773169866,0.2887090164595807,-0.014999686656522432,-0.2062682924666268
82,0.06982349334208304,0.08505257413377722,-0.0033838235375945325,0.03983114449154196,0.21809115074423674,0.044422656997440677,-0.18740865185421912,-0.09914426034781451,0.1391095902088715,0.03472369753982421,-0.8891816543987305,-0.007460588790650438,-0.22991766127752142,-0.12541193018876706,-0.2584009660540907
83,0.2444194578504704,0.01878877054068491,-0.030507220663253357,0.4036465028350147,0.005671447158515586,-0.5154494123184687,-0.16470828797166998,-0.15583536302754603,-0.1039292476940407,0.09858210545488456,-0.716649644270493,0.08509651274441664,0.09877273804609205,0.15331703442598005,0.28944321569382503
84,0.5321672124315593,0.1253606642689595,-0.15251538296258982,0.8159845592717905,0.18819121509488584,-0.38757847217457403,-0.19194564278764886,-0.14877358006127972,0.09988068559253102,-0.15476842817427844,-0.147941524882336,0.011741212964427379,0.23999657040909683,0.16663755325078758,-0.01487644758789023
85,0.5037040236025679,-0.056185501052184054,0.10533899047075018,0.6652690101059497,0.204052556343217,0.1876358937637529,-0.35939089508532857,-0.014194861112153803,0.09089272345377772,-0.0442260190351825,0.023716804302867392,-0.4382131742515373,0.6301710930213181,0.12746909420809963,-0.192264729254523
86,-0.5230854729997956,0.0013330991419361615,-0.06957024568779722,0.5251123857675934,0.447667044256409,0.0545642834199184,0.10988564072321602,0.11684166172745344,0.12221639628037079,0.24499149316570962,-0.04410538590610019,-0.4862217824964241,0.4273182659243423,0.1783690132472433,-0.17817305844275094
87,-0.5564443034266868,-0.06123581364818291,-0.13727707516518245,0.3116038222185529,-0.07568248723385085,0.20439360145349766,-0.2888020854071719,0.024855190538734306,-0.08406614896761119,0.22010096371567917,-0.1845946939509477,-0.49447221306229205,0.1796322340946147,-0.078213800508001,0.03248596852922082
88,0.2655623605021881,0.13858324291981883,-0.06016783689429327,0.0803973726541643,-0.004596149119254558,0.07597408967076541,-0.07440622967478269,0.13480110572035536,0.04823316075937503,0.14694123981800183,-0.11059067049642765,-0.7594139472291042,0.156353075502045,-0.26373956057238385,0.18037558959706937
89,0.31886898272742903,-0.1377042689987056,-0.023411822785745565,-0.09249522944412011,0.2067625947385298,-0.13184653901067545,-0.1571742855804043,-0.09207407384733471,0.02640953145583627,0.06251603400404279,-0.3401493484945276,-1.0117129224173869,0.29553444511290367,-0.34240478732827184,-0.04855045002213318
90,0.723607185620561,-0.04626325423275796,-0.24003181530193649,-0.2034723992792856,-0.005491393505633983,-0.0991349743228535,-0.0019252466325397205,0.11588776281422417,0.15330970889495568,0.2926902879962721,-0.45028796296613455,-0.44445162269639027,0.6883126301467696,-0.17055328421192986,0.0764024476427082
91,0.5816319255746365,-0.340826365147358,-0.14621300011117122,-0.3094347509283568,0.15371341296861651,0.1388128036727388,0.07913096700153213,0.2871977102276435,0.2713779100320996,0.09260712269756782,-0.3260928520799526,-0.3697473432230606,0.49678902386449547,-0.4067712439067066,0.11093166952738528
92,-0.5883963809522625,-0.031111608626287743,-0.0489192647228955,-0.06445881019782602,0.12711281703965602,0.2959330252810477,0.11053301863545703,0.027784115582835882,0.07719382605965702,0.003793964179326899,-0.3999032208252449,-0.3118168794653986,0.17508460836369882,-0.32222815704156055,-0.1234625955534797
93,-0.004524887247435834,-0.1309293604127738,-0.09412253301856191,0.47223643834820994,-0.23012427657331858,-0.09414984903742589,0.03913976755542639,-0.033884281270700006,0.07797259492350223,-0.1332298361058956,-0.49852944040609015,0.141997257172367,0.07334045131481894,0.07187050193593215,-0.17306431832006872
94,0.19066128160790757,-0.06103377964097936,0.05605359278990192,-0.047552993558932555,-0.20241711261225465,-0.09600072898656126,0.11380932885781242,0.20697159079111505,0.17372912531823242,-0.3117656478974709,-0.28549205968738334,0.10732620184255381,-0.579139273052309,-0.12231571256871743,-0.053648759874619215
