,ampiltude,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4
17,-0.6122104729263184,-0.0512006743226288,0.08254974872214697,-0.18555422461526055,-0.19562033116814634,0.2519710818014348,0.02032219787553477,-0.009347580432160912,-0.1744401255903034,0.1795235488790164,-0.13215797289551115,-0.1796402838045555,-0.5213078455742441,-0.00547093440952073,0.2980118175564649,-0.31170057865576967,0.05697897337111241,0.03119681915649245,0.15662022591085203
18,-0.3809667336829595,-0.16964575076949523,0.06384753923806227,-0.12680856553573774,-0.18629255085554472,0.20258893317951504,0.12337298057240076,-0.09031981563324526,0.1353007089609457,0.15904518854868863,0.023267334716767365,-0.12269219638419512,-0.24425197630331855,-0.20933150532112926,0.5228224174785453,-0.1912031284106517,-0.03040718350702478,0.07605970390224964,0.02014219146002641
19,0.4052671920169417,-0.04908844879951227,-0.11556609581728877,-0.04590671800018098,0.08294652879382318,-0.05976314182167654,-0.04736471831011005,0.0434695038743359,0.13597805438220842,-0.022807047686631964,-0.026172216114128302,0.041021038223827765,-0.1002306301699522,-0.030906489441274054,0.5176168264551666,-0.07822750795790095,0.08668587607112696,-0.1019222895543605,-0.022758464261803252
20,-0.04578672547250395,0.008788396665688744,-0.17905210094900265,-0.06927322079809889,0.09980604576615842,0.059872615074216866,-0.3503363394021688,-0.16833787555746438,-0.09746649128029593,0.18470031395505798,-0.17618713944992057,0.03445838691754316,-0.2655679573850558,-0.19755496093396954,0.3351047239453107,-0.41381932784164643,0.04231471406811792,0.023781330254949246,0.08128892822904103
21,0.32692160637477974,-0.08024171518224718,-0.12492499980481914,-0.24123263101350337,0.01586706536582146,0.3102560890326824,-0.12275728455192812,-0.13467181108227702,0.01711280327134347,0.12501026072814775,-0.012814878891327153,0.09906969379795874,0.034671266604226335,-0.34610169756807363,0.495586381446579,-0.53561556668296,0.02509154094670208,0.1372177350506795,0.022444769900521903
22,0.3992704106266224,0.1491025818124258,-0.17423312624907572,-0.4529325041418519,0.06812135566522429,0.4892871142483453,0.16988865594384042,-0.23384770328703214,0.02168475678763205,-0.08149788345865613,-0.045143257394882695,0.15917067056441225,0.13819203919047587,-0.47816689751471897,0.2431236681505055,-0.4409266656240711,0.05337437311158201,0.024620747531821877,-0.09681096716616928
23,0.3992704106266224,-0.004455371574170541,0.03577263364104397,-0.5861532276048997,0.017512483254993418,0.40448480127118636,0.19496913086804316,-0.13266261837140744,0.03169629625740751,-0.09057553059499632,-0.06379828564944809,0.20943444620968743,0.14154438813431788,-0.3251567120655341,0.11797851937104842,-0.32181350493588734,0.23670644227528023,0.13044849838475647,-0.06342138175501966
24,0.25247937882712645,0.10467109313979485,0.06923340843495777,-0.5158779333711236,-0.09169552457002564,0.34570574444402213,0.2765308042659345,0.13406698313941326,0.13309446479352666,0.003697804326240936,-0.021572350863416342,0.20898235069023693,-0.15293917900431003,0.11561095689921504,0.09296192809758472,-0.006597517402041619,0.020359018484780923,0.07236580579358651,-0.1269658039245048
25,0.6790056552840253,0.2080387891954861,-0.12210899587496533,-0.3700853967044351,0.08258004063842125,0.2954254223216525,0.4091386228005172,0.08463603945220577,-0.07687781285052209,0.2543466542087163,0.0029285224720651815,0.2948597644924396,-0.33294772360004793,0.24670617153434415,0.23227234865266358,-0.10519647576566657,-0.10574469026641665,-0.11156649201004748,0.11499432397981556
26,-0.1901129570719175,0.09895564178970984,0.19641972122247048,0.04051618102039072,0.0340108995986385,-0.03101141448670683,0.140063837497794,-0.043336696894995336,-0.3228249311170366,0.14892270144911515,-0.26643377265004287,0.06361524236295019,-0.11208735651127325,0.5163040451380059,0.41056106841907025,-0.257213744265317,-0.13690222124284898,0.03585992293281548,0.0785266133117766
27,-0.6110070089782365,-0.017610996902015768,0.2545624244565673,0.21141682148387703,0.5191322480535306,0.09804888870125705,0.15455308932240625,-0.03451750890600075,-0.18702962049462288,-0.09540750725204364,-0.032830363243849775,0.21324070944900567,0.00809835387148156,0.2426446450808106,0.36857592574285825,-0.08685139882107822,-0.19769071445368364,0.019114542956609328,-0.03743216749609704
28,-0.6527137717711652,0.07842043169141219,0.02028013390821118,-0.010449136327791722,0.22432669888086595,0.29782682274468114,-0.3019054391076055,-0.030184379392258792,0.05588710271728917,0.08425909381600655,0.006588579109775449,0.1759769453575772,-0.005132822631366177,-0.14236474535046964,0.3992411332168567,0.23379895113365637,-0.056793593428962084,0.14011979095929214,-0.0696898888884337
29,-0.04446055477029094,-0.049569572456790494,-0.013997130663461331,0.28328263859925273,0.06382815257424718,0.3195585669400894,-0.11317192466985806,0.17753543274920502,-0.1596501670249731,0.003426805115981049,0.07030736840499531,-0.2589468156575043,-0.17839700916782186,0.2048098957924928,0.6786192547555912,-0.03905486419940997,-0.12778409380613606,0.13345104809246788,0.16665700794943128
30,-0.340534873475027,0.039153694276919934,-0.047280610254272715,0.1290629528522551,-0.017086088900425594,0.15417884243707286,-0.06774724739055045,0.45950633709656813,-0.3058798645897023,0.018277395487603567,-0.029158089664055847,0.14409572968671996,-0.006192192072607671,-0.1616507873018863,0.7698328414158093,0.04523692243164403,-0.2397730313759479,-0.107437135352875,0.015301997914633228
31,0.18393797433602743,-0.10617939208942279,-0.02537508234972881,-0.08816422928132249,-0.38221554744638864,-0.10515593016891701,-0.09311197453050371,-0.1398215508499649,-0.12372748328674972,-0.14462394953385108,-0.08191905444642293,0.01353047341670379,-0.01203043443164611,-0.10325569160690326,0.7556550179916275,-0.11565090278086375,-0.030407688013488313,0.20924567141549905,0.10689651763442312
32,-0.6811446236829782,-0.06535197960980758,-0.15976149557969963,0.014363968818506913,-0.3694474588283202,0.12492824062681375,-0.2456581881501746,-0.23011430368765426,-0.12127108608363278,0.08739087456057747,-0.19860290400627056,0.08092022020920563,-0.04933249206875654,-0.07316666595169727,0.8149572259398183,0.02253431876004991,0.04651074981875267,0.12601930422363486,0.18633731787973126
33,-0.031475853509280116,0.01101193418979203,-0.026620649017782515,-0.03527024325659812,0.07719249781435539,-0.025179873995274438,-0.3063431280604486,-0.3814705112019605,-0.05916874088976547,0.08782793774860792,-0.0060838502788854235,0.02903074442887988,0.04506169519231958,-0.07150335735837574,0.6446005195620146,-0.028629072169195743,0.23404741791774158,-0.023116818240208767,0.028695028788470245
34,0.11522373263109115,0.11035120980688011,-0.0044507954465567885,-0.021806524024745057,0.1281615080053225,-0.20436049553330646,0.09304514035967651,-0.39487881984575834,-0.08410755531335852,0.06753383769529833,-0.12785069883913633,0.03439413425485964,-0.16774995098474388,-0.0635191172919028,0.44961851679005926,0.3275050795271466,0.11439608375063762,-0.12338721695361346,0.1312533577610423
35,-0.40126573060403065,-0.21187992442370043,-0.08924607979226819,0.074108189132034,0.2984262053331336,-0.10090373634987337,0.08716383469451568,-0.05355128713990924,0.043446693359521005,-0.028484078799979717,-0.03230233491140044,0.11097661686412866,0.2767723898749836,0.10794089491507876,0.04084899235644942,0.7555258452575476,-0.08865844984412088,-0.1894702007183781,0.00014705830959040045
36,-0.7540645335513807,0.04956640169005768,-0.08288724362004572,0.1550641868464031,0.09394634171572575,-0.00018430705734476943,0.07567842707951405,0.15916921232798062,0.06671532975796904,0.04639613627368433,-0.13241339293748966,0.1342399175621762,0.12754164934777107,0.10262956042365726,-0.0696738343511803,0.6954532901329165,-0.257642821052997,0.2152776265299114,-0.06239668508376492
37,-0.19206079638354867,-0.05053875827800047,0.14295464950749073,-0.009511678350522593,-0.11204352587002682,0.2735962789672643,0.19500088472879445,0.10047167210071509,0.0941170704747352,0.05719830550752086,-0.08992323532799242,-0.09538022683687523,-0.18775877887454334,0.14468775162555345,-0.11444796636595825,0.8426312672848952,-0.1597307307923973,0.15703812572018538,-0.01714164383303502
38,-0.14552168155018536,0.07692355354990399,0.23082067762734512,0.0626425430212586,-0.10898851288781511,0.412421371095259,0.42396266389617293,-0.1523104227121521,0.14610289447304126,0.08880842764248015,-0.057380023448039705,-0.04077475570747548,-0.2180523826157853,0.09826383220711067,-0.1516752957374287,0.6640667677256018,-0.003099322599481787,0.04270940845405373,-0.1047008457557738
39,0.0860717546298372,0.018518541211704556,0.05921432389742954,-0.10089733280209164,-0.19820179420197748,0.21300270066784074,0.2507745445399484,-0.20514792248336297,-0.12903579756608385,-0.03252113510645582,-0.0645746889618222,0.1431874818245568,-0.19123706382427147,-0.10741994499389791,0.005309303632917116,0.49624892670174603,0.20049768286657013,0.28508551600150667,-0.035658412841397126
40,-0.4879982079070304,0.027050969366246555,-0.06305489163932197,0.03288166924994658,-0.2538265503933133,0.5543756843603712,0.23686139629075686,-0.013280025357006911,-0.13825387878627804,-0.29435624175837993,-0.09103492925067214,-0.006936972045081015,-0.1288591136210381,-0.3404198470172037,-0.10854325538938302,0.4539641526075765,0.015788840018196984,-0.171681907140667,0.12577211204029906
41,0.39311340083941926,-0.06638484325048424,-0.22921837384005045,0.037929753860874715,-0.2737637632448088,-0.025939911051484663,0.2550854447863036,-0.010440083426255832,-0.21036054026606668,0.02126644127805359,-0.044898152827490934,0.16752868218765432,-0.27589096630519966,-0.31645191574500936,0.12032591686742145,0.24992427002775847,0.22781138056019676,-0.18468483046068165,-0.251192700554329
42,0.32059742022687426,-0.13223027296488124,-0.11620871548319466,0.06928092094462857,-0.31997067167704574,0.08546593321770155,0.11168906614512888,0.09310471255982519,-0.28608494582007726,0.31811546097914595,-0.10408257259880924,-0.17250864109194003,-0.3113058186214067,-0.4691882851165582,0.09608838752656111,0.35535613659224896,0.08680405434830694,-0.055107971674394574,-0.1557458715501631
43,-0.41540263416100953,-0.08852521308150202,0.04249690848510028,-0.08049393703264644,-0.1941056437276171,0.2231571874509192,0.10500519342559606,0.15726761759407248,0.11333595464733079,0.17066623587613003,-0.042310966520224015,0.015240306862636208,-0.2773564840665891,-0.2176423902765257,0.1323749093609031,0.5349559810409933,0.01303545795703627,-0.08639656611239728,-0.2010894196754936
44,-0.3306347058977668,-0.1277707099284805,-0.04939055103726496,-0.18353697037526473,-0.1972344069208385,0.2511660168881296,-0.12700638804238407,0.3546740456173511,-0.0043733349502264995,-0.08900451699947351,-0.1639004837886057,0.11445871422362953,0.11830353960352855,-0.2467458537621381,-0.14228416452618817,0.7005247789398199,0.01937490254891809,-0.07509992281673221,0.019945358862749018
45,-0.4162184620725718,0.1099687988793273,-0.1392318811865746,-0.14843158409158802,-0.15796338621223474,0.1753779073618212,-0.4151163438266298,0.3702177715589735,-0.011337973226756615,-0.02831461015765535,-0.14735445477116751,-0.042505616491027604,-0.030123375603471655,-0.32702104568167767,-0.07859013564453926,0.49254031744530075,-0.04099115881815509,-0.10160982029982107,0.09087297727392922
46,0.023339404031244522,0.026543356004590755,-0.12744384337392922,0.1815091231314761,-0.431549083450412,4.8748267736868633e-05,0.047861594619946844,-0.1647603390098159,-0.20366371696829672,0.035889710369755023,0.0735276248190225,-0.06769916957470921,-0.29556576851551436,-0.3736366210466665,-0.07306758533620657,0.6371113590226651,0.021715471603324044,-0.04542465894310152,0.2511549386310621
47,-0.12745444932385702,-0.05136054278381924,-0.09519576412038791,0.27886610556780544,-0.06208365402441235,-0.17146975807303086,-0.133818713698936,0.14224979884503608,0.017444068431704225,0.09875787663698063,0.020203596483753,0.008693653720909744,-0.5124864465129495,-0.18659877279597534,-0.3085334668268636,0.6758842172669635,0.03419741969028271,-0.06567000828403854,0.10622254275121394
48,0.5789934743299286,-0.28704739642785637,-0.12984425444168274,0.38535609341974686,0.14867599167697423,-0.10239633807828923,-0.1290554032129214,-0.016602482196947467,-0.058312259840857736,0.026080611726065336,-0.02239349827639192,-0.41821290775540665,-0.31562944709720775,-0.07603956245360056,-0.42434075679848443,0.5403254023261641,0.12133658836657146,-0.17212755168401803,0.019268194315293717
49,0.7989098997842028,-0.28704739642785637,-0.12984425444168274,0.38535609341974686,0.14867599167697423,-0.10239633807828923,-0.1290554032129214,-0.016602482196947467,-0.058312259840857736,0.026080611726065336,-0.02239349827639192,-0.41821290775540665,-0.31562944709720775,-0.07603956245360056,-0.42434075679848443,0.5403254023261641,0.12133658836657146,-0.17212755168401803,0.019268194315293717
50,0.8584553894603058,-0.2007528767723841,-0.18635534733255288,0.5849514376564783,0.22436232420597102,-0.2504515879401275,-0.18548833690554906,0.09830251527258392,-0.08473259147113302,-0.12208967356829807,0.044791106517960456,-0.5378730125092753,-0.22825139351223567,-0.0016494615987062006,-0.3166663853474295,0.37849991575107245,0.038160716675673556,-0.07134243489278964,0.12754389703768723
51,0.7959111791634687,-0.14255594021995666,-0.20593083351486646,0.5287076900829222,0.082633553835502,-0.31365559048743535,-0.11673045657084875,0.12440018385273398,-0.3181886172113231,-0.025598225937212782,0.12405339535639788,-0.443913753335849,0.007954196137102921,0.13854883236512264,-0.5663863599809971,0.32598738448202125,0.2797788632670987,-0.17925179719380566,0.0009253687240476337
52,0.7959111791634687,-0.0632758655994777,-0.03200295047569707,0.45752450807267425,-0.08038254895000777,-0.3050843469018429,-0.22198099834496757,0.21365285232021167,-0.3173985314947664,0.043127920108699806,0.11431258239739188,-0.31040471637323047,-0.126536729636067,-0.029145274743514436,-0.5658540109860288,0.36677866543737925,0.18030591917668437,-0.16167395363180947,-0.042124297899015124
53,-0.0448023101677808,-0.09274064003301749,0.07198226466209103,0.1870500133921708,-0.17765086371296995,-0.175813902971822,0.021621810947223853,0.28908752948089356,-0.24347317975119975,-0.08049723905789564,-0.014938607328906513,-0.19341111553313214,-0.0003304152814079253,-0.24314651736534665,-0.5446088957603534,0.2754396155527543,0.05117102831048653,-0.03684011511341937,-0.1623678827630974
54,-0.6124006666124182,0.11415508710135981,-0.1408160331551354,-0.011207421077767128,-0.17718895606689206,-0.25119578176290747,0.29446189342273943,0.24306252793869357,-0.14314990107516343,-0.020293951869263367,0.08202859237733245,-0.1581606760647355,0.0005880904493935843,-0.3101519785153542,-0.5947161636071596,0.22310066820913693,-0.08970177531179643,-0.18565188237555907,0.011484266135957384
55,0.05592187065477949,-0.008971296964959054,-0.3570059626619275,0.0033427175058360365,-0.14634986473362385,0.16153220239258803,0.49811790586019955,0.2572831561258063,0.14940361444827868,0.06216747888585834,0.01265171583991849,-0.04421286772769819,-0.059711957468355066,-0.050561919292077886,-0.38054113908466347,-0.17108661898734726,-0.19060548554759227,-0.2852500350028284,0.10004191262516375
56,-0.062388764146025344,0.13892983479830415,-0.13616498073369648,0.10696989638663064,-0.17278092704703155,-0.09266131133228397,0.39933379754009873,0.43488332567514,-0.03712963284512252,0.07514531994681578,-0.08403337324981103,0.17084244631792347,-0.15114507208014452,0.09389599967703904,-0.33729752577548494,0.0890196051926122,0.11078825429093739,-0.19874563300367015,-0.047152794647710515
57,-0.010289889865320978,0.034643280373042463,0.12813327591671309,0.005324916918422351,-0.17897102524454248,-0.14091799239806319,0.4894498409343893,0.353221528396804,-0.08507267119272413,-0.1300015028270835,-0.1245663999358743,0.1617380916161191,-0.2524185109607665,0.02784555312951955,-0.07228137555475408,0.20523476475555397,0.2529643703701322,-0.15120082802751914,0.08747532074322512
58,-0.5397179724739645,-0.2210059540503378,0.14497494960253096,0.22746861754550474,-0.2146120033650256,0.1110662934757998,0.3405836929596491,0.3519583362744921,0.048304005657243854,0.09305824305738296,0.02431079247068294,0.042448495457063376,-0.36729686407372425,-0.08957205338368977,-0.20375314166944006,-0.018086325805432568,0.3432718785433871,-0.18601468509480337,-0.016785696889306395
59,-0.19672512180666246,0.075092097127785,0.3238117620477907,0.2803115763995573,-0.06322706753926774,0.022092291081450943,0.20391602225571556,0.2518519875066392,0.013046022974083799,-0.06537914832983886,0.11300273393888939,0.0320702011207906,-0.41978693701520664,0.16414446202657254,-0.22456863752237777,-0.22351666738674092,0.4824295942934927,0.11659840043243241,-0.10213130356568881
60,0.7013978801938247,-0.2291289082707869,0.05060437980668335,0.31376111564360365,0.03329938126355651,0.06330945282332939,0.04945029907699358,0.04144567900140511,-0.28438724920724423,-0.02536915896435505,0.06868678162118301,0.22140711036741248,-0.26295245843278764,0.08549608601593504,-0.12136786445195774,0.3350131469314781,0.3156287182132813,0.14548627526099234,-0.14103715480160062
61,-0.013340729198552125,0.07579495890889286,0.07150942491666705,0.20034218505756032,-0.05707517142167923,-0.10280913048912119,-0.0783154139192043,0.009797855363853365,-0.23982386131943625,-0.2652849696959169,-0.11630874247202293,-0.073083902020064,-0.14911159690124481,-0.06538420877281573,-0.1982084019634084,0.4067945313777733,0.16689096293704295,0.07649047724734284,-0.011438353912848823
62,0.03638968712638313,0.1352475305015918,0.0972544901394265,0.1241206943559017,-0.2556945394918836,-0.5917837371634667,-0.21911006727739069,0.1869385464546211,-0.3219480449563325,0.015671090183921755,0.059258687064731384,-0.11974491697912437,-0.027023291337975208,0.1443378842976149,-0.2944152338808931,0.3038814266988644,-0.14348096718533176,0.24282521015015587,0.009612315666070646
63,-0.1424924032443265,0.024923710657408435,-0.08669133566113786,0.14515839230391248,-0.36882610593499876,-0.41661927838812096,-0.11008710378835879,0.09984000439704314,-0.017468770069044334,-0.019623603893566238,0.18902608533053053,-0.014570883501368634,-0.11434011962406268,0.06006965195721309,-0.39660515195192736,0.2592481719992441,-0.17360994134344648,0.15946135075734652,-0.1410780395096435
64,-0.3105055537237607,0.0009426456269325673,0.019087734514635607,0.06367715697385623,-0.1795956402511375,-0.6778154296659816,-0.427567654536039,0.1841965167300012,0.15404233985702742,0.029493668479518204,0.05119849131665627,-0.05990180720766533,-0.09268597327905478,-0.03578661696237661,-0.36328509876394344,-0.026263167663317523,-0.18156681240660127,0.0912974274044276,-0.05190326195155248
65,0.22053933453455857,0.007578612220047715,-0.11681643564695673,-0.16585420860976974,-0.02654256843180284,-0.5811528164847433,-0.5902691505848201,0.03913233285613703,0.08702108233881654,0.05008750959020018,-0.1565761308535089,0.08237332086654402,-0.02784744301368848,0.2164395980674609,-0.2952205240612162,-0.01508664328093346,-0.3680050671761719,0.041713841304574825,-0.07070140804005225
66,0.16224329025317197,-0.052287093378176476,-0.14749427428510614,0.23939624982888918,-0.03576706125872993,-0.7396818563241161,-0.47764595553595945,0.19088869157478416,0.017280871302573934,0.00891773527497245,-0.030878261198254833,0.2224347199185246,-0.0687169114279608,0.4172114164250723,-0.35562062300572006,0.041768675230866026,0.10490175653993204,-0.09627674317423349,0.04508405079879586
67,-0.13184067748646833,-0.1280212042924388,0.2002904476243778,-0.008608110551761819,0.2017221917289978,-0.5545222171137335,-0.3329575567737602,0.12044020132569314,-0.002281709334615606,0.046441637081924,-0.05478580481489728,0.04359890327212163,0.1292536111130743,0.26023326240378025,-0.3054514950192572,0.11760351699267561,0.2853061086734726,-0.0670971470431376,0.014729577586866618
68,0.5142650811809075,-0.11044029428140943,0.14368460341480194,-0.04412000175944279,-0.026263558298387266,-0.3778318333347621,-0.1559400689443659,-0.09569670945764529,-0.1387057281707571,0.10025947115932024,0.00011228376716199313,-0.20485736885877603,0.033701006297957185,0.34080050947050006,-0.5306664741590134,0.027423465049969994,0.38204507490629247,0.14225135325287686,-0.0680192469977304
69,0.5812794436156492,-0.2616163023092668,0.07108479273842618,0.3207637948231839,-0.17969086323823538,-0.31100471202763297,-0.14368227906763886,-0.04762544364944708,-0.3128922108177674,0.011083956324515004,0.012225797330264493,-0.20763492831965713,0.13403743656164863,0.0604241200727155,-0.19518047192603116,0.22345976792121788,0.18138427573269034,-0.18006035468756007,-0.24205799802228625
70,-0.3887024672804389,-0.017294407274126698,-0.05001466049961357,-0.21561952065837053,-0.11858830629941275,-0.05525528587192138,-0.5592716505734627,-0.059301241512275955,-0.14397001765463885,0.10394151305680385,0.05955631294466604,-0.22409783032873176,-0.01496478414433261,-0.19434057774300442,0.031093976572380486,0.10424589075831256,-0.013236339261651305,-0.26621955736518826,-0.016846613355761417
71,-0.6398942493902695,0.14552496086814878,-0.004527044114460976,-0.16184002253626611,0.40621611682900405,0.11215401020595961,-0.4597830035052217,0.011079610982974136,-0.14628266028608916,0.06439649617321826,-0.06295820559812634,-0.43571115700981305,0.11721200989786223,-0.6932461666375475,-0.007380449820457803,0.0062519854236088995,0.0011600270946533,0.04946923695351243,0.1379580245118514
72,-0.0776811516342305,0.15766777110433994,0.13514799176256065,-0.2486219597840768,0.1444082665673157,0.07515234474173996,-0.3773811610919272,0.11613585345051336,-0.19785066607264287,-0.13550515826806775,-0.0932555098819171,-0.20307624203318442,0.11704338165780329,-0.3255990344214128,0.2231491606269308,0.06508853069124847,0.16007278667993002,-0.1588119822216599,-0.03119192099396785
73,-0.9029834297925567,0.12597023993542894,0.15667270102326847,-0.13037954022481651,-0.2020962631765027,0.21050601685703013,-0.20342885208534506,0.24717429084188952,0.19209822007918786,0.020245599605505052,0.13746474716192927,-0.12483962153975889,-0.11602028898809531,-0.3016815108432741,0.2955432761476193,0.1501310412482231,0.3555364674746246,-0.27774414264018776,0.020369115375481535
74,0.17300987410826074,-0.182197260964914,-0.06962253435612109,-0.3695309668602038,-0.13189351860712467,-0.08796535394383773,-0.35678208373036935,0.4788583895115647,-0.12470881808655715,-0.16697285699481842,-0.15598293070825897,-0.005541273241039389,0.05948676727338413,-0.08432671585221257,0.026304419158078005,-0.10088658338173093,0.12618448176684838,-0.06152091009649637,0.013524113592575743
