,abs_amplitude,amplitude_squared,abs_c_-1,abs_c_0,abs_c_1
107,0.11662748355285855,0.013601969919872293,0.9364314261898926,0.4986573627781097,0.3063820650249561
108,0.05407062615319307,0.002923632612598367,0.727863386254219,0.2092271480165432,0.15308918104846392
109,0.5364571947738109,0.2877863218245865,0.7809278097596054,0.2930041449868855,0.47733005640455217
110,0.07429804596661739,0.005520199634457591,0.33280825093676814,0.8857255670515366,0.28049055412562035
111,0.6252767036167678,0.39097095608585125,0.07713255226187006,1.07043310834556,0.2109589763355504
112,0.03541461095077972,0.0012541946687950867,0.2831559822360022,1.089964415031944,0.2892873542771265
113,0.09532907848925923,0.009087633205611347,0.3348924196305366,0.7440554740774487,0.12939828011944673
114,0.21738017395731024,0.04725414002971046,0.33062338243729544,0.49061060245274835,0.30974711440145525
115,0.3862074204851682,0.14915617163780753,0.2256760248014991,0.6141513468698777,0.4441660661527708
116,0.6426391895228878,0.4129851279106341,0.5507157513004399,0.5582086896235534,0.3043878661926787
117,0.0030058674331051582,9.035239025402192e-06,0.5728723659547512,0.627358897775324,0.2684220656332513
118,0.12974757487049468,0.016834433184774622,0.5123072554835836,0.45595820607978643,0.7666233696821676
119,0.5396057916115008,0.2911744103406744,0.4367655464384784,0.8808147627737194,0.368233367056036
120,0.4499365007731402,0.20244285472797796,0.12830312702818228,1.0008237641112236,0.04500347227166853
121,0.09513925360395975,0.009051477576318568,0.12830312702818228,1.0008237641112236,0.04500347227166853
122,0.5159954959686249,0.2662513518599072,0.33990250331302896,0.6464679092290719,0.5025698747012264
123,0.32030106553732457,0.10259277258434549,0.4187253805233612,0.7772081702398583,0.41489119346449727
124,0.8016665174793925,0.6426692052475372,0.16487962724899283,0.9132424636582427,0.32305691538157244
125,0.7760051770890569,0.6021840348690186,0.31894169301877273,0.7305829475004635,0.32942981910108926
126,0.5015230414932336,0.25152536114862367,0.39214227993023504,0.6490721136817048,0.4237851014281383
127,0.46820134984980416,0.2192125040011787,0.33938165605832127,0.14427998879632858,0.9440398686366078
128,0.3324305527955233,0.11051007243193721,0.19213801801699434,0.7264200599187164,0.1419641266561867
129,0.11415554540062106,0.013031488545713257,0.5828894166815493,0.6261919938551002,0.22742513033986922
130,0.015408656642045937,0.00023742669951246637,0.14596356430885685,1.140469058595609,0.12486335233245252
131,0.3241199476454586,0.10505374046169481,0.2255374251014354,0.9143791027934618,0.32757734325546195
132,0.4151588285044207,0.172356852885163,0.12734499429073443,1.0578140248237293,0.31070597850987886
133,0.4695170490436978,0.22044625934270212,0.13258275256092647,0.5070554424641239,0.26840859372684045
134,0.23663084553021926,0.05599415705634649,0.6830466535383803,0.6168838674218227,0.29513919366737845
135,0.6693756113693271,0.4480637090960604,0.24090037687492477,1.0506083878222454,0.26334851710768814
136,0.027566842541490444,0.0007599308077073274,0.18109816748946614,1.0781186482416296,0.18515456471971103
137,0.11229684033592023,0.01261058034943116,0.40966543919798926,0.41608846075100336,0.5575565135479909
138,0.4408950755631883,0.1943884676558695,0.12410321807769734,0.8724395619289435,0.098667567564878
139,0.01992156993423527,0.00039686894864462665,0.7024779945758854,0.7233851415790277,0.38099923585430595
140,0.2617421654384135,0.06850896116838982,0.3277588214907806,0.996456582602134,0.1303291905551349
141,0.2947916160493004,0.08690209689295814,0.1385963228941903,0.9411507450324399,0.4111859185147439
142,0.09688220391834423,0.009386161436075634,0.46063993705753015,1.0471075334350741,0.4562435942322954
143,0.14952553868088547,0.02235788671780898,0.250634086833654,0.9218833905813163,0.39386545281919044
144,0.2941808659852038,0.08654238191180445,0.3596562149008353,0.9343613435560569,0.4257878744562008
145,0.6428629724184264,0.41327280130665445,0.29889186724381495,0.10387884105787994,0.8674303995091018
146,0.6045151467480454,0.3654385626478109,0.19562678130272718,0.885054230222617,0.34109808975048495
147,0.07412345203320042,0.005494286141318164,0.30141174530365417,0.7547695398399202,0.4173636020383205
148,0.3644856399024048,0.1328497816950655,0.12442133973858496,0.7860834905273076,0.4412204592603745
149,0.24130639220153594,0.05822877491732148,0.06276726398102227,0.9202497816510873,0.31220474473292903
150,0.19318862971574785,0.03732184665144833,0.09877279091544063,1.0144434240488114,0.1609293441398827
151,0.21324723640206666,0.04547438383311891,0.25970432710188485,1.0966041001124025,0.2703539033985438
152,0.0019054600451914247,3.630777983820906e-06,0.4561738478376935,0.7264070907856867,0.22029238316699715
153,0.07033713519157889,0.004947312586958445,0.1592582953944609,0.9374456256236102,0.3168020508235714
154,0.42008433624123437,0.17647084955523845,0.14004887476903785,0.2211878597042155,1.0833205330973168
155,0.269964791097897,0.07288098843253117,0.25532123766842857,0.7871822460906852,0.5805917724866806
156,0.07414407367769707,0.0054973436615237715,0.36694995271401426,0.798781265549039,0.5692308570288385
157,0.455307669670189,0.20730507406049792,0.36016295255265135,1.0296248519642615,0.17145743377891082
158,0.09965624125259634,0.009931366420595684,0.07485763112322152,0.9105072784439576,0.13541310014692268
159,0.28411439765918955,0.0807209909572441,0.6788092184389615,0.7878807849891033,0.5081416121848462
160,0.20561551650877438,0.04227774062917007,0.3196120805274332,0.8632857351983872,0.1643947153550283
161,0.39444801474770297,0.1555892363384041,0.40340341267645585,0.4856453244880337,0.13317739187674804
162,0.026034633547300484,0.0006778021439422238,0.36905465364629614,0.5557743523421284,0.6436370328229692
163,0.11326853002788106,0.012829759894676995,0.1931288951096729,0.5877794277026929,0.728576688838166
164,0.405987282383311,0.16482567345698632,0.4023968773189526,0.6127805216310219,0.15387430231689786
165,0.2215434289995653,0.049081490932885434,0.4576565230058587,0.5922972761410825,0.3450678086702376
166,0.2332840356280673,0.05442144127891737,0.7185804048077048,0.2764436480926935,0.34230584980086126
167,0.5330362182210082,0.2841276099353543,0.22148954283265157,0.4575858625625209,0.7646180511936205
168,0.08649110649739516,0.0074807115031437525,0.09406087529889402,0.9583711861939057,0.17787927328529052
169,0.05788250342006429,0.0033503842021737544,0.4129588904156782,0.9828522486989791,0.2724728496939284
170,0.04634334067855472,0.0021477052252485847,0.2559478629266659,1.0317520061741143,0.21281436661951533
171,0.20627957206682374,0.04255126185207193,0.6263417503874291,0.1623082218791954,0.3304790838470213
172,0.04742863411739806,0.0022494753342420155,0.3785630206162569,0.8035470493106135,0.1430281256605453
173,0.23466098097174398,0.055065775990621194,0.16193119319815946,1.007474303726617,0.0405431052686801
174,0.07572186212532772,0.005733800403727141,0.08886587608021754,0.8712474627072416,0.3705959681584378
175,0.41511019863892784,0.17231647701405012,0.6293264225887879,0.8424111220200554,0.43988175395686663
176,0.4269384597571112,0.18227644841977447,0.24653154150876946,1.0302186919650167,0.07374736836998719
177,0.5029002798722829,0.2529086914956205,0.43482984704487204,0.5891596652635511,0.6447854006086146
178,0.2780961089256115,0.07733744579956557,0.2793010582635488,0.32407696010805315,0.700334339261906
179,0.47047159264355914,0.22134351948456704,0.12000631276290728,0.5610554696772849,0.4118765359733798
180,0.15787043731025224,0.024923074976530284,0.6465947708079344,0.2190447888946051,0.21253056509780807
181,0.08413331914578427,0.00707841539048639,0.6434010600455836,0.5169875017830188,0.4517446489882809
182,0.12993906700938135,0.016884161135268496,0.40056233889916126,0.5639101416379887,0.48962647943048115
183,0.3261472267855879,0.1063720135399297,0.3335797518392686,1.0173533857498396,0.11469976224197273
184,0.015816569246610013,0.00025016386273280964,0.2729573324138453,0.7042341784351767,0.2576713579915375
185,0.43697765510991754,0.19094947106536203,0.8773407520418386,0.15554601126390843,0.15351208311986067
186,0.5043388880461342,0.25435771399561113,0.6052190375477525,0.15544386405087246,0.23572990528693716
187,0.5958316662721406,0.3550153745326355,0.28338708410298014,0.6174466014852584,0.40719393481799293
188,0.24519732202063843,0.06012172672609266,0.8382950698391648,0.3039748888894333,0.10976251428524354
189,0.2922131643389553,0.08538853341298529,0.18625727509888745,0.9978374113806946,0.30825633848448186
190,0.15454343231570206,0.023883672471917982,0.030655937901503838,0.8630707722831472,0.24646776921422042
191,0.1340376456193681,0.017966090443183307,0.2938821568390912,0.9460749292416432,0.1534265780367843
192,0.2505168040883355,0.06275866913063347,0.2466195148341663,0.9948060632735578,0.35686484773024596
193,0.30485550134870676,0.09293687670257135,0.38290267640803943,0.7667642018380925,0.49040829006353603
194,0.02634365077595663,0.0006939879362055603,0.47321299622797625,0.5645519740776885,0.5834377567678246
195,0.25204473427964286,0.06352654807809578,0.26912138335068475,0.9072459126023584,0.5035831934932151
196,0.30597089029862723,0.09361818571013458,0.36996183510841946,0.49669543017954926,0.5753768571061401
197,0.5027916619422406,0.25279945531864034,0.13335603484498756,0.7773692800834766,0.2752036826966521
198,0.21387093326854803,0.04574077609715972,0.23798719273605534,0.9004515151438439,0.2407790979075716
199,0.3305837563996303,0.10928561999529009,0.5049853866040186,0.8062645151340967,0.5530341040462043
200,0.1502263478891822,0.0225679556001216,0.5167160929017188,0.177340426356743,0.9084717782742048
201,0.08157633505999345,0.006654698441820317,0.7625674986033982,0.6909266373553161,0.340904624816628
202,0.26338140744616156,0.06936976578832096,0.3382460787330706,0.904380041971497,0.3654029078361011
203,0.3087061913109364,0.09529951255370447,0.23231534396187828,0.9560832678568788,0.3593874698414157
204,0.27871868720608217,0.07768410659788187,0.5704217086925945,0.44750753774337676,0.47155046663753236
205,0.1807766339937784,0.03268019139812052,0.3573001255209081,0.667594629762059,0.10217209925568695
206,0.15016400998962112,0.022549229896163033,0.22172266039504906,1.0819307245865164,0.1564520849731376
207,0.023029648363327597,0.0005303647037385175,0.6043164536773993,0.731199412578123,0.39750203780471627
208,0.028096883783301663,0.00078943487833236,0.2993010805937692,1.0064252615731224,0.48101349101923063
209,0.1090644486383458,0.01189505395678637,0.11166765956211264,0.931797699562548,0.306643449728555
210,0.34310250119896113,0.11771932632898312,0.3660545856925563,0.9286152533955264,0.21009190183636878
211,0.3471618779585288,0.12052136950769246,0.3785044549041278,0.4482279390685461,0.5163107114202241
212,0.29463963782426755,0.08681251617721555,0.3023301233101217,0.15444795419844218,0.6968435852814961
213,0.3898931796286058,0.15201669152090427,0.2997122199935535,0.7643915054842582,0.4223226738669852
214,0.08839093687864472,0.007812957722284554,0.2408202509972849,0.8774991971019572,0.3509352996272882
215,0.05116625691938942,0.0026179858471409656,0.5713712561814593,0.3305004482520577,0.5782231441745684
216,0.6492499878820447,0.42152554676483517,0.46088107869149536,0.7413429024162242,0.19162136992025533
217,0.3900972622622688,0.15217587402451735,0.547183936015718,0.7171309120875506,0.3838503104536806
218,0.29949727319139124,0.08969861664907884,0.4628658210032132,0.2603516927796607,0.18704522380685654
219,0.43274162872654687,0.18726531723290454,0.450920143834545,0.9553557596644804,0.24360966090664518
220,0.40972603954521214,0.16787542748140474,0.8160320776734369,0.4409418135311941,0.3599504337899492
221,0.3331392903920987,0.11098178680295108,0.28132158576536137,0.1649417001198613,1.032514475897018
222,0.29910698970513494,0.0894649912904677,0.4951278218682365,0.425481173547879,0.3842528615891862
223,0.285388163629198,0.08144640393964589,0.2725875738055379,0.7198555749747038,0.3944478294832902
224,0.0069129828574744645,4.778933198773581e-05,0.3659880035994696,0.6901331644859717,0.3417097433337495
225,0.21967407264466754,0.048256698192294674,0.4891486758345443,0.7538988409872381,0.30541368958329546
226,0.34481320098510415,0.11889614357359383,0.5214722755528327,0.6471643164065373,0.5293852844405266
227,0.5631904308362881,0.31718346138556375,0.20142869041359876,0.21726134155081203,0.9259319620130564
