,0.0,0.025
0.9,0.16070281586594407,0.0445131799397414
0.925,0.20932171342694997,0.0020839353785694304
0.9500000000000001,0.15728021655568608,0.0016151949029192085
0.9750000000000001,2.6693223730636722e-05,9.134632553550085e-05
1.0,9.006612090486843e-05,0.00013332712689055693
1.0250000000000001,3.090198126769183e-05,7.197741808029844e-05
1.0500000000000003,0.00014605876706496443,0.0003026477786593834
1.0750000000000002,0.00012319472102446547,6.408478854818056e-05
1.1,0.000106110783697956,7.951413129963436e-05
