,0.0,0.025
0.9,-1.5846383051613889e-295,-1.5689488169914797e-297
0.925,-1.5534146702885717e-299,-1.5380343270183752e-301
0.9500000000000001,-1.522806264374624e-303,-1.507728974628325e-305
0.9750000000000001,-1.4928009649785348e-307,-1.47802075740456e-309
1.0,-1.463386888512e-311,-1.4488979092e-313
1.0250000000000001,-1.43455238e-315,-1.420349e-317
1.0500000000000003,-1.4102e-319,-5.613e-321
1.0750000000000002,-1.117e-321,-5e-322
1.1,-3.26e-322,-2.7e-322
