,ampiltude,real_c_-11,real_c_-10,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,real_c_10,real_c_11,img_c_-11,img_c_-10,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9,img_c_10,img_c_11
10,-0.7155105368590877,-0.012456040036321538,-0.025232211528759145,-0.01243140872947407,-0.11737498790598944,0.0732946956494179,-0.0033275115350889783,-0.1450732250007098,-0.14478241307553968,-0.03620730421417685,0.10497679122959963,-0.1675452215936766,0.09131172061917775,-0.008761504579587593,0.20103010012718295,-0.05390499651998267,0.07941443849523044,0.12529696467684548,-0.07892868416330777,-0.06337312563046825,0.018735992035896293,0.035041958302945195,-0.05593976706706878,-0.10443099423931139,-0.0638145449257132,0.049805085173026224,-0.046258822602169486,-0.01061792274284069,0.08302804275830356,-0.08650021743757219,-0.02379928320065264,0.14105728186273786,0.1468983434560637,-0.012343487018770846,-0.05153676374028783,0.08020947487463528,0.06220130861635735,0.22045846338618832,-0.057497861870260535,0.04253173821669295,-0.060284063580329145,-0.15782766045572114,0.01024228454867394,0.09030635173542273,0.0031212475050415266,-0.01898839772182629,-0.028956467344870816
11,-0.6476506283386758,-0.060181403176160504,-0.009348315340600518,-0.00019103841389672693,-0.11748476590677542,0.017130759916638313,-0.03447941273672227,-0.15326291896222288,-0.16400308461358012,-0.010367091243434389,0.13571273777246834,-0.2004998476854505,0.10964738844598396,-0.06432187220307377,0.17693243282074356,-0.06882829723221916,0.11346045762731717,0.17675601084986156,-0.05628363055297856,-0.08403085062320342,0.026823005233320006,0.04837132791665681,-0.014022839598706736,-0.10035445140174384,0.015112499160704961,0.004282006619675982,-0.03810048201272283,0.00311676076993702,0.057359430858220505,-0.08149807882468157,-0.009476638645498976,0.07878306825610232,0.17017450016941754,0.014728471669697665,-0.0334953108655021,0.07489638988910241,0.05160557865145671,0.1876711374498614,-0.0720233392641174,0.07326950480115224,-0.057143600611269725,-0.19757030897346714,0.02131564252952427,0.1287800880434018,0.007353529333545748,-0.02149518895501249,-0.024411355057226525
12,-0.6086361378545392,-0.09843391513837695,0.01011889525861452,-0.028871317421135464,-0.12713215801945377,0.06654222340294663,-0.03217171287672064,-0.17491829592580727,-0.12385741351208814,0.036795437900991,0.11150636747993002,-0.23114444868524292,0.08804087374294424,-0.05586209258079503,0.1786840512797247,-0.07828302057069371,0.07983673955682133,0.1645507355567859,-0.050658437679470494,-0.07053553359759589,0.0026649111893443257,0.045859249998309544,0.03482452491351526,-0.09786689371774566,-0.00819077786919305,-0.02668065565151471,-0.043333502506601465,-0.0027994571118145255,0.0544876548462727,-0.06556072567260172,0.036298271183239555,0.04252663078293188,0.14528354922476625,-0.01005077026468175,-0.07456922626305165,0.05776087489076876,0.0725435627317002,0.20701038397845617,-0.09882971238803548,0.08948207844275122,-0.0047346172350085786,-0.18448033494278887,0.0319424236512281,0.11973144861052494,0.005278296911503064,-0.019360328567900008,-0.03676402012168263
13,-0.6086361378545392,-0.09843391513837695,0.01011889525861452,-0.028871317421135464,-0.12713215801945377,0.06654222340294663,-0.03217171287672064,-0.17491829592580727,-0.12385741351208814,0.036795437900991,0.11150636747993002,-0.23114444868524292,0.08804087374294424,-0.05586209258079503,0.1786840512797247,-0.07828302057069371,0.07983673955682133,0.1645507355567859,-0.050658437679470494,-0.07053553359759589,0.0026649111893443257,0.045859249998309544,0.03482452491351526,-0.09786689371774566,-0.00819077786919305,-0.02668065565151471,-0.043333502506601465,-0.0027994571118145255,0.0544876548462727,-0.06556072567260172,0.036298271183239555,0.04252663078293188,0.14528354922476625,-0.01005077026468175,-0.07456922626305165,0.05776087489076876,0.0725435627317002,0.20701038397845617,-0.09882971238803548,0.08948207844275122,-0.0047346172350085786,-0.18448033494278887,0.0319424236512281,0.11973144861052494,0.005278296911503064,-0.019360328567900008,-0.03676402012168263
14,-0.6086361378545392,-0.09843391513837695,0.01011889525861452,-0.028871317421135464,-0.12713215801945377,0.06654222340294663,-0.03217171287672064,-0.17491829592580727,-0.12385741351208814,0.036795437900991,0.11150636747993002,-0.23114444868524292,0.08804087374294424,-0.05586209258079503,0.1786840512797247,-0.07828302057069371,0.07983673955682133,0.1645507355567859,-0.050658437679470494,-0.07053553359759589,0.0026649111893443257,0.045859249998309544,0.03482452491351526,-0.09786689371774566,-0.00819077786919305,-0.02668065565151471,-0.043333502506601465,-0.0027994571118145255,0.0544876548462727,-0.06556072567260172,0.036298271183239555,0.04252663078293188,0.14528354922476625,-0.01005077026468175,-0.07456922626305165,0.05776087489076876,0.0725435627317002,0.20701038397845617,-0.09882971238803548,0.08948207844275122,-0.0047346172350085786,-0.18448033494278887,0.0319424236512281,0.11973144861052494,0.005278296911503064,-0.019360328567900008,-0.03676402012168263
15,-0.6726457801796488,-0.07452726852903309,0.0060807359421944426,-0.05473607122453765,-0.14879488368978686,0.054762466270018365,-0.006225483722733117,-0.17574952946668682,-0.08574313510169954,0.031097253393427567,0.0955907584734271,-0.202843767416673,0.10246589055536594,-0.008895939815801654,0.16941576041779793,-0.06478003640533775,0.06955162882183125,0.15306754972230519,-0.027669709142627886,-0.066044006844489,0.02852241613753838,0.004787458655437782,0.06003933004372322,-0.09348255358005472,0.017091846976238893,-0.0297108286639226,-0.04640921289415223,-0.021143262124219252,0.020925102543004816,-0.07952165189897727,0.04663489570068614,0.026183459049638324,0.14908115454303045,0.009198459678924548,-0.06831518221526399,0.11132567211190691,0.07227773789347214,0.2073852381798618,-0.07315295762546957,0.0951840080646519,-0.04937011593066671,-0.17167331452300835,0.08336409237008366,0.10024467939723553,0.01442563591281514,-0.026691934130359394,-0.021709360266656312
16,-0.7031168042275266,-0.009586261937387128,-0.0005246145009032682,0.04384105717839676,-0.12805040754081257,0.09205549096041016,-0.015059024172286169,-0.14753788173025711,-0.0981914836722387,0.06497625466970292,0.11227863954976866,-0.18778960752784596,0.12426355294596406,-0.017169182902455393,0.09079560978577757,0.00729703308081937,0.07424092758716826,0.16319435317927258,-0.016951245049380736,-0.04500015005749524,0.045885282618635954,-0.003908360089010354,0.045227070773355804,-0.11125993518060899,0.0053218297404778805,-0.030740879984078002,-0.05128519918661323,-0.056861405414992176,0.0495399324541376,-0.1348869058976968,-0.0068265229076627,-0.00020193624276419915,0.13751805670619344,0.0011430860841352038,-0.053019602575454794,0.15744716826858973,0.06767532108212271,0.2514822970745342,-0.09407031108734054,0.11692694387923434,-0.03823903873263213,-0.17203963685353416,0.054472206179414326,0.04365532989840024,-0.010551836078409482,-0.044717421889914594,-0.024771239486260192
17,-0.7639789635267622,0.02840939472488384,-0.035557748371306076,0.04802418343247394,-0.10015364857799344,0.07045374018957698,0.005145702852713884,-0.10674107124984161,-0.12019196579873148,0.0718471393461935,0.09412218339731862,-0.19805735611028055,0.14794444854156782,-0.02312093698565583,0.06992618234976516,0.010690218040556348,0.08410620782525477,0.17559912350851817,-0.005181470604563801,-0.032349784634445745,0.05977065554321585,0.025591159052258852,0.03625521136875749,-0.1368171052691256,0.010189437914824458,-0.027411600086950757,-0.0793192249302646,-0.0539224824922261,0.06181148524845945,-0.11349318764611754,-0.017960527570873904,0.025003404768930586,0.15630574812758166,0.012695147613185609,-0.05465397409687592,0.13726311114536185,0.03203473182394891,0.2782559368194168,-0.08764216616098074,0.09936731267659858,-0.059048468290550826,-0.16608959383228028,0.03219856817904028,0.030262637223363552,-0.012755267590886262,-0.0217654527469126,-0.0016950096034251093
18,-0.8738089848442039,0.033879941456160606,-0.05341185645665823,0.02395617383783533,-0.07983115439699798,0.06749343445648552,-0.016956327783296657,-0.09759230948213804,-0.1610457549765079,0.08397409792947651,0.060000537487467205,-0.20878721267265932,0.1452553987485718,-0.016859382240023944,0.09358140387652812,0.00463804179347275,0.11283949537842136,0.16708495237849674,-0.011726652838716047,-0.06291890723545744,0.03076294238263076,0.02690439413061203,0.006722471472790394,-0.12071539196721567,-0.0029260711645908745,-0.027879427681512865,-0.05810814660770638,-0.026703060494306624,0.06811169124790456,-0.13196623395287077,-0.013089971749055964,0.034566557280674384,0.1665228638594056,0.006973944639063953,-0.01898327294193823,0.13400518571923978,0.005668607213085295,0.25593158512922337,-0.10199320827218168,0.050420408514117186,-0.08542748821077936,-0.14726022136380573,0.041852213405737235,0.016713323242464995,0.0016044128799339603,-0.03436801747941861,0.028432970279215115
19,-0.8483951416401453,0.04925360849458086,-0.06386960037435684,-0.01537386668608438,-0.10783908309368438,0.0705326338848945,0.02152449177115591,-0.0957672055583491,-0.11698095457924144,0.10047324659381013,0.0061185764702119585,-0.24012642060612532,0.18648395758896893,-0.08180594761753684,0.12897202119312562,0.011248554643712282,0.11052635816373405,0.15595321414413557,-0.02333394818617951,-0.07132479672444611,0.05072996810815553,0.031424877336682325,0.009007864162148892,-0.0712718337236737,-0.00658495544988992,-0.05621150741909402,-0.04276666918689163,-0.04203676779162909,0.11057890994570185,-0.11242361354365954,-0.019709799271040288,0.03242538866791299,0.13082789721679583,0.015615547086355729,-0.03376547478791696,0.13968277693883666,-0.012473538246159863,0.2620210167371148,-0.07378671607718626,0.027737733023219982,-0.117051978345597,-0.14567727552817175,0.07012007062141155,0.025858439892025634,-0.013299464375430833,-0.03611410816247804,-0.01611013747746383
20,-0.8483951416401453,0.06104966359464398,-0.051898761418003245,-0.0874109966270695,-0.06460317960307785,0.05263500282267213,1.567684068675551e-05,-0.06230019198423708,-0.1960277857292447,0.07801718713841627,0.006658813402728444,-0.23792423711615013,0.1646113095910064,-0.09012150295331192,0.11874807582809152,0.029668369370028997,0.09377194603805027,0.15594517386590734,-0.06135019081315138,-0.1105308867513381,0.0696477317601983,0.06170994970123242,-0.03339788703326202,-0.06795655362320303,0.013074343325491941,-0.01876195367452807,-0.04210433534496688,-0.02121328365850851,0.11362168442469608,-0.07577110587033098,-0.0440585895844489,0.03505255549394463,0.1617354187107322,-0.006612406785189387,0.006913458102090692,0.09881714475027953,-0.03587719955003234,0.24346987761687963,-0.04308769679123224,0.04127475753664682,-0.10246046205824809,-0.13061518450217674,0.06625821658856083,0.03653576309074896,0.0032906269482244274,-0.051383969213587684,-0.016939361285617405
21,-0.6423110439240363,-0.01670125622213393,-0.013016894093111379,-0.05666269368875039,-0.0917487567068266,0.014372074686561627,0.07728105860840145,-0.018826579202713117,-0.10437773481783666,0.0770211845527075,0.13959102612193353,-0.20785676377739956,0.1684768536716435,-0.09579153182669313,0.191288604222868,0.011106422893045885,0.10852328877499877,0.14734735015905812,0.019246742721490462,-0.15579504627014257,0.04288960476495406,-0.0122253283216253,0.03503280738800739,-0.039127374533419954,0.020062386249648092,-0.016581682920129688,-0.04640076346091631,0.011229937225339057,0.08387331315370973,-0.1307396465028922,0.010106124949185297,-0.017604902376400163,0.13702800613052277,-0.021664581473283845,-0.022127886394282037,0.06289418949259064,0.048172632798303514,0.2721306161746998,-0.041714710957730036,0.02488219339312905,-0.03872135676946081,-0.16971227345299691,0.07845921091672295,0.027819662118598376,0.06265589906707372,-0.0011251265130947513,-0.0290362540999159
22,-0.5086458360211602,-0.01670125622213393,-0.013016894093111379,-0.05666269368875039,-0.0917487567068266,0.014372074686561627,0.07728105860840145,-0.018826579202713117,-0.10437773481783666,0.0770211845527075,0.13959102612193353,-0.20785676377739956,0.1684768536716435,-0.09579153182669313,0.191288604222868,0.011106422893045885,0.10852328877499877,0.14734735015905812,0.019246742721490462,-0.15579504627014257,0.04288960476495406,-0.0122253283216253,0.03503280738800739,-0.039127374533419954,0.020062386249648092,-0.016581682920129688,-0.04640076346091631,0.011229937225339057,0.08387331315370973,-0.1307396465028922,0.010106124949185297,-0.017604902376400163,0.13702800613052277,-0.021664581473283845,-0.022127886394282037,0.06289418949259064,0.048172632798303514,0.2721306161746998,-0.041714710957730036,0.02488219339312905,-0.03872135676946081,-0.16971227345299691,0.07845921091672295,0.027819662118598376,0.06265589906707372,-0.0011251265130947513,-0.0290362540999159
23,-0.7306292178262879,-0.0008171945609615674,-0.018805669074012175,-0.025863074631057394,-0.08316849893947637,-0.004660109447266537,0.10836770125150487,-0.05037428055735829,-0.1406719375616342,0.09797300463842572,0.18992043217411836,-0.1834543943845048,0.21312121017400018,-0.12408806424254534,0.1815291368308762,-0.018219321364429362,0.14638067096678115,0.15372312306128444,-0.02208277004914473,-0.1402521372790109,0.04844943902430994,0.017728309827391694,0.09233151113880132,-0.06086289425251292,-0.033305406506007204,-0.0014286792170318079,-0.09319018243182711,-0.0003343316311974834,0.06404043726592731,-0.13835958912776417,0.016113821236495757,-0.02804699034035704,0.15690593828417526,-0.033239326231447854,-0.056522869904567154,0.06546817912847273,0.02579235699479813,0.2836586407498574,-0.03965911099835221,0.03242389694741702,-0.03954454478803503,-0.1763156083368866,0.10864672547366508,0.006027616692677883,0.07306494723518614,-0.027154709198774184,0.009693239271971518
24,-0.927229926194248,-0.03967892241494378,-0.011434428583585773,-0.02667812291709908,-0.08359102493445167,0.03999107290151829,0.15854285454462214,-0.029648152359209663,-0.10559096037254012,0.0829335778953745,0.20718265168960687,-0.20178422400686527,0.23958005031838814,-0.07768263244008328,0.19278679656367248,0.004310820592835701,0.10460885604152337,0.12333589176081114,-0.09379363150028085,-0.09089397047209544,0.08600752331880057,-0.017798376628444225,0.06451645494337,-0.06574761340748726,-0.024801891453060082,0.018978826236926878,-0.07505097861705988,0.010746581559345665,0.055293213821431875,-0.11329028163253294,-0.009556800639150178,-0.03120600864804241,0.15686752902134854,-0.038043230943403235,-0.08425561372942558,0.053765057678095085,0.04090083633440854,0.24566418583700933,-0.024269309188547625,0.02213164629654127,-0.02345905792523579,-0.18378792076762016,0.10639955919894514,-0.0059078298117299435,0.07128626040389535,-0.005947967927903022,0.007590375954681558
25,-0.764869903086444,-0.11356452505072767,-0.031636673917534094,-0.008042734491662384,-0.11155566567140371,0.10230643946430382,0.16708812687588764,-0.041498043438206345,-0.1053139889112954,0.08740554011391419,0.14730539308399995,-0.2836524683316366,0.16554769099774225,-0.09787510329140195,0.19649140446874852,0.08149259790796351,0.12216463066016811,0.24739240507297502,-0.10418267453256105,-0.07132940534024335,0.031827973703139945,-0.010817030222944314,-0.0036955232783180665,-0.024262895279662973,-0.04344941551431706,0.09217135046544109,-0.07422587242532228,0.027573265600715918,0.09458538037635186,-0.11173000254736805,0.013790137516983538,-0.03418435639136186,0.15771646392597152,-0.07881890558257028,-0.12098360861479425,0.100654519560346,0.10324179085570984,0.32860754678169124,0.016493885748286162,-0.02899897622961224,-0.0788691248128004,-0.20065637801199296,0.09555095484281269,0.010455578023189483,0.07834065902258615,0.008147861761509407,0.02037401238451513
26,-0.764869903086444,-0.11599381906984617,-0.05605717817156797,-0.0237695800897003,-0.047386857916510365,0.07104071594304018,0.14957247608437294,-0.015860010484796738,-0.11181067332933109,0.05260722212860949,0.1916716342094006,-0.30820342663249956,0.17755230915981554,-0.08634242157669184,0.18964476318160256,0.09800408750350809,0.11503651460599701,0.21439127496644833,-0.07892442251690493,-0.0520886144893867,0.05945260658347398,-0.0426735554850148,0.022316877391931944,-0.043856982793901274,-0.08230337630582688,0.06828647671958256,-0.06998596908199599,0.04722018754628158,0.09682962768242834,-0.10541154121563384,0.03782915409403003,-0.08132904101533008,0.21195935260011367,-0.06304261829828414,-0.11917771989219936,0.06252419564563416,0.07765044758869029,0.37728820677611635,-0.01370661836335847,-0.05369953776830488,-0.07505032522243073,-0.16182330364867228,0.10158230508471634,0.00523768773778829,0.03449790627424805,0.022806903905592472,0.01606195852058719
27,-0.764869903086444,-0.12996019930171868,-0.06271378543976285,-0.04289204374127982,-0.06537174246662654,0.038721451672186116,0.13352643617408505,-0.014982612865914315,-0.10114307985697556,0.07968491041283979,0.19778341863375978,-0.34313149184349523,0.17709876462892032,-0.06787044852174133,0.16468316652508527,0.09285133108163321,0.12625668028845705,0.21169684460512053,-0.08932686158815142,-0.04621800467023287,0.03883697611771065,-0.026953993707477947,0.014351416293241572,-0.023634001850477353,-0.09888930337609766,0.06720409870935044,-0.06321205159204561,0.05709148013928127,0.07022683721479618,-0.10163707570110145,0.05069726699258528,-0.11579386473615241,0.19733105972202894,-0.06453894700134712,-0.0905778023075866,0.04876282126936153,0.05919426307130235,0.3686154210099713,0.01343047806548804,-0.06536777087921224,-0.07100097632996835,-0.1615164496929099,0.08453996788126683,-0.00974236019476996,0.03674520178583546,0.055243530156378576,0.006008957097468395
28,-0.764869903086444,-0.11520801760445885,-0.09216970069861444,-0.03567099180091754,-0.06644323230949907,0.026051386830746426,0.1365118370790279,-0.003331792564170979,-0.08110751798586244,0.07025948703550582,0.1989468688700236,-0.32589707505659904,0.18603124752466912,-0.06308274855284872,0.14783244190463618,0.09112590860505276,0.13828826184701312,0.22823515420628057,-0.07609136007688734,-0.056115325395781054,0.040321229553305214,-0.01779495854288811,0.048948936307563515,-0.03248798449623709,-0.0674995107757922,0.0697489479592513,-0.08259921886619864,0.07032722205605225,0.050382393061379926,-0.09724715313248466,0.03345231910819435,-0.13554931263216902,0.21776240985619538,-0.06612145384406197,-0.10169754497747847,0.03445791024425012,0.049239808010034504,0.36943688237809985,-0.0005849228325693484,-0.04499674612023609,-0.06301843127220745,-0.14314357593702748,0.06852060810409005,-0.0003416741637947505,0.02820850386347206,0.06145594117760129,0.009645609898811844
