,ampiltude,real_c_-9,real_c_-8,real_c_-7,real_c_-6,real_c_-5,real_c_-4,real_c_-3,real_c_-2,real_c_-1,real_c_0,real_c_1,real_c_2,real_c_3,real_c_4,real_c_5,real_c_6,real_c_7,real_c_8,real_c_9,img_c_-9,img_c_-8,img_c_-7,img_c_-6,img_c_-5,img_c_-4,img_c_-3,img_c_-2,img_c_-1,img_c_0,img_c_1,img_c_2,img_c_3,img_c_4,img_c_5,img_c_6,img_c_7,img_c_8,img_c_9
0,0.8260520887400057,-0.07714941122035446,0.014267551008656301,0.0612831313700839,0.06682421527626059,-0.0947796840525536,0.11107678344955431,-0.030147077737657787,0.021332027266405384,0.07491493643132192,-0.09735905082693706,0.07731909913516169,-0.05618773619967025,0.054581031684104775,0.04306466977546335,0.04812510286880054,-0.0029585874111139887,-0.021176050439689616,0.09899695872083406,0.05135699917959299,-0.007101021144758211,-0.018413237502003858,0.02640110360705803,0.058150069549968944,-0.14982364370244416,-0.12925950314878426,0.05286505627476267,-0.024411715330485632,-0.05458002404331782,-0.042032354654507005,-0.06638988271163872,-0.18064610838607525,-0.028279771754600475,-0.006902007726934785,-0.0012379951102073732,0.03478001633569398,0.011328581178924607,-0.017810876333633624,-0.0677233564153522
1,0.5518735171620611,-0.07714941122035446,0.014267551008656301,0.0612831313700839,0.06682421527626059,-0.0947796840525536,0.11107678344955431,-0.030147077737657787,0.021332027266405384,0.07491493643132192,-0.09735905082693706,0.07731909913516169,-0.05618773619967025,0.054581031684104775,0.04306466977546335,0.04812510286880054,-0.0029585874111139887,-0.021176050439689616,0.09899695872083406,0.05135699917959299,-0.007101021144758211,-0.018413237502003858,0.02640110360705803,0.058150069549968944,-0.14982364370244416,-0.12925950314878426,0.05286505627476267,-0.024411715330485632,-0.05458002404331782,-0.042032354654507005,-0.06638988271163872,-0.18064610838607525,-0.028279771754600475,-0.006902007726934785,-0.0012379951102073732,0.03478001633569398,0.011328581178924607,-0.017810876333633624,-0.0677233564153522
2,-0.07788454930379743,-0.03905204810836767,-0.021577764702128452,-0.021435323466701663,-0.0174127194080772,-0.20788452693680315,0.00867525772587738,0.02297832286492591,0.07800214519414252,0.07246747251171407,-0.22522119740630278,0.06629047030135446,-0.1416314452004691,0.028125395846205277,0.15288306502564544,0.03287913290350708,0.00508093337465302,0.08528723749848865,-0.06423150940864686,0.08508686848604795,-0.020548883184571758,-0.050777290609979306,0.048789436037752064,0.031327520154005674,-0.20320786464348206,-0.037770773177985495,0.06896923367482918,0.07412607572256823,-0.16977877180389328,0.022535711192006612,-0.10921204983122629,-0.1825015888338078,-0.018370302888918506,0.07523263796254376,0.019155626688985836,0.022663445158668784,-4.570466065733497e-05,0.009355895837066117,-0.08047174827222789
3,0.5267865838707437,-3.103038146949101e-05,-0.01599544555507908,-0.1269825405604831,0.06491656767526433,-0.14662049870410263,-0.035747213449808975,0.005619236754743273,0.1047465744357979,0.04237260869528442,-0.29002360935982274,0.12449825447086042,-0.15075789949723412,0.03512786768946888,0.1942986476132602,-0.01387153253304519,-0.07111448496243801,-0.016379108041715183,-0.010670529319268394,0.07924100709157433,-0.04872345153605712,0.018697603018551796,0.06524607586219941,-0.012956812899625476,-0.17791779517409925,-0.05081915589833113,0.06273461499428698,0.045480477181913406,-0.1451293150713896,0.07164371052384803,-0.08448451248735833,-0.10175085830545731,-0.08900970511413783,0.07449724261621543,-0.01908142859787698,0.0867794273506419,0.013279050829561235,0.024440380551788272,-0.08062513015633987
4,0.731245822260095,0.07930690896330472,0.028629684662044737,-0.11398735397306767,0.016488448528550373,-0.1225085148100479,-0.07131537057010139,0.018624541509967212,0.07949898578336341,0.11017081150667275,-0.27770767420307013,0.1336823867561654,-0.17319095332817644,0.028146235290331053,0.17657071558501944,-0.013735208036171082,-0.030756241773923,-0.04035116498068181,-0.01843639155784519,0.007525087404005596,-0.012338782531215946,0.0003402727100723056,0.08072229008753365,-0.0811535431345308,-0.16829969704805733,-0.033741871882036145,0.05069977689696853,-0.004864515958758628,-0.12576989346295836,0.06994118209436208,-0.01703570374226434,-0.03768462073751355,-0.11001085917557106,0.11997617462092824,0.019387450808385408,0.07910681480235521,0.06010700669019915,0.07159730026990055,-0.04209225721239952
5,0.8870695370497006,0.10861943593883891,0.052179403722103446,-0.024319332643767753,0.009126460638259108,-0.1655806898904494,-0.035860881337800084,0.015649598369471635,-0.023004252024474932,0.10570452526185392,-0.1680183146478999,0.2555394798432332,-0.21754062787784245,0.03310192449973276,0.1489103259464136,0.032788599935486204,0.009345687666182663,0.0006043346359375576,-0.042251393768987004,0.0609571328427543,-0.04445717136396279,0.07065153009707982,0.08133792909035115,-0.04490669757691029,-0.23681049206817792,-0.04816550775463092,0.10329943072198129,-0.008484432159049662,-0.12941573394268752,0.09721001414310812,0.029772051552192334,0.009760340535499382,-0.11578188015215674,0.20025000527965514,0.015549510696119078,0.16470082870260178,-0.061932964273720637,0.024700752329197016,-0.025528222023341277
6,0.2057720019468125,0.07224156351692101,-0.06311121921904017,-0.033446140215804956,-0.013889751551583396,-0.1760299770965141,-0.03110242000558955,0.07115599807642245,-0.053943724247241934,0.09610821746773765,-0.14610959292907577,0.2676290770023124,-0.32834407566404705,0.010174001472159943,0.1392472114754152,0.061106376175191324,0.027159491911400126,-0.011830322279683166,-0.017196428517460925,0.016793462353023092,0.027438341176716383,0.05377122882916113,0.01819692625439863,0.004611819294213158,-0.26322214818808376,-0.019364162415760867,0.05152117965218644,-0.01606430228350309,-0.09338083964166866,0.020337977483985137,0.06217860139665775,-0.029230311755446575,-0.1413464767018047,0.2406565385737083,0.1012569285011203,0.2101010996779198,-0.06801937260787,-0.003022876399690018,0.007614455767458485
7,-0.6458113156392882,0.040610699657185195,-0.016002667389135368,-0.010630366982475273,0.023327296960211595,-0.08265953972035636,-0.08595060728683632,0.12840734071653453,-0.031031655116293227,0.05882247985595221,-0.15823706222291642,0.30608324195879577,-0.345569023246479,-0.05958194932024592,0.05069995947224616,0.04535395555437588,0.0796830719666653,-0.020739291550236523,-0.030587263490829276,-0.09372143202645511,0.05559878195690013,-0.03091161166863397,0.0426863780475267,-0.092144974536084,-0.29109757464894137,0.040486030684640094,0.09943915448072743,-0.08568062245068492,-0.16155735494223764,0.06730966024018319,0.11764669688448984,-0.033002899289603066,-0.11985905652337661,0.13313242086488108,0.005968443319945692,0.18665499610487182,-0.021217248647698063,-0.058203958722437506,0.04208150966160417
8,-0.5889235913191544,0.05767631377814154,-0.011552985918715538,0.015230321241990093,0.11408545195351597,-0.022859883503410193,-0.08490192926100923,0.125966974681865,-0.03975962408994098,-0.02187363134661402,-0.2245756976950124,0.3232398373965352,-0.35566831413162214,-0.0687448894944868,0.07560557067704522,0.05141231466915864,0.013889231715101508,-0.01347802625376105,-0.04981175547664203,-0.08127611975259216,0.05604822307774627,-0.02907042701235916,0.01564532603290365,-0.09297299766918493,-0.2834721650817471,0.019649913373339593,0.07903296203297552,-0.10083351797691562,-0.1718043309551095,0.09984818983737151,0.08614830027985058,-0.056175620692497666,-0.13284391801198797,0.19319535715481495,-0.01779895776132849,0.15027834090553288,-0.008813695320605004,-0.09010807973364135,-0.019810747398444163
9,-0.8061342082281654,0.036207543582674945,-0.015415103117456972,0.057904064816022574,0.13126693337734283,-0.05068302150248679,-0.052725282099774264,0.10046266162124069,0.0323522525790792,0.05204570299573784,-0.24019075816689933,0.31520119559280607,-0.38092858153216347,-0.041081161653333184,0.05358856226550583,0.044073376596777736,0.05901507569858636,0.007586431216674889,0.036468855760629915,-0.1346179758834511,0.06017342542243417,8.334948384454074e-05,0.05203849156531083,-0.07301265372978408,-0.23835316211858565,0.007092000653850551,0.047048513873363056,-0.09738252773984027,-0.18304303188928966,0.09554079227891141,0.08470238528362987,-0.08307578335626672,-0.07420933999104082,0.22123334842124312,-0.011879335825947888,0.10949687959967909,0.018672052181384107,-0.07562284584277228,0.016638595011259937
10,-0.6533650418263122,0.026293083165738387,0.02284176127790557,0.024627917111828088,0.14336724656645786,-0.08275324947536379,-0.10359830095029655,0.09173103699305364,0.08760032039978882,0.02716277428391807,-0.3140199967639232,0.3721832379661101,-0.3603213296777922,-0.06731335936749894,0.12695218123081023,0.035781567950292276,0.11886809081877969,0.014814599903109939,-0.059255717991880404,-0.017793824230510458,0.08788146285832639,0.06686146840563234,-0.04587786683597402,0.014574054568740981,-0.21731268552056612,-0.042570182174647364,0.10134637164399671,-0.12329579386968673,-0.28147465061421006,0.055754048311825004,-0.026156754338117993,-0.07875019522819675,-0.06824917311762296,0.2289009405490717,0.0559921298597127,0.03512019204648767,-0.026440528026217547,-0.09919414488837473,0.0223641581743413
11,-0.7274693123107174,0.026293083165738387,0.02284176127790557,0.024627917111828088,0.14336724656645786,-0.08275324947536379,-0.10359830095029655,0.09173103699305364,0.08760032039978882,0.02716277428391807,-0.3140199967639232,0.3721832379661101,-0.3603213296777922,-0.06731335936749894,0.12695218123081023,0.035781567950292276,0.11886809081877969,0.014814599903109939,-0.059255717991880404,-0.017793824230510458,0.08788146285832639,0.06686146840563234,-0.04587786683597402,0.014574054568740981,-0.21731268552056612,-0.042570182174647364,0.10134637164399671,-0.12329579386968673,-0.28147465061421006,0.055754048311825004,-0.026156754338117993,-0.07875019522819675,-0.06824917311762296,0.2289009405490717,0.0559921298597127,0.03512019204648767,-0.026440528026217547,-0.09919414488837473,0.0223641581743413
12,-0.8418401138380712,0.026293083165738387,0.02284176127790557,0.024627917111828088,0.14336724656645786,-0.08275324947536379,-0.10359830095029655,0.09173103699305364,0.08760032039978882,0.02716277428391807,-0.3140199967639232,0.3721832379661101,-0.3603213296777922,-0.06731335936749894,0.12695218123081023,0.035781567950292276,0.11886809081877969,0.014814599903109939,-0.059255717991880404,-0.017793824230510458,0.08788146285832639,0.06686146840563234,-0.04587786683597402,0.014574054568740981,-0.21731268552056612,-0.042570182174647364,0.10134637164399671,-0.12329579386968673,-0.28147465061421006,0.055754048311825004,-0.026156754338117993,-0.07875019522819675,-0.06824917311762296,0.2289009405490717,0.0559921298597127,0.03512019204648767,-0.026440528026217547,-0.09919414488837473,0.0223641581743413
13,-0.7141102540481896,0.04760901134066015,-0.0022632020294168116,-0.010866916502886926,0.14871810493247126,-0.05418727569799797,-0.024732818632026293,0.04903814617158393,0.1201273653033605,0.10961659673022456,-0.30716091171578647,0.4781127400132503,-0.3195958116917832,-0.1368658890391862,0.1188034579996926,0.042240910097567926,0.07736501409484502,-0.009241392152094931,-0.05760954357691198,-0.14582666516903525,0.07031061517844589,-0.0030240164717903785,-0.023291623544053737,-0.0028364384978080553,-0.1926985955461984,0.032747383655851996,0.10099539611776859,-0.1711754802409707,-0.3146318300735763,0.06134671886707635,-0.08824806462534442,-0.09561758230206192,-0.09797065382008915,0.21077470679038182,0.03314749540702042,-0.02439141045776009,-0.1236126050049581,-0.02765067755562866,0.05246797447550295
